f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.cor,ela_meta.lin_simple.coef.min,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,ela_level.lda_mda_25,ela_meta.lin_simple.coef.max_by_min,disp.diff_median_25,pca.expl_var_PC1.cor_init,disp.ratio_mean_02,ela_distr.kurtosis,disp.diff_mean_02,nbc.nn_nb.sd_ratio,ic.h.max,ela_level.qda_mda_10,disp.ratio_mean_10,disp.diff_median_05,disp.diff_mean_05,disp.ratio_median_02,nbc.dist_ratio.coeff_var,ela_level.qda_mda_25
11,5,0.024406450131242086,-0.06335638783102,0.10404060410137332,-0.024616183623737166,0.03805151262178874,-0.01883582735288928,0.02255775287137722,0.04764800436542633,0.02002940182697258,0.011612562142482716,-0.012779326455830789,-0.0007782557431156639,-0.0166430899485996,-0.015969175195613982,-0.006879241558075321,-0.0002032031129949322,-0.002650000628438123,0.0019833365198585135,-0.01034792141841501,-0.010011129195049305,-0.00379561916914083,-0.013366050041247772,-0.008084287716789516,-0.02119474163626278,-0.005841218796264925,0.0024001582828114434,0.009100860161435985,-0.005164390545026823,-0.015214857795503226,-0.009045106423818425
12,5,1.7218529820607067,0.9184375620994312,0.3569166545252371,0.45464300340627,0.015608086873862753,0.030428705927588496,0.10035899462225545,0.027616252697944585,0.0045078274791027825,0.006260308704800175,0.02259549154532482,0.01925306179409779,0.044268581770314216,0.033436565654298575,-0.0002511719773181458,-0.003980022693196238,0.015585737029618973,0.02407263060266455,0.006366615673339394,0.05325662102324563,0.02278016306207009,0.06627715543034739,0.08090798521279878,0.022637277830434004,0.017978278300358443,0.02299060331916343,0.03462906590696285,0.04717600292222744,0.019544468965394107,0.001822270472789068
13,5,0.05076838867035162,-0.09012022426027289,0.14901131445643753,-0.0344147690798244,0.04024970773117421,0.00429740734718133,0.012110027705165352,0.05817249232803789,0.010666416550170315,0.013489071762614081,0.06044251508524431,-0.00620623557689178,0.04374393838318803,0.029196386281987306,-0.002904019623966627,0.0007304839136084626,0.007657646503297684,0.000641477107705137,0.020184686338003806,0.006317501171435957,0.012987347571232401,0.02055535327057182,0.014411485108716513,0.025676021438249645,-0.0009564690246600254,0.0021018074188346348,0.0002851267930990425,0.009461233758378018,0.04707298658341466,-0.0002510672676605343
14,5,-0.45397454082199534,-0.1861915333313506,0.07540664792229325,-0.09083721114223801,0.016486763554736706,-0.0384307667450365,-0.014846965396229832,-0.03334404613603377,0.00952409595135362,0.003994125464718797,-0.010827991194719699,-0.0033836792435691858,-0.0022346662410726165,-0.010835077687560615,-0.011229811454769829,-0.00806169851383553,-0.0013243340966354355,-0.006153937033939412,-0.009497986239407348,-0.010751623451015139,-0.007708553740588609,0.00413113234121442,-0.013789820086155107,0.01004522557248048,-0.008524076186261732,-0.005705617707516326,0.0012401942879907472,-0.010325574927582045,-0.007989048404291812,0.0029448686524457986
15,5,0.018165684666928087,-0.11593946048587968,0.12439511671101516,-0.039838414588133544,0.045021094686612986,-0.026074955501560394,0.004754952001723123,0.04958797390065753,0.010044630177290294,0.015159671452011345,0.04016049785802443,-0.003737896705173651,0.03611597137134051,-0.022433428733366297,0.004051812572262426,-0.0035642938513177815,0.00754204300113504,-0.0038726712559482403,0.014795938176655383,-0.010292672421185993,0.009667461180774207,0.025565322782239306,-0.015097541881816093,0.02581828871857278,0.0015553480119975581,0.0010687184545370991,0.0004961681855812773,0.012188561813521277,0.041027745127907564,0.0030286624268022833
16,5,-0.42926058159055375,-0.1580795374971805,-0.2114642125074721,-0.09125180866372982,-0.004127252655160361,-0.031052597484322524,-0.036137663907691034,-0.06001798294411167,0.0057334286385145716,0.0025359022836341427,-0.006951611270381757,-0.0033593794526206263,-0.010813850159235881,0.0038973757451894997,0.0022880456656321066,-0.007214870251304126,-0.0048488490001411646,-0.001794535774347526,-0.00373783021541541,-0.011438226580781346,-0.0009139076689447737,-0.011310692676115643,-0.022785624076236695,0.005751395724518878,-0.008605853688161118,0.0009346255233182224,0.0017959603295481998,-0.006393609262335728,-0.010750214859225947,-0.006586279297298414
17,5,-0.42481676616046943,-0.1693916794031284,-0.19325663583617184,-0.10103678020368438,-0.00011588094395898624,-0.03593558380163995,-0.04833864135815762,-0.05784435636166159,0.005500700964274465,0.0020532176807767834,-0.006363675704931357,-0.0029789709216468192,-0.008171767685318848,0.005289390711825775,0.003806249969109856,-0.006690678789715041,-0.00015701788427312488,0.0013054541367442346,2.182821903340442e-05,0.03558146226192221,0.006748788844744919,-0.008491912495629753,0.011523659491119958,0.009024541095045165,-0.0020518259688236803,0.0008613221147181901,0.0018157514511069328,0.0053757724431559946,-0.009236208223821336,0.0011086907221056156
18,5,-0.40441453149238654,-0.17021329014999279,-0.1927438812061995,-0.0967578760155125,0.0003457646047793425,-0.030190130359589385,-0.013071975152342256,-0.032826348892005655,0.0057969840629868465,0.002850603546455572,-0.005249107994213362,-0.0030279139846270927,-0.008720257539573978,0.003330713706588029,0.004872229749696495,-0.008615040843599592,0.0005147316607333906,0.003244332843975411,0.0005942709875656677,0.0331722491736747,0.0012487549881105098,-0.004884427039302136,0.012369715166375963,0.006906529010454977,-0.011535881014537388,0.007130761531390524,0.005646466058733656,-0.004854725136847712,-0.009199878915949864,0.003935084800195794
19,5,-0.4702758345228464,-0.18204001680784967,-0.23176770033949648,-0.09841436079189995,0.004055866513451645,-0.04557460080458895,-0.04589974419524201,-0.06884106329117136,0.0055068074344988924,0.0029569289473212784,0.0034860018467699786,-0.0038946394942022283,0.01831595835348117,0.0015792753121091681,0.0027691009467642313,-0.001360105517941409,-0.0005777021365862777,0.003298887587123424,-0.009539503327645188,-0.000840289739112298,-0.0012797794055364985,0.0022336566908963363,0.007958858560326142,0.011762885765595664,0.005718689852901466,7.169365844330387e-05,-0.0008616925150730114,0.006051150922760668,0.017453399024505194,0.0026451430168381884
20,5,-0.11477631299480977,-0.12433098167776008,0.04539106888477672,-0.053973854895773665,-0.34144283372868295,-0.024178285143655845,0.003519980318342632,0.008951325485102609,-0.17108958069739436,-0.13619108604219315,-0.007902970764269733,-0.005067227104019696,0.004608409102738776,-0.017530433998071734,-0.018839540840829744,-0.002787631091416467,0.0019272237600887327,-0.0009871983364228708,-0.009025212635115062,-0.0053999692864170855,0.0004573156336064006,0.0026906665343649147,0.01994980947835161,-0.05495416171541525,-0.0060190103732794455,0.0023865823748670145,-0.006674229107103451,-0.006865895188454492,-0.007497551520515133,0.0005268133512554282
21,5,-0.3974999870361872,-0.1225444373992587,-0.19381242581568478,-0.08970798039824486,-0.0010494953448284784,0.06626543400108803,-0.010051257436449976,-0.04489258085402337,0.005936291656291745,0.0022259114105551555,-0.008924951488266518,-0.006821209306791821,-0.0081623361051702,-0.00937438843347205,0.0027217160036584376,-0.005106767189174141,-0.0036356675064628985,0.005220236988873081,-0.004044299884517121,-0.001832735226932141,-0.0011441656268898759,-0.013635709578136765,-0.040015088029044854,0.006159029334778193,-0.007970883537869464,0.0028100161788965124,0.0012993244118301402,-0.0035050292136354516,-0.009150470609950617,-0.009005833127261201
22,5,-0.3622317579401512,-0.1460703891120466,-0.15850582174275016,-0.07902626293581815,0.0010572050580143792,0.10778497569141293,0.0006106640133362824,-0.034449439680230134,0.006001858584496716,0.002163217550218064,-0.007058188664695547,-0.003892677514679074,-0.00897923999508578,0.004829940878821177,0.0037019413220494867,-0.005049689504960762,-0.001572338675788029,0.005545897799208711,-7.492467766473181e-06,-0.0022702824463213802,4.940276687459417e-05,-0.0011440001588075997,0.012006337006304128,0.00760372051167728,-0.008049408554643946,0.003986562042061079,0.0037866736740102508,-0.0019293278623812372,-0.008386567357498155,0.008012751460271824
23,5,-0.44359196978709753,-0.15850967058555804,-0.22157633726840492,-0.09145125335143181,-0.0031256093235668705,-0.03372818532601407,-0.04610544604852368,-0.06870079236875536,0.0056162942348726395,0.0022329313619426326,-0.00671136064980612,-0.0035178434629507785,-0.015550664268148663,0.003333254241789802,0.0018296653695254392,-0.0007461554290184842,-0.005054157955334695,-0.004079446423847153,-0.0032251201741100234,0.007837681174442173,-0.0009857062023834603,-0.013047469731739987,-0.025187165177487238,0.006278216543345906,-0.008634266916892168,0.0007841908743023362,0.001705881796751787,-0.006541308280179515,-0.010554827680646537,-0.008701455775814776
24,5,0.030441983808701785,-0.17039005476097147,0.11563498891557163,-0.0820946324995139,0.028822491836892162,-0.00745234035191085,-0.011216154986139785,-0.026959918755036456,0.01735230240959396,0.007879818373743115,-0.0038302307635633415,-0.005845520081858459,0.016511726733968914,0.010025387730050177,0.012950181922205598,0.05382395381445298,-0.002509159538353619,-0.0017876719045326968,-0.010397352961030325,0.017719139989162462,-0.0010060035964535733,-0.00018585673016323156,0.00381411177479309,0.026120076907027945,0.002151181049312204,0.002983032631588224,3.731187021051168e-05,0.005799051533862456,0.02989195501933153,0.0007287230099290896
