f_id,i_id,pca.expl_var.cor_init,ela_meta.quad_simple.cond,ic.eps.ratio,ela_level.lda_mda_25,ic.eps.s,ela_level.lda_qda_10,ela_level.qda_mda_50,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_25,ela_level.mmce_lda_10,ela_level.lda_mda_50,ela_level.lda_qda_50,pca.expl_var.cov_init,ela_distr.skewness
7,3,0.09249851395047723,0.019449965372688144,-0.03979955833486302,-0.05146673180835968,-0.04373617128328193,-0.10829991270675034,0.07652539539520203,-0.041619535537960106,0.0,-0.04157632614263671,0.0017514058265423044,-0.006646149466717849,-0.02655108845032078,0.03560971314161234,-0.03226207277665316
7,5,-0.1690831908340224,0.016174110676539538,-0.04710849625485036,-0.03520382882968309,-0.047396915568578946,-0.01805899805020228,-0.01118021188879681,-0.0189973995098357,-0.009019760600099125,0.00867095505197829,-0.046395008180879826,0.01151648467548283,-0.02905067463897984,0.009258207248154043,-0.019104363378484313
8,1,0.12020877503106431,0.02464732083878396,0.028865335586081897,-0.030325551986405186,0.01875803660374975,-0.01763611659360359,0.04500458469037305,0.06301731370021518,0.014568506950067922,-0.011263754774223755,0.12889780819448937,0.00541881083649981,-0.015604966359655054,0.06515841440665299,0.004942541016590585
8,2,-0.16955162705883003,0.02119449571809367,0.10728847954562033,-0.04392584233909671,0.05823932399841755,-0.0660369485057017,0.0017099171606799798,0.006816926465164546,0.0,-0.027012338772438825,0.1065948650141208,0.007795761396170994,-0.038683379610127036,0.021995862059045884,-0.007744631079455708
8,3,-0.16738627717700014,0.019956521888108238,0.09966484315325143,-0.04773542671158779,0.04171222053758886,-0.06004938620719951,-0.0047211678704985605,0.02372006336159355,0.0,-0.035512361044612493,0.09588449056662664,0.016683473889874276,-0.03388426899184072,0.0260194288684159,0.003371752195558922
8,5,-0.16064286525404536,0.020442801815047863,0.09155583911062082,-0.038269139322470586,0.04458509941527698,-0.0647992133150593,0.011266418466544963,0.019334348054648617,-0.0014050201669790381,-0.02753925177905211,0.0943543666433524,0.006690618690661808,-0.037943446627810386,0.023238493005976576,-0.003145142278434678
9,1,0.1214979218759243,0.01913961783154461,-0.07106005512263568,-0.06347663855545277,-0.08490911000951641,-0.05015404917987773,0.10814344828374034,0.05128211219278163,0.013081598009383716,-0.038309666205759076,0.0656116832190998,0.005318164306504974,-0.024100301726825382,0.0808169627904673,-0.018800262763973286
9,2,0.09281560935210983,0.022747904307988703,0.024147115739842157,-0.05759584396386233,-0.007931117639742476,-0.023340118261839966,0.10427141456373012,-0.03278571763909875,0.009365303426150107,-0.028896828689967693,0.03715982896102432,0.0038703178282001455,-0.02237589604962678,0.054371341743047225,-0.026889799504809242
9,3,0.09439728216910004,0.01961784986736033,0.012776465249603214,-0.05837471385824315,-0.01388937937599953,-0.022797921436317994,0.1090408113741241,-0.02939276400855112,0.013304560705220708,-0.027280283512738437,0.04128032554172227,0.001375316250698172,-0.021520992343629503,0.05331483804766486,-0.022917880496868603
9,5,0.09975280324762946,0.019817148146069052,0.05590092994474552,-0.06188656908765873,0.016823901414463466,-0.034971396523562626,0.0933956178193078,-0.06127896421480483,0.007295754329789045,-0.030414205296359492,0.03433851101244817,0.006278969634544898,-0.022073409278321604,0.04765107553564267,-0.04292022172373949
10,1,-0.07533657975204133,0.03756019433426827,0.6047787879917561,0.05549481167767256,0.5336851079746388,1.5471181384153194,0.02874410802095273,0.06021401264282655,0.06244668315127777,0.10229485554493012,0.14503176063958856,0.02020137556311119,0.0,0.020402348028141226,0.034313133128157425
10,2,-0.09397757281623509,0.0250670927314518,0.396056832984669,0.10376966959239597,0.3419946506540683,1.562470993493783,0.04062226758466658,0.2912732692199351,0.08124824218829185,0.18638595751481346,0.14509155020640607,0.025807332998376342,0.006059310835841103,0.035935948011378116,0.02914319216075789
10,3,0.16843312310771874,0.06067524839239513,0.3080282843503144,0.7692422312378961,0.3110514680077845,0.026689256537252737,0.04849396938468398,0.14031307968873286,0.030955757736462974,0.53344787275593,0.08705635882558105,0.10079581303190444,0.48352835811216144,0.04885280749249099,0.009819381996089227
10,5,0.10783250477056039,0.050844368896177716,0.3604390213510844,0.8266838433184449,0.3552122029449605,0.025052527512074985,0.02305914176129198,0.0,0.05649166982981235,0.42142123955407373,0.011995098638722279,0.13501000197566104,0.7163009900307857,0.03144738796837543,0.005593012105373774
11,1,0.07993047480155702,0.03996050873290069,0.24949372423159877,0.5573043147851441,0.17287298429497522,0.05745810773875737,-0.5518881288715871,0.04942243808946212,0.04704425424653491,0.24753024003290447,0.06253271492213652,-0.2606258549930458,0.37666604627695016,0.04018703659227579,0.007646801645726509
11,2,0.060613389170375565,0.032798099551106075,0.17443710815725655,0.48240205375605094,0.14808590773220154,0.01456454056353157,-0.27174849761662667,0.036266124847713854,0.03485149159856149,0.20362933651361476,0.042572346756070134,-0.3408838813264804,0.48488774516760724,0.005365465103483846,0.03323703361980934
11,3,0.12836133632566304,0.03857171957646466,0.3291778328331967,0.44510474980141446,0.2903735558607661,0.08514684413809559,0.03735632865298344,-0.09141684660822968,0.041070430460393936,0.6948498857022635,0.02918950090750183,0.014717940757665193,0.015297919590532283,0.04290742868254149,0.019442416940497864
11,5,0.04713144579691586,0.028341177068000656,0.15388759087096326,0.45605502032914225,0.13585071479919897,0.06442867782189532,-0.27127623900743925,0.07088988317260003,0.048383301987138805,0.2674070966229737,0.04015947701545963,-0.3296723524098456,0.43771106250716707,0.026238805952120137,0.0
12,1,0.03638432603531169,0.017249657034835563,0.0062036377366443355,-0.03412172966083289,0.003186581930908482,-0.03351062946135035,-0.0076732631180087985,0.012955123263648234,0.010092027235962597,-0.029910441586448174,0.03135954058196267,0.008887369373250766,-0.03376018866657791,0.024824704354684354,0.059224955134693724
12,2,0.04992338867801893,0.02545060478058768,-0.05626205903929479,-0.046234989964794374,-0.053563484651301896,-0.06309433185228987,-0.02062541052178765,-0.011513736642108197,0.006654596750842637,-0.05300497260506351,0.015470910592208079,0.004259877795491834,-0.049857362879059716,0.023554197058774012,-0.025184185087537864
12,3,0.03874685397889679,0.017800356625461228,-0.009676951649640733,-0.0336534063749368,-0.007346836842603552,-0.03864387374347526,-0.022521563956980545,-0.019122033131641014,0.007285875373453071,-0.02788431650903299,-0.04903498779961209,0.004676239317221512,-0.02696219014901649,0.019610033656515452,0.154354437144322
12,5,0.026158714785843758,0.0164569694435372,0.002039139219648614,-0.029282557000398474,0.0020890363085009234,-0.0392959405066788,-0.01018748664222962,0.012756086484034024,0.0062470785618192765,-0.03060836805336838,0.011131584881325315,0.010669149310413881,-0.028504682890476148,0.027118392142931845,0.09460455414378088
13,1,-0.18226395875412713,0.016847408075341075,0.006126306583640238,-0.03121818780401744,-0.011247909364886692,0.03406484423156536,0.013572355315089686,0.052608496019943315,-0.01029075501827528,-0.004484282382459836,0.12448326553838804,0.004446679856741121,-0.031324666130687545,0.005509776294894812,0.03847182564342294
13,2,-0.08582933395487403,0.013414360194368433,0.010967072517094034,-0.03295048148028447,-0.006659468160433335,0.023728664317947165,0.008130879598935478,0.05910753739190238,-0.013152473358260936,-0.02090197918925875,0.06283664450826568,0.015579891440219025,-0.03753691348978284,0.005367188481945454,0.023199609286789356
13,3,0.13316371882956893,0.02017332291216613,-0.024311964562650928,-0.03891942753757865,-0.0309414154442903,-0.06685482104538125,0.04151862487942236,-0.058893290493463195,-0.0024067186707195064,-0.04127869447154454,0.042142854811567265,0.0059836098020194396,-0.03351978416102427,0.05963938271593765,-0.011317510723386139
13,5,0.23382555948652767,0.021019579911511432,0.04493612585223966,-0.03774899913431612,0.015176685188847683,-0.04710975495681838,0.055274913138265824,0.15125300386892676,0.007827851018069265,-0.04698170880884156,0.02064708533674009,0.009921854946908282,-0.03010930297757136,0.08370042068611294,-0.008039380131196372
14,1,-0.2959646945358283,0.009768430158377944,-0.057056707913418936,-0.009376477984968518,-0.02698887995454552,-0.003196066616009574,-0.0210178986337404,0.01991036276608457,-0.01836182644638089,0.0035704142250563287,0.07977867740136745,0.012634995467357912,-0.04241224914510758,0.007541901767461501,-0.03616542580988796
14,2,-0.25982982132907795,0.01625383648683215,-0.08639345364602613,-0.03953878526572452,-0.0617098499344268,-0.07018146723518776,-0.11200455221265115,-0.07058124188792447,-0.024361048093248794,-0.034915473888026294,-0.013643347032474495,0.0035005417121299898,-0.037330092161531436,0.010589918031143342,-0.039782672752877835
14,3,0.12895035874636604,0.0171257897877633,-0.08892478124557845,-0.06124323131530757,-0.08136897921085037,-0.07729194340727485,0.019045714559063565,-0.13937730868982898,-0.013194078524136399,-0.04456196378828983,-0.00852270245396633,0.0034251063621989486,-0.06307021993353407,0.02859121072671411,-0.05179603304581781
14,5,-0.16439966837377068,0.01143439079017397,-0.08507381055259469,-0.03266648863200572,-0.049442615732554596,-0.017382162533052747,-0.04089723519421351,0.021198439227686716,-0.02326377605113661,-0.020169184865070217,0.04888921375121716,0.006756892537267606,-0.02803389930102873,0.004763596186132646,-0.04904431727286118
15,1,0.3078258104907837,0.020853394920488322,0.01262355828915035,-0.035088557023575884,0.00819412385915902,0.06530323780831376,0.06403866300635291,0.1607216572656897,0.010682510498506381,0.002664610511055765,0.07977455753644735,0.010278756080059959,-0.02627267990336213,0.08677951324496092,0.048841847795533466
15,2,0.16172276723735543,0.019518143509778287,-0.03595389726091441,-0.046899059212246616,-0.01431379655628736,0.0268224063453776,-0.011279124416255084,-0.13443012738926016,0.014876466918556909,-0.012506199875998412,0.013940455753838767,0.007498335437602564,-0.025812660919566816,0.0370454925332583,0.02923125904460324
15,3,0.17461620616071646,0.02049879440352563,0.026145876826193376,-0.03276991747297643,0.01979959870959811,0.019374710147877852,-0.103381321345653,0.10886458893278751,-0.0036252492346870516,-0.046335783391065886,-0.06417659624156069,0.015661900487070876,-0.03221953411578722,0.04093282077755792,-0.025443210348921858
15,5,0.30787416170090387,0.019150707680192836,0.011433194213045117,-0.02816947116323243,0.0,0.07576709938615017,0.10207829167739729,0.14286140723006102,0.0060122880800282386,0.010031635998143273,0.06014989705901991,0.011073407469691654,-0.01814273649430831,0.08686386335577212,0.03023725818669898
16,1,0.228732222500439,0.016033049330392818,-0.04433959319011787,-0.03285280480615729,-0.03655589925468612,-0.029445280293920684,-0.04618573330688218,0.026666086427858005,-0.0017073704346611263,-0.01823075763743469,0.057003981002072324,0.00929490516963652,-0.010987596505160985,0.07391811410396824,0.0674597424944251
16,2,0.2221970473099913,0.01563594091297743,-0.05101677470290562,-0.03631289959864188,-0.04002518413868458,-0.011100035437480144,-0.015474117322975406,-0.0013770203854071017,-0.0014514852831223612,-0.010155345312157046,0.06300683596408935,0.010936805374426456,-0.012533239988744366,0.0742872550306542,0.06970227031819987
16,3,0.22386761887997572,0.01915191034322944,-0.054850838006704095,-0.034867081356897894,-0.04027230866751123,-0.012309691365023204,-0.012211696901150426,-0.006532295598053184,-0.0017663095720757138,-0.01194859542563366,0.06118604107607159,0.010492227320765296,-0.010466745186807902,0.0761714438001806,0.07067637339985475
16,5,0.23343907224917915,0.015573415542490643,-0.03602752013723909,-0.03286732492741912,-0.02940052789187403,-0.04567121434982806,-0.055081382791813085,0.057951378777603535,0.0,-0.03045423316227052,0.04884247283077528,0.010597823762507286,-0.01678471345648397,0.07799945037310223,0.05575326156683369
17,1,0.06882963072500106,0.01359661416126795,-0.06836904863968735,-0.03665899364990194,-0.04846025674697413,-0.05053392399391393,-0.07596945086574164,-0.13931167430232572,-0.013430677377976818,-0.03415030286622356,-0.16634695730759208,0.004822248298250342,-0.03312328217926505,0.01285231192699235,-0.08403251767725572
17,2,0.12291556530700185,0.015170975481243049,-0.14451741858195102,-0.04270537229980942,-0.10030224846723901,-0.10705758353967765,-0.0659754855713498,-0.04208852584019254,-0.017209861917547142,-0.05009148422227075,0.0151919832743167,0.00578289221082573,-0.02955302199856924,0.014361472088170263,-0.20272969993817647
17,3,-0.37856695123990747,0.015475830444853345,-0.1396564877385822,-0.03700466300748684,-0.09259588433479876,-0.055221043601292985,-0.023632231972685103,-0.01209846325507502,-0.033841364826544984,-0.03295094359146644,0.02349942461674359,0.006872190850872095,-0.02119322006590496,0.004709826933198047,-0.0157249511523464
17,5,0.14146163406392553,0.017904140626302356,-0.15477365056904224,-0.04210106574463418,-0.09663907572554681,-0.17803243378181882,-0.049194527295242596,0.0264255486829785,-0.014205071429853139,-0.05825141467588732,-0.014039308551611118,0.011716669518467615,-0.03007439722715341,0.012620300321097205,-0.34825803822662726
18,1,0.07654962560174544,0.017751852341591046,-0.0527645877632012,-0.03550127518706353,-0.03176660450924573,-0.0493253189185458,-0.08760811666138113,-0.12354207814591356,-0.015495491036717046,-0.04770000491289794,-0.1996395163494598,0.005888871770873605,-0.0317391564206119,0.017045028533316298,-0.09243950883783503
18,2,0.12136802732080423,0.016450236274699798,-0.12733599907872703,-0.04369405592922582,-0.08391294917970377,-0.1081884059543341,-0.06306000652996646,-0.08571053152925256,-0.020443689173915203,-0.05188601311221616,0.01758630221614324,0.004952207231738698,-0.02771597017855859,0.02164877042356897,-0.1988657368162806
18,3,-0.32009018309971327,0.013916119061508136,-0.07246998456542553,-0.048189743251717654,-0.05927870334673224,-0.07435724912551905,-0.05294444469612525,0.048064466834935926,-0.03105690285823276,-0.04409525489921351,0.013641979068423626,0.004423215558630678,-0.04033973007185038,0.015647059790852902,-0.01927298037562053
18,5,0.12285994182118337,0.01140913478946784,-0.07730012409950926,-0.03871496728202972,-0.05232888912892164,-0.21237493265418028,-0.05057084873651391,0.03865142535105767,-0.005489745834874438,-0.0455718843339073,-0.010221976374610614,0.0108173379719268,-0.02784583837382157,0.02172601666487184,-0.2994339152223051
19,1,0.151476195802499,0.015887445398139063,-0.09774438795813617,-0.05928683229826862,-0.06567640205080577,-0.030305172346001635,0.134955393097078,-0.1670247955357872,-0.004501172311718267,-0.023649188771710752,0.02858017712345766,0.004308473972624113,-0.026132308318196726,0.04897626529090082,-0.09331738105342285
19,2,0.14544212601736023,0.01573395686028152,-0.09648284283659439,-0.05637494948440642,-0.0659013422684318,-0.03501336611091038,0.11149710880613231,-0.14765780817633387,-0.013049079439630948,-0.01838493781922114,0.02814506551266875,0.005067932237426735,-0.029117247090575858,0.047459353255882256,-0.07481765942299633
19,3,0.23022654011256916,0.015074586434323717,-0.05752073041470812,-0.06425383532833334,-0.04896185058403704,-0.028135642599483784,0.20076966435241783,0.07732511657657304,0.009504086784651034,-0.013993785645225326,0.037773606979536356,0.007695665526399276,-0.02610921086119916,0.07986322998751436,-0.06714949711639939
19,5,0.14324475415719648,0.016946633360002312,-0.10072147742396344,-0.059187388958450604,-0.06569877626680098,-0.017501718907770365,0.14357424862015383,-0.16987085323260362,-0.0013281871409671284,-0.018618306825421947,0.026577815546049186,0.0038238493682286497,-0.02545933038878742,0.04939690557453831,-0.11990100682671045
20,1,-0.26937109156738204,0.01836593862714525,0.033577506230950516,-0.05158303894575911,0.017442078589016002,-0.10867975502324545,-0.013050136417971037,-0.04493709382389277,-0.010819347583481936,-0.03941504554406605,-0.08763944445778588,0.009943531894375579,-0.04073050654234456,0.01511084712148697,-0.022097559743790463
20,2,-0.27604311122552655,0.02048479506426029,0.026071631876000867,-0.04734811645336745,0.017476065616627262,-0.10162219361271146,-0.01661226829896395,-0.04592235683925461,-0.01150429759868421,-0.038242273059024334,-0.08757539029726058,0.007678832875249508,-0.03671802186839812,0.014479047616194618,-0.01848546098188608
20,3,-0.3302224083428966,0.017864514251137775,0.02172596552556516,-0.05533402532327164,0.012281962877812913,-0.10559520199576716,-0.016528946975606085,-0.0012355134152797764,-0.010410211143367348,-0.037379076924002,-0.0720676876068147,0.008881191083918216,-0.03647482844776867,0.020207207661749826,-0.01565243667025218
20,5,-0.36996377737249836,0.019581722458662076,0.024783338992410697,-0.050862123914020285,0.014717189811041198,-0.09899215112195281,-0.015853678728085796,0.0049670343683400064,-0.010551057653110568,-0.03529731789675247,-0.06480723845605874,0.008192468182319668,-0.03329048712487215,0.02370064687539944,-0.016264063865664147
21,1,0.07875747502050201,0.019030241092632794,-0.058481115583334686,-0.0328711046991009,-0.04135239923625289,-0.01693505161471104,-0.011984281454537421,-0.03715203252900229,-0.002933871170426955,-0.025288846112816094,0.02483035471183126,0.004570639887677225,-0.025417869972924723,-0.2602066953872867,0.04636985599582477
21,2,0.10105084576926779,0.01812485947099124,-0.06262551118534498,-0.04160616556044,-0.05118429731153276,-0.029091495681125734,-0.018639681244391942,-0.03711001248388096,-0.005446148134353346,-0.04198532612265232,0.019711358747622865,0.0029812404488106514,-0.027303744422360332,-0.25717230115810086,0.06083271387204103
21,3,0.09474163280346651,0.0169953315207354,-0.061280860471611465,-0.04217610924578341,-0.04841827644738647,-0.03809583548620138,-0.013439929740254764,-0.02448694414842667,-0.001953875660111931,-0.039357304347963556,0.025825382215166837,0.0035843431980316365,-0.02613542700017435,-0.269242595084086,0.05397680289914991
21,5,0.08658983868773301,0.018295013457951897,-0.04253438110952171,-0.035460871828009444,-0.028505603067966886,-0.028177794966978947,0.009577757549291688,-0.015335764749252134,0.010858520831056956,-0.04005434030147814,0.02280419691504687,0.0052947040663472444,-0.021866344722182546,-0.22159471128250557,0.09375710155728662
22,1,0.09554908288988381,0.012614122884923695,-0.0705958564264759,-0.0387460359262001,-0.052339663710607234,-0.008540151004655494,0.016372142397293787,0.007301985551260853,-0.004101435091661804,-0.0307900278307556,0.025757806827529234,0.003243251850961415,-0.02137575741963252,-0.23280074290704977,0.17712735932713947
22,2,0.09810208086563185,0.014630135830654617,-0.05756586488597504,-0.04002565557976684,-0.034657981157952766,-0.03608948912202911,-0.01395228268939705,0.0030051048654694545,0.0,-0.03171968488792454,0.02106196330315896,0.0,-0.02637731231316065,-0.32086050895566015,0.06289279162523226
22,3,0.08430979423697006,0.019879407972811673,-0.05393719663225688,-0.03400519378973926,-0.044060682739636814,-0.00705556955710096,0.0,0.06512195965716687,0.0,-0.02077467571683933,0.014363783977871844,0.0,-0.02960051102067801,-0.14175521973767308,0.18224744498446957
22,5,0.0832983403654586,0.014994602619130576,-0.07047330170675348,-0.034455834245642636,-0.05250522284209308,-0.01703993155866436,-0.019788922191490643,0.02869284542438086,-0.0018616028858476213,-0.035786293090315446,0.019118938612339098,0.0017240722422699473,-0.031563351337065934,-0.14556393289949782,0.13988567490574577
23,1,0.09411127943874806,0.01455457256958495,-0.0565314951616081,-0.0404923401048079,-0.05200512011176389,-0.039655645042321525,-0.01847919684833016,0.009673858553277959,-0.004828879141914627,-0.03459961500249814,0.026815012163439733,0.009039889870550794,-0.021832608527786124,-0.27162975031677594,0.025536819639228436
23,2,0.09232333470117329,0.01903638484816053,-0.05743209995374238,-0.03993009585911969,-0.051362600478512876,-0.03662225796020893,-0.02035030879762173,0.008684959587188956,-0.004256781592953285,-0.03329195297783444,0.02306834801974944,0.007708437541610325,-0.022299522513831133,-0.27186740201164666,0.026268339424612097
23,3,0.089287227525846,0.018621993749602897,-0.059453651031533494,-0.03597863578880278,-0.05049799133904792,-0.03459623696238867,-0.01716787714374285,-0.011921225233386679,-0.004490674693357011,-0.03350289105630999,0.024788984209069664,0.010951875802370253,-0.021752549290810358,-0.26825420797704386,0.02814921241207108
23,5,0.09599453609668865,0.015497061146541258,-0.05079735593952289,-0.039197968769452085,-0.04424714627577914,-0.04404539532865215,-0.024709735459168353,0.02683401074667724,-0.003136561790357567,-0.03639045936478327,0.026062374876421934,0.003995957755713264,-0.023971735852936438,-0.28221606875405586,0.02622912029924862
24,1,0.25727389134958284,0.015436463947699763,0.0015977070940559335,-0.04118367656111199,-0.0061282431210052946,0.030641580201629326,0.2485297820054888,0.13516220654357403,0.01944047641253316,-0.013709235766750927,0.056597337960182736,0.005606699189426689,-0.01455271197502167,0.11449192023740007,0.08944600971366434
