f_id,i_id,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ic.eps.ratio,ela_meta.quad_simple.cond,ic.eps.s,ela_level.lda_qda_10,ela_level.lda_mda_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_10,ela_level.lda_mda_50
11,2,0.04341319827985013,0.010224171923158387,0.12851947282004705,0.010603376244029183,0.11323771865281451,0.0,0.38356076241072723,0.7630835483793649,0.019645335759659766,-0.1642222762676232,0.033774680342332886,0.01251289458442384,0.024551969910552085,0.04448614272394369,-0.22205998586049147
12,2,0.07059559447670712,0.0033779575050354865,0.08413077141966317,0.01702086805165494,0.05164172436477998,-0.10840713571384303,-0.015468650835550962,-0.047559487513339105,0.0017167780502134328,0.005350333793074875,0.023464673692120117,0.01691932492359058,0.01393128377278268,0.0273561965915608,0.012852418583637393
13,2,-0.12240359414058077,-0.03919574327096367,-0.03527296799910473,0.01690215035630535,-0.046610461186203045,-0.040682661111727386,-0.009930509314911073,-0.03305024709594759,0.04073296264513308,0.01219568353535952,-0.04323702141668098,-0.006943278929348262,-0.06556218091809221,0.00678075314169696,0.014737017827381016
14,2,-0.14232844521088078,-0.03109520435750887,-0.06367417303682177,0.012907914116664088,-0.052392664703660635,-0.08939625993397088,-0.008281353214492915,-0.039919553807808095,0.019904711078362114,0.017801747745010255,-0.0031677947100621773,0.003581366155186505,-0.027682860090534528,-0.012149201223893513,0.009598303513577044
15,2,0.24835200675722413,-0.002682078548650463,-0.020339255983765153,0.01356271658638361,-0.015805439906179414,-0.010063773680663524,-0.009860353394966187,-0.018302745570605017,-0.028338400534963504,0.03395813402279252,0.04504310238009157,0.030921013776721185,0.04055356722578077,0.09403026090981242,0.015873600969643464
16,2,0.1953031696482988,-0.019109479868035392,-0.05446056635271272,0.010992453020195136,-0.04377355094280376,-0.022446596826218038,-0.014488356217350562,-0.011691091648431434,0.044556534052684754,0.05229790377139544,0.03791931374620569,0.048113865706090386,0.04344348553583677,0.005944413577268173,0.014723315282138771
17,2,0.2044110844758701,-0.03712777197865161,-0.168140748608619,0.006407481056040082,-0.060136822627427006,-0.08070920319040804,-0.0173157906537158,-0.02162391282843379,0.0,-0.09623618846326863,0.0489756432617984,0.0084808036009075,0.04224338827789567,-0.07258281871390651,0.014229617274452488
18,2,0.24312163222009892,-0.01978891472487382,-0.06253715496300685,0.011376967973970448,-0.038148474470520444,-0.04706866583465738,-0.011256209439144488,0.009261120191545541,0.11869398709111832,-0.007904497086151291,0.061865771051421825,0.018493171579468115,0.06556396706996592,-0.061377466606668,0.007029578431995198
19,2,0.1624676560535689,-0.018704846240274742,-0.08896659441134011,0.0036321798870977973,-0.0644172842275193,-0.029772251041463693,-0.025441848272014067,-0.06913736109185102,-0.01260569628388565,0.017078741033723394,0.021528669763855063,0.005037627438766568,0.02823624110894879,-0.10330578546583442,0.005443059779413506
20,2,-0.22681843390654138,-0.03417606114626037,0.017980684859335294,0.01641441274924571,-0.0031263002013665053,-0.1391296892036803,-0.03164867032837754,-0.031897009186343195,-0.0010475533208351984,-0.014629725204871158,-0.049033666477921345,0.007338624329012777,-0.0325541152791288,-0.03740571531955772,0.0
21,2,0.1115053642766714,-0.024487030330398923,-0.09497291361995763,0.008785665759490496,-0.06134088016847855,-0.06709620072325242,-0.02255374588184919,-0.02513544101916576,-0.056517506619989444,-0.025767997743625454,0.023771666892963728,-0.07833526170913371,0.015311282436280702,-0.04122791006493301,0.004695633769288554
22,2,0.10859130134875614,-0.022867002877457854,-0.0937838685520909,0.009954789927624053,-0.06856715629582752,-0.06549060381197302,-0.019732196717896583,-0.03070147930843331,-0.08304548374827533,-0.034674542690522336,0.013843860411411169,-0.003714505379746824,0.007428376942214654,-0.05744665726005205,0.010141673209973667
23,2,0.10678322401566623,-0.02421075569952824,-0.07821393842316038,0.008278638945734162,-0.0598902193701106,-0.0576310506708807,-0.022243479863781696,-0.02253540652160696,-0.009080002968884032,0.017704345657501952,0.021814363168808748,-0.20789259610793326,0.015520406852899793,-0.032271932959024946,0.010897737669415042
24,2,0.14846214392966228,-0.015419855443933372,-0.07498734138577462,0.006417908224586724,-0.0702511232428257,-0.040411431168681525,-0.019076281136769457,-0.04298105878523427,-0.1682454219253881,0.09843632732817773,0.01904180393605885,0.016220514887878346,0.02042029046909017,-0.056763758062290684,0.010209790406634667
