f_id,i_id,pca.expl_var.cor_init,ela_level.lda_qda_10,ic.eps.ratio,ela_meta.lin_simple.coef.max_by_min,ic.eps.s,ela_meta.quad_simple.cond,ela_level.mmce_lda_10,ela_level.qda_mda_50,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,pca.expl_var.cov_init,ic.eps.max,ic.h.max,ela_level.lda_qda_25
5,3,-0.1385307821037372,-0.03005869194248517,-0.05067185437748639,-0.0112133061543927,-0.05473694672456686,0.017893382885221965,-0.23624468756378764,-0.021072121581788394,-0.003581224792622184,-0.021692019678027807,-0.1416140455147683,0.0,0.0,-0.022296871001665053,-0.06157291575783619
5,4,-0.07894740794045796,-0.012056459539659559,-0.04504599908857021,-0.014057468325217926,-0.04624749600510286,0.018341934700367768,-0.3231760528549663,-0.03520186012327281,0.009294657472549928,0.013391353693857466,-0.19260545676107077,0.0,-0.002128909013648983,0.0,-0.06792254905497896
6,1,-0.24773865708976558,-0.06655863687810548,0.031839508652700466,-0.00730046917618471,0.018432244199056536,0.02820957385227149,-0.0782299209604943,-0.01800741304427622,0.0,-0.02008639935265169,-0.07843193864845677,0.00819246040061794,-0.003996914872982871,-0.02235492814672635,-0.02206844452582646
6,2,-0.28186190280685486,-0.08693275970257391,0.062115922741436624,-0.01133788299787225,0.03880391079410575,0.026235514195598747,-0.05646971394899644,-0.005844857048440122,-0.010082444219654374,-0.065997318313122,-0.053359358159911996,0.008210121476896703,0.004185098897019041,-0.013102658091376146,-0.03846580884004436
6,3,-0.2187870528986012,-0.07724717982942811,0.03292574602087678,-0.009920505495460363,0.013271777636859522,0.024655472347734908,-0.0954138177555702,-0.016809860912711583,-0.005802175353992356,-0.015254170662404226,-0.0826649930809995,0.007906551732143247,0.0,-0.0106026597514636,-0.02435706758780737
6,4,-0.21130065562127143,-0.07386900582652653,0.025143235060498814,-0.013121660715795902,0.015525957856243666,0.023811938485584938,-0.09605417544377942,-0.01936468667423752,-0.0030478842601540934,-0.04248805910149306,-0.08230893446466941,0.0050560149989680725,0.0018413329989862282,-0.02199963719239434,-0.019672389055670536
7,1,-0.09561302720200045,0.02743341481654002,-0.08850286954180542,0.0,-0.09183671673127655,0.0366294957620472,-0.01472071437861358,0.0,0.0,0.022469495612306364,-0.008209492037188987,-0.0028701047908179372,0.017628343980843425,-0.03400953259667834,-0.024332004010373165
7,2,-0.12280576166149085,-0.006260168929295262,-0.038060637833660066,-0.014041735237920377,-0.03969146474326085,0.02901513648843998,-0.029065370975047716,-0.026626943597778396,0.015808257295253744,0.04069183756618816,-0.024882794642778594,-0.001114840756679919,0.02123206027631866,-0.04275492630876393,-0.01737635805654203
7,3,0.12267332673408593,-0.043695241384621865,-0.04458142030815081,-0.0068541135257968264,-0.06393802094115104,0.031548126682631766,-0.011725495554958117,-0.08055867068753875,-0.014484510681941384,0.07361680430451285,-0.019806196607967907,0.017500025664964225,0.011608024162494313,0.02302885765300176,-0.1192523188498841
7,4,0.23515047124772454,-0.043378120795445285,-0.045571776369841555,0.0,-0.06446923455454914,0.034791759522549814,0.02818198931753868,-0.013909694039277568,-0.006362936458014723,0.05762630543297653,0.019794035693256856,0.03106971783495527,0.017304525310012753,-0.003978059490113428,-0.04036350343231632
8,1,0.16400006184858085,-0.035040209283865364,0.10146726768169079,0.006313824714859972,0.07355421227358327,0.03679495809767419,0.07276812724756893,0.013934146408450643,0.024291634211906776,-0.011220304155960287,0.04850339306147439,0.029753546537197972,0.012763041701352867,-0.02083404679564238,-0.031190865927489764
8,2,-0.17251793262812534,-0.06923592122605506,0.049648155107361855,0.002128434346172825,0.03540085043919923,0.03245787626719303,0.07555182179994566,-0.013264706624746249,0.009459584954993681,0.07143157240053338,0.08507362629335002,0.005593198365637972,0.006700084063038833,-0.010405284722160318,-0.017444105762247364
8,3,-0.2344805776681163,-0.08690530068705828,0.06449144683099564,-0.002408249936273657,0.043769118071074434,0.031420914156687234,0.04344801744269239,-0.015386460856675568,0.005566136088756633,-0.0164972364169549,0.062337380694804545,0.00846686417494047,0.006224816881044919,-0.014561687600101812,-0.021241300287815373
8,4,0.12310652656019384,-0.05656218353728372,0.05668029432163983,-0.0018917812213918028,0.042927451474089426,0.03581768821074529,0.031789002616835746,-0.03834688521889986,0.008179795946449894,-0.08774886056418679,0.016168247513254616,0.02180760800318573,0.011771069444711846,-0.045460276562476004,-0.009066633922040213
9,1,0.15065047844441792,-0.08919831837935539,0.07251947801249209,0.004953956275688481,0.011990730823710757,0.03179882506740109,0.03166600264977043,0.07732475227271784,-0.06784642193043325,0.043697694461324266,0.01746952324386636,0.04021632126350885,0.008554314993093129,-0.0907832529569174,-0.05311130717890428
9,2,0.10467262782777659,-0.0663227179625704,0.06153374305940698,0.0019093451100277714,0.025522870999475117,0.03065739168857337,0.03141303368739068,0.0907580323713478,-0.04676457245821679,-0.0028295782840264544,0.017194158864717368,0.023637702306994746,0.005609759465588449,-0.05194579386699162,-0.034910759155646676
9,3,0.11281014878867321,-0.0621951910343501,0.04497998877702039,0.0007470634368417217,0.018333588775626283,0.02972246085728472,0.025196657578320375,0.09618380770919549,-0.03805311597761609,0.0011995294301556103,0.01669666059068553,0.02441981631907847,0.008861410034295969,-0.052362798089574475,-0.03640478354179019
9,4,0.10135442616865491,-0.05722604754118972,0.02730979008997657,0.0011685039973366312,0.004523360090175857,0.027423235898499737,0.029657633355427593,0.08930955942139857,-0.03717078647529629,-0.0024036379241839795,0.015046081509586598,0.03060703221199823,0.0084042439991706,-0.0497157341779014,-0.023932941375323674
10,1,-0.07277990785609934,1.3676199033177758,0.6211565229853857,0.04867700331789626,0.5561015588385354,0.08386229558209068,0.05048186102321761,0.03239042660045377,0.3663833215338963,0.045550059007414934,0.03946171384088348,0.007762249101471053,0.07009794404658276,0.050544335371629945,0.013267822703193044
10,2,-0.12775115042248308,1.2346517150713556,0.4029460904212161,0.054832721905819115,0.39560609717123385,0.07990225097453241,0.08715695023437631,0.03014262018975833,0.4042827317278914,0.2737488389371163,0.04073193103919448,0.024689389407794193,0.0723869301468234,0.08385599405679889,0.16096735597987388
10,3,0.16634910902042366,0.034756633554562044,0.3860823652297536,0.030249333490309227,0.36718085026009795,0.06671338244269298,0.04968363719053204,-0.021843840352473,0.1264678938393089,0.1198593209409492,0.09863425370946366,0.01307790471364223,0.051204547881767426,0.11133579553268258,0.5616015856487395
10,4,-0.04278094265673138,1.6397777284528765,0.38558770073195947,0.05701225292423029,0.36953784786193977,0.09560422045528827,0.10823512034250449,0.04142705723260365,0.2923272186417023,0.06671014473329939,0.09935565942152991,0.02233848893563417,0.04417505932524857,0.07018260364134665,0.031086949370895844
11,1,0.10859436457693611,0.03767689735870278,0.2214400521514569,0.03776487810019746,0.23346765052783702,0.09055277256116212,0.04965650115636583,-0.135690162905313,0.07372037381906021,0.08581289946273307,0.04130078782311708,0.010046068291070576,0.026056153743661326,0.0,0.26240627517640736
11,2,0.09010192866783556,0.07814098453829299,0.22632033705143212,0.020536158666987325,0.20898498117578246,0.050682651270900936,0.04602579648899674,-0.04066896183958346,0.09045090223058477,0.02386763337696185,0.0757456672595953,0.0,0.03859907531684009,0.021232051833819876,0.21278630580494817
11,3,0.09600044443157879,0.009249486753481417,0.2758582267093844,0.050093078391674484,0.2507533603752768,0.03959722055656101,0.026132823384630077,0.013028809919085782,0.07056643559309955,-0.15246092442567977,0.025383430817707664,0.044294016864355634,0.023070459995579662,0.011496372941265376,0.45651003368890186
11,4,-0.11619624101193823,0.19882300263367753,0.1803612232895142,0.006042335306218005,0.18923807418657124,0.04475169372248866,0.023337078159813895,0.013854289993759261,0.10469630624167509,-0.10959024548511107,0.0,0.018139165660923995,0.008598359069747541,0.045861718934921414,0.6316565152946413
12,1,0.0645493622158156,-0.07982292894855463,0.07201259233788992,0.008883171693964367,0.07672977090707443,0.036891218869929215,0.02944174092684225,-0.015590441046155153,-0.030338173444892896,-0.0075080652261460025,0.018181046291149992,0.019228605010801515,-0.1883741130742141,-0.05321542553270589,-0.0463967104573621
12,2,0.05449069220684326,-0.061492916699325606,0.054066258897352185,0.0014214807083662295,0.05473049518773605,0.027591115862985932,-0.012565813842147555,-0.01048916916932191,-0.012784305827592463,-0.017019228433511918,-0.01819196990073335,0.011282925755536077,-0.29015907245316974,-0.040012051762327,-0.017457702887056947
12,3,0.0646682449010289,-0.05684274388619154,0.029258904955926854,0.006276535535868405,0.05138248229771906,0.027483427233583754,-0.05023067990323005,-0.01802481893131125,-0.002606906153351171,0.035493728422032744,-0.05425173300908567,0.010391997042341145,-0.2582340008748791,0.012595318045590331,-0.01618777299926455
12,4,0.05366091293666163,-0.06446848098682709,0.04153806465757888,0.0013046053438806535,0.03994818858911479,0.024481193360308042,0.012690012286623621,-0.011484733771410932,-0.010926438417244826,0.0042954367501009325,0.004205016524883656,0.014949787521894936,-0.1636778208429885,-0.021702239421258637,-0.0201418540078806
13,1,-0.2051308417367979,0.00954467875495419,-0.008368215830702144,0.0,-0.0179272563511608,0.028725585465280493,0.05692016323293253,-0.01990426117187177,0.06499416381124393,0.0506122888854917,0.06579091909202392,0.003589930361130096,0.0027578362890966143,0.05173131915088737,-0.01683338236723403
13,2,-0.15303928494994362,0.02474263565320678,0.0,-0.006474970758825832,-0.011785189848593579,0.023812903978108424,0.02207818442015526,-0.02100857539204544,0.06842553591933648,0.062155182915861446,0.019986350135686042,0.0,0.0,0.05348351375385405,-0.01587335824152579
13,3,0.13466275159844387,-0.03020967642487435,-0.020534477001333564,-0.006157374198774643,-0.03635818037385467,0.031960823239459715,0.02866136361157714,-0.045650584319294966,0.017096376642799227,-0.03682974056393612,0.017580050076999768,0.02395391530997397,0.008757613645557473,-0.02168427976313891,-0.019092217594356448
13,4,0.16058248434716998,-0.027583647330225107,-0.02359869819842856,-0.0042397258421103465,-0.036724473005836145,0.03062854275943954,0.03205751057851991,-0.07860866434098976,0.016600036069701334,-0.041803022464427714,0.0177812086260698,0.02634245686332401,0.006862431315782895,-0.005514030330470661,-0.02662604516227174
14,1,-0.21897169609338124,-0.018353865489499216,-0.053423603834387434,-0.017726309897751175,-0.04219941958406931,0.026267159721881275,0.02859308851482234,-0.0028749417843881853,0.04548839686499431,0.016458809178842182,0.02317778032855694,-0.004661426803194285,0.0026475052996650095,-0.09612684584267675,-0.02442834635289487
14,2,-0.18620982872470543,-0.04402836816014058,-0.07024602136873881,-0.015208917442475295,-0.058197805517606394,0.021670120628919987,0.033740267964467524,-0.004824010703432635,0.0,0.03129526999049423,0.02593966400732431,0.0,-0.0014079785059876726,-0.09762783164893804,-0.025856906755069964
14,3,0.06418363535634564,-0.12256323979093336,-0.13147203655254402,-0.014375504122172478,-0.10194296935422836,0.025541369714965956,-0.00648106983561042,-0.03319982366285884,-0.04072893585239501,-0.14680275011193084,-0.015427256314012261,-0.007005886525787097,0.009796934642565147,-0.20987774745687682,-0.04854986287575869
14,4,0.057659074312693126,-0.1074178004006931,-0.1310368662840824,-0.009778600067473164,-0.11481455371206506,0.02768175895452879,-0.0022149298688188823,-0.036861187214090485,-0.025019853592392338,-0.15369385219885295,-0.008343904688233594,-0.0039970809154090126,0.011029075963412849,-0.23184596636530203,-0.05025045666445316
15,1,0.2746072300625621,0.04064489978650618,-0.037149587686843316,0.0017227160825243892,-0.03559176488123772,0.03378831674391658,0.015912750888173677,-0.01594125057166418,0.11944080768439988,-0.006249834076277855,0.007134900385868337,0.03413587556509884,0.015983500928521993,-0.004800220094221375,-0.002691245698517919
15,2,0.2582073525382933,0.03347053501186309,-0.007261083332795404,0.021778730648499667,-0.007158072968501905,0.040799371092052894,0.07210353988762896,0.01895456224069425,0.10859681151159611,0.14054541517171476,0.05781781940918662,0.018993827007365405,0.011168862791216871,0.054077851426735046,0.008339741008073887
15,3,0.26718385238763304,-0.031050735517652944,-0.01672369851879038,-0.001959563169877526,-0.01149852973041457,0.02781928892211448,-0.04647680059348307,-0.0702579687265173,0.03326195977800628,0.10249481957872972,-0.04394587421534628,0.036634174029664665,0.013852692614269413,-0.07969805348003162,-0.020490949582926743
15,4,0.21587783833214608,0.02283713490610445,-0.008430511544352481,-0.0041234915811094175,-0.03460472021638203,0.03826505570198013,0.02401652771059687,-0.00865346044123394,0.10845841010409862,-0.013925385730707784,0.04397727867031814,0.010995891973410638,0.01077248648992754,0.054244393345563,-0.0273987106075001
16,1,0.13896149446128397,-0.03058977059105837,-0.0630153017279485,-0.008213265092247984,-0.04718710525022035,0.028651266586893154,0.03110257895783769,-0.05845297912617997,0.017414469676447886,0.014269394853407738,0.03351610023567653,0.054110697608734104,0.005026508668894758,0.20195856081031993,-0.01754785499136796
16,2,0.12571340034813738,-0.03602744264049293,-0.06277450189307515,-0.003988367838228923,-0.04773516923829707,0.030211513396740386,0.029635971082030643,-0.0526286531587522,0.021431414586451425,0.010251294717476517,0.03313021390610127,0.0486904081101191,0.0014141998892256147,0.2400437953294844,-0.01984629437599883
16,3,0.12818278019282642,-0.032892329628930336,-0.06103473153619787,-0.004014480692309336,-0.04718506787763631,0.025832977338112795,0.025530156121576553,-0.05003159312389355,0.019555968534493234,0.007299319023059747,0.03172768934533987,0.05062188286683586,0.007777566676207881,0.23157343415992193,-0.015421789178485246
16,4,0.12258656810730661,-0.03431486891449777,-0.05548489674317231,-0.0062596225676719575,-0.04497061753834218,0.02564723546102285,0.029742857303493797,-0.051643747486011415,0.021255701046748635,0.0,0.028840607095997672,0.04886539465228862,0.006620023513967704,0.24140975340951,-0.018370603091703963
17,1,0.0858471629388273,-0.05825076280684427,-0.07057932635882119,-0.016148379619133568,-0.05793227469501616,0.026069699686970427,-0.09261684117752217,-0.07533232392383121,-0.027570742067178355,-0.13357038049573972,-0.06018994255050086,-0.006159704605156691,-0.003931269684773364,-0.09875798248599821,-0.01996148316992663
17,2,0.11570960480121673,-0.09877049321810322,-0.1352014511976104,-0.017754175385323645,-0.10301629476626695,0.02931146555776959,0.01460685129808792,-0.0795876065704112,-0.1290209685153912,-0.04191926005829849,-0.008323714653667047,-0.016648088666975758,0.004455847809716751,-0.08596024714716455,-0.035487553822102225
17,3,-0.12878139215442497,-0.08049229495957749,-0.1283015238176053,-0.02603907031201924,-0.1020035388076691,0.026192670033000298,0.02306816990142757,-0.02339922861266064,-0.06170985530008405,-0.03860695861157115,0.02248732412603055,-0.017261883054291494,0.0031646957462754255,-0.06415881971510773,-0.029358900956820033
17,4,0.11091892049187785,-0.17016156828014337,-0.11204776469323385,-0.022755853620839983,-0.08998662749262798,0.029328901160595028,0.028655344341290523,-0.08640716509673807,-0.19140250572534612,0.0037695044283998502,0.017379866147877954,-0.01918967849917974,0.004390145980290638,-0.05396637406808824,-0.03655558585070651
18,1,0.08216692744103501,-0.07166866866218835,-0.056444526867746536,-0.01217372412709855,-0.04158889516796116,0.027080171473936987,-0.11131461749966709,-0.089282706911048,-0.03284078189224926,-0.12148923399029049,-0.05718496422038438,0.0,0.0,-0.09790468455540491,-0.026438846035578
18,2,0.12085760454049885,-0.136121232157417,-0.1097311679054257,-0.015634647003720525,-0.08257857716020345,0.028762842309150133,0.008063270577275183,-0.08482825335711963,-0.14603630950062685,-0.04253116861640527,-0.011864496838702165,-0.012890649165424428,0.005958153714623354,-0.07084174693568446,-0.03818970703534175
18,3,-0.22020365145763998,-0.07979990090436262,-0.08412570145535153,-0.022493886771724036,-0.07333355676208075,0.022382197643070867,0.014296656499249327,-0.047096302405854495,-0.05104045852063677,0.00935119614114932,0.012455596997460405,-0.01216946471981295,0.006308235576284571,-0.0601975436586753,-0.03953402269617312
18,4,0.1409062681246078,-0.12492339930618707,-0.09968608650096356,-0.014210043669759781,-0.07037980162299498,0.029609315839956685,0.0340715237874093,-0.08550348304436578,-0.10952438774409176,-0.06391687274943583,0.02355214932943786,-0.004271595401670575,0.0018648439806965011,-0.06557327621354408,-0.05688109266369118
19,1,0.12566299439604695,-0.06902318252553521,-0.09239804075873626,-0.0070765108291426515,-0.08033889278619583,0.02593519636267546,0.021460349872855937,0.16744189542953042,-0.09180799466985527,-0.053438113643752706,0.008624853680316784,0.02123578430011279,0.007632742945714255,-0.09953695727952765,-0.026626084973154773
19,2,0.10359299204885672,-0.05657892108714034,-0.08847746561559588,-0.010827394589421752,-0.07727857815654234,0.026380500425188268,0.02188732468607789,0.16029352116846707,-0.10233484618609778,-0.051910576374181464,0.009997530543934083,0.020879057667051698,0.005681827712329925,-0.07596493864590739,-0.027591994075666454
19,3,0.1565232754386079,-0.08451525825795686,-0.09761788166756302,-0.004793920405872315,-0.07349048750101761,0.02408298568557799,0.0242743262062258,0.16079846772017942,-0.12962929409920618,-0.024613534259299658,-0.003442678332740784,0.02198777262596155,0.006923250464743971,-0.10762938814116778,-0.025799756405641777
19,4,0.14363734118996196,-0.07760209286846216,-0.09767795472273696,0.0,-0.07549185442772186,0.028797093246290387,0.02245287804139383,0.13745758679316764,-0.12200737853556076,0.0,0.0,0.021599735483416378,0.008151264225310338,-0.1203299370913773,-0.025928802262850853
20,1,-0.3107907495516624,-0.08807456501804567,0.011395858786992286,-0.013358964949774566,0.0,0.024409916586650815,-0.043162708938295324,-0.02882787207211346,-0.003280365842602495,0.003871583914550475,-0.04279189596853644,0.0038314961908698097,0.00600438265971498,-0.03950670185859162,-0.03240080164519954
20,2,-0.3155654678579091,-0.09197894569304227,0.009214465853577214,-0.011725683964137978,0.0027727742620280438,0.024349353684470387,-0.04584223152440675,-0.021754101395478953,-0.00852858802976375,0.011871163834202586,-0.044214780262004094,0.004603381651349936,0.0042543064261815755,-0.03687290626972728,-0.03326412842138282
20,3,-0.3013168407440475,-0.1017722266482648,0.013184014377883302,-0.015443217358846684,0.0026804355714645234,0.028075928496658353,-0.039709610091884895,-0.03456196817176099,-0.0011833015696229299,-0.0018107386963725491,-0.03408245821593697,0.0,0.00798024050824736,-0.04036639967000405,-0.03906391714306845
20,4,-0.3474814730110086,-0.10005247684257915,0.0184613804005595,-0.017232229959009138,0.005107914499300759,0.027596831616590267,-0.025498928858166625,-0.025956070028068712,-0.001228257511257158,0.0,-0.025084958627176912,0.004788725801054272,0.009657488871208209,-0.0435294117140575,-0.03693859399294552
21,1,0.0654246737149524,-0.0689417464190999,-0.0630867682416206,-0.006502925953300667,-0.05916881754619957,0.01862950296385866,0.016866145345009194,-0.03673606075320372,-0.08549967974172237,0.06077114841782214,0.007216868215622854,0.04661526032599245,0.006488573823511187,-0.023012678795092133,-0.028550361857704404
21,2,0.08126375235207797,-0.06374156772004569,-0.08704424583992396,-0.007029643361609383,-0.06718339863940892,0.023354060718373898,0.017390123198052193,-0.053375177432615356,-0.0829570761244833,-0.01967924392057449,0.0018497660777067049,-0.005256997364329885,0.004456030992840976,-0.03130885339471756,-0.038999465056091365
21,3,0.08558642280630835,-0.05974926346997117,-0.08604981631971056,-0.00696757390683625,-0.06337125582761721,0.023460900753727143,0.011880339424727077,-0.047582380675601554,-0.07624240731172649,-0.0036813243840509158,0.006779078186064796,-0.0586641645656851,0.006706136650798139,-0.027159106260984528,-0.033207520614189856
21,4,0.09064931172873868,-0.0631270468980103,-0.08604981017041388,-0.005907881218470579,-0.06727116758688567,0.021395604476617536,0.016142961651957083,-0.04603043785735603,-0.07776950557670603,0.05649873331641532,0.004158856872579414,-0.10144904918039188,0.004249756794698509,-0.025078508353025192,-0.03506893069783967
22,1,0.06087158203271473,-0.05058652502702157,-0.1121770812645504,-0.00965615378814677,-0.07833685706628668,0.026285586321619855,0.008575205591560331,-0.020038743928888075,-0.05084976014843581,-0.05208058007239372,0.00737902092652995,0.026172439034488626,0.006247430200921569,-0.03793255434074885,-0.030366292339175538
22,2,0.08980853546245092,-0.06575394957762387,-0.09355471580221622,-0.008106956386452396,-0.06993942059795702,0.023077794151850795,0.01661639915232485,-0.01662764351316917,-0.06109319972506344,0.07530562359141954,0.011860663043521569,-0.16182851242612506,0.004720766840303786,-0.02540142931725875,-0.025577238751507803
22,3,0.045189980521273626,-0.05355628355384041,-0.09930251170248502,-0.007153683005852632,-0.07887356805859447,0.023466265119459595,0.00941667427606617,-0.03322529305055777,-0.04533354551577276,0.004272976980609716,0.015570182112354114,0.0951753915852726,0.00245452492118569,-0.006314544943650427,-0.024618670321309932
22,4,0.07487319248342379,-0.058418138988037355,-0.10890157632099229,-0.007578273302783545,-0.08031779184733571,0.025104392619638233,0.01716230974353311,-0.027618318287710664,-0.0560026654671508,-0.01307520223825695,0.005706102399283874,-0.03942909992719948,0.005462251785012001,-0.014956736571383508,-0.028503729947852996
23,1,0.08339840704201998,-0.04706543411756128,-0.06371821853923104,-0.004229102502072812,-0.05287026739007028,0.02005369145256522,0.014926076724188442,-0.028595755134421474,-0.03739039593583643,0.005599934359524064,0.018572812010632017,-0.25125390554876725,0.006740085272483237,0.04835924304975163,-0.031648659285478886
23,2,0.08471270819894343,-0.04869988308791742,-0.06488399398983749,-0.008616681808556154,-0.053046514088268215,0.022622373547456096,0.02157334525955526,-0.026558759280542688,-0.036391664442119914,-0.0033647737660011945,0.019433747345964536,-0.24567452265120937,0.0,0.05016601885215495,-0.03039288863189671
23,3,0.07485734288542226,-0.05023708115075498,-0.06519034337943994,-0.0016094641333630755,-0.05153948359953797,0.02256075606679729,0.019595994805848033,-0.0316394930549887,-0.037386830725432224,-0.007550536540355479,0.015500755493934926,-0.24516779723290244,-0.001684402424063619,0.06092462442812495,-0.02650920732326323
23,4,0.07267687870901661,-0.049012980455696104,-0.06700506060449213,-0.006076165659940236,-0.05541643511363109,0.022832235758151742,0.021418847467180868,-0.026181232014408362,-0.03864550793962551,-0.0054458380848254745,0.016802558550710944,-0.2419121580434842,0.0022641568684091673,0.059378732170960166,-0.0307531974923006
24,1,0.1985546684617514,-0.026431469665049834,-0.027373539835856442,0.016575134161862737,-0.024742647367014037,0.029495793826809835,0.029663334712411338,0.29945829660877654,-0.017942461706015267,0.0999791544625021,0.03420637844983265,0.07898442077435741,0.011222841397089567,0.25971174638792255,-0.021509713957331367
24,2,0.12968227439348984,-0.06162986444023286,-0.041080440880850305,0.008140674439827106,-0.03864746918880291,0.03007988997425684,0.03115672159807975,0.28143719806294965,-0.04829029825498829,-0.11428340183383631,0.028835549685151146,0.051009579647900594,0.004388281273572631,0.133892765631495,-0.013003150852117673
