f_id,i_id,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ic.eps.ratio,ela_meta.quad_simple.cond,ic.eps.s,ela_level.lda_qda_10,ela_level.lda_mda_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_10,ela_level.lda_mda_50
3,4,-0.23782992438175182,0.032755099036187243,-0.029017241130513127,0.014080491939662487,-0.023490125032753703,-0.05065453938059662,-0.028592969424560605,-0.03852358629389818,-0.012048510667069773,0.03433547173689755,0.03919838895846746,0.012348075815225096,0.028279796625541975,-0.04161142367680498,0.0
3,5,0.11659983819131856,-0.0017862626817644056,-0.041128066836843086,0.01849471528206323,-0.05829127488381608,-0.06734916277059957,-0.03603935222550317,-0.03630637101946521,-0.3089747206813879,-0.03377385719991183,0.046272547269846726,0.007128168691758918,0.026339250876663195,-0.016063694169296178,0.007431477321687863
4,1,0.11357018610445807,0.040389248303664596,0.0,0.016018338893310502,-0.006409154836502562,-0.14920762676885807,-0.05796076262613199,-0.03659137807650667,-0.006443574717006184,-0.12853640751944234,0.02816763442616864,0.016099263246678097,0.03429413764746078,-0.1676305350759848,-0.0031904970116825027
4,3,-0.19675067719439843,0.294847387801931,0.010955041868524917,0.024682167116534703,0.007061856736680222,-0.037154625655335095,-0.02777354445148763,-0.03117756877304108,0.016945711770109687,0.02029796084812837,0.02947355258421107,0.013832069095991772,0.01773275762106139,-0.005666763981150083,0.008569603765811229
4,4,-0.10219738793828881,0.15883356338703913,0.02348113705202115,0.01985948666374479,0.010858461996950688,-0.021428512588664066,-0.03858447287043412,-0.03550358671993041,0.014614319484319516,0.016460930034266824,0.037424106594197204,0.026758778852033482,0.031853276629598,0.0,0.003444828576718628
4,5,0.05670676994335397,0.06671181454391831,0.0021737171099614067,0.02546441083696674,0.0045270583316299046,-0.04285640457340574,-0.04621823398246795,-0.02432971175966204,-0.030723091371981925,0.004066539182979369,0.04781356213396536,0.044527521548303556,0.05225578399030034,-0.015657654058746612,0.0014128472672199355
5,1,-0.19518348553229048,0.0,-0.06172269360610838,0.013956126443839922,-0.056266599811981455,-0.03590898175424995,-0.05286499439908415,-0.02068179830608069,0.024584777175856942,-0.029895927869089733,-0.2202227176079245,0.005137392654376738,-0.18675125417435318,-0.009600951078088005,0.0
5,3,-0.1875493721462106,-0.003687964216741002,-0.06740532916951208,0.007191427343609391,-0.061485083898262016,-0.029807400750906765,-0.04497877534857142,-0.015115338021292557,0.010345942052996326,-0.0344187696169006,-0.2217788653792302,0.0,-0.17039436934549934,-0.010378584283513514,0.004041374914857454
5,4,-0.11638141187810935,0.0,-0.06587157456209625,0.007457126476741072,-0.06306765840348949,-0.02651750308330858,-0.05207302866215746,-0.021330051710849174,-0.026507259056912813,-0.047940229811689106,-0.22391516139384993,-0.0009736228921274903,-0.1783364216616085,-0.009958588282817371,0.0
5,5,-0.17562262949095975,0.0044561749947396034,-0.06110386867671008,0.004941341734582161,-0.05902571435213805,-0.03568668248700857,-0.04595614925104602,-0.024245982286089318,0.017132776889796697,-0.04009748352964371,-0.2350149992855749,0.0,-0.16445894597723998,-0.009394872640220653,0.0
6,1,-0.2413044851105709,0.009317812964763167,0.07074360376646638,0.010407915394612277,0.02210097482222248,-0.08185488689651105,-0.03363080386969425,-0.03844845539944053,0.010402955143237608,-0.026355495283798464,-0.111029112769363,0.006268860120747899,-0.1177628400672136,-0.04495579376790815,0.004414323598097569
6,3,-0.21464436645805035,0.016770680204252514,0.054530156160414345,0.012741284214063842,0.02150005880064354,-0.09015771212950913,-0.035636748355191206,-0.03982127893673704,0.011642898824604841,-0.011429105294896935,-0.1161630826184118,0.0,-0.11762394102580481,-0.02373571277377176,0.004090115398928007
6,4,-0.23867883485434738,0.010972838248241856,0.05822044982633179,0.010472743950579178,0.027937674968864512,-0.09139183277388341,-0.0347952056442436,-0.03611332087040342,0.0039280142830945275,-0.01108352604835633,-0.11282271636411728,0.007175834597988706,-0.10539335066950312,-0.0486818641132124,-0.0014323318913861405
6,5,0.12505043613780625,0.018322304829473515,0.002189284318158624,0.012396133435636891,0.0018907689329027283,-0.04325272293160315,-0.04044479045863804,-0.02948926627668874,0.053849066829894265,-0.01883278907638409,-0.03865607508964065,0.025024234792178385,-0.02398288951329813,0.0579139974485476,0.0012729726482410414
7,1,-0.14276377575081745,0.02575175248817624,-0.0986121023828056,0.014802567246370052,-0.0969327482202309,-0.06747767537514907,-0.03084797164037792,-0.04003300945810395,0.008133531047099796,-0.0029932378262804704,0.013108287014750586,-0.0033097066754387283,0.010470089033815105,0.0,-0.0029101785012061177
7,3,0.09816965517788877,0.009925242437081885,-0.01750241032416637,0.019537997128509635,-0.025132085393252783,-0.07788129001826105,-0.04084445655051708,-0.07681114031710222,-0.09718038451233976,0.06185379958100143,0.0052330186598493755,0.0037274882146131894,-0.0037402933841917396,-0.007340607379474617,-0.026772175058600578
7,4,0.1765555954647644,0.027789865779313583,0.006026122728298361,0.014456876416403489,-0.013457923322039905,-0.10878634715040897,-0.05840840201845787,-0.10529092480587268,0.17638320206572372,0.011272296483208502,0.03693664070255531,0.034569188359025727,0.027209172870235526,-0.05037091542161258,-0.01883578733032215
7,5,-0.09354054714505144,0.007579634328707091,-0.05009389085137286,0.014549888240410924,-0.0574712226046348,-0.10440094376552644,-0.03769867449244818,-0.040945607014319096,-0.006314753867063483,-0.02451041387047262,-0.005628711037481748,-0.005974141888608064,-0.0016221390915369949,-0.0055999641833132385,-0.0019426917574874025
8,1,0.13429338910588665,0.025362931562391222,0.08473537889585755,0.017556297152121647,0.05564633610115133,-0.04609983342253293,-0.04819799167613764,-0.030830283114710172,0.03707730902545578,0.014947224963287514,0.06001906875591956,0.04188169607347203,0.0467225734333056,0.04005786918656479,0.0028500031807079385
8,3,-0.1687902047095741,0.02688638494331641,0.1050816805997496,0.021116843756533967,0.053917247273399624,-0.10562630073743888,-0.04206258750230135,-0.04283358574529709,0.022612078668877225,-0.009271877585818242,0.042781271496783235,0.006335623497362029,0.03780191709760649,0.021140326487139212,0.0
8,4,0.0790675056077953,0.020130346621213012,0.03985549272047475,0.015227244794191502,0.0246123032939769,-0.032755543959139065,-0.04393107698474733,-0.02624623064094278,-0.14983781681429306,-0.003080030523198531,0.02373421734790335,0.025630329697245775,0.013343887939681954,0.010117057689587832,0.0032865675229555094
8,5,-0.15881165404822792,0.025404678687848386,0.10442773742705486,0.016907109706217213,0.06274499939379137,-0.1009228709586475,-0.045652976297214,-0.03530192384556023,0.022644914564005317,-0.014348880451722354,0.03920458650178542,0.0,0.03148286811670777,0.023112730669676267,-0.0018025019253764436
9,1,0.12681820766155766,0.022721801250782277,-0.018745036285983077,0.016666160788199685,-0.0829942032924348,-0.048668274534826625,-0.07715813672818055,-0.04628935269735231,0.032813233941808614,0.09406954291737639,0.03156424187488652,0.04888454020779616,0.026510863535277963,-0.014076876060295097,-0.006670376551146939
9,3,0.08773407263629726,0.021523118920192777,0.0595924967970521,0.018710519710961812,0.018649925482017854,-0.04558007093322081,-0.06398750615825594,-0.0370565933875546,-0.08020603486088318,0.05221730594809051,0.026019914524442037,0.027030564849292726,0.022452249179875282,0.0,-0.001421160089375928
9,4,0.07784758016773279,0.019413915429190437,0.05452054901701353,0.017300034339189974,0.017365816296023448,-0.043876774775695626,-0.054881105829520924,-0.029900033580918896,-0.10204803282819191,0.08160139699886199,0.02261832318934706,0.03050306508507638,0.019252384320394757,0.006559087840515017,-0.0017583048193297313
9,5,0.09988019125819941,0.01843089896871341,0.060814541168160235,0.015931901506738462,0.009997782502626076,-0.04902321502817382,-0.06721787000399648,-0.043799863761778246,-0.05423023479669725,0.05099881284651016,0.02612056452277381,0.025495170471136544,0.021101809415028087,-0.005454528613766246,-0.0033671578365422616
10,1,-0.03663297314911107,0.060943992127119095,0.6719308401013804,0.03350114321663833,0.5582922766975826,1.6082220681152462,0.01774917763147843,0.0,0.03670828234227619,0.006148660702679054,0.04168415061165254,0.010152281570705801,0.03897693835561444,0.17197173051180425,0.011091722180619268
10,3,0.1454798045348864,0.04053600042309302,0.3096059381580458,0.03761184929918149,0.2684262195713232,0.09371536619078236,0.8729088108911487,0.4688832104221683,0.16913066981270708,0.019176681507472093,0.05903875350512089,0.034109115588741856,0.08541129905648348,0.21912040765569785,0.29559379512260664
10,4,0.0,0.05919647202774603,0.44227041684170976,0.018859997349583768,0.3970074130176211,1.8974860836529772,0.004118074307764452,0.018640653141875907,0.08902236389754759,0.019015769397725757,0.10139523840934106,0.0,0.0870621290032707,0.07540018763347067,0.021265492335051928
10,5,0.08824861343985613,0.05516409397708899,0.3757319494731608,0.0416399545811843,0.3560326023070024,0.04613883292780252,0.5493122583109125,1.102318327887032,0.05950007730113649,0.0,0.03653066511628489,0.00946701487683499,0.0447100607192894,0.17443373392311345,0.17951973689876066
11,1,0.05528954372275052,0.015542432460803446,0.21754094230368248,0.02492158212144202,0.1750013151766645,0.01859707766716856,0.4122621118377606,0.7757288983345161,0.04266741134147767,-0.42209695350649173,0.023594705543668493,0.033376608780297246,0.016207278427481597,0.10861377814962936,-0.33034615875250006
11,3,0.12033717158609702,0.04470584505680786,0.39288288986829567,0.026675389639191138,0.3645205680305834,0.05752569475735203,0.6666714130178581,0.0920622964890363,-0.0718124467628547,0.11176434542545932,0.03599568540576459,0.0038931286806083154,0.0660108053895847,0.1439551292078708,0.056328038912155876
11,4,-0.12673981399035694,0.05221699841155625,0.3215199434899704,0.021543408639295825,0.30194701277532376,0.39768497218875776,0.3403053397031168,-0.024940013676105766,-0.01752419522440385,-0.009991319371029261,0.03255973575901239,0.004243091099452867,0.023268437078956206,-0.12635713928528536,0.0
11,5,0.06961574192340414,0.029099919312286726,0.153487977028967,0.019013635619508973,0.13875437390957768,0.022835467774595997,0.2809646333578195,0.735463768014667,0.017165508064454604,-0.20159283575441345,0.03741448543206449,0.03262991317739283,0.034076968650654016,0.07563679391175782,-0.27766577681438687
12,1,0.059920601157055414,0.027631425963280228,0.047760622458393104,0.01734792820131215,-0.007028966706128306,-0.09397331067451643,-0.0471390870361944,-0.046268979440817676,0.02547975239312987,-0.010975782269638117,0.034621883746253385,0.027143395901712407,0.023990305389258886,0.004246792187643393,0.0
12,3,0.060603277893138005,0.024636637996922162,0.05223494621218518,0.014444512197006777,0.049492972778442744,-0.07589814414296733,-0.03286092949284388,-0.04013504655486731,0.015805646889284798,-0.026490105844810687,-0.03283834524118282,0.015232934473362356,-0.03254533486566829,0.007309524722988462,0.0
12,4,0.04197294184686244,0.027083375401103255,0.06028509606001105,0.01423795727401192,0.051860705135615054,-0.07638389998211678,-0.03496613554249972,-0.04562300586392678,-0.03956770461095463,-0.013472014722954014,0.0526617651946687,0.017043303604344806,0.04707409559798644,0.018796119375831907,0.001489616099665178
12,5,0.04383044529464373,0.022229039469573574,0.049712481009548753,0.01684689745568007,0.09797600004269788,-0.08887992449756561,-0.03716776162312391,-0.04487821568771608,0.003996505239044587,-0.019106910607331988,0.006790757158539447,0.014783204196174144,-0.0019434219157011302,-0.0014325142637195837,0.0
13,1,-0.24294991629535806,0.0069400640039438966,-0.034722327208452725,0.012883183646170387,-0.04817170626614173,-0.01827295840149548,-0.03161295636561057,-0.03245665056937644,0.0205178967752698,-0.003729597596208667,0.005712507131543754,-0.009181780296744074,-0.0105116292352401,-0.009525656482900047,0.009110992988477562
13,3,0.15713368602557995,0.00897296638301728,-0.025479379640745935,0.012180582226664086,-0.03396169282008444,-0.03945653885093729,-0.03771730304356729,-0.03847383611563983,-0.05240071125080507,-0.04133827536291183,0.028236712458787137,0.021821132951576915,0.021035797157916834,0.017443549591315576,-0.0016771442235605921
13,4,0.13662640267495335,0.007019734209247037,-0.024491115408205158,0.014268253490730687,-0.03798092139267441,-0.037326190376739156,-0.03550435380363048,-0.052214463066350365,-0.015368765154703123,-0.036041097118700426,0.03353795227477223,0.018334960635672026,0.021442968282456707,0.002440135674532143,0.0015760445652444628
13,5,0.24675948099414746,0.011410684115255976,-0.00682777947330504,0.014902481421983332,-0.026592476271197152,-0.008657450114474219,-0.0397413199627904,-0.05032511267606865,0.12061965014360015,-0.005485501975418083,0.019828549969335613,0.0524301772712924,0.013157793490927217,0.09688419292503664,0.0
14,1,-0.2822161408432813,-0.001165069294739196,-0.0660835279063599,0.014235889442668487,-0.055931904300405844,-0.01339167518820314,-0.022127083274636306,-0.021196400119075587,0.008224069419222602,-0.03364571543573561,0.04454522449435061,0.0,0.045051166707611334,-0.0022693678735385414,0.0
14,3,0.09699451888275373,0.0,-0.13295012573308762,0.015834688453806034,-0.10413981523172788,-0.19481795319082645,-0.050448574857826056,-0.08391064982260893,-0.1708659084112465,-0.06825716423207373,0.0,0.00918250488503175,-0.008195815589821076,-0.13227577305605875,-0.004891893236187994
14,4,0.09127151215085216,0.016009443385632094,-0.14715746055242296,0.01830286533162062,-0.11068561374607377,-0.16356615228504479,-0.05245427390529889,-0.12931465929988484,-0.13375899685955728,-0.06619270034830427,-0.007310593715009361,-0.006837992401662607,-0.014115721957054461,-0.1060794216911124,-0.016852195246552792
14,5,-0.13849807354097812,0.010578189345973238,-0.0747279091468876,0.012238255812370008,-0.050514231202213156,-0.01761637086957346,-0.02205886511795732,-0.025772581280942758,0.026034128053634267,-0.03125506372978812,-0.030006498686886096,-0.0017202761009155187,-0.04196349016719761,0.006469249023154322,-0.007041975739163375
15,1,0.27801784553431996,0.01658753735952656,0.02852454212305866,0.016588764927089106,0.014569680870294699,0.08937329661892812,-0.02765648965468509,-0.01082219906118359,0.12418754634892892,0.04581610509405437,0.044841463661583814,0.06427208240161097,0.012878438532835434,0.10192820021417187,0.009479100491089354
15,3,0.21971368561947413,0.009443759394691574,0.0036439059878409924,0.010114125699015389,0.0,-0.02886627760936969,-0.028501323387740182,-0.003426992466227567,0.10868792702752643,-0.03996820824005258,-0.10212053283031687,0.030807281536554286,-0.11137298129191293,0.029388421393402572,0.0057078751937009176
15,4,0.1440659157794168,0.014882877665643161,-0.049834724015228996,0.015722130773003804,-0.032293434740390155,-0.04795228071565926,-0.028166337769705722,-0.014735040066640545,-0.08723376730318423,-0.03449508076161162,0.02923859910918682,0.01344200846164852,0.006896451726495525,0.028307895437515336,0.008589003864891843
15,5,0.26589536766748223,0.011864930840836618,0.003393213061829825,0.014824370713316326,-0.0068688366585665794,0.021327793440915288,-0.041251042825268036,-0.05670942212439295,0.10217674352218253,-0.010614692002928305,0.028691393773604967,0.05336860984251568,0.0010328668695351872,0.047256092790101956,0.003975980947160507
16,1,0.1619657505563295,0.010466969424902883,-0.06710249160861097,0.01613236705323759,-0.0540297209822157,-0.04253641394931679,-0.037092746472839305,0.00891244889483167,0.0458232488338008,0.041942156383709545,0.03558620488779088,0.04824448144605453,0.038242463878313385,0.03334638092790085,0.010266877407941771
16,3,0.15395326176170482,0.0075120952295426036,-0.06978636190225415,0.021506562726687523,-0.05037510826031381,-0.014841791038789201,-0.042421037625083285,0.0058458219151024116,0.047166661604160554,0.012903848606694648,0.0351494038333692,0.04682330663784637,0.04639800658963453,0.04803709376297652,0.005022612348844602
16,4,0.14799525074458764,0.008496691006201831,-0.06833091704525404,0.012247935485693862,-0.05098568786159369,-0.009991209164071882,-0.03923792647992315,0.003401308791691593,0.045247706415066744,0.012534568373483004,0.041402307195900045,0.046880671104960026,0.0469706555907389,0.05165282125783807,0.004610200774804396
16,5,0.20096947594643128,0.011286329765888878,-0.07410537333800919,0.0162880841432127,-0.05511552347289016,-0.054225895118006504,-0.03529408043200402,0.016159540633338076,0.058849681709746596,0.04669614085952982,0.03540649883664487,0.045559375325893825,0.03223775970174726,-0.008130164184820335,0.008653019090920422
17,1,0.07891600301030494,-0.0014363823866581082,-0.08333237021551593,0.00968841669534315,-0.049025324805424375,-0.0362332062414088,-0.022557909233115014,-0.02997297689865125,-0.13282575568610805,-0.08689060074044286,-0.21096101483043583,0.0,-0.10736734711600582,0.014516770746377805,-0.0014396717115465751
17,3,-0.3134899247508436,-0.012447165867369658,-0.14802718331575765,0.014918922105109922,-0.10598114381467588,-0.07527460571338396,-0.040185427631611315,-0.0339789747570689,-0.015620412622250168,-0.05582156796790361,0.009329454233965362,-0.011831290454200505,0.009664623904125813,-0.018756158552175328,-0.0030631657768712683
17,4,0.10791839321633215,0.0019455285324708471,-0.11769107783921401,0.010776167373966,-0.07225355323054247,-0.08836750160442464,-0.03665040488748575,-0.028039861541852396,-0.12622792043145864,-0.05160339399978231,0.03190190382494498,0.002485461617046464,0.024136975008833772,-0.03899661703086968,0.0032191361567867616
17,5,0.17275144391949432,0.001087923370498095,-0.15807561447903104,0.01535720193576351,-0.0625760287189106,-0.0870059266613398,-0.04491890299533949,-0.02026209569160245,0.015652996160413005,-0.08340556153097752,0.03088208068512613,0.019303239656988547,0.023850115251384613,-0.09643913041572144,0.005309476887142228
18,1,0.07937856551116393,0.003925679919837832,-0.04210707568321859,0.00901739219954728,-0.040516841598347314,-0.059728412784357976,-0.02587902601357034,-0.027493151593492693,-0.0989702611046176,-0.1316422257508304,-0.18189362741881843,0.004392032591840955,-0.11623579937612888,-0.024744750784720992,-0.0064238675275736234
18,3,-0.3031519859995273,0.0,-0.08717012099965304,0.011624594734645333,-0.07061911125233583,-0.07187499195671304,-0.042378989352872654,-0.039397914380212284,-0.023597529896893565,-0.049968891950599004,0.014060958617354236,-0.011380232352597996,0.007972661658839364,-0.009155871763173562,0.0
18,4,0.1835384275399994,0.0016520935634722483,-0.05508385802835806,0.015135597045323163,-0.0327675767753749,-0.02025054564264954,-0.045282520399622606,-0.013141893230903645,0.051665656711851804,-0.08909256619564834,0.04327900654794109,0.033336234940545634,0.04843988702128372,0.01712353631023389,0.009505445887588032
18,5,0.13127404418026015,-0.004262064988770575,-0.12472182199905463,0.01603266086785765,-0.07900953638442143,-0.09252984824015043,-0.047386720147839956,-0.03702960524897725,-0.11713252902382526,-0.14381118526115877,0.016655165908024905,-0.0034784389904925495,0.005615573116488637,-0.1476296525799793,0.004389604431932037
19,1,0.13257543450732953,0.013036269149905383,-0.1190558061957781,0.01153382859339308,-0.06769906643709338,-0.03915956753817043,-0.06449189095464147,-0.05059539797182705,-0.0687253162321694,0.08024566805789965,0.029677148956005983,0.009139577579619224,0.02082173616374393,-0.09216986182032605,0.0015093158788614947
19,3,0.15937057588287726,0.0143474677074195,-0.1278362694790985,0.019549759262182595,-0.07546263600949354,-0.0948887574066215,-0.10773723719034306,-0.11981665177950679,0.034498559449642585,0.1639320053437992,0.02379947794306703,0.028275091396363125,-0.019083687940105773,-0.10572663650799341,0.0
19,4,0.16752025079856606,0.016445319593832317,-0.12580837099613057,0.01283674082649585,-0.08028298637362204,-0.10640117242552809,-0.11898258237686198,-0.12291678206068357,0.049534727453159566,0.171478737570447,0.023718632214763218,0.029180837827166455,-0.01398892849192429,-0.10911336288749127,0.0
19,5,0.12107532769536397,0.010456038979043958,-0.10075648050018424,0.013173539498353308,-0.06237813813282456,-0.015601027607253362,-0.05384699778507099,-0.04680737194060637,-0.10916048310709056,0.028681227504886983,0.02429850466092969,0.013760430198544213,0.022847614334917804,-0.04910011206225748,0.0
20,1,-0.35290987205314117,0.011331388513929092,0.017918048615948312,0.018325308636214677,0.014600433153244635,-0.09900209477944788,-0.05503649432763935,-0.040022637953400775,-0.014754992108441861,-0.014087982633466806,-0.03343062218996562,0.003636595230021966,-0.03174014483959631,-0.020408090199866585,0.0014175030038789949
20,3,-0.41049148192714635,0.012357626487034895,0.029951631861573902,0.018203177363921186,0.013601458089625734,-0.10289179371764995,-0.05184744607587305,-0.04496387376643768,0.0,-0.017607625761040996,-0.03601794865995234,0.011732189095128048,-0.030600497351965905,0.0,0.0
20,4,-0.45534966174163516,0.01243785604388753,0.027743392608769957,0.01936817487269582,0.012734426814903832,-0.09532281892868283,-0.04733510520076689,-0.0460063708839879,0.0,-0.010620242541359931,-0.029651701985798862,0.011696571983703774,-0.028330031310615733,0.0,0.0
20,5,-0.41917614631011035,0.01200611480604069,0.028655622988462193,0.019699519370306062,0.013160896870328703,-0.09867338330360842,-0.051410146449941796,-0.04935622183563726,0.006492103384403092,-0.01904394510866181,-0.03617431405698501,0.012160440954321616,-0.02896049154994379,0.0,0.0020453658782435546
21,1,0.05133241665336899,0.005056441918071863,-0.08847981716157163,0.012461028826479315,-0.06457130374575468,-0.05135968490448578,-0.03641447922139662,-0.025808758195013298,-0.08502262149929751,-0.020007959694572586,0.017270778054677804,-0.06511901606541609,0.01606047935961863,-0.012323940032941127,-0.00077335426163333
21,3,0.08639787166633153,0.007595359299389232,-0.10280494538168328,0.014381667789027386,-0.06961406540579573,-0.06314735451943762,-0.04302867646029296,-0.02669169621034695,-0.02044422272940155,-0.026742832124662108,0.018320242886588234,-0.12276611582343039,0.012198323454964632,-0.0314492674817784,0.0
21,4,0.0840063032492467,0.0029398320737441253,-0.10121186100571056,0.01329951513176511,-0.06424295435225319,-0.0664049694160879,-0.0375933174773449,-0.03691639926061738,-0.04326384533474539,-0.04154785604223685,0.01797984916117848,-0.06017465635451838,0.010265191787301398,-0.04162876325645598,0.0
21,5,0.06487779571062305,0.009488025943739029,-0.07425698675246248,0.01620668719827431,-0.061182923415529805,-0.05436853350317192,-0.03763852398912097,-0.02520633937051231,-0.011173888288190395,-0.0059079501094291414,0.024627567728252267,-0.04205677794169038,0.016867774451400877,-0.01526369554330359,0.0
22,1,0.08023039597400607,0.005993648537642046,-0.10898115186433169,0.01571967499142523,-0.07889312439570656,-0.015264644863763513,-0.03679048414017892,-0.03228940012891168,0.03590023164232187,-0.00445562752339608,0.01923064469467327,-0.0287175473605477,0.01835837693078113,0.0,0.0
22,3,0.0702339132885029,0.009442975056181697,-0.06795315396068743,0.008612643698924748,-0.048700531920025686,-0.028753590571631755,-0.03503544449768694,-0.017800334277918665,0.08318429295424314,0.009626124538628262,0.02437564535548532,-0.003443687848255335,0.024145597537164762,0.0,-0.001836196635499717
22,4,0.0863165084706774,0.0017554635957606757,-0.1250298309673753,0.013463623361031518,-0.07385174398001748,-0.04958419302820263,-0.039462423556131776,-0.024486642070190995,-0.02022304556628049,-0.029134067555276005,0.019454486023635892,-0.11816555575027318,0.016790087727927117,-0.02283608631108669,-0.0028022914347259897
22,5,0.0714807507750668,0.008210948090819473,-0.12177926978836384,0.013673708075236914,-0.07278159294067083,-0.027152453315698016,-0.03812007545616655,-0.03427736751184564,0.04614425126973915,-0.015550099207770125,0.021969811294022333,-0.005397984602961398,0.02118869716342589,0.005297054083674493,-0.0028653854344952157
23,1,0.08533535368479295,0.008537292554066905,-0.08606920142862423,0.013967206486811518,-0.06401966355534303,-0.05363350546295903,-0.041295106379170055,-0.016570849789737552,0.005488910852002121,-0.007138894109056743,0.02203961568326948,-0.2459080615896435,0.016750024726085555,-0.011631826395759493,0.006747602153941545
23,3,0.07892667920614745,0.004481324394650543,-0.0803559614968044,0.013805760180101989,-0.059836123660151536,-0.047241987922286205,-0.03814820030470675,-0.021045844307936545,0.0012800793005000866,-0.01674682854623391,0.019895737700744848,-0.25034065806946787,0.018145096307100955,0.0,0.0022689429357252155
23,4,0.07163409725057127,0.007914437044356015,-0.08142575164263052,0.01497076271093653,-0.06553487281378251,-0.03150061672679741,-0.03708408977334118,-0.021578558932155656,0.009675000495312835,-0.05097544243252333,0.022845337255758075,-0.24405676588120406,0.019752863540741183,0.005097433908232307,0.005354181713910278
23,5,0.08969812733699094,0.007469640384428933,-0.08470977136620578,0.015690263919251324,-0.06297586337899275,-0.05234223719940512,-0.03630671588962986,-0.015656321398616113,0.022231644911137022,-0.01167486888716096,0.016405714039654573,-0.24685998850117113,0.012919487752563047,-0.019165624813875543,0.0025420575596741823
24,1,0.1786992563282518,0.033813061699701163,0.0,0.017633683085911178,-0.01158905041066044,0.02449966289972122,-0.03738486752440617,-0.03961399142621147,0.15122396141871264,0.3749022915201494,0.026081099311924594,0.05518424861204041,0.027837964778342328,0.07296171583144734,0.01576608218848341
24,3,0.1768449091025237,0.04418019568035669,0.011366060059670224,0.017717335682789104,-0.015965748645495104,0.023119633365511205,-0.032189260186104296,-0.032579964839631215,0.14349066597359877,0.3466649036577635,0.029714872055225272,0.05513772659898053,0.028430448166605893,0.08727118452230304,0.006812157119310158
24,4,0.2052423677014633,0.0361203360240836,-0.009897411636164533,0.017773667685409444,-0.016362476699335937,0.032889415896872165,-0.04207135240231569,-0.023942224158115255,0.16093054944787738,0.34550334818229567,0.02435670644232646,0.0661170780147795,0.02326876883611595,0.05901310945310545,0.009777624090295922
