f_id,i_id,pca.expl_var.cor_init,ic.eps.ratio,ela_level.lda_qda_10,ic.eps.s,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.qda_mda_50,ela_level.mmce_lda_10,ela_level.qda_mda_10,ela_level.mmce_mda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,pca.expl_var.cov_init
12,2,0.06485503474093017,-0.03070617267487028,-0.03289786821383192,-0.05400695655856387,0.02393234335323147,0.014770499957013706,-0.041317017456012045,-0.05486134117297841,-0.006395994763916491,0.017062335128737848,0.018271363254238098,0.01587254612131434,0.04491988699539603,0.048576041509667336,0.025691084012723776
12,3,0.019276775880244144,-0.012397633955298826,-0.03688601221681633,-0.022938195697447105,0.01641552904933031,0.012622740449693326,-0.023669044851415817,-0.03573386706772529,-0.006092605935181881,-0.030227399928795265,-0.007095753935975828,-0.021473672416543212,0.21659067193010068,-0.04298474004745634,0.022356203759758164
12,4,0.025974993959429704,0.01289829358940453,-0.03224219356189938,0.011845873306818647,0.018428361169618053,0.010911060108326785,-0.023721510258212633,-0.028232652928741338,-0.009014940750578473,0.006440970199432489,-0.0064525915856523675,0.004755865953836952,0.11970887378931597,0.03996695267885784,0.019995307193172634
12,5,0.007440602108325545,-0.00833899162309715,-0.031886177960915904,-0.045198065855435274,0.01425135356981749,0.01372830027727055,-0.029543871198318392,-0.03557158064299401,-0.009210173667538409,-0.014339189190987433,-0.0043347820834162346,-0.011629338315023168,0.17853961532160761,-0.0011640997364090115,0.025019394013584516
13,2,-0.2335233875251265,-0.030240232857103616,-0.019338161014927135,-0.03454118497269554,0.022643592493159115,-0.010820252437474726,-0.02682178055365697,-0.03437075522527505,-0.011816179687919315,-0.031060935197952194,0.011621637825509123,-0.04474570061633354,-0.008749826218594436,0.06585531746600704,0.008314503425330133
13,3,0.11989019498577579,-0.025984334299197453,-0.04369199886171092,-0.03634910699304389,0.01815473188188038,0.005894662910240248,-0.040320516823368686,-0.04078314772538165,-0.00595973248542409,0.02230460587364725,-0.03276712236264691,0.005233682630768063,-0.005087613287019586,0.056108968996932795,0.04844671904063475
13,4,0.13812934827754283,-0.025234053665005144,-0.0484674680425252,-0.039821570172251776,0.023726320630892167,0.005029687658953065,-0.042618614801355086,-0.04784655436513531,-0.02314163616043583,0.022981877236363447,-0.03272942058524766,0.004095364597946131,0.0,0.0629909377597943,0.04799577511255014
13,5,0.13058333686090529,-0.05391888605550202,-0.12557893575389395,-0.0789947542077869,0.01676992609521366,-0.008807385662395695,-0.07949099487746661,-0.09405345018582317,0.050776914508108284,0.03919495357427161,-0.13184207353349178,0.02564967644796312,-0.05782845380118845,-0.010753856659721395,0.06006484868316708
14,2,-0.20045519863451988,-0.053825103322577755,-0.059045157550862204,-0.04230288346825711,0.017230555669787845,0.0035087697706788767,-0.023323928400163008,-0.03831989118987522,0.018557258820288525,0.0068298932337330365,-0.014502878862581836,-0.013734012904535603,-0.026745822536872244,0.017648402732115737,0.016451280004590674
14,3,0.03719750025538615,-0.14119895303450836,-0.15361187195987702,-0.0952443223244474,0.020655915413321013,-0.012040374815741883,-0.05779799651997408,-0.08081675209166528,-0.035176326490648835,0.004646599003732876,-0.0890758831937627,-0.009036477289959988,-0.07095499024164797,-0.12243203161999067,0.0249144517653912
14,4,0.04062649996406009,-0.13046729119467887,-0.17163771287342844,-0.10323558582655401,0.02080841228996244,0.009866138056641272,-0.05767963068314247,-0.09370367797978751,-0.05556796337866793,-0.004843612261764385,-0.059532720272989836,-0.020844364282936734,-0.08297425192035329,-0.09582204179256443,0.025036289011811208
14,5,-0.29144517827637995,-0.07112491165484339,-0.006169582123648931,-0.05081403801450962,0.022346478336591924,-0.011880670239033525,-0.020663296776596174,-0.035097218423109144,0.004282917449456691,0.024964846873928637,0.029920654918929035,-0.022332115212556902,-0.03537278972817634,0.0718452311135297,0.014344404818147471
15,2,0.22185817278233466,0.0,0.09991782491208373,0.007466393268190097,0.026599912331061404,0.02527741376287551,-0.021279710401603813,-0.004550203733737934,0.01671466923839049,0.029398650642600666,0.13596376505504199,0.024031062290555627,0.10015273721564699,0.14369813937414322,0.02412006630287944
15,3,0.1239419675016459,0.009359306300980863,0.011478810971890852,0.012461888202086588,0.022210157911100897,0.0020235932037018997,-0.032411283662203694,-0.030011827080209885,-0.050448254960128294,-0.02270778789257754,0.05218573246522425,-0.0321216601537373,0.13015149341675128,-0.058185219153511464,0.03057429971175818
15,4,0.12373474571772139,-0.05071650231223719,-0.06594510179420389,-0.032037603199734796,0.02139424807194418,0.009972235865066984,-0.037551813166132465,-0.022165135695423548,-0.005566637458091293,0.015017458828198433,0.021355794482782672,0.012060675510941508,-0.04840591943031437,0.04098582452721765,0.0330723954931266
15,5,0.20006155852826996,-0.006328078052738106,0.06433500797311875,-0.01459487130356213,0.02305214604613759,0.0021661106572684052,-0.048643259993895405,-0.028310574290897117,0.08157274439404388,0.040187822384043365,0.11176914676825966,0.045742588614415824,-0.048177617320359356,0.013801593973112702,0.05049949947658783
16,2,0.13266761571456448,-0.059096956249574756,0.002046618328697375,-0.04349229075081405,0.023536885574783922,0.0,-0.022694321000069406,-0.012412144958742433,0.0053242372713381,0.02988532526999846,0.05511261556901757,0.041222984562987036,0.0711799004155107,0.013852075463873847,0.07932286660618942
16,3,0.14036093921754517,-0.05800775876173732,0.0012219669425620472,-0.043859030480562694,0.022211022098952593,-0.0023992604654371197,-0.02222789548559552,-0.011708519327927908,0.008807170139674886,0.028466005208498166,0.046123697190670054,0.04347309304046565,0.06988621397337735,0.018879541467907532,0.07522822705936738
16,4,0.13584194249967924,-0.05967329749640726,-0.0038287957873709144,-0.03841758645048381,0.02049967981866145,0.0,-0.02362166819724,-0.011771495447324906,0.011563313401918102,0.0320664305363228,0.04856870430261165,0.045003100198004325,0.06652554608907885,0.015163322232354767,0.07493821814597063
16,5,0.18646572458178756,-0.057014617748198965,0.001222233454304139,-0.04257114816315402,0.02042637078997299,0.0012053245655683081,-0.027419418582709063,-0.021946411737560012,0.0,0.02775943421447788,0.020543519523626028,0.04073373193386373,0.06833372121789028,0.007770489506707404,0.0748207613868061
17,2,0.06363080552397365,-0.13886691764367148,-0.04602040226175308,-0.08307255112940293,0.023201459377869493,-0.012661954332351871,-0.03705168748691379,-0.03835472880555224,-0.06647597516995546,0.01860909944724176,-0.08827033803726247,0.004011141150019271,-0.1681689629979439,-0.026570729254737302,0.007389286682755181
17,3,-0.14792955503310545,-0.13819135532999594,-0.04535381275477052,-0.08541711694877097,0.020104457454874658,-0.026119189440210355,-0.02928912399770489,-0.04164248695186745,-0.02506509309534949,0.0,-0.04109400404930208,-0.004792085289131831,-0.032088495366360104,-0.04062406299569771,0.011234946899133402
17,4,0.08347459036192922,-0.1128658254495746,-0.11611761080573735,-0.07591362484466352,0.020171425888786898,-0.008090308096381726,-0.03039638298380609,-0.029898319440463117,-0.06493503992421712,0.007915417486623971,-0.14720660113587014,-0.0034855908493799936,-0.1335905343152881,0.00991569296917627,0.011925899959132069
17,5,0.09512450318650051,-0.12067584953466187,-0.05359121106371517,-0.06534008699728233,0.02240873159319781,-0.007836298157223698,-0.03510711555358498,-0.033170423191577036,-0.038904823049971504,0.004609324550739369,-0.09371246708655434,-0.0012100380570430058,-0.2707172668574622,0.006285092498457129,0.017584021355555257
18,2,0.06257157086014353,-0.10786884949301878,-0.06349237144590592,-0.07384540668950679,0.02230149485457858,-0.016903442229279086,-0.04241955295423988,-0.03842423306307108,-0.06461287752490413,0.014926314024011345,-0.11009495286655063,0.0034001030010757938,-0.1634534762968063,-0.029107578141321006,0.01835080302710912
18,3,-0.2232886425160926,-0.07547364859093636,-0.04975186356911615,-0.06447399436321954,0.021213695366273932,-0.027095805363096692,-0.031825434618491466,-0.03806614726951424,-0.021780014846084716,0.004104029394364828,-0.035847610127935525,0.0,-0.02257315535647525,-0.07194383893052231,0.010535453892587365
18,4,0.06716507870382765,-0.08709801995538646,-0.05943229395769989,-0.05731663218363159,0.02169144515856855,-0.01071549162655977,-0.03996075517487846,-0.03161742980251936,-0.06654860524855977,0.010035343799518148,-0.09035777900179537,0.006792212548659693,-0.14239866830590794,-0.008147268368866672,0.021976555157473543
18,5,0.08706361326852907,-0.07639063913215655,-0.08766139292119768,-0.049332954014495944,0.021228515920219793,-0.007327062724168498,-0.04219791307701937,-0.03093665168782178,-0.03832662622320443,0.008112286457832574,-0.13437030201818073,-0.0036034281995867,-0.24258884194010355,0.002929653635001639,0.019147836291726006
19,2,0.08123065100917747,-0.09442893461452215,-0.007723178310536802,-0.060818598062948676,0.02339745244410156,-0.0020593198960520837,-0.04436571431852554,-0.035326284158786636,0.11244251648305957,0.031136719165288228,-0.07627734472688408,0.030541954349284653,-0.09426002537305422,-0.049944990098304956,0.03953797680833543
19,3,0.10108630769603216,-0.10552920149488812,-0.05375345782939897,-0.045308850454474525,0.021771060185642843,0.006713604911625065,-0.060854361647593974,-0.035881583549075224,0.1831901571202395,0.036467298734332854,-0.08777861190737847,0.024574337834429846,-0.17002502119523652,-0.02668366622310124,0.054003496486514035
19,4,0.10812833117157504,-0.10681138061920148,-0.04695121756364995,-0.05050414375756476,0.019778261313671164,0.01844769547044417,-0.05413218735510192,-0.03494695852321397,0.11868450434734457,0.033024877171377406,-0.08962474238566404,0.02613526446936594,-0.1417301291683714,-0.013928068057547122,0.05642140215420563
19,5,0.07603899720449413,-0.09189515760907024,-0.04623945403951833,-0.054009683330259434,0.019445092998526453,0.010368069140904504,-0.05321228224336838,-0.03608284538581398,0.1743575758185663,0.033438119984385284,-0.053103506619816165,0.0277040020509995,-0.12709220087802983,-0.06975112003334288,0.04311727364097484
20,2,-0.28026747407746244,0.003923305980271574,-0.08686800660709892,-0.001444873658248802,0.022880667838657026,0.004742248745494226,-0.06249511761117016,-0.04311110650919858,-0.00698716898786822,-0.0398684510539179,-0.051545809812384435,-0.0366643133381514,-0.013845832362664734,0.01780034602909758,0.02700152939907452
20,3,-0.28882859692795526,0.02677107820091279,-0.09738139786872435,0.01684464670422997,0.02494750813758892,0.0,-0.06337268091252679,-0.056750774379731306,-0.02069959894890261,-0.034758877057426,-0.048399861147942924,-0.02175938164791702,-0.0076460737240944265,-0.013582305067644684,0.024812178272831553
20,4,-0.31390102981029167,0.023296098835307172,-0.10201934101269788,0.016407667425986594,0.024509261113449254,0.003543986947144695,-0.06358020116066637,-0.05957938747618163,-0.01708874128158,-0.027380878808118847,-0.040907211579132574,-0.021819953037575,-0.010057750035941282,-0.01699204732210824,0.025704464928999915
20,5,-0.30009735387565545,0.02885721978128805,-0.09398335845394279,0.023053316060198226,0.019993845337900717,-0.006106804052049664,-0.06328784802855175,-0.056912139535791995,-0.0152073619780696,-0.02893328711706411,-0.04210633880555853,-0.02080302240425841,-0.011179239510516914,-0.014315633548558526,0.021223869763328684
21,2,0.06972965137002568,-0.07377185031804014,-0.012487366360525415,-0.0553199408423708,0.019843496972715348,-0.004589762467187203,-0.02975448428486841,-0.03322601459757942,-0.017361832019204285,0.01630140758342058,-0.017598923252357408,0.027683102704435084,0.08397608364658557,-0.05379352571790963,-0.24895834833504907
21,3,0.07362039098902168,-0.07506945068688473,-0.01604732460820903,-0.05237444687194346,0.023331275576977964,-0.0018799006494418999,-0.030971044465349443,-0.036059194576666904,-0.01073557514458378,0.019260312901123372,-0.022660522500528107,0.02434044728207258,0.08040408831600557,-0.049760160470791674,-0.2547272010087116
21,4,0.07665472695785341,-0.07071637414866405,-0.021225916540235486,-0.05436979121235601,0.023426552030218695,0.0,-0.029375421903570828,-0.027248773917888866,-0.013572453240381997,0.019330627583020985,-0.02215019158235039,0.02624521254610162,0.0693993834880885,-0.035614077836206036,-0.24504137653849992
21,5,0.06367648686592438,-0.06681504064359549,-0.01799574928513441,-0.05113474248157349,0.017954209599227288,0.0021066231248088735,-0.025416708627412448,-0.03290371055317428,-0.006029885853359947,0.02078751013943181,-0.02459083362441188,0.028219712177636316,0.09941813028223875,0.03017964504239571,-0.18367296604864208
22,2,0.0723778433325522,-0.0719872038877926,-0.024570704414346174,-0.05433575570583325,0.017496127599030437,0.005292496210476255,-0.033198181039468484,-0.030577582631686556,-0.010065218443393725,0.026121868121818548,-0.014015020800551524,0.032757275781940806,0.08857363293174951,-0.04219401477879697,-0.2659334365905689
22,3,0.06249477267243783,-0.05475230200017847,-0.017006810421775723,-0.045846426634029214,0.02399895442964564,0.0,-0.03062346534291832,-0.032787702249163414,0.007493505895080271,0.023144685793228675,-0.01371899111543029,0.024544987394901074,0.18383380735458993,0.08456540051150888,-0.14047171557499102
22,4,0.06800737435131615,-0.08801375067241143,-0.01252805218068561,-0.05673407652338812,0.018487286303720735,0.0,-0.030381367237351027,-0.038023229304134314,-0.019398713629969408,0.018805191135398552,-0.01402594523830332,0.023409663263051442,0.09958418794584725,-0.06067660607265424,-0.223978578292831
22,5,0.06883304416205746,-0.07091784205708393,-0.016859157423896376,-0.05403930210140992,0.021653551689202535,0.0032137208712774284,-0.02511259889552911,-0.030383752008011966,0.004582270128789576,0.020283117738273543,0.012188610978928344,0.02547382892268546,0.18793803333080303,0.07329400821964449,-0.14527883284282472
23,2,0.06422186345342137,-0.07005589950232055,-0.014014189908749156,-0.05706300011728903,0.02070400563999502,-0.0038395641130458125,-0.023634543986684298,-0.025127303353879138,-0.0016639636892354578,0.019242808585404298,-0.009251980161817316,0.02470060713299907,0.0235988043065611,-0.01974082223397801,-0.25375810979130564
23,3,0.06285864609889914,-0.06727870856012437,-0.019181330784045797,-0.05447785931038966,0.0221425437286358,0.0,-0.026331276917002787,-0.027208410212714196,-0.0045020683513531945,0.020319112338015165,-0.012891669840804372,0.022440152576715534,0.027151914033130112,-0.009122253439740095,-0.2600603276463569
23,4,0.06023747146068835,-0.06841226200352638,-0.016082986392420406,-0.054770538131677975,0.018685307934830156,-0.0027384292877208685,-0.026445349308056046,-0.027441852086678334,-0.009601164330736503,0.019374969986151746,-0.01192128908431914,0.02791240310214481,0.023372707488156196,-0.0016241953046792004,-0.256686330329292
23,5,0.0709080900594358,-0.06779925039834339,-0.019241458970460205,-0.052478916108193635,0.020622094863448938,-0.003673292453990489,-0.026813642621540967,-0.025796043228701923,0.0,0.01969334965295967,-0.019592638090028536,0.023258195283180367,0.02386757589602121,-0.00715692890309854,-0.25681177568264546
24,2,0.08706623495996735,-0.03095513374752666,0.007090694908589934,-0.03179637423002188,0.024674641785117024,0.01945161214647506,-0.03934567010723461,-0.028697323579307765,0.2215716376608576,0.038653696869547866,0.01550117664125944,0.0462059734618612,0.061972661181829064,-0.08894015613532584,0.0745694786180861
