fold_number,mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test
1.0,0.181631485844847,0.22282522526578408,0.04960203485767284,0.11776901465681028,0.9262184758357486,0.9193665694408006
2.0,0.1678549024976627,0.2604649679709836,0.03677542214020202,0.10237757245307055,0.9352577371809981,0.8751710753136721
3.0,0.18226958212850639,0.2391927151840141,0.055867552115097086,0.0714620148436772,0.928378549368126,0.8932464327299738
4.0,0.15333697897414575,0.45024527370991735,0.048536339802098816,0.30494545691739794,0.9474466208225661,0.7390391046955725
5.0,0.14513153991969358,0.3240021513593372,0.03744396812545703,0.2375003826884416,0.9476947311863472,0.8322228586539349
