f_id,i_id,ic.eps.ratio,ic.eps.max,ic.eps.s,ela_meta.lin_simple.coef.max_by_min,ela_distr.kurtosis,ela_meta.quad_simple.cond,ela_distr.number_of_peaks,pca.expl_var.cor_init,ela_distr.skewness,ela_level.lda_qda_10,ela_level.qda_mda_50,ic.h.max,ela_level.lda_mda_25,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_x
4,1,-0.014782161011498447,-0.07546475850159842,-0.007189837046928798,0.03623346966380008,-0.04164213693189331,-0.05063343269524462,0.0011912651255709876,0.0943622858377304,0.016602580555674998,0.007960313780337527,0.019480337809223616,0.09187316680522163,-0.07536305681252947,0.029705246936305628,0.08213282999062638
4,2,0.02449158950336132,-0.06355837607065057,0.023956639668310742,0.21255318178987628,-0.04407555486998177,-0.05894877365943664,0.08970779044149715,-0.07878496378970451,-0.014733474255508014,-0.040121802891846296,-0.028773111000999878,0.057272204129493555,-0.028314174848962283,0.009935101787118733,0.12875549549333526
4,3,-0.03537397003736775,-0.06815682895092201,-0.0319326489214482,0.17437290104210695,-0.040287162927456266,-0.07062577792783084,-0.03013223760788153,-0.20830502048383281,-0.007308930034483324,-0.0602937828113044,0.02562383078251973,0.008744382545789853,-0.06870651228041172,-0.08106691825002471,-0.018304416142226276
4,5,-0.013752883166468291,-0.07625115404250071,-0.003834680206943983,0.2730179588592002,-0.038534003403966316,-0.05961064531857696,0.004421536743773838,0.06414951438368852,0.0028313896464027266,0.010598049989747282,-0.001819512792009051,0.08645353419111601,-0.04752494699394623,0.05287056648389063,-0.05252261875126052
5,1,-0.11836979241449397,-0.057790580969294514,-0.1150770012321049,-0.04048665159458492,-0.03709507619668698,-0.04387713461176285,-0.026478347948939718,-0.15745594535407337,-0.018213031525543266,0.09050598234050633,0.005878328674617739,-0.00925721576336147,-0.09501725861201343,0.07802130151298636,-0.01691677217140264
5,2,-0.13166022509333808,-0.053041625440003515,-0.10922216877161972,-0.05103181761462405,-0.028277926066452963,-0.037122966728089735,-0.02995233186851831,-0.14833253570471366,-0.013668457945988421,0.07728608570984755,0.0,-0.004759160190784151,-0.09805541175498855,0.07514438199959253,-0.032111091000266545
5,3,-0.12297496771759842,-0.06030330639044307,-0.11652773028302899,-0.048575726466456914,-0.03718564542174241,-0.04131232702628357,-0.02337981529497407,-0.14800349911083927,-0.0022411025881286517,0.05718400665803558,-0.011436643701353832,0.0,-0.1134138136604615,0.05954336798333515,-0.05435876446898946
5,5,-0.12254386057222749,-0.054636512164903506,-0.10660286652326845,-0.04360984503184864,-0.033047892631875575,-0.046803628013277254,-0.03869656057054344,-0.1382248477281064,-0.008674452568565721,0.07497929841416101,0.0,-0.003015805852206399,-0.10121621140218029,0.07274809249029476,-0.03546015831540039
6,1,0.23258060560725566,-0.07341920113624703,0.15788270303819577,-0.029451676336901836,-0.03456666885791644,-0.05645896723424578,-0.12318297934109682,-0.08045307527706047,-0.0073026987671996335,-0.019422919413028622,0.0,0.01754345465579754,-0.048102389719285404,0.23094335320103715,0.014643628683482512
6,2,0.22623509231489547,-0.06886629911153003,0.1551126916434657,-0.019496903036119534,-0.0383951171855469,-0.054019981816635976,-0.08398518224612975,-0.07856265914681806,0.0,-0.01758895038285442,0.03817726274204428,0.02274783260291441,-0.0573324006370628,0.14816616709732175,-0.012529001245168314
6,3,0.2584262362403261,-0.07278312700324302,0.16989519870321257,-0.024294519195825648,-0.0446482496587158,-0.04767981974239885,-0.15225292569870472,-0.09496811877392472,-0.01608620961154964,-0.030718250037903405,0.03210249129137034,0.031331069110079976,-0.06045697825102598,0.21997704337643248,0.013389328354656893
6,5,0.15856626816338731,-0.07207591481864083,0.09933196368619368,-0.02283240117779802,-0.037547000886977884,-0.04773241070308916,-0.06943384175899098,0.07181325614979267,0.004846277329494664,-0.013584105946544755,0.016629350554958407,0.01684100153637947,-0.07829444814311128,0.04426466498356667,-0.02421896219449668
7,1,-0.04701284648227577,-0.06761320276470797,-0.04579070252823059,-0.03743943787749826,-0.02753080718032927,-0.054113371307794506,-0.031017209414482425,-0.0560498357067377,-0.02110982300079184,0.273019382361792,0.0,0.0,-0.019974157241021723,-0.13100552563280818,-0.027052852807692318
7,2,0.0,-0.059456907961825095,0.0,-0.046721461243837595,-0.03581520455166676,-0.05531552491144154,-0.01677351230589985,-0.1574122527850369,-0.022947636951840877,0.20842010266751207,0.01305149744437678,0.0,-0.003869105376163834,-0.1966972461780137,0.04515465967148796
7,3,-0.052231237409161343,-0.06306553343420468,-0.05263173874305231,-0.036295441614526136,-0.03045373317495703,-0.05245695157151239,0.02863233476703342,0.157279871745037,-0.009581913773849898,0.18937361036647915,0.12334715826938611,0.07237232035109423,-0.018558770314941728,-0.07034323739641514,0.03994549186690127
7,5,-0.007397849120961503,-0.06838780261693547,-0.02074315654232156,-0.049775258182418486,-0.027578659242791265,-0.05638960381096228,-0.017072520475402864,-0.13164651122692517,-0.020798706635832748,0.25554799945509743,0.009055900947623458,0.0139972126930544,-0.03160162726567334,-0.15769356082542849,0.01779375326729926
8,1,0.2525479575222741,-0.07396277041319985,0.16523028512321958,-0.015735799324427924,-0.028594748540328563,-0.04788101650060078,0.01336192130178826,0.035013747056752476,0.023731693121594233,0.055241938704835875,0.06523201841008269,0.07483323472225906,-0.065212185731267,0.06811744314715423,0.03991538122173788
8,2,0.2426370449524426,-0.07140148800783333,0.15768607686019154,-0.02249292647017398,-0.032207347546966414,-0.05858787901081222,0.014468308713437072,-0.056683957118256245,0.011478530556043531,-0.0029079930426678946,0.05625668893554869,0.07725694455144055,-0.04480599149456904,0.38344253461052186,0.05325736346895216
8,3,0.3464050428982146,-0.06249024987726143,0.19961730884230444,-0.01406465664019535,-0.024934506421869562,-0.0479803932695525,0.041746028509410504,-0.02009183138375409,0.012639401510503134,-0.04350717365804874,0.041140090434173604,0.05111971555618133,-0.06758291818788359,0.39226143940949204,0.0038645644610827423
8,5,0.34375311552316146,-0.06459588559976492,0.21479074314692315,-0.008784997496731117,-0.029923526011753188,-0.05232516276197585,0.030355764854461786,-0.030464627443603676,0.012658198557989275,-0.02419891104322147,0.05279107508619779,0.07716810480047809,-0.052296785251936095,0.29340412457248777,0.04581063125008411
9,1,0.2962852769691528,-0.06791403262782045,0.2140872985205886,-0.011760237455946426,-0.03054832668305743,-0.04647645878010381,0.002405525047104118,0.10813009358813852,-0.010448834115476535,-0.02575144048635719,0.16796150180885017,-0.013591849705653802,-0.0864199293044581,0.00508180868683919,0.017979367391746992
9,2,0.3058026769277987,-0.06702699357466546,0.2024273019406504,-0.02130846501446987,-0.03221756820364355,-0.05109405373494605,-0.0039955429286286925,0.07234030566252814,-0.028995612364730555,0.005058329399343087,0.15070487734306443,0.00557854824012316,-0.05390351861807921,-0.0045344442844754695,0.0068707348455853134
9,3,0.2938259902979103,-0.07877418404363651,0.19122745750657782,-0.009025307389232462,-0.02900903945135125,-0.04147447957819081,0.0,0.08554947416100894,-0.02447848612427589,0.006969447020782893,0.15433395463725047,0.00346627776925984,-0.06466262066404874,-0.005566255780025786,0.0033243472734255652
9,5,0.35889398830722374,-0.07336780352123609,0.2377251502387716,-0.013296211106146594,-0.033427325629416305,-0.040238173118363474,-0.008441554136909946,0.07282302906702848,-0.030383670908393723,-0.0017066370353684968,0.16679781413843786,-0.0036345623139064642,-0.07069159042375978,-0.009574039094741915,0.012215579643428454
10,1,0.5910177607577511,-0.04639891030486665,0.48617213679762905,0.012452162547883727,-0.032823273729697844,-0.033514367952666824,0.05507151769540419,-0.04157408223393566,0.0,1.273726691508403,0.03358609923334788,0.012497253362822924,0.049380175290675066,-0.0522144867499722,0.02985558747315986
10,2,0.4106634603871575,-0.030104769583646385,0.34368443341245825,0.009567457032183313,-0.01987957903041504,-0.03468781791303133,0.0717669462499575,-0.08363024396002694,-0.01383039606909342,1.2892098086157269,0.045756150370192206,0.05457786377363405,0.08344881059202414,-0.01600266838653419,0.22669480820535082
10,3,0.38241910430033577,-0.06443395082944581,0.3335325898504542,0.013459430212373613,-0.016437015767599372,-0.015180746712301962,0.00876384791608853,0.16428273535416094,-0.016086060727772522,0.06475832778371049,0.08937774149845223,0.006729274562849996,1.1619868608521646,0.009062856142561748,0.14013352261319234
10,5,0.48833979185735954,-0.053664346296014465,0.38357648063359884,0.0,-0.03190914479760654,-0.022483462875993565,0.06508599374548796,0.1702921791791654,-0.008809261928541146,0.06248251109260172,0.07073844545558683,0.05877168618914386,1.027637220198473,-0.016578171205604786,0.06888859580156836
11,1,0.2233602485011546,-0.039447475278317407,0.20198344869471635,-0.01580152963994784,-0.03819539385136661,-0.0380289234295048,-0.04214994465941617,0.03646229235180623,-0.02250385264355892,0.02806580612255742,-0.8208315374043593,-0.03743991237013767,0.5690231661789813,0.0,0.07749638012910487
11,2,0.1894580348632166,-0.06041546842269273,0.17578249997121512,-0.012122766580345834,-0.04314317485127833,-0.030795389017847688,-0.05129179811831549,0.03673164261328078,-0.008406810800196812,0.0,-0.8540109737015742,-0.05955159709947205,0.7560406544989439,0.01053898658530529,0.03317893276147353
11,3,0.40295584964095965,-0.03899627873217981,0.35155742807287127,-0.013028798524919893,-0.01704789364892001,-0.048442585859914344,-0.08859112356247256,0.08966009262565078,-0.010337018563127964,-0.010190682147299235,0.07342466440730078,-0.07479080298689422,0.6492979650187012,0.024763409068134123,-0.1308310765849654
11,5,0.19627911002393705,-0.051368760501712,0.19260907103085453,-0.013994708961674058,-0.033569541283594434,-0.03401072340330585,-0.0303379044856766,0.027286735177686785,-0.018785503373004844,0.065714013163478,-0.9117777255255455,0.0,0.5991523649491431,0.019410054352442058,0.1481260288794791
12,1,0.4015784069264996,0.8193879276715546,0.5315830088250393,0.0,0.9787664541860184,0.0,0.49012469553712723,0.08775876861167409,0.5897844672251766,0.0,0.017535235414012362,0.26711792655251654,0.0,0.01544419472381886,0.023784576638850474
12,2,0.5217181900092025,2.5989336085146064,0.5238692510331839,0.0,0.22268383144328796,0.0,0.026984212476858005,0.04286039537045272,0.2361763913163637,0.0,0.012308306033279592,0.08685298699887078,0.003404697008481783,0.0,0.0
12,3,0.39208825811807557,0.9522853621718936,0.39939132079841544,0.054431166341483816,0.9853096074853958,0.0,0.6338518402000428,0.051076268645575684,0.5296534848758987,0.031997974433921605,0.014303521108499861,0.3740504670804654,0.0,0.00730643881848847,0.012037567221361734
12,5,0.40396830013513707,1.3455858124239453,0.45377214740265037,0.06707869244606446,0.9767421001983554,0.0,0.4132446462442769,0.03415349698815806,0.44167817736515724,-0.0779440632114905,-0.03908868276558031,0.1472135748154031,-0.027986652896510922,0.051747611411324446,0.03270050175539829
13,1,-0.020920952824247857,-0.06522515254063685,-0.04052512823950227,-0.027397879903974798,-0.03773157695216767,-0.049067810497119585,0.020419285790092168,-0.11755525284208035,0.007275305818972733,0.34712559247459546,0.03741287724687964,0.18442527376669393,-0.027240126282721128,0.38698022490002154,0.16826611310751738
13,2,-0.007833913431759654,-0.05859433492400157,-0.03564462240218369,-0.02657973203354408,-0.028828980292643025,-0.05068780660409683,0.021867212121078894,-0.1390271527459232,0.01930664202212584,0.33993778388161966,0.032365458194381636,0.19487454434634077,-0.027081290939421465,0.34785091871414153,0.1843160671162074
13,3,-0.04388811305381091,-0.06359240674122821,-0.04899933077622516,-0.02645840777571795,-0.02388448978948965,-0.048962465645719336,0.005218514117080547,0.13151856110625296,0.039559149254753845,0.15089376337743554,0.13543555154406436,0.12667216487628663,-0.031855827797489605,0.01521912280578308,0.09450969166080347
13,5,-0.0537442387245789,-0.06311527555279584,-0.06336474527578931,-0.029570520557702512,-0.024484137896323283,-0.04524989326827336,-0.0022230232407673134,0.32271586751737436,0.045529319231919996,0.11279265536607147,0.14839405787005067,0.11449544609316548,-0.055108770210739455,-0.03329608422017649,-0.0061971250385124965
14,1,-0.1774076069668391,-0.06780759417876259,-0.13407211630185112,-0.0728159824060528,-0.048447799520420776,-0.052906738446144796,-0.050981763466177,-0.20110993010681444,-0.07138374125506675,0.038235808343719424,-0.022503158518690336,-0.2545509098557176,-0.04402467725800063,0.0,-0.046126374224406685
14,2,-0.12932671389990336,-0.06484209568270416,-0.10569793611826739,-0.06352382013373381,-0.04638061035578689,-0.05647812517084416,-0.052958187870980944,-0.13269412230375188,-0.0468880163345069,0.034626073378425604,-0.07217876950272673,-0.24012839028702426,-0.059924959532398514,-0.009884807809304508,-0.06345600898262549
14,3,-0.1389200613715549,-0.06307777518744584,-0.11304672143801009,-0.05088572646275202,-0.04175261466717725,-0.04297484983765504,-0.027320589639523662,0.11515904166740482,-0.03591211609833489,0.11884857593970974,0.026455323912600748,-0.13318594608370254,-0.061816048325965434,-0.022461047880638463,-0.06562961588990845
14,5,-0.1588237700249437,-0.07167622921941219,-0.11266615829278426,-0.06625918462559466,-0.046502369759929385,-0.0542723531378877,-0.0396857999317064,-0.1572098972119187,-0.06174574030840063,0.03431774981342589,-0.036151190161348934,-0.3916358484045035,-0.048919851541300075,0.03363907295209001,-0.028311014307011106
15,1,-0.06312840957856461,-0.06912598579951247,-0.05578490342234255,-0.040083297534604864,-0.033376103235029764,-0.056002220564912185,-0.01999083040539649,0.2560929449135892,-0.020790138871677927,0.10109456840014372,0.07206703837737935,0.0070066086929174,-0.06378808874444906,0.0,0.022752856658313572
15,2,-0.08073278637079537,-0.08787803163639787,-0.05185017309562234,-0.04127354907793096,-0.01976464530645622,-0.05122503709134024,-0.03508822429662939,0.0937430006587476,-0.20218498115301659,0.07853360949188273,0.018298442008475302,-0.07513594539427843,-0.0648556552013761,0.031795823415763036,-0.08853510625139871
15,3,-0.05010594771591784,-0.09021640475973139,-0.026799585015372746,-0.04757092879350383,-0.020010023540321956,-0.04840029375313276,-0.021729463401721216,0.12529563967532514,-0.12579461118685697,0.07275288712085581,-0.03035315863898219,-0.01664716710007333,-0.07476281054673803,-0.021965769632262933,0.06205386118093725
15,5,-0.06363678876328199,-0.06420731564115542,-0.050884333914719575,-0.03457154325294253,-0.03517510769320759,-0.04940385759014637,-0.0203781803085856,0.2681578372044148,-0.049295784666619005,0.09281339626083705,0.11303155916469676,-0.006139390032975603,-0.060470441047047116,-0.029626191763613537,0.026730180930199056
16,1,-0.15602666622913947,-0.055038988756398455,-0.14290965554414936,-0.03564331814567567,-0.029037888905169007,-0.04949497761673227,-0.024816443847498926,0.09670336349020192,-0.010654600332599129,-0.273892993817036,-0.13304516136101685,-0.08936920829502382,-0.09137687523907212,-0.028275263936932804,-0.01523673987712626
16,2,-0.16549827660534094,-0.05465372212243891,-0.1538176116687473,-0.03792424139007644,-0.03714064668897765,-0.05377813010892568,-0.027249604217458367,0.08568651015469309,-0.01283785527741943,-0.2660156879148984,-0.13636364602586126,-0.07605341953451994,-0.08836465559554862,-0.03006325754942396,-0.03408573100385248
16,3,-0.17042041404009023,-0.06549536644397147,-0.15163263839983965,-0.04265197765943496,-0.026214859841841798,-0.04581919184621991,-0.023512130654441687,0.08163077309011113,-0.015247180173491859,-0.26712296313757566,-0.1373640767079074,-0.07680014909444521,-0.08049565663622138,-0.03134033750173337,-0.03567380650169283
16,5,-0.15246841319681992,-0.06134831465167878,-0.14277514132220304,-0.040275496605111316,-0.03441937554792829,-0.04417295461516979,-0.03491270456085127,0.09871758336942282,-0.011644662846918341,-0.25311384461270237,-0.16000263479405186,-0.14351050369870433,-0.08312224260371581,-0.02735883577621323,-0.013497884007858119
17,1,-0.13034815721099513,-0.07204414580888174,-0.08897886676496947,-0.05051337282936452,-0.055807655071636764,-0.05782663801801868,-0.03867869742668434,0.06281924739201089,-0.08816267659598381,-0.04091937347827945,-0.037922328911712155,-0.14147141867371582,-0.05207263836512904,-0.04721000445058876,-0.1124195027768835
17,2,-0.25230094070631726,-0.06746594472078538,-0.16914353203095145,-0.053099195551414846,-0.042502674652096284,-0.04725584457332499,-0.03191971375424907,0.10795534170808163,-0.094003511143331,-0.16185116383823084,0.0,-0.029255890806370255,-0.08124751384530282,-0.04244593997748458,-0.055468302144444315
17,3,-0.3012687574026477,-0.0639113924465261,-0.18919790693140381,-0.07271318135055782,-0.037512810802022734,-0.050676328905943535,-0.0315250911264241,-0.2075817625712112,-0.03364450950882775,-0.10384326626311163,0.0,-0.011411027565602638,-0.054347489918435965,0.034591474865664606,-0.06135827780657377
17,5,-0.2242976109530156,-0.0751879413802703,-0.13913033539690378,-0.038753119973443884,-0.019793206602142344,-0.04730672245503853,-0.03123222903142142,0.10115166039452761,-0.17155539287917915,-0.20561537034724964,-0.00570448111414823,-0.047993011119654705,-0.07944335528471763,-0.03947431869179402,0.004841928908337456
18,1,-0.1104478956870294,-0.07972406968185086,-0.06742120406641083,-0.057843850919103934,-0.05363678483740408,-0.04933427092840181,-0.043520889670749296,0.06124421885328035,-0.07744083641932792,-0.03989082491963908,-0.04047092508637218,-0.1473034830014106,-0.054345224398038905,-0.09589887719732748,-0.09552131103104633
18,2,-0.21670095936145273,-0.07119860042898979,-0.15009147142572288,-0.048250485220643013,-0.04502943978158275,-0.048040590914850634,-0.027042942219658972,0.1057873485978863,-0.1077139282113021,-0.1658647962355304,-0.009966334240294028,-0.025356200159103337,-0.07918796072470946,-0.04971677548482145,-0.08163169022544614
18,3,-0.19997015265208817,-0.0638018323218616,-0.14518462760292672,-0.05975012171170779,-0.03699565787860276,-0.04534851245213889,-0.02781788630122506,-0.20173675285757953,-0.01693128642447328,-0.0980563329244612,-0.024803837746957713,-0.01727387191512486,-0.06411793176584513,0.024943110524223544,0.061219230791034196
18,5,-0.1644191777913172,-0.070416612042427,-0.10733184412388275,-0.037196543390141446,-0.05314678298107567,-0.04575222062920653,-0.030801789889113307,0.0517427655215521,-0.16093463393580443,-0.2081250767532336,-0.018651592484879354,-0.06999384988897239,-0.07786803179335289,-0.03226907866756851,0.005670962923308931
19,1,-0.26036825583546813,-0.06651510222716334,-0.1799426249460152,-0.04645938362453328,-0.03349774954809204,-0.05192748136301456,-0.02164376322966144,0.09886290094576045,-0.06177981803446936,-0.15909310091905077,0.09108915292667186,-0.09040048043998172,-0.07860042097786119,-0.02508889734107389,-0.10949830729737053
19,2,-0.2693505584362945,-0.060556976700195,-0.18394559760917073,-0.04312126541241468,-0.03791480755443277,-0.04679338780166353,-0.021142548013998952,0.09478520494068149,-0.0675913440645955,-0.1653279216515634,0.09165337435550763,-0.08281377121604439,-0.07073899909438236,-0.027294050844621887,-0.10471068280813489
19,3,-0.24655220638220787,-0.06655447460865932,-0.19001852924600848,-0.04172092972819419,-0.03243501136437815,-0.045592657165259565,-0.023013237853793833,0.1321695514184159,-0.08863485289940543,-0.22192002446046083,0.08647018166741338,-0.103599967785861,-0.0937031335117608,-0.016257241008663825,-0.056957060665356884
19,5,-0.27682786977444007,-0.05927263186885501,-0.17793481348749185,-0.04494546617377165,-0.04216358480132776,-0.041841301873211834,-0.021335571773244633,0.09104491391779218,-0.06768086040743015,-0.1490560363922162,0.08619913629252085,-0.08042971579590535,-0.07042657687309406,-0.024194372413250065,-0.11437572636582027
20,1,0.014750445568104342,-0.07153343632600362,0.0,-0.05633354287301573,-0.037518511939592214,-0.06394608057784057,-0.02236810566701819,-0.4264566942326584,-0.01526216928264601,-0.04317550813667004,0.00820984516662382,0.0049380430555622246,-0.07512745240754959,-0.371870632619715,-0.01640431709482959
20,2,0.023303469016306755,-0.07598550130555615,0.009393045488714669,-0.06035862910337364,-0.041468246783350815,-0.06217120631810846,-0.030327008155353385,-0.4188582781021857,-0.014111692614976135,-0.05754938935516707,0.0041257496035667085,0.013255965077314746,-0.07476522081360104,-0.3722507900958232,-0.014330383905655886
20,3,0.042837881774462516,-0.0744915065090519,0.023957201568618136,-0.05486616930375432,-0.04167455845277357,-0.057897168589738146,-0.03391420849570881,-0.45296139380021005,-0.011526371185714313,-0.04805174873574308,0.009624605965425692,0.0,-0.09227960867548912,-0.3674961816296533,-0.013677179540758866
20,5,0.04447163189847814,-0.072609470721204,0.03015273006779884,-0.05235275453140842,-0.03828892085287405,-0.057728154622098904,-0.02915587882092996,-0.4642868324609266,-0.013687762577365703,-0.043704324499055924,0.007964398153876173,-0.001952391512947016,-0.09092470499965732,-0.36935398685097487,-0.0209599832807994
21,1,-0.2031746432739257,-0.05668421760729475,-0.16802220792072176,-0.04007532069544717,-0.030987822522521635,-0.047718381914491625,-0.019270432945374005,0.07560156832969545,-0.05242229237677659,-0.25510401080962186,0.007459944472655855,-0.0008747180519929065,-0.05284016488973148,-0.015884716802594234,0.1433223246287446
21,2,-0.23423613445464792,-0.05280808393892511,-0.1821485185853456,-0.04421574718946292,-0.027020222396893057,-0.04508172523629428,-0.026932834412836337,0.14288738393784173,0.021972928179540774,-0.2562932167229208,-0.013872301625764749,-0.02630596735415447,-0.0743736580991195,-0.016782220058876585,-0.03815357671648423
21,3,-0.22977096552665566,-0.05922779873647133,-0.1838745983419261,-0.0453911163381478,-0.031218288482181333,-0.045511907796837225,-0.028845201287484912,0.15171114974638034,0.010160186874829946,-0.2524434619545402,-0.020696229248546416,-0.01591196759516811,-0.0789461694545579,-0.017885032900676445,-0.025512493632359745
21,5,-0.2209875432877635,-0.06260016593930595,-0.1766859694663554,-0.041387449303945,-0.03559156434181643,-0.04761626016712911,-0.0135736903756421,0.09770512618484001,-0.005033386738971635,-0.2621442715109183,0.008890106726755997,0.015315719272455397,-0.05898754163526809,-0.011639681911125244,0.09766148011479159
22,1,-0.2095147147720911,-0.0650794697554285,-0.1700310805755333,-0.04446508533258736,-0.03668037414218045,-0.049217597210822056,-0.008684306763665384,0.08259746464231627,0.007854204146228061,-0.06876184871320468,0.019154529242602303,0.023771555093231478,-0.05710122342737606,-0.013253512086078167,-0.019778019845506867
22,2,-0.2087320227543476,-0.06015147726041559,-0.17197094243600797,-0.04066310287840236,-0.03561789009515437,-0.03774234368306767,-0.005777766557796715,0.0873055058907859,-0.09924161091852862,-0.08713289784782918,-0.010026853286812687,0.07360805105611812,-0.056855318517670006,-0.014900768922880447,0.075156589497541
22,3,-0.19128515271426416,-0.06512084648973762,-0.14856119267920748,-0.052909295742778806,-0.03163483271824016,-0.046684686618657434,-0.015402957030163034,0.07242708703216905,0.041956330317022145,-0.06799788606410445,0.01857130423472575,-0.03136605347192095,-0.051922123910751156,-0.01314337272826585,-0.02128783023061498
22,5,-0.19953557210770695,-0.06386730130515272,-0.1588126677506423,-0.046963342700236,-0.03378844908486239,-0.04514037203079371,-0.01285037881839568,0.07230578585613678,0.03077057946123002,-0.06569004795855177,0.009277544381664227,-0.00900909773147196,-0.054016542419888736,-0.009857572847113083,-0.022012044444311485
23,1,-0.19663263356790972,-0.05219069197417575,-0.18195143684013404,-0.042821826946501496,-0.034051637036142446,-0.04575396228952738,-0.03654423920143346,0.0980277520399121,-0.008999034879909829,-0.24494536274400336,-0.13764354031457038,-0.11344852374364423,-0.07715438663100016,-0.027234366796352938,-0.032887098113997926
23,2,-0.19884760194978296,-0.06226125248609393,-0.18911509687425476,-0.03996287948193722,-0.029524823372559073,-0.043777404472873704,-0.03815621792066626,0.09378328164868266,-0.010299265995726892,-0.2412824664107655,-0.1409408973799472,-0.10623757236051368,-0.07884703185861869,-0.022657550063420684,-0.02610421006091279
23,3,-0.1892303470853478,-0.05529758419642716,-0.18485098841462655,-0.03771013401634504,-0.03020641982438671,-0.05178031200122429,-0.0320062812642794,0.09221461411490284,-0.009104307416667567,-0.24486973988648142,-0.1434342179331174,-0.10343746214685401,-0.08016846239296588,-0.0336523032401731,-0.03632250786108715
23,5,-0.18343734006824852,-0.051479625333025025,-0.17704814077785713,-0.0344354589071133,-0.03413486467762189,-0.052464363532470915,-0.034005200292086646,0.08667660971663238,-0.010158512594684477,-0.21983461963646067,-0.1494096346739836,-0.1363675255691581,-0.07182705346315604,-0.02490394914519145,-0.011075746516078011
