f_id,i_id,ic.eps.ratio,ic.eps.s,ic.eps.max,ela_meta.quad_simple.cond,ela_distr.kurtosis,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ela_distr.number_of_peaks,ela_level.lda_qda_10,ela_meta.lin_simple.intercept,ic.h.max,ela_distr.skewness,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max,ela_level.mmce_lda_10
3,5,-0.02697732713115429,-0.044212188628697954,-0.05820688173061256,-0.05615445273346378,-0.011157739802960615,0.2135039054696034,-0.01797064286405478,0.010995027932842905,0.05455162817398709,-0.018228573958633226,0.09900900939404667,0.08734961940911132,0.14553509187838434,-0.014980699127695285,-0.0013964501784900496
4,1,0.0047276923541780536,0.012080022292273031,-0.06539031872185516,-0.06589811856362562,-0.028797482600278763,0.04273194907191692,0.03195586411722671,0.006445357272275264,-0.013174893990914031,-0.015675013446379046,0.13503480695641717,0.021259630460978406,0.007522820126339015,-0.01733917447194827,0.042627540765503874
4,2,0.04015217265845089,0.03269913403229294,-0.06324875477205394,-0.052714577969740564,-0.024197310379382775,-0.10972354453193137,0.20479151853128688,0.14480885358665463,-0.05292875191375851,-0.014908967980052215,0.1499863242650633,-0.0054612720731326,-0.0417419450904615,-0.017691728418051833,0.011757348798780376
4,4,0.00733867816645703,0.0030573260962361015,-0.05773753042095185,-0.059636914568537036,-0.027108531775752356,-0.07847122346124467,0.15315177485230408,0.1008217695175708,-0.032827239504915104,-0.018989920811655764,0.15781606482109717,-0.004842871123952319,-0.00429416272653918,-0.013327054398544688,0.020760055944585146
4,5,-0.003672013291114759,0.005893578966809476,-0.06349356521983635,-0.061150601601710305,-0.027627781300129613,0.0,0.16623798553421332,0.016079839184698352,-0.005810283441353606,-0.01712528610844398,0.12716107275569077,0.0,0.01361941771316004,-0.013602186416394532,0.047626496963867726
5,1,-0.09825255965363261,-0.09623311974856841,-0.051155157785430894,-0.05101676436725716,-0.029623417126627583,-0.18525141340187862,-0.028208444527994092,-0.034910993736667395,0.0771769738372845,-0.017071584292652542,0.00935100619731255,0.0056360433972216795,-0.06012956619474269,-0.014370795659806923,-0.003924834685402168
5,2,-0.11389812803715704,-0.10101785460872198,-0.05478105115116566,-0.04938332202468454,-0.030035118166458097,-0.18227115515600217,-0.02994416230821645,-0.025910622123300975,0.06939064528750247,-0.02454315648780786,0.018949387784827687,0.0,-0.04225119733059263,-0.0060167060502133995,-0.02944824198064766
5,4,-0.09908374717902507,-0.09207833507952956,-0.04814208384238636,-0.051524589757693584,-0.029852962943863637,-0.14342308917846075,-0.024095850851358736,-0.022544165232537383,0.11841991435400673,-0.014433701657256826,0.04475650079566973,0.011010011017676208,0.023370318444718735,-0.008788983656114774,-0.31594911686123606
5,5,-0.1053146856277864,-0.10607136805101314,-0.05018972359495111,-0.05109359918851625,-0.029213127563089136,-0.18471595281474634,-0.03128525800304488,-0.022939422053340874,0.07025614629258056,-0.015099966114603292,0.017593512750823215,0.0,-0.05048467938134521,-0.013372902983582624,-0.02922965602002281
6,1,0.20623513614768021,0.13841188870696744,-0.06345757345326158,-0.05775595909003156,-0.03663278633238165,-0.12068425533305896,-0.01948007778272083,-0.1170646461049772,-0.03413417726170204,-0.018207739994633668,0.005571687791087021,0.0,-0.021657387547920015,-0.020698508053178855,0.20779352086530134
6,2,0.21622678626308606,0.1585619739285852,-0.06360757396866602,-0.06212815491125784,-0.027551124331557875,-0.16204078524236454,-0.012824556226547705,-0.00985264986720491,-0.04439352569460647,-0.01385950021249037,0.0,0.0,-0.10400125144049263,-0.021418120247097286,0.15152881564483367
6,4,0.19239273910519641,0.13457213389689254,-0.0672085843037696,-0.05689436063163943,-0.021625027452906963,-0.12270992206491846,-0.010378940430850317,-0.045001491389819376,0.0035224292905613325,-0.013573394224223559,0.00852104863548115,0.005547340195712798,-0.04362161519146314,-0.026785771051553088,0.11148253817446932
6,5,0.21125931423661035,0.14855142780853858,-0.06368806357788476,-0.05383274597853173,-0.02530346594776192,0.0766399590331163,-0.007414789988581194,-0.019347122818155996,0.021524697064470064,-0.020563573760772308,0.010894076333836655,0.008560217319231705,-0.09147958583581037,-0.013243482274789956,0.0326952945102999
7,1,-0.0418671852486517,-0.0477495823180486,-0.05912372946777511,-0.06847482154403249,-0.025025790796554148,-0.12729193875319814,-0.02373387660884331,-0.032603624760044914,0.24000329270676643,-0.01691290717224507,-0.020808295466458793,-0.017360358217373556,0.04062519755895007,-0.013142935151078255,-0.09557926622668164
7,2,0.0,-0.002101035780525007,-0.05408927828767979,-0.06578799285829232,-0.0289068140889355,-0.3184684930118282,-0.030805969846020416,-0.021231026184651003,0.23067093601093244,-0.020170121920597472,0.0,0.0,0.11657938068842583,-0.015502540434464834,-0.13492506865140366
7,4,-0.07349951478459604,-0.0746999861990486,-0.05540687147439618,-0.056337806500828355,-0.012978678202205739,0.2513411673933557,-0.01566021358716159,0.010240738862778487,0.19090048401658927,-0.016993035950813362,0.08388850012938875,0.03936308687501558,-0.09449428459400688,-0.017011538868336035,0.002729268338427099
7,5,-0.009597950364969118,-0.02361275780162042,-0.05462165647080264,-0.06872154503700414,-0.023648939170733102,-0.26260411538860856,-0.02932109256665766,-0.029186340149094936,0.27084444956484016,-0.021830605533164266,0.005657877896188629,-0.009792657555168519,0.04886540745892548,-0.01780052787930976,-0.11936757136786108
8,1,0.2940796230476668,0.17027648563650483,-0.059663043803210136,-0.04974920741446545,-0.0187496598904002,0.07271049369659655,-0.0030581435955456815,0.024168252915925392,-0.020610646328962312,-0.013101145872001924,0.0495227306789332,0.008018723954912432,0.05104642001292137,-0.013983441598021507,0.05457622649833033
8,2,0.21079132247918728,0.13560129577986613,-0.061950545405285606,-0.059650687708388314,-0.018888949809378844,-0.11936262241807155,-0.011380065939808892,0.016094238628589497,-0.03617416750826502,-0.01567836762435995,0.060722377998253474,0.01848612795040816,0.18989228346044945,-0.008017513110119528,0.390555751301532
8,4,0.22582215170841413,0.15445053057695726,-0.0582839820491074,-0.04911740942878451,-0.01863032181750368,0.04734415036040973,-0.009703614352955525,0.004279129170293716,0.008485955966154202,-0.013537451714457083,0.04840914138755936,0.02235621899959428,0.22836737965878245,-0.012619608625372647,0.052224104618411094
8,5,0.29134765040382166,0.18572771256904483,-0.06008560947173763,-0.05765751634412261,-0.021837279465274695,-0.13115793592737934,-0.0073591644538895384,0.03438448430341401,-0.05263578208089813,-0.021536089002527375,0.07841497677324116,0.005821637920969541,0.11375465242153227,-0.01366053437668606,0.34751927480510014
9,1,0.3064093848960976,0.2313128304123617,-0.059592167836187926,-0.05177254344048715,-0.0182851734893614,0.19316578824609687,-0.003759942718742304,0.025485157491746624,-0.08025044466248879,-0.01589043196194667,0.020864210507351044,0.0046296092568763325,-0.0470420874154677,-0.014020331469924568,0.011410473154932377
9,2,0.35520440061883485,0.22273019089589874,-0.06213368306670941,-0.04894388445449127,-0.01896744167412015,0.10966653806709817,-0.006755900408459747,0.011352547468517604,-0.07692318004571935,-0.01709873981680171,0.012021421407230337,-0.021155803675787843,0.08228036829829694,-0.018404775309940946,0.024466503920110627
9,4,0.2639307864322878,0.16178336777969127,-0.06011015642724607,-0.04811046807217001,-0.02236999192905112,0.16116590731802155,-0.006980539718553058,0.004448878293510816,-0.10372674831359677,-0.015987277751010026,0.006976989755150709,-0.004024501481170839,0.08022297442866047,-0.016141788860838613,0.004526134808453319
9,5,0.3845060962879971,0.23344770068517295,-0.058123879627765634,-0.05023091824458381,-0.01645900062132538,0.10086551220291462,0.0029595723000442886,0.010927730942681402,-0.0849691480716962,-0.018861170395079507,0.024541458267174854,-0.02346452034571833,0.037357821448208844,-0.01552788528087215,0.020369192676803705
10,1,0.5102573922546185,0.41832162068032863,-0.041434343619905833,-0.032927088426916384,-0.021054587122868895,0.2667169741584272,0.030697463935551506,0.02275152165241634,1.2225451896418706,-0.02158806517377232,0.01350713575390805,-0.007084353539006383,0.08573329437733701,-0.017147217428260197,-0.07394029963216209
10,2,0.409533822966063,0.3472857617170716,-0.03496252666081223,-0.03439587636475472,-0.02790392349491433,0.26762240566919426,0.02213092524335547,0.05780993324150496,1.2679536732339307,-0.024068257141910743,0.023005095779024876,-0.017441123503219025,0.09267194276070811,-0.019274533006550687,-0.009088488625443869
10,4,0.4658259371832033,0.4391412623499391,-0.04593809622676037,-0.03243744200675014,-0.018186384386722043,0.1829806400587909,0.0,0.0428606472376456,1.2140425493127824,-0.01769868855605128,0.01081309870301661,0.0,0.04760758270220411,0.0,0.06634353114026714
10,5,0.4684917173837066,0.3014656524745555,-0.05214082936891895,-0.05231400639719963,-0.02198678591243447,0.3678327401749725,0.004698362394023214,0.01197534204334938,0.11576340174369404,-0.015471335206669046,-0.04355479896887471,-0.019206726915358074,0.06421944625005016,-0.010619297062180844,-0.01932879801570997
11,1,0.30860956800462136,0.23746788366813143,-0.06276927839681311,-0.03258859893160519,-0.03196127772532205,-0.09284894690768575,-0.0018410306482570804,-0.17482137555834926,0.09401784919655184,-0.024430130715435282,-0.04573557616928564,-0.013458168979614764,-0.10136042900658067,-0.0054409099855870745,0.012797762974252655
11,2,0.3382900291475875,0.25812705031446503,-0.05932272132282593,-0.04071167442706061,-0.0363501642721295,-0.03383722980999865,-0.005988753290227564,-0.2023389836778743,0.07247382056522478,-0.0338664125788382,-0.08599947182437336,-0.0182899212696455,-0.08237135833877375,-0.015384094466240793,0.011207226069732318
11,4,0.5443067836840869,0.4398882476004444,-0.03469804702310875,-0.03787182022990221,-0.02240920264331525,0.04355527927416969,0.0,0.07033891151379035,0.4029323319712015,-0.013298961917963426,0.04321604001550439,-0.0241294365494491,-0.13553050330777983,-0.010518141256956048,0.02004827562702416
11,5,0.2735380687480083,0.21298366565706123,-0.051428480180447475,-0.05070671240886847,-0.027723308404360922,-0.04799127079579729,0.0,-0.005728001435840804,0.0832340392623395,-0.009775431604522988,-0.04408722085679012,-0.018926407995183525,-0.16906916844348918,-0.014825819491321883,0.00888312610903047
12,1,0.4748074466432737,0.5138522472082698,0.7776424311248182,0.029109967477571885,0.7981991119503582,0.009364992050008514,0.00906844241821192,0.26371167049056554,0.0,0.307737063888494,0.27373570849426443,0.4333113734912333,0.004136293800802271,0.2976164863660835,0.014216995025641666
12,2,0.5174848659375286,0.497835927429767,2.486235956632995,0.0,0.13703838700929927,0.08396247780399357,0.0,0.028936015006566507,0.0252087496033937,0.20903024823910688,-0.028234222984782065,0.13114536270578858,0.05823235781054947,0.1125603131276911,0.0
12,4,0.29935906561045833,0.35310900684492763,0.5984326849109625,0.0,0.6356317510841176,0.016973440929947348,0.0,0.29465979963577693,0.016966457497229248,0.8218764706620956,0.12170670510329318,0.25891536719258923,0.0386715295713822,0.7631192886343525,0.03430522571456507
12,5,0.3650498182964852,0.37025607912588887,1.1862085852204896,0.0,0.8085209338435382,0.0,0.08230633467466753,0.1932521449128246,0.0,0.40569161560773503,0.21507222634113754,0.315810880141826,0.0,0.2551169326492695,0.009224679615734921
13,1,-0.0188671573152146,-0.040437857602734176,-0.060751585764180355,-0.05294026082934372,-0.023323506022627935,-0.13549147893249086,-0.013942521376160949,0.01944578294977914,0.2431929454764818,-0.019282289174178346,0.22138460842037994,0.03630875037891934,0.1815698314642546,-0.01741829921720861,0.4304383986839564
13,2,-0.03942459779756602,-0.045535081338588024,-0.05049413760439686,-0.05598264439829792,-0.02206428417641343,-0.09256199336664571,-0.01913184917162472,0.02234904536101595,0.22203172692351383,-0.022225643876230217,0.23070417041515545,0.0329828070426742,0.19938649945848624,-0.011247994448253196,0.4010993381168021
13,4,-0.061154256270844615,-0.06578120809934714,-0.05634207660831064,-0.05475468900996014,-0.015185094592074566,0.1088519698489551,-0.015558236640566575,0.006321487824927474,0.18554907302368295,-0.017125698970400838,0.16830042051400118,0.06662017514350549,0.10221240254747893,-0.00550233250683943,0.012450679490393135
13,5,-0.05633518216131703,-0.06597539096817912,-0.05416300461681586,-0.05650938162860997,-0.016078279571480503,0.2558639343934732,-0.015727019209131943,0.005154628036285247,0.13852176043037592,-0.0197119684703983,0.14318815444156657,0.07222418071219183,0.012250546903244619,-0.014465061652201239,0.0
14,1,-0.17106032072021393,-0.1326793471785097,-0.059603500310406066,-0.0649252936459287,-0.029008346139857366,-0.207313075189133,-0.05840824593159544,-0.043787253530848225,0.028404102152961408,-0.02232367152637582,-0.27661295517674644,-0.044136714456412984,-0.0037224700916407283,-0.018001996184436042,-0.11907892811477283
14,2,-0.16148270465498832,-0.13212012466306938,-0.0612441161070838,-0.07158103863367726,-0.031216044677464527,-0.14927310771569757,-0.058349676370682224,-0.04971450800048682,0.009100687372994187,-0.020813982784596563,-0.2740837546161635,-0.047411485649464846,0.027930403522986313,-0.012729466380767496,-0.09310300313066189
14,4,-0.18970479292051406,-0.114385680580248,-0.06533609696092457,-0.06228959612751922,-0.026423423252629363,0.07592676939995552,-0.027847706860944066,-0.01330552634055826,0.15876980544723643,-0.018871672128657507,-0.15342036968456663,-0.06007881318746122,-0.03135593728154884,-0.01139386363312836,0.013689943480721722
14,5,-0.14796779715002806,-0.10927955896617314,-0.06386138204423952,-0.0681569237082642,-0.0335710043041495,-0.15120799854602424,-0.051361708104388226,-0.022044262835063888,0.022695091695759895,-0.01919567522640042,-0.43910509846856094,-0.04491988247001344,0.09985160074640986,-0.013420317853422237,-0.08454700525426562
15,1,-0.07056664093676338,-0.06144282699004416,-0.05892243361181271,-0.06241837333636943,-0.023509291706000905,0.21784155822157183,-0.020174816833155473,-0.010554491790446114,0.17341297114176388,-0.021647884514686088,-0.020120844579818775,-0.020871974361563683,0.007448909563383476,-0.013615021028327103,0.005729767765431312
15,2,-0.1178756078544711,-0.07381278035730987,-0.06833182298280316,-0.0617625184585191,-0.030990997430298428,0.06331174692609037,-0.014684259482314777,-0.023728930897098488,0.09394678633173759,-0.023061921537886054,-0.05913913056793052,-0.2708022219973144,0.0072928673192029225,-0.017188099266903678,0.021602019172825115
15,4,-0.08387410703670733,-0.07566323539587883,-0.06472913386629767,-0.05551457251943226,-0.013806995659986818,0.17145693304767162,-0.01664232487115136,0.04659885993477858,0.298806182617395,-0.019102460548958575,0.06506445695026716,0.011963618984010382,0.11677040841513683,-0.014541087503990135,-0.007883926852256307
15,5,-0.0638785126785624,-0.0506435993028172,-0.061951168663807205,-0.06005113758276892,-0.028904923801153313,0.2099759534791579,-0.024001306086078346,-0.009057958267785035,0.15465423120017419,-0.017103983356843558,-0.012515812645107656,-0.05920991217281962,0.04081484750206116,-0.015854125450385795,0.018316014829898496
16,1,-0.20778790364884192,-0.1532978480688042,-0.048238869609670165,-0.06134613962229296,-0.02238305596218637,0.13033261524264134,-0.024720023937014335,-0.01471994977825053,-0.40032395964326906,-0.01926451099855836,-0.1813923263125049,0.0,-0.06446159343894509,-0.02062268318262256,-0.013510928248063214
16,2,-0.20691279393811313,-0.1698429443092938,-0.04887228707280944,-0.0553673147208078,-0.025636498836533517,0.10928334532131256,-0.021768550715102197,-0.02094287648680515,-0.39444006654787445,-0.02447373311723361,-0.14623748667754294,-0.0027413385549669433,-0.07035519146453417,-0.01398780374339137,-0.016421504503554507
16,4,-0.20606455287545067,-0.17347146774527844,-0.05437814492603921,-0.056681847624909354,-0.028525727868504158,0.10950502838095055,-0.01911020176231193,-0.017166073047034325,-0.3897717123549083,-0.020574405698510656,-0.12350272250357242,-0.00822004464391446,-0.08277196510851281,-0.016494551641747734,-0.021488655947506707
16,5,-0.20555342530109072,-0.16829208076443536,-0.04968552029810336,-0.060814723357674905,-0.020345709604620454,0.13866553495515438,-0.022440988653821048,-0.020017066031115638,-0.38091926190052966,-0.017977506794982112,-0.21207659140993929,0.010843016169865605,-0.08561177268101383,-0.012689897616029122,-0.013344864064858575
17,1,-0.13647773358583914,-0.09523574587390576,-0.06103379108908513,-0.0670131395827066,-0.042978362377717905,0.031691450134553545,-0.05222482384889787,-0.038795760625490616,-0.015313868190301783,-0.023363171792368076,-0.18632299145131714,-0.12205512374311678,-0.017338932059375034,-0.027111060316101998,-0.11433860647185279
17,2,-0.27546468778015065,-0.1821263581212766,-0.05429348129769418,-0.05920872626695883,-0.04037588316606877,0.08548782760771739,-0.0369923342970524,-0.021363769426317902,-0.2063950334146395,-0.018699455783398045,-0.03981866185459637,-0.13023979813354858,-0.014052064812696163,-0.017184950572670166,-0.02563288059956137
17,4,-0.28841205500035294,-0.18609871201945083,-0.05877992038605717,-0.05685134743073217,-0.04485531108188795,0.057421246762168976,-0.03898644483278957,-0.024831749570951356,-0.1879187507068415,-0.020349879914944025,-0.029082736969636924,-0.18424315377405553,0.01525893519998317,-0.016145719460789243,0.0
17,5,-0.24615322784846672,-0.1435553978111368,-0.06161374701796285,-0.051937469395032965,-0.032286724516254306,0.08255885727463319,-0.035343031551110515,-0.02483797211534655,-0.20124713818516016,-0.017900483321701133,0.00611071254481077,-0.2458966602218573,-0.02579197193024535,-0.01840279395606259,-0.019551889757911223
18,1,-0.11192945722178654,-0.06794388639009463,-0.06906267914287789,-0.05701826529560139,-0.04117294292959839,0.02493361989595322,-0.039277170150925356,-0.018445333119917195,-0.021756688946893143,-0.022402565189815926,-0.20440783902101445,-0.11824244770023362,-0.026837351828957523,-0.011100474591954235,-0.18324817923980596
18,2,-0.25128395548732996,-0.15758123899634652,-0.059770914642593986,-0.06235496200401758,-0.038603896622394496,0.07344715917837819,-0.0331077868763997,-0.023451777174352983,-0.22259430232783906,-0.019287399974824315,-0.027086072625366886,-0.12350083200457806,-0.03411594134093249,-0.017582442996055492,-0.03948589402425873
18,4,-0.2237592475105789,-0.1368011985902841,-0.06601765606375098,-0.06050426822284999,-0.03620611653688938,0.08494187604208969,-0.029233917095854656,-0.019716255277161365,-0.12930297712507066,-0.018229486618844493,-0.02866378914597295,-0.12603444543997572,-0.015896441538627848,-0.018537919907906264,0.010689541890861465
18,5,-0.1884087585869011,-0.09650005125342231,-0.05729333739876519,-0.050110192826862576,-0.07050149947643813,0.07838136706192195,-0.029472998009896112,-0.027252463975850905,-0.1677301171916501,-0.02096540957057741,-0.00824972567787935,-0.288679101384701,-0.07316367355979636,-0.016204646020146762,-0.019698329937839265
19,1,-0.25462964286083284,-0.18123486523929278,-0.05736543829360674,-0.05563309733887101,-0.027338329489547175,0.08584030465597747,-0.03543563931821481,-0.016497812016671443,-0.2632297634899494,-0.02200276075115465,-0.025833650016146903,-0.051801012370213284,-0.07053179067168891,-0.01424786071768791,-0.021277405876113598
19,2,-0.2564509358548861,-0.17304575508603648,-0.05700114684461133,-0.057634916399646796,-0.029721300003786755,0.07905074115910848,-0.033667410655911945,-0.02159336939663492,-0.2788080319135324,-0.020468384824761987,-0.01988734859186081,-0.04490492290952397,-0.06400844400190209,-0.01291314680257094,-0.020164391667456094
19,4,-0.1790956734157796,-0.12971741549025212,-0.05136371304384785,-0.05434851261840912,-0.01402003362697754,0.16769275717930476,0.03720212085570443,-0.0031564591101730377,-0.20111967495940442,-0.02710369013749206,0.0,-0.029812313581580874,0.06670591415107358,-0.01750292837408668,0.020514361148838756
19,5,-0.27087785547295706,-0.16796822240096965,-0.05658739883517461,-0.05574412768824599,-0.028747970105991227,0.08255662441553757,-0.033258736323798055,-0.017642935952565275,-0.2617537368968347,-0.0184213111729708,-0.023908701510676478,-0.05744013624744004,-0.060790041400249295,-0.01569167540966654,-0.023319684670434437
20,1,-0.019334921927374515,-0.023620246708017267,-0.05956874236522347,-0.08358184917232203,-0.029932392062914814,-0.5228932983979047,-0.02809607442490869,-0.03560659460160326,-0.03574062070915435,-0.022615899294723907,-0.03387467451852655,-0.009405368201195141,0.04922481720312227,-0.012184221536909845,-0.32122346253228296
20,2,-0.020829583249917516,-0.026258548754269972,-0.05996001714198712,-0.07948249474189639,-0.025353048935450373,-0.5244141067811035,-0.0411947507357856,-0.036406612362325286,-0.03666706831331151,-0.018163327322463507,-0.035872445323730795,-0.009754810376897405,0.05273012042488767,-0.01214515848708081,-0.3146816971486073
20,4,0.03099050253620167,0.011769899669073436,-0.06283936774561383,-0.0875238616440609,-0.027540339232129674,-0.5916289262540362,-0.03603936044875866,-0.028725721906617596,-0.04863876014890589,-0.020422293337118258,-0.0280273943400402,-0.0015751871303284481,-0.03395307558933475,-0.014431272335137524,-0.23734209070348722
20,5,0.028483660025709456,0.009469667019719352,-0.060379513977686705,-0.07887662887715557,-0.025573293846071155,-0.5956189824007154,-0.03483716137879389,-0.025597484227014244,-0.04175057883747668,-0.025699828784453815,-0.021744105955912918,-0.0035742226533610477,-0.007220173321931644,-0.015577383687092772,-0.2774312177080567
21,1,-0.25258419607421245,-0.19343703970587078,-0.050065607344559615,-0.05272465516127023,-0.025940585435772656,0.07691087605141494,-0.027851639184995614,-0.00481637762154874,-0.2666071074736872,-0.018229822472707713,0.023684815820580574,0.024976761960869065,0.061568268710245844,-0.01644622299894477,-0.011467993331628956
21,2,-0.2788577664180615,-0.20511332109078145,-0.05187271497764795,-0.057025911322745204,-0.02754046311458125,0.16515093582982915,-0.02694933271896799,-0.008531733994028179,-0.27528358435909894,-0.022657838251849388,0.05003012581711108,0.06699260324422901,-0.026647623003912213,-0.01219390857717978,-0.012249310257112844
21,4,-0.24296690606244925,-0.19741898557504256,-0.051184834539694746,-0.04839347593528115,-0.02470496688970991,0.1825446845428138,-0.023635530656279324,-0.017960749520568364,-0.22449128238718724,-0.02032631178262584,0.02835837847978906,0.011986572865119838,-0.0619783169659468,-0.01402062875003296,-0.018557490017702016
21,5,-0.24541228168527007,-0.20859026689811522,-0.04998009968147882,-0.04975709187410354,-0.02779788130320493,0.09464269169682055,-0.02639396087147139,-0.005190128662131477,-0.269311420027266,-0.01908283802762889,0.03905313426842233,0.02747193175267637,0.04083121661042999,-0.018131626013643376,-0.01538190354612412
22,1,-0.22338501288264662,-0.16622929618606347,-0.051840360663425455,-0.05503118408819546,-0.024787137931348208,0.04245948779984837,-0.03389869087392933,-0.007530963598511131,-0.10911497393790498,-0.020458590282957212,-0.013259635497125666,0.046504541543919475,0.0036007448654368224,-0.01434351669835271,0.0017696770484691982
22,2,-0.20112092996448527,-0.15793087120149213,-0.04897839884640981,-0.052058779530020194,-0.02899375667689541,0.052494492326176395,-0.032057214784658616,0.0,-0.08469126674607541,-0.01706871626161932,0.026466961899793084,-0.0181314785456132,-0.01253768995522081,-0.01687737237786774,-0.0052200159767303855
22,4,-0.21666112888005434,-0.16430287629789642,-0.051233871328470404,-0.05297238417144218,-0.030151616754634125,0.056063287568871134,-0.038082687218899625,-0.006375169983053097,-0.09598287731128718,-0.022599268973804487,0.0046176808623646926,0.023250379941009203,-0.008055672353289467,-0.012816540135055843,-0.0029661140032785083
22,5,-0.21523071280906517,-0.16312497779261836,-0.04791716522368833,-0.045846446092797366,-0.028939832390502795,0.024191047771961627,-0.03937040748911025,-0.001577646467533167,-0.11042824318578903,-0.01639031833032495,-0.016502688596938653,0.05542766860757392,-0.005309058190569704,-0.014526131193384195,0.0
23,1,-0.2275751552365144,-0.20219125502631374,-0.04857784169154056,-0.05083690691828424,-0.02209281132044849,0.12754006972688436,-0.02891374168503691,-0.023417855525087017,-0.37847447500388887,-0.02360500045354874,-0.18575659494465324,0.014431815253019842,-0.07721730288106587,-0.01221122123723084,-0.011688143978372922
23,2,-0.2213323350959419,-0.20017299950523149,-0.042658935028557554,-0.061727869363154664,-0.024908724697128348,0.12317516424741942,-0.02566975547659256,-0.021979618777375087,-0.37226331875887797,-0.015764958308876087,-0.1953133132078495,0.011726484559442585,-0.06934825192771399,-0.01524136244770724,-0.01910662713393707
23,4,-0.2072280740721874,-0.19796961046091693,-0.048596017758334886,-0.05318972089452623,-0.026309879763261268,0.10777064019005178,-0.01632438418669424,-0.016563662688814706,-0.38264506345579063,-0.020129906465580605,-0.14197290315762667,0.0,-0.0698198704562244,-0.019439469851202595,-0.024587611204735182
23,5,-0.22700725106092262,-0.21213398226098967,-0.04889300080672199,-0.052826134806185365,-0.02340437193528455,0.14039493845203027,-0.020920131715077006,-0.02315576491852045,-0.3445063394031245,-0.019644029368418137,-0.21836413273417488,0.0102258413280516,-0.06702132724909016,-0.014973698567598337,-0.02243357447450789
