feature_name,feature_importance,rank
ic.eps.ratio,0.22908231249346464,1
ic.eps.s,0.1984534913127688,2
ela_level.lda_qda_10,0.16716034353355033,3
pca.expl_var.cor_init,0.12150825334402164,4
ela_meta.quad_simple.cond,0.0947961895285923,5
ic.h.max,0.08222958321342162,6
ic.eps.max,0.08161661218008122,7
ela_meta.lin_simple.coef.max_by_min,0.06509744458317958,8
ela_level.mmce_lda_10,0.0605174502991987,9
pca.expl_var_PC1.cor_x,0.05947567547575769,10
ela_distr.skewness,0.05936635954803946,11
ela_distr.kurtosis,0.057068273976481454,12
ela_distr.number_of_peaks,0.05319775134796193,13
ela_level.lda_mda_25,0.04375979419958149,14
ela_meta.lin_simple.intercept,0.02002721275680856,15
