f_id,i_id,ic.eps.max,ic.eps.ratio,ic.eps.s,ela_meta.quad_simple.cond,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,ela_distr.number_of_peaks,pca.expl_var.cor_init,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_simple.intercept,nbc.nn_nb.sd_ratio
7,4,-0.057509134699364584,-0.0899507929894182,-0.09386986265488168,-0.05826180390486213,-0.03055548803068081,-0.022873968033404607,0.0,-0.010295975731286933,-0.0759592186843463,0.0037696583357622604,0.09468108914857803,0.04657029211312917,0.036760939902561296,-0.01966786798528858,0.13062111277409505
8,1,-0.06342159614282365,0.1797929198056129,0.12717668111009373,-0.06062984194723557,-0.022817534965211633,-0.004040793336775872,0.022573377818707968,-0.01204868180698293,0.013661436655969361,0.0,0.056154350068467446,0.06656710891080467,0.014265422933967348,-0.018246133141390036,0.1690510543224869
8,2,-0.06207091932725933,0.006251087013559892,-0.04069509887998965,-0.05909484411189839,-0.019131933929659006,-0.07413436750460844,-0.0836566191290905,-0.017296988083027737,-0.029941560574843706,-0.02599863148279108,-0.18152588155236882,0.2091672283747885,-0.008333609946808013,-0.021756737993558456,0.11472195093558335
8,3,-0.060502898815426975,0.18659467133866542,0.14279660625922397,-0.0511543522113333,-0.03479378428443913,0.009555802080408182,0.018012866970616437,0.0,0.046536614518287944,0.02061969070783659,-0.10180673629736203,0.38727426043701263,0.02914260833780602,-0.015967982821283866,0.09837183848928144
8,4,-0.06697226063334444,0.0937476247287623,0.053900489844346644,-0.0504868313107745,-0.025277577692788433,-0.004641378043292843,0.015299612596640033,-0.004031369155510389,0.344997428001687,-0.0014669549801757942,0.050163944601637644,0.05585315086767473,0.015579658292553755,-0.017002832866527096,0.19759037362279608
9,1,-0.06625516084145232,0.25108068919684134,0.21237629406639497,-0.056889689204170674,-0.028357492008692198,0.0,-0.04375300925405276,-0.03682137670574054,-0.009597538842443187,-0.011235072043549066,0.16839662492478574,0.010345172567963218,-0.0459023491740336,-0.016676228324261938,0.09665267467500127
9,2,-0.06577224503082775,0.22641044412052735,0.1645844867405897,-0.06152259554975467,-0.02750757683223426,-0.013064261363570584,-0.00625576887174778,-0.044888392497888396,0.035714803168522935,-0.008221800616007052,0.16870775338028798,-0.009194057507588976,-0.015208889519555402,-0.0151080394154339,0.16808398696273386
9,3,-0.06679625090801598,0.20953209432981237,0.15351811442751798,-0.06381410440417422,-0.03638223582485978,-0.004690970442727593,-0.017667321927916146,-0.044597100854020244,0.056911930273964406,-0.012981592168786082,0.18350518558373574,-0.007048128036716561,-0.011833182504312895,-0.01658108860497226,0.17568249822952436
9,4,-0.06127887892440756,0.12923426903314744,0.102729079871687,-0.05613083066997317,-0.028223372285672496,-0.008111049522411276,-0.028850364330779144,-0.03791486412743937,0.10889812668280316,-0.004958856414612023,0.16024437920563356,-0.01102730992820447,-0.010050528175969409,-0.014825422300359214,0.19327589156398572
10,1,-0.04522574817239389,0.5340943030685374,0.48206167679964773,-0.03435503544339813,-0.030422053570139607,0.007352367673538307,0.8857641761648118,-0.017494352658905088,0.10414163740384774,0.06793858113655782,0.32794628774596735,0.0,0.06336551436396687,-0.018177621044787484,0.05577160745960397
10,2,-0.05975908845514866,0.4830624556057401,0.4169254823963682,-0.023345170559301298,-0.009520243985660759,0.022558884859736672,0.8550329215449064,-0.03052129436172435,0.3205691503650233,0.06893342898951782,0.028257664036622998,0.08760497803930445,0.059210598402072656,-0.031074436146654838,0.16035020449773318
10,3,-0.057816651390254936,0.4786234782302977,0.3665318731993825,-0.04098403287035457,-0.02490205127345635,0.00919217534841743,0.03755013081669378,-0.01362684151356619,0.16338307646278605,0.023326980534002895,0.10715748092128008,0.030690296284431984,0.021188314369225192,-0.01941401524168307,0.10181923294394113
10,4,-0.03621709372151627,0.5226052052215537,0.43244538895747,-0.04106735000362094,-0.025309247871608154,0.014447523731304535,1.1454694065403266,-0.006048393320702061,0.11103131502274366,-0.009829108815030185,0.15487093339965785,0.050733681996922186,0.02202497870495046,-0.014829736144049033,0.062433837228452305
11,1,-0.05915963218616763,0.3700497021797481,0.3041151999007446,-0.05993904762428447,-0.0503882798805646,-0.0138119138933398,-0.02038122852713603,-0.03660569454320292,0.09447826349145583,-0.21475935072467608,-0.013916955148821547,0.025260927208405975,-0.005772715618509977,-0.028427590926786248,-0.19769763947255448
11,2,-0.0609158892396581,0.39640029649996567,0.3176203841124051,-0.071096940742468,-0.023226228307933375,-0.01735703795230925,0.021220094287528024,-0.034409146319250655,0.056657877468675705,-0.21853076355251472,-0.09643304397651342,0.021486066975905313,-0.01536146242164349,-0.01831286870410509,-0.16469729389377297
11,3,-0.06926894221782842,0.3345884428245782,0.27997563133496745,-0.0513079734561631,-0.03360179793570146,-0.03154558231042624,0.0488342043846023,-0.03409210017900962,-0.085644333265546,-0.050725259297552006,-0.12713092443631757,0.04281824958089536,-0.03500276872149608,-0.02311624389030499,-0.08502652441985464
11,4,-0.04902265972195469,0.4696675465448875,0.39432265142708534,-0.0482270592180315,-0.036342103870056874,0.0,0.4232752269644642,-0.025173437669476884,-0.26057690988379273,0.0528844914319051,0.17130229248702566,0.09484481897592434,0.04377440060460902,-0.019823044310452065,0.1023302464108995
12,1,0.9274983276445454,0.5567673871282661,0.6360724631059891,0.0,0.799902218246531,0.0,0.01680266431064359,0.596872778253223,0.01549456836085783,0.2109333955902768,0.025046507596570233,0.025389966755500204,0.2217303941956592,0.23170490541635225,0.10660699261973239
12,2,2.6192569854457304,0.4591193185810134,0.4821892646555703,0.0,0.1649523476917638,0.0,0.028672061102544166,0.2173275624880353,-0.04953506375894401,0.04345121332934987,0.06537179916252311,0.009984499523874923,0.052864701919074,0.08342563912749767,0.1097628124691532
12,3,0.9793070252162817,0.33054668758438055,0.2925095468322576,0.0,0.7765173120345135,0.0,0.0,0.5358505815477872,0.0,0.37650280660079094,0.02690663215991629,0.09414397223181314,0.19363488748485214,0.891248273591454,0.0885724589273309
12,4,0.8888723814007342,0.3128680331766729,0.3858938724746688,-0.06384644235939296,0.992334592192857,0.0,0.0,0.5573153382430629,0.00482200945415201,0.545835498798013,0.06541500121779631,0.059274027578366084,0.20148121982351963,0.5761850911428219,0.059289561068106345
13,1,-0.06008267664514905,-0.02271090869858855,-0.03856404021440302,-0.06212841999914159,-0.020761887264729967,-0.004566710061809864,0.09183132187489962,0.021787284783683858,0.12311794792392994,0.02647413588226455,0.08161394213177958,0.31531392843611206,0.1917319729612149,-0.023398750946319158,0.15763492439117777
13,2,-0.05686967623969852,-0.024095555167031185,-0.03480484315479515,-0.06171439479761737,-0.02170556241210725,-0.009661179974897072,0.1144952849505651,0.01650806097115365,0.1557799552692587,0.021153094087534685,0.04001818083260966,0.34423461430426255,0.17791101214376503,-0.01862541570483417,0.13466848944675247
13,3,-0.06195386114429932,-0.03271590026576507,-0.03549794703675005,-0.05885031355837039,-0.022676422637996407,-0.00424273728027344,0.08408839121830336,0.037799596258009494,0.25020930205727365,0.007416254959382473,0.10064734082400095,0.0483211766516759,0.1415153955203819,-0.012346425477212819,0.3131933487661431
13,4,-0.05367804533411957,-0.04683120894849238,-0.04523058021445944,-0.05929945108444801,-0.021652809887406976,-0.01964785143296277,0.1381265189645825,0.032558833210629495,0.1917143866181727,0.008653775111882422,0.18027714635023706,0.05604727379150032,0.12874349532224358,-0.01719487698675612,0.2823205933739005
14,1,-0.06430925256242159,-0.17193605948557067,-0.13489548753957792,-0.07133488115015141,-0.04397499787769987,-0.06543310735663921,-0.011172524470061007,-0.07775616834565435,-0.02187445176719449,-0.115264074188549,-0.02760503903750977,-0.018611935882385966,-0.32978399742071085,-0.026159042635265195,0.05982931533266034
14,2,-0.06606111832901967,-0.09874206630619525,-0.08361921618680213,-0.07363448870542832,-0.030450200652116177,-0.03935494197411116,-0.040376323972733275,-0.04938998771900527,0.06923348298835696,-0.038704193739549586,0.05122897328365855,0.059682420158380434,-0.24704168706407725,-0.024205852111812254,0.11060648276189755
14,3,-0.06237248686234137,-0.19396906106903933,-0.13556287433439906,-0.07592995010999104,-0.0375591826305926,-0.03937440274430298,-0.0264605985193358,-0.06065004153317721,-0.13261976256780483,-0.02814597108928779,-0.028882844869608792,-0.020756170757507575,-0.24408917354034987,-0.023298434800192447,0.038392836952171994
14,4,-0.06391831266107656,-0.18365639517890797,-0.1197739709044352,-0.07670392981734697,-0.04326229860326336,-0.03285160426542322,-0.03772359771274403,-0.07546075579234457,-0.11220056438522097,-0.023908903110545943,-0.04766966212658219,-0.018938066822018595,-0.25268068153599577,-0.022539178146373184,0.04000980258651987
15,1,-0.06003372360278447,-0.0986898324808076,-0.08205351854636476,-0.07489202887734889,-0.032640145487377537,-0.030771188233802607,0.1252622786680963,-0.04577932543923455,-0.01440500127749847,0.01050107518866164,0.14955063876241495,0.011410385409055257,0.0,-0.013066994773232268,0.1759229614356561
15,2,-0.07535925709864694,-0.08417696387627926,-0.052245423930363355,-0.07043126054321147,0.009102913195608742,-0.025117936679522168,0.03740379762527518,-0.17720548477774634,-0.055456909288088885,-0.025375773967073217,0.027482459653182745,0.04706498948610183,-0.12877501603258368,-0.027751763412804276,0.07660318795372356
15,3,-0.07298151428654709,-0.09015222192288586,-0.06280412577081243,-0.059204890962604007,0.00486475430045108,-0.032575768157696416,0.010685031041984733,-0.08108410366681207,0.0447916993787746,-0.011105115727464726,0.08333122296923226,0.014925127315174813,-0.09664213103390482,-0.021344547952121123,0.06609407990033289
15,4,-0.07149086364228208,-0.024348726977596644,-0.02328205414542682,-0.06608211799974108,-0.023783958518478227,0.0,0.18015650882418668,-0.040453948626371805,0.0413240976915035,0.06351135679848519,0.09759167145932718,0.017756127778419423,0.061846058837305914,-0.015205815137618414,0.18877098276817683
16,1,-0.05349677408298892,-0.11651371706833547,-0.11671265521122315,-0.060697446930991106,-0.029486280529373965,-0.023752653853973377,-0.11789670326732471,-0.01826714509830718,-0.011507698025423174,-0.015447760697322288,0.028249420183558083,-0.016180998228450816,-0.014832917645931532,-0.023968522128852587,-0.4838186212081529
16,2,-0.06192992746004711,-0.11962744921294544,-0.1094337922940547,-0.067711536535138,-0.03184713431153269,-0.023964278660444815,-0.13628985001048582,-0.016481608658097002,-0.02389741797411654,-0.014020169660631132,0.01629648156174479,-0.014991620884295509,0.0,-0.01767763977987552,-0.45553276013627797
16,3,-0.05827463287666157,-0.11652239069137271,-0.11166409741458694,-0.06711908825696078,-0.0295261697524955,-0.029518640524095252,-0.13762664690030413,-0.019236364272324447,-0.02718791507828494,-0.0038212890292812496,0.015535482716228621,-0.013616621159511455,0.0,-0.02142049856799999,-0.4571098322085472
16,4,-0.05583827443603018,-0.11047200927449191,-0.10100528219970539,-0.06499161487196992,-0.03263379696722685,-0.026999241904433202,-0.12499526313788262,-0.019452198324590497,-0.025563240239112273,-0.01590870822677154,0.01243570857555093,-0.02233158410316166,0.005281025484116658,-0.00922484910921828,-0.48961101321703404
17,1,-0.07582667485508243,-0.1458987826450467,-0.08827709385494065,-0.06282338372686092,-0.042394038649806676,-0.04463874119175654,-0.03719872325641227,-0.10741467621042378,-0.05940962671230032,-0.02999253419064718,-0.029985162767068863,0.012864164954308754,-0.16768324753809383,-0.023965244203242086,-0.03786119261086007
17,2,-0.06558710332358064,-0.21650447035082127,-0.16690921450505392,-0.07054575091932158,-0.04939145506094511,-0.0402261808956032,-0.11550549577753921,-0.1404753088335836,-0.049155163333519436,-0.025618702493787893,0.016333870331961098,-0.02580105779830344,-0.04892693464135517,-0.023513791327972267,0.012873204425803308
17,3,-0.055634980524911726,-0.2131217059359894,-0.15108291867437185,-0.0662709500683728,-0.03755597039422165,-0.0593094829880737,-0.07625621220798107,-0.05391148526464523,-0.016611757268289562,-0.031216917379328968,-0.06327504024731068,0.010364406847282848,-0.03009313027344035,-0.022981105692793158,-0.0376179416346889
17,4,-0.06844106916921577,-0.1880895133749696,-0.13508334639698039,-0.06866682132130036,-0.03746303114738525,-0.05035660300806993,-0.1191857646021357,-0.10892912614375655,0.008333690967142371,-0.014330577401060807,0.005836738717005019,0.021478696671094588,0.005934722168453588,-0.017413198269133845,-0.14488941656242238
18,1,-0.07356315888226006,-0.11564580899680127,-0.09023578559684675,-0.0666609974223269,-0.045653727606352335,-0.04296893027206272,-0.040249638948312016,-0.1087250979258454,-0.061633491210791425,-0.03600152996107825,-0.0217334864625629,-0.017769531319426102,-0.17977550738262144,-0.02642687413891598,-0.013461391332029837
18,2,-0.06091462723962532,-0.18733524814952696,-0.13591485685019533,-0.07085790188488539,-0.04667659518255596,-0.041823342788800566,-0.1550363202430476,-0.10206955984091703,-0.039287699531591,-0.01782951613453565,0.009093376195957292,-0.05602998699835682,-0.017325986938505122,-0.02313174120975159,-0.06381354770728542
18,3,-0.05807682897200661,-0.16891448357319222,-0.12969864582737922,-0.06935571135975649,-0.0362554882827415,-0.05021553609929086,-0.09869381619408124,-0.05113734810621168,0.0,-0.03190520802850205,-0.13150472452929352,0.0,-0.04660787949577139,-0.020008956853577675,-0.012200564385331791
18,4,-0.07079065354036373,-0.1684753337987271,-0.11316059950076446,-0.07784003170072373,-0.03965215769163638,-0.021206101506846625,-0.09510749497367921,-0.092771423382357,-0.015659086539407674,-0.020540505491041305,0.02140625650963579,0.014906524051795822,-0.0017433084090965334,-0.024093413731789637,-0.08113826802052526
19,1,-0.06301001242372872,-0.22240284100181618,-0.17702667723952348,-0.06303297560307808,-0.03445372223284621,-0.0447181901164766,-0.20613923446269056,-0.09945798353281121,-0.06935544492964474,-0.01458315013886502,0.031986281747695466,-0.016928309340435654,-0.06934161136261452,-0.023741725781839862,0.0883935360399506
19,2,-0.05572800459885929,-0.21857646356649796,-0.1833224215843765,-0.06801356661274371,-0.03501268908201616,-0.038087421680473854,-0.22951811890859153,-0.09326387333171893,-0.060347981961315744,-0.016496754505569755,0.03487963889606338,-0.013799900149444322,-0.06582364789970335,-0.021781451628032078,0.08108059623455532
19,3,-0.05899473731872107,-0.228010687135402,-0.1844068000088832,-0.06125071410315763,-0.03606505226740586,-0.043931564862904005,-0.21714638777646933,-0.10057920238545759,-0.052727861026603096,-0.024103781606644614,0.09252014999015107,-0.013137009571330571,-0.08266035612695144,-0.01781554340267738,0.0363090293133872
19,4,-0.061377470011741986,-0.22583864397348674,-0.18890139984847332,-0.06229126291499654,-0.03486869522126901,-0.040988034376227556,-0.21424325362988328,-0.10893720192848921,-0.05572149375963947,-0.02622868250064586,0.08939237606281675,-0.009041543375711947,-0.1015323544516864,-0.021572126407674364,0.07014926804803934
20,1,-0.06419906200240932,-0.002104615320407399,-0.008109266748437927,-0.08720882735394064,-0.03481644768854564,-0.03555179703029043,-0.07152040049888564,-0.02486992438542568,0.0,-0.02311258429468266,-0.4114548202696159,-0.3351050215627386,-0.0375581003686658,-0.019328800422899306,-0.006107177887704873
20,2,-0.06370813387355545,-0.015320022422514401,-0.015305068309829362,-0.09280476818379618,-0.029912292088506542,-0.04006374817732161,-0.07847179629899981,-0.025252772318533512,0.0,-0.02885485454428005,-0.39656233690850995,-0.32452815661646817,-0.031242430932410525,-0.01902046515992417,0.0
20,3,-0.06371599995442667,0.012483424035126478,0.0,-0.08588260278916326,-0.03366528877755903,-0.036785928637112,-0.08182055644093977,-0.023319329888363383,-0.0027456926376030477,-0.0324414749684061,-0.4248330217869164,-0.30452046018662715,-0.03473758899871204,-0.01756130236426201,-0.00726415597435448
20,4,-0.0621695513211285,0.03616261417163891,0.020749978483770137,-0.08906449019653595,-0.03651809700254677,-0.04388269391754818,-0.07169095529154468,-0.02486201038883684,-0.022042031310928745,-0.025030881545597405,-0.44979304719829827,-0.2724091684536064,-0.04092563741612354,-0.02292000729872623,-0.032414000683306465
21,1,-0.05155970290961642,-0.1766290950505991,-0.1387784678088408,-0.06279941026218155,-0.030612306701951975,-0.02904876476109336,-0.1720554887921576,0.05377953867075713,0.04782779746332044,-0.02188711848372521,0.013691507908436262,-0.019131010307935514,-0.01602554058677652,-0.017475168947733377,-0.32827116029804093
21,2,-0.05140838860509067,-0.17996169152482866,-0.15745551367595634,-0.06468181790543215,-0.03153531519780842,-0.031651116876083074,-0.14162170003310487,0.07909299913286716,-0.015670641381761663,-0.010919600205933577,0.03719776023512228,-0.016371801934020658,-0.009084690065176815,-0.02153739781384137,-0.24670370729069546
21,3,-0.05135551182832043,-0.1809083580498414,-0.1573496693386619,-0.05895444912067305,-0.02618193338539787,-0.03605547331277936,-0.1419551767955602,0.07260886427808166,-0.023870676337175267,-0.00883533604763076,0.05899218142462881,-0.019979888991527528,-0.01392274482972744,-0.015432381508218795,-0.2591120692989407
21,4,-0.05508242865867158,-0.18421013496150895,-0.15309604629823875,-0.061836571593005596,-0.02238703950756149,-0.02913916846634429,-0.14251203190941714,0.03929368473824735,-0.021867902675271333,-0.00884871467784365,0.04316157104307122,-0.013504620264322031,-0.018474068212965322,-0.01983182437235531,-0.24530529867274342
22,1,-0.05684844850420115,-0.19085029477445206,-0.14622948914033623,-0.06047167391404551,-0.03559630888113918,-0.03324502991216721,-0.05638603726890712,0.09364713309970568,-0.023970296632624677,-0.011880072199226377,0.014411674794288398,0.0,0.0053112422194923625,-0.01678522370220145,-0.07196933080781687
22,2,-0.050449536103121195,-0.21097508520831942,-0.16537169013480013,-0.06056178462809986,-0.02282104219360559,-0.03697949253154137,-0.07153212161198569,0.004990485318456639,0.0625100622712857,0.0,0.03227766015948136,-0.001409539484606731,0.02510461302472705,-0.01605594046684461,-0.058024921636855575
22,3,-0.0555312375607972,-0.18008220241737294,-0.13849356567905952,-0.062136595488118784,-0.029653454648277178,-0.03839199031716428,-0.05534361445454783,0.09868674748120232,-0.0165414368026206,-0.017513959541785695,0.005391170868485506,0.0,-0.02640589831825413,-0.015163844579907909,-0.06724754743614603
22,4,-0.05205409616541018,-0.21404503091289412,-0.16607218623547643,-0.06616941556495515,-0.028938605944356766,-0.04312076620044478,-0.042480642819742176,0.06988550913112967,-0.0034916769826141003,-0.007365367318752147,0.032038317412082684,0.004792106055814815,0.005135293830781096,-0.02658684336599737,-0.05238875054279635
23,1,-0.052360578951859804,-0.14263720326174228,-0.14060626470862497,-0.06833358611532347,-0.029609103629270717,-0.03251344699481562,-0.10911711885316372,-0.015993562423649577,-0.012975824137064162,-0.01389519971918235,0.031068829878582394,-0.021676090824075178,-0.012755919339967003,-0.016635193200452703,-0.48513945522618307
23,2,-0.05249101798409039,-0.15413568620957852,-0.1505315421422928,-0.06400220591804262,-0.034504851188189856,-0.033225342990683804,-0.11549689465745311,-0.016133240349530342,-0.01720002714225044,-0.009072508937077783,0.033157566091099044,-0.020688022516582083,-0.019153838801599432,-0.015073861047088521,-0.4546282437134316
23,3,-0.05215027896849511,-0.14690584992182415,-0.14880093728228938,-0.06431129011731035,-0.025050120268314796,-0.03407595311840783,-0.11896204601934934,-0.017108167042176492,-0.016268957000488526,-0.011017172324797542,0.021677612344860875,-0.019571593220935435,-0.02013899073421921,-0.01978549487635428,-0.45633594348238027
23,4,-0.05546480865807685,-0.14140668855092664,-0.13937295666767335,-0.06463495119550833,-0.023636382972192505,-0.03614442616845259,-0.12582703154262798,-0.014753873400569273,-0.02781966888266668,-0.016214282828915016,0.018319893320962122,-0.017308561644614473,-0.004357330343770449,-0.015213455203359205,-0.47150492871651384
