f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.mmce_lda_50,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_10,ela_level.mmce_mda_10,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_distr.kurtosis,ela_level.lda_mda_10,pca.expl_var.cor_init,ela_level.mmce_lda_25,ela_level.qda_mda_50,ela_level.mmce_qda_10
4,5,-0.003549795201189948,0.01180442673406476,-0.1505244685147561,0.178563910382446,0.03954724840447471,0.0,-0.0043561011786161785,0.2187583794015871,0.06317918631568914,-0.06401819747219253,0.035958632007627334,-0.018838865192791265,0.13919539557158145,-0.04893406115175397,-0.09733102082816097
5,1,-0.15774437199189445,-0.1552644396739013,-0.08831334691469256,0.2737422236800482,-0.03968370414420602,-0.11514075713980121,-0.07624255325206453,-0.04576083286643701,-0.07207659615469458,-0.06330204805564466,0.008415835459735621,-0.07772286844648818,-0.0634905925231029,-0.06714896545868015,0.11877574139847957
5,3,-0.15724248878504654,-0.15099713220021843,-0.09038194581208209,0.27376605764479567,-0.038416791374398185,-0.10566426330361384,-0.07983483195706165,-0.04518044672547883,-0.07218255711045585,-0.06329224433679198,0.008282391573843528,-0.07564034128042285,-0.06737897187631181,-0.06546911944170436,0.1122946599995378
5,4,-0.14918504303380026,-0.14667384891342117,-0.09141089887188802,0.25903544929043776,-0.042002862066607694,-0.091247955626019,-0.06950254804932132,-0.0458421701391209,-0.06683679041968871,-0.06972498796514748,-0.03257798215105623,-0.07553826962543503,-0.05959127580344034,-0.05359560711690792,0.11427557398491739
5,5,-0.14686755315066113,-0.14334896805849545,-0.09037283700663945,0.2521582501997609,-0.03913091321916479,-0.08341549873732373,-0.059293219410604225,-0.04707379124889721,-0.06653221155355593,-0.06080578603587383,-0.03724463159852476,-0.07568570996890323,-0.06462240620068194,-0.05726092698746618,0.12541232096454047
6,1,0.3429219387699028,0.2538181980474108,-0.11829683185934205,0.2676621621053433,-0.0024251801160564412,-0.15540155177763293,-0.1563672905377706,-0.051175410397649716,-0.10810834904928428,-0.09967032459155686,0.05358877437800466,0.0777893975876818,-0.1788262748927284,-0.08804670417358687,0.09983163775442719
6,3,0.3643761849950903,0.28132124936080904,-0.0971347648815925,0.2210942935195667,0.014264960875369659,-0.03399076870750262,-0.055889830997147116,-0.0582417316256264,-0.0633000658346291,-0.09771912071324677,-0.0047221759189907675,0.05435578640056271,-0.1774004366403517,-0.04028719919800609,0.10803121508618385
6,4,0.3455637287304651,0.26119026961664005,-0.10725019462989666,0.23798223145757746,0.0,-0.18119708589571706,-0.17297458764063073,-0.04813002077236213,-0.08953255742305415,-0.09586771814517007,0.04077797353653378,0.05603988078433,-0.18557123289141933,-0.034615105513556316,0.12125919606822458
6,5,0.2887793918105723,0.2289454502417707,-0.10384723371884902,0.15368019684403975,-0.050975332579918174,0.03985180908459948,-0.0032517410588544446,-0.049462884064580645,-0.01707637303230647,-0.11967425568892329,-0.07812447855927494,-0.06881533116281972,-0.06293124879110248,-0.09374502831026861,0.037368454586943975
7,1,-0.08919956089273726,-0.1179110029814804,-0.190340107111626,0.29110244704995897,0.04733275417858705,0.006973589078955886,0.04829543085789492,-0.02484030053864994,-0.11897145181504853,-0.08098415845513403,0.09067903914984865,0.019195086479342344,-0.06769358136031045,-0.07741579898185143,0.10284940404559939
7,3,-0.10630746969148913,-0.12364800236905565,-0.15588166519764052,-0.06804723704408946,-0.053740158282402334,-0.03365886585946412,0.0064248326276725165,-0.029878791662024118,0.0780688289940654,-0.07455591362860486,-0.04898825459786926,0.050620568400992993,0.11014907917207993,0.16709792786232294,0.05027991887243388
7,4,-0.1275412480241359,-0.14921838556073513,-0.08920456118212927,0.042682604818589,0.07632346845679445,0.06128766738485264,0.04928006214527228,-0.03613803352258488,-0.031768194556076046,-0.09182263017075834,-0.04588295727996797,0.04426478273660579,0.00932162942943883,0.02507401293636588,0.010771443769065137
7,5,-0.1269320305367474,-0.14790106970359806,-0.1533977737278187,0.2042531125879704,0.0,-0.023537616140996198,0.022519773023759515,-0.05142958729063596,-0.06992567172489128,-0.08507458196632617,0.024152850080078114,-0.07582186345580466,-0.0401442375554924,-0.0763273054453441,0.05945923108085327
8,1,0.2314504008534477,0.1842661887567885,-0.03348889961087065,0.13931239187489952,0.061924784720801346,0.08716647781199824,0.07411626975953839,-0.036761033925542974,0.05913081628940353,-0.11043575867050703,-0.06442633394510872,0.06554104073483324,-0.022599605723011534,-0.07082113196971254,0.011908928927688467
8,3,0.340408465173428,0.27323283015972133,0.003757146497504027,0.1253382561691604,-0.09104105788257841,0.20036505259845228,0.16898390060399193,-0.04842078178528886,0.03796070815422159,-0.09449289346038989,0.006424900194246241,-0.11653755012819234,-0.09974306142070213,-0.058711685050559764,0.061082192864357454
8,4,0.2440212671235119,0.189621902122524,-0.003060186969251144,0.12564669881028107,0.10406667223191729,0.11526863588865427,0.09083018342553617,-0.02865488431024754,0.06478001967856223,-0.10727353852703261,-0.05519975587804704,0.07230710113293859,-0.03267240798361232,-0.016681990597683383,0.03961193846777111
8,5,0.33208532838889093,0.2650582745051484,0.0016081549058395428,0.13703619339636502,-0.06370953653639816,0.19463887713122485,0.16369387969209548,-0.04718991388694882,0.03365915852075546,-0.094582004509983,-0.014225170794532893,-0.10757971490319507,-0.0665360648255846,-0.03779739918260691,0.05015915046879038
9,1,0.2965025270466325,0.2589511818359867,-0.043653798170090685,-0.32313397917891723,0.11148862003718746,-0.006770836049029838,-0.024422708735596432,-0.02505383551926188,-0.1508104122101635,-0.05053245076066329,0.013766980163800513,0.12627164204712404,0.15211718122106543,0.27951940260876396,-0.14937542924835812
9,3,0.2918960694239937,0.2548495702125492,-0.046567756864916765,-0.31372632598340244,0.15081669511790274,-0.006521090164077703,-0.025367120548868693,-0.02077099527151205,-0.1448048936106952,-0.04978122272237262,0.00902279388695515,0.1433448382928268,0.1612287654177072,0.28498511211124034,-0.1448228645318117
9,4,0.29397213417753204,0.25628931152792805,-0.04256428888135266,-0.32031188302029934,0.09118822848678276,-0.00661251130758711,-0.02216778529094343,-0.019679176658344344,-0.1405548585350426,-0.051144389486304426,0.018275477357592385,0.11785510708837743,0.15269794746421347,0.26880379505128654,-0.1558709988261433
9,5,0.28906029137996847,0.2548519493612861,-0.047795634348334726,-0.28774990604073614,0.16111268933759826,-0.010731578079499593,-0.031298103986150294,-0.010315849062123017,-0.13746386643161676,-0.04572972595935293,0.00749856521243808,0.14566791422888903,0.1566302914580847,0.2781362061762541,-0.1580495014371327
10,1,0.6033003291459741,0.5606480254304521,-0.05751782481605128,0.35816759514861185,0.19674279478205914,0.05957398176462292,0.08308242213621209,-0.012115751418124487,0.04066879260322087,-0.07475226592429007,0.12320836697310789,0.06197697480988973,0.044806116011264385,-0.04310766992145598,0.30610088985197725
10,3,0.6300751170778727,0.5889396904256863,-0.06717569032245385,0.09637877339581524,-0.012871294863715632,0.024990860285928007,0.062286685999504376,-0.00593264530899873,0.20978853019289911,-0.04673497562008455,0.32785428840361686,0.08963791634359741,0.10796922330649916,0.10699113752001088,0.10092802190290362
10,4,0.6146861600789472,0.5774375017749243,-0.07776925618518371,0.40894521631157565,0.1241052300497757,0.12887397121781263,0.0870508244474748,0.0,-0.007915189044980453,-0.07652072631013096,0.1588106113438088,0.10063025317027119,-0.029460197744498595,-0.027968716424252915,0.30171116819678456
10,5,0.6774434937328648,0.6327191669192478,-0.05362867226088208,-0.017362317794612947,0.016822100983413524,0.01424499727726214,0.0583977589359832,-0.0224474905075438,0.22016291787919307,-0.046346918548651805,0.2047200605305448,0.06496818006763605,0.1831207181283463,0.04143164670968602,0.1276428191994914
11,1,0.33817694056443554,0.3312276409290895,-0.05487621716869842,-0.135966780999493,-0.06635046391532651,0.029738791503592682,0.03024777567009529,-0.02830255114745367,0.04270039381511938,-0.05232349228924326,0.02920164221061855,-0.05990529918301776,0.033107359873476405,-0.2681833298316195,0.0649436876433585
11,3,0.4529502721298056,0.42109434243922605,-0.17164711639521885,0.013080480178485412,-0.390793361394368,0.041851625287201794,0.053008702707999025,-0.025614464140304646,0.06817274636720974,-0.0650572076420222,0.10939145060647941,-0.014797340799292902,-0.3524684244168568,0.03473376560881433,0.03333539710904895
11,4,0.38870963330834696,0.3701822279207862,-0.14251599699598463,0.009745050245398124,-0.05061699054122426,0.014956450656544495,0.010372502859260668,-0.02143126465116406,0.029265084178936876,-0.05557067884524455,-0.012432125218453549,-0.013476719007781357,-0.23698848436036746,-0.025120770058062875,0.07840445159886367
11,5,0.32927631525935247,0.32189014831307794,-0.05955604985470844,-0.1489384202043482,-0.06315782779395596,0.03260834494096759,0.03235397510484897,-0.03446739306309238,0.04354489468202802,-0.048344504173879366,0.03769647010878824,-0.05358266023651931,0.04016892125631108,-0.2961624872284386,0.07371344498006921
12,1,0.7202476228115047,0.8546257336574787,0.2887471609788852,0.19581242252020958,0.05971449000882889,0.088767613524241,0.08428758516181922,0.04656285206025412,0.11998053216855009,1.3928596554633268,0.06361689302437235,0.11005906635512863,0.08102242638874801,0.028574765341848662,0.07245043319280065
12,3,0.7075212652925789,0.9060442298356506,0.3422646542500658,0.25838705853732336,0.09436899588479708,0.053159902558785666,0.08536668087110666,0.01488006280243992,0.14274233231334033,1.4942929382926247,0.10999842177208574,0.10872719193853708,0.13693006770139027,0.04966522434101406,0.13271087458072994
12,4,0.6804842139456235,0.8761572908988065,0.30712685570402964,0.23533493328044708,0.0736563396150478,0.11616162166230981,0.10878753827600107,0.026504541021949102,0.13257527574512706,1.3409537690124753,0.08650873838415762,0.08968278664071772,0.11554394239027399,0.03355027607056127,0.10157247074248055
12,5,0.7142039762788157,0.86927280455502,0.28299410671394476,0.13494517674912476,0.07848165838435017,0.10858234413827295,0.12058184493048918,0.04013121465499303,0.1184701063667406,1.3365084447486097,0.07329832363034505,0.1119134649676301,0.08232342116852176,0.04498116057255008,0.11129564675945591
13,1,-0.1192684047609602,-0.16562152249106088,-0.0722119816771345,0.30253366459959197,-0.005410650189592858,0.04971018988173431,0.010840502655487305,-0.04466910203441243,-0.0867817638986029,-0.086279239457619,0.036793869528575884,-0.08982862981636336,-0.1971601654294799,-0.04347068055966463,0.07214263640216845
13,3,-0.08691751342791801,-0.1236448534693333,0.06923357723810097,0.14106258028373175,0.21572514136510867,0.060704516773750494,0.06241335547884985,-0.018724554465720245,0.03726339793136635,-0.08320290993609086,0.007869957934355687,0.15948002680078954,0.004987811674598663,0.1694481014707397,0.032527546616097025
13,4,-0.08146611467931375,-0.11817289847600795,0.07877366227950283,0.10863674273824986,0.3051026945586057,0.06654935872026979,0.06643637301218963,-0.024095482536709567,0.042617092149431046,-0.0827875701343806,0.025232924555259828,0.18002887434604276,0.02098116187776644,0.1679458490444759,0.039612708809842356
13,5,-0.07569254398313702,-0.11703868666604678,0.08226410119105376,0.11083321570196925,0.1871064664262238,-0.03349192523730604,-0.006917521328750009,-0.022128919452310547,0.08277838332845439,-0.07771167957217268,-0.0432893716929077,0.21582210842285415,0.09046176107623621,0.16941073329900647,0.03562256009173259
14,1,-0.29683994460670127,-0.2592576523907646,-0.30204787593134963,0.25727617910834366,-0.013939939561375014,0.019065328135837223,-0.016138373075079704,-0.05714384706482345,-0.14253802373075442,-0.08356654743557512,0.06132375793914524,-0.04434720735234876,-0.1773303765880584,-0.0933781826544543,0.016481782555409996
14,3,-0.27162125776335566,-0.23942390185411788,-0.2669997493952349,0.15499487343183033,0.048686955615810684,-0.006026257230367815,0.020024483268677284,-0.04247287457037918,-0.01298951452649677,-0.083759957005061,-0.06654414479914461,0.11656280125953017,-0.018585656183583987,-0.03610078952785342,0.0014276898417454609
14,4,-0.2984847260291439,-0.24953040482782884,-0.34358480114261347,0.16450019626877127,-0.002673201654862345,0.029076231615514647,0.03335671280188324,-0.03039399224728556,-0.06955652647198451,-0.06615384206626501,-0.06607914151980798,0.04819624048810667,-0.021104583919615727,-0.07502213733422142,-0.017211723073188745
14,5,-0.2855603247705695,-0.23402693927018992,-0.30998811148206884,0.22052643785061998,-0.017340153864108143,0.03294050375810076,-0.017341781088266228,-0.058619414001932935,-0.13681325738804007,-0.08330699373176131,0.0,-0.08114517368371499,-0.1893886274004638,-0.10188909876638391,0.009648410048049172
15,1,-0.11202059673559077,-0.10028289159813936,-0.22239578883622332,0.22040253627901188,0.10620107792795447,0.03458921318101761,0.04090579929207418,-0.03771618658456461,0.02991032943025128,-0.07436554143794707,-0.056085327655161096,0.1405646958895575,-0.010543254532597246,-0.045732313486205226,0.013231396365217571
15,3,-0.08446587675956446,-0.030956688493575923,-0.3302703882674442,0.39929121187274974,0.025607565239174616,0.04608124791646458,0.010676305407665732,-0.04452162167312575,-0.04730403503566835,0.23482744870723038,-0.03683032061208203,0.05934264837635487,-0.05529688999402479,-0.09501399217579487,-0.010361228818988238
15,4,-0.13871720461919043,-0.13017584328842463,-0.2078243377326037,0.3135993256042561,0.09237290558902995,0.03923494222049912,0.05001179588246217,-0.03150687228545854,-0.020745384701845865,-0.08718725921651642,-0.029315792520275524,0.1205195251256995,-0.046706113842237496,-0.07638199959418104,0.004734676835153551
15,5,-0.12323605870150423,-0.09946763601028925,-0.2412767310381067,0.04261096685160505,0.15396219735694594,-0.03648042633419818,-0.006649648244830313,-0.029881401797687307,0.05884659396827417,-0.01955024541197669,-0.046314360076372296,0.18482733296427564,0.06090727797405051,0.02688761894711717,0.0113075357318696
16,1,-0.16828435968824046,-0.17094520985604889,0.23904121178845694,-0.5835821542373794,-0.08321732539405208,-0.004054285629698284,-0.02290042937037018,-0.03602072409202289,0.04025746553633475,-0.05664755638807689,-0.06825796604435541,-0.066508480520861,0.03972441614783889,-0.008393626591750303,-0.11301235067181215
16,3,-0.16669160363481156,-0.174982718304023,0.24229771350814183,-0.5976355589497404,-0.07765960422467205,-0.011463394481803502,-0.021138578258458884,-0.037877112170676686,0.04129260517000438,-0.05510168867365983,-0.06877849358083676,-0.06926102608125739,0.044369070531510235,-0.005411734662344625,-0.11469539125939043
16,4,-0.15550956378890823,-0.1732704998060406,0.22940601346023892,-0.5735373128382888,-0.06764142199147805,-0.009802008050686373,-0.021024368355723855,-0.038270027944988516,0.03941902583952489,-0.056793769568144414,-0.06757986734962307,-0.06720575492815323,0.043168434748101114,-0.017643141354141967,-0.11574603305647235
16,5,-0.1638871989178438,-0.1701829882539701,0.24043427331064515,-0.5939572267801825,-0.07210045507181018,-0.010714879949622724,-0.024656292662716628,-0.033157845200253666,0.03784745524487121,-0.05927054298838763,-0.06875349670082154,-0.06242815214105668,0.03970612678610347,-0.010831422583276518,-0.11561653247435599
17,1,-0.25836963471505825,-0.2084414688626557,-0.28810671862179316,0.2299064549802945,-0.0836015530212405,-0.014801785251467803,-0.06169613154185838,-0.05632250151471796,-0.05160635754879961,-0.04888677848586692,-0.07644365853500523,0.03449853729984276,-0.09089127593515828,-0.0948423819203702,-0.0486250946364033
17,3,-0.3964110995869712,-0.3530921647406182,-0.2370484567552601,0.33030601602014487,0.10406082779743264,0.0626125547005526,0.0381678638128502,-0.06037488937129054,-0.1027880500104576,-0.07684754646102948,-0.053053342226793365,-0.08419303688395785,-0.15253045617738614,-0.043938036682493076,-0.04297187647760947
17,4,-0.3923733624646039,-0.32494326355491876,-0.3086404291079946,0.13679751939053542,-0.10668883812699997,0.045040580821131326,0.030871744537026125,-0.04678795531167734,0.004543145176053642,-0.03279109730226004,-0.027705934241168295,0.021344079238433178,-0.012065083296280421,-0.0886363094314675,0.010212996264777674
17,5,-0.4141217755392165,-0.31315856726160096,-0.2850141668987003,-0.08437554078400178,-0.12120350120176654,-0.018260845306130424,-0.009221382938072509,-0.03715870017493872,0.037746431915778866,0.08778153813106371,0.08396270882829437,-0.013427842714570981,0.0494943450985012,-0.06297157224910122,-0.01508366516465065
18,1,-0.1488182988243329,-0.1065339543881218,-0.2640697017201864,0.22958237765510964,-0.07861259516154534,-0.012723560846713666,-0.06181394613726249,-0.05220304439600598,-0.05110771953371529,-0.040786986039786255,-0.07447259034334108,0.01744988379145862,-0.0869230881767471,-0.10235850788140638,-0.033853685481496365
18,3,-0.2666154413294988,-0.24127488330131508,-0.21787652107504568,0.31381242798419595,0.10067068262119144,0.07669371526591046,0.05348447782986576,-0.064836825795828,-0.08619099468484936,-0.07660326740382684,-0.05698301328623162,-0.06613676538123536,-0.14099065772072245,-0.05491122839269946,-0.0457257378956436
18,4,-0.27710066552502555,-0.21813149165559964,-0.2955302792442237,0.14469593841485484,-0.10139067256405265,0.04556382315341506,0.03455083272050291,-0.05047418333534548,0.009669949812284695,-0.0214008783420383,-0.0343256004610637,0.008478975226161034,-0.005195728031230307,-0.08795406011252205,0.005554266286267873
18,5,-0.31903569891077366,-0.2193230454209515,-0.27548795327339803,-0.09677417573092251,-0.08337265469868071,-0.013202097391593559,-0.007108134543344968,-0.03327608397165027,0.04304889274713955,0.10366958000109489,0.10904541910431054,0.010707116165985242,0.08764257399991482,-0.06074352750625084,-0.03601369265550902
19,1,-0.27812558783080127,-0.26340007301241714,-0.0508267434400983,-0.5002956741177218,0.087302837483764,-0.018169526592151153,-0.03232729877715379,-0.03475660459102725,-0.08889834785517586,-0.05613417656766506,-0.05739525670297119,0.11212081991727513,0.10498328912871391,0.13494496202634793,-0.11238476526520591
19,3,-0.2689850669487158,-0.25303033701372113,-0.042098846313860294,-0.4897939512970997,0.16280551531790868,-0.018792665571838396,-0.03524876872721938,-0.02759889993274084,-0.1004105232582625,-0.0490953848327067,-0.06490319585019955,0.13290625734789624,0.10525965749854177,0.1405717019469087,-0.11532128785387263
19,4,-0.2815739588387104,-0.26283190537359646,-0.050915498907493584,-0.5018020787879801,0.07267506207468005,-0.012451281190914432,-0.036032028571565844,-0.029876827891470725,-0.0889999386412828,-0.04776841306169133,-0.05752221005004965,0.10263501122842711,0.09782344140707566,0.12551439312527973,-0.11668038559019678
19,5,-0.2854072049353394,-0.2668954424727924,-0.03887093784362272,-0.5047029575033029,0.05966550046512392,-0.017841978438095818,-0.03283336371941048,-0.031049914196712658,-0.08283910680573725,-0.051229107864405155,-0.051675348010572275,0.10041243974873837,0.09736756329698071,0.13774536838022555,-0.11367417826430992
20,1,0.15706580635603345,0.124015517196569,-0.11354816301560755,0.16701422166994828,-0.20120155888081004,-0.29408763093316104,-0.18052842169520855,-0.03928951195273178,-0.014115546473736473,-0.10250764837387782,-0.09973808851610422,-0.3436575396575644,-0.05517738260727412,-0.09779169920726627,-0.024443838303408905
20,3,0.1623844550288786,0.12317335268166918,-0.11129217470315811,0.16660606257924376,-0.20642944297839716,-0.2789798226346621,-0.16680764008838245,-0.02456344471497318,-0.013617205095172613,-0.09628829748325024,-0.09842007106071005,-0.34155512793115084,-0.06372421124492267,-0.09546228092911341,-0.0207265913877972
20,4,0.15191597629061704,0.1233812713791329,-0.11588575654693256,0.15840755069823942,-0.2609659973731435,-0.287060020439485,-0.18477057244243034,-0.030788849916309924,-0.012205687093064466,-0.10071342446507747,-0.10390721808141712,-0.39046839556186275,-0.06311075910793007,-0.09922064155732202,-0.024717611798337202
20,5,0.15527306725704,0.12449350812115578,-0.11084726699423586,0.16793191120851092,-0.16914630880876103,-0.30181663795602565,-0.18388434500478668,-0.05391864761207765,-0.008096609210183292,-0.10001239778944526,-0.09883439216004364,-0.32662337625003146,-0.05631871315895676,-0.09382107568051873,-0.033419779482476875
21,1,-0.24755740549427274,-0.23594124202839623,0.4819525999128984,-0.43866945698375504,-0.08088091808126346,-0.008062252598221631,-0.01934215195722805,-0.031196570517539768,0.018440588529482382,-0.043467838467092956,-0.05921567101534586,-0.017949867465743785,0.06698971753076471,-0.046885097495266426,-0.10194193141966723
21,3,-0.2548762284535151,-0.2369145316463861,0.4927287023708384,-0.5408762269460952,-0.08029208256242765,-0.008445949398059316,-0.01730969495588136,-0.02830622583425091,0.0,-0.05066495936230425,-0.06006157305686577,-0.020417094458960394,0.05696069334761272,-0.047913819732324336,-0.1107770623637725
21,4,-0.24159609763980538,-0.23147746980321288,0.48623834519899106,-0.3619323645970445,-0.0781767971468822,-0.004749163904186338,-0.014100349800499234,-0.0327841440617071,0.021710141403888605,-0.04870403217874214,-0.05673664922335381,-0.0077720789941617685,0.07720289098193658,-0.050792576074314866,-0.09880808424967691
21,5,-0.24674964002048583,-0.23272365158727437,0.5147844059768656,-0.48610257706564697,-0.07939263338851593,-0.007450547295894117,-0.014193873300436033,-0.030151150618371536,0.0,-0.047762027133920526,-0.061774000995568734,-0.013614160383093654,0.06024140699062824,-0.047093714228339356,-0.11015716039364909
22,1,-0.33364616620581733,-0.29296967501549154,0.37304005996507933,-0.25716210402738504,-0.06710839497365739,-0.006522553881785964,-0.011915766938217665,-0.031602442114809115,0.02555902672827537,-0.022541434608557148,-0.04237764395856963,0.030493724059402205,0.07012872628988681,-0.025615238982984456,-0.08107476852497619
22,3,-0.32462507739488444,-0.2848143330485107,0.3725970510093484,-0.27853856280746914,-0.07288851383052058,-0.002637289267814591,-0.012366684051314858,-0.0336897499230277,0.020778912760049173,-0.03262458899417542,-0.044179173597341526,0.009522677821947934,0.0949202918296006,-0.04394215411291058,-0.07741243568960177
22,4,-0.3301213766617702,-0.29093291750206973,0.3592209200535249,-0.1713031450972582,-0.05522913210307667,-0.007401718927791873,-0.010903033785091276,-0.031198020627674683,0.0443431231356696,-0.03735578625259975,-0.03865188136366121,0.04211798728752636,0.08051300950724871,-0.05066054718707358,-0.05918572509942355
22,5,-0.31641137863915564,-0.27924406559767273,0.41135787805690804,-0.34185442752540174,-0.042156737625168084,-0.008568750548350268,-0.01552061437740998,-0.030137092621096984,0.006852567858224301,-0.03273201511732168,-0.054260911508750675,0.03351508053582908,0.09889039731702068,-0.040661660279462386,-0.09844037724958898
23,1,-0.21162035367428378,-0.22057820196142647,0.28368268794889817,-0.5801483797437041,-0.06862048265821963,-0.009808693860016038,-0.015531614160516294,-0.037975284896839545,0.050701402656398886,-0.056493127513448704,-0.06460042522089049,-0.05626430426322249,0.03618895960217072,-0.0022706405468004287,-0.10518007170908672
23,3,-0.2121953442186965,-0.2171657876686407,0.2961908779334631,-0.6007343322433296,-0.07660029293984805,-0.01474664784555535,-0.015442974877370674,-0.03596054914043245,0.05485598765250038,-0.06226407763807296,-0.05926807953682267,-0.0679076383849716,0.042688823087381755,0.0,-0.1067253633474784
23,4,-0.21170662408965035,-0.2201456557986194,0.29442644545671925,-0.5912597346476418,-0.07246232897452526,-0.009441082533753864,-0.017659753021005198,-0.036121205603486084,0.05862513353801313,-0.054026493435004874,-0.06848077990450552,-0.05937134194238525,0.03997067248125574,-0.006553444398770869,-0.10273816871745955
23,5,-0.20693034008493227,-0.21895204339440644,0.2885956508450524,-0.5850262779594576,-0.06737559318466274,-0.009682299920424464,-0.021887338553560842,-0.03395437931314105,0.05628492398719581,-0.05989791035824976,-0.06850607586937141,-0.059738822274426284,0.03698075114638455,0.0,-0.10361164029588488
