f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.lda_mda_10,pca.expl_var.cor_init,ic.eps.max,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_lda_10,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_25,ela_level.mmce_mda_50,ela_level.lda_qda_10,ela_level.lda_mda_25
3,4,0.004443073537480011,-0.0034480912358077487,-0.14263145242285064,0.11735079616857054,-0.07879803371696288,-0.0743475988062142,0.07273796491196548,0.05716875551378265,0.06994828539949888,0.03666008314859039,0.043380180603307034,-0.11739582409773569,-0.029173346597865545,-0.054813331542521826,-0.01884702908401681
3,5,-0.02250156840776582,-0.04665669360487215,0.14094473210598357,0.02108229793900379,0.12162318059478175,-0.059769874908594006,0.055881051054696707,0.00412911629762619,0.13031371146141613,0.010559636642241854,-0.01706848936200034,0.05670554448239895,0.0824800968508003,0.08072326329801277,-0.006960603554710287
4,2,0.11212313116603079,0.07486511207518085,-0.14622363042019915,0.031378059542731096,-0.05542987891655367,-0.0684109245754802,0.058492906309688925,0.06901184108497949,0.055754009780609404,0.05208538660958423,0.21276841729949236,-0.10382432275087163,-0.019393233228923154,-0.004655244417067883,-0.016335139629325535
4,3,0.023656572494230838,0.004725423033696052,-0.11583778623755536,-0.02899559817644995,0.008157303726932949,-0.058604576282576204,0.0412956526807389,0.004229278906869249,0.08682378756313489,-0.01102450260675257,0.22513075766086788,-0.0013921297437399227,0.028923866255188044,0.034837914662743996,-0.03131091190095048
4,4,0.07368139673715436,0.04081540646969817,-0.16421483102180578,-0.050391216964494,0.02875726864272221,-0.05912289472611462,0.05038967761692881,-0.053227912920074005,0.08866711124111712,-0.059331159703866945,0.1051748716689195,0.10531845889278446,0.023362052767101932,0.07293607839853572,-0.01894161751869261
4,5,0.053648466649852955,0.051210425823559974,-0.1928071464429902,-0.09178419911649044,-0.011411558322956983,-0.05217598108486801,0.05359184565187039,-0.020079997342270506,0.08374349662054476,0.00154027566657719,0.1730624101651139,0.15697126353703172,0.03517173877208746,0.05546222140421776,-0.021067572928726075
5,2,-0.1332676137464764,-0.1306407621627963,-0.07661299976119207,0.036471104035932345,-0.0846885771597935,-0.04970569716042117,0.10949353563844422,-0.08758770728443444,-0.016203403508660452,-0.10835893894836535,-0.039352634953234655,-0.02794962085528313,-0.014163875799807435,-0.011259417789005466,-0.028837205901626417
5,3,-0.1385234633436337,-0.12801687139154255,-0.07551668105487519,0.0665209790178819,-0.08621359241023324,-0.052686006198185975,0.10730296111585813,-0.09957982271146015,-0.009669946224898696,-0.1055933131153779,-0.03698622153112979,-0.029495828345982134,-0.012445291939555292,-0.014257286720622986,-0.026738711136336857
5,4,-0.1348279329750176,-0.1337859693271362,-0.07870127570927293,-0.01924267850444611,-0.07383928773627102,-0.05316799225525928,0.11459270067034277,-0.08303712566096422,-0.016533358314884034,-0.08478944320934845,-0.0343315491020747,-0.019959837258066604,-0.010393728724696127,0.0,-0.016638053798038732
5,5,-0.1335642851608317,-0.13160197103769505,-0.07344162530892956,-0.027277867647921394,-0.08051900287697067,-0.04486215335386204,0.10794783247173728,-0.0636534253676147,-0.012759676041259993,-0.06561476033148347,-0.04134232035717916,-0.02598955421050486,-0.00980940619607562,-0.009814340965003915,-0.025153160814385678
6,2,0.29375243251379485,0.19911844315770455,-0.12058193045515789,0.030137524178188213,-0.03205631073227158,-0.09658920890390929,0.06561703752760648,0.041271336290924804,-0.08203073244495179,0.058068056710242205,-0.03400603940691191,-0.1650220458187645,-0.021342493645981883,-0.04631455939954735,-0.019363088091995023
6,3,0.2893491733097698,0.19274529773491939,-0.10515377330381974,0.07522064370724041,-0.012060921907607346,-0.09526478866651104,0.07799732545349534,0.010240655187483808,-0.07950600771208335,0.016219971310543542,-0.0357663245526737,-0.15163026846788769,-0.026783705049649432,-0.05239654281942609,-0.013687989755808247
6,4,0.25916962662836057,0.16779069483163161,-0.106578622182753,0.18897675105772233,-0.007737548340868372,-0.08446567193856114,0.10951654111151415,-0.03997415599216045,-0.08052539771352887,-0.046966222786295156,-0.03869188009073195,-0.09794841949031535,-0.0249873450410548,-0.029499056432558304,-0.010475075497771436
6,5,0.2759280814340211,0.16417329453607551,-0.116396634590191,0.05784762917616598,0.06234042743284619,-0.10278054113430858,0.04183283948004882,-0.02918308463182076,0.023301784334671713,-0.04992158439443775,-0.04494391347469944,-0.1288319200407556,-0.0020390660150338275,0.019397282928692333,-0.005929974721989945
7,2,-0.030965476241727796,-0.058492149630534285,-0.1829355245734416,-0.06782600694695395,0.0,-0.06856734501591377,0.023214211316442246,-0.04347417647799989,0.023583632140444677,-0.07579817771612501,-0.04469426192396597,0.037711220283766445,-0.03625999399394314,0.0,0.06853134428749585
7,3,-0.05483002841102641,-0.07796781284549964,-0.17330550850996185,-0.04160860184548981,0.05505070643069812,-0.06504442349684264,-0.03911671918235754,-0.0012022456950754878,0.08416529604772627,-0.004827645892772556,-0.038493860823733184,0.1251219024008753,-0.023946756395677574,-0.026664102188241334,0.027172587530767234
7,4,-0.06402766888593275,-0.08736106251048216,-0.07637366943515936,0.11330580966072672,0.08197505012948818,-0.07690901852693689,-0.02332107451842272,0.034122940553507286,0.010224309077598595,0.02515246385810982,-0.040930464317790266,-0.026787154247414513,-0.04683787975717914,-0.05842402528597121,-0.04024265910392574
7,5,-0.0457744096652799,-0.06805319525955211,-0.169857457872891,0.07567225496011751,-0.006471078511208039,-0.07560140784273994,0.04800811320074613,0.0072306690406813146,-0.03545383713920594,-0.022041383460336766,-0.04107144610976432,-0.07571244686547007,-0.05279887411505707,0.003113677982883478,0.0
8,2,0.2994689551198746,0.1918282801233231,0.014381425979470175,0.07711844179514937,-0.07335047985000268,-0.08145416180783094,0.03734114597454807,0.12145180324124683,0.07229690743506756,0.109692416960398,-0.018765848267921825,-0.11592186092917173,0.027329639922806792,-0.014647368859104226,-0.013185999752766908
8,3,0.3076199819263263,0.19233660890674897,0.062151292732354146,0.05774779247957318,-0.047320174369781254,-0.07744710202068841,0.035724069879156994,0.11842841731194437,0.0821958259601005,0.11620157528747371,-0.029069803406221895,-0.11304139538388797,0.029213853551943558,-0.00791448230154862,-0.017577994232020444
8,4,0.31089318201727967,0.16413815713482727,0.07801072270668863,0.017822631251087073,0.11265849456374599,-0.08049689215204475,0.05735723197008491,0.06917570317585175,0.13316610461101802,0.061351662798938056,-0.018107634021996666,-0.050299639260711904,0.07224312300490343,0.06123309398009896,-0.010504879721019877
8,5,0.30822935212379377,0.19407438043414765,0.04926562664001771,0.03751292093191644,-0.0516372096212947,-0.07559280621674078,0.038602150248472245,0.11651519717164482,0.0814828220233017,0.11509688086261238,-0.0303736897059122,-0.09341392848033081,0.044302783215103725,0.006746223824606379,-0.01822891292714246
9,2,0.35686577953809745,0.234872358407906,0.022542028364489375,-0.09740395904942192,0.033236988752646246,-0.045136632137635496,-0.0801870012665907,-0.011859844045865708,-0.043725198780801944,0.011268492981617445,-0.01964409781375165,0.09669383710151647,0.03531517119892946,-0.001648559197897137,-0.053470390305623894
9,3,0.3593582027371373,0.23490553335459718,0.018726053264608467,-0.0919298152768156,0.03459779014951339,-0.04539043002049192,-0.08284687345500358,-0.012085838131458804,-0.04199286863793422,0.00840077135950032,-0.02008700984723205,0.1008181404750782,0.03571827591966195,0.0,-0.049635904724167235
9,4,0.3550345898146464,0.23342862248924323,0.027021452008236135,-0.0959550542477704,0.03448313440886755,-0.04728089652887865,-0.07948831173307455,-0.010491254252552429,-0.03831918250758928,0.012201535006300779,-0.021302520007729087,0.09854244561587722,0.03743624071669871,0.0018182309046495815,-0.050645235483885664
9,5,0.36122446437101746,0.23701540947512356,0.017114221573709898,-0.09403103709772243,0.03082651866566022,-0.04535035350235764,-0.07163501964710683,-0.010355128294798871,-0.034679613871691106,0.010610225066978757,-0.009204954508472696,0.0982615298321714,0.03879085272147115,0.0,-0.05236735837762363
10,2,0.40189664077699017,0.3419277581941145,-0.06894517679684475,0.07140535429690109,0.0,-0.037130764226511515,0.15210502000406012,0.02071986132576209,0.14969705412379386,0.03865347297476052,0.010889803223127159,0.025456043415237106,0.09060797429754008,0.8309353339916657,0.16069564510964396
10,3,0.5661676400361442,0.4526400984932898,-0.14607516406063858,0.19600967359282917,0.14317872860511016,-0.02472151729485661,0.07438571370559433,0.10657757411342716,0.1752061618594012,0.07729907732601782,-0.014279471393292109,0.2383525584503161,0.007648452464481426,-0.0331820124363994,0.3698319414121647
10,4,0.34696063213464634,0.3012815228601313,-0.06309911533700818,0.23579793654287817,0.05195916713443349,-0.012117184868060793,0.2753326095694264,0.03861995067837909,0.05480538107307287,0.05315590316428398,0.0,0.11357568796478912,0.07528319155940522,0.7575427602894034,0.029044979949978345
10,5,0.5917036282365509,0.4706463474295468,-0.098595116760828,0.1203994450409609,0.13050584867856174,-0.022281504272016583,0.04516568031179902,0.09766420827984934,0.16694775848514953,0.08617494008015825,-0.016817441849711123,0.2335414776188689,0.002828450231550983,-0.056841183677994955,0.32664124683970375
11,2,0.3185223613706741,0.24936627078711449,-0.17709214438279267,-0.008145844342205173,0.007904062974734389,-0.04904218105645562,-0.11051452300253156,0.03570680853014865,0.04384726127130394,0.012665446108912258,-0.03968678554345245,0.0668560655891211,-0.11700980243657547,-0.20004661296504178,-0.13675159645599558
11,3,0.36545992217370943,0.2847854967049781,-0.23928645497067916,0.0041909860446375236,0.03367001415307855,-0.045277557834558495,-0.03779163564296502,0.039350127872181506,0.046211410794093626,0.023415202765632935,-0.04045729539620144,-0.0093538419362314,-0.04402612380339206,-0.26622004191252474,0.06820963157287568
11,4,0.2725098742250272,0.21586567236101045,-0.1800915155162508,-0.04604096895567185,-0.03266821039422746,-0.03981432393432249,-0.03455867481072056,0.026234573868042774,0.04665196768287711,0.01589628509682489,-0.03409382868227902,0.0380570745962788,-0.00980947321980561,-0.08731800461019082,0.16870794527553376
11,5,0.4126343681611258,0.3235366265923969,-0.18947933010552026,0.03951623394299786,0.027769067303167277,-0.046267975238100584,-0.07588958491573848,0.0440304626818864,0.07040686486184544,0.02550421000372985,-0.03680787662366505,0.09201385429160988,-0.11345021012695504,-0.21548347994932493,-0.014054738069623651
12,2,0.6177052190191317,0.7088935300149868,0.222119027079815,0.16537535404936765,0.18608018714150454,1.3478259646143278,0.16129986289601206,0.11225419954536431,0.11618429984226486,0.11024773934029763,0.017572150937796405,0.10610450970697727,0.09142242671693857,0.0859258694237961,0.061180877991738214
12,3,0.6643150006934933,0.8090867946184899,0.3935840480998025,0.18048591879401688,0.15986718910593445,1.4405020167766058,0.20267297628782144,0.11852970285616493,0.11726217885186685,0.10576128559880171,0.04581406992068393,0.12997981845382656,0.10186503481448295,0.09348166762173848,0.05013909316853571
12,4,0.6678817171629254,0.7933763488490937,0.3533215510204619,0.13617471617939403,0.18586232805184166,1.2469839176179378,0.1868021241629214,0.13427091669080937,0.13902236821429237,0.1141408465905287,0.030317993918580477,0.07379981880731679,0.09627950756907544,0.10210705757473182,0.01729400669324388
12,5,0.6461276425361664,0.7514668987054729,0.31395906621336067,0.15953180360106733,0.1919007852426664,1.3292533877522146,0.10641442550380509,0.14763984624615256,0.1083552546151243,0.08784161897545517,0.07051944638360119,0.08053620495436009,0.08466099708542796,0.08436001513087188,0.04186916863335188
13,2,-0.02871557262256319,-0.07426066242736487,-0.09235166183411331,0.22506531947439168,-0.1031517531038861,-0.07856637141777523,0.17348332759852314,-0.029562714838416687,-0.06578632367024367,-0.012959155598696245,-0.045063319573841576,-0.12822775761758268,-0.03728473888304898,-0.021934637964914516,-0.014473145228127648
13,3,-0.020789528558409015,-0.06608119364965503,0.14980198611067547,0.15178832455707053,0.14783401556257525,-0.0656076359457353,0.03988688478174507,0.05645977429060506,0.09057592067202536,0.04728564266699917,-0.0332476671087949,-0.017072344665683692,0.029854452372136908,0.023902100149720162,-0.008046072147480654
13,4,-0.019144023756610257,-0.06504158317632813,0.15791956701230792,0.1656782292756458,0.1420318826920649,-0.06430765577504804,0.0313753952684217,0.06049174651195782,0.09072497523058803,0.04915725248066133,-0.01623045645794574,-0.005672943144538534,0.03758876433204067,0.026720031595657,-0.00961227598845893
13,5,-0.024139088012614773,-0.07101226328294205,0.21867869144742152,-0.013461916813467423,0.14366089020611789,-0.05963948799244806,0.04439537792867576,0.007564920758210858,0.13850536281086345,0.009598243045352006,-0.021218892577241855,0.07171744613499359,0.0527594028105598,0.06340731790164011,-0.004634601769039404
14,2,-0.18885165021546935,-0.1535676577844478,-0.33034250793642694,0.16513701796671598,-0.05272827330108493,-0.08212109944783752,0.11159547594223879,0.01701850395977078,-0.10611498067581648,0.01224383402266771,-0.04739304104773745,-0.13963721563566422,-0.06562209733497548,-0.077977502951812,-0.02567488551494046
14,3,-0.2527250975137255,-0.1962266996990279,-0.3407917663866058,0.030945604926876924,0.09605337986127699,-0.07783268237983021,0.01904233056415061,0.0,0.03229924175706733,-0.0030143497467327585,-0.04955364701326914,-0.0553886203170012,-0.03891916270239426,-0.030980721480592277,-0.03326468386834358
14,4,-0.25326762332922387,-0.1855176596673319,-0.41751953596400165,0.11221054599046015,0.09187245931119203,-0.08028416459556009,0.027410399316451062,0.014986277449405061,-0.013404537312975584,0.0042347688928023874,-0.008819071671822054,-0.05616191424857886,-0.05371741107196337,-0.06271648117527623,-0.035766469451602445
14,5,-0.19383587581559403,-0.1475597693778281,-0.28417669506769205,0.10055811420165861,-0.09590009063911753,-0.08450155889895283,0.06973177070583891,-0.018364015284604518,-0.10278184609078705,0.0,-0.055494643554578116,-0.16059286812855034,-0.05794328668057236,-0.0746077129981883,-0.025519528985841866
15,2,-0.04096569425428575,-0.012315027610905388,-0.4151113922265419,0.15074835744248238,0.1399311752771464,-0.08669327099187712,0.1209590547787746,0.0646671750777021,0.006515855051615074,0.04236960036133633,0.03823318349914939,-0.06471872717193956,-0.03723028524715935,-0.02933010469935468,-0.017008278810757768
15,3,0.010180972643963199,0.03634470957886421,-0.3288465867344338,0.21624862574895454,0.13048060150989782,-0.09125334458541864,0.21731728968983394,0.05140926515681887,0.004879853342693724,0.026779217378773975,-0.06549502979756164,-0.07025644405471776,-0.04725700905445973,-0.012178894452815718,-0.006616975203410397
15,4,-0.07596721541196762,-0.06791783463695626,-0.2520318955875648,0.1393676644634463,0.15107748106327606,-0.07836062696955196,0.12118640242776132,0.044217380161878886,0.04208947591128036,0.02493500049302134,-0.014342042035477003,-0.06719015510282504,-0.02596350630034349,-0.016582010096392957,-0.013436159664177896
15,5,-0.07217776534191189,-0.052905237603267985,-0.3219893790920422,-0.03324345874585147,0.09319862846571136,-0.07176096921891545,-0.00233025860798447,-0.014141134632177949,0.10782568758744453,-0.01097114264097826,-0.02699283308413386,0.027223687107753983,0.05183440172939224,0.06122672814083205,-0.018987990121321352
16,2,-0.16103266365603375,-0.13777302442621975,0.2457095179280518,-0.15782998869615017,-0.03171066147414281,-0.039938689602643906,-0.27954123230144057,-0.03653363366754747,-0.1987693723517599,-0.005372728305525654,-0.031181360605521458,0.009641479230640404,-0.101350307884566,-0.09575379521773975,-0.043533985630819894
16,3,-0.17063457757613698,-0.1470787131703727,0.2416658538141398,-0.154245605299838,-0.03591136922474519,-0.0415474723711704,-0.2756016225076555,-0.0312735675477519,-0.1891184762518583,-0.014151268683037732,-0.026700229198315384,0.01646708986378742,-0.10079509210995391,-0.0969767546479593,-0.04190373835897576
16,4,-0.167668624869441,-0.14734272148233218,0.2399116359225667,-0.15418333792468286,-0.02661552191408728,-0.042231332816206446,-0.2905415799254393,-0.03099935865634862,-0.18594386023033105,-0.004129748976484604,-0.03634209284559209,0.010245305258487658,-0.09631053549202384,-0.104415517027875,-0.02815880874320209
16,5,-0.1633389260161402,-0.14732972698202007,0.24101969671393897,-0.15552566838958937,-0.030064447011767026,-0.03956097597731856,-0.2840187192450838,-0.03041087647783003,-0.18651584999455528,-0.012088674089350326,-0.026888458208828903,0.0,-0.0914975595601597,-0.09917498920812107,-0.03850919509752915
17,2,-0.4036727193209235,-0.27764290603208397,-0.3359579133428773,-0.09450608649845704,0.0,-0.07064038706014975,0.0,-0.03552665989352222,0.07309634498750162,-0.024791126960657994,-0.03676675451213984,0.016009634963577712,0.03151058736138912,0.06558075526221618,-0.037684820129893826
17,3,-0.31821657471596554,-0.2576675830487499,-0.25537857657115237,-0.05646902267654408,-0.013394615004333699,-0.07739075840165255,0.11768204799386905,0.016140235694751315,-0.03656374243975746,0.014642664418206719,-0.04654207085347073,-0.17382836680138147,-0.0263237246889515,0.055337023369633365,-0.03387415729112031
17,4,-0.39836035261161173,-0.27823558467442727,-0.382525528827546,-0.0637505315566983,0.06381367562246232,-0.0804077267136763,0.01623220706298456,0.025171436549224158,0.0664785853673312,0.019036584287950575,-0.04856495244208703,-0.05694000242289554,0.020901986430793884,0.08549958846567463,-0.023830799967921257
17,5,-0.42199084742667103,-0.26519786414629803,-0.3360492932825764,-0.08777792110163918,-0.04419457628383855,-0.06432692929742745,-0.04853745678245747,-0.03515252924115264,0.06695181593548277,-0.016474864242864262,-0.04484156578115339,0.08039290857458437,0.054891898435262154,0.057649413161669716,-0.03435248814925318
18,2,-0.2651129276912976,-0.17436816030801167,-0.31295488888702283,-0.10207477706020707,0.01604896275616141,-0.0671695575106458,0.0,-0.034483632190844216,0.08672944299045565,-0.018087579439023116,-0.036489099433265504,0.04645581304200541,0.048063913512330525,0.06533186796060969,-0.036318322482860266
18,3,-0.17762120633637019,-0.14752951770987904,-0.24554048129287182,-0.050132798022682334,-0.03265848412530481,-0.07697497793195601,0.1100873833385766,0.03165536398027813,-0.028759052589537037,0.030000899183022844,-0.04621235751923658,-0.16852840512781925,-0.025459729395566955,0.06340700480415484,-0.032988311907675705
18,4,-0.2410788488945178,-0.151207393990743,-0.40404707297162246,-0.05289533854359635,0.07553510581158651,-0.08012754722381232,0.02498337980552684,0.030221226576423954,0.07563045003607038,0.024512471685784465,-0.05065359690196186,-0.051709908486638645,0.029315513360624323,0.08167987831207646,-0.019125698193560026
18,5,-0.28517949750788046,-0.1616162427288193,-0.3249314324794064,-0.09153420298511122,-0.03980324224267601,-0.06188658476488451,-0.043022227048448936,-0.029318500268396774,0.07659499079062218,-0.007827601006212215,-0.03456373962237047,0.11209199901464373,0.05688347703389984,0.05860747761081475,-0.03613022642732644
19,2,-0.2617202441514731,-0.1995479803890733,0.023134370667673876,-0.15917198140855593,-0.036588105194369336,-0.04845693371315413,-0.14859213513267844,-0.030466791308952468,-0.043456275456154214,-0.006684570190508998,-0.02087965533396674,0.04621344658946258,0.025939542360483958,-0.05900606660257124,-0.0487720882398498
19,3,-0.2628791793579197,-0.19311418500773292,0.017434301776574235,-0.15819354204455993,-0.03601343766934595,-0.0556105605752254,-0.15073618775333353,-0.023171489321684724,-0.03970259414438043,0.0,-0.037631764498302356,0.051913244839636996,0.031023534106525363,-0.04778600734233596,-0.04348703525856634
19,4,-0.2510783115638633,-0.2028078188850589,0.0,-0.15537653218439512,-0.03506135954345746,-0.049962170796942984,-0.15415683553704196,-0.027933704078686228,-0.03746888990559516,-0.0074745568168521626,-0.03510578622588967,0.049736636790840894,0.03378574826550129,-0.046535448129452095,-0.04079997212077291
19,5,-0.2618603913849357,-0.19962027367084412,0.023180829904100198,-0.14977895605015623,-0.026608065852859686,-0.05512443873725248,-0.15672295047933038,-0.03515063719946809,-0.04719094911716437,-0.007384434619765956,-0.03505667604859575,0.05501309564117063,0.0350800065403854,-0.044554917423054174,-0.03962362913575257
20,2,0.12480536221642458,0.04335130094462192,-0.13781167362415203,-0.08994743523103899,-0.26466500913228186,-0.0828967317638567,0.0,-0.16483860649780646,-0.005822733257370816,-0.22860717239702422,-0.03961473155709527,-0.10158119389961362,-0.03879653512725334,-0.09677508944435287,-0.030562530043870995
20,3,0.1338986318947205,0.05236357801030711,-0.1342448072017537,-0.07074137837377792,-0.2587969305038107,-0.08404830147412995,0.0,-0.15090577551840945,-0.0035942493030843847,-0.21860405587954218,-0.04525224483423679,-0.09802700580118096,-0.0384033891435166,-0.09944608550596906,-0.02876322785837293
20,4,0.1343674429570419,0.047968350091142975,-0.1382739839590641,-0.08556860200122907,-0.2615248365912114,-0.08457406956788843,0.0,-0.1576340060535215,-0.00713951401666324,-0.21457003133925684,-0.04033737964373474,-0.09778562913876265,-0.03847277843429325,-0.09650372649543748,-0.024224504036165717
20,5,0.12909736211380635,0.04510947680917565,-0.13413674247787422,-0.07890762129471884,-0.2684017368954188,-0.08547935111103344,-0.006181141293816861,-0.16779412824975348,-0.002596224113135759,-0.23770871858278292,-0.04725366844117218,-0.09751379585625874,-0.03315334086923327,-0.09248383795531567,-0.03581515582743067
21,2,-0.31838272299687764,-0.22514840515123757,0.47599047656253946,-0.15330977615653762,-0.016743682497068202,-0.03821376446713198,-0.1959324178287119,-0.023189262695280044,-0.13565671947269875,0.0,-0.02724910551557591,0.0305962526557374,-0.036333319950050014,-0.10522122369226755,-0.03594705450034574
21,3,-0.30474165619914934,-0.2198468789771042,0.4546154583236853,-0.15053500613778886,-0.01214874106837932,-0.04303271024853067,-0.22261759997013242,-0.022464826634531865,-0.1557980320111031,-0.002522167393488872,-0.024584136365060516,0.02568676858422131,-0.05880769460295121,-0.102191201740782,-0.03231264376148646
21,4,-0.3242067852609424,-0.2237187213226409,0.5121293338027193,-0.1505905423522999,-0.010803369373090455,-0.04215962865874723,-0.13801687143302027,-0.021492545467181323,-0.1370823603194035,0.008702943345911318,-0.022264763261905574,0.03289534555100654,-0.023034735687411878,-0.09557046100498512,-0.032053369870262416
21,5,-0.31049642551651646,-0.21472745627375844,0.48242893417670973,-0.15639747666521253,-0.018468401514189103,-0.043528589423251884,-0.19723641358681154,-0.01407293687621991,-0.15793966512204005,0.0,-0.023423818037207667,0.027303803455102027,-0.05904906273210164,-0.09478306060608432,-0.03731992472986578
22,2,-0.4442421629287936,-0.28140942430538585,0.47381801463147866,-0.13530292291033974,0.0,-0.04489213110701451,-0.03584126461305881,-0.009681909952326095,-0.03973847524131208,0.012438645112759161,-0.02796352960259002,0.047170965501972806,0.05447453293098814,-0.050363827611927536,-0.0288831642775339
22,3,-0.43002861146852756,-0.276694216860849,0.44086638924791255,-0.1494702062453913,-0.014233064172765264,-0.041696003506665524,-0.09209432152790992,-0.009931174449280433,-0.06779801856275153,0.0,-0.026254922422871196,0.06600797577389317,0.018058872072361565,-0.078312298428528,-0.03488550423565284
22,4,-0.45099067931879855,-0.2908190800343233,0.4699894469324122,-0.13448022473671845,0.016120692902043265,-0.048508600203994584,-0.03919187842698535,-0.01388064155543589,-0.03709808281052879,0.007603081616586876,-0.02379409663283305,0.05519322376505967,0.05038321609435642,-0.047916443934743425,-0.031674792283137854
22,5,-0.4082238499621848,-0.2653438098120321,0.45361564987937586,-0.15418209123198273,-0.015300986085039048,-0.03788308803569135,-0.10893410194978614,-0.015934385371636606,-0.0929957442161588,0.0,-0.02755009794548996,0.05290121403571457,0.011346376683764536,-0.0784048638858123,-0.032432867528138454
23,2,-0.2538718775151636,-0.19347949181216129,0.27849440724027397,-0.1527479750890668,-0.042641575018465716,-0.04053741062711946,-0.2772282912258168,-0.030432999194544896,-0.169120833343393,-0.003168456362574623,-0.027902443710981828,0.0,-0.08477742305392233,-0.09618512832579462,-0.03368479909038258
23,3,-0.24398477921657014,-0.2087758069083312,0.27466044954198215,-0.1477982306564174,-0.02724502977238985,-0.04003170052599714,-0.2666390163848754,-0.03386937503814824,-0.17819181286164942,-0.014141819025615954,-0.03153277369539298,0.013440557374373885,-0.09680541047425462,-0.10353824714050508,-0.03189000172158618
23,4,-0.24795952560954565,-0.19753306384822755,0.2798747146968426,-0.15208830504536064,-0.034050142052006016,-0.04027831647340668,-0.27888044517294386,-0.03575512199561026,-0.17918926666614754,-0.00408837129348294,-0.024520557928765063,0.0,-0.07279663084226096,-0.10745477438456585,-0.036262568207575674
23,5,-0.24820584960156145,-0.20105602294900576,0.2850571278835593,-0.15050681056500614,-0.031099912735342627,-0.042781689142984025,-0.26983510867872185,-0.025744256299261803,-0.1701878966994087,-0.004731400165767119,-0.03288313891857686,-0.002208157413598033,-0.09178259257428922,-0.1109746860436398,-0.03652060123183842
