f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,ic.eps.max,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,ela_distr.kurtosis
3,4,-0.08090835525463226,-0.07764827610606632,-0.1171802188877275,-0.11493264067816256,0.030858508723493466,0.025042079419663327,-0.06790478741015582,0.05455313368053594,0.20131479540897432,0.04416502717126389,0.02623240702793872,-0.00896198803739881,-0.11035627790618016,-0.036485861412038606,-0.027199795437039348
3,5,-0.06920737360418036,-0.0985349187434939,0.03595033695774556,0.19317078521953285,0.018809957345042455,0.08574111293972454,-0.06114987654595755,0.021762608681584944,-0.0067197656217740515,0.012249381457819189,0.06598513651745257,-0.0025263740046078675,0.007022605296629486,-0.04255378028890682,-0.025344492886324926
4,1,0.002443773322073156,0.0061513253608955765,-0.13138610401746248,0.17301242020348556,0.0013673059179449276,0.13160280896034388,-0.06530295153226198,0.015087958685886804,-0.040297818683774966,0.009866678663348047,0.043158927459778215,-0.02464808928233221,0.017285680949755813,-0.024048335114152802,-0.028904546443396628
4,2,0.038240350413127566,0.036626874759069505,-0.12853916611144617,-0.03263389908360076,0.03920480661820591,0.002148560785779574,-0.06579598822585031,0.061232322811939244,0.2525052731253361,0.056083618512524,0.028997164805475706,0.06341594532050487,-0.05702470814768197,0.05869002652890071,-0.024954889009036807
4,4,-0.008400614361156883,-0.007215816183128894,-0.14494226235644606,-0.10820537696939687,0.0180862214850515,0.0361653864274742,-0.06545425476257467,0.0,0.1345852778796353,0.008049888000419989,0.016572487190122248,0.04405251185260211,-0.05393272852038358,0.05794176676503618,-0.026174444123744894
4,5,-0.003745983311969882,0.01716708893489788,-0.18897953429849057,0.1356903490539451,0.026557473053315156,0.07354918576330487,-0.06944764403677196,0.03761419149778339,0.10705448099793838,0.027748709546929873,0.047019177862077766,-0.05657837611747371,-0.01078405665362868,-0.0026159281925195385,-0.030937240712862635
5,1,-0.16279035046456408,-0.17079259911426364,-0.09591175822553294,-0.0935241609887929,0.17003216161189316,-0.09590924429234204,-0.0484482051466007,-0.1319103082772185,0.17980934446362834,-0.14328922956199508,0.09845112337808631,-0.08922948167539418,0.026707768981344082,-0.035994861903398734,-0.028654316886716824
5,2,-0.1598846726650015,-0.1689931337682864,-0.09575127574606557,-0.08766547988942885,0.15728842013924005,-0.09596811950434442,-0.04540449424456583,-0.1381164794740214,0.16977937134569737,-0.13955942442653946,0.0996219593767026,-0.09109586434739714,0.03926615220631807,-0.036676234835793076,-0.028382251376416368
5,4,-0.1595494347799375,-0.16565325845157655,-0.09202544308412763,-0.08102286723124807,0.1616975013496649,-0.0978553178182156,-0.045189390561441056,-0.14556228373425495,0.1627641247887633,-0.14501033716827588,0.09991874279199175,-0.10202238231160743,0.045311230211781905,-0.03425000979376003,-0.02852340680801302
5,5,-0.16141806664501768,-0.16878366670614559,-0.08532646656523107,-0.08384858698817044,0.15486425112553354,-0.09441449345342023,-0.04583500903635501,-0.14064862289762098,0.16709311109283226,-0.13893829764414345,0.10001727399220417,-0.09862561823395455,0.049168355682806864,-0.0374660078973133,-0.021981776116710705
6,1,0.28760865161157556,0.2422644024466745,-0.11930269448362284,0.0,0.10004813451941624,-0.16145534645046228,-0.07054177223228696,-0.07684602451252216,0.17347889067698752,-0.23669318694232094,0.05439685909256692,-0.029817334881577923,0.03355148321748723,-0.035569407430712935,-0.029782431301959927
6,2,0.29479077420373445,0.25444780533383,-0.10401236614696077,-0.0413814637821166,0.04213574350123925,-0.12787325982019376,-0.07133884028625576,0.0397273995077731,0.1124701718332644,-0.07459890145113311,0.022477265464671187,-0.005528919203086846,0.023342030579195233,-0.040352997297649004,-0.029903422552665038
6,4,0.2897846357187011,0.2379405589479517,-0.10427495128523118,-0.02933700017597332,0.07209379671624835,-0.1506803536016048,-0.0655665696042369,-0.051770115149094534,0.145091624017354,-0.22041891282053241,0.043753893463520585,-0.0063519346113852515,0.014554008874959022,-0.03850039628426912,-0.03658068469727385
6,5,0.2578142723573526,0.22970785229012394,-0.08895647545195054,0.03782686005958097,0.009539352572652593,-0.03358694223950959,-0.07660627805437764,-0.03108155271561025,0.07105020002504484,-0.07627695602385083,0.011339669233309368,-0.02467495555529281,-0.025686759490038007,-0.04150179148117519,-0.03611640835816718
7,1,-0.08207895674517117,-0.10908512642697829,-0.1672048490958533,-0.10847732002565103,0.060066344641089085,-0.09841708685380324,-0.06522417637698885,0.03612213296811932,0.2585108392282204,0.06985876445567239,0.049358539993867884,-0.0339964094113597,0.09128075931573104,-0.04368781093623278,-0.02367354968524213
7,2,-0.08265796146967117,-0.10876023760417436,-0.14232260551272702,-0.18004801950945343,0.0017658507024491399,-0.034786561395286686,-0.06397771489116788,-0.029081278931296084,0.20922143244004143,0.016411052875730664,0.006922990727031175,-0.03554535462600747,0.07539979651200361,-0.04612274817127135,-0.0248902413524118
7,4,-0.09561719474027414,-0.12623240872863092,-0.07417716726629833,0.1768979546363592,-0.003833621386643511,0.01210185258994615,-0.06562400533128458,0.019532642408626774,0.13635893788748504,0.025935024837079698,0.027363185723547075,0.08103113031708842,0.010435455238201212,-0.04379062209369453,-0.02807946441965478
7,5,-0.09991248706876088,-0.1290422968695902,-0.1342351325741571,-0.17236085733959378,0.012419892559522194,-0.07502935654807799,-0.06712072223187149,0.02370590722309074,0.19178153175856505,0.034393017468619225,0.02098293772314208,-0.03367841349247533,0.0,-0.04984129746810814,-0.026577914818135873
8,1,0.23984191035843544,0.21581697958287516,-0.010104353688800305,0.13944817982548863,0.014918042961624578,0.06468953778642417,-0.06922890233994344,0.05775382648203359,0.01774780315945995,0.05489012755783196,0.012211447647393847,-0.011274846146625439,0.02121155153767207,-0.021892754288681482,-0.030002135671687524
8,2,0.29027150346124847,0.26277143283454363,-0.001348344796804568,-0.13941204289134404,0.0,0.013163931382338984,-0.06790680124992585,0.14175153967482146,0.024259756545489952,0.10150449392974076,-0.011769088785210602,-0.02127395643472796,-0.09060557633336047,-0.021489545541002797,-0.027838768786193735
8,4,0.2411134687335662,0.21236042966871327,0.021741550117847508,0.1455512044420404,0.0144099470016113,0.07110483720852728,-0.06748803020558097,0.06841570447732476,0.004769181266498501,0.06279015590750925,0.01500425303019548,0.015306822873268788,0.04961455443145241,-0.027268806158559478,-0.029050491165556247
8,5,0.2797556274189615,0.2445578246758742,0.024357311040654972,-0.14354432837763348,0.0,0.015549512417184913,-0.06442740670131333,0.14595695368695805,0.00713632505745293,0.11523912220001917,-0.009931797683342902,-0.018294713439881122,-0.08888862051303154,-0.028999763962765573,-0.031145140818217842
9,1,0.2879034017203408,0.27024788168993275,-0.03243627873403643,0.1447728594499273,-0.0445541012265766,0.004401282809100654,-0.049711094664634414,-0.011120429756872274,-0.30879180036823844,0.002839049763112167,0.04632873493416567,0.13516395381307975,0.06695032989664276,-0.030402246284697593,-0.023354103560478734
9,2,0.28811853703972656,0.26986045798007624,-0.032186333016696156,0.1353332456730085,-0.044178876485087615,0.006929451635164785,-0.049142585875019296,-0.01043807377134523,-0.3068081455496912,0.0032051565485430866,0.044344692905617766,0.13001237720550107,0.050972953043041946,-0.028861335633715818,-0.0261621367410364
9,4,0.29226872778804064,0.2688605363667098,-0.03169801488977564,0.1381854359465266,-0.04527343775013021,0.005594862248886695,-0.04988028607611095,-0.008713491044943317,-0.30793681257056005,0.0047851718831011525,0.04848203105041951,0.13208764060166844,0.05200457172594736,-0.030094652294814533,-0.02563984307110634
9,5,0.2806375280365072,0.26254976179994055,-0.03881768187152862,0.17010472201119087,-0.033329843227790035,0.013778347765360244,-0.04793711822158775,-0.014717396824121542,-0.2862062139176226,0.0,0.05211943559870652,0.1352600660195994,0.11577045613095155,-0.028663271999404105,-0.023376158247398693
10,1,0.5597497820685486,0.5560944441312348,-0.0725096005032071,-0.03894274299611711,0.2347044824266089,0.05701388599628876,0.038676993361966616,0.03850711753411118,0.3914571475374652,0.15653568659823525,0.048520564128548216,0.037884254725616184,0.2433129469243973,-0.006332289938064228,0.0
10,2,0.554412503962654,0.5488873762672111,-0.0388631643348305,-0.0901346402425911,0.19486415813971025,0.07521377344209856,0.029336579955957953,-0.09102508933087039,0.38154382245036644,0.15261896129441488,0.011870208680491379,0.10958190177073468,0.21325988823625064,0.0,-0.008219482162088898
10,4,0.5914672733696253,0.6005069786118423,-0.10321799396329978,0.0022219062016710645,0.3013976699940366,-0.010985665456379579,0.06146381818753355,0.08923488866335116,0.4323109117311241,0.060421540115180306,0.06684093155205684,0.04791961263182931,0.15560536585402995,-0.00447430725418807,-0.014228472491773836
10,5,0.5872026122141922,0.5745595008553521,-0.07447738350665034,0.1391973460800322,0.01001380311651201,0.1347304507927497,-0.009822968775055063,0.06412532171245067,0.3144968624703003,0.0894741809632913,0.18020091927937987,0.06437272625677193,0.04510825524197781,-0.010229962471916432,-0.013633995311364444
11,1,0.35333008960553436,0.36005982338287595,-0.0789906403766607,-0.03177954146997558,-0.11174184938443094,0.007642716604034386,-0.026160699438306595,0.04435583917354172,0.22087488252047377,0.04414374983308203,-0.019548108786408724,-0.44521047947892645,-0.05376893658099641,-0.00731002930376666,-0.028301917517611075
11,2,0.3244039666853126,0.3296119923543298,-0.08605019201403158,-0.02576026993528821,-0.10900666979477576,0.005325796724835918,-0.02851198621034283,0.038711621704364624,0.21112108111600608,0.042436404483390276,-0.007780538389086197,-0.49004010418745136,-0.059495568729157663,-0.012334167320581891,-0.025382657374909245
11,4,0.49857186386575525,0.49902328132317075,-0.10572550915725065,-0.05547609022363842,0.16470820554846033,0.0348907139475787,-0.007251282771209899,0.011061157134318877,0.33240411362519506,0.12283913362200494,0.011754785278498714,-0.009934962612766496,0.28942336111603084,-0.0066060524401179155,-0.007212565862341425
11,5,0.34521716067690206,0.3479341654607854,-0.08195577893032963,-0.026215529872241405,-0.10688417134243858,0.005704812203826744,-0.028342402588393184,0.04346787312733988,0.22098223493206692,0.04386996888631007,-0.013711828827111888,-0.48185832290439234,-0.05601035017060941,-0.013478653052584597,-0.02126764341951709
12,1,0.633974960667925,0.7847689094735351,0.20069543436694026,0.1024988009099681,0.0863683417623422,0.10124445653785275,1.0344078115916697,0.06162293950436637,0.13345857491801016,0.07304953958605198,0.09801539008116089,0.058800571561021364,0.07695460558038691,0.02258085842646529,0.7326796514997476
12,2,0.6671314399095616,0.7758831366099879,0.136582996466327,0.1287847389230392,0.13145055777860049,0.06999916729997313,1.4500157270997507,0.08261637858679327,0.17049682990650017,0.05836886901211891,0.06119930257849049,0.03917627778739874,0.07500111610456317,0.030323057765036632,0.2513623719306848
12,4,0.612948015823942,0.7415197282271997,0.22983095281027266,0.11291503039299,0.12713013896081793,0.08260311864344172,1.133416693001033,0.07920996022644089,0.14695328207799485,0.06624583264095163,0.1021671682738079,0.04935800177063321,0.07606107531256456,0.04421080994946447,0.691308343098477
12,5,0.5980617178732834,0.7241224786613256,0.22634342803930663,0.11441315118092277,0.07301581367397114,0.1009249427326595,1.1758798526633143,0.05947251578831736,0.1336455918834909,0.06294137092445151,0.083859781207972,0.060043632661558544,0.058190854360657296,0.020957107259371277,0.5707651425346025
13,1,-0.09930756913572447,-0.14079996580496779,-0.06026096704432582,-0.12778421384997116,0.06419239435107876,-0.13686000915751745,-0.06576414591560087,0.0,0.1397365106156832,-0.026131389415362055,0.09896014010140869,0.00541037438730857,-0.03367255367981087,-0.04935402736518793,-0.030236332811512057
13,2,-0.09652957739002,-0.13902110041204022,-0.08754558087475711,-0.1381152327976033,0.09255475770247024,-0.1516699814311976,-0.06575738465048753,-0.02749575784256858,0.15924894426298555,-0.06487939327098396,0.11358718301982632,0.0,-0.04706499395493474,-0.04467361996103292,-0.0292437395564627
13,4,-0.05907479561276058,-0.10257952374770249,0.05700430001901707,0.28576371405854495,0.01978305965349747,0.049109748716739066,-0.05507265326943006,0.03791296044912684,0.052242975320724305,0.035905907253162006,0.057176007391814165,0.17275495168164995,0.10966979837935709,-0.04025743814381055,-0.021005812121292378
13,5,-0.052489141284229934,-0.09819825721163417,0.07799051635756205,0.2950471776822897,0.019934936835835693,0.06916926281236746,-0.056470008371292874,0.019420471533912353,0.058464439874813895,0.015738097657790995,0.04960078837228177,0.15781581323688426,0.04536779386746492,-0.04171824538215274,-0.020423350505927806
14,1,-0.2338472143390775,-0.2213342126801418,-0.2723729300298344,-0.10129977520064315,0.039895399044686974,-0.17563405604230486,-0.07242026271773017,-0.04686429331805253,0.1206970267989656,-0.05434723882384823,0.043885624473766094,-0.047719678612659466,-0.014684011741334324,-0.04816456423036919,-0.03637147980582833
14,2,-0.24532308208941395,-0.2250008199308689,-0.26706031819600395,-0.05637627397944461,0.04704844747114639,-0.19896633889094434,-0.069714348928409,-0.015935578700570607,0.2159060432818034,0.0,0.03561105589748159,-0.054564227590081504,-0.025143762971906902,-0.05203505592422958,-0.03471005385582737
14,4,-0.23698992731619248,-0.21688297140786833,-0.2756560395945597,0.15503803968639662,0.016984603711170332,-0.010949233937887215,-0.07081284138153093,0.022707122797953505,0.10141537122533001,0.028952215255480085,0.018340285256329136,-0.003816936741217747,-0.026840720094723852,-0.048983539031245305,-0.03647487319635501
14,5,-0.23700385772966226,-0.20910556092566968,-0.285735073851652,-0.12106725833979526,0.02121163977862417,-0.18459630946595906,-0.07554175344176561,-0.05716765518569422,0.11776473972259188,-0.05423263785071919,0.014594359944484325,-0.07738618781197315,-0.056816854469150524,-0.05127891886080538,-0.03921223594434786
15,1,-0.09026316553337174,-0.08965055543303602,-0.1917453002530762,0.21402635805634918,0.033942822601943826,0.03157182363435966,-0.06985357817354029,0.034344548478967826,0.056566792050115125,0.029951224107481904,0.048215009691801446,0.005730612501543601,0.016239631590125977,-0.046765430328129784,-0.03300110744433507
15,2,-0.1048837974825571,-0.06827397139808905,-0.2807864758422337,0.14699475305334406,0.05121485072444566,-0.0201917602462435,-0.07903861198429843,0.01732124207138694,0.08805638214070428,0.014380857810184416,0.02124856709099382,-0.019449245067776177,-0.008566437760839582,-0.042058843120950096,0.16170799880510284
15,4,-0.11299668237022045,-0.11690052845847222,-0.17214882696621822,0.20901207655791676,0.05912115294945469,-0.0010889276069651838,-0.06809113447825038,0.03294220938064896,0.09409300541123956,0.03540906749726774,0.06044797430442068,-0.01587387265095733,0.0035531318654449424,-0.04833977833246805,-0.030463156445396024
15,5,-0.09733368705760333,-0.08483537294642134,-0.21607999368762765,0.24720542977402601,0.0045442222662275145,0.06519331472451381,-0.06498057588874093,0.017451319118820058,-0.004729327595112069,0.007881316408453177,0.027105544978754295,0.05502053468867627,0.04957341276271751,-0.0469345218526873,-0.028622330199985703
16,1,-0.16408077838211566,-0.18353210625876004,0.22732625237165277,-0.059486391089600854,-0.18164065212984737,0.019752320539480284,-0.043799547040086706,-0.010603128826637054,-0.4009484940930709,-0.010694334770115055,-0.13095255718702048,-0.050578375990221636,0.01023416205772193,-0.03568899391913971,-0.030918786115734065
16,2,-0.16034384834812138,-0.1856028665356571,0.2271552964025022,-0.059114597787456535,-0.17660922946788815,0.01694558268861235,-0.04629287470870236,-0.01568171175509625,-0.4063766763068199,-0.014386365162487313,-0.13098940865908326,-0.05270630124082254,0.005671018152951457,-0.033939202991654926,-0.026722834487201252
16,4,-0.15998377181870127,-0.17873920821953154,0.217573698873195,-0.06155224268824788,-0.17943186666081673,0.018187444053499424,-0.04700096140758403,-0.008882052192012213,-0.39773256685593494,-0.010012493631959885,-0.12569902848132042,-0.05589394803909131,0.04092120343271932,-0.03426316550789821,-0.03217609895662343
16,5,-0.1678393871746081,-0.17828354408934521,0.22528546944171624,-0.06277695510495929,-0.1790296555140123,0.01913751682288739,-0.04479302750344438,-0.01325833354192718,-0.400720369487517,-0.016677493739636895,-0.1275664285988507,-0.053400444806257386,0.01115710618909721,-0.031107112199140974,-0.03304280874426002
17,1,-0.2293182403046765,-0.19478525564631338,-0.2583651918507073,0.07123846267103506,0.03916567187090708,-0.043970347685214684,-0.07386809975696595,-0.1304569154098787,0.10240672387120309,-0.10770750750819363,-0.0013739183806014132,-0.10859143857007048,-0.045897506631756624,-0.04941288564599511,-0.03275029902202076
17,2,-0.34577274514304235,-0.3095569238648228,-0.26589831119333784,0.0724668986484629,-0.0043944431354762115,0.05811782562712936,-0.07134842165458721,0.04273700783500478,-0.039963841013194834,0.012433685019217211,-0.013193773074389292,-0.05192978901941814,-0.03776730089824232,-0.05340442799758233,-0.038687155749448365
17,4,-0.34084919172650985,-0.3015190307511493,-0.28383848865615424,0.03503141109257857,0.008232488932044313,0.01738320809434546,-0.07222022774030434,0.006764590928751368,-0.021555717794173535,0.0,-0.005744289688334014,-0.06305828286368742,-0.011228989088773234,-0.05243153595062944,-0.03535572326137748
17,5,-0.3649085877164976,-0.2952689310157106,-0.25060748476380723,0.017836673309470585,-0.04244453907968926,0.042939910114873026,-0.06833360882639972,0.033098639994952994,-0.12358843786583262,0.0021754212639658044,-0.04234379288146062,-0.045320923245543265,0.017436559880281033,-0.04576326055951496,0.036692671007993116
18,1,-0.136039388542385,-0.09586290125165065,-0.24960035862635066,0.06405487060922632,0.04092744153137695,-0.048668581554998425,-0.07945141058946859,-0.12859501070211066,0.10718904170030613,-0.11839722555209786,-0.0009590002826246891,-0.10593680081771206,-0.046667790298091205,-0.046804474590718126,-0.027907097195880914
18,2,-0.24868095947118257,-0.2172626669132044,-0.23999137517349733,0.05667839222556703,-0.010007732192077345,0.06296027560297163,-0.0691395267765228,0.034790907596027265,-0.061857751979868314,0.01681913835680593,-0.015178392191304013,-0.039127514600345914,-0.022906270072717838,-0.049985555821413674,-0.032998292951382346
18,4,-0.24085331046900837,-0.20124842389614156,-0.2734941712107184,0.04113971875893363,0.010522569739393861,0.016552136254290806,-0.07472790557935843,0.02337101474181108,-0.015547101987670175,0.012141399964274047,0.007193227244808975,-0.06102585621820933,-0.010817736864219107,-0.05056680364800742,-0.03165501157277539
18,5,-0.28093032167431164,-0.207538474886362,-0.25348097693655536,0.05913950960498082,-0.03951283619616719,0.049899276726626585,-0.07021195447964945,0.030862045001732508,-0.12585431922174523,0.002469939517750541,-0.022376748499794763,-0.03933129219888698,-0.03748870962841011,-0.04663040818236125,0.04036898473027972
19,1,-0.24221310540710017,-0.24201447984441066,-0.05200824950108762,0.10747438285538508,-0.1281383201103189,-0.01451241436905526,-0.054321854225420574,-0.008200768600597153,-0.3170448560144586,-0.0125996228337521,-0.11169425656018128,0.14369087633705824,0.035478963013629405,-0.044207306313839234,-0.034783387466078786
19,2,-0.24282994881923198,-0.2445761547776637,-0.03395405223699116,0.12311753013007687,-0.12858023564374443,-0.007296816264199479,-0.05121966439321646,-0.010518127349882778,-0.3154633150312417,-0.009638558663171759,-0.1065404216558894,0.13902528528166097,0.056734288667277255,-0.04056432238022062,-0.03073155041620801
19,4,-0.2450309445185122,-0.24409503961886836,-0.05374670567004558,0.10170264148058789,-0.1344129584099905,-0.016766895244316515,-0.05143499014108355,-0.0094638350404741,-0.3200986915814434,-0.016008131814493842,-0.11328193729696656,0.14444959193343865,0.014535940045231233,-0.040108141394663344,-0.030603736422013528
19,5,-0.24616832892846208,-0.2449379626546312,-0.03672539124631791,0.10226027412028377,-0.13858612536995163,-0.006574409162326211,-0.05251251795983625,-0.007566475514473425,-0.322834630113683,-0.014186816347671605,-0.11768437285021471,0.16455626563508013,0.011203574376924874,-0.04098683705316086,-0.03393347504660227
20,1,0.126940303359032,0.11425366270689069,-0.1088181408484491,-0.3447448611267573,-0.008298217069657332,-0.044759363632727533,-0.07332578115469235,-0.14589575449252729,0.12130399203864867,-0.10918575812657333,-0.06674558852795076,-0.04962624734935145,-0.273439061776368,-0.041915028934537135,-0.034022912433766095
20,2,0.13727731483537092,0.12203366873303845,-0.10313884580827937,-0.3157245844198684,-0.00639977876745379,-0.039455023616229656,-0.07233192546995254,-0.13965294121618477,0.12889538275171147,-0.09200418126800686,-0.05976951442077083,-0.044092643181283864,-0.20794478339895317,-0.04702123038945599,-0.03621166144836763
20,4,0.12232150250231866,0.11268784402138216,-0.10567400179443176,-0.3869808034967478,-0.015586462011289437,-0.05551322435128747,-0.071426186835579,-0.1531160818018723,0.11584735787448686,-0.1245011030859895,-0.07998605485637855,-0.056091590066639996,-0.36096604411668376,-0.04858063093287396,-0.036424532415253674
20,5,0.13185051804841647,0.1152118981088841,-0.10105695032189232,-0.32543999944866997,-0.006806761218615065,-0.0438986929248521,-0.0736818189315081,-0.14757024266961327,0.12489514391404122,-0.10620448797999954,-0.058107693357411505,-0.046237556018198234,-0.2189334860922159,-0.0466914150517887,-0.030448158385502744
21,1,-0.2624486289745045,-0.2604169123673806,0.5257208863204952,-0.028822736798005788,-0.1466470459855569,0.025710111337802877,-0.043520114839299184,0.0,-0.3201436509240983,-0.00415967797968303,-0.11691932011962891,-0.030680458767612162,-0.017144142988627764,-0.03723680459131884,-0.03197264961086532
21,2,-0.2621150795003579,-0.26206694165982847,0.5248496939665608,-0.02555664607039121,-0.15703958473515944,0.011998240666247217,-0.04447088391238757,0.0,-0.3298801556483553,-0.0046076812900340824,-0.11996663258999785,-0.015642786062339986,-0.012869419766606605,-0.035161702276964024,-0.032900620869256936
21,4,-0.26225573991938134,-0.26567913708394814,0.5376075659771451,-0.022403744467840492,-0.1311642525553527,0.04138493647173963,-0.045896848265082335,0.0056445823865163836,-0.2976158518883666,-0.004697510077455419,-0.11180916377288797,-0.03147686508221381,-0.012494044424363693,-0.03993933680225897,-0.029340151785989255
21,5,-0.2524761644913655,-0.2506026338884785,0.5508346216385658,-0.02677533881151961,-0.16321731014637825,0.01227685706948009,-0.045159085845396796,-0.00209209510818964,-0.33934592984068673,-0.004594136363389678,-0.12031673315968411,-0.010434678603045922,-0.010815392846890592,-0.03697840408251951,-0.03130960580894593
22,1,-0.32972868022138446,-0.31221825670196257,0.4126462019361239,0.006955585067570491,-0.0921369596720244,0.04535409383672287,-0.04954118354046072,0.016306545091478553,-0.21549009229987134,-0.0015736612574727693,-0.09667670922088928,0.02922605868757966,-0.020524187465071675,-0.03923418006361651,-0.030081386050171854
22,2,-0.3366276107906377,-0.3164176897153156,0.4012142572678094,0.0047328315085806705,-0.060245274635015195,0.07464499623568374,-0.05131165680439076,0.019075977904375596,-0.17182308719066353,0.0,-0.08218799371745628,-0.015085307672410841,-0.019108946058915888,-0.04103058523425157,-0.031683790875546736
22,4,-0.3435743529377314,-0.3242873309377523,0.39154874706915777,0.021297737252313986,-0.06559020577056521,0.06292480820742236,-0.052034975464607724,0.015475104817826046,-0.19197871807852523,0.0,-0.08149364508128609,-0.011670321675877116,-0.024955883582938432,-0.0449660231010835,-0.0346067646825583
22,5,-0.3268323728653977,-0.3147350034985851,0.4535566579344852,0.013581775070917734,-0.10890986578938738,0.041577937463501524,-0.04714164474910876,0.0057072195171618545,-0.22719697682374362,0.0,-0.10809866188669348,0.0,-0.027562145406000882,-0.03920421994769652,-0.030302667998790778
23,1,-0.20872766032197743,-0.2257371378286136,0.25976952396612984,-0.05957585038971236,-0.17951638340413995,0.016017324214106177,-0.04145416495933829,-0.011269510042178243,-0.38203383771904903,-0.014860696537356555,-0.13725789861604254,-0.053083191502621974,0.04065194749666318,-0.031995215501971264,-0.03638741742554785
23,2,-0.21387847629984302,-0.23178905390411075,0.2828704004593764,-0.05958407871000104,-0.1767151269272551,0.018580885766210697,-0.04482664297304362,-0.0062671325722563065,-0.3871243939862659,-0.016894940732509522,-0.1374189169377038,-0.05331005873729244,0.0075847929276890436,-0.03315725335142794,-0.03287430028304139
23,4,-0.2105120882712601,-0.2317929528702971,0.27360360377019816,-0.05925314159406825,-0.17714456564435244,0.02091883004664552,-0.043505197613894486,-0.01246480185671306,-0.3858619792487601,-0.018158485253423895,-0.1387634047205759,-0.05458181409592844,0.035430662945241775,-0.030598866027191474,-0.030884122687549143
23,5,-0.20789395412564693,-0.22739155338688338,0.26852706054965353,-0.059027820962717636,-0.17944249925427425,0.0156396413749752,-0.045540335708337376,-0.013970776390031303,-0.3814953792121094,-0.01361768656710588,-0.13458983275907632,-0.05798776675830042,0.04246950369486496,-0.02923705890707673,-0.030990468373433888
