feature_name,feature_importance,rank
ic.eps.s,0.24560772710403658,1
ic.eps.ratio,0.24228137454292406,2
nbc.nb_fitness.cor,0.2026594040948775,3
ela_level.mmce_lda_50,0.1617465995630139,4
pca.expl_var.cor_init,0.14893861985878765,5
pca.expl_var_PC1.cor_init,0.13967008478966966,6
ela_level.mmce_lda_25,0.1134372272569551,7
ic.eps.max,0.1096621304786991,8
ela_meta.lin_simple.coef.max_by_min,0.10855486465319412,9
ela_level.qda_mda_50,0.099170732165824,10
ela_level.lda_mda_10,0.09439002277330355,11
ela_level.mmce_lda_10,0.09365834956897236,12
ela_meta.lin_w_interact.adj_r2,0.09288257415777744,13
ela_distr.kurtosis,0.08049273384890562,14
ela_level.mmce_mda_10,0.05687128760634219,15
