f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,pca.expl_var.cor_init,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,ic.eps.max,ela_level.mmce_mda_10,ela_level.mmce_mda_50,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,nbc.nn_nb.sd_ratio,ela_meta.quad_simple.cond,ela_distr.kurtosis
11,3,0.46726548060097606,0.4724966022539545,-0.11855264258356646,0.061678956493373294,0.06265846121145047,0.06152065992160971,-0.012096262410543068,0.05886375916127129,0.27421749038284104,0.13854903026055532,-0.010757230832408538,-0.02857027946006696,0.06100682850691175,-0.0030290385097838657,-0.02887107295208935
12,3,0.5816795785616704,0.7355279857350641,0.21332056899627916,0.12241237940934946,0.11566957581976767,0.13044662102876514,1.1665190010433757,0.017161205678370095,0.14534950296899551,-0.02206704270355675,0.09379206297753284,0.0279510917830621,0.06159950977766737,0.01836847438139677,0.6084264351280488
13,3,-0.07137778873139936,-0.11065674356531714,0.0573067954668412,0.25897211659696584,0.019649837259417935,0.0500320465642215,-0.05741584789381435,0.040876423105415394,0.05037627162337888,0.04481831289663418,0.053521723328428805,0.13251688671125256,0.04203327544939184,-0.03161829669913674,-0.026484752909918696
14,3,-0.23022619654536672,-0.21725424998941184,-0.22376936756805382,0.19131781601047076,0.012259754412193152,0.02761170373039712,-0.06491003898326075,0.038007729500130566,0.08890826906889085,0.04984710504466705,0.02146349236457562,-0.007150896905984722,-0.02785428991503386,-0.03472006198859437,-0.03918975067807251
15,3,-0.08316464358375952,-0.02951520138307792,-0.2931446029894471,0.10865814872741755,0.08786596591968554,-0.019611693618784926,-0.07893741752428385,-0.030164590347239756,0.12534426572089458,-0.025771880120332935,0.009024275007355587,-0.08438368927257517,-0.02244572168513545,-0.03383758550415841,0.09484119492193832
16,3,-0.17273117915090697,-0.19101334229065525,0.2360131501537051,-0.0878552513129699,-0.18736297922913214,0.012523627237270407,-0.043119537724712664,-0.009371639624651595,-0.41295199439673635,-0.007770736265266143,-0.1346003949979765,-0.07029685019510012,-0.010525978132590486,-0.020963798018579838,-0.03326322138218396
17,3,-0.33334483388845815,-0.3100551269010977,-0.2523249767982607,-0.022922364875264778,0.07502581804554409,-0.09537776267761616,-0.06451341731475613,0.03163649465059182,0.12452104528411512,0.02547784261838948,0.06052239952323568,-0.08193535871093943,0.17228941240561704,-0.0377449060184919,-0.03938231822328797
18,3,-0.23659580424221144,-0.22196607075462643,-0.23477924927004645,-0.03382908708935772,0.06738617401631697,-0.08801619808862957,-0.06688240783794219,0.04694104197346499,0.11877584196221097,0.039661805664503086,0.05932257083172318,-0.06843328023838391,0.15278222901575206,-0.03852848809058415,-0.03932645814032021
19,3,-0.24954406744354463,-0.24675131004371337,-0.03464410937141771,0.12210057849223593,-0.12496984959961993,-0.021232137463328304,-0.04188744541358502,-0.00888800302552839,-0.32341403243771305,-0.01784875813587372,-0.09922303059169701,0.1376630581056345,0.0726146539157907,-0.019458885552754823,-0.03376180787443239
20,3,0.12703380964137,0.11035751284491307,-0.101289589898782,-0.36095062517619947,-0.01653753314744638,-0.03213327764282775,-0.07243394333333619,-0.1621756928316258,0.10963123258368879,-0.11050658553122134,-0.0636034616298704,-0.045344411778194926,-0.3080510045866235,-0.03803757916525741,-0.03455350181210248
21,3,-0.2612869531511669,-0.26099620034603954,0.5272208967632076,-0.05858637887643281,-0.16848884202926528,-0.007020229775637599,-0.040371416311158925,0.0,-0.3492708202170577,-0.007762287829941594,-0.12420348689955563,-0.024982442986084874,-0.015334479076226648,-0.021328188448469676,-0.03268231504061614
22,3,-0.34707692572581705,-0.3248371412399877,0.4139864776687803,-0.03146494973623987,-0.108463087748213,0.04630622050357697,-0.04928420360359409,0.014647035336475711,-0.22891500619055488,0.0,-0.1074466187308401,-0.020057050570902846,-0.01945891844440406,-0.029603265907091503,-0.03555007454010117
23,3,-0.21919299986384178,-0.2350553974348879,0.2829613247247736,-0.08574759449065572,-0.18517921014084548,0.01389838134085375,-0.04288531023046305,-0.010962846521759384,-0.3976254637014405,-0.008240060892152679,-0.14465613527882404,-0.07067635322969346,0.013025212050012391,-0.03176120784792957,-0.03780355710333971
24,3,-0.1524441460279857,-0.17484494871567516,0.2924091568566678,0.1506908128081025,-0.04700057402912407,0.02114704853083535,-0.048718667322374926,0.011131522153242238,-0.2319197304901176,0.009916615993098551,-0.03044459391092642,0.27300177984904966,0.0035701177345746835,-0.0267693516813374,-0.02436711359375715
