f_id,i_id,ic.eps.ratio,ic.eps.s,nbc.nb_fitness.cor,ela_level.mmce_lda_50,ela_meta.lin_w_interact.adj_r2,pca.expl_var.cor_init,ela_level.mmce_lda_25,ic.eps.max,ela_level.lda_mda_10,ela_meta.lin_simple.coef.max_by_min,pca.expl_var_PC1.cor_init,ela_level.qda_mda_50,ela_distr.kurtosis,ela_level.mmce_mda_10,ela_level.mmce_lda_10
4,3,-0.011239362381437107,-0.026344931115216547,-0.11407387422034301,0.042051541607874665,-0.00513174516893479,-0.15832212154915754,0.0,-0.06924114995311273,-0.130997571207276,0.44566409156281717,0.09984739091171171,0.03500433302821673,-0.04277364366996344,0.023715966727943953,-0.05017043808472649
4,4,0.00877723085980095,0.007737085538133792,-0.11432374360174274,0.07691375998144631,0.0,-0.08751797395069369,0.1625938668105539,-0.07144377088217749,-0.056433071163094,0.1933793415708377,0.06530715859760042,0.1682438199853808,-0.0439417095142669,0.0,-0.09832768694409405
5,1,-0.15301877022368993,-0.1621167582556758,-0.10979421058371008,0.34027158645294064,-0.028531775208766624,-0.2113746047207702,0.032332174787636614,-0.053880402156560314,0.030161905320589544,-0.05558145913673393,0.2339226851589261,-0.08670371614844041,-0.04399274480173132,-0.19307292577612986,-0.1629937387501199
5,2,-0.15758226653066137,-0.16219435802147297,-0.11662675701639602,0.33699137472951407,-0.027923386668687933,-0.21434965153688115,0.03851354190172207,-0.060641017961827914,-0.007342714282959545,-0.04867186004165286,0.23983288517954382,-0.0815250964028772,-0.04819442307263097,-0.18019307357585806,-0.14591800266245908
5,3,-0.15663933544547265,-0.16731455782668397,-0.10616566375651798,0.3432456699853368,-0.02785056668877789,-0.20984327160681104,0.026803605195701963,-0.06139717771299086,0.029712373173599316,-0.050766295843693326,0.22816666600299285,-0.079482535668228,-0.0388105584552188,-0.1849249805867117,-0.15884780892964812
5,4,-0.14612498043690475,-0.1587829436155499,-0.11082590445463447,0.3282288783503566,-0.028895868561606253,-0.20453795332299773,0.03349874889683124,-0.05631928016492349,-0.07326869155352483,-0.05124813166948028,0.23194586738946044,-0.06816927680664697,-0.04245272875334716,-0.16873092278429758,-0.11255206545648955
6,1,0.2918342914821003,0.24376052657285396,-0.17573847912385604,0.21285807476934146,-0.14117460233819396,-0.14942690388273977,-0.13304019079149831,-0.07379707320078308,0.21388319637374367,-0.033449005075851725,0.17463423899322772,-0.08153761510864907,-0.04548856620208105,-0.1329631115001364,-0.02953683122186429
6,2,0.28464633670937395,0.2540062253301113,-0.13794717428041078,0.11734575981402373,-0.07774415774176145,-0.2004754731754671,-0.13388346137865312,-0.08079485407206119,-0.03553824222646632,-0.03687688611233814,0.1093390882428633,-0.01723545010992976,-0.054852998116370774,0.0535147095634692,0.1862296038999924
6,3,0.2943456478125561,0.24788341026455427,-0.131931175613623,0.13701003979095855,-0.10089609702141975,-0.1855951195419597,-0.1389008987690354,-0.0795632926992764,0.04319568034751362,-0.026161224921598253,0.13652686981124112,-0.016068443754490985,-0.0527204646781073,-0.01633324250443322,0.10740158609254777
6,4,0.28991999906158883,0.24689175403945546,-0.14832083418829722,0.16826539908182156,-0.12999610774525427,-0.17505498395020302,-0.13582894172813717,-0.07372891312725109,0.2229163594226009,-0.03391918553997832,0.17218813457204762,-0.0069582072083526625,-0.04752049740905611,-0.1383601526369107,-0.03590113981286447
7,1,-0.04970795450656004,-0.08279907505357242,-0.18351268373120677,0.21960620483657167,0.05046026323900363,-0.2134308198764295,-0.14392206809735653,-0.07462312962890272,0.032981071395231154,-0.03989352787817595,0.18865059829356196,-0.03048903623832047,-0.04455332308388649,0.05833016142442132,-0.04047348046544269
7,2,-0.05581389200382991,-0.08792861126758802,-0.14193395982468282,0.06118315210638481,0.23807171828157903,-0.23369091510421894,0.0634330839738419,-0.07536226551371156,-0.16565556820181052,-0.05578736714098048,0.05781069846319542,-0.10833062656718556,-0.04909333209261241,-0.021599990093760457,-0.22667275414034393
7,3,-0.06133173911432759,-0.08352224749996204,-0.1771781149264919,-0.08351247611231578,0.21171638987479519,0.19239319818144612,0.14813826878026085,-0.07063824949541675,-0.11171524931029592,-0.05777963077632241,-0.08530898492449558,0.10747090285527289,-0.04475839314135334,-0.0056013766519759645,-0.11758254596156316
7,4,-0.06685027394683855,-0.09650587522737467,-0.09541058793795587,-0.03452986167855844,-0.024568266412231296,0.21921579315828787,-0.022318221275582292,-0.07618140945970106,-0.06818872603959167,-0.045019578166435065,0.03805415681397696,0.025754543393698176,-0.04894322869812133,0.08987551684616156,0.09934125586334558
8,1,0.1824712809737991,0.17128918996107687,0.015176733612751958,0.04580319142781125,0.02472868703263864,0.1893294404322654,-0.03844701869396494,-0.08208831426004756,-0.12655999208800067,-0.04487894188501601,0.11147043420811176,-0.057220266429691,-0.053000279656632676,0.10067986173205729,0.11518344141401043
8,2,0.26945789403894116,0.2604856913821018,0.006440212820036678,0.039892236494020905,-0.009262383635585195,-0.2061125775769006,-0.10019407355897172,-0.07863478728811837,0.0017666127031446682,-0.040347425547588495,0.06581432189279812,-0.04837636037839346,-0.049094943186078155,0.1943934276197235,0.24381925306006474
8,3,0.28948040388943275,0.2720398035767498,0.060063879631855444,0.0336875898038565,0.0,-0.20190947969155248,-0.0996122397178002,-0.07335541839724863,-0.022987872747122495,-0.037789800105896346,0.055330537646267636,-0.046396074028197454,-0.046420467583449254,0.20002449424019192,0.28055994035863097
8,4,0.19125468707064752,0.17539092801622902,0.07905248674484838,0.040942386221989424,0.03628821181560493,0.19681849271536728,-0.04068777076617125,-0.07960731840542817,-0.12051059332152739,-0.04243905642975354,0.11665300692266989,-0.021236265923138653,-0.04968372681528263,0.1397453597446947,0.1836688792452268
9,1,0.29032982323069856,0.27239460772232305,-0.018711745286157877,-0.13293423658518255,-0.18150336040565823,0.14796259624265926,0.13081304391902343,-0.05808681284733863,0.040279891435086174,-0.059379807330285084,-0.07429802646479278,0.24987709808144992,-0.03302604261446959,-0.04943461569163671,-0.056012604015887035
9,2,0.2832733545397046,0.2633749844249539,-0.012569678396315676,-0.12210957690431029,-0.17800919148978686,0.1503991946091105,0.13521466798064408,-0.05705016520659867,0.034513312722409345,-0.06130154338096,-0.06931519364747205,0.22988801293905153,-0.030801289780903907,-0.05287311906998998,-0.05587718481490023
9,3,0.2874004783624228,0.267257469921342,-0.021603792064496474,-0.12447143484291151,-0.17981628053192078,0.14560384188190925,0.13101450985906238,-0.05701465185816329,0.04561988916815507,-0.05995042819507082,-0.07081024032091757,0.24517576741831032,-0.032408777247228515,-0.050814582392018554,-0.05466270345200086
9,4,0.28749235931838707,0.2651566410651773,-0.013787913060142598,-0.1254221246913634,-0.17594257584442038,0.14964668561757483,0.1380866643207342,-0.060585056218003086,0.044492176777833875,-0.05881254555944593,-0.07035446603716308,0.24466208063325368,-0.032563954839791215,-0.05245434096433477,-0.05687993687089554
10,1,0.5479811210071798,0.5813542270357105,-0.039416738912247506,0.4427239881765841,0.2790101919838598,-0.09930949080925255,0.061722712495337895,0.04583628538388185,0.17721542444133975,0.024054208765021623,0.09717974164283927,0.006976348727928627,-0.045132803680074995,0.1199357726791227,0.10551676150739642
10,2,0.5235082678716019,0.5825769140178827,0.0492667704245735,0.3482934256401857,0.40529636987756434,-0.09732704124584912,-0.014996589129880222,0.052367184521073584,0.010148335523119223,0.052218339418154125,0.04094937195277937,0.12147277840185144,-0.014341391661922831,0.12035433347273261,0.0374856753665429
10,3,0.45598490204683917,0.4745387934797135,-0.09890126492983975,0.047073685521777486,0.4456570765725848,0.1663618372625446,0.10261997316668126,0.0,0.37059135959435174,-0.031206642347496816,0.04775436156185964,0.03396213232404488,-0.028464478450495267,0.13494302585579843,0.00813018096932705
10,4,0.5082467342810029,0.5295947487725697,-0.11930409465529235,0.49040884860675327,0.12969333329101462,-0.06654664804506483,0.1631189153744248,0.06426392678294968,0.2873463204112108,-0.020814696207816397,0.13688541890673678,0.0,-0.02659875321203886,0.08320455764745205,0.12652484453474244
11,1,0.3412735337463012,0.35342789297370936,-0.10568910283380711,-0.13314556983532883,0.1308566507025285,-0.02807831536043351,0.08275389080829396,-0.03515200421983178,0.08356008182617955,-0.042432796474200896,-0.09302002571664451,-0.35114011749549723,-0.029499321840836687,0.051897001821896695,0.011163997355848193
11,2,0.3141474534856004,0.3303646302610266,-0.09524073306297887,-0.15540258731771694,0.12027842621145009,-0.03639680982751552,0.0737055895168855,-0.02456904478687859,0.07958454983592755,-0.031012112636827786,-0.10854948393821134,-0.3583121373001112,-0.028317888234203135,0.04357050785137731,0.0
11,3,0.2166412523910162,0.24172753948957712,-0.2149263374734024,-0.12973284126473053,0.29942264422920467,0.04961470307195763,-0.27205538957607567,-0.032129711933660154,0.09872901755416227,-0.05459533127244002,-0.03153945692042917,-0.026385563988539446,-0.0400366494400796,0.07761510270310035,0.0280698179996276
11,4,0.16682721754035554,0.2271095104299455,-0.0763333378645061,-0.07156399435586988,0.31945888406227546,-0.05216898765228853,-0.020397344366801018,-0.01828217147317235,-0.023496204201527496,-0.04625680952017372,-0.06721150025504108,-0.05392825730845752,-0.03641952749030554,0.0739575839601891,0.012661903422170384
12,1,0.6102720887390185,0.7355303208004462,0.16118195657133505,0.11226142229643887,0.06629220608445419,0.0966538234095764,0.06843907229805302,1.1431578634934993,0.05137540548269359,0.005781069480233825,0.0328620824245065,0.04428226239613098,0.9452384675309511,0.07791149016912513,0.060030121363007005
12,2,0.6133475599071456,0.7303588530826759,0.08061450261615377,0.13301025228460794,0.07158815121101947,0.10053118567972774,0.06320898163094624,1.6796451931268424,0.044602700891688496,0.031266083584892135,0.05142739439330901,0.02898560899693159,0.30397537609639125,0.08550010821721621,0.11964376062020676
12,3,0.6062840482492273,0.7215102614283748,0.19763269185054444,0.14612200756607496,0.09611005361886082,0.11454703620348905,0.10426014639454628,1.3698943723855832,0.06034594239463864,0.0,0.06716738007658352,0.048379560267000965,0.9016997378804463,0.09178645560597198,0.11530964156748169
12,4,0.5863600137822607,0.7269237437402238,0.1979395678766389,0.14605934686933475,0.0948752899481422,0.1041983812607683,0.06192715332678134,1.2217429354294818,0.017947303845244234,0.04166871086999091,0.07441819707392083,0.010405908267411057,0.8699748405282333,0.09376178515194789,0.11859528087162374
13,1,-0.04902210241038801,-0.0993002216414236,-0.06656080203711473,0.22681940045813176,-0.07874717825085176,-0.3335094570153995,-0.20505746353946813,-0.0717042465693814,0.06489523029896688,-0.033239716700852295,0.30500745493554204,-0.013461726787384498,-0.04868259878907466,0.04359462742345782,0.18599176568840614
13,2,-0.042214717888190235,-0.08943402501913085,-0.10439544575295392,0.29643669012449725,-0.09440170803360887,-0.31041805209554235,-0.20552725734288388,-0.06747811279250807,0.18987178935779697,-0.03150417793641205,0.3561490451715864,-0.006616616673707651,-0.04843024930550788,-0.03325098627948596,0.11163766829767391
13,3,-0.033656913165719116,-0.08032342304681472,0.10508165368865685,0.037482752456360235,0.010623215814637765,0.3012226402351091,-0.025826174934612978,-0.06828979549689684,-0.02717920308748345,-0.033969274359091695,0.17277295428469414,0.11861943938617853,-0.04455793580821729,0.09640767373801273,0.08432843503140053
13,4,-0.03290714998696462,-0.07804785845893775,0.12429678797206639,0.01782260653437634,0.005888585008194308,0.2913200790567868,-0.013718654451553292,-0.06809305344997174,-0.019874842272502302,-0.038691758857834935,0.1539897006218669,0.10982630797668025,-0.04219098270062929,0.10699083099142781,0.09236551153198436
14,1,-0.22200557468157056,-0.20747278609902076,-0.3439787358065556,0.1924110852949622,-0.14763509749165754,-0.2506197101790424,-0.21689843830371336,-0.08188984820031842,0.0527659405513099,-0.04763807617216326,0.17348248987303694,-0.06795452400333113,-0.04789166644374854,-0.028235092569022457,0.11446226119844405
14,2,-0.21180313477782547,-0.19649717870167188,-0.3186954286210739,0.20612900213894225,-0.15584181140900633,-0.13615825434811157,-0.20870468785483898,-0.07970619450536864,-0.01883894585141299,-0.03682310127920241,0.13953802731198206,0.030215167413390143,-0.048403691950470396,0.011728105988368598,0.0874069993360318
14,3,-0.20197905332376587,-0.19679970482420195,-0.30483561279973287,0.04218917489822782,-0.01586055277894316,0.22320555801121844,-0.05905687401976323,-0.08160618470992054,-0.14578043933030987,-0.057617844284066855,0.027727740741360918,-0.06039246115997199,-0.04979773151066591,0.028132155023259442,-0.05679417946406318
14,4,-0.21044248149743028,-0.19108460853821463,-0.40296981741056814,0.0513439465647228,-0.06224151619467716,0.18784443017779784,-0.0644440536828711,-0.08303641941656759,-0.12571881245507482,-0.03525609888883979,0.013653442156077666,-0.06896071335927079,-0.04124435391017367,0.0505676043707351,0.02085638654511146
15,1,-0.05592861529212528,-0.061081498198946454,-0.2746217205458633,0.09189105462962466,-0.007816088546056643,0.2318481063377855,-0.04465323516495939,-0.08132555450296708,-0.13517650880203858,-0.050624166487237915,0.12951486470778759,-0.058150763035217934,-0.04300406776900667,0.05935586073881288,0.030055790779827507
15,2,-0.061398404012858565,-0.03048470697452682,-0.46689061573331475,0.15925969561143907,-0.05917921374123489,0.1694211021981042,-0.06706404914300232,-0.08494488705663575,-0.08553222732793565,-0.015747298883774546,0.06751226781006674,-0.05345511706660423,0.3220475698457899,0.08140576209090249,0.11812377017996734
15,3,-0.02273532528336713,0.020200705487192994,-0.5190415462333549,0.2871574332428938,-0.07693695170065024,0.17196609452033673,-0.06390158219346731,-0.08973065457006818,-0.021903745223340626,-0.025237569049133407,0.07145592675939799,-0.08384517242791756,0.20957431367691087,0.03597378112570865,0.1391597784289555
15,4,-0.07473209647503551,-0.08255310079211925,-0.247510430223283,0.1828630004669647,-0.03830805016850521,0.24272693064028966,-0.07569382082980618,-0.07845760575900419,-0.06311436538438184,-0.03691147571433914,0.20618962296298515,-0.06408195253442328,-0.04670378199093289,0.07822905002996144,0.03610794162501396
16,1,-0.16034508233364841,-0.1863230304830486,0.35030833733819106,-0.47128275283973275,-0.0048534604326848085,0.024679154529587133,0.11057856705511715,-0.05680031522303974,-0.07729088163902281,-0.08551176489500067,-0.29021020194690594,-0.04150182172466732,-0.04143063321761348,-0.056454621167056795,-0.05722535503144466
16,2,-0.16400073795243508,-0.18057814157211982,0.3476494684717952,-0.46332554953561367,-0.013499618173560102,0.01958208662685984,0.11007753609777854,-0.05498938423970601,-0.06982435393571584,-0.08732484167459109,-0.2890312836478901,-0.05587726895269196,-0.039745691536898275,-0.0549846771076094,-0.0534540847546181
16,3,-0.15724732714313638,-0.18425370712101297,0.35272118834632604,-0.4713997765466691,-0.005219658364765456,0.019379145664839836,0.11077036164481724,-0.052611230729521896,-0.0724504126722268,-0.08430242096244439,-0.28928801480635447,-0.049473298933861765,-0.043400036088492466,-0.05680730942743428,-0.053562371672905784
16,4,-0.16012167961354395,-0.18366099508425648,0.35148574650379727,-0.4707463877703364,-0.010929703131422275,0.017379069786193857,0.10707443968182961,-0.057194431589436046,-0.0716318938735187,-0.0877818143249186,-0.2864763506031902,-0.04854211866267555,-0.034139258682379325,-0.060109313159221966,-0.058044986666914156
17,1,-0.19155064015410628,-0.15361868819745472,-0.4263454030179481,0.1373510099991675,-0.08637373424371442,0.21378004271419648,-0.16387193939069555,-0.08662057772225018,-0.11482698875126307,-0.05613280753237471,0.01866550227349273,-0.1514866827126784,-0.02476876805663869,-0.06730089021052565,0.11033827570044852
17,2,-0.28646837558775057,-0.2705096714034721,-0.30126007307781877,-0.008182408614212766,-0.011435615309713876,0.11423050983082095,0.05276922249711896,-0.07637033185277342,0.05785944130339393,-0.06622843459159117,-0.08756093373779861,-0.09519490909672385,-0.01799632532974549,0.0,-0.0893626043744753
17,3,-0.28626434361032227,-0.29492275896799247,-0.22062722586110006,0.2594808055569364,-0.04586777441638379,-0.23211942663473206,-0.24778947185374567,-0.0797072161952539,-0.11575397683419153,-0.05081693343288052,0.1456684999977521,-0.008377080014322802,-0.04847398014871812,0.05598163897161568,0.10528609928110089
17,4,-0.3095701888052652,-0.27941849945751274,-0.38645759166189153,0.02968121637911747,-0.02071149028266872,0.16950565539214146,-0.08498085106956565,-0.08648139259571785,-0.08013968457592668,-0.06390144507499884,-0.04649389377595592,-0.09519550803929766,-0.019785919509140104,0.05846812114597422,0.08833379986882006
18,1,-0.08060663102992549,-0.04501523255430856,-0.41574020001595846,0.1361340872208392,-0.08178777861183312,0.19322242912017068,-0.1506545984443337,-0.08921875137532354,-0.11655442234242747,-0.052219747315079,0.02475066391821107,-0.15760074235051347,-0.01815140427480233,-0.06330627438092462,0.12360319560032595
18,2,-0.20277359684060747,-0.18713433227363085,-0.2756898161728182,-0.022665518255244654,-0.00986797499938391,0.11496092868116886,0.08557475158878236,-0.07549095993063559,0.07583709436792796,-0.07565893600599277,-0.08981598665840373,-0.09301367881706041,-0.014148373482033905,-0.00974532483756635,-0.09903709964721674
18,3,-0.17830424942935247,-0.18441714309840046,-0.21465614437761882,0.24010612968007167,-0.042514902919754516,-0.23201766420115966,-0.22333115428387917,-0.0789843286900842,-0.1322435254530001,-0.045906528742464925,0.15302571985617847,-0.007527440236711036,-0.04563688514296743,0.07376986747940856,0.11835756855510837
18,4,-0.19616091157416093,-0.16659154783905927,-0.37749050009906226,0.038619992433634454,-0.013900932029116297,0.15977681184016151,-0.0645520153608583,-0.08593086376594494,-0.09607888706750639,-0.06292079176727683,-0.005332235493368032,-0.09236187677742352,-0.01015850538468338,0.05764873630054207,0.07541675345419652
19,1,-0.23016662829990053,-0.22865621715262108,-0.03409876857532773,-0.2961890854030078,-0.07771610056138495,0.12815459641926585,0.12912063086148956,-0.06061364271566816,0.03312748594274495,-0.08038182252479587,-0.27228421474089526,0.19708200396239917,-0.04261596708645504,-0.057008583684528435,-0.0665440623230511
19,2,-0.23489829115087446,-0.2343613231029803,-0.013833092557633209,-0.29731170299573806,-0.06947693700041879,0.12615371346627963,0.14383655500574644,-0.06074268640987113,0.03161606750981816,-0.05047524237958634,-0.2636611406582301,0.17474002381532783,-0.04170157432059107,-0.05201953368167167,-0.06641320964195463
19,3,-0.23050430807617883,-0.22828882286012053,-0.02006695063734487,-0.2966097346713267,-0.07586748923261738,0.12980916102012768,0.1361066473160687,-0.05620922340496931,0.03374144454011152,-0.07300934908694545,-0.2655020380596841,0.19958607639117315,-0.04424496129195016,-0.05578384837780326,-0.07313969363677497
19,4,-0.23644040522018944,-0.23641943583007363,-0.03625586612048992,-0.2988441834211686,-0.08278859359739899,0.1251112486273004,0.1350058063768026,-0.06020916720040914,0.03390121182866429,-0.08479614875939484,-0.275053874330328,0.19121714730308564,-0.04181688085422519,-0.05253102226862261,-0.06361640671363378
20,1,0.08784831266258172,0.10227650218042023,-0.1210863301227274,0.07585452355945399,0.05705077601339731,-0.3020159492973054,-0.08679716857152225,-0.08669556907092241,-0.1924281197266499,-0.06165217382847471,0.021346201229877793,-0.07655120660969839,-0.05078148121710235,-0.0999005385885241,-0.2837779491622806
20,2,0.08238154450081214,0.10060931323454025,-0.12191892031413798,0.07400697762463981,0.05621472844473624,-0.3053828824584781,-0.10474552660696912,-0.0849273078778583,-0.2009961083669628,-0.06328735178082123,0.006492218590506527,-0.07706396956925421,-0.050649516374639714,-0.1028836757793159,-0.29582536081225963
20,3,0.09240102973308903,0.10638217259427796,-0.12660300555174658,0.0724132479158619,0.04890295954332757,-0.3034538924995569,-0.09938352011003637,-0.08263552506179095,-0.18754527740173998,-0.0634626481512307,0.014541722006666258,-0.08454135012475217,-0.05205155180504267,-0.09828001737443276,-0.28381335761072757
20,4,0.08582604838946939,0.1017765859390895,-0.12545276079248902,0.07851189149778554,0.05760557007360939,-0.30740702834155315,-0.0945445660596631,-0.08313418503055414,-0.19550373471380966,-0.06504498769637551,0.016986199809316815,-0.0819573466357737,-0.05238553156241438,-0.09756240474599559,-0.2743568126080018
21,1,-0.2504291455206822,-0.2615915907431519,0.5999077091418772,-0.3520749963133953,-0.04127278032592524,0.09616636588517641,0.1384259144974308,-0.05150584253414253,-0.04441156723859302,-0.060641907713039456,-0.26931091970635457,-0.08989304097885092,-0.036767389319387445,-0.05197141321955978,-0.05566062883042011
21,2,-0.2616577655284023,-0.2585082737826669,0.5974522567860163,-0.37367560119071647,-0.053481140997692855,0.09733210133733405,0.13054295190654408,-0.05293922430444575,-0.048760124304955355,-0.057062593039249876,-0.2749166235415097,-0.08088115983162647,-0.038439978903447025,-0.052014807244865624,-0.06113344922802777
21,3,-0.2557281529172766,-0.2608800629008747,0.6095529305404903,-0.41817368537142474,-0.06713737484876398,0.09411655097889565,0.12023917084559937,-0.05088944610808954,-0.048386287803674544,-0.07625926987443432,-0.280721757266832,-0.07729143921849702,-0.03916632907462564,-0.052495303813544614,-0.05893259504062465
21,4,-0.24904493153042345,-0.2570342065846596,0.6126377216888967,-0.30576817482595287,-0.035987792089748255,0.10523757971639078,0.14795017341724356,-0.05270148156405863,-0.04889524389598393,-0.09266985593640098,-0.24778579274325746,-0.096581652561949,-0.03149414658615046,-0.04216769146915872,-0.056127825593583314
22,1,-0.31744460479255787,-0.3083654085938709,0.4703157690502385,-0.21109137020663155,-0.025964709692394977,0.1636888800813148,0.12428495558294131,-0.060360333848005376,-0.013200845088207014,-0.05846344304073037,-0.23556613538526072,-0.05223441108191229,-0.010738368875286342,-0.045014894495088636,-0.06085452421501425
22,2,-0.3139309606810492,-0.30625323951000427,0.46744969580507867,-0.14740171864589113,0.0,0.16609794173250778,0.12273169935093178,-0.057997723355705244,-0.038251620407270814,-0.0706642630022997,-0.21325598953179611,-0.08644726476957637,-0.032568439168644214,-0.037600692122363166,-0.06305671888463571
22,3,-0.31361903414441394,-0.3052198734255829,0.4495706029891619,-0.23086077979472702,-0.04163085476207451,0.1267258117053115,0.19948850372048108,-0.05741843296283222,0.0,-0.08458703637946091,-0.2535324399078657,-0.07573754551719336,-0.021365149549801732,-0.04018685817295492,-0.05792713157179885
22,4,-0.31761915624826287,-0.3140927961921047,0.44435463693767513,-0.16378869211715108,-0.0151043751103761,0.1643431013275956,0.13082224097682127,-0.057010249667263146,-0.02248423768961333,-0.08169519350779764,-0.21893737595424023,-0.08794775814376332,-0.02415204963670531,-0.039467644996344475,-0.06974480379465864
23,1,-0.21480051655159316,-0.2429439731829997,0.40088840917890234,-0.4717660399271746,0.009988136097894451,0.018385539063850986,0.10918660693498472,-0.05453134831449935,-0.0628804979645991,-0.07822795175177422,-0.2932756687287451,-0.03808410346010671,-0.04385746706140303,-0.054444394298218124,-0.05874511218275558
23,2,-0.21246752180097933,-0.2366797881824962,0.4046397513186838,-0.47243888246932897,0.014159114400154549,0.02620050605332347,0.10582420306654239,-0.057023843485992765,-0.07127046590356373,-0.06152824784611455,-0.29900202262969144,-0.03574660507875549,-0.04327384162624165,-0.04770949097518873,-0.053785362947431414
23,3,-0.213454416362797,-0.23729274919033938,0.3943660427365874,-0.47347927290038294,0.0,0.02387305558220476,0.11096312206222142,-0.047933171135165376,-0.06857394652002313,-0.07633900100093693,-0.29506978877116474,-0.040255733610417455,-0.04595418198581247,-0.0508718474833455,-0.05686198492872352
23,4,-0.21542479825145394,-0.24050101941786944,0.402914807157122,-0.47908142079594773,0.009942320196443699,0.02950981643364825,0.10750004117825751,-0.056869697142338804,-0.06890949383556166,-0.07849354132655728,-0.29461993969983635,-0.038043178736614225,-0.03985729436930435,-0.049313796013488564,-0.05851927434073856
