f_id,i_id,ic.eps.max,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_level.mmce_lda_10,ic.eps.s,nbc.nn_nb.sd_ratio,ela_level.mmce_mda_10,nbc.nb_fitness.cor,pca.expl_var_PC1.cov_init,ela_level.qda_mda_10,nbc.nn_nb.cor,ela_level.lda_mda_25
3,4,0.08881362644166654,0.03808093309259531,-0.07077433537693809,-0.08113740409463335,0.016970257072124385,-0.03909119598705191,0.024231740691529224,0.03967950306629178,-0.023563266715827678,0.02355370664012566,-0.03250208026896506,0.03802388533100311,0.01242697773781317,-0.02131783569365907,0.006986495346392501
3,5,0.08639066440266951,0.04004902898940293,-0.07996657717798694,-0.09054410643243804,0.014097526498795025,-0.043781509016317256,0.01825122126862357,0.02483753829730539,-0.0284919872071527,0.02425790192201253,0.03445038790607224,0.024384671607387276,0.015777219159258008,0.037091927494379784,0.0097679937302893
4,2,0.10696022739207443,0.04984765367717189,-0.04018580463586395,-0.0737108146279418,0.03221906973618515,-0.041677738079431245,0.027760442932817535,0.052891765748600446,-0.025467454237003896,0.024652810543384546,-0.033687030870398794,0.04176827731819098,0.02848061649642468,-0.026585696240748025,0.008608160979850298
4,3,0.10108024084791488,0.03894017000605877,-0.048565336636975064,-0.0750765995274796,0.016542245498803884,-0.04048793092971745,0.030350970488842888,0.045969565082534684,-0.025424024817221582,0.02396118339851898,-0.031685208506776155,0.040827346126487425,0.028777638473649926,-0.023169764929963723,0.014358301094887883
4,4,0.10257801451475954,0.04673991024453309,-0.04361224226242823,-0.07418434540558531,0.017057783120273645,-0.03875444709708122,0.025929986652977948,0.051904999314845116,-0.026553810946451803,0.028257475387007232,-0.029752079551353006,0.041150375525330206,0.02899333213540574,-0.019213725875228953,0.009831752277310153
4,5,0.08494207414905573,0.04028212394886098,-0.04461718524119821,-0.0733476058207897,0.014323861491956852,-0.03895750095959652,0.022893207765653942,0.050571306941463556,-0.02561837119927242,0.024121720202016944,-0.04089347012650655,0.041374848637162495,0.02840497540252505,0.021215793848002616,0.011928684509729072
5,2,-0.4018509250750893,-0.1372645724921914,-0.07041771812139823,-0.11098178496171304,-0.06215491986974028,0.11944390771704598,0.04500431187721355,-0.058515850801540974,-0.00981355150150324,0.030221936765654083,-0.0066838814440871004,-0.026786714815153278,-0.02308769969467697,-1.679609422402975e-05,0.0321155766696293
5,3,-0.4000017891093655,-0.14063181700291408,-0.11733592187236253,-0.11158901618727889,-0.06245446778468579,0.12271886233678603,0.0418931962833995,-0.06206360613894358,-0.0067855395137685105,0.03171311637112106,-0.010718739454745984,-0.028543145525092444,-0.0166060702453208,-0.011660936088835066,0.033437322948318624
5,4,-0.40051724074546385,-0.13973514931366418,-0.07041449643296979,-0.11140956518028788,-0.06243143361332784,0.1122292877399039,0.04281266728392511,-0.0605422260045284,-0.010031649350976704,0.029535625297520917,-0.00962017160259693,-0.031640423161739525,-0.02557290626339847,-0.011678272252278528,0.024024315210746078
5,5,-0.3917423709682874,-0.1380633112918633,-0.11421503825166426,-0.1110264918400324,-0.06211549506465412,0.13516155690972573,0.044148754588684905,-0.059672186351500005,-0.0049401956702390445,0.03377533952106414,-0.006220315464629513,-0.022588739988710405,-0.014426599484515296,-0.009755396203677682,0.04070556097602836
6,2,0.10821641122912544,0.048278009521914196,-0.017618155405275074,-0.07895534735428594,0.016746850454676818,-0.02616489520913392,0.05369222322543747,0.043194562071539495,-0.0382393242398875,0.03283432339348536,-0.038610159656015774,0.04162724141944748,0.009078496950563564,-0.04268218062236116,0.00966874041295997
6,3,0.11890076827731474,0.05205694364870771,-0.013988471060940326,-0.07937303375259272,0.016977363394150315,-0.0030595252219462604,0.05604266722083809,0.04490074731006649,-0.03946781747370647,0.03350538644036557,-0.031014055806996874,0.043570843049360486,0.015768871059587308,-0.03644887021624446,0.006730298420610586
6,4,0.1097382637580328,0.042270006454402556,-0.02125039500193302,-0.08671686588415016,0.018569816812271614,-0.007927828032361217,0.057263162054107676,0.03746003987175672,-0.036514385855226754,0.03416409808280748,-0.033409951700469,0.040052684946067556,-0.06403551232706838,-0.044282170672329646,-0.006730704337417354
6,5,0.09652779462435278,0.0498332360153905,-0.021144352340334564,-0.0800975064572593,0.01574537745621034,-0.040592976063792426,0.0457092802981381,0.04283723072983341,-0.04110768407983351,0.0326545546078752,-0.030766365364617482,0.04214316693337532,0.016152203692205006,-0.03628698345875849,0.001340571675536231
7,2,0.03326291272548772,0.005536465042161448,-0.08489044385565797,-0.08718135893980644,0.023027759882020236,-0.03098355739693859,-0.15007852702372865,0.0037403866028439424,-0.01344829766895951,-0.189119444762937,-0.009977984134742084,0.02385693915852883,-0.03682270103542072,-0.024448463822383776,-0.012849317578572167
7,3,0.08028792708386484,0.017161519954280925,-0.08234429331920011,-0.09003811162069528,0.01892775032261758,-0.03499768941734938,-0.09364496317576589,0.012840873082094025,-0.02976637390345105,0.019334582377769898,-0.022789119385644856,0.026256558623027816,-0.05401236852221948,-0.03869546278157036,-0.022407046939636584
7,4,0.07122320297671858,0.009803361973944135,-0.09237843514181218,-0.09238264206744816,0.010513886565682347,-0.04152897442054914,0.02169127873289269,0.0023690090602646492,-0.03467778067120667,0.021082378187912535,-0.001552222383006829,0.029395528490507493,-0.066635409064076,-0.018323908949030434,-0.022676117146631702
7,5,0.05629592639814722,0.012410430958388733,-0.08622446263802963,-0.0866844911188445,0.012874423327297171,-0.04309983316800346,-0.08386095466199267,0.007449168401208458,-0.018044854739412905,0.021009472828642278,-0.020066093262290575,0.026045208620720336,-0.035065341281100934,-0.02955522865293773,-0.018519830606297354
8,2,0.15134777799319737,0.07377898445267768,-0.004332833539558144,-0.08141951254296899,0.04285024330351036,-0.007136538220432432,0.048795485293224874,0.05535818819824217,0.0398884013647786,0.03814846300476604,0.036817178856806736,0.051198558655690105,0.02075457154604662,0.061211028335132346,0.016981774214002588
8,3,0.1715321594978918,0.08360049908690768,-0.0005362975036426107,-0.06751702801873194,0.040743614987285466,0.0029749904717104956,0.049078664828434454,0.05809902181031323,0.08939179932847682,0.043142535064365176,0.05653827611452925,0.05285953578016496,0.025697476640102506,0.0805029219704446,0.01659300957912754
8,4,0.16958081516852663,0.08681659772151107,0.0036848121797199407,-0.06233620110945283,0.043901598591250625,0.006376549009017479,0.042944436968793284,0.05733792435095977,0.0945070194542811,0.03755606751188773,0.060422763534521674,0.05261883947505376,0.027235213898479594,0.07984952363342136,0.020033907391260826
8,5,0.15373345672990163,0.08164016995445376,0.00010942289513953099,-0.06688112701754556,0.04418266486325343,-0.0011755829408958693,0.04901636585645307,0.05956582570128078,0.08839209702603665,0.04129353357053825,0.05615841990414181,0.05259000185023373,0.026102837509838172,0.04578200603859047,0.01934338434115894
9,2,0.12753096102137776,0.06381925346074893,-0.007621320274074815,-0.07359941686877168,0.033881596756545625,-0.03151787692383823,0.03521434527879641,0.05013841540400321,0.0721009394761377,0.023826221242577852,0.023969600959229165,0.048885772183364616,0.02168376978213011,0.04237250486995306,0.020587857699549194
9,3,0.1371577147462313,0.07152851122291651,-0.007813274799564611,-0.07458822589240811,0.035448634287700134,-0.030037774249458957,0.03659176047851559,0.053308448425035335,0.07994781896345816,0.02554000681909636,0.028215760907331845,0.04847577489431153,0.021280553962225696,0.06873122177673656,0.018763317895617564
9,4,0.13309216540718197,0.06412977594894559,-0.013986381361500946,-0.07278279027618119,0.031668355678787743,-0.03221904758464964,0.035111950201703865,0.05065498891458464,0.07274941364601147,0.02382726842386639,0.024607610607325154,0.0488192189952032,0.021397178749050227,0.0428488732495982,0.019092036039082494
9,5,0.13843177879918148,0.07206974633280873,-0.005233763653368579,-0.0745697259847607,0.037651023228703145,-0.024564627972191697,0.03691194925516861,0.05515861487527453,0.08261035813471733,0.028208282445418,0.03244642654793454,0.048804639659944665,0.022289095082476673,0.07561870477245579,0.019416820238810806
10,2,1.280722620225607,0.3890976029757956,0.48141577554170234,0.4833288283857142,-0.03106544875685288,-0.08004202547400416,-0.10713556891844984,-0.0210210732072262,-0.03422770766633592,-0.09574564066228922,0.0037266889650456507,0.018084073262013625,-0.006649335107947426,-0.05190230643765187,-0.034111497831713446
10,3,1.2668550960305396,0.3014942395634735,0.4318105005385389,0.4025177735841709,-0.015121949886910513,-0.07898970146354702,-0.012349720171790576,-0.01617894458198958,-0.03222699647341537,-0.09589805090585035,0.012096773529590477,0.02705293988963832,-0.013320769310075647,-0.05075775197585704,-0.03526178744079155
10,4,1.2233794199328583,0.35783090150996877,0.46868144261374906,0.4593064495216767,-0.030145284252751613,-0.07737172594864467,-0.013027396887804256,-0.005438380707975008,-0.03080873915311578,-0.004727384191756923,0.001468051159259541,0.022420372997557905,-0.006233183062273221,-0.05327518512234811,0.023964748363326755
10,5,1.253849607283004,0.13772578319835024,0.24791238553303063,0.3241673455120349,-0.006440823473308303,-0.05704673452096179,-0.06345235251750357,0.0026128442746215534,-0.040775518030798576,-0.12708851291508425,-0.0010397475245258803,0.025664269379246422,-0.019253717486714405,-0.05445685029744232,-0.03402704982121153
11,2,0.1095998896854832,0.04257823867208198,0.03719232046990726,-0.06611542197361045,0.037022355938003064,-0.02718642144717709,0.03055100607642466,0.047158926550301516,-0.038582438734647756,0.023174885442913754,-0.029587063021111314,0.039382010969495,-0.0354951117785439,-0.04725596711514988,-0.020207651739633566
11,3,0.0421206655834313,0.14413024174081537,0.0303844070190128,0.27755344951505634,-0.009842509469500292,-0.03866689257248588,0.01079231450328945,0.032712915779767295,-0.08974037275209869,0.01157713891107209,-0.08183405325887541,0.03656528743855511,-0.021855820120382202,-0.06556943390145387,-0.029117148851206184
11,4,0.0658102410738175,0.28315855282172897,0.2903825861459286,0.3030620966890643,-0.012930124287275965,-0.07302809665607682,-0.0013170520796226368,0.01657193591828438,-0.08818278367238008,0.010474570930962743,-0.10435055827110305,0.03364030056761158,-0.01623099244025473,-0.055290899501653536,-0.02870524115329516
11,5,0.094875866465749,0.03782509916241108,0.03791907979566591,0.007793362904634119,0.03499178785362183,-0.03700866670016243,0.023542574943755792,0.0478789385158238,-0.05966184368694991,0.0231847227266885,-0.030661289637457356,0.03880824680093927,-0.028280862715973555,-0.057070490711588144,-0.02057035457853471
12,2,1.590447682455288,0.49259726175182705,0.6792129073059964,0.6667468488012604,0.11744389561502004,0.02320975179316605,0.1030491960104778,0.08546590080705484,0.06016608924891645,0.031519353461742755,-0.03482339456383556,0.023099390283084657,0.0014191784606611994,0.06988686176756159,0.0381854049875115
12,3,1.6751216812658332,0.5348265594928684,0.7684576388426081,0.7139580904591921,0.12081433953951252,0.10160646743138006,0.12021649875826038,0.10670472369164176,0.06545049506061898,0.08034044938725206,0.015920256902395707,0.023753885874419435,0.01492197887763599,0.10023578870912273,0.015699166133731027
12,4,1.605917968445984,0.49047823069270224,0.7473659688608547,0.6890508457660671,0.11851986331313188,0.09681731502903958,0.023387059004198085,0.08837041704031966,0.06510655018620087,0.022698171548840546,0.008725541886773311,0.02317309861174348,0.0026100461177145013,0.07257270203443705,0.03864004485005131
12,5,1.5944774516598696,0.48636658240844877,0.6978393681331003,0.6496199052118199,0.11698367635791185,0.09322003618111475,0.10268820283806024,0.0882203420432283,0.05990703541173628,0.0325180137436721,0.013292161122276276,0.024093080362457622,0.0003158557177487731,0.09621020183944656,0.017793010445216965
13,2,0.14604767922867878,0.05669434906414586,-0.04378962549631472,-0.07453615977846936,0.0419163487586439,0.06759157936921503,0.0647332325714053,0.03547084744012697,-0.023285722935514244,0.03990427354445058,0.0048901970045802335,0.03824769565565463,0.016558998064163527,0.055665702945930116,0.011716086304620616
13,3,0.19414541853485937,0.06940635284174411,-0.030820009169655778,-0.08014504804838166,0.03464128538960155,0.04340004797229276,0.03818289096688929,0.042465363287664024,0.09693751115789588,0.03235926944494831,0.061048436965015586,0.04440708488872018,0.027338579045985946,0.0856145169826281,-0.006893198220895976
13,4,0.17496224975031266,0.05847984420245626,-0.02809068975541796,-0.07992790683002707,0.029445172801798227,0.07228282550008222,0.03794688640998165,0.039989632370191965,0.09573739778541956,0.03219668274172937,0.06138183107246776,0.03906231390536333,0.027401696415009804,0.08410060141849411,-0.02458742806754531
13,5,0.18731880233507,0.0749384161933246,-0.033897010127304845,-0.08079398419648627,0.03137222200992324,0.026673096733299314,0.021492305138460295,0.0411838760616542,0.09932542054265699,0.028250195684008803,0.06174015040260733,0.04362218197452787,0.02695214549219352,0.0894840045933097,0.009425572185815627
14,2,-0.5097326786784794,-0.04289938622135093,-0.1432516198720069,-0.12018660919718996,0.0017313037130628854,-0.05754919287826102,0.0008135979541368017,-0.075785942758347,-0.011931121097811869,0.007762818779732438,-0.024172078865665896,-0.005068601012755302,-0.049660006770391785,-0.013332171458921323,-0.018395413607057893
14,3,-0.478239142408197,-0.16028743674987372,-0.13169784996510436,-0.11478108334989737,1.2059993247945453e-05,-0.062460496304424726,0.019953831360973742,-0.07434843013811258,-0.006655135379643963,0.0057112125718877665,-0.013286275613166197,-0.01525152229068891,-0.02578847550507238,0.016431644465525534,-0.019141253706626737
14,4,-0.46517953456787686,-0.14197475283238437,-0.13494056193421836,-0.11426838750041146,0.0016780446360952289,-0.05423043943940069,0.004509186544480087,-0.06330834340495364,-0.006688836575632134,0.005691086301505553,-0.012021989140205722,-0.007866777013290917,-0.026615706914273795,-0.003122796679314385,-0.013044947569280223
14,5,-0.5261528703337048,-0.03051632733905851,-0.14358714001515968,-0.12185638365697865,-0.003572083015278208,-0.05905331364380878,0.00764285797353217,-0.08482230850775929,-0.009601345727307645,0.008165205665647752,-0.026105657861250593,-0.011126763560714195,0.003904074795535237,-0.010106798280826298,-0.027040473290033333
15,2,0.06343754751151,0.03152283675915825,-0.06434854080964778,-0.07924240401048918,0.022150727286044714,-0.018911763971467446,0.01978639829066288,0.044567796358003134,-0.02388994500484767,0.022055892076339192,-0.04400789079040654,0.03995249042251917,0.010811711788912704,-0.018027758938776013,0.00488988238193679
15,3,0.08620287140878777,0.032422317558333476,-0.06152958206155838,-0.08544762418998725,0.023054748929008915,-0.019302691584968404,0.03844224486819632,0.04643081580309022,-0.026504176707280985,0.0275057924890375,-0.04068973516764484,0.042285325323885445,0.01352058691705497,-0.029733601520321742,0.008100121776552992
15,4,0.09248995951167185,0.0305283318389312,-0.07351739996789071,-0.09248814569481088,0.012222771093247714,-0.04023087994208924,0.021424722506712013,0.011927550878248733,-0.02013158693418714,0.021799978866169807,-0.03486682512618003,0.03642833644583995,0.01766605466732565,0.04249458362963172,0.006973511062869599
15,5,0.09654221086211805,0.028293067411056257,-0.0807829733767578,-0.0946701737123966,0.017215767710943675,-0.03639779553829783,0.0146221445099584,0.03177001671985737,0.05865993580874614,0.02212350152528754,-0.04489714387834502,0.041908340022062264,0.021483906814774936,0.04578289251484735,0.007177177278182599
16,2,-0.49293569841975626,-0.18451901412585753,-0.1417282841646159,-0.10381989682081376,0.01811548350776209,-0.04395595385193843,0.005310175997085237,-0.08509272521803589,-0.026883897678646584,0.003364338444262124,0.004631653753122925,-0.05470190246207563,0.006961696256926657,-0.0275591030880054,0.006893188103448548
16,3,-0.49017789168705916,-0.18638231701434127,-0.13266388635542561,-0.10328848576436643,0.01788931814785496,-0.04816382146685627,0.005238399029202275,-0.08577241437557283,-0.026263131194006712,0.0034359286614883073,0.0049193316348100855,-0.04755364770710772,0.007053027537072229,-0.02741634648452364,0.00770263758315438
16,4,-0.49066400407954514,-0.1834622082195254,-0.14002088087732517,-0.10320989206626878,0.019021801437997234,-0.04269565847789715,0.005578216771904713,-0.08454405276806899,-0.02683455284243214,0.0034329558758811737,0.004925413142213661,-0.047881481865874466,0.006961696256926657,-0.02674829375493606,0.0075212901642228765
16,5,-0.4913019933886613,-0.1837936898610008,-0.13666743002997006,-0.10368745434905673,0.01798975888170306,-0.04829706302676508,0.005377090856435178,-0.08611640431307839,-0.02693833396363236,0.003364338444262124,0.004636499631091282,-0.051567483806922075,0.006974315987766672,-0.027633145151573644,0.007335128867173227
17,2,-0.48616607498572717,-0.18379654936163092,-0.14043116957378213,-0.1137254131347472,0.02228742900084339,-0.05135199437161507,0.014784060954040078,-0.12735154823012843,-0.015061538076324398,0.007833482768610978,-0.012218241572216097,-0.053572824162177256,0.005936841000988581,-0.012821985252427951,0.00029735695280695625
17,3,-0.4828654724811018,-0.18276551313436967,-0.13883041938206425,-0.10925388463015474,0.0029997438153987104,-0.0672532141086328,-0.004572680419361788,-0.12320516845957974,-0.010764642354735912,0.004147671135180936,-0.011651147843946687,-0.04987478497613641,0.007503647920777894,-0.013390071242846767,0.0010655577868363116
17,4,-0.48523595384798657,-0.1758492186948799,-0.13878368195848065,-0.10832416559285313,0.015343340110866738,-0.05564115873920748,0.0037816723589451117,-0.11511366346478137,-0.01166647252567048,0.004381261248391223,-0.010934522556733727,-0.0488955312257903,0.008062767699674251,-0.017957766280334395,0.001075002413020796
17,5,-0.4794670598227003,-0.17720907060072372,-0.1421365543965151,-0.09998121762329762,0.022206963806871694,-0.03370307064939976,0.013529805228658286,-0.11936749652217794,-0.019935368715091377,0.006920018048552613,-0.010255988200146622,-0.05317053251924514,0.006383558945351239,-0.018873921943745636,0.0009059200358124298
18,2,-0.46210875875243373,-0.17055159259021987,-0.13141530356645106,-0.11123996525299074,0.024199385415501543,-0.03584189253588495,0.016549575468553977,-0.058876445719017956,-0.008047290096552312,0.01096392789346709,-0.00925949636704428,-0.011763639150593063,0.00923017398081715,-0.012996449240130048,0.004981500757822196
18,3,-0.445339338162,-0.1433320225355174,-0.059222552758387406,-0.10780109030731214,0.014505034163092343,-0.03945441648297572,0.004186204111503003,-0.052715714417089,-0.010533540699165123,0.007470439556546428,-0.008308668366895774,0.01584400691617621,0.013156777171315689,-0.016782305070678263,0.006924367762319274
18,4,-0.4480649154479943,-0.14710626991531955,-0.1305824686666007,-0.10362221506093533,0.020238777715744904,-0.034846443509358976,0.004286494422871166,-0.04862704702460239,-0.007311434726088884,0.0067187567272108985,0.0008162924755823083,0.015669781912783398,0.01050743437041861,-0.0183921993060604,0.006987873326412916
18,5,-0.4613423628294918,-0.16529200340916525,-0.14385605710793042,-0.10727907072969592,0.02477893062107653,-0.019359596349365602,0.008505864445417486,-0.05410807081885678,-0.009281641074639807,0.007323254003056792,-0.0019722502654913668,-0.0052432012279855465,0.00716224103002545,-0.014110236706335069,0.005048310061504027
19,2,-0.5250355825180877,-0.20246382010458128,-0.1552305066350969,-0.1171178229255327,0.022771622735841664,-0.058648992640586914,0.006686815256747947,-0.09405259023011274,0.03189739977386299,0.0043875873276377035,0.00733638284494711,-0.04924793522332702,0.007743815304543478,0.02943679019016618,0.020536649613577505
19,3,-0.5277785338699563,-0.20537356219681843,-0.15371805806937205,-0.11763020325208716,0.022651763768964547,-0.05639543033580377,0.006526152927909011,-0.09486816846126564,0.03211207372668876,0.00450385744430557,0.007101494267101552,-0.050037273366731326,0.00691075171180663,0.02941760925272756,0.007978278353848378
19,4,-0.5078127399162601,-0.1992320382983976,-0.1485875691674136,-0.11818984899856143,0.023063617591013878,-0.053638194400863426,0.006220494968094291,-0.08905155508525153,0.006185547274884035,0.004092925349968661,0.006909754636704314,-0.05053846113919645,0.005517675294293504,0.018478790886069345,0.00836764591251692
19,5,-0.5081449077491208,-0.19415291634335127,-0.15238827786048045,-0.11760141404675675,0.022839071027933665,-0.052600239944554934,0.006080143273619766,-0.08632848245299685,-0.0042358599541994345,0.004024939699571243,0.007029292546552819,-0.04656614928117285,0.0066094333477629994,0.01765917499945093,0.008426305628679753
20,2,-0.04782561276150499,-0.027082260894249734,-0.09491688294383153,-0.11485647413640943,-0.1920220043766148,-0.038358274417457656,-0.2345001711893503,-0.010844345821933169,-0.025499235916941334,-0.26404232269706146,-0.02678860079603629,0.01824078837377984,-0.08644518030636865,0.021906932760805065,-0.03470180050577648
20,3,-0.04221811693679886,-0.02503691305725675,-0.09643730122890962,-0.11483475728835481,-0.20913947531446647,-0.03873395090635215,-0.24737854432621453,-0.010442133598902881,0.015746546022386725,-0.27554770638569703,-0.02738005788843004,0.01960841058623051,-0.08998499954598584,0.021931508261152755,-0.03523653369273705
20,4,-0.037205460050478624,-0.02333220182347038,-0.08891214248798911,-0.11603709350271381,-0.21020866841947816,-0.03678243345513143,-0.24051244947291556,-0.009404187329619298,0.03134568819602287,-0.28878299236272903,-0.030581760130891703,0.019452794322880912,-0.08987832608152062,0.03799979121401278,-0.03355379155092228
20,5,-0.0476016377324982,-0.024021558697587576,-0.09437739809131747,-0.11656205127129246,-0.18903315421300373,-0.0425188006696994,-0.24207758362730386,-0.011342693019183381,-0.026264876479245757,-0.2653455627258231,-0.025901154869276567,0.018100292088039684,-0.08459812429894079,0.021561803984878797,-0.01665437642959788
21,2,-0.44547875728225106,-0.13729197190568462,-0.121043339807211,-0.09710434076684123,0.017629680852883408,0.11956444241524995,0.006050915434303338,-0.05428980204467708,-0.022842493136681734,0.004541132440794503,0.0075542399198754535,-0.024873663328289237,-0.0007478714562455583,-0.0213525136286241,0.018256800475327656
21,3,-0.4700022808964832,-0.16940489482179774,-0.1508529305469797,-0.10183260018075435,0.018914748519741162,0.08384460875217381,0.005468094646007524,-0.09752154124782215,-0.040988041011540695,0.004213702650733616,0.005707578378369324,-0.035224669708107996,-0.0038034067695433544,-0.035013680947948315,0.005171475816810406
21,4,-0.4494690258063232,-0.14027223892613058,-0.12118642651121447,-0.09910883751956222,0.01740341967921599,0.11190404263683257,0.0060455912977565055,-0.056170991969452834,-0.021572693809371657,0.004565146415124951,0.007564235781275029,-0.02516357348091127,0.001883605041082986,-0.03897359778114969,0.007026013857442499
21,5,-0.44392717460939257,-0.13769071319696358,-0.07026827019144574,-0.09676336959377702,0.01785378626130393,0.10375153718026217,0.006563444602378601,-0.058630524451253635,-0.026708467293373332,0.0051770238620382596,0.0011982861467438593,-0.024338475036831016,0.008734771641161765,-0.02718005419674561,0.01871065161626557
22,2,-0.4305574075001085,-0.12827315329690764,-0.07765004072504214,-0.1012844550765976,0.023499871267884963,0.12751203305213882,0.008220568366373563,-0.05217657975185604,-0.015768119571276617,0.005895268019119071,0.001891354226162005,-0.009265739867319163,0.010569810362940723,-0.020938927703355887,0.00901011460370989
22,3,-0.42901117724760285,-0.12523109695333165,-0.11985485631786387,-0.10302233584479688,0.023044180559163338,0.14119466853073054,0.006032024049047099,-0.04814924447756055,-0.009875264061489976,0.0047505297380883976,0.006567140546612182,-0.007700592151854456,0.009205480666857453,-0.014867866258094652,0.007509936075790852
22,4,-0.43128098042996743,-0.12856228853117768,-0.08525189904241845,-0.105405304878216,0.02349496667161876,0.13283161927245243,0.008087929336482438,-0.05078109525040012,-0.016579165616422937,0.00545014317898671,0.0018042511226978408,-0.009394533364750355,0.009835725616813984,-0.014681237106539477,0.00827096326392366
22,5,-0.42889449347728703,-0.1266227021769195,-0.11803203932072687,-0.10503051388493194,0.0230221686014778,0.14260347879601254,0.006000178929050185,-0.0482022333034504,-0.011348983560075255,0.004751674834601342,0.006499689126651911,-0.009910954600501756,0.009103206813232165,-0.011441362682998972,0.007686006382440594
23,2,-0.4958612164835421,-0.1894730455185339,-0.13758419365077565,-0.10427877146506634,0.009844286629627894,-0.050638111161238814,0.004966737866821375,-0.10953445958846594,-0.030747764964211312,0.003579920306623758,0.005032615241023558,-0.0541896146885131,0.007111198923890836,-0.02740498909661369,0.006442315174094713
23,3,-0.4972723824267744,-0.18972832027138903,-0.1416609713027446,-0.10429172074173626,0.010216928020330538,-0.04937385847964782,0.004966737866821375,-0.11135060409206958,-0.03079274735660914,0.003579920306623758,0.005066536386802061,-0.05424070764228503,0.007096574220853797,-0.027502225659643404,0.006442315174094713
23,4,-0.4981806512752496,-0.19002138460178425,-0.14546102096891123,-0.10428247437770696,0.012151604429905581,-0.04603337750850283,0.004966737866821375,-0.11169363967030836,-0.030663043751483036,0.003579920306623758,0.005066536386802061,-0.054236216681841004,0.007090265662296329,-0.027390193636734072,0.00644043182685409
23,5,-0.4970455586554666,-0.18969495806020503,-0.14069961625262173,-0.10426952510103704,0.010235350861089886,-0.050656313421094744,0.004966737866821375,-0.11112468355275457,-0.03066814528549757,0.003579920306623758,0.005032615241023558,-0.054236216681841004,0.007096574220853797,-0.0273536883068299,0.006442315174094713
