f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.lin_simple.coef.max,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ic.eps.s,pca.expl_var_PC1.cov_init,ela_level.mmce_lda_10,ela_level.mmce_mda_10,nbc.nn_nb.cor,ela_meta.lin_simple.coef.min,nbc.nn_nb.mean_ratio,nbc.nb_fitness.cor,ela_level.lda_mda_25
8,2,0.081087871628874,-0.060519713567155485,0.1751486279276828,-0.00017196972195286783,0.05972537357504357,-0.04025325272907093,-0.0016213385399184651,0.04735101610165792,0.019979733187621827,0.0351036039199945,0.06766025821513857,0.0011730522522790492,0.05228290538379269,0.007603001328745672,0.036516913222934703
8,3,0.10931696338402357,-0.05110711138431447,0.1824512961935135,0.015330421822803319,0.0686185276861527,0.043833444229580534,-0.0038814624443974663,0.047282005298068426,0.01761971603388051,0.03454510498934885,0.130373803762494,-0.005829529127584621,0.07308246064237255,0.03533637827069537,0.03772643906710353
8,4,0.11809695928293291,-0.04875864097785145,0.1868668761908183,0.017020250821707873,0.07113404907984804,0.046248030329925555,-0.0032922104896117473,0.046668867138338434,0.017409235642987464,0.033196913026016524,0.1268756825589013,0.00011318801782147538,0.08746012482697757,0.0553997728980697,0.04634705436513485
9,1,0.04673234178827695,-0.07240276534486237,0.15813131299533398,0.014633932709129712,0.08507667379936021,-0.043006753614357414,-0.008933317859050126,0.040363949010242144,0.024101118330727152,0.017156426983985253,0.07200555459663623,0.0005758929474998001,0.03894191177709755,0.0016265776286372186,0.03607914995208922
9,2,0.04053641197309731,-0.0694776087565944,0.1593410078122953,0.021681058871586115,0.08588392439308107,-0.039944709882693746,-0.009276402793958423,0.04101097880371594,0.024332306601814277,0.018148921803125464,0.05406318706400328,0.0005758929474998001,0.05460860189409432,0.006328289372236776,0.047447403516856335
9,3,0.049808784375735014,-0.06647143845300688,0.15792044017996978,0.015382923265976841,0.08414285925071106,-0.04020910471073311,-0.00935122592398439,0.04179076886873732,0.024083094745738273,0.01860447650991545,0.07790441911068315,0.0012476953333071658,0.040380588243589255,0.006485840811278092,0.041094384177130364
9,4,0.03607123159342606,-0.07595301916965186,0.15717013303592905,0.018791534003276687,0.07995184427055761,-0.03531532943033884,-0.003608066411847434,0.040461366201919736,0.022489417846692835,0.017474708081571932,0.009455923871191874,0.005836347650534782,0.049086429658899415,-0.00042110039917974524,0.039404812837156133
10,1,1.2906776721051618,0.7269037960555449,0.029714955372215864,0.21356216661179434,-0.07076304119832348,-0.03256251030656155,0.2623059149661436,0.01669184659524506,-0.011953927829655757,0.009159323217434387,-0.03049743629847937,0.014696762889048297,-0.01976117567156188,0.0010909892657283869,-0.043447447287583436
10,2,1.2966567607838928,0.7364445126524533,0.02310605126415683,0.22018177769819747,-0.0786414518438865,-0.025573410329420735,0.2555593229214271,0.016414927055704402,-0.022834049183980867,-0.06266759804768786,-0.028344645370219062,0.01616389252699347,-0.019263651262046995,0.008584079497282097,-0.043297279516371356
10,3,1.270854996454977,0.44380833437978967,0.06372730595568907,0.12141906467649033,-0.07613423596036377,-0.1415106206683639,0.2519231618084886,0.02271039431623177,0.010281454750246024,-0.04657191794820373,-0.034099124333145624,0.018449437199813144,-0.014970029684127929,0.002262442683734496,-0.055730393004521164
10,4,1.3003327657828498,0.6950996739120425,0.03877226744598871,0.19568732966196942,-0.06720784495616537,-0.03830615087910427,0.2642094478707512,0.01506041565018119,0.005724756972279506,0.012854353072295596,-0.030358197447548276,0.014396802538427874,-0.024273204944909435,-0.002408695146385994,-0.011891263659956316
11,1,-0.0192372190209718,-0.03696906794735309,0.13094018061487048,0.015581004253067302,0.0308836480884304,-0.09078482065120809,0.1678760803632772,0.04438278200249792,0.014662171966188811,0.014748141746176446,-0.02913638842607447,-0.0023240829749970986,-0.05081024866079425,-0.020836723469613367,-0.03920175727188859
11,2,-0.026652044681081292,-0.04067951131817313,0.1259988742352626,0.008473617097121681,0.029505138263160022,-0.09283672735426064,0.15551203109368902,0.04438278200249792,0.012481229452331242,0.014199648479416113,-0.03157825534181656,-0.010874902729260096,-0.050643718428797425,-0.02468824547202558,-0.039339812649151616
11,3,-0.0747426313980138,-0.03675925474814992,0.10971936022846644,0.18516616262126356,0.024843148077443665,-0.17959388967253848,0.17488939194449696,0.04460606305055078,0.005542861525534081,0.015295161911666525,-0.026837303712109076,-6.591911023052155e-05,-0.05096935758888816,-0.0231982905869058,-0.03919195260636958
11,4,0.1864325665771186,0.34035325410180406,0.08245470383266891,0.26980282034007924,0.0012596692239400936,-0.06174335459903494,0.17387064472126149,0.022547435380082134,0.013014269227826317,0.023108408490391797,-0.025208190223294513,0.01283606795529558,-0.14405951396411132,-0.0009826470512172187,-0.03753061954665326
12,1,1.789772261538465,1.0821620026211933,0.13695851302873316,0.26413777419996787,0.16643870203007377,0.06110862501412887,0.33958244144323907,0.013556995726479077,0.007210481026524429,0.007534788263049249,0.09625769762601027,-0.004191150575762026,0.09404591590261117,-0.0030862945444865555,0.0994479238931482
12,2,1.862382024897749,1.0686562673951399,0.13217297126378164,0.2587196464079295,0.17419330773715586,-0.0690809208861619,0.2375371853220549,0.013491955248134006,-0.0024954785488694275,0.008052577249674732,0.0975439432231423,-0.006549972381406508,0.08672942258468574,-0.00954582055050701,0.1013007857757238
12,3,1.889805609122711,1.1179211229550994,0.15473689327049053,0.4223057120802176,0.18470644707172545,0.06901715261903654,0.3528271811481316,0.015104193647301357,-0.0068455638351684524,0.008357536205270999,0.09741971718792627,0.02307314214044777,0.0964326286265782,0.002584285007226529,-0.03958560694122934
12,4,1.9156974787659864,1.0879799895715234,0.13810513648525088,0.3805270153192625,0.1675083208931838,0.05979734118074519,0.34001604105609884,0.013387453261394584,0.0033617709151350563,0.009087286436973317,0.098073973142556,0.0019265094015607704,0.08655318712525933,-0.009054102959577382,0.10505380111295995
13,1,0.11675437630058776,-0.08240979620480698,0.1279556022465109,-0.008718227664610652,0.06936811207708131,0.09854575934880251,-0.012866984324504869,0.04474961715031996,0.015509671153122948,0.03711860230523376,0.13822354071538687,-0.0015612573410418058,0.07173307665426604,0.010475841451956564,0.02322169798472789
13,2,0.060614137350796335,-0.09283953886025333,0.12864172602844148,-0.02245943576138138,0.040744557389328986,0.09415838242935196,-0.027265191882986983,0.0368050120702249,-0.00019692607311963062,0.025057316467089967,0.007829927593417113,-0.001050695229139859,0.014685452945969972,-0.014845884231506689,0.026922801700823472
13,3,0.11620116302985865,-0.11657693543839172,0.12713643679151315,-0.0024995471963518874,0.0743250356189715,0.07025403818198502,-0.012058665990556343,0.035259785540030876,0.016802351167284825,0.02698352063347332,0.13182096710966087,-0.0008932874553625727,0.07630086965948031,0.016172749746242745,0.025106746088312083
13,4,0.10993951192809563,-0.05239348901850509,0.09777963903676097,-0.002167862878198531,0.0624647791047237,0.08467520708224265,-0.013250245646683726,0.04455115476653617,0.019167122940417905,0.03510494575502778,0.12715982556825614,-0.0031487083382224757,0.05585180532750853,0.03775119915118768,-0.08719660755612177
14,1,-0.5573153118449716,-0.17732759087020183,-0.09415604816677788,-0.13201624757330438,-0.0057008661343759095,-0.03625547965279228,-0.030970983258993376,0.001742629767438008,-0.02093041320361179,-0.004271421134780678,-0.009065613217342783,-0.001979776075808964,0.015400240464213882,-0.05056664026577467,-0.07650265395651974
14,2,-0.5823961657194339,-0.1740953392940668,0.11671247390651164,-0.09200017979154039,-0.004943689294775959,-0.017255308294356238,-0.012009041173721379,0.010378167998518394,0.0013584278947378003,0.007790956774256354,-0.01370206517835792,-0.001979776075808964,0.014336273931178738,-0.0511410916179165,-0.0720897755759897
14,3,-0.5242020479345043,-0.17312698255447015,-0.14514548716658981,-0.10951705404301681,0.0006130158973556045,-0.033283577542291165,-0.0239596400119104,0.024004696407189007,0.01632462819777393,0.004375162214727987,0.010254099712592704,-0.0019333377364122786,0.005417480306697034,0.012847461718112857,-0.030507256505671848
14,4,-0.5449245141663384,-0.1762508041731448,-0.14172644139360896,-0.09563660548681871,-0.0035562902232987607,-0.03835069718485126,-0.02300313024983643,0.007473706581724425,-0.004612520395366283,0.004729401865055493,-0.017502149609079663,-0.001950616552375991,0.012660733943997034,-0.05158330246429304,-0.03463450477510091
15,1,0.02274410941803004,-0.11513156190724318,0.11171940985857848,-0.019109779916849104,0.027078899034613912,-0.035608369630377674,-0.020008791742256126,0.034560025236856605,0.005008136095068371,0.012480717363348132,-0.002556824328028936,-0.00037648301226666375,0.035860428892672394,-0.0007090682755037396,0.025581665312051038
15,2,0.02354563673450455,-0.12995389129559554,0.10460661921159643,-0.021112395955626927,0.04955035465085882,-0.024934979229038357,-0.021224777735666254,0.0323346229203195,0.003750988571492534,0.013794328211421583,-0.009811993122191902,-0.0007874844116123117,-0.007626257290166943,-0.017537710803926233,0.014519738946989259
15,3,0.06154967358144055,-0.12115316216257983,0.11386792479485218,0.01231211372286966,0.05339681056039901,-0.028398719835217343,-0.01758222061582865,0.030406945099698105,0.004226769434203572,0.017133409115216387,-0.002670060955680104,-0.0006439301723445215,-0.00380877378291689,-0.005782743714068099,0.006377120729821024
15,4,0.015024135574524103,-0.14625553242409933,0.11583966008154288,-0.03270102802201282,0.030230573893886004,-0.020844744674821374,-0.020260482530078533,0.03321205098907514,0.009653938003357794,0.010857981171304154,0.026202942987991033,-0.0010681344708596344,0.02387744916505614,0.009256490530194388,0.027806012140009582
16,1,-0.5485666632296043,-0.14217066526162567,-0.16705363033379467,-0.11057567662774691,0.044549814267686526,-0.010259500086220426,-0.02679281141179208,-0.08177961176462,-0.00224103707536822,0.005693153170429127,-0.021228998402378185,-0.0012147448251600091,-0.027769662370424844,0.00600146743092149,0.017410005606019015
16,2,-0.5566960353915511,-0.1481779485855818,-0.17417920261135267,-0.11215507908675494,0.04433859329592734,-0.011584602196658423,-0.027919505918501702,-0.08196059468514343,-0.003750046962858347,0.004828456811762961,-0.025826358733654867,-0.0012147448251600091,-0.030039354404264057,0.005154834649359768,0.016043371511333688
16,3,-0.5474113113837227,-0.14304322212848625,-0.16212269060329199,-0.11033199239419562,0.04548509613798552,-0.010081464581504012,-0.024006951799900596,-0.06626877316894832,-0.001274557196301193,0.006063096476253015,-0.021364476545158686,-0.0012147448251600091,-0.028476555593001975,0.004129951792807787,0.01866127323608285
16,4,-0.5512623079746453,-0.14617910874054943,-0.17120075769610588,-0.11088576025109996,0.04538373648369839,-0.010516011477883636,-0.02649457208539857,-0.06447775693741141,-0.002023041058228236,0.005456091517214852,-0.025962817418232836,-0.0012147448251600091,-0.025874992974540753,0.00417613736275224,0.01726606084297633
17,1,-0.5504519255389386,-0.16063241378458634,-0.1280853000327741,-0.09013031934663002,0.029939256473090495,-0.0367611228987643,0.01687429616060347,0.011177257527742766,-0.024475467072183132,0.0004024680821616399,-0.005418467007185217,-0.0016259307783531313,-0.013575284234932612,-0.04049184419259167,-0.0315060282611473
17,2,-0.5657711562542559,-0.16221275202998114,-0.16395010653836228,-0.09467573755645514,0.03563580801796772,-0.030440369817392853,-0.06490613455374811,-0.05592073960079478,0.011418002186326404,0.0038712235962821873,-0.012257470628150363,-0.001565308685733521,-0.013005965275867767,-0.013503092341125563,0.015503492902988424
17,3,-0.5382874471830864,-0.14832283718109426,-0.1570080713707485,-0.09111324519402872,-0.006946901198780443,-0.03891644924097368,-0.050388418608851314,-0.05926404366519219,-0.016585998075086355,0.0031082255378236563,-0.011031219170057475,-0.0020692697134542144,-0.007153884051847064,-0.015216085563692038,0.01175577886769527
17,4,-0.5528921807970895,-0.15725083193486042,-0.15011621798942162,-0.09024695995831208,0.03289511340660081,-0.021391500270175393,-0.04398772083910497,-0.03990541101952439,-0.007177946921490294,0.0070132658058999564,-0.0078660364196639,-0.0017358594304764871,-0.0066917800031911796,-0.013517188378284015,0.014995695698368217
18,1,-0.013785796556247606,-0.14769420488819102,0.08100381690609755,-0.017837841699819175,0.051732897925249675,-0.025663191178609802,-0.019992364189382904,0.018593463588134563,-0.03382109765250769,0.013421526675307091,-0.050043938904872305,-0.000876964772647093,-0.06625688118551885,-0.03906532444328107,0.00820178845805489
18,2,-0.5397680697218876,-0.15070892353585733,-0.1425508688140877,-0.08817430308634536,0.03858324734410954,-0.007508165722453923,-0.011786403661697881,0.014340537821713756,0.025115832301881757,0.03123606502090362,-0.005503874697403828,-0.0015084710000214476,-0.011479661029676874,-0.04429820680427417,0.018388706034913247
18,3,-0.5155836143778915,-0.048716029910586975,-0.13748661883624158,-0.08952171638818487,0.016750023380680015,-0.024020508837646806,-0.02621379525490831,0.024202346539070056,-0.002819789227260418,0.006698242471456375,-0.003815337849758555,-0.0012337949300102891,-0.02405039157369211,-0.04369888713545846,0.016146698684013024
18,4,-0.5271333643017242,-0.1523225070102922,-0.14265374606249284,-0.08204526721488195,0.03499293610991887,0.024130048699296493,0.018408675183135804,0.018349592397957016,-0.0007194660614621485,0.010721076065467832,-0.005079529975421597,-0.0017358594304764871,-0.016396989918230184,-0.04076973062707112,0.01550688066018405
19,1,-0.6071750383161157,-0.16873105706667713,-0.17167809355884336,-0.09580878355281403,0.044118059842515815,-0.038905840041247274,-0.020616016872901242,-0.05824755071551753,-0.0012149727300508814,0.006230008997321453,0.03147858845732448,-0.001612060877246089,0.03540525445857847,0.005930228472537142,0.02852009795932732
19,2,-0.6272345484160683,-0.17108096975055026,-0.17156906981285153,-0.09288618836402496,0.04402568265985792,-0.03772334037786657,-0.018195418319454055,-0.06226773549873183,0.0015724657306325246,0.00551247766196261,0.03568141281862267,-0.001612060877246089,0.03606307228488855,0.004891022913315992,0.0349394342509883
19,3,-0.6280861036722298,-0.1637085515395657,-0.17260892690078064,-0.0933826846093955,0.040873504543325105,-0.03790795533161701,-0.01940513637735324,-0.06790712640695612,-0.00045394769739492513,0.004183515133255248,0.04526105443345784,-0.001612060877246089,0.03522238761411379,0.004503873758310571,0.022401198810822615
19,4,-0.6003666753721003,-0.17125176879710646,-0.1576609894739087,-0.09645942200907201,0.04473063994134791,-0.037278046086528294,-0.019944674245984895,-0.05835958376661583,-0.0022838709790446894,0.0062946870062005195,0.012756607319060944,-0.0014139461734584823,0.035205852546576676,0.0065791723282304015,0.017078669999884225
20,1,-0.12663562165943976,-0.1171412664674815,0.05392745547216231,-0.0524813690645152,-0.600225144522384,-0.028812254219731315,-0.012881836080969582,0.017844809024304638,-0.08750510505760653,-0.14866438603404092,0.05132697681404074,-0.0011255433764071976,-0.018817321133851816,-0.016687298255537424,-0.0789919786391719
20,2,-0.1337279676418507,-0.11576621076003059,0.05368013039671283,-0.051967264955601,-0.5709486097429151,-0.02697474344732823,-0.011815141042177228,0.017844809024304638,-0.07554588471868047,-0.1488086784490648,0.01076567814737479,4.6912001206095635e-05,-0.019474300443119805,-0.016181806816279638,-0.08039808517600049
20,3,-0.1328041312267011,-0.11660182010709695,0.05382647620143619,-0.05173365962024484,-0.5696329677723441,-0.026481736408347435,-0.011781492209498708,0.017844809024304638,-0.07523071105364769,-0.1472599867761622,0.011924031365920237,0.0001786165077470262,-0.0192463725525081,-0.01613220228897257,-0.08052769659275034
20,4,-0.11902807896151636,-0.11683371866880961,0.05501729063811761,-0.04955337393157358,-0.5934835751052597,-0.026991513616131623,-0.012899758788870955,0.018143672978973877,-0.08679917921792385,-0.16414954392205527,0.05097517878203095,-0.0011059849306911318,-0.0019020484307002601,-0.017423931781371332,-0.07964185411760401
21,1,-0.5334340000585162,-0.13421470895071239,-0.09953464544916965,-0.10156204604958936,0.04127684304003803,0.05299272349566283,-0.014710479892138686,-0.029080374750061234,0.0024332313430644728,0.00018780654748958535,-0.029509242870759282,-0.0013098739005763895,-0.02781659576010623,0.004191664724642704,0.03532643159081413
21,2,-0.5303050079354094,-0.1350107672576756,-0.09522101862227558,-0.10149484659521073,0.04127684304003803,0.059342511338481355,-0.0014947896830851608,-0.026067865546649582,0.0022218940829545905,0.00011565997098036095,-0.02745047099089845,-0.0013098739005763895,-0.027762947554451963,0.005619869597466032,0.04431298963017175
21,3,-0.5627215615735711,-0.15279684994160206,-0.16125775883488314,-0.10775539228825229,0.04301156275417652,0.06242484388595274,-0.05189222361431771,-0.07774873683406947,-0.002354658346420265,0.007079399689190299,-0.04433854571366007,-0.0017019109255276715,-0.013133352745447548,0.00582604177756847,0.0216123262807895
21,4,-0.5399222329687653,-0.1500962898624235,-0.10337464297107862,-0.10215338004430605,0.04242186285645937,0.050729459538062925,-0.006073874973623451,-0.026646449134892572,-0.0005452671187905471,0.0006439718881971132,-0.04394566896364721,-0.0016948788716026797,-0.015320830070091888,0.006864020927867796,0.01788135775777595
22,1,-0.5110588079427666,-0.1405668024242871,-0.06981368697886528,-0.09793021703653604,0.04571478663970075,0.06472169923460257,0.010500385849232028,0.004807249323239163,0.026561231739752687,0.01275375363926751,-0.004988728814587974,-0.0016892570985361313,-0.01804664021998551,0.004611366523982948,0.025671158397146853
22,2,-0.5086112098925968,-0.10851008983739266,-0.0731224194616139,-0.09686490989835637,0.04637934491908433,0.04923788886552841,0.007612166282580815,-0.011944874667477049,0.028311036642803294,0.01914038742258043,-0.023172052301075247,-0.0016892570985361313,-0.017776910747018745,0.008759700303399811,0.02525104320834221
22,3,-0.5259155166321152,-0.14569162954019044,-0.07840542573826943,-0.09776653337293764,0.042643443680936484,0.06750059203317683,0.009126952103508142,0.004798194136012668,0.0005032143631422309,0.001990062414409155,-0.003386720509193297,-0.0016948788716026797,-0.017527503078093847,0.006141997419786614,0.018115203206267822
22,4,-0.5107865185845938,-0.11811902160077623,-0.0764488530151848,-0.09624647513320182,0.04614792531065314,0.05108626483118357,0.01211005515561932,-0.008936585475833595,0.03006444362750134,0.0013822066099293544,-0.008055799421216805,-0.0015970600535400007,-0.018753943622371753,0.008077765823304692,0.024773382398308615
23,1,-0.5665552039059515,-0.14832944777586254,-0.16948432338919733,-0.11275692655423881,0.04258812945884879,-0.015270517331978673,-0.052948481390958625,-0.084956684072705,-0.0037074342312628837,0.00496957938161237,-0.021255803239124203,-0.0012147448251600091,-0.025511295708044453,0.006635544781233997,0.016143053454522983
23,2,-0.5662911149074102,-0.148630452879555,-0.16994815556088178,-0.11284905804031624,0.04260318260777688,-0.01641925954540807,-0.055181649440665385,-0.08507765505828949,-0.0038179210303140353,0.005101152004870484,-0.02020833510167959,-0.0012147448251600091,-0.025865843793241222,0.0065809899281191455,0.01600091604339302
23,3,-0.5663586934466084,-0.14871126279559238,-0.1696687968028529,-0.11283806222035496,0.04274617483710536,-0.016457306057079877,-0.05534443451672127,-0.08577812061517828,-0.0038802245786952244,0.005027804909947061,-0.02164242073525221,-0.0012147448251600091,-0.025723985487103633,0.006534826785137323,0.014504090663555246
