f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_level.mmce_mda_10,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,nbc.dist_ratio.coeff_var,ela_distr.number_of_peaks
3,3,0.29886210710299377,-0.1130774291035159,-0.09448457906181672,0.010408583854362996,-0.05017320168013052,0.046655332003049096,0.033317220576841944,-0.04283167814489138,-0.030100159757109415,-0.039219680067550715,0.010103749060143654,0.0015446061832480864,-0.00017873144829701613,-0.009625914940677556,-0.00033075744330295196
3,5,0.2893328668231577,-0.16786007025174804,-0.09484197281413008,-0.00010454225831279561,-0.04699427750580253,0.03740525554130337,0.023866284479987926,0.043821933370749126,-0.01316268259291773,0.0363984599864346,0.01482936990051167,0.01738583334848623,-0.006757804755768002,-0.016044882541847837,0.0005351388800769593
4,1,0.324790744725426,-0.14070599476441925,-0.0930474946488712,0.010425656217732848,-0.03665772449821826,0.042737924772436396,0.03772800811559083,-0.046303130326217974,-0.0034613824794484964,0.03469546703944923,0.016392067985921237,0.031628724395938015,-0.00041801972762748,-0.008693184326629149,-0.0002353718995638943
4,2,0.323852940304002,-0.11470719011657211,-0.09433977211425094,0.010977845474949227,-0.03869135980741991,0.0659099582774459,0.04530674440012767,-0.05284611047914613,0.0005687710789624012,-0.0218355812371672,0.015051891991207968,0.0145470333112496,0.0171631196377309,0.0008260880521047366,0.0016044472578970637
4,3,0.307539045919924,-0.13015174250877717,-0.09358108892108925,0.0025615276388227842,-0.03812668447023497,0.04357538814501809,0.03914885744904212,-0.04426324389748084,-0.015308727831570362,-0.015482772991653381,0.015872338317886366,0.030569612437300792,-0.0006935950056640333,-0.012018767006148673,-0.00048489665284615036
4,5,0.31656092410908915,-0.11302828417178025,-0.09077692439547892,0.005367177702622457,-0.03833200686660986,0.045842182261093684,0.043336131476317236,-0.05853374739775667,-0.01554867920906507,0.046138982038053535,0.02449013422346664,0.03149983646917083,-0.009291270888545412,-0.002074911639707891,-0.0025362967314482405
5,1,-0.3751360613091428,-0.1708977958788467,-0.11052669847817334,-0.10064014771747001,0.23654939234852962,-0.15255290334466032,0.01614868212985147,-0.01860953132960179,-0.0008610787330581688,0.007562217002391576,0.009687840619420669,0.03451463668642572,0.008573412037358615,-0.0016587419134126184,-0.0026127512789297716
5,2,-0.37626751837336,-0.1608559346971041,-0.1108146802990666,-0.10159639091145746,0.2205949700813342,-0.15265216910347532,0.015869060395521942,-0.01965988831592282,-0.0036367518353677326,0.0013567624994775035,0.008277862369268474,0.03624635893879029,0.004352233211205841,-0.003777705930512418,-0.00320586289186982
5,3,-0.38979127342325726,-0.1713808326719887,-0.11124377162675946,-0.0981431791676663,0.216760347663897,-0.15251192265321561,0.014681769522448483,-0.020832428901673663,-0.0036054504104747766,-0.00555841570173423,0.008317244765100327,0.020540614785636537,-0.005479833017692685,-0.004018270995576458,-0.003026720408423977
5,5,-0.37495121577182106,-0.16817402264246814,-0.11063053346193832,-0.09672050288271579,0.2369996202838837,-0.15090162634746543,0.016934821304647404,-0.019070830718470783,-0.002750733793783457,-0.004999932742060249,0.01551221681141975,0.03727806435172748,0.004228594460146568,-0.003151396932264618,-0.002744769745374238
6,1,0.29289093363552177,-0.11448494863531652,-0.09994671508420468,0.00386345318085285,-0.04230469415453704,0.038096416296063126,0.030400745454624966,-0.06605328934727465,-0.030088736716447576,-0.03352983454900988,0.010673244733069909,-0.020214280914034374,-0.0007148813513878064,-0.005661597974182917,0.00032815714761415986
6,2,0.3066517633896997,-0.11358966563820512,-0.09805508639325089,0.006810086455780701,-0.04478050004852042,0.036195010765711536,0.03893567796509302,-0.06408892979543186,-0.025499380000711048,-0.033351319226255026,0.011222994210081869,0.017203904479769713,0.0025255423112283183,-0.014974544663084208,-0.0025068059149918214
6,3,0.3290034833512462,-0.10816329243173364,-0.09211280621081283,0.012649492272281074,-0.00037978236861843884,0.042351398205166965,0.041333566334346206,-0.056630978199927545,-0.021683887835440185,-0.0281510020187128,0.01522220442828463,0.018180500961261007,-0.001489527357520714,-0.0028779099114570896,0.0019983573660383473
6,5,0.2782279646855383,-0.11579150962519495,-0.09475055626388675,0.007053375534976347,-0.044054300065754365,0.041005087224372835,0.04659034735121572,-0.041074771600551487,-0.027979031203697546,-0.027183607638913716,0.013423962675347232,0.010830391262493804,0.03406595013402012,-0.007324193498068604,0.0001703868247709756
7,1,0.23941013400477332,-0.13451108519683946,-0.0877479040992462,-0.003460102626455447,-0.03590668759378102,0.0432075773017026,-0.15745212489071045,-0.052366466170434674,-0.026583618752442438,-0.033724212072918515,0.013756695821381733,-0.014231368012707687,-0.011339805608637043,0.0033607562577196446,-0.011703738142508953
7,2,0.17325610241444506,-0.14719023127478062,-0.09362561358201192,-0.009826288285977015,-0.03435781043373962,0.042327463251521445,-0.1776169136608249,-0.04700221169567615,-0.024745886487493166,-0.029123788086693796,-0.13696128839074637,-0.014981259250843957,-0.010823785336077344,0.004597740878186623,-0.010591061785670515
7,3,0.223436962072109,-0.14607326601165396,-0.09358894785660733,-0.003418479079278831,-0.03335634869401201,0.04227328253184773,-0.16886860316237207,-0.04628459763015185,-0.02586759752549956,-0.036877168302118436,-0.0007463028638709453,-0.01541148716013245,-0.01579239080041722,0.0015975525432497424,-0.013826090094770116
7,5,0.227776697744657,-0.15272184959532026,-0.09426672410342658,-0.01061497964013679,-0.03472559204866834,0.042614937265748346,-0.16104410347286902,-0.04654921246236427,-0.02245068053686456,-0.028696854060117665,0.012782454152752252,-0.012932668928392487,-0.013636011043613705,0.0009101414165568504,-0.011302974938656413
8,1,0.36089293802587735,-0.10389896482561321,-0.09164954973968432,0.02849231748463886,-0.0474943080928449,0.05875367165051529,0.05001031241730753,0.04854051979459758,0.025716027797833028,-0.0205926623016248,0.012683874068234728,0.025917241548563046,-0.0059884709957097855,0.04647512095477953,-0.0016020186690702118
8,2,0.3951065980591136,-0.09253987096169632,-0.09030437968611672,0.02542899054048434,-0.03578026871588222,0.0614847729707167,0.04746121419208887,0.06358508176233915,0.05094832365575566,0.0483651740220939,0.01982180157917257,0.02957754323640098,-0.006512826756574619,0.027866959950449407,-0.0075852989901210545
8,3,0.41841356804405544,-0.08964491720084133,-0.08760051954219489,0.03345465643907374,-0.011282096310276806,0.07119793957805665,0.05363451656839601,0.07614123773122022,0.07778009419588029,0.06311138307689937,0.024719091740840582,0.0284484084099081,-0.004462283123842703,-0.008571929266663525,0.002988427596229818
8,5,0.42173374182343076,-0.09206645596804779,-0.0842600432345696,0.03317585253892395,-0.032615529937956515,0.06765385385055164,0.0578756540265833,0.08699453283631417,0.07345908799370428,0.061234231670765714,0.0249492375668936,0.027911010886007174,-6.623911103537951e-05,0.047363336632955555,0.0055903735926574015
9,1,0.3497416120200835,-0.11235200977359708,-0.09205391939448923,0.015995490027406502,-0.0476479102118977,0.02407759311414031,0.04620657842731277,0.0427238049579588,0.07554246482305428,0.044898502009427535,0.018443502303615897,0.021515290214528363,-0.005645061145783046,0.04255746945734763,-0.011742475162698641
9,2,0.3538377367494492,-0.1100133532427682,-0.08773856933688746,0.018157292066543707,-0.04341643354393079,0.03595983157215488,0.04536396959390313,0.04948476800201597,0.07819712281268934,0.05067628197934187,0.019174429553693053,0.020042521986203054,-0.006381323928426088,0.046116995744254936,-0.012193658087098332
9,3,0.3645524291922041,-0.10790781741088816,-0.08767319096198721,0.017146228042058936,-0.04063444268423141,0.028008445884331698,0.04650609089252288,0.05015524000591324,0.08494399103199027,0.05692053482139426,0.01929048158074544,0.024405445748302945,-0.003269447335680686,0.04626023872815118,-0.00438103334318876
9,5,0.3772313451740059,-0.10396114030513398,-0.0864915079466823,0.02217464206321116,-0.03266376467499627,0.03939080116311497,0.04748563584138924,0.07695378922516717,0.0898910848644184,0.06722258454680188,0.02108326899739565,0.02335217456446428,0.001189991151940635,0.051240559967931525,-0.007637408602165826
10,1,0.9067397614481387,0.9237640353566466,0.5140114309631667,0.29896798497861266,-0.04667744054114595,-0.01892338717295792,-0.08762783434846856,-0.062040049010456365,-0.022947636467097018,-0.018446809875527645,-6.451642468586482e-05,-0.0538044033610697,-0.004962481687167488,-0.02942311635888211,-0.0011060904011507772
10,2,0.8986835983508419,0.9509795889403125,0.47442739267684914,0.29497026326921794,-0.044939016868920816,-0.020543410740009586,-0.09855458784396073,-0.05798367663218324,-0.0268370863029663,-0.016508504227574085,-0.06850981095192059,-0.05582644690101228,0.031044983949374928,-0.02862588598883672,-0.0017485123168473685
10,3,0.8987581428965943,0.8959908197512355,0.4379269899080132,0.28385536994535643,-0.04832505673342578,-0.018702428252724838,-0.040074207088935936,-0.05737002073703686,-0.023382185600417195,-0.01960310008946937,-0.06899288209590665,-0.05906541418376644,0.005245661597562844,-0.03163823722032173,-0.0027443678188494532
10,5,0.938573905619812,0.693406612035068,0.14915132011039728,0.20108401223119468,-0.0427618462707018,-0.008201638663614582,-0.08519451906765527,-0.06920922192252474,-0.026567893220656707,-0.027649207652711085,-0.0782660430948805,-0.04898996100051161,-0.009925622759793392,-0.03576720658132325,-0.0016372025299149938
11,1,0.3244856227882149,-0.09662220572825697,-0.04241504013645205,0.00876613825466768,-0.033977640769488726,0.054997554911442904,0.0369516346885037,-0.053330503456525805,-0.028805696336482008,-0.041466498605908175,0.02231453367002237,-0.019099897587667624,0.0030787533533908115,-0.016152378963040226,-0.0013695208996878701
11,2,0.3196116169499297,-0.10222110556037954,-0.08296497129322457,0.007400043117934988,-0.0369179166275918,0.05374682166954476,0.03752556241265332,-0.057875855444246484,-0.03131783747463307,-0.04356542578541766,0.02013876018645876,-0.028391614252910955,-0.00047769345003205097,-0.020745692695699963,-0.002638581265975557
11,3,0.23939290063313007,0.08308891399821856,0.42168663377841076,0.21677537229786034,-0.03271372914788873,0.032531599390799276,0.01268886844438483,-0.058393765064114214,-0.027926782389160482,-0.05933312248566336,0.016473753094958417,-0.03752534516778751,-0.009986277487320885,-0.019359324011224657,-0.0005083852076279509
11,5,0.2898843572579122,-0.09515406330380584,-0.07945111057671109,0.006304530413809032,-0.03110988540877347,0.05649721080606874,0.04031537602766743,-0.051125205998200175,-0.027947379004021826,-0.0368189238862809,0.021283670282419467,-0.017547415321728096,0.052772630720654,-0.0184209184069221,0.0019068530990171892
12,1,1.2015627251506857,1.2619144895046956,0.7399599852491001,0.4464284323156594,0.017769168539000964,0.06837063620939762,0.008079969072265616,0.09287421946761872,0.04066138977443973,0.03573418541286418,0.012002468156753302,0.10412739208808287,-0.011746189931715629,0.05945941884007385,0.006861250800911518
12,2,1.2025994852400712,1.2789634826607141,0.7623693753018465,0.4451767697641263,0.01589030468391454,0.06552090006242159,0.052925594849471916,0.08637075148340435,0.03936057013586207,0.025343361282494304,0.023555146564906825,0.10697307326726894,-0.013883537886246793,0.060470997426431486,-0.008852386438615061
12,3,1.265949972400828,1.3496048837156336,0.7742671740443389,0.4556822901596304,0.02199206647231364,0.07977425716993697,0.07926503229482738,0.10267017236196987,0.04123569689756788,0.05769663102291384,0.03330715662803092,0.11231033658897559,0.017509005514931748,0.07818763822311486,0.022410055766286574
12,5,1.1934113481873094,1.2762955999781858,0.7389092861478384,0.4318016797839026,0.015447407257028967,0.0625283353984022,0.05171142134537,0.08510401434182568,0.034228622468765145,0.05417030211363237,0.019561458923858042,0.09769940187179893,-0.0141979685000253,0.0559978426006786,0.0014380448056931343
13,1,0.38923642167959926,-0.09925506738556503,-0.09850387464847933,0.024549959104844435,0.044259602565417146,0.06860725844053758,0.059322928368593764,0.0668414473332294,-0.018082011145803992,0.054113191806038706,0.02345163139751986,0.017186022098431984,-0.005062418605868307,0.021206742021356285,-0.0019056708700348085
13,2,0.4006634322075622,-0.09390309956912742,-0.09497052694422987,0.02602681487162487,0.06150771506076721,0.07527758647891675,0.06513572333179421,0.06848468698737079,-0.002107702370157855,0.07290598533154272,0.026377289311604837,0.022023848535652268,-0.0014087105410963438,-0.008033072516753463,-0.00025348627887608437
13,3,0.4069078556333938,-0.10566304894671702,-0.08916649453062576,0.022998592733926546,0.030560009916966464,0.06524585728511478,0.05151392313551257,0.08224465342384377,0.06522955216882344,0.055993167525812446,0.023368415850804698,0.0007812111699667165,-0.0037847685976778967,0.029353767289882905,0.0050005035630978885
13,5,0.4030612551632398,-0.0992274572705211,-0.08806260187589121,0.02042179804190706,-0.005345107786065362,0.06201849463817802,0.013991229718359248,0.07233381426222436,0.07945383713215436,0.05463388606965943,0.01961487851211821,0.01573263978494738,-0.005389606425173117,0.044315797183326885,0.004068280004898586
14,1,-0.6303069669533885,-0.1865823416831749,-0.11942151646876104,-0.10952343495390979,-0.10956584487078082,-0.006060872585408954,0.007872705273168908,-0.03553346094515211,-0.001641267180203671,-0.00047540165629135424,-0.0035127911059394806,-0.006596797347466349,-0.014281773566728781,0.0047048118493860395,-0.0017189048526767357
14,2,-0.6032046429401784,-0.1821002350991666,-0.113734511380389,-0.023903916690002445,-0.08628895548897868,0.016529296184924033,0.019140578370471874,-0.03495588306105637,-0.001689924837619918,-0.00585207676258585,7.168884332190676e-05,0.00472522325993442,-0.007245881120961766,0.005966009725858945,-0.001540367145588147
14,3,-0.6184491733683447,-0.18334134177301528,-0.11250914311197112,-0.13059018818735943,-0.09858488774146981,0.011941003494087216,0.01369942768426514,-0.02836292447541626,0.0035760741640422857,0.020156384902994474,0.001058653917922443,-0.0015206666907328027,-0.005716948562755215,0.003665595322761137,-0.00036403401120522095
14,5,-0.6161211015924172,-0.18590419515480214,-0.1185575494729938,-0.02624712221504824,-0.09655344238737944,0.00322725439227443,0.008157029822454765,-0.037765185800313336,-0.0007329028120144875,-0.0011151099272653769,-0.0023459505775117752,-0.0054870697102680725,-0.009338089517977433,0.004342657881407008,0.0003643744244940492
15,1,0.2817846295177852,-0.12936311147642315,-0.09808897950240435,-0.0020687397939812106,-0.03878585010133456,0.0422721659707165,0.04469654352594398,-0.06182976077220812,-0.0011092193703057477,0.023381121337034887,0.013094949135355315,0.009541609220076037,-0.004475384994143182,-0.014818453282465791,-0.0038052656241801077
15,2,0.2561058773048754,-0.14689998059999954,-0.09880341857570699,-0.007885247776204727,-0.037942520570941704,0.04953454365189438,0.03934551297449954,-0.04903722808344303,-0.016553253072342573,-0.013680386853088602,0.011518767455522145,0.004708229436334097,-0.017505755277068265,-0.013754276088482174,0.0004642793949501669
15,3,0.2775881808469412,-0.1374397200902137,-0.10096867079228687,-0.001542625672258046,-0.033763921860749016,0.03296517377020619,0.04268786937105465,-0.040566257758591434,-0.02190176761328705,-0.02153147030056212,0.012160688956070068,0.016046113542795375,0.0032087976285744605,-0.011983035518652162,-0.0001806204854194737
15,5,0.2949213292911077,-0.16528212140167423,-0.09589172776643115,-0.01452975729756443,-0.04218767949710229,0.043990118728937655,0.026970912826245235,-0.05231471851869732,0.05841482944522059,0.030406372743342694,0.020705218361733665,0.013984682926972854,-0.003406578312498927,0.029784717221327077,-0.00040212776557447475
16,1,-0.6055353598023406,-0.1862813112194006,-0.10843356573275843,-0.13387708831457376,-0.050636808941306725,0.005744289356124566,0.014423786442206862,0.01889664558921361,-0.017144775000078393,-0.025279663873454893,0.00455793898203127,0.02229622232018655,-0.011670907484599213,-0.008632110923782362,-0.002291814521399077
16,2,-0.6149301661073433,-0.19284027693102704,-0.10885577655834726,-0.13650104505451752,-0.0726067359101347,0.0039474978345282324,0.013497234794172785,0.017355241740626044,-0.018591209154445756,-0.026375728638145343,0.003393859777689933,0.02018660533217905,-0.01674811876538823,-0.010848287379874555,-0.0022373474662198585
16,3,-0.603589103558352,-0.18555175187232442,-0.10820768325453155,-0.13330976415559456,-0.05308714020166241,0.005513258326488589,0.01424292642165999,0.018994950476190143,-0.016885849114861587,-0.02605722798223673,0.004569600475360444,0.02195255231990628,-0.014430119672667795,-0.007888399103091482,-0.00211857887379169
16,5,-0.6108380726558102,-0.19058003478374208,-0.10874942654363381,-0.1343018676092841,-0.06185214650663581,0.004616283534302608,0.014066150058163768,0.01698589144870318,-0.017847072765377652,-0.026837012788772104,0.003972012164352699,0.021505338628176458,-0.012037122510546738,-0.008284887652878038,-0.002131166808123679
17,1,-0.5513280613362342,-0.18603538221507526,-0.11588014260911296,-0.12055735896483886,-0.09995862389519845,-0.0049384306287864835,0.006305728395910469,-0.030735751892141016,-0.009535055115512826,-0.013067691428421898,-0.004236962854933297,-0.00369660648015979,-0.005005463653395626,-0.010728763781591476,-0.0007608292751283758
17,2,-0.5726038479058168,-0.1886973649026042,-0.10970374179089049,-0.13752063899066486,-0.09602083332796059,0.004370709990135125,0.011022433706564215,-0.02813501030324923,-0.007896018353828062,-0.01048475092138369,0.005847853085517558,0.009920149560694619,-0.017478849394425407,-0.006700528526217118,-0.0006032714418283921
17,3,-0.6237079095136734,-0.1768471448016071,-0.11084844815376031,-0.13577822722813113,-0.10037266894101245,0.012353022908111052,0.01014264454029078,-0.030800736625276347,-0.007668165280651246,-0.009369855262445069,0.0007786733365495695,0.012533920400563088,-0.017474026589145108,-0.00625069944439429,-0.0007578442047152491
17,5,-0.5893283345866105,-0.19732487974509025,-0.1118304380000075,-0.1456162820083048,-0.08715807577105454,0.00199222852561974,0.009062528662902008,-0.011311111677245331,-0.009925859229513946,-0.016759212189598152,0.0040092885219790535,0.013397596737926058,-0.014543564356416235,-0.006849478446764564,-0.0006339512805704459
18,1,0.19628844224709946,-0.18041262074535389,-0.11121659112232236,-0.03922437608345713,-0.049533780900927846,-0.04360641697711731,0.027827271843533685,-0.0709568161529628,-0.036006153640612125,-0.04405551459705398,0.0010634235136275552,-0.0180238796724759,-0.027160969137367236,-0.026117558175315723,-0.003175633660760946
18,2,-0.529023143661977,-0.1831525610061344,-0.10824571087149483,-0.1171365933407863,-0.077525670602698,0.011879652343675223,0.014613416555704731,-0.026769150358685417,-0.005255481641598044,-0.015781957511955037,0.033033426075419564,0.012229048896039473,0.00565212980324244,-0.005988678547106306,0.00020230916902427552
18,3,-0.5482179612376857,-0.1482470743801403,-0.10805075505766876,-0.12130543831490977,-0.06352375819204013,0.021689373235763875,0.01389524723300935,-0.025144875055378497,-0.005105180022098142,-0.012924597036714771,0.0031801795985760633,0.015420952478699748,0.11958459562423517,-0.004955345382212684,0.0009328651430626786
18,5,-0.5327950677911175,-0.19259599859588114,-0.11076472138211237,-0.12266545663552786,-0.05702527619452872,0.0020450180790556258,0.010834114223859277,0.010160754531920339,-0.00553842990822838,-0.010208899148807116,0.0049469648480929326,0.017282602832432208,0.10285751463845874,-0.00792207485449207,-0.0013846037158520572
19,1,-0.6630390161456078,-0.19216048890856807,-0.11029286488443274,-0.14304897379912554,-0.07971945452753615,0.01592984940010252,0.01535067667479238,0.02059019521957761,0.03316772440824378,0.020003102164741566,0.006085202288621766,0.021529178387853988,0.002016080402800878,0.01966442992166192,-0.003998042805621972
19,2,-0.6590322878123073,-0.19059538255314457,-0.11049303156472634,-0.14062437554502757,-0.0811791872024354,0.016617464738257613,0.015314297338510538,0.01679787596104585,0.0319415668521738,0.025160539456526153,0.005890740241778574,0.025610136041569646,-0.0004436993081784398,0.019939636261949428,-0.004022318956182586
19,3,-0.6691143991785466,-0.19061884199175763,-0.11117196326942644,-0.14357493054843945,-0.08378634347537156,0.015326309960076508,0.015662333765923273,0.01714611224950486,0.03312093534351974,0.02178758307683362,0.005144845549452951,0.023472019205456208,-0.010961066286221864,0.019659909751071215,-0.0037217438632958506
19,5,-0.6308342168722005,-0.19286792841689585,-0.11079717821607256,-0.13782309222013173,-0.08030999096295467,0.01039076028038344,0.015816277314918723,0.017362075200167117,0.0049201222130393,0.023575266259018908,0.005743103140660206,0.02216013969179029,0.0012165874900241596,0.021548609407366335,-0.003969901883245346
20,1,0.05033806599976468,-0.14620845180335454,-0.10891382923120872,-0.03429944481820385,-0.032967915332980206,-0.46949335398916636,-0.1805009000977897,-0.038607228081916,0.026968331707249833,0.02257355334533247,-0.16871709826642214,-0.014434440306069251,0.0002853153940369083,-0.013609726062314208,-0.006531581564844478
20,2,0.03991405529289786,-0.14681815288375935,-0.11004991390119413,-0.03639715428678584,-0.03373642042008798,-0.43067741776119084,-0.18919907601914304,-0.046622296306664306,-0.013287078142246394,0.0244359167586597,-0.16284065908514458,-0.016288843153376975,-0.0012053389127416364,-0.014035373157482737,-0.0013615411751670243
20,3,0.05005958269515075,-0.14640173465271705,-0.10923736020488437,-0.0346320243432115,-0.03385363944624296,-0.4648879120676649,-0.20150071866843863,-0.0530207503224968,0.0276067141013927,0.024358205807712727,-0.17145917767686178,-0.01643079326197034,-0.007752343960337566,-0.013850862978950862,-0.007242472864210186
20,5,0.03807126326539482,-0.14762573425903722,-0.11093484736339455,-0.035283651128593704,-0.03459018546163819,-0.42210623578954365,-0.20295955510049624,-0.053466804895097676,-0.013631906774552985,0.022072846896592738,-0.16386725324968365,-0.016964786167164597,-0.008708029876769122,-0.014435076390160612,-0.006874423752319357
21,1,-0.5377606293536156,-0.1780351641390995,-0.10426942377964664,-0.1200227303754881,0.18226217497590622,-0.005620848376648468,0.012429982788127715,0.0008643761432993539,-0.011872800334904237,-0.01707183035304476,0.003782330360840605,0.022783517802719616,-0.022490759541642175,-0.02048360974302775,-0.0036891624887232183
21,2,-0.5381796625373434,-0.17914413882760868,-0.10401000948716393,-0.11855476477399449,0.20461031053224782,-0.006988103457741274,0.012512572676153062,0.00773908635511813,-0.013222430364698563,-0.017345255649941622,0.0035321960868575776,0.02485623972810291,-0.005121582709277022,-0.01316933818016898,-0.003625612714849816
21,3,-0.5768986938083644,-0.1920077266064463,-0.10555515054996391,-0.13040754436715804,0.15692775716250898,0.002381743918887082,0.01285060825696644,-0.013107485709425232,-0.04237255411135062,-0.06254373852586266,0.003687382364158267,0.016687740824036637,-7.560424662895408e-05,-0.003737413103367528,-0.0036257851457621388
21,5,-0.5227074101254703,-0.170251047813245,-0.10359458582104761,-0.12062411087680612,0.18259038808184622,0.0018514526311858971,0.012174392528432158,-0.008240636941167,-0.010147347652539,-0.021264091674442515,0.003316865393646416,0.028501596421568555,-0.005920871005564338,-0.005026153929788901,-0.004035294877442199
22,1,-0.5242207251914253,-0.18672302779061978,-0.10316592677566852,-0.10796067808368649,0.22342471254087862,0.002942574403731446,0.009752839569911171,0.01894739103811294,-0.007448372631061126,-0.015404619377038402,0.0033373782189659467,0.018579661212670833,-0.0061623900215949335,-0.003044724220390913,-0.0015347253546499106
22,2,-0.50341091021607,-0.14965612819441765,-0.10271414670565066,-0.10968271200423428,0.17392416001897743,0.002349635651085182,0.012916811973809608,0.019050450722729817,-0.0058746763429000015,-0.013932416343898756,0.004351119874668077,0.018684457671751777,0.04858540350552016,-0.00276053737004057,0.0006176238677485754
22,3,-0.5139224134802194,-0.1760942098304408,-0.103106369921362,-0.10778066808885357,0.22069802069435276,0.0032868540705000924,0.011935423289833024,0.01902919287089285,-0.007103179005873887,-0.014288900248074556,0.003573390973369094,0.018287524599687445,-0.00266420532014312,-0.0037479352837049666,-0.0005557210204661197
22,5,-0.5147377610366,-0.17615593997408732,-0.1042052549605161,-0.10801354432278715,0.22069637517055163,0.003214439763466517,0.011809189035507647,0.019216276430370525,-0.005901237827850806,-0.009682149249014988,0.00348154245434436,0.018783155396706937,-0.0025045011969493645,-0.003810642269550662,-0.0005173703337603329
23,1,-0.6279140844177371,-0.19140189914020608,-0.10924197963784933,-0.14362490234393022,-0.07570282182337974,0.004178071058989051,0.013185202398861704,0.01395243339733799,-0.017814407373884112,-0.026088320693720853,0.003922259294549804,0.02008403815326125,-0.012872362946468253,-0.007955518186927754,-0.001997549173833628
23,2,-0.6293353102886826,-0.19166012991980613,-0.10936068988004431,-0.1439138986081083,-0.07628508300099715,0.004207479155038356,0.013071009402842705,0.01277911477384888,-0.018416595021950987,-0.026153850853803194,0.003770128013938192,0.019772391492674783,-0.013702245564336867,-0.009651472253388874,-0.002183644538173866
23,3,-0.629042722772956,-0.19126035212176257,-0.10899359732928847,-0.14399471612090162,-0.07849552328518894,0.003902851601052921,0.013031326092728522,0.013782160556311493,-0.01879024256894283,-0.026176151162415038,0.003781775864002593,0.019074501844060926,-0.01589497344197359,-0.009623841648931316,-0.0021290684729573985
