feature_name,feature_importance,rank
ic.eps.max,0.43440842970183996,1
ela_meta.lin_simple.intercept,0.1926616656925861,2
ic.eps.ratio,0.1279063256968797,3
ela_meta.quad_w_interact.adj_r2,0.09201567472541948,4
ela_meta.lin_simple.coef.max,0.06866495590018636,5
ic.eps.s,0.059119911471148645,6
pca.expl_var_PC1.cov_init,0.03482380170926037,7
ela_distr.skewness,0.033335799463983184,8
nbc.nn_nb.cor,0.03266332784598896,9
ela_level.lda_mda_25,0.030645013982827405,10
nbc.nn_nb.mean_ratio,0.03032937237692075,11
ela_level.mmce_mda_10,0.021886418000638907,12
ela_level.mmce_lda_10,0.01956412711252056,13
nbc.nb_fitness.cor,0.014541271269111049,14
ela_meta.lin_simple.coef.min,0.0038993979686105414,15
