f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.max,ic.eps.ratio,ela_distr.skewness,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,nbc.nb_fitness.cor,nbc.nn_nb.sd_ratio,nbc.nn_nb.cor,ela_level.mmce_mda_10,ela_level.lda_mda_25,pca.expl_var_PC1.cor_x,nbc.dist_ratio.coeff_var,ela_distr.number_of_peaks
11,4,0.24572557335878964,0.8435450169137458,0.42805569119525294,0.2920412207794517,-0.04425881810493358,-0.009104684142430056,0.002787575191323648,-0.053409234427363395,-0.019673135421202272,-0.06279711406180186,-0.0012739753957429884,-0.040203052383301324,-0.009847103613685848,-0.027060314490431697,-0.003990735634663015
12,4,1.223312136669493,1.3016512442242167,0.7510611510447889,0.44644201958096125,0.019376392011599734,0.0704904015709462,0.0033648902036190163,0.09797348846856484,0.0407305851410919,0.023901024063278275,0.009660546511387504,0.10406041712895281,-0.017148789027740224,0.05989851421285953,0.02054653849200425
13,4,0.33937314469863367,-0.0916716232581017,-0.08812964665489738,0.012079120232840624,0.10792598254319659,0.06687106317684373,0.051240401487661257,0.08213148662270002,0.06556175927477437,0.06101567927111708,0.023864578935637138,0.0028190085846472243,-0.0038721416888111214,0.028132467780690954,0.004717885288962717
14,4,-0.5990611436647932,-0.18457927422823217,-0.11490281158522475,-0.12858524278427075,-0.0971701954941295,0.01426600181017787,0.014870291602709031,-0.027515847837765336,-0.00031896564329290917,-0.0036316323155116998,-0.0034766550094986843,0.0007229462272526515,-0.0016370737698761027,0.0033961904513345833,-0.00015054822474341162
15,4,0.25911735877117964,-0.16746805941754725,-0.0991629688741925,-0.026517612025410604,-0.038140347630705895,0.04364876692669782,0.04120705515005775,-0.06038748423035277,-0.006668529763021496,0.029503868459142726,0.014423555458226916,0.012733987474836303,-0.01153746469522648,-0.011662613829648087,-0.01615356291666494
16,4,-0.6051066915643224,-0.19198599905888966,-0.10860935858555178,-0.1351158510619753,-0.06996837232516925,0.004758101790976833,0.013125924119697353,0.01693854900459624,-0.01714630753050438,-0.027939052080989027,0.0038137902578469236,0.018945686983907896,-0.008744171024657165,-0.0106578786639464,-0.002563998777183995
17,4,-0.5621849916084088,-0.18350108862971456,-0.11051202805296788,-0.13559631998571348,-0.0939811416977999,-0.005668634462621608,0.012544824095222918,-0.029316252377926313,-0.010395641299459867,-0.017355929449120157,0.00048127994653433,0.011656848185944044,-0.0020114088781808368,-0.007462405104161131,0.0002848947862506625
18,4,-0.5540882876451156,-0.18032570104712375,-0.11099307017327213,-0.12592096023007876,-0.0911063614640632,-0.003373257987095127,0.014091435976317377,-0.031098251582050263,-0.010292078136754125,-0.0184946185645994,-0.003166660429901442,0.012623809118329435,-0.013629715722239776,-0.007497873651212482,-0.0005552018587875731
19,4,-0.6548404902949645,-0.1942343720012615,-0.11134986320949647,-0.14141089402111115,-0.08783798094567706,0.014603594684410413,0.01602859437655508,0.020126602918064257,0.016843042589963365,0.021930639782143293,0.004900344675889204,0.023363285181104927,-0.011924726972474571,0.021462999761119962,-0.0018322486325677582
20,4,0.050907090209849466,-0.14618386653282653,-0.10995173072564868,-0.035892446937213544,-0.033863210157183014,-0.47186795891363587,-0.19415907643366845,-0.05093301637794968,0.026730452228864526,0.026466117359143844,-0.17012439588020906,-0.013556105836113313,-0.007681253351650385,-0.013608286823923222,-0.006703719324895965
21,4,-0.5412913315255349,-0.17835636609622516,-0.10449284503074352,-0.11790517094814754,0.16766432518802876,0.0007961134484958439,0.012620450452417373,0.00878314047375119,-0.011341974371424734,-0.06417190883420845,0.0038143412439016105,0.018552034863986898,0.031539515387856674,-0.004608438355245751,-0.004021598184528808
22,4,-0.5217150248238014,-0.17491233717549173,-0.10333894272958224,-0.10700340303309018,0.22497763157593337,0.003296404944929732,0.010981866723390715,0.017867187435939395,-0.0052630091305074156,-0.01270194730339804,0.003499422788505331,0.019026303189459665,-0.0046027981542759635,-0.002501684842432891,-0.0006951901691336418
23,4,-0.6190588933184349,-0.19297431713759258,-0.10918251121365122,-0.14317511375306238,-0.07185812054256319,0.003876995172032103,0.01268527116928763,0.01272428493815782,-0.01811405333438873,-0.027594857202509745,0.003919006720357849,0.017982433256937196,-0.016025682713595463,-0.010397889252849995,-0.0022410548943740142
24,4,0.2896865348659919,-0.17440834177525305,-0.09399429946738377,-0.03230865482650141,-0.025286579638689292,0.040756097783529684,0.04224819744557282,0.04933436281491395,0.05061883906846698,-0.004640764944072641,0.019630890208023017,0.020678439084648708,-0.0055459726059956145,0.017197231810400507,-0.0008565878767537844
