f_id,i_id,ic.eps.max,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.max,ela_distr.skewness,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_10,ic.h.max,nbc.nn_nb.sd_ratio,disp.diff_mean_10,nbc.nn_nb.cor,ela_distr.kurtosis,ela_level.qda_mda_10,ela_level.lda_mda_25
8,5,0.06679537918348509,0.04642933085498756,0.14023095417284925,0.05969443918531802,0.06319453707002105,-0.03576720256879986,0.028715757602002515,0.0476007992599059,0.07826613984073758,0.04011088649761791,0.04738202760891895,0.0069517653781771115,0.007750222439906692,0.02278137980618296,0.023030517008103452
9,1,0.09190210160930426,0.006842184279093357,0.11792962694089996,0.09872216608057659,0.055256079731057194,-0.026959259282371854,-0.010200223789555398,0.016771213709230022,-0.05071046326408739,0.05690539385631838,0.02073839810076736,0.017666971797844076,-0.013836212211888289,0.05008680650693933,-0.010607891835141903
9,2,0.09301470214145571,0.0337054840219337,0.1201030447025186,0.09817046957179534,0.07952003019262274,-0.02233030510975057,-0.010553824835760393,0.01833752393388624,0.010375924719342438,0.029950762189032,0.026462974691733702,0.012196556269840488,-0.01975496080849221,0.011703824205722958,2.0544324060957754e-05
9,4,0.0906876839321796,0.02436604721573102,0.10513328782111749,0.0895901605694583,0.061969742537730535,-0.020697977323954547,-0.010571156257413122,0.020325980459374386,-0.07593853984427812,0.036885350676666116,0.023330632651807636,0.014900852056293157,-0.012569895115808857,0.04822323534424396,-0.0017121806167796631
9,5,0.1218296723549324,0.027391735699137523,0.13535420459691483,0.10257687839016981,0.08114166205509099,-0.006987848797532288,-0.01023064472956043,0.019012196523352953,0.021945808786925144,0.07465195254146322,0.03176338662484138,0.04756620848711398,-0.01764051607969068,0.02322837741255169,-0.001975484587391139
10,1,1.5182320914753735,0.687578919526851,0.12794564588435772,-0.04293271016499915,0.2723228417672755,-0.04522004478546577,-0.0046834491921722825,-0.037696493892995,-0.06736090556919701,-0.026744990309958527,0.024659723449534543,-0.0441926997937247,-0.012700283143941235,-0.05150582046872402,0.008353349684321347
10,2,1.5702514234790497,0.6784206009236969,0.12066546933760199,-0.043051868907443676,0.3088015609335552,-0.04817426182946593,-0.003548412522979737,-0.11033903347975367,-0.06472637373803662,-0.027133421840473605,0.02384358996341989,-0.05161027910702708,0.0036922845786307957,-0.04953256717025343,0.008781473078914434
10,4,1.51054413318749,0.6550762276178053,0.1427701533805851,-0.04599952957355107,0.2759641211203477,-0.0445453085407476,0.00012244389704656633,0.00802237172135322,-0.06584081730877636,-0.026743587859074734,0.012096315044176909,-0.04665704488936546,0.003685925049774366,-0.04448172238108912,0.007747706822128439
10,5,1.5042327550859766,0.3636828756844102,0.18543341676902814,-0.040634674497514116,0.009483711130216834,-0.022165141531535974,-0.0038028048867552442,0.011127223744335779,-0.07840635233979033,-0.034596172420829234,0.02373971314904725,-0.018307913137500676,-0.0032567969738376214,-0.07667039665209624,-0.009193691659604234
11,1,0.04530000934064322,0.057548405160129726,0.11138061509094103,0.07231388690913007,0.06634791455254162,-0.01132931026513977,0.0028433885775810356,0.020262447868660608,-0.09062315114727808,-0.019606271273479976,-0.03348614336785249,-0.020656295324791515,-0.016442837014980102,-0.024844122378747602,0.007210651308210348
11,2,0.038393474141187996,0.04984550776933863,0.10271374893666992,0.07051932085077435,0.04649968631136075,-0.011766294146932497,0.00410395641898982,0.019163117362641726,-0.09996773550084777,-0.020714781828299098,-0.038825146432957355,-0.02090666885394103,-0.01719778181907342,-0.030334906253388336,0.005987580306447171
11,4,0.2704984847377057,0.2254361650744041,0.1280650690881311,0.05254659740061599,0.339291884335924,-0.05371583749639756,0.001667309545476134,0.022445447353518104,-0.09954832985229121,-0.02012811264537031,-0.18551714951382842,-0.015573736121171229,-0.012161518008608267,0.002039556377586107,0.0051149060291169075
11,5,0.04499381233667216,0.053912997795889525,0.10426181434283575,0.07182470092128099,0.06270668913220943,-0.010166116212257664,0.00475702511766613,0.020146010329269094,-0.09139628302036716,-0.0191707000054782,-0.03369593356978178,-0.020494084485984148,-0.016524674199717863,-0.02641366938483788,0.007210651308210348
12,1,1.9289426272857546,0.7093427176238801,0.08602479827836204,0.1934538772120539,0.33977339486515445,0.19617194802462817,0.01749586202097653,0.020079707844639232,0.4149376325539754,0.08606513855640185,0.005132471436947206,0.07367076942672292,-0.005107047814870495,0.0428253421168722,0.008854313935004922
12,2,1.7290304491239143,0.7108053869047374,0.08376184519060946,0.18475485795971572,0.34446746780824256,0.0699273113742117,0.0018844005521595677,-0.006533107670176207,0.7110937429678243,0.08992456988383961,-0.0012848161789296836,0.05548457469765841,-0.0025855411905291014,0.04890842017011245,0.008493620676837899
12,4,1.8287441313795103,0.7203269400411877,0.07842872575013696,0.18687670510513082,0.35726228589892084,0.19420199069718214,0.0018576588351414472,0.022960398259927135,0.7362123857876328,0.08319736344882686,0.0027384470771355347,0.05796647423636243,-0.004406259055391466,0.05241742256114007,0.009253252705936178
12,5,1.8058180301734523,0.6798001389636744,0.07989268276118347,0.17723102708314642,0.33978775122015425,0.17864870487559792,0.002253587958736698,-0.005672501380195752,0.70029957262463,0.08003707832283809,0.002167955950744008,0.06232776894319975,-0.0035154130850168584,0.05360226225957867,0.009930584615902934
13,1,0.06695765205602588,-0.03465289439902978,0.14946272701062624,0.06097423633637472,0.006408194927842193,0.032564152878054316,0.0295293689275356,0.03824050596952318,0.0726470458241544,-0.011712054062448858,0.025600633921578162,0.05882433663356895,0.047022731819351994,-0.011677675419344523,0.026970368201201005
13,2,0.05391216972186085,-0.05240827716970846,0.1491514041200588,0.058631607096467336,-0.004552212302010009,0.028163822625749114,0.027974837054548448,0.03815521578983379,0.0743755776215254,-0.013730819998821961,-0.015315342460188413,0.016925776839110562,0.0234319237322362,-0.008417518163224804,0.014294715018553126
13,4,0.06501739752535936,-0.037468281629402495,0.14090019726171565,0.056524199677078044,0.014905699902089509,0.047914978227309814,-0.005741763392910349,0.008473829176010937,0.046326025040676434,0.10127254918290945,0.02674370719035586,0.05699799678840484,0.042168256314767574,0.009650279881547917,-0.015765719219448093
13,5,0.058991758880719246,-0.05542789817826235,0.15431366949218206,0.05742889242827549,0.03199589407316297,0.032992293000271594,-0.009374005993166528,0.017795736826161805,0.05326189050136748,0.08481846464760001,0.028202582919041454,0.047344538062547833,0.04244496072394757,0.008012989102507221,0.03867455522027314
14,1,-0.5417790112492232,-0.13071296212796427,-0.1743042984314828,-0.007033179177047892,-0.14221341540697707,-0.04579226615088048,-0.04249721790052479,-0.011233872645289862,-0.0513696862356351,0.004250870320887043,-0.011676224894720007,-0.0016049662347814304,-0.03883477099456821,-0.009131236500643548,-0.01070192201957048
14,2,-0.5225472690960028,-0.11721635684495689,-0.036345131201274895,0.015211129688273282,-0.14446053584228005,-0.032637829031301704,-0.03717872201394959,0.007830857143569372,-0.050599475631581216,0.006966086240907327,-0.00833389533673567,-0.0035959019014380296,-0.03446798724972237,-0.04180880081228437,-0.00967654760117436
14,4,-0.5006783863559836,-0.12650865317684665,-0.15955402942766728,0.030068892142250187,-0.13557464205359762,-0.04075620178800476,0.0033857354532191995,0.00685743938180571,-0.051436822307240115,0.005538238863376449,-0.010764310885197527,-0.001833618926335031,-0.019991237804220154,-0.04734565343067616,0.014170046834915245
14,5,-0.5628394216269911,-0.12083990358624114,-0.03649761996752441,-0.0076134396317988,-0.14276699084320357,-0.04033982117030958,-0.04283922214434954,-0.007357711289071251,-0.05166226520842689,0.0027444015934527943,-0.005990005372454125,-0.0037079874550517275,-0.03368190203916657,0.0020778536815678297,-0.007543439689373648
15,1,-0.0076373288882141555,-0.07643973403442171,0.07570026263054144,0.06761210229527653,-0.003300050077220498,-0.015802807844214953,0.03768691450197632,0.0224557097975967,-0.06841871466549519,-0.007340314696216481,-0.0014443273498392956,0.005130792594097182,-0.01636296434918037,-0.007491594430255568,0.021900957479191175
15,2,-0.026107344094905324,-0.09029140828425482,0.10672775351643794,0.07953472900182972,-0.02801489304434784,0.009513657523698755,0.032462208755886596,0.02059374041078017,-0.07307182163766276,-0.013583267152580873,-0.012242860622315959,-0.017981042284784195,-0.0037695197676313077,-0.0014866223205840872,0.018090133009706945
15,4,0.02043063980769659,-0.10131892711120723,0.019897774049667354,0.0653498065796866,-0.0006857835735281215,-0.01740756149285927,0.0346173630101918,0.018946895554865097,-0.053061674385861804,-0.002466840000317414,-0.0024838654292839483,0.00756984008533358,-0.016024041251664373,-0.00042678670870509327,0.017078143498434364
15,5,0.03252536370641946,-0.07266013827240782,0.013707917765518154,0.08538218872405205,-0.000556975096190444,-0.01572169673699256,0.036850072533019605,0.018250500113175607,-0.05707064581372703,0.05888185146505819,0.0033939706039199293,0.0198793928972873,-0.028796345646646754,0.010717303067162239,0.019587138583495648
16,1,-0.5420761341475268,-0.1024735739108332,-0.16221855465093754,0.0446193112589649,-0.15545296207477444,-0.04263944236044665,-0.009802629913201686,0.0067917736468517545,-0.022543295092273655,-0.012097195032284697,-0.02620093446403324,-0.017286747317687312,-0.004195187811369866,0.005070486366031144,-0.039023082331769945
16,2,-0.5483590412053723,-0.10109861763613567,-0.1657727152070818,0.03987402288887581,-0.15567083570494716,-0.043967660597272695,-0.014177109423382551,0.0062489653382958804,-0.02600299779516135,-0.019727087848503664,-0.026531794361216835,-0.01845357397754714,-0.0062428225014409654,0.005226379586734721,-0.040005700497256075
16,4,-0.5394263041518461,-0.0979977968637503,-0.1580586737798911,0.043877545458008205,-0.1533446532779818,-0.04228348097742787,-0.008775367837249458,0.006915687082851799,-0.022336895783542487,-0.013432500381619528,-0.015521121996886716,-0.018003454304171426,-0.001736718084902845,0.006246030182290816,-0.03729596946306475
16,5,-0.542998490342799,-0.09700345605929231,-0.1627273120464018,0.03832871716706587,-0.15414625386022718,-0.042512274049489714,-0.011816358129994518,0.006646159174375763,-0.022983556427484154,-0.013614669985859338,-0.022018029964487165,-0.017936922536272742,-0.0037001013075273767,0.0058309777874866586,-0.03787677286655377
17,1,-0.5235888139966436,-0.11919099772414427,-0.1768785313234134,0.04001253366144118,-0.14333702586775482,-0.046035264210408176,-0.04733089038938673,-0.011580483642880392,-0.048616172066627855,-0.006960943728116006,-0.00960845812645622,-0.009718633725064648,-0.03775299107282234,-0.0074371481838471625,-0.008030417226069923
17,2,-0.5855693639347028,-0.11654984357466744,-0.16306482635789393,0.044847198942019884,-0.14840057543104374,-0.035165452907897944,-0.01632959440439604,0.0052090736882816294,-0.04751242318790939,-0.014003559527114885,-0.013654408708882515,-0.007492773519735206,-0.017897620257064102,0.010172163357293089,-0.01367242709736287
17,4,-0.5642157876830983,-0.11749859949141205,-0.15820259145314985,0.038477250166647936,-0.14660600057204415,-0.02298784852580336,-0.008043612179187871,0.004457914757634919,-0.046803648411685383,-0.015499008546645751,-0.0023434775708891446,-0.00677456946367388,-0.0190064598447072,0.013279531506523702,-0.012898894593000752
17,5,-0.5865935606216519,-0.11928244482546284,-0.17194256481578685,0.04682141913964725,-0.16040295338476177,-0.01457901308972236,-0.006139272912689597,0.005228895890824663,-0.01798688305152052,-0.01704623121391364,-0.018692567337678524,-0.01861605903251752,0.013971093749600295,0.007892190833473395,-0.02147266309076479
18,1,0.049243333883680976,-0.12814999287359305,-0.00947388731202619,0.07283428681973858,0.005968247297928244,-0.008095033489222535,-0.028905074773885608,0.014276327626416568,-0.057934175452452795,-0.01979412689567837,-0.009082784458312582,-0.012331453788347617,-0.02250137010048125,0.01624954708602248,-0.0429460381307794
18,2,-0.5178756070696392,-0.12075790496524014,-0.14618487656571288,0.05116341981591582,-0.1410011921002805,-0.018683400124973548,0.005098581071270293,0.007295884541448401,-0.022553648570839635,-0.005995073553648757,0.005096649053091229,-0.007429376660808054,0.01895140404283627,0.013598719317884572,-0.0029439863269942945
18,4,-0.5033446888628017,-0.11450211616606991,-0.13867333416433503,0.042759423872534036,-0.13794823780111953,-0.010991412389518743,0.009343091126032689,0.009800888460529377,-0.04482051586992124,-0.002182753177051024,0.00728466881865836,-0.007322924875749906,0.023290935671795892,0.028673413854505482,-0.005132220722810077
18,5,-0.5257441216928287,-0.11211826527347792,-0.14373482611772723,0.050394439451324304,-0.15821909367641945,-0.005967085890738184,0.003935691259881656,0.00621268486006353,-0.01837484931411848,-0.0060216887310449285,-0.0057693812546457625,-0.009177324271482426,0.022113206806580053,0.009106253030560223,-0.00342524607044835
19,1,-0.5614986830693673,-0.12028425663292568,-0.1580677570116496,0.05338089033639082,-0.14951505910607543,-0.04819102856202095,-0.0023211568820376,0.008186192424992531,-0.0358782168352921,0.021800840590217842,0.015144427004482219,0.018007646898061166,-0.009442798135200875,0.012676430105704073,-0.03615232205836692
19,2,-0.5741091072892441,-0.13122653094137016,-0.16903030358472043,0.05400059000335564,-0.15036024267117373,-0.05999734527666819,-0.002491789201942173,0.008004756301614365,-0.024087470968010276,0.03906304092689111,0.016361181164968857,0.016207072212940533,-0.011312003810332812,0.006510270973765633,-0.028947429245192842
19,4,-0.5571909839391697,-0.12152959129199244,-0.15696874037293723,0.053424257587029685,-0.1486591877500477,-0.04788528521129017,-0.0016912848407070976,0.008248990752517107,-0.03214118134458821,0.021322049843500036,0.015656378368283454,0.01308763250700544,-0.009235956630508283,0.012381434339702728,-0.03586746335506459
19,5,-0.5535925703330231,-0.12354964463667845,-0.1504070741770969,0.05312925959440232,-0.1499726606536291,-0.05051310171053943,-0.0018057566162434254,0.008327648060335792,-0.02495244518835378,0.011396074544804208,0.015367248719922965,0.0126211190681378,-0.009905101794195013,0.010981926343089275,-0.03630396626854325
20,1,-0.11442873829948308,-0.17018775081588322,0.04343071815524777,-0.48466428984487797,-0.04427853308144677,-0.031617086346897666,0.026846347487194448,-0.28968733985830275,-0.05712770096597443,0.025742697911306716,0.0030239628615448075,0.023722507060511402,-0.05507341321541414,-0.014379910041170833,-0.024047575760922296
20,2,-0.12076335662860682,-0.16416060237839825,0.04513241111144636,-0.45837458913521406,-0.04114662294892296,-0.03163703954952576,0.026390096237695653,-0.3210049532033962,-0.01564850435518876,0.0019214278687133648,0.0008507340183960713,0.0051186133019712225,-0.047493818408610444,-0.027734577024504416,-0.02263883687985364
20,4,-0.10923930053954128,-0.16225710634872836,0.04186308216955347,-0.47960979522915825,-0.04428868998658294,-0.03083762529139934,0.026747769998566106,-0.28661405490548036,-0.05723226711635228,0.0409006202446182,0.0030240542193810532,0.018632402459140895,-0.05351088376364136,-0.02896445326164501,-0.022739259245934288
20,5,-0.12404988051181226,-0.16295140259257845,0.04306839316767523,-0.44844238116015145,-0.047180797853123055,-0.031604298649208475,0.026390096237695653,-0.29750260275034596,-0.046904834227763,0.0023534195893879888,0.000554083248614059,0.004692208918567454,-0.047859336907903796,-0.026256196426612442,-0.022737348690938037
21,1,-0.47431921386003106,-0.10950899227126074,-0.07005210004424976,0.025474658808835107,-0.13390636402396214,0.0931594535843207,-0.028497269594523002,0.006563488695682646,-0.021710145282315876,-0.01204367560275656,-0.0035715947792562355,-0.02490176473922212,-0.017679673749751303,-0.001806144284239567,-0.011718955123356706
21,2,-0.46943373397014737,-0.10612521233313349,-0.06588707505413964,0.02474678781630224,-0.1314576143558769,0.09743613619802716,-0.024804500167969635,0.006534438402152898,-0.0205625185160346,-0.01213498849850022,0.0016503434304877887,-0.02390705577077846,-0.007919028920480731,0.004553030437723243,-0.008092299881453517
21,4,-0.4740641338383961,-0.10739927537221788,-0.07130244422517634,0.025605664011709203,-0.1312406746139079,0.10393857238299997,-0.024154700084039134,0.006527795083712963,-0.022256432236126,-0.0121286998579463,0.0004388217398166156,-0.030594496776853844,-0.007893096237807627,0.0056657688677939945,-0.01955220089167383
21,5,-0.46750686526306273,-0.10802533877576755,-0.05715190053408748,0.02480586372566805,-0.12793335450013557,0.09603139156967302,-0.015812189641881465,0.006586648311329726,-0.020563736273030386,-0.012050391593697737,-0.0002954518086935147,-0.02390705577077846,-0.007895973667111731,0.011287398515419416,-0.00808034992967868
22,1,-0.441683736719073,-0.10586961525601271,-0.02850588720566801,0.04713382607039107,-0.1251787851119164,0.11201731167952451,-0.0032580313917053606,0.006633998990300417,-0.04695407069666804,-0.008510408034061986,-0.0037593753604502965,-0.01888627735576146,-0.013254227459762713,0.01578095725159176,-0.005345109768637862
22,2,-0.43834909299760705,-0.09057536948296806,-0.04349570037418454,0.04762531637521377,-0.12342838242208985,0.11361864062280173,0.0024240207192437295,0.006771902989242899,-0.04375342911087848,-0.006662693820422552,-0.0031758529536153822,-0.021695511066805447,-0.009903396939270814,0.0153850433617804,-0.0028611028705487125
22,4,-0.4392668152467224,-0.10683618513937891,-0.02465140547687971,0.046629017201708714,-0.12461526929832199,0.10768195560798778,0.0020324014634181264,0.006645459268089252,-0.04518317519515801,-0.006588849144475628,-0.0015646061436957574,-0.018614648161922136,-0.01029822847825292,0.0168938509123942,-0.001528692724395762
22,5,-0.4436605833906593,-0.10713982315235816,-0.026852903095111805,0.046968804647490495,-0.12467605455412588,0.11697623545373549,-0.0016292925423635166,0.00659871236633339,-0.046851149056970944,-0.007557493502073763,-0.0036481988188706202,-0.01920378420318007,-0.01138527246448653,0.014341909465784935,-0.0036876730624097217
23,1,-0.572865064487236,-0.0999653778788125,-0.17008253037601348,0.04061071067334316,-0.157080349301871,-0.04356787379315371,-0.00892308276194878,0.005215621005252667,-0.02269304636337385,-0.015340232891834537,-0.01642296529785451,-0.018151995004322203,-0.0030643808505097427,0.005597509008521321,-0.03742973449055046
