f_id,i_id,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ic.eps.s,ic.h.max,ic.m0,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1,3,-0.036857473170208044,-0.07083770368038966,-0.04369489579734953,-0.05370562057369277,-0.025842444462579994,-0.016450200808080018,-0.055730880575652675,-0.01076484044464987,-0.035215255332199824,-0.03494456309060323,-0.0624462505336395,-0.00727266834953455,-0.04608095763253517,-0.054479260778786565,-0.029895928169946018,-0.009607196298556442,0.0,-0.0164079777397107,0.026174461231122215,-0.002420475495922614,-0.008901997945569784,0.0,0.0,-0.0185706874911562,-0.03823890558132981,-0.05492935351465977,0.03743637156951385,-0.009650709815906655,0.015544140546313923,0.0,0.0,0.0,-0.018261345209483415,-0.030865037663995787,-0.00839495840766391,0.02602851712783072,0.0,0.0,0.0,0.035646940199953514,-0.0777343064339805,-0.051896963641309246,-0.0020534206007488676,-0.04117298293124838,0.0,0.0,0.0,-0.11821960827427613,-0.1648345365187326,0.04468348610362982,-0.025884456668626543,-0.047479159654350345,-0.002917985183742422,-0.11390911976073637,-0.003463593289502964,-0.0950939200530242,-0.09099049709357776,0.0,-0.005915527152929201,0.05523831722429051,-0.022732567525146408
2,3,0.035363279984618856,0.0,-0.042319104619271075,0.0,0.0,0.0,0.0,0.0,0.02569366544760432,0.024696180227651743,0.030121274617228577,0.023884743014090937,0.03684151841983052,-0.08320361577382551,0.0,0.0,0.0,0.013279218490454214,0.0,0.08314815724373864,0.0,-0.0491632478972141,0.1876053233376862,0.02400873781417251,0.0,0.06663017047237862,0.10854039166522184,0.03952695254471256,0.06624486484071612,0.05734171440260227,0.018990447920933073,0.0,0.025461858426862327,-0.07428595873689503,0.04953445818134994,0.0,-0.0835377627164281,0.0,0.0,-1.0667795178822446,-0.08536213988717017,0.013095722863578685,-0.06652882229578494,0.0,-0.7955502330629365,0.0,0.01882681495785632,0.1894493410988568,0.11627020159743418,0.04097977195410174,-0.03508026967514066,0.0,0.030368405986420488,0.02078587141708732,0.0,0.01601304247114793,0.0,0.05571983475339004,0.0,0.040304915325120594,0.01909675730765692
3,3,-0.01836829277852675,-0.007358482125171817,-0.008278295946750835,0.006454694029350616,-0.015397864659068838,-0.02818381947613413,-0.02027240036481648,-0.002577172944755679,-0.013504137351949441,0.008540325873685695,-0.012320435376804162,-0.015422411725080187,-0.012249166456516802,-0.007882408731041957,0.013151435329090896,0.01700951609023213,-0.023445041089816737,-0.02599407812914198,-0.020460498999685606,-0.04566131923710906,-0.005087867104532462,-0.012775653096209566,-0.035359516954152126,0.0035675468368908114,0.010383177385679898,0.0,0.020193672655524075,-0.0029183366747650985,-0.018415394219824632,-0.011671704621806,0.0,-0.022237903716306545,-0.01335154731789151,-0.002794473308233847,-0.013599009069484136,-0.01275761012965193,-0.012734795000138632,0.028703416076503452,-0.032277122967716565,0.07013398747301555,-0.0728376760610181,-0.03381129406934219,-0.008230221408334293,0.07315403475746327,0.03838430330531245,0.015483251498708994,-0.02745039030628693,-0.027921059446124386,-0.03495441887227124,-0.1148994775324117,-0.01873712900188812,-0.019502912995728205,0.0,-0.010175268451456831,0.00992726388426296,-0.0011106871338879276,-0.06333259049550483,0.009991547504428933,0.03548384420746345,0.01921601911800319,0.009632206010848687
4,3,-0.0040302400894365875,-0.006158853705539133,0.007456685438255312,-0.005331222059533278,-0.010656288419989335,-0.004855485217226577,0.01155896881340393,0.008049396149053423,-0.0022469365056792256,0.013414324504597924,-0.007358943851628982,0.004952496497681744,-0.010354673334364878,-0.016400213877673542,0.004204820378935575,0.008823151437224924,-0.02053054762648432,0.025554848550589704,-0.023613171204536515,0.006028377834934692,-0.0058342115165552905,0.0,0.024031968391975453,0.03821090748187589,0.0,-0.02900108035097703,0.012483808128662288,0.0,-0.02999126109442911,-0.003426590782540234,-0.009026291698323086,0.007716765339958687,0.02089656856885025,-0.011127821757754647,0.014500339636263293,0.015298609777178632,0.01616647408703653,-0.0022803106028422004,-0.025080240349903193,0.12259069673036826,-0.04259507086462802,-0.01709373391584204,0.025599338627832396,0.019024010113919576,0.029086856917762888,0.011188592823064947,-0.018022576789472444,0.004686773713994424,0.009275810657797118,0.03676215115545947,0.018269440733391568,0.010518961399211116,-0.0094797746748016,0.02818124850454827,0.005060651994045429,0.029124600860813227,-0.0718732569608033,0.01365062985503368,-0.010154979790305663,-0.02076729753027934,0.014528274563458426
5,3,-0.00754882076834007,-0.021606177616823152,-0.024187910721852335,-0.031042021563741917,-0.02082608247701545,0.0,-0.021282331379371966,-0.011911473775097603,0.013816291694566774,-0.015882596224041645,-0.04326447731907823,0.0,0.0,0.0,-0.04584731665734787,-0.029977761883416387,-0.02703467736905729,-0.037687680380423694,0.02982206804441878,-0.05792690413334345,-0.04568614114441627,0.02036544026087006,0.0,-0.046088904808981646,-0.004597210475369429,-0.16284789672871103,-0.010000935992574567,-0.01549690414025573,-0.1671808789637984,-0.01441344985133075,0.016008824664271226,-0.029639588683528284,-0.008954745779807594,0.0060535174103899525,-0.01747728622023248,-0.03742415177902725,-0.05349921812317182,0.018562078730895548,-0.018178903220722353,0.00878590993256978,-0.07328382940254519,-0.005117661105602633,-0.01573725855770214,0.0,0.027284053571696054,-0.030389045592745467,-0.025901554624463974,-0.08652774244377293,-0.1347841932373519,0.0,0.017490625244720892,-0.015408460897896936,-0.03468436522109719,0.0063889319555395785,-0.01863508626558752,0.027496920945847658,-0.060476611154262505,0.02382345370344907,0.022041133966934412,-0.03348233722941263,0.02822504053798469
6,3,-0.015915693873002852,-0.013396782723807083,-0.0021410613158661038,-0.005177998775502575,-0.005305711496909723,-0.016476229776989336,-0.008964162940852931,-0.008930995261268067,-0.005830902831340717,-0.013117399418542675,-0.012805279423221703,-0.005902287999237005,-0.007456196489363978,-0.01147913677498374,-0.0011114934300031493,0.0,-0.02473430086731645,0.0501798057620879,-0.00831950643192068,-0.006813604414941422,0.0,-0.010203887431718028,-0.04118492419563112,0.0062487237534819655,-0.007882383594956764,0.04675571728392584,0.024281789326606924,0.0,0.013454953785686116,0.0,-0.005654074152627775,-0.0006971162226949382,-0.011540534131524548,0.0,-0.022853068265258507,0.0,-0.015741200279858113,0.02739169863549884,-0.022586732499195825,0.0464003249068197,-0.04864264275927366,-0.014355559649494972,0.0,0.01399836273137392,0.03494182345476161,-0.001676631182886433,-0.0057058853893337865,0.09972624268451429,0.06700610321814487,0.011553393965723188,0.0,-0.0046688687995023355,-0.005289818220235498,0.0038315960189234076,-0.0005268578598194781,0.0,-0.03089525486416826,0.014179309979814293,0.019619846264598513,-0.013953468546841133,0.006146610734851288
7,3,-0.02443455738901762,-0.03521006291301659,-0.028333054281392767,-0.02796337192641568,-0.024556459483517534,-0.022176819566137124,-0.034403793840092345,-0.024776282182019715,-0.020700751775282078,-0.02073358343290066,-0.02785944457813838,-0.03310035497831704,-0.01824996599498585,-0.015314482272108854,-0.0210580633807102,-0.029823907076298894,-0.019578254005826357,-0.03547659355563809,-0.013909462838199937,-0.014628366642876311,-0.008514696274153744,-0.011142932333018885,-0.015919903958562687,0.0,0.012604197660148031,0.02349501858675812,0.0,-0.005359958591472536,0.023419433522002486,-0.001438457424665418,0.008029347495766892,-0.012922599804997992,-0.014657953859325057,0.010601069215691816,-0.0016853869579186442,0.0,0.0115163718923737,-0.030437246253270156,-0.02184788374828084,0.07297320466724,-0.0639811071283779,-0.02034231547757359,0.005433630718105376,-0.03248977667335984,0.04668123368561522,0.014076606355070298,-0.006613599809948967,-0.054825128673388845,-0.043772462403122325,-0.00636979538095267,-0.011281781519319467,-0.018977821192784072,-0.027700064842798078,-0.015065203296370233,-0.004805289336958896,-0.019325023022710275,-0.03853340322005966,0.028133117601346014,-0.01562817443172576,-0.0341367018892384,-0.0019291537419781069
8,3,-0.0018252112425384825,-0.004451301429325177,0.004316965219895108,0.014001269391378468,0.002509005557631172,0.0,0.008906392095937465,0.011131295887171128,0.006453796716196697,0.005708004667958011,0.005599748200850241,0.013194152760544836,-0.008808547021310176,0.01036185359336192,0.008592456489500938,0.018236731775627235,-0.016096521326296076,-0.016727017012061807,0.0,0.0,0.005404717655142499,0.0,-0.015538002990357597,0.015468348005491322,-0.004416014114270533,0.06844370015928264,0.008054263400397554,-0.0066324045789367125,0.06373173198087811,0.003013341904203465,0.002338039829367422,0.0,0.004815757177318525,0.00160853530360483,0.001761170117166616,0.0015013259470243179,0.0,-0.011630523144511073,-0.026197833701793988,0.0381587760924581,-0.048376571783285194,-0.02540687426101354,0.0,0.007891257456956596,0.03464922533776907,0.003869351483630157,-0.010238419650776764,0.10686174970347295,0.07939886811650698,0.010060344327284698,0.0,0.0032930691571138315,0.008241452609410116,0.007563280284563378,0.011768342759940181,0.005668079953316835,-0.07040085977552271,0.009502303993222827,-0.0017358957728536573,-0.005734325299333987,0.0036561202019526062
9,3,0.01418945854653847,0.0029530345523457457,0.008282434984988929,0.02762345358472862,-0.006715191104975093,0.0036940662106099142,0.011972713185254724,0.024649632250346443,0.014148312414534736,0.005295794587006464,0.003919485945576007,0.01573818541312555,0.001691157606231064,0.007134477168353581,0.0,0.0294550649361639,-0.029208198871292335,-0.007489692546340909,-0.011657309177681985,0.020088706740296225,0.0,0.0,0.008253411080712869,0.0,0.0,0.0,0.00849138269778793,0.01386778423632029,0.0,0.03524191742618976,0.015751650689217245,0.01075639582795418,0.010342013923023585,0.0,0.010476264216954356,0.0,0.03974842326773809,0.011801887895625529,-0.00896475366804328,0.043401021614685176,-0.03397888515796965,-0.02370885227104058,0.02833148921969647,0.008779454288676658,0.03779209917761994,0.015924067657690277,0.0,0.20975270682833047,0.18011257337493136,0.004098045484105861,0.016716898297551963,0.020807631227817702,0.006836649829156494,0.008012653776576562,0.020171370476413264,0.04188347212533372,0.042923577580194716,0.010106951339387327,0.020976018717836664,0.005996964440319941,0.009189744594473526
10,3,0.08098027006161934,0.06609876215085708,0.0536904917267349,0.03513234336440152,0.06276807022299735,0.07299612389772103,0.0664868739046185,0.028199384482931134,0.061941931172422304,0.07602126572640744,0.05497558182931539,0.049152530776784165,0.0608863817112244,0.07765807201167174,0.055156709377074176,0.03971777233483209,0.0,0.016485396267385877,0.01188790873915524,0.028231681213120252,0.15430472420102492,0.0,0.06627968293690678,0.17274991078294022,0.0513641166459502,0.07071339630154405,0.0,0.0,0.07057088617546037,0.018304851514765907,0.01646155423199458,0.03941405150968924,0.01209241146717055,0.017604093272249433,0.07959007379532368,0.0028596353569934063,0.0,0.0,0.0,0.10650607685625912,0.0,0.0,0.04854160426198528,0.0020586689765047517,0.06992935289864954,0.010558397431970512,0.0,0.3695501576265512,0.336806349628223,0.024437465009619963,0.024747126166473343,0.024825334648384878,0.013790706962821808,0.016022715686754285,0.011284546767895365,0.050905098594307585,0.018293109895659132,0.017795450121563583,0.0009088332748810046,0.0823255025015388,0.008044410991547846
