feature_name,feature_importance,rank
ic.eps.max,0.16121517458848625,1
ic.eps.ratio,0.12604355337950662,2
ic.eps.s,0.11278913823590143,3
ela_level.lda_mda_50,0.047681981610991055,4
ela_level.lda_qda_10,0.04303829114287631,5
pca.expl_var_PC1.cor_x,0.040276342238467426,6
pca.expl_var.cor_init,0.04009387261238331,7
ela_meta.lin_simple.coef.max_by_min,0.037664182087889124,8
ela_level.mmce_lda_10,0.03251186436787184,9
ela_level.qda_mda_50,0.03051864351618745,10
ela_level.lda_mda_25,0.026436870071260294,11
ela_level.mmce_mda_10,0.025122113676935634,12
ela_level.qda_mda_10,0.024592791707290344,13
ela_level.lda_qda_25,0.022486838092884886,14
ela_level.lda_qda_50,0.021326012940458845,15
ic.h.max,0.020571074486614594,16
nbc.nn_nb.sd_ratio,0.020103752713136587,17
ela_level.lda_mda_10,0.019783835997374034,18
ela_distr.kurtosis,0.018929132098974313,19
disp.diff_median_25,0.018615477997605753,20
ela_meta.quad_simple.adj_r2,0.018549194455292985,21
ela_meta.quad_simple.cond,0.017827900427147495,22
ela_level.mmce_lda_25,0.01777136680743977,23
ela_distr.number_of_peaks,0.01746623561999323,24
ela_distr.skewness,0.017062518764868136,25
nbc.nb_fitness.cor,0.016707441103950577,26
disp.ratio_median_25,0.016531145956012544,27
ela_level.mmce_mda_25,0.016135891805019297,28
pca.expl_var.cov_init,0.015939095736023794,29
disp.diff_mean_25,0.015356148633749253,30
ela_level.mmce_qda_25,0.015090016797685046,31
ela_meta.lin_w_interact.adj_r2,0.014116209902167451,32
disp.ratio_mean_25,0.013978735964035496,33
disp.ratio_mean_05,0.01390879758105167,34
disp.diff_mean_10,0.013767053511500467,35
disp.diff_mean_05,0.01344760953833283,36
nbc.nn_nb.mean_ratio,0.013302703006416247,37
nbc.dist_ratio.coeff_var,0.013281050241565005,38
disp.ratio_mean_02,0.013279942955415784,39
disp.ratio_mean_10,0.013147730693608905,40
disp.ratio_median_02,0.013040895032785377,41
disp.diff_mean_02,0.013010012087014316,42
ic.m0,0.012733468945316068,43
nbc.nn_nb.cor,0.012505411224264755,44
disp.diff_median_10,0.012270555581589397,45
ela_level.mmce_qda_10,0.012264743256175048,46
ela_level.mmce_lda_50,0.011742782400479481,47
ela_level.qda_mda_25,0.011409665559123608,48
disp.ratio_median_10,0.010619495038522532,49
disp.diff_median_05,0.010514889233866571,50
pca.expl_var_PC1.cov_init,0.010382252086505952,51
pca.expl_var_PC1.cor_init,0.010308926579589739,52
ela_level.mmce_qda_50,0.010264050893159809,53
disp.diff_median_02,0.010075690402716239,54
ela_meta.lin_simple.intercept,0.00995987088512392,55
ela_meta.lin_simple.adj_r2,0.009808919833761559,56
ela_meta.quad_w_interact.adj_r2,0.009784353692616427,57
ela_level.mmce_mda_50,0.009471964285195417,58
disp.ratio_median_05,0.009318043886621873,59
ela_meta.lin_simple.coef.max,0.006868345776233391,60
ela_meta.lin_simple.coef.min,0.005968326969998656,61
