feature_name,feature_importance,rank
ic.eps.s,0.0789600909441983,1
ic.eps.ratio,0.07822105882713304,2
ic.eps.max,0.07540619364078559,3
ela_meta.quad_simple.cond,0.06068653976716113,4
pca.expl_var.cor_init,0.0589729747939755,5
ela_distr.kurtosis,0.05752512603742203,6
ela_distr.skewness,0.03591874813566441,7
ela_distr.number_of_peaks,0.03163196660317227,8
ela_level.lda_mda_50,0.027891288662901623,9
ic.h.max,0.026860826315141032,10
ela_level.mmce_lda_10,0.025265600197625904,11
nbc.nb_fitness.cor,0.022763083509395158,12
ela_level.qda_mda_50,0.02198655042200832,13
pca.expl_var_PC1.cor_x,0.021905599666719743,14
disp.diff_median_25,0.021868235543016323,15
disp.ratio_mean_25,0.020762924933425336,16
ela_level.lda_mda_25,0.02069733359902551,17
disp.ratio_median_25,0.02060359883871587,18
nbc.nn_nb.sd_ratio,0.020176839915716883,19
ela_level.mmce_mda_10,0.020132693957548506,20
pca.expl_var.cov_init,0.02004853029410075,21
ela_meta.lin_w_interact.adj_r2,0.019906125710655347,22
ela_level.lda_qda_50,0.01976703450730357,23
disp.ratio_mean_10,0.019499828559523737,24
ela_meta.quad_simple.adj_r2,0.018735099557836588,25
disp.diff_mean_10,0.0186093027041251,26
pca.expl_var_PC1.cor_init,0.018165347577596493,27
disp.diff_median_10,0.017704639419731414,28
disp.diff_mean_25,0.01765042035446498,29
ela_level.lda_qda_25,0.017075886872290533,30
ela_level.lda_qda_10,0.016600438829753737,31
ela_level.qda_mda_10,0.016377736078908942,32
disp.diff_mean_05,0.01588114868699071,33
ela_meta.lin_simple.coef.max,0.015278076011113565,34
ela_meta.lin_simple.adj_r2,0.015046533063369427,35
ela_meta.quad_w_interact.adj_r2,0.015029822436973166,36
ela_meta.lin_simple.intercept,0.01473555430953191,37
nbc.nn_nb.mean_ratio,0.014625464523984324,38
nbc.dist_ratio.coeff_var,0.014549708727158802,39
disp.ratio_mean_05,0.014089262772456474,40
ela_level.mmce_mda_50,0.013724233309364979,41
disp.diff_mean_02,0.013330054512162931,42
disp.ratio_median_05,0.012914474016969277,43
disp.ratio_median_10,0.012772348563986353,44
disp.diff_median_05,0.012597692901781365,45
ela_level.mmce_mda_25,0.012552408174747023,46
pca.expl_var_PC1.cov_init,0.012465600148897499,47
disp.ratio_median_02,0.012459431496380945,48
nbc.nn_nb.cor,0.012199708214190851,49
ela_meta.lin_simple.coef.max_by_min,0.011829903873908225,50
ela_level.mmce_qda_10,0.011173986360412412,51
ela_level.lda_mda_10,0.010969890012855837,52
disp.ratio_mean_02,0.010702391167385457,53
ela_level.mmce_qda_25,0.010550242774585973,54
ela_level.mmce_lda_50,0.01002780980988004,55
ela_level.mmce_lda_25,0.00972284782402783,56
ela_level.mmce_qda_50,0.009360580647446727,57
disp.diff_median_02,0.009039143052760648,58
ic.m0,0.009033307388411262,59
ela_meta.lin_simple.coef.min,0.007448102215262108,60
ela_level.qda_mda_25,0.00724109635311989,61
