f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,pca.expl_var_PC1.cor_init,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_distr.kurtosis,ic.eps.s,ela_level.qda_mda_10,ela_level.mmce_lda_50,ela_level.qda_mda_25,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_mda_25,pca.expl_var.cor_init,ela_level.lda_mda_25,disp.diff_median_10,disp.diff_median_02
11,1,0.3604008874557307,-0.1928193163873156,0.1767878293372956,0.03953853694418101,0.005440945658431739,0.022500271817770055,-0.015270665690317422,-0.010658825662900256,0.035561884419910005,-0.007652016010684466,0.039279172849702323,0.01746750315499935,-0.01283869439711617,-0.01335715860722644,0.008622926741496279,0.031069903732278546,-0.045055190411957415,0.015938740741158933,0.015255034631774467,-0.024545791071222234,0.047003325532958655,-0.0018715830760822317,0.0366339833245802,0.015420965824115885,-0.007163228781839578,-0.0026877113630757433,2.1600697273562873e-05,0.00037926754760415817,-0.02451442068352187,-0.023605412925970626
11,2,0.3588040825106034,-0.1927963126334254,0.17618823863756705,0.03948153275594439,0.005440945658431739,0.023173110604263705,-0.015249810158990748,-0.010658825662900256,0.035561884419910005,-0.007652016010684466,0.03913179748698274,0.01746750315499935,-0.01283869439711617,-0.01335715860722644,0.008691907817094372,0.031069903732278546,-0.045055190411957415,0.015960707013695105,0.015267249706153022,-0.0247668093737487,0.047914634177816946,-0.0018715830760822317,0.036341646029446346,0.01646081715276713,-0.007163228781839578,-0.0026877113630757433,2.1600697273562873e-05,0.00037926754760415817,-0.02451442068352187,-0.023462302600231105
11,4,0.1680798791879721,1.536420326614116,0.0810951675323937,0.01758394243829703,0.004005857519105532,-0.004289850765168564,-0.01746394565151881,-0.008269302522469579,-0.11721216184549407,-0.013191882769222004,0.035601537032330474,-0.016502958888975263,-0.0032195500846066054,-0.011898059760792726,0.002963387976712224,0.04017938983644899,-0.01287056179666655,-0.01373601426640314,-0.0253582172824579,-0.06314822094745572,0.029852132763563192,-0.009285916987847222,-0.00661763602146267,0.01129446883558477,0.028868610371204664,-0.0010638074839451942,-0.0002632075246937226,-0.006582936390158835,-0.08542092248119088,-0.07200213873189931
11,5,0.37591329968971243,-0.19087589643346148,0.17695926141159757,0.03948153275594439,0.005440945658431739,0.022500271817770055,-0.015249810158990748,-0.010658825662900256,0.035561884419910005,-0.007652016010684466,0.039038007668983965,0.01746750315499935,-0.01283869439711617,-0.01335715860722644,0.01732239485695432,0.031069903732278546,-0.018813340295617865,0.015960707013695105,0.015267249706153022,-0.02186930593083415,0.0492252686010553,-0.0018715830760822317,0.040192748178775446,0.01646081715276713,0.030039406808005997,-0.004100430505228709,2.1600697273562873e-05,0.00037926754760415817,-0.02451442068352187,-0.023605412925970626
12,1,0.7079581528861445,2.6679017721862923,0.08441900792357544,0.019042403484334378,-0.006671722489542414,0.009319971356966945,-0.003754608977051788,-0.008263614731308924,-0.012036620093790328,0.03002627409533749,-0.005591626333202854,0.009253084033743036,-0.0058064417734447205,-0.008618694780586493,0.016442548523385125,0.013322005862091254,0.0042796387637390665,-0.007872379485477018,0.0023988079223544565,0.011052946793585736,-0.004331222787218328,0.03355407307612283,0.005620261224333725,0.003748983945687862,0.016755375445982667,0.006344200440042411,3.572056608943552e-05,0.010028129538766485,0.027719466023224656,0.031015458947729183
12,2,0.6861728719668201,2.540327262108369,0.057497905005923375,0.016797658729118953,-0.0067023549227464225,-0.005575587383257034,-0.02866944855627267,-0.008263614731308924,-0.011606733057198306,-0.01787469737326684,-0.011256432588592661,0.012457567454895875,-0.0052398783410432664,-0.008450453059145917,-0.004395761478590668,0.015134437987012455,0.004543979420448354,-0.0025522012916059434,0.0007839157097374664,0.010872194156700574,-0.029295305341711597,0.010289594610251036,-0.013611559429799575,0.0031532703892007525,-0.0069970967820884925,0.006172730787486464,8.251408103269239e-05,0.009979147003805039,0.004560190222384845,0.028745848910193956
12,4,0.7003542269966821,2.706462759349551,0.08369494416273025,0.020564943249917582,0.015144372872277797,0.009369195631836507,-0.004980304415537344,-0.0022391044926535837,-0.008947876609160922,0.020963052535632628,-0.011256432588592661,0.009248945151715501,-0.0057861143229380315,-0.008450453059145917,0.01695017269455642,0.01528878876280091,0.0046338912866614726,-0.006790068805176776,0.001774985245797763,0.0005079869666673965,-0.004329102521881038,0.03350288042775162,0.007262602780863672,0.004446428834496919,0.016432740276725488,0.0065504968589524095,8.251408103269239e-05,0.010006522255635135,0.027532650370556147,0.03070832882608541
12,5,0.6989302892349343,2.690521078401306,0.0816845980189833,0.019277394621563894,0.015272254303603629,0.009369195631836507,-0.0047264950165002125,0.0033329619542405973,-0.0043998517019835474,0.02213918108053477,-0.011557304895836057,0.009921290073071526,-0.006419085568630569,-0.008385447498642784,0.017152794267341974,0.013617618842740608,0.005646460349826791,-0.008407111399560133,0.0023702539429031003,0.011845506580899272,-0.004329863154022952,0.03355407307612283,0.006874471126922856,0.004421743113081179,0.016757823789133663,0.0065504968589524095,3.572056608943552e-05,0.009478791555830224,0.02758758277999221,0.030587551869106826
13,1,0.4092426557709321,-0.24333846323165037,0.1590498431956858,0.035308183270994026,-0.003287628576899838,-0.0069893944407335845,0.01318331332139629,-0.00799911385498795,-0.03256083585781413,0.006395813258768649,-0.02213891698527132,-0.018829798341789987,-0.003818091675759294,-0.012509847752033027,-0.012678007382406561,0.031634125977165695,-0.047389145839721335,-0.008299046598728595,0.024513885279916256,0.011731761319025534,-0.036216377297899095,-0.002056795607095405,0.009489310042489884,-0.005205983011003496,-0.0011777329466643944,0.0003056139990065005,-0.0005606142543975907,0.007742209539820415,0.020564628999024753,0.02218139249590505
13,2,0.4115088979990543,-0.24622822672798794,0.1538478279437567,0.041618743416948545,-0.00283910513271355,-0.008374660082151283,-0.031563759783920106,-0.00799911385498795,-0.03696382972502569,0.007205429255097601,-0.02213045559118174,-0.018811386535177308,-0.0061823936403434,-0.010257098082601935,-0.012806076278053606,0.02936031527218287,-0.01997086168036568,-0.01351663106756561,0.011564050567393845,0.009992310531556612,-0.029849579641213438,-0.002056795607095405,-0.002372122951843834,-0.009348467949491472,0.0027085444348577932,-0.003923369356982882,-0.0024388734412273544,0.006598332112964799,0.014343129281597991,0.016380174124639057
13,4,0.4628534307275455,-0.24582179858692774,0.15531600213399827,0.04027488881757273,-0.00326398108177918,-0.008159366204471129,0.09277846361173785,-0.009339084337514571,0.0035560577629561744,0.021000834523840935,-0.02090534487436339,-0.01864452965567193,0.02346784779604409,-0.013544812283625057,-0.014055183382678102,0.028933646878280178,0.01639359432767736,-0.0029188848251288056,-0.042163542974710075,0.01047975271733058,-0.004519205678001981,0.002003856332809482,0.010420423444449843,0.015818408032753306,-0.001065126068341843,0.0037539548852024204,8.008775062822771e-05,0.000376392649875249,0.01940248242286457,0.016724535748991697
13,5,0.45260723273362213,-0.2422295484210892,0.15559085701317238,0.038135314050116324,-0.0053845224364562,-0.009956154929046758,0.09351033039801723,-0.00928354676785635,0.004169733542768281,0.044678563260687684,0.02131722847038717,-0.018174067497194447,0.02346784779604409,-0.016076470666056785,-0.014875700391220005,0.028933646878280178,0.016514303743743543,-0.0032707010132122516,-0.046002561318013,0.002967521319252972,0.00045302303950075736,0.0019721766037849382,0.013228141165810094,0.006334402327212713,-0.0012230979350903908,-0.0009100629572700893,3.752996216654545e-05,0.000376392649875249,0.015356350779699717,0.012053239604290056
14,1,-0.6135302056721232,-0.2906733905381396,0.0012487850791928162,-0.049627343736581724,0.0038278782308355823,-0.003694973578308995,-0.01816048494747909,-0.02939783498864578,-0.07356446734207299,-0.009343144365502635,-0.04403318665675737,-0.061100045075569126,-0.006269228085392483,-0.03559380702940739,0.005073878368261273,-0.030844923516990443,0.0006146113614663478,-0.02367598569088936,-0.0009699031330490038,-0.031085922049659303,-0.03245751533798719,-0.003075970008745705,-0.00326923220558476,-0.001147517411679538,-0.0021938919101236764,-0.0025753263866598137,-0.00014566977719936603,0.0026256746505386604,-0.00876222237063537,-0.011606139570245458
14,2,-0.5934386271051084,-0.29202698238034386,0.011250298237728548,0.035833320191393854,0.00383402657678369,-0.00679794551364742,-0.023669884097886913,-0.029379617506184744,-0.06228568323202691,-0.009150919168743134,-0.044116962022246756,-0.06534467479293493,-0.00825828631119476,-0.035947239436953195,0.00504891171087183,-0.0306285655503965,-0.020551925601118022,-0.023068885879876034,0.00044942434250867867,-0.0013193958927883304,-0.0303554364143241,-0.003099858052121243,-0.0016352220783181154,-0.000520651164100025,-0.0023627698740922697,-0.0027463170844000797,-0.00014566977719936603,0.00028262663278211036,-0.019730401527791333,-0.013296249496764173
14,4,-0.5501410086676544,-0.3000282400320223,0.00166839452185833,-0.03739275555381043,-0.00706587806465771,-0.0028307768637741075,-0.01566809612532223,-0.03293118773031232,-0.08220075638412674,-0.00838088143185939,-0.0432543544913051,-0.039412635766402714,-0.0038859853918992915,-0.03244782226801392,0.005054137127702059,-0.02626577197947296,-0.021163869568586655,-0.02957306803850897,-0.025714445956741445,0.004112073714213386,-0.019748811344767518,-0.0007621834101721288,-0.008316169718627227,-0.008198291342230097,-0.002688938685107031,-0.002157801127204463,3.572056608943552e-05,0.003317849945745404,-0.015379546994788017,-0.0069821759882001
14,5,-0.6166062460376991,-0.29277058190772415,0.0025023007724985086,0.039176051742394184,-0.005517370402691841,-0.00682356729086876,-0.026466594811133046,-0.029379617506184744,-0.05768951445569721,-0.009167816810068926,-0.044116962022246756,-0.06111254421272741,-0.004853452705514889,-0.035947239436953195,0.005051758268289868,-0.030693023341501154,0.0006275642202905072,-0.022777637686807396,-0.0006867677168119968,-0.017977082739823052,-0.03040456146876727,-0.003075970008745705,-0.0016546434589141098,8.387524898934582e-05,-0.0017849401412799119,-0.0027463170844000797,-0.00014566977719936603,0.0024810086725729707,-0.01965786551837604,-0.012420184585308401
15,1,0.41095556262953686,-0.23711255895733582,0.14768918944597684,0.040747141592420884,-0.003915428825203325,-0.008033949497760696,-0.026779114037417333,-0.010426043522162627,-0.013499777768465327,0.004192462577003329,-0.009202330158587445,-0.02003178274045121,-0.005722611290484992,-0.01081804461189145,0.007401624470246585,0.030435954244850755,0.010028530035747628,-0.011781914685873453,0.01982037098219232,0.010397088467671557,-0.009910313407361348,0.0016990303133780941,-0.01410555985442835,0.011891451653607667,-0.002545415329609964,-0.0005196237645515891,8.008775062822771e-05,-0.0014998305210909767,0.028298636090652925,0.013151560099545507
15,2,0.4117687834900187,-0.2531137003334508,0.1346656414764541,0.04075436005403018,-0.0023126781454337747,-0.008990891579137437,-0.02861008800595913,-0.008553666325062952,-0.0547049589606608,0.006271347980035293,-0.018695584589022207,-0.019708003643279817,-0.007505799824601537,-0.010305056330973953,0.007645342136819152,0.03153827904299007,0.01139031613571033,-0.02238791952538985,0.020524343434637878,0.00392404430729819,-0.008735866688803471,0.0017254622580743337,-0.005825941605435345,0.006185031089072573,-0.001329606925654419,-0.0013222359147669006,0.0003484104916039073,0.0028261256149677036,0.025168220464940976,0.013952156371444332
15,4,0.4220857962030843,-0.2525624287516991,0.14289048199319812,0.041549426288076195,-0.0068823173965768016,-0.007061016651855509,-0.02778366153090665,-0.010426043522162627,-0.035996609654004086,0.004296013304594404,-0.01835480020350232,-0.020355256152835476,-0.006416736849235451,-0.01081804461189145,0.006482532461050673,0.023128013945880592,0.010594236369761211,-0.02210528901188008,0.031505821029006544,0.01433754120758349,-0.009989640247853355,0.0017254622580743337,0.0018778194118606538,0.00895714345060064,-0.001580193907721253,0.0005345627956820716,0.0003484104916039073,0.004216069734429964,0.026793010246275256,0.022821663104466042
15,5,0.3726559982011833,-0.2371260642839804,0.12669800966517827,0.02666812198449749,-0.005811342528522086,-0.011938846744463216,0.02634603117287555,0.0053496949814121845,0.001960661076551654,-0.0001466268223300933,0.018141134990666666,0.013185718377993184,-0.0012594340994821903,-0.01739480312057864,0.004806886777484632,0.025291174460988185,0.010594025508405706,-0.004535274372362366,0.018421471601366132,0.013631954294095085,-0.0017796298833977935,0.0018621150121830975,-0.009671612668700327,0.012219674390286256,-0.0046255060911138245,-0.002750718039398215,3.752996216654545e-05,0.0002013805171213565,0.015951326298576332,0.011000958105944515
16,1,-0.4560032747655676,-0.2458402022169705,0.09367119975385624,-0.005367551986084075,-0.004562747845618139,-0.0025728781727486424,-0.009095850046630032,0.012105644728040592,0.025968962353328656,-0.0026546205764410354,0.02941659075842381,0.03728483872183618,-0.02296073945876496,0.021641181405438983,0.01743545514648244,-0.02053052327140545,0.00634418174301786,0.013748502408406365,0.004227712713288276,0.006680092281609518,0.023041002534255468,0.0069698845944009165,-0.004786713950191711,0.02697459286753827,0.0035696033443632542,0.008675125397568085,2.1973252331341858e-05,0.002769153381724766,-0.017473728671896914,-0.0017161553442600636
16,2,-0.459888489751657,-0.24747086339916918,0.08930108745551206,-0.00487295088718648,0.013104003030247278,0.014469669044673021,-0.0056550490954719885,0.015524806715976096,0.022174761593863147,-0.0026546205764410354,0.032955927497829725,0.03789477528101387,-0.0017683359868614808,0.01668380610000449,0.018607037751192247,-0.021190658278865362,0.00634418174301786,0.013841692420727336,0.004178603655881572,-0.03918621996451498,0.023041002534255468,0.006754291108095372,-0.004786713950191711,0.021389359169071868,-0.013194596604730494,0.008675125397568085,2.1973252331341858e-05,0.002769153381724766,-0.017473728671896914,-0.005013049790721225
16,4,-0.4318444095494191,-0.2446839665548953,0.09246852282154598,-0.0047158545410657966,0.013104003030247278,0.014469669044673021,-0.0056550490954719885,0.015524806715976096,0.02606529809053964,-0.0026546205764410354,0.032955927497829725,0.04131467189475459,-0.00017663327700236269,0.021641181405438983,0.018607037751192247,-0.02053052327140545,0.005969945889540411,0.01390986895967322,0.004178603655881572,0.007396789246288028,0.023041002534255468,0.0069698845944009165,-0.004786713950191711,0.02697459286753827,0.003591492611264766,0.008675125397568085,2.1973252331341858e-05,0.002769153381724766,-0.017473728671896914,0.0010474466093786262
16,5,-0.45046719154013354,-0.24725351664817202,0.08960416473782669,-0.014604701087427133,-0.0037540200964271205,-0.0025728781727486424,-0.0061334212967059255,0.01189952276564065,0.01658261431947701,-0.0026546205764410354,0.02941659075842381,0.04057372863527374,-0.006052115490593995,0.02083858300530773,0.017259613924614177,-0.02159999138095617,0.00634418174301786,0.013504351875575726,0.004178603655881572,0.00642821038332006,0.023114025281854054,0.0069698845944009165,-0.0043997922076033655,0.02631009935800864,0.0034478716610982472,0.008675125397568085,2.1973252331341858e-05,0.0019795840212395483,-0.017473728671896914,-0.020883639172132262
17,1,-0.5334940630508586,-0.2732366280857066,0.004042603521297367,-0.03392807909875175,0.00046327869572272674,-0.004199996013059957,-0.016212626467959013,0.01028459887738999,0.019105444913940922,-0.008420744278732762,-0.013256116522871507,-0.03269955261078537,-0.010244873076038719,-0.030953965958920512,0.005083857977747628,-0.031597258725406224,0.009604143083414129,-0.026317891645210652,0.003754183674301044,-0.0485557378083756,-0.030475475991854604,-0.0032619954096836786,-0.008152742966472063,-0.0074055975864984825,-0.0017689240869872827,-0.00396846203463062,2.080996817133791e-05,0.0011766096817495777,-0.0135187353252356,-0.0127677283755218
17,2,-0.5060880548666082,-0.2680793225386712,0.07108941402084036,-0.06246311527148345,-0.0033100121846780595,-0.004124650554156782,-0.02283075430800398,0.014469385348084184,0.020195230278497962,-0.013092724918083071,0.024868621741114295,0.0318663701867249,-0.019265267550499173,0.011421469499726425,0.017018375984351658,-0.022849632444753472,0.0064554917874834255,-0.003814816151839786,0.0028963372746133257,0.0019379811607477728,-0.001148359107574188,-0.003420491624675101,-0.004156142212375097,0.002180704815301802,-0.005395725321201552,-0.0015935930618639522,2.1973252331341858e-05,0.003456137307600501,-0.0023785957386488364,-0.02158146059004825
17,4,-0.5478258223884852,-0.27389908554813136,0.03512932403351297,-0.04972487365474553,0.0005226347633082971,-0.004097803104968982,-0.006190975298340372,0.010644843014658453,0.024079755430945565,-0.005346606733625783,0.018199704593916746,-0.011672167883472907,-0.020152118505565395,-0.01728298714149531,0.005885174592238281,-0.02788253245530302,0.01143344070447728,-0.0006025932165892635,0.003902834317481185,-0.0008882164193403617,-0.019242187924772346,0.0005674675373412806,-0.010693436161992653,-0.008527959916551815,-0.0030809231581561316,-0.0007891667858264569,2.1973252331341858e-05,0.002676988554318404,-0.009902133263432152,-0.022034102067525013
17,5,-0.5013026028793434,-0.2646496113051507,0.07813581191581387,-0.07241366191751211,-0.0026159561614005596,0.010824525913241536,-0.0014204577705021495,0.013128033834654444,0.020667653602501466,-0.004245204829476119,0.028722315716575263,0.03722807401033183,-0.01431650790617524,0.015256990128836934,0.021989253253901657,-0.02592996991119495,0.005577356495763818,-0.0009381917274389087,0.003979228212434731,-0.0011724882463034912,0.018100825743130846,0.008254458647964074,-0.006145400140214019,0.004860390376658008,-0.005395725321201552,0.003010568311457194,2.1973252331341858e-05,0.0031155277609126964,-0.013031957329585703,-0.027057823936932363
18,1,0.3099541971953409,-0.2433063173169303,0.08347033757388093,0.01943526278638645,-0.007578729744324454,-0.013962371120647143,-0.0478052527004686,0.0036466031113236742,0.016870321203206248,-0.01743403594956106,-0.01869092034587263,-0.012420374091962356,-0.012149240996464557,-0.009867851742640842,0.003984739830410968,0.03475658411419242,0.011982804984662651,-0.01275168246475301,0.004690354984284015,-0.0226489665496199,-0.0334521574094647,0.0004385499258485844,-0.01188890062146296,0.012027074809654648,-0.002157990305226485,-0.0029534488025313786,3.5010537617144845e-05,-0.0039853978763037525,-0.0470461515775927,-0.02906941048361399
18,2,-0.4130046993590938,-0.2599162403233974,0.08135140286731274,0.006768350772342809,-0.0015398158165652958,-0.004829316965926708,-0.002223757423712721,0.017325948882337752,0.026445134848598614,-0.003830366126038553,0.029064848953069898,0.04051245959571094,0.016053017863334258,0.0221262225204639,0.021663571355120488,-0.020892065978296626,0.005976730418356674,0.0016512844407771342,0.00231297541296899,0.015479770925711176,0.0034424855708683937,0.000784794173500183,-0.005157641083283314,0.007598399705306945,-0.0011126786825362998,0.0009414185872944523,2.1973252331341858e-05,0.008852905049689408,-0.005883798776896338,-0.011996399045924148
18,4,-0.4718316900423568,-0.26899368321064215,0.08150851892571204,-0.020374924870335438,-0.01193734109226507,-0.004852631384757031,-0.008377611374811826,0.012998834549010725,0.026123834356691425,-0.00535127651475666,0.00519846588470371,-0.013037067711851438,-0.007557081141006226,0.016300860610201758,0.015013419902249081,-0.02727443107975091,0.005805161206013485,6.81070106523246e-05,0.003990362909890291,0.0058792540371857185,-0.018160983591914228,-0.0016518246016914413,-0.011436326191518006,-0.01410208295121735,-0.0010817834338986186,-0.007564480638383343,2.1973252331341858e-05,0.002026621125104848,-0.014461418418748165,-0.03132361819368491
18,5,-0.454601275679515,-0.2594893072692093,0.0831832137727948,-0.004411662683586747,-0.00024945860163346487,0.0108376756842723,-0.0025034246751357674,0.0159303847513145,0.024469590642326195,-0.003830366126038553,0.028813566121074004,0.04108216480969485,0.006590933136145969,0.02202876230219967,0.02115844869483363,-0.020031378824274103,0.0057673293738861224,0.0018416026776489985,0.0027758759865612196,0.002434440766980929,0.03267340811700027,0.006369047096708516,-0.0055269073199620345,0.0066630124784891245,-0.0011126786825362998,0.003773783985170762,2.1973252331341858e-05,0.0031846093848696033,-0.009071404781344976,-0.009620214473014498
19,1,-0.6027492010355258,-0.26861466517369403,0.09177396080709684,-0.07401627037261006,-0.0011705166582025213,0.010639505045452854,0.018988724609262767,0.01350315718965884,0.008219320284890544,0.005286837028712828,0.02924169618911175,0.0335314354324338,0.02617672603987206,0.019563926504871237,0.01624562200522766,-0.030321328520577433,0.005726068221061558,0.01574023818352677,0.0032697539247406393,0.020784578017606126,0.016931681589829124,-0.0013378002553976018,0.007566878643038497,-0.00485213365553392,0.005597320802555523,0.007534171227036654,2.1941319040675103e-05,0.0007641665573617901,0.0013333138316992139,-0.008610118235997812
19,2,-0.6125676066823218,-0.268584667043949,0.09223521850103335,-0.07434342537730423,-0.0013671055118411515,0.011816672680203491,0.021469216387550897,0.01350315718965884,0.00935121420270487,0.012232759382890373,0.02921392190827516,0.03350154841971369,0.026529470131343935,0.019563926504871237,0.01622598134064686,-0.03025209884957675,0.005983638986518263,0.014627300897461986,0.0028703515860889024,0.019154201209940196,0.017813074451321142,-0.0013771459867744824,0.007731603195461152,-0.005490535057806743,0.00523297510958746,0.007340221249075627,2.1941319040675103e-05,0.0020785379018118458,0.0009218039583362286,-0.008667162457412912
19,4,-0.5996225883287232,-0.268138086024016,0.09171692531238666,-0.07376021037820009,-0.0013671055118411515,0.011816672680203491,0.021516576560377438,0.01350315718965884,0.008924778852477146,0.005286837028712828,0.02924169618911175,0.03350154841971369,0.022913611866370795,0.019563926504871237,0.0162380253549934,-0.030321328520577433,0.005983638986518263,0.0145580712264613,0.003133855963424634,0.01850316066335792,0.024241739331963327,-0.0013378002553976018,0.007566878643038497,-0.00485213365553392,0.005597320802555523,0.007534171227036654,2.1941319040675103e-05,0.0007641665573617901,0.0013333138316992139,-0.008467399833389597
19,5,-0.6019490402659855,-0.2686649645781061,0.0918192193513592,-0.07441159285123676,0.0025588212227231942,0.010639505045452854,0.01859340213063607,0.014077138760179655,0.008219320284890544,0.005314144396198232,0.028609720141204865,0.0335314354324338,0.01962027189872295,0.019563926504871237,0.016397268380290188,-0.0276639696054074,0.005726068221061558,0.01574023818352677,0.0032003785844590448,0.020784578017606126,0.016931681589829124,-0.0013378002553976018,0.007566878643038497,-0.00485213365553392,0.005597320802555523,0.007515098306413311,2.1941319040675103e-05,0.0007641665573617901,0.0015660221026884977,-0.008710055118327653
20,1,0.18705112504312263,-0.27643329133882644,-0.7135251159228486,0.023560239140623822,0.0007237887147477436,-0.00038863808097652774,-0.012947863959738978,-0.010049119743350121,-0.02082891118768906,0.0017978295616428715,-0.004474133216064093,-0.01911713779211099,-0.003459979330129678,-0.008036348315426897,0.0009707825134508088,0.018878580622228157,-0.06591608261578016,-0.009468816146819402,0.00745537733320016,-0.014721053285580715,-0.005747141432259389,0.001781492691436347,-0.004467889148574258,0.0011878404650090312,-0.0012554297887411364,1.1972018568932809e-05,-0.0002883483195847249,0.0013018844228009307,0.008068498565845275,0.0054546095854385015
20,2,0.1850427043762137,-0.2767698490144708,-0.7070782615705571,0.02323970500164773,0.0008641649406586555,-0.003202669948888605,-0.014817106611124132,-0.010049119743350121,-0.020905783574195442,0.0017019895038275288,-0.005009579688961679,-0.019359774524477538,-0.003459979330129678,-0.008036348315426897,0.0009707825134508088,0.018878580622228157,-0.06591608261578016,-0.009468816146819402,0.003697676143317354,-0.014721053285580715,-0.005694346811482393,0.001781492691436347,-0.004467889148574258,0.0009726249547153738,-0.0012554297887411364,8.432163402288733e-05,-0.0002883483195847249,0.0013018844228009307,0.0073000689537480925,0.0054546095854385015
20,4,0.18578856565527768,-0.276537379685585,-0.7045004556497927,0.02310053440380489,0.0007237887147477436,-0.00038863808097652774,-0.012945250909125306,-0.010049119743350121,-0.021284815295009467,0.001558707443190636,-0.005009579688961679,-0.01911713779211099,-0.002564134047739605,-0.008175518913269737,0.0009707825134508088,0.018878580622228157,-0.06591608261578016,-0.009666954912360876,0.003588366232626005,-0.014890939307018939,-0.005794610119721917,0.001781492691436347,-0.004467889148574258,-0.00044575231794004565,-0.0012554297887411364,1.5855747526101406e-05,-0.0002883483195847249,0.0013018844228009307,0.007253589356729394,0.0054546095854385015
20,5,0.18935709259079705,-0.27605232274203384,-0.7095393268893752,0.023574164604136243,0.0008641649406586555,-0.0001665562335097081,-0.01420338691375978,-0.010049119743350121,-0.02127573778951921,0.0017978295616428715,-0.005194680519260388,-0.019359774524477538,-0.002032364325735455,-0.008863746813146764,0.00101493275196242,0.018717301500744916,-0.06605897655524406,-0.009468816146819402,0.006746882068637351,-0.014890939307018939,-0.005741815498944921,0.001781492691436347,-0.004439501344790202,0.0010068427258769336,-0.0012554297887411364,1.1972018568932809e-05,-0.0002883483195847249,0.0013018844228009307,0.008022018968826579,0.0054546095854385015
21,1,-0.4805189523335981,-0.2551193203888623,0.08676090127233811,-0.06374299061077847,-0.0018726063768929669,0.011329849332244322,-0.003051358071582593,0.014776783204577038,0.02749788899261058,-0.004020353319159897,0.0315396210753145,0.03735337598092911,0.007788652335951448,0.018775778864386045,0.018707837661870966,-0.03458277337989188,0.006222337028305669,0.011899829711941302,0.004274614819218894,0.005173863877642821,0.03077845716847622,0.0099120651801099,-0.008230872059905017,0.011049321312962686,0.0033794072837667385,0.00736527845498381,2.1973252331341858e-05,0.0011754509441596458,-0.013566453509358922,-0.001966045028721346
21,2,-0.48381035922194016,-0.2550482648791774,0.08892472773849715,-0.05892525052028747,-0.0018726063768929669,0.011329849332244322,-0.004244374470415595,0.014731943528187661,0.027359534895957226,-0.004020353319159897,0.031559189471391816,0.03735337598092911,0.016096532990585093,0.018775778864386045,0.01850421130714542,-0.03151416929301825,0.007685163662600494,0.013437665194653036,0.004274614819218894,0.01784714266581124,0.02007356641885714,0.009058074073855477,-0.008862994306749703,0.008766534111881963,0.004000878778522947,0.00736527845498381,2.1973252331341858e-05,0.0011754509441596458,-0.014150811467435132,-0.001966045028721346
21,4,-0.46851964378729705,-0.26418834647584916,0.08812900404104053,-0.0609448016012853,-0.00245007614357139,0.011329849332244322,-0.003031789675505275,0.014731943528187661,0.028638124902561884,-0.0034531737165106654,0.032155482282978334,0.03914056117535252,0.01723748745721138,0.018775778864386045,0.018966935131841403,-0.03463522002344326,0.007685163662600494,0.011557124047126287,0.004274614819218894,0.018997737983488968,0.029484812043268256,0.008855296145656475,-0.007360927710483341,0.0047219487919811665,0.0039505812500407935,0.006486489811206398,2.1973252331341858e-05,0.0026361244504809634,-0.013625465329743555,0.008348687572221616
21,5,-0.486662575698982,-0.25510781310561315,0.09030580111489506,-0.05567531262941256,-0.004732217134302439,0.011329849332244322,-0.0063657019354599245,0.014731943528187661,0.027399267863073746,-0.004020353319159897,0.031559189471391816,0.037553021370485745,0.017405296555480742,0.018289756158524142,0.01850421130714542,-0.03151416929301825,0.007685163662600494,0.013437665194653036,0.0043237238766256,0.018893953801923925,0.0200848566114545,0.009058074073855477,-0.008862994306749703,0.008766534111881963,0.004000878778522947,0.00736527845498381,2.1973252331341858e-05,0.0021252755312438434,-0.01393563779915295,-0.002038681227252889
22,1,-0.4611245223198063,-0.26976136767153813,0.08292671609380807,-0.05854342039691788,0.002611353811493386,0.00985492568148062,-0.022877746473828283,0.013552847227844875,0.012029255524812415,-0.008667458050248392,0.029630970670124074,0.03485973907589373,0.012005622199936694,0.019321766474932275,0.01620222763164976,-0.027119492852835915,0.004168233722446517,0.009614752451462111,0.003851723735506552,0.019558981186595135,0.0012738751911349256,-0.0032665706311893862,-0.0034580295953679477,0.0046290185019880244,0.004360880965473922,-0.0003118949203739181,1.4788261931317627e-05,0.002514443389091824,-0.016139304885250498,-0.00998798871567262
22,2,-0.4713288104627963,-0.2714281764505797,0.07999918945593541,-0.05923209218225486,-0.005016452826280334,0.009559118962169126,-0.023104765781970276,0.01299643390998045,0.00607303692093751,-0.005121007659230491,0.02983859582795053,0.030967247391026832,0.0022066789673481748,0.018289756158524142,0.01492055391843525,-0.028947374574488254,0.005391786791901777,-0.004604219721958646,0.003845576418888116,0.004193823238115823,0.000190709572729717,-0.002714122759279674,-0.010758179669439514,0.0019713473795726494,-0.0007193816293197919,-0.0002747764270201559,2.1973252331341858e-05,0.002560349267273641,-0.014512676635305224,0.003945836255903859
