f_id,i_id,ela_meta.lin_simple.coef.min,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,ela_level.mmce_lda_50,ela_level.lda_qda_10,pca.expl_var_PC1.cor_init,ela_level.qda_mda_10,ela_level.lda_qda_50,nbc.nn_nb.mean_ratio,ic.m0,nbc.nn_nb.sd_ratio,ic.eps.s,ela_distr.kurtosis,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,nbc.dist_ratio.coeff_var,ela_level.mmce_lda_25,ela_level.mmce_qda_10,ela_level.mmce_lda_10,ic.h.max,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.cor,ela_level.mmce_qda_25,ela_meta.quad_simple.cond,disp.diff_mean_02,disp.ratio_mean_10
3,3,-0.2413049802383556,0.5009355221080091,0.11321075506665448,0.018830681428737842,-0.014422396318269979,-0.024280648442502814,-0.022388473619991463,-0.017156125253951396,-0.01051414709579391,-0.013479183213799137,-0.031797568805702905,-0.01622184351580718,-0.022279384426101882,-0.01786755917587831,-0.011443192063262908,-0.014708001761084494,-0.012886798995202134,-0.016708650763988604,-0.006182731895049099,-0.010891072454920086,-0.010782985497266376,-0.0007500740230370418,0.00471325825711242,0.002404578580723234,-0.007942167235406972,-0.012116460813334909,-0.007931141557378263,-0.012228513446105727,0.0015307940047711989,0.025953456367454393
3,5,-0.24775332868606229,0.42692298576429116,0.12205629420618563,0.014008072180262251,-0.02171665617013661,0.001018839706672515,-0.004959213263313671,-0.015178271565897952,-0.002640591946645794,-0.014536561832718564,-0.027278670454069634,-0.00022673524961081904,0.011000500685088998,-0.019199767065650172,-0.005311969763751073,-0.02642074606003182,-0.00651876343223398,-0.009998859274687478,0.004101134830048375,-0.011797973499564669,-0.006944669242181204,0.002071769923820351,-0.0010257314731596866,-0.0023365466504315863,-0.0026531608979598036,0.003701328977258694,0.002964769327579319,-0.00336933499701816,0.017139149306898933,0.0331341326690358
4,1,-0.23596047535149958,0.40756723614364343,0.12566546449831473,0.015114274332446491,-0.016467468119028293,0.0011452646975645886,0.013755371349197026,-0.012514368678130841,0.003891712521587758,-0.015003483118203566,-0.033064171383645924,0.0005416052783185203,0.013393072189240018,-0.01297053218316898,-0.002696186846221073,-0.022124926092940905,0.009991826051954679,-0.005494836970567988,0.0005771840112205778,-0.013981334079947096,0.00035617616187142825,0.001146421450613336,0.009242394752642562,0.0025776349415973666,-0.002398339243370637,0.0024654332228911963,0.0028598747921053202,-0.016014430836343164,0.01106864660514422,0.028551728673412633
4,2,-0.23936930892991415,0.4616922190897414,0.12991832033183404,0.016888500525500626,-0.013000887930045316,-0.0271696014767714,-0.004768697149252249,-0.017333401007356884,-0.002515677029424443,-0.01322724844374085,-0.027554468837453525,-0.003257154567681676,0.008755897400525748,-0.012581717721463735,-0.0030404277951084136,-0.018107741893636432,-0.014235497788047368,-0.010577896783334075,-0.007570055146845985,-0.012675530138213877,-0.005281236986561002,-0.002275641113935435,0.009106338673917094,0.004237375061360973,-0.007113062385243915,-0.00901321162833816,-0.003871518117977807,-0.014935550276772175,0.0126021488828351,0.037545684076284364
4,3,-0.24039195935379146,0.4406529316679573,0.12356086801858207,0.01568882531685441,-0.01610344035334396,-0.002270143210845532,0.0004712300039086655,-0.01724263679831738,-0.003308853572180918,-0.012565115205770836,-0.03008538215795016,0.0002328864908575424,0.0042114155826735045,-0.017392774378993156,-0.003799055733899712,-0.022112825566263143,-0.003479586120227573,-0.010160846223575475,-0.008624402878608549,-0.012857852059443517,-0.006455848530710438,0.0025181609334240128,0.007410600928135287,0.0009168600223762315,-0.00387028408312549,-0.003818173841982921,0.0036497048147007866,-0.009366265090310999,0.014242601490940183,0.032170366891551595
4,5,-0.23392653917024053,0.42054500177420945,0.12681247986793917,0.015107813656117224,-0.015401324353624096,-0.005123547973476904,0.013640549095293624,-0.016805596252405616,0.0034960073664234803,-0.012077219933005695,-0.032059723465046826,0.0010533057800996841,0.004589376538487571,-0.012883756337947482,-0.0023045189097399723,-0.02086260086003044,0.010201375943512002,-0.010315448638666265,-0.008134017959211294,-0.014017506088652163,0.025928322835822255,0.001914339076001301,0.008856781611324652,0.003777718191291526,-0.003951810420283019,0.0017394241332851273,0.0031747146279838133,-0.016211513697954188,0.01217380170920672,0.030740158084071722
5,1,-0.30045266915010366,-0.39505460400033704,-0.26504450955935,-0.027399816486398484,-0.018035856054216665,-0.005968626270171736,-0.059474011395391276,-0.011732802920806666,-0.03674742006034825,-0.005637672251484598,-0.0021627112372884557,-0.03411476483333439,-0.0015088531945611947,-0.01660132634952443,-0.022881969873877615,0.004878597975803499,-0.028372500228782536,-0.008805834602450026,-0.007509506904289355,0.004091735485847973,-0.002160092825238303,-0.002245631517383248,0.004003499598090638,0.0022600977204451436,-0.010249855250373755,-0.0017026407429326,-0.01813148941712029,3.106025982841992e-05,-0.005291165898692636,-0.01148144284654421
5,2,-0.30068234344945144,-0.38972875820779673,-0.2654163667497884,-0.02749780721620218,-0.019125430233116178,-0.006060774922763729,-0.05926180963844109,-0.011742232929107843,-0.03629354810383382,-0.005621690687730846,-0.002203014938280976,-0.034254016733156964,-0.0015884287506828848,-0.016586086467347515,-0.02288969670679081,0.004689491484992099,-0.030724765533762924,-0.009021903237889792,-0.007269525368633293,0.0038747456899983286,-0.0021586585283366946,-0.002245631517383248,0.004007826069296496,0.0021170067981913844,-0.010220099986430753,-0.0034759724587679333,-0.017747376582827042,0.0004919271966270605,-0.005489059328355628,-0.012688406052543264
5,3,-0.3004234452689503,-0.3922858926832629,-0.2637724262357216,-0.027706649634328104,-0.017864934657727167,-0.00604000106016856,-0.059491012025361646,-0.011707804101639229,-0.037070802691246366,-0.005656493489606785,-0.0021127886180551366,-0.034115242222650236,-0.0014590480463523138,-0.01659565634169137,-0.0228894103186699,0.004799618667904898,-0.028035512300796865,-0.008834893880053358,-0.007524773748152114,0.004084811426938162,-0.0021900752302608114,-0.002245631517383248,0.00397028408538702,0.002157860431008808,-0.010221512924727113,-0.001966419369581832,-0.01815117177269485,-0.00016415130600569482,-0.005445011417850502,-0.011310603059033171
5,5,-0.3001540609752843,-0.3860754803207843,-0.26594620606720454,-0.0274407112055522,-0.017941152408408583,-0.005936733885504349,-0.05809040999192622,-0.012172077724081463,-0.03463906901145992,-0.005656493489606785,-0.0021330937777791553,-0.03466219340907917,-0.0014854539820919534,-0.01656320015237288,-0.022888070964718416,0.0051928445843231735,-0.02575657868311946,-0.009052147740549394,-0.006157761558593246,0.004868310928665558,-0.002313525681293962,-0.0022468869958349904,0.003969054323149189,0.002545555608544442,-0.009731105297225586,-0.001808301438816867,-0.018150008115490647,-0.0041643785619645685,-0.0054035510149769515,-0.011327762235842148
6,1,-0.2502986146668722,0.47327309103915627,0.09362539830268016,0.017178465399749904,-0.012388222066231185,-0.03141552802442964,-0.02208928042090288,-0.019160427269225903,-0.013067304317518192,-0.017233289635314817,-0.028967565236154177,-0.020134464075427447,-0.023170631194165726,-0.015121913502332062,-0.000969836408227878,0.007196032327988848,-0.014211825681604728,-0.018380768777372932,-0.003023611240483932,-0.01285424812827221,-0.01217072293246058,-0.0012973163734476695,0.004394180349429185,-0.0015627611472722822,-0.008988020297048654,-0.01169802580675617,-0.009431760576592636,0.006096314793152566,-0.03550196820493223,-0.05673483881642504
6,2,-0.2503779484919615,0.4814176818395667,0.10167642028071479,0.01828409910017569,-0.012692307146081657,-0.02994670724253952,-0.022900900121989667,-0.019559273361970594,-0.01404487568032037,-0.017797100796242728,-0.026880242596428055,-0.018650098224257936,-0.024541230763771342,-0.014586152499863283,-0.002515668593157829,0.007279115427795007,-0.016410281228551947,-0.017546215306208583,0.0031898764090019464,-0.009141892269720061,-0.0119119193263757,-0.0012901700326039447,0.006973054409268016,-0.0016383194235465603,-0.010684431549578776,-0.013429025894820179,-0.008327773292384471,0.00411294166864702,-0.035956605359430814,-0.023987162539943464
6,3,-0.25008932290812524,0.4788764864403284,0.09583602701820593,0.0175291328478893,-0.012392947230041938,-0.02982937317572283,-0.022753473568860382,-0.01929734428890912,-0.014779268715621406,-0.015132992642597431,-0.029054027119597054,-0.01994116452590948,-0.024762907998544626,-0.015114264925024776,-0.0011310127417391205,0.0069871105834843905,-0.017324246615359466,-0.018761796511752256,0.0037421635128655414,-0.011063560884417727,-0.01208038380405502,-0.0012925920880449725,0.004299789704780027,-0.001977605662866389,-0.00932199695840538,-0.011991185395901778,-0.008366629376667671,0.005793383455239272,-0.03163368773945062,-0.0435888869261969
6,5,-0.2530956543833857,0.4491434353803188,0.10017875401786251,0.016502652530531476,-0.012765203925559302,-0.019018108893482537,-0.01704131147669225,-0.022166806542726555,-0.004611166679882766,-0.019271565690567073,-0.029684978756658993,-0.02637964026063009,-0.024478301870220785,-0.01524157480351609,-0.0022482052013442612,0.006774125402506428,-0.015947253091808663,-0.013775093987725062,-0.0019144158689656317,-0.013056115106595772,-0.01070461952510043,-0.0016902429753957884,0.007030897009441055,-0.0030938019681023238,-0.01232306659291742,-0.013065986012305571,-0.006889715763321631,0.007608365055518662,-0.03498923126686766,-0.06846760581219623
7,1,-0.25815481640634796,0.43509127103694356,0.06465976456900194,0.014739271780390547,-0.017636461485959178,-0.03274191186193752,-0.02306053376291053,-0.018667467184536032,-0.008109809672146645,-0.019849128359990358,-0.02891540753142443,-0.014860703091759018,-0.01753958061290613,-0.016606717747936726,-0.002045978934048854,-0.010985699729315209,-0.017242724455645963,-0.017745101893108836,-0.002957085649755967,-0.009472614900938769,-0.010609540530209651,-0.001438502438495515,-0.04597946871257451,-0.0014430999389376516,-0.003444539226774331,-0.012352641857497751,-0.008366672811921471,0.009260446444979795,-0.034240469872619785,-0.06601294738192855
7,2,-0.2546016172164321,0.4409615011220924,0.09906325752212558,0.012904784064181905,-0.024861796694649583,-0.03692178829270786,-0.02427767882426914,-0.020904274857841486,-0.012335502450444789,0.02467134577508482,-0.031586546210460587,-0.021710359912416294,-0.020281325984629416,-0.016741707042121523,-0.002351568647008875,-0.004636447116729314,-0.008154043750366984,-0.014018323848379314,0.002775298185017425,-0.01301915064188903,-0.010175799219619856,-0.0019185259450092938,-0.05353827023538016,-0.0018321327174551187,-0.009467691918754144,-0.012501313602095245,-0.00842639089699793,0.008028540939203053,-0.03453812718358206,-0.06582320857795576
7,3,-0.24683349937960133,0.4447004867392954,0.10808458775688759,0.014586065089006357,-0.022963695587780403,-0.0011776504734552732,-0.024601855082085414,-0.012376462049515837,-0.011268760691531765,0.03946404879871078,-0.03322196968781552,-0.028646348492640153,-0.021986996303390845,-0.016547607672849046,-0.00329917312090979,0.008537710266594091,-0.0032018426156460097,-0.004711545647967338,0.00023512797855945454,-0.01487864067557708,-0.0037393812031844974,-0.0019533784916094367,-0.05973207181614097,-0.0029436317480662218,-0.011831429030307946,-0.012449031791302655,-0.008728755274904495,0.006163873205048082,-0.033756828365103686,-0.06329838412371097
7,5,-0.2588905839680412,0.4185688094536705,0.09006288322539885,0.0039496709102569945,-0.02715602703027479,-0.04081592206324105,-0.023792947630141257,-0.02072719608736416,-0.012483889815349801,-0.01564745435248801,-0.03376787532293848,-0.019575112112997953,-0.020802760452076036,-0.017027817809769398,-0.0021915404326663715,-0.006822767151775931,-0.019030475486701403,-0.019140742471980016,0.0034153189652981054,-0.011695976928331629,-0.010561683449009533,-0.001505910807441136,-0.05537596105671376,-0.0019214136852514943,-0.009591287908172335,-0.011928308774201375,-0.008618774274856845,-0.008066830314754957,-0.04272057816552645,-0.08393980602733214
8,1,-0.23296540026180415,0.4861625358541473,0.13530010300153872,0.01770230867503858,-0.014967103043840357,0.004415039266891978,-0.0072425394441318226,-0.014578013026769109,-0.002674258459088842,-0.012205441285342972,0.00844347447741969,0.0019707490286473804,0.013450789908154334,-0.014667762336363499,-0.000752887236108503,0.01681585843440251,-0.013130365101853036,-0.0091729438168985,0.004593857194484412,-0.0071575084137031455,-0.003478679139955383,-0.001958700305720209,0.009844808823980061,-0.001676962304999242,-0.0035233428519071347,0.004523248767094232,0.0026308459818614053,-0.012919605158820678,0.018239714994145347,0.03131003141951681
8,2,-0.23780678690888404,0.49771916397751453,0.12969720353398112,0.017101148424546582,-0.01377472533691443,-0.004865215825608032,-0.017917878842626765,-0.017024968655225015,-0.013766035865143604,-0.012266083684385238,-0.023990970240970924,-0.0008532754071358807,0.012212650635315292,-0.012801327443947842,-0.0010254211328723755,-0.019968915567974893,-0.014023099290568893,-0.010837324097728813,0.0043301618676578535,-0.010407862763310384,-0.005002947579409274,-0.0016370343726790637,0.010813083392253566,-0.001435268405668601,-0.005420147229968643,0.0030471117730383134,-0.0035052302769159925,-0.014920409748942832,0.015550752279403297,0.03132594987996128
8,3,-0.2348069382817377,0.5221429988236888,0.1377279253305098,0.018422878525627757,-0.013702103334671112,0.0018732953528205513,-0.01804630995747132,-0.015578007414261939,-0.012673583336681825,-0.010312736223606258,-0.021020516314556512,0.003000224252369254,0.0180000976584458,-0.014128242081764527,-0.009417911688503762,0.019516482324177974,-0.013296689007459363,-0.009085871436570882,0.005226935704138155,-0.009420150648893412,-0.0037169896292420703,-0.0014768068891220063,0.011270297712284808,-0.0012832732820667414,-0.003467850148492018,0.014794758137212516,-0.0034440020990586084,-0.010682571060552483,0.01709416817245134,0.03347771959394666
8,5,-0.23343570896334004,0.4868888724821257,0.1378932079233087,0.01799067219110542,-0.01469296968538111,-0.004465429843056971,-0.007078282259195004,-0.016080291689848685,-0.0033725577530756986,-0.012585802669841965,0.006536434602423028,0.0011368267092687085,0.01392664133625891,-0.014577402686894609,-0.0021532505108160438,0.01825669632830709,-0.013174527369625157,-0.009878617155800122,0.003918846205491084,-0.007144998486853093,-0.003523984153457403,-0.0027483152126790457,0.010187188671905972,-0.0021560022588568814,-0.005776736140063974,0.004163082022001798,0.0017844597510947384,-0.011655829420274691,0.017684465843329042,0.03273846558659617
9,1,-0.21546714000173983,0.4955347967610257,0.22170537422793546,0.019599907356514134,-0.013018461746605578,0.061933758764996225,0.016618338198454135,0.03262660171861235,0.00672160239318542,0.0401099279571427,0.08056118623393378,0.0018675810886171309,0.013456670591113572,-0.012902059227531655,0.005844137057033788,0.006753202485142693,0.011318823158990752,0.03797151224458135,0.0008248485538691006,0.04537256764407948,0.027473050295684438,0.001065344485148028,0.0091898612744886,0.0006648212490044871,0.015646824065744806,0.010949072831019592,0.015899622169106425,0.010622775486023238,0.007569599602443315,0.019893005533413742
9,2,-0.21548671164477418,0.49457529867150557,0.21884470969490794,0.019633252100057837,-0.012990496796701698,0.06403425239333467,0.019494095980404226,0.034351548456427024,0.00668857029812186,0.04417611810113633,0.08277520775809105,0.0006684042467403628,0.009155645649269802,-0.01311387098725453,0.005840171621146481,-0.002481996544156574,0.010923133010518669,0.0408723161108774,0.0013767237999214594,0.046661466577085885,0.02747402234617612,0.0009719836660579911,0.009624035952243726,0.0011198465343127007,0.015642371971643008,0.005751821657762495,0.01958455854822376,0.01103092003953733,0.00782636824538961,0.019661758661503312
9,3,-0.21588072575537728,0.49314081565404183,0.22053069287666333,0.019639991342709544,-0.013011914344244532,0.058952131848460286,0.014593154461450727,0.03244094647310932,0.00672160239318542,0.03899278758389978,0.08050094460518738,0.00187978068835286,0.013466536688394079,-0.012902059227531655,0.005843178284260847,0.006975267540943983,0.011317342323489495,0.03711886483016269,0.0008303048008829614,0.04228470883969695,0.02743880720285077,0.001065344485148028,0.00918191072488873,0.0006648212490044871,0.008023661855179456,0.010949072831019592,0.019601963217886396,0.010630940077609582,0.007569599602443315,0.019893005533413742
9,5,-0.2174207782604543,0.4841074145646685,0.21480902852127787,0.01903955779468261,-0.013226214649494479,0.04908949142661987,0.019507333556259738,0.03224244851030281,0.007099983535571749,0.03603983376320654,0.08320092765933639,0.001416593091082366,0.013347991689677048,-0.012744451744183989,0.005856131803241635,-0.00853260426788435,0.011025011645866492,0.03494742644793121,0.0013475373047941873,0.047979296212795765,0.0230657262446468,0.0009266072853238779,0.008971493598089589,-0.00028625627118731314,-0.005108798601148771,0.011239858375542875,0.015856630399239704,0.001010314955001086,0.007808342337839371,0.019888347502549607
10,1,2.4238438477273294,0.3530812869795743,0.0348926910067363,0.04622706934618822,0.16887693862907374,-0.029124427412936398,-0.017727916669121265,-0.010995668738855158,-0.008550278124967729,-0.006526289474018378,-0.009275165830244583,-0.006454951147654978,-0.017694911013780557,0.14077376593174484,-0.016073755432216768,0.004623512083667455,-0.006420810239502991,-0.01345411674416345,0.00452569602683631,0.005472354872875287,0.008787660071673826,-0.0031013265542166,-0.01968843330663936,-0.006082353146249214,-0.01437217094922784,-0.007562682931620301,-0.018668386011764748,0.0045873161444038935,-0.010243117113909116,-0.024464435970319217
10,2,2.5412696025869774,0.3294215568549654,0.03223875388595174,0.046338294925085,0.08145048189831172,-0.03045480404999445,-0.017530967440199306,-0.011197688106637847,-0.0077796714201015145,-0.007906598426648339,-0.009245861915214905,-0.006287530771693812,-0.01644490804804271,0.13906248523419718,-0.017663815026071186,0.004831923810982045,-0.005803267355633432,-0.012515633389488526,0.003222808767202029,0.0054070588508797245,0.010041343614601652,-0.0030887976171550522,-0.020392558349436953,-0.006093767854849086,-0.014557577200654924,-0.006633765432402345,-0.019137772647468302,0.004270681565817425,-0.009771951076836795,-0.026189383925713104
10,3,2.232270224284038,0.35753091129237885,0.05522946914898773,0.04477107229752635,0.09904726423281693,0.0023372987056327166,-0.018761524937394983,-0.00835611869094326,-0.01120668425290632,0.017984712863009907,-0.010474497724462354,-0.009181773918183115,-0.009127531771502348,0.030790945274771175,-0.014634198251401513,-0.005364531443217229,-0.015630224721224613,-0.008227405954032692,0.009967330977545675,0.0046324338029035544,0.03286399897357244,-0.0033798363061064017,-0.013155956664276864,-0.0063152118144597655,-0.016188039959651252,-0.008639858993552674,-0.004297531387671902,0.0033701129620827648,-0.008804352416447328,-0.010896886015675903
10,5,1.7891789932923368,0.40616316674294534,0.06980901916665096,0.032162956930956735,0.04765889780482586,0.012470558664430205,-0.020169653951496325,0.026987537436386915,-0.0111601843435434,0.02320683014136666,-0.010151415370145533,-0.01449779184014587,-0.005775455149498161,-0.023509824246187094,-0.012231087614426206,0.005805186929561627,0.009155283991701105,0.02076238190830372,0.009831118265714155,-0.00020128158939952673,0.036528622409086935,-0.0030988630183291115,-0.03237890988475975,-0.001392893858806639,-0.01673763693165478,-0.009114271599034395,-0.007949392912284461,0.005505519063811607,-0.006637898044742324,-0.015131179610843032
11,1,-0.08889070970265237,0.5187472796979795,0.14154485880017229,0.02301026845462217,-0.020456383101910287,0.06627336142051111,-0.024160620889757796,0.04718025093457069,-0.002096647972833486,0.051927945563284214,-0.017162812992090888,0.008159578701098907,-0.0071422557499483015,-0.009966691633828234,-0.0018085619399798162,0.014783114681548205,0.014879172466621496,0.04129659575731576,-0.003576881000897558,-0.022797745456709127,0.03598048742470789,-0.0006069257945913456,0.01269559633319549,0.0058587017168838015,-0.016887271461786608,-0.00579660469192345,-0.010245882278824014,-0.016713092486914823,-0.015443302552009035,-0.031865480151374845
11,2,-0.1930953383531532,0.5290073822088075,0.14551782683200734,0.023490817087734733,-0.01036224857280409,0.07153109485152094,-0.024171784147214635,0.04822746917472495,0.0005559251886636305,0.05638329039978279,-0.017532052084639045,0.008816411566753078,-0.0071559031618282825,-0.008127482699790458,-0.0017341223039411067,0.014542110198331577,0.015034395137639697,0.041763822217244125,-0.0036490006616460104,-0.012699518016042449,0.03723266483537524,-0.0006160169281475917,0.012920280434592892,0.0059720458840836635,-0.015478539524720957,-0.00389274109682122,-0.00987239227732156,-0.01672914087508119,-0.01513068047345596,-0.03485337713701899
11,3,1.8106611164409137,0.2617775463543231,0.051227426774513495,0.03023002026615736,-0.054960148630891666,-0.03430483825657758,-0.018783036416742758,-0.011681586326211668,-0.004497371913376264,0.01828371494725034,-0.05757727999129339,-0.03179245360387001,-0.03352310253435213,0.025327941291754894,-0.009602531453291391,0.0062387494433477735,-0.012522870320238084,-0.009582696870975274,-0.03208460832349942,-0.050661101867266724,-0.03606500525744055,-0.0018832707560591192,0.0053482380797005005,-0.0011069924860455807,-0.011089605678897769,-0.01891658854810306,-0.019678180329268977,-0.06520863847483685,-0.050935228191898274,-0.08330848728581595
11,5,-0.15726082952859477,0.5264196368460888,0.145022183488348,0.02350830809605026,-0.010344645690491542,0.071277428939189,-0.02412536486584475,0.04818603354623416,0.0005169311451033305,0.05625945503341534,-0.0174796988350795,0.00858196736318081,-0.007800865706511321,-0.00813600280284051,-0.0004543274870341089,0.014856032590728744,0.0150547015210899,0.04121642456445316,-0.0035605126539039827,-0.0126306421202271,0.03598425509132524,-0.0005706790920943839,0.01293549476597226,0.005969583554019349,-0.015252997818481585,-0.004002552300234671,-0.009855452020390941,-0.01608292950828808,-0.01524073668762255,-0.031051954943909124
