f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.ratio,ela_meta.lin_simple.intercept,pca.expl_var_PC1.cor_init,nbc.nn_nb.mean_ratio,ela_level.lda_qda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_level.lda_mda_10,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_distr.kurtosis,ic.eps.s,ela_level.qda_mda_10,ela_level.mmce_lda_50,ela_level.qda_mda_25,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.mmce_mda_25,pca.expl_var.cor_init,ela_level.lda_mda_25,disp.diff_median_10,disp.diff_median_02
11,3,0.143453895635675,2.0166383379788404,0.07041336587465333,0.017540517574238464,-0.0007239437868175253,-0.004003571741847763,-0.02103520323771701,-0.008262593188105748,-0.12022334432899683,-0.01239163193810977,0.037795881602931805,-0.016627684628844338,-0.0009226136040561038,-0.011898059760792726,0.0022673853837658505,0.01766725908809523,-0.012946924667382032,-0.0005534437689011166,-0.027312804764925237,-0.06107386135344947,0.028568355520810527,-0.016409803286971586,0.010517251825916821,0.010883162781589305,0.028239427481478337,-0.0008768983518355594,2.1600697273562873e-05,-0.0017465853373921474,-0.07910539895585597,-0.07257450543370121
12,3,0.680881552710789,2.584513070280191,0.08292555956494804,0.020424044825539313,0.015326858862952245,0.009353989676903426,-0.029058293678799137,-0.00795896959567092,-0.01100135093101335,-0.016759775311468668,-0.011243106944264697,0.009155665641419742,-0.005118429242958442,-0.008450453059145917,0.016552217443430623,0.015222120310484817,0.0046338912866614726,-0.0048095169821229765,0.003005401702293059,0.0002691453073467437,-0.029878273207696794,-0.016552846744409756,0.006491817329776953,0.0032439649214937405,0.016432740276725488,-0.020624566126534412,8.251408103269239e-05,0.009264139844912237,0.0006338794637141473,0.02827763697199309
13,3,0.46550229223088235,-0.24420765577434844,0.15196116508469448,0.040504029517399544,-0.003616452185417569,-0.008119843440671442,0.0928160604250745,-0.009492406004177866,0.003535929665429721,0.03779707624732721,-0.02254476544270855,-0.01870063178144748,0.024303030306116715,-0.01308373754296143,-0.012652281885422506,0.028933646878280178,0.01639359432767736,-0.0029188848251288056,-0.0429143112925567,0.01024894825709185,-0.00595919501012541,0.0020840238622481214,0.0005601598445420727,0.010974585518170587,-0.001065126068341843,0.0022178783330121608,8.008775062822771e-05,-0.0005400786530613234,0.020116092025512823,0.01649035088307717
14,3,-0.5807700817942312,-0.30321963375926103,0.012526157567953347,-0.04540648648209199,-0.007675626574135958,-0.002557088277388243,-0.01375916141313122,-0.03367004120789555,-0.06242931786471145,-0.004046939788867361,4.386600615887925e-05,-0.06169002244790628,-0.00016956639381141922,-0.03246259740942188,0.003886833661098857,-0.025414306136577025,-0.021163869568586655,-0.028408263681747137,-0.024087113755317403,0.003847515882163182,-0.01927759604643593,0.0007250925574151747,-0.006074837972861067,-0.007676335100144729,-0.0034754289804328664,-0.0019729337459582184,3.572056608943552e-05,0.002228517396753689,-0.004966694760363079,-0.0021121916840839894
15,3,0.39181507518349085,-0.25527095088190527,0.07973698913576803,0.03759562993918401,-0.002854647152442119,-0.013843395149029002,-0.03844905095415719,-0.00832662732816813,-0.05000213230099375,-0.017684482507583556,-0.022746577989273372,-0.020614452274094686,-0.012586837587365333,-0.01056542899832136,0.004401277932283227,0.035732528464343445,0.010072291194757395,-0.01510517657830536,-0.002467434281598355,0.00245828379347617,-0.026565248705070495,0.0002949632480140908,-0.004579391613032249,0.004024418890817381,-0.001329606925654419,-0.00020045470282163572,0.0003484104916039073,0.004019029281462225,0.013424453855227812,0.01331603817320874
16,3,-0.47627288357472725,-0.2475876804292217,0.09050376438782232,-0.0055246483322047655,-0.004562747845618139,0.014469669044673021,-0.009095850046630032,0.012105644728040592,0.022078425856652165,-0.0026546205764410354,0.032955927497829725,0.03386494210809543,-0.024552442168624077,0.01668380610000449,0.01743545514648244,-0.021190658278865362,0.00634418174301786,0.013841692420727336,0.004227712713288276,-0.03918621996451498,0.023041002534255468,0.006754291108095372,-0.004786713950191711,0.021389359169071868,-0.013194596604730494,0.008675125397568085,2.1973252331341858e-05,0.002769153381724766,-0.017473728671896914,-0.005457210061759097
17,3,-0.5482801573361911,-0.27749436885015605,0.015569042885645467,-0.05437217703418281,-0.007893253444558197,-0.0034849638760739354,-0.005920332252800755,0.011531615502756512,0.019824308512012535,-0.00555086399564761,0.012599107347706558,-0.07100144395635552,-0.01953984414679486,-0.020652507756524517,0.00623282085908409,-0.0366588012465097,0.01071344153367964,-0.02436694149251869,0.005634485324936839,0.010659948463056328,-0.0257739963543055,-0.0004999001415680794,-0.009545059024008906,-0.004875782860791324,-0.002294916663821767,-0.0008372031791291808,-0.0001538127663193935,0.002668178862133792,-0.012566096431725987,-0.021862346830136697
18,3,-0.5497145535543488,-0.27698217173391215,0.010048871442907094,-0.03759261422347165,-0.009082835230788854,-0.0034849638760739354,-0.006648788704496151,0.011710617256305424,0.02475306236326648,-0.00555086399564761,0.012599107347706558,-0.07551101614667322,-0.00879983844546717,-0.027148420643987217,0.007394078092088454,-0.036223761271876966,0.010914584697102403,-0.026349981889291833,0.005634485324936839,0.010293969689991373,-0.02493543818789899,-5.183771029942485e-05,-0.009673649517522807,-0.008603050242294918,-0.0019929011700300396,-0.002232795423224474,-0.0001538127663193935,0.002508078341665648,-0.012785980014214274,-0.018055233432700175
19,3,-0.6085685501803926,-0.26863907800011383,0.09358147392354482,-0.07043902037228186,-0.005033195802192644,0.011816672680203491,0.021469216387550897,0.01350315718965884,0.008261196338656067,0.005286837028712828,0.02924169618911175,0.03350154841971369,0.027009013694535906,0.019077903799009335,0.0162380253549934,-0.030321328520577433,0.005983638986518263,0.01574023818352677,0.00317153580992723,0.020784578017606126,0.016942971782426482,-0.0013378002553976018,0.007566878643038497,-0.00485213365553392,0.005597320802555523,0.007534171227036654,2.1941319040675103e-05,0.0007641665573617901,0.0013333138316992139,-0.008467399833389597
20,3,0.188197139379045,-0.2760523236552665,-0.7093587100696808,0.023035121773371414,0.0008641649406586555,-0.003107515659553398,-0.01418045615638029,-0.010049119743350121,-0.02127573778951921,0.001558707443190636,-0.004648098183340804,-0.019359774524477538,-0.001915917571719593,-0.008863746813146764,0.0009822782632577772,0.018878580622228157,-0.06605897655524406,-0.00979064232056065,0.0037864224327329244,-0.015106147648126749,-0.005742511748582795,0.001781492691436347,-0.001782095128293726,-0.0006609678282337049,-0.0012554297887411364,1.5855747526101406e-05,-0.0002883483195847249,0.0013018844228009307,0.007253589356729394,0.0054546095854385015
21,3,-0.4797002728650392,-0.26478302065937714,0.08895890289790838,-0.05789065730188606,0.0026011740397365595,0.011329849332244322,-0.0063657019354599245,0.015333196522441462,0.028751262462377972,-0.004020353319159897,0.031559189471391816,0.03768374012354229,0.010595215311638454,0.018775778864386045,0.018699174843502843,-0.03151416929301825,0.007685163662600494,0.013437665194653036,0.004274614819218894,0.017768235772787095,0.018854576476952645,0.009058074073855477,-0.008862994306749703,0.008766534111881963,0.004572052744797,0.00736527845498381,2.1973252331341858e-05,0.0026544928218703596,-0.014053212048685232,0.007928548762322749
22,3,-0.47160974312207743,-0.2558517784268677,0.08544437882273812,-0.06510312757301137,-0.0018650795818280625,0.010892132510943484,-0.006360077735822065,0.015682377137539054,0.020170888345749757,-0.005121007659230491,0.03207908442964632,0.037062599953845976,0.016420226843546274,0.018820154464527967,0.018463086518055186,-0.031461722649466874,0.005391786791901777,0.007327940700979745,0.0030494679176522573,0.005950042506219516,0.030748257401070775,0.006700397428940933,-0.011880828754834942,0.01095639102296954,0.004000878778522947,0.007803353413181765,1.4788261931317627e-05,0.0021072305105592146,-0.013531684281964551,-0.005696943009044801
23,3,-0.5326931571194647,-0.2558161797198478,0.07981416939259146,-0.0727138237125623,-0.0031941744867324665,0.014469669044673021,-0.00902114606711299,0.009455525912655258,0.023481525763023633,-0.004308607171642043,0.02862745774601099,0.030758134735554735,-0.023274384308267723,0.012234729175406094,-0.09208492361327691,-0.03148490906070445,0.006583300686813856,0.010741800368809333,0.004178603655881572,0.002320401185655431,0.01575287529781517,0.004902405115490464,-0.006174320833820918,0.01651505023081718,-0.01185160197170759,0.007701423214261412,2.1973252331341858e-05,0.002882741819537939,-0.02020075805670018,-0.0022804393027196033
24,3,0.3690665776489041,-0.2379909308506656,0.15436738319071225,0.03623571380879288,-0.006927795316740447,0.01318969953428493,0.019842169087134327,0.005190161856562615,0.0022805373059674454,0.0010468127264664819,0.025941323509036402,0.011412232712688567,0.010386289519941118,-0.017320399060522424,-0.02040318220976663,-0.03145668278484024,0.01558855200756665,0.0007527990291176814,0.010495739266504281,0.006273967749286332,-0.0014667702268165697,0.0022232114070667424,0.01159266804811597,0.010863686590854642,-0.0054513358017963965,-0.004874229480990436,3.752996216654545e-05,0.00446637339446804,0.012347549061037183,0.008796078680478334
