f_id,i_id,ic.eps.max,ela_meta.lin_simple.coef.min,ela_meta.quad_w_interact.adj_r2,ic.eps.s,ela_level.qda_mda_10,ela_meta.lin_simple.intercept,ic.eps.ratio,ela_level.lda_mda_10,ic.m0,nbc.dist_ratio.coeff_var,ela_distr.kurtosis,nbc.nn_nb.mean_ratio,ela_level.mmce_lda_25,ela_level.lda_qda_10,ela_meta.quad_simple.cond,ela_distr.skewness,ela_meta.lin_simple.coef.max,ela_level.mmce_qda_10,ela_level.qda_mda_25,nbc.nn_nb.sd_ratio,ela_level.mmce_lda_50,pca.expl_var_PC1.cor_init,ela_level.mmce_qda_25,ela_meta.quad_simple.adj_r2,ela_level.mmce_qda_50,ic.h.max,ela_meta.lin_simple.coef.max_by_min,ela_level.mmce_lda_10,disp.ratio_mean_02,ela_meta.lin_simple.adj_r2
3,4,0.4931300014357578,-0.17841507285973476,0.1083707881838635,-0.012195394422824557,-0.013153765478435686,-0.030003121397979306,-0.015000363843964588,-0.019652531517889482,-0.009516546088747309,-0.01973238452986547,-0.0026222107955437375,-0.028173448951805093,-0.01180177389170771,-0.008184811591093992,-0.012036024583866219,-0.013093912418772308,-0.0016616377102944093,-0.007032965304534482,0.0037453978250011235,-0.0062622522555667625,-0.013359342163749443,-0.012220531879921458,-0.005190775184866154,-0.013882765802704235,-0.004460045613337149,0.00020325005003252368,-0.014041754439873131,0.0070927917839563905,0.025153653324316027,-0.013074105009774559
3,5,0.4502057215519108,-0.18819051827375538,0.11329834785626546,-0.01531591068818724,-0.01537288217102926,-0.03256482391137633,-0.014386388204374314,-0.003524032659533194,0.002790171391122233,-0.01930807198877123,-0.003061873516652193,-0.022260036671506802,-0.0058577011494890295,-0.0071889536541223705,-0.0012062341995770455,-0.013104730363823043,-0.000804693285891122,0.0014536299905338473,0.00553537305617912,0.0004856167768596201,-0.008415045074854775,-0.00923373559948786,0.003218699998019108,-0.017206270201670926,-0.007408634029328276,0.0016870772046441204,-0.008573617876221703,-0.001751631698461353,0.047225456166732425,-0.005583072524685352
4,2,0.4964564167856347,-0.16999938533423026,0.11495765261328038,-0.005437315267460108,-0.011363810795157315,-0.02259558785379312,-0.012338608346197327,-0.017333055865080188,0.0017070794658280736,-0.022026264219637277,-0.0020146660103591355,-0.023123053095357626,-0.009348522945519066,-0.007808893983388967,-0.023674998272414156,-0.011728482686767433,-0.0006556087709763378,-0.006503849051543856,0.007084945438507053,-0.0030263408877880924,-0.012578143511407855,-0.011316873726574356,-0.00454100234966142,-0.01125137294695369,-0.006486942676393364,0.0018143958482139183,-0.013622639053154403,0.01060696547512218,0.01048795609891214,-0.012204297893160325
4,3,0.4426043039054279,-0.17511226859333567,0.1144414136787651,-0.00937920368631612,-0.008212997653752616,-0.024412037293586025,-0.012038212553881392,-0.001614929143858871,0.003916535354578565,-0.020505384292102115,-0.0024610521075298735,-0.029018151447050288,-0.0069534893606906754,0.0027366489395040552,-0.011070762678003948,-0.01480639949815542,-0.0013450913804296887,0.000594413403465404,0.004443786633578419,-0.0038501433907882346,-0.012976597750970932,-0.012368364917460614,0.004759945085369431,-0.011355864659689617,-0.0033824141900568776,4.94787055097904e-05,-0.01686991347388772,0.005107578942811333,0.03987928641105476,-0.012497724986086785
4,4,0.43934278874292015,-0.167943819170325,0.11510042587641894,-0.007537745770206795,-0.005565723480526804,-0.022304743707765414,-0.010959015849953534,0.004379646820815984,0.0035119650400900603,-0.021358356186276226,-0.002001547020525369,-0.028722608564428438,0.005292176730700967,0.0030039310669443087,-0.020779074925001785,-0.013932696477825544,-0.0009848820399893207,0.0014690009498213494,0.004508948227037202,-0.0024889468694910826,-0.012141989134142404,-0.00997798389707561,0.003145493221802629,-0.010129341273605081,-0.007945266827792457,-0.0003403795172972122,-0.016426416170741323,-0.0008269883925553433,0.038927535220136415,-0.012651789079104676
4,5,0.42403662350175864,-0.16742217917373112,0.11871487511135805,-0.005936910413815449,0.01890253791001697,-0.02229242171899938,-0.01196229829806173,0.020986688835406494,0.0034151194233217512,-0.019858569056369426,-0.0011312708482306012,-0.028895196983602763,0.016788350880737594,0.01602153934793989,-0.02067146188926722,-0.012743047568369017,0.0011806378933449978,0.008817654096440704,0.006546290906160792,-0.009199318958104842,-0.01289713965729593,-0.010325096849527517,0.0017249223638626837,-0.004580776939850585,-0.0077757269246858645,0.0010019737017956207,-0.015073606512505042,0.008464343820578379,0.01772040957747283,-0.006271361726336689
5,2,-0.41098840903042544,-0.24500130061793113,-0.26073234583400584,-0.024278570711455068,-0.06775593453806733,-0.028111426761242838,-0.04075530536422851,-0.04111647359821145,-0.02425249602654222,0.00019009908987892093,-0.036986175274183644,0.0003183254814354676,-0.0037003400755017883,-0.03805269923192042,-0.0029630020084202013,-0.00302878835713838,-0.002269745400763688,-0.01392349914511317,0.00671905103305513,0.0012612308928155636,-0.0010229928844058365,-0.00945376164064687,-0.018178304072756064,-0.005478529501931111,-0.005273375762654652,0.003412886664754773,0.0033199182493578784,0.00409046831624983,-0.00974878966176023,-0.012228730639637184
5,3,-0.41197471302334143,-0.2446857880402803,-0.26043601555695467,-0.0242924309746978,-0.06808596658464616,-0.027178532825991256,-0.040014419067674195,-0.03868424608472362,-0.022678589500104908,0.0010631242366575557,-0.03506947800302605,-4.167674560314311e-05,-0.003676461726534954,-0.03627965382648281,-0.001992594484991078,-0.002358048231618069,-0.002232185889595267,-0.013809068467736782,0.007289195915517048,0.00142229256271603,-0.0009726299802034485,-0.009276541738243417,-0.017842903919414704,-0.005534604780918138,-0.0038159205163003844,0.0044989297740859234,0.0032770337264194202,0.004421501134692533,-0.008056279409787728,-0.012250795507157883
5,4,-0.4109168820038798,-0.24448847403756607,-0.26040796537490196,-0.024332617236578966,-0.06752138778319934,-0.027742409357408012,-0.0403408041272717,-0.03926104801474486,-0.023910924167357808,0.0015596357821465118,-0.03666876408857068,0.0006029084999672526,-0.0034787728796645185,-0.036468011924530246,-0.002718835599232964,-0.0029754430103059223,-0.0022423646917115988,-0.013688334390150783,0.006050453903014818,0.0006243955837616527,-0.0008826911039513033,-0.008688740522096887,-0.017815911950566723,-0.005330606658292807,-0.004644052015907725,0.003463609059946027,0.0033135496263935736,0.004436649824561609,-0.008922397260476451,-0.011928968401629539
5,5,-0.40712366306189385,-0.24420724661997886,-0.2564936740639662,-0.024139963778056973,-0.06710270276003634,-0.02766946069058519,-0.039630706463424335,-0.037636169195833784,-0.021873479529643677,0.0019203742996017211,-0.036124614732578,0.000956817947416487,-0.0033665999630198376,-0.03496090504144474,-0.002573734841218435,-0.00235172496348979,-0.0021252273386511544,-0.012832792545564976,0.007598876540855343,0.0009935157546304657,-0.000523486963887312,-0.0065539095134626545,-0.016687904556386808,-0.005368350275008737,-0.003733809691766811,0.004298170840183655,0.003329213623981616,0.0054645949104366875,-0.007320560978904392,-0.011809126322868095
6,2,0.4637549048245613,-0.2043462765303155,0.09626823053382097,-0.008131948460042709,-0.013951113768648844,-0.02280946369066736,-0.012485782675124265,-0.018351986924975663,-0.037588593156581404,-0.015587859873281677,-0.0017081451257025806,-0.028346945490050606,-0.01867025738820721,-0.006369636528046431,0.007444965400724668,-0.010818243608960096,-0.0017885222676881467,-0.0030944259641039356,0.008306938052055598,-0.024504470848960232,-0.014232973500179283,-0.01568324782653038,-0.01278084972122714,0.0010700138230191312,-0.006893015793134191,-0.002235343937008234,0.0077967432191727165,0.003030133979154183,-0.06699538199944444,-0.01609960532194671
6,3,0.45894135826715543,-0.20516342732276288,0.09340695214734356,-0.008836474621549148,-0.0158728949653984,-0.02359265738825057,-0.013495005836870891,-0.01910449461833263,-0.041419098230949185,-0.018856301935943776,-0.0015747299884705077,-0.024580314142856854,-0.019688661463371,-0.006908589663846875,0.006241453723964504,-0.010243306725340172,-0.0018004415184678575,-0.00361755865898919,0.004358000709514594,-0.02817655874742581,-0.015175111569131981,-0.01615834154293592,-0.013783231357565727,-0.0007973059487309318,-0.007167652067560499,-0.00368722024960429,0.002631087721229066,0.0024893278884818588,-0.0648301735775853,-0.018494683562792134
6,4,0.4624980308058332,-0.20574671545202286,0.09276931631020807,-0.008371950150137602,-0.026061772309039194,-0.024453365624025687,-0.012721095713801917,-0.0226757169025168,-0.04152470586719776,-0.018381654395892438,-0.013641204340014573,-0.021512092040174197,-0.0200695379547681,-0.015169303299198623,0.005030780283724289,-0.011529852406097055,-0.001049625649476293,-0.002983167604314524,0.006203265076348223,-0.025587205950938514,-0.014963560444376486,-0.016311139938748886,-0.013545998401169594,0.000513062615614178,-0.007521679167438713,0.0007964531354016939,0.006961096410261986,0.004660082731563566,-0.06704350602878256,-0.01860985532592307
6,5,0.4534020999519518,-0.20440667962991654,0.09601018908405977,-0.009769251318721486,-0.016575533391529448,-0.024217787622170372,-0.011635964639221914,-0.01896149396505641,-0.039978846282462926,-0.019579243474987944,-0.0018540714805951298,-0.02488747511023901,-0.021973454036546075,-0.007627074547983691,0.009076222721120878,-0.011715660459538427,-0.002399486505814339,-0.009445590348939726,0.0042263458711019105,-0.026643389567540268,-0.014162332811232208,-0.01368786964228597,-0.007488771897248001,0.006808985910246373,-0.004899844274421454,-0.0008834419680749223,0.001606547203629638,-3.104203343784595e-05,-0.06606279064024279,-0.016192467642494116
7,2,0.3993747920901732,-0.20773172851017854,0.0870258980827744,-0.01221980031423048,-0.04050505169157502,-0.03176400435278227,-0.012998365381327525,0.0005905154385150361,-0.049259634595792,-0.02010649423896261,9.702606345712771e-05,-0.019547484958350448,-0.009246700422619422,-0.026175417167483086,0.00635294292822372,-0.012354727350426293,-0.0014025579781949806,-0.004904510370951271,-0.042753330376734844,-0.021886410262742077,-0.01485550119778252,-0.01138577707313207,-0.014392941155234725,0.0013659446921490766,-0.008288994978859173,-0.0011340193110916002,0.0015538106790926834,-0.0383882350079672,-0.06619222825488538,-0.012307763446098506
7,3,0.4144296111898892,-0.2055993259592971,0.09990458640325071,-0.013468823673972442,-0.030659133860435415,-0.03311075255599927,-0.010341408783705515,0.0004759303653308013,-0.014274096242417298,-0.02012549781214466,0.001105238276557552,-0.023403844873700983,0.017097615279325313,-0.018650235010698363,0.0033812753882187453,-0.0133828465141949,-0.0012972151043347758,-0.007176351591128881,-0.04939777627498761,-0.020693710415120137,-0.006362792238754298,0.007087523965849245,-0.01145649175898298,0.005621775696331424,-0.00957843876591433,0.0015349416646599386,0.0054153595634836085,-0.0339237139795246,-0.060113256689144294,0.0028036981938829933
7,4,0.4182359008896097,-0.21024056854749965,0.08650052837224319,-0.024593009796257285,-0.044411721529416734,-0.036855838269957676,-0.021525871643992802,-0.028631341108659954,-0.05108187812204178,-0.01933909906717369,-0.0018109915320312483,-0.031791770957726236,-0.013410390607429667,-0.02981319268835284,-0.002235236437201346,-0.015671339881917126,-0.0016636443344496368,-0.012968517354968092,-0.05205676005331839,-0.011661506919964577,-0.015350464263148076,-0.003954417249925945,-0.013526960731635992,0.005525772746390346,-0.00986615714829711,-0.0009904160588609344,-0.0004175240825828937,0.004315334473576005,-0.09687866600083107,-0.005933481267751315
7,5,0.3978409379780591,-0.2130631519862117,0.0809162053553767,-0.027584076109921155,-0.041742057396443766,-0.0322209182128307,-0.019855895876679155,-0.02047977722413837,-0.0517787868721019,-0.020963204058945015,-0.0030537580973703173,-0.02797971420399481,-0.011122720220171594,-0.02960206912099176,-0.0017579422089995678,-0.014350257824738725,-0.0013712553020456826,-0.011497149334385668,-0.0476163941128775,-0.02606364391662842,-0.016951043335598468,-0.013079066037396213,-0.014901326450355957,0.004218135937510992,-0.008390256745130872,-0.0018146319264596947,-0.0015739288103446389,-0.037545086001457534,-0.0910104894465897,-0.01730872276362928
8,2,0.5043138986804974,-0.16570075429958625,0.11825054012148452,-0.005420502554609475,-0.012635237516353719,-0.021862611845896267,-0.009915852646072188,-0.01958168628728568,0.0036503036135079807,-0.015379872677972124,-0.0021426113127402673,-0.022522909375611817,-0.012395594736158977,-0.00794301175519056,-0.022418528943509215,-0.009891620953593106,-0.0011659166727051255,-0.006865118385911205,0.00603916260129653,0.014144320107834006,-0.012356324464996812,-0.011520188455719789,-0.005418925554047391,-0.012519718696486149,-0.005743669222472174,-0.00132806761959028,-0.009751920768735687,0.009818651513465405,0.04290997138061498,-0.012504709755770073
8,3,0.5169443088254273,-0.16292463675660673,0.12470202255337233,-0.006673062589906723,-0.011612525821924964,-0.02106585350517827,-0.012610872622950407,-0.018337686891754718,0.008059422571683864,-0.015949449810291255,-0.012042593566361157,-0.020915280022209676,-0.007708205593513777,-0.008085639549965044,-0.019920521691498792,-0.005510385881821036,-0.001245935640584298,-0.0050298402925809844,0.006665248683214497,0.021222705996561095,-0.00859285737206478,-0.0092724098244263,-0.0032056312660476236,-0.007507180599735619,-0.005358749291362272,-0.00025343236925409697,0.01155343029868034,0.010177753757382831,0.046021287129726536,-0.010086065372166329
8,4,0.5112512987693436,-0.16806943554936093,0.12549466079725238,-0.007244592660775328,-0.013643774561619712,-0.02272175548525105,-0.009156632511342406,-0.014671507909061137,0.006628928185847263,-0.013383202644023266,-0.0035494771573254813,-0.009904311231441696,-0.004349741037792168,-0.008723239618993432,-0.013351364650019874,-0.006643073192061153,-0.0013805773391312437,-0.006928266084136975,0.006101505172265094,0.019558925726720373,-0.006847087124417505,-0.007947360621431762,0.003418299787118659,-0.001488404884003406,-0.006474995166677969,-2.4062923997296313e-05,0.004322349593570194,0.008992628899592129,0.046033442824174556,-0.004153206895219001
8,5,0.5046355019136375,-0.1623837652219723,0.12317455649660308,-0.006674734217937558,-0.013073185450452468,-0.021822286131516752,-0.009594691483361928,-0.018266341153931557,0.006286336832936344,-0.012825577079819942,-0.0016750377711027898,-0.010591230392336993,-0.007056571384296856,-0.009007229436201981,-0.01973183903250146,-0.007895326189797615,-0.0016018272886447005,-0.007104190973098961,0.005766322172479862,0.017258579989119865,-0.011011084497294245,-0.012413048888921332,0.003560348413033037,-0.006555585074718741,-0.006241215582763604,-0.0003202133041010086,0.010701848566251606,0.00983783001742312,0.046008037333239785,-0.012920514853803904
9,2,0.49653492472028304,-0.16794485871964274,0.20547829038488355,-0.005869012211299779,0.021860548598143657,-0.02020210888567258,-0.00621083026797519,0.020847335944885203,0.01067671773332893,0.080585760151274,0.008485748953396871,0.08224856922205157,0.026419522836844633,0.0174466450776573,0.012291179758160986,0.021384681812622795,-0.0026026031007057677,0.014321474329223807,0.007497693016171172,0.02033309191461468,0.037865640015214974,0.020730581497482872,0.03523291550556997,0.0021177520222091296,0.029662696636754193,0.003085399971675799,0.0031691456559588796,0.007487545540237938,0.03614609008316974,0.025979502991667614
9,3,0.5024473025362693,-0.16760570941614295,0.20708160065568162,-0.0059577796727590575,0.019225320857902437,-0.02045080634524601,-0.005986158480886283,0.021738198797496604,0.012054160336956722,0.08291724771169735,0.00981476859540179,0.07990912574211498,0.026442727280162226,0.016813767736733657,0.012198316553943411,0.020555038143448823,0.0013598074683636033,0.011273797143548458,0.008158058208504638,0.025525856628094847,0.038323620092733934,0.021517168132893963,0.035436355052375954,0.0028101916479627517,0.0285446023758033,0.006075262201864094,0.005665009585156182,0.007576284498966811,0.03664734760923006,0.02821664632927532
9,4,0.4985362033855089,-0.1673127975347852,0.20520759501622485,-0.006055345475038246,0.021806002101693468,-0.020002125376686677,-0.006438815237735782,0.022694214629299988,0.011406584771731497,0.08163284622319446,0.009609374258744191,0.08086657823357256,0.026062197959859423,0.01638268228064974,0.012299309162812211,0.020329391712420205,0.0012492606469603328,0.013980059443413437,0.007523789781992401,0.020196012342992443,0.03803054438886885,0.0208244163425129,0.03250068554327023,0.003022513072166939,0.029032557855966416,0.00517509527900597,0.005185167597529066,0.007642356547251633,0.0359410146101538,0.02683870002350838
9,5,0.47820139489414093,-0.17391403101902403,0.19854563969499342,-0.005949506248371377,0.020163436815130675,-0.020819658758418562,-0.0068127443098427885,0.01899361478652799,0.009543144763108096,0.06536700349189942,0.007712412500524727,0.0686929475962953,0.022620591772925483,0.016555350162239007,0.0069269753314021324,0.018438431333536887,-0.002339127012987883,0.01152522682145333,0.0016599615962042302,0.02451798507529615,0.02175099783547533,0.010444242681442504,0.02921266710809438,0.002586067869335271,0.015448008524557256,-0.002645891032689473,-0.005332502868484444,0.00764420605967871,0.03443174797072486,0.021113446919722837
10,2,0.4427662387610294,1.8209902762566075,0.011325247103019059,0.19440139378078908,-0.028474739845014464,0.17808295255552128,0.22909288624080154,-0.014019909638479594,-0.004145729791785116,-0.0061333721400687775,-0.04847660102089095,-0.011480414572748367,-0.002818794048919651,-0.015694897578563374,0.03730068039207463,-0.047238536828929825,-0.011407785553887493,-0.011074735682403358,-0.012084750162179142,0.007441044196406518,-0.002905122228853042,-0.008305708448520448,-0.01748124898014153,-0.014306528183305007,-0.007568161099855619,-0.01518100518608553,0.0006689381117254342,-0.02433587490252847,-0.010200529261711182,-0.00868142447016963
10,3,0.41817326965399826,1.7662129793544115,0.04662558752744347,0.07227889279295359,-0.023378968868811426,0.19703708742705686,-0.025794152651460258,0.0753988076022621,0.00749982126186895,-0.0027771062692611413,-0.027350842236563984,-0.014038648836525489,0.02052360416737714,-0.01227006143037693,0.04323838144932249,0.030476329980529047,-0.010233851297611013,-0.005576438908523684,0.008847038215585695,0.0073838455015882085,-0.003341695852207556,0.0018978379089390346,-0.011853407354962911,0.006737161021286422,-0.00565722994854815,-0.01536324560657662,0.0009496763543721373,-0.018241398780604955,-0.005292280968752602,-0.0007980922968176213
10,4,0.5716292688788088,1.7915183845725973,0.009818866761473097,0.19843705209820164,-0.02615675752318965,0.2092565607622482,0.2683918849481162,-0.013244204204092945,-0.0007191410977740514,-0.005280724204244887,-0.003286528209170851,-0.009186963303301965,-0.005913840701931291,-0.016068031333926067,0.036398748233607954,0.011371737542851352,-0.010463929199469544,-0.008051224083479018,0.008943715746513457,0.008335606420195454,-0.0026767432309956866,-0.007440684673029195,-0.01503859044797409,-0.01372779256427268,-0.021462634838832765,-0.012495209870886382,-0.004772514651571634,0.0008702919486931183,-0.0054693131217919974,-0.01633594591600303
10,5,0.4083679704022183,1.764157993300628,0.04823392631146764,0.06781300834399871,-0.025459405969857622,0.01867580820499683,-0.025506750244718056,0.017736341074947065,-0.016538260427130004,-0.0038460951862461187,0.0029971103725131777,-0.017002380798906962,0.021911760571568493,-0.013509923373216921,0.03865472325620619,0.03682186901676645,-0.006378333737880706,-0.010085243835264912,0.010860864657485798,0.006981986975695868,-0.0028387979863225337,0.01070925179945408,-0.012398029844151563,0.011041047423836188,-0.002888040385852488,-0.013416966611606842,0.0032523268922458643,-0.02470539677144979,-0.005151688467181311,0.012958569366817389
11,2,0.4912429587118191,-0.1388911372978056,0.1265829811810377,-0.002591726198748528,-0.026998547820865415,-0.01522862994657662,-0.009269274203085017,0.023723573153277232,0.021523702722707153,-0.015113994607173976,0.005413241645434168,-0.018933957649014985,0.030044550968358313,-0.017382370868127044,-0.013076892034153713,0.03164138460407972,0.0017852333916027509,-0.003660438301519171,0.012903244903932036,-0.021603864819413388,0.034527492395244934,0.02165434553528696,-0.013970290058341715,0.015178737854624477,-0.009588876258181103,0.007830269970752608,0.009252393551421146,0.010218265864425419,-0.03914186181456416,0.032345265051054416
11,3,0.2441813250424665,1.1967367210812372,0.0568812571115076,0.04282928470081008,-0.021902643030443997,-0.049348653215222894,-0.024560386887457566,0.0210665000788082,-0.06625897490943577,-0.0548006695547413,-0.03568064973603985,-0.03566719086951569,-0.00390860740951262,-0.013586631678053821,-0.15416317386908346,0.010875822106702791,-0.003269091227271913,-0.004210196247847553,-0.04489883958253581,-0.08687687028269837,0.0003573914335554406,-0.007078049517092975,-0.011986731582493155,-0.005373716337835101,-0.018092672790221757,-0.0008298710248063302,0.0025460174653253237,0.0047058553538309525,-0.08317395420247298,-0.0028402310850570885
11,4,0.246030662136989,1.2764899493014565,0.058005428142854115,0.04318033988622552,-0.02293498978746965,0.027560061524307646,-0.024599759448208528,0.022081626283156228,-0.06634770655223562,-0.05434876493812575,-0.03697511540278757,-0.03434591705417368,-0.004035397594530745,-0.013142271522826559,-0.09708727361200196,0.01163931744596141,-0.0035972213230159064,-0.004509358358496026,-0.04325310713758577,-0.08587179851083476,0.0009229515591388321,-0.009144702657147792,-0.011205295483051426,-0.0051012446470947975,-0.017865360556014905,-0.0013441132202763628,-0.002949070122596385,0.0003214684816908498,-0.08327706586335372,-0.009487068595805415
11,5,0.49167052926441285,-0.1312856810250723,0.1256576401811601,-0.0027939360150824434,-0.02821290986931456,-0.014748829770491408,-0.00924753533592126,0.023774367887854277,0.02145767354056616,-0.013859924259557127,0.005524234572660333,-0.019111173679549367,0.03002436236414957,-0.017562739103072083,-0.011366699473741472,0.03115745434583789,0.0017578421865310102,-0.004083247067489693,0.013342549249765223,-0.02219523716018331,0.02948692208215408,0.021904182867959934,-0.014227979461575552,0.014852829623944314,-0.00976533649917664,0.007587332023942626,0.007357808482054704,0.010192347320748462,-0.0363107482158424,0.03263597529217726
