feature_name,feature_importance,rank
ic.eps.max,0.46976411735822476,1
ela_meta.lin_simple.coef.min,0.22316067252632946,2
ela_meta.quad_w_interact.adj_r2,0.18789417736056277,3
ic.eps.s,0.09250447170878799,4
ic.eps.ratio,0.06673035931611673,5
ela_meta.lin_simple.intercept,0.06538355293989738,6
ela_level.mmce_lda_25,0.05343201485539659,7
ela_level.lda_qda_10,0.0224982061407369,8
disp.ratio_median_02,0.021717724472903627,9
ela_level.qda_mda_10,0.01993293248175407,10
disp.diff_median_10,0.0194335231287961,11
ela_meta.lin_simple.adj_r2,0.01844335390040715,12
ela_level.lda_mda_10,0.01785666396592619,13
ela_distr.kurtosis,0.01773432593054912,14
disp.ratio_median_10,0.01583652806372764,15
ela_level.mmce_qda_25,0.014856412621358499,16
nbc.nn_nb.mean_ratio,0.012258124723801831,17
ela_level.qda_mda_50,0.011249790008349256,18
ic.m0,0.011162608333897685,19
ela_level.mmce_lda_50,0.010757220812771381,20
nbc.dist_ratio.coeff_var,0.010597771311947899,21
ela_level.mmce_qda_50,0.010537718775733111,22
ela_meta.lin_simple.coef.max_by_min,0.010452617713306023,23
pca.expl_var_PC1.cor_init,0.009712722901725259,24
disp.diff_mean_02,0.00797116062777995,25
disp.ratio_mean_02,0.007657184610450105,26
ela_meta.quad_simple.cond,0.00712713942161481,27
ela_meta.lin_w_interact.adj_r2,0.006445748095961302,28
ela_distr.number_of_peaks,0.005213568185494404,29
ela_level.mmce_mda_25,0.0043132229916097616,30
