feature_name,feature_importance,rank
ic.eps.max,0.4847089623207836,1
ela_meta.lin_simple.coef.min,0.34219177881668705,2
ela_meta.quad_w_interact.adj_r2,0.1598893774348417,3
ela_meta.lin_simple.intercept,0.048862757341832735,4
ic.eps.ratio,0.046274251415671756,5
ela_level.qda_mda_10,0.0332516350241886,6
ic.eps.s,0.03186760734487725,7
disp.ratio_mean_02,0.03168480177615438,8
ela_level.lda_mda_10,0.024309788594811716,9
ela_level.lda_qda_10,0.01881080829518352,10
ela_distr.kurtosis,0.017512271358523315,11
nbc.nn_nb.mean_ratio,0.01572276713343078,12
ela_meta.quad_simple.cond,0.0153641131445223,13
nbc.dist_ratio.coeff_var,0.015110068812286255,14
ela_level.mmce_qda_25,0.014718342860442069,15
ic.m0,0.014175393332019873,16
ela_distr.skewness,0.01325532609093614,17
ela_meta.lin_simple.adj_r2,0.013164307127407071,18
nbc.nn_nb.sd_ratio,0.013019444423240906,19
pca.expl_var_PC1.cor_init,0.011089434799721125,20
ela_level.mmce_lda_25,0.01097471304251455,21
ela_level.mmce_lda_50,0.010096964203907403,22
ela_level.mmce_qda_50,0.009355000086547561,23
ela_level.mmce_qda_10,0.008615650293776067,24
ela_meta.lin_simple.coef.max_by_min,0.007747838681275186,25
ela_level.mmce_lda_10,0.0072015680808395184,26
ela_meta.quad_simple.adj_r2,0.006967742995230935,27
ela_level.qda_mda_25,0.0061592783837339385,28
ic.h.max,0.005622254423014696,29
ela_meta.lin_simple.coef.max,0.0018971062514693004,30
