fold_number,mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test
1.0,0.08009840796497937,0.13491183034850177,0.03324587756469821,0.0440934002277239,0.9852046209323922,0.9497515104776862
2.0,0.09713435195899663,0.23968658670879242,0.033083348010815694,0.059180456875061516,0.9738222775422826,0.8050029977840167
3.0,0.12243097419200566,0.2513184798592602,0.03476870643502861,0.09626988710009754,0.9322863985110712,0.8793883258583421
4.0,0.10060883236989256,0.2700104736150868,0.03365007761618244,0.030978849541304948,0.9701351505090281,0.8069632269124151
5.0,0.08177902783692455,0.1811913180352258,0.017041395647014734,0.06784733788823671,0.9709413833363902,0.9021830780243588
