feature_name,feature_importance,rank
ela_level.qda_mda_10,0.05430147172129752,1
ic.eps.max,0.04996393876925149,2
ela_meta.lin_simple.coef.min,0.03650891786766125,3
ic.eps.s,0.03200587585236834,4
ela_meta.quad_w_interact.adj_r2,0.030754215125922014,5
ela_meta.lin_w_interact.adj_r2,0.023812533333767427,6
disp.ratio_mean_25,0.02350415110717267,7
ela_level.lda_qda_10,0.021760067402357492,8
ela_level.lda_mda_50,0.021144154063472156,9
ela_meta.lin_simple.intercept,0.02092640808230163,10
ela_meta.quad_simple.adj_r2,0.018705202461098035,11
disp.ratio_mean_02,0.018088067570041725,12
disp.diff_mean_05,0.017678271865872435,13
disp.ratio_mean_05,0.01744635470925356,14
pca.expl_var_PC1.cor_init,0.01730890347344216,15
ela_meta.lin_simple.coef.max_by_min,0.016871330553254727,16
ic.eps.ratio,0.01660385196961841,17
pca.expl_var_PC1.cov_init,0.016441353055285775,18
ela_level.qda_mda_50,0.016391544598248296,19
disp.ratio_median_02,0.015434872516350425,20
ela_level.mmce_mda_10,0.01455820736030542,21
disp.ratio_mean_10,0.014409919347379863,22
ela_level.mmce_qda_50,0.013383752670736944,23
disp.diff_mean_25,0.012988206081374179,24
disp.diff_median_25,0.012963185477232686,25
nbc.nn_nb.cor,0.012893373656122758,26
ela_meta.lin_simple.adj_r2,0.012670997701132223,27
disp.diff_mean_10,0.012487062168936696,28
disp.diff_median_10,0.012004709837758164,29
ic.h.max,0.011824579804293205,30
nbc.nb_fitness.cor,0.011737358719839391,31
disp.ratio_median_25,0.01157189246374605,32
ela_level.mmce_mda_50,0.010308259425330056,33
disp.diff_median_02,0.010301531665639414,34
ela_level.lda_qda_50,0.009270128905563982,35
ic.m0,0.008629922910299043,36
ela_level.mmce_mda_25,0.00859446057676666,37
ela_meta.lin_simple.coef.max,0.008593532368963402,38
nbc.dist_ratio.coeff_var,0.008078926495066323,39
disp.diff_mean_02,0.007918404800500378,40
ela_level.lda_qda_25,0.0069968778616660635,41
ela_distr.skewness,0.006903701532793971,42
disp.ratio_median_05,0.0068926885419722285,43
ela_distr.kurtosis,0.006855140735358291,44
ela_level.mmce_lda_50,0.00666123215989883,45
disp.ratio_median_10,0.0064799140365469805,46
ela_level.lda_mda_25,0.006111378239726368,47
ela_level.qda_mda_25,0.005751662175436875,48
nbc.nn_nb.sd_ratio,0.005485007947517408,49
ela_level.lda_mda_10,0.005312074083450749,50
ela_meta.quad_simple.cond,0.005215291270858558,51
disp.diff_median_05,0.005062086259764885,52
ela_level.mmce_lda_25,0.004521351999168193,53
nbc.nn_nb.mean_ratio,0.004364675701244195,54
ela_level.mmce_qda_25,0.0038821917983551516,55
pca.expl_var_PC1.cor_x,0.0033677829543005563,56
pca.expl_var.cor_init,0.00317618586258429,57
ela_level.mmce_qda_10,0.0029808356626235925,58
ela_level.mmce_lda_10,0.001993444013929354,59
pca.expl_var.cov_init,0.0015695069849840369,60
ela_distr.number_of_peaks,0.0014884011843997143,61
