f_id,i_id,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.lda_mda_10,ela_level.lda_mda_25,ela_level.lda_mda_50,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_mda_10,ela_level.mmce_mda_25,ela_level.mmce_mda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_level.qda_mda_10,ela_level.qda_mda_25,ela_level.qda_mda_50,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.eps.max,ic.eps.ratio,ic.eps.s,ic.h.max,ic.m0,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.expl_var.cor_init,pca.expl_var.cov_init,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init
1,2,-0.0009140050182143025,-0.005157759147444213,-0.00468324053926996,0.001137164384684598,0.0034088683633289193,0.006663588039912702,0.00859698027528079,-0.0033288905912665424,-0.003126576755681929,0.00017325709403393652,-0.002603480574812999,-0.005322341574639395,0.012017058265040457,0.004771682921694221,0.002198223976854097,-0.005837969289981724,-0.012517340292703105,-0.00037395421063005796,-0.0027810824564784473,-0.009655928046573704,0.001620115305669524,0.005052512591875815,-0.013642606471466163,-0.008401522789154578,-0.01755159634576998,-0.031374230849028746,-0.01338597247381335,-0.01684299908689609,-0.0007921372268332157,-0.03905815233961603,-0.02112501714459096,-0.01466089788282707,-0.0027430548655148863,-0.010540075854477719,-0.00811591336804135,0.00010007077542344926,-0.003122242406842836,-0.02400091228202833,-0.009426827588701388,0.026758729111174103,-0.02654356064453892,-0.0010046900339942446,-0.028938405654699743,-0.05200394841274212,0.010442886955485018,-0.05475197047925806,-0.06039148679959989,-0.02985825403580636,-0.049829789909058037,-0.024331041494814503,-0.004919363638085086,0.002511912104471969,-0.002656572050257431,0.006144957020965078,-0.006288526976147289,-0.0036590501216979317,-0.002071741950919873,0.0006457427958286242,-0.018517882217129022,0.0009322969148681284,-0.0022892743081305666
2,2,0.0358643474058717,-0.018206218747217506,-0.014550955832410296,-0.03465504311461901,-0.0039211894254536925,-0.02724599235218456,-0.0034696840148811634,-0.017846672748634846,-0.019583718434775705,-0.01670356912067595,-0.0015931654108910054,-0.039952094194966675,-0.00936261259307413,-0.009731909315481445,-0.0019454862411868205,0.0004970603797370421,-0.008063163949599389,0.0187870698740716,-0.00019308185370107433,0.018212834286498093,-0.001585588506750048,-0.026566203614157513,0.008990753982835593,0.1680668627526457,-0.011452772738561903,0.00713257949380321,0.0864683328354203,-0.01610753910521846,0.010041587818555834,0.00972583439913184,-0.0080883642474349,0.00588878352740681,0.004946536428999857,0.004532924277274639,-0.0011405545346102807,-0.0030344884011654586,-0.009483059252020967,0.0034803009693711354,0.06602791515107743,-0.024293512827920298,-0.02305299423119335,0.014460641427914337,-0.023239365474337092,-0.0223313050412157,-0.0245607228567329,-0.037658597140457994,0.021584284211179798,0.012050638543888062,-0.017499389359380932,0.006668922783817616,-0.0011317512130842057,-0.005453827637045297,0.0070291120017178625,0.013368533898265292,-0.0005049317272934448,-0.004117061470381354,-0.0014240897072074533,0.0009906001814353183,-0.03394741630607692,0.0024824598242187313,0.002095658714298424
3,2,0.012385931958141111,0.00214429796705677,0.004300378422006861,0.00955052780444109,0.018735413785776384,0.030414064869511113,0.0387507470746088,-0.0025993765404848765,0.011479573664512787,0.009421041842407177,0.004284474357574645,0.0008637946978445241,0.011763160348819144,0.011579461228394986,0.0073803326640889825,0.008330041285390225,0.0021881162770010705,0.0010942415202278215,0.0029277786591176526,-0.020082657821205937,0.011055781039679979,0.00904658424038226,-0.010675205014331713,-0.010354988506339934,-0.008866570460885737,0.013624985310527969,-0.009510627311998416,0.030299021298944583,-0.003524191196882035,-0.02598545575612045,0.04063967370062242,0.01539820991724003,-0.006493076225577918,0.05158498320058352,0.00034556457253549094,0.008897307892923983,-0.00847402979988966,-0.018330560222018434,3.299636416540751e-05,-0.007891546299094417,-0.022527355075292056,-0.002065616788082898,-0.011444201486969124,-0.02664729215203593,-0.0014709304126465622,0.005903081721741933,0.030867421970148457,0.010404134507178869,-0.016463331299231148,0.022423123830610327,-0.0032793465321063384,-0.0027497694246398016,0.012736542177940555,0.01772351582605166,0.00630803703206585,0.0031345392504425465,-0.004484254386192498,0.0006416081117339399,-0.00857272358827301,-0.0003598216296288583,0.006874761088328435
4,2,-0.003203592747920491,0.00640686895299613,0.0042785267367437575,0.008225566189925588,-0.026844278716632638,0.016288695019696625,0.012021815060722125,0.0018421244644412993,-0.004154595372897029,0.0014781882083020987,0.0018316101847609394,0.0006293532753068547,-0.013558324773207965,0.016144325725370463,0.00716812126255143,0.008412017092916065,0.0023841233165426312,-0.0035668752912862084,-0.0017064742347280679,-0.010469181255538607,-0.0030195226641485575,-0.011849002865564909,0.0001690241296946445,-0.009257585994176733,-0.007117824610514227,-0.009680485105409425,-0.005803713370087651,-0.01709858315056264,-0.0045398530562738735,-0.021380917399375053,0.020860916987595617,0.014237509170653787,0.0008280675683655367,-0.006966853835657403,-0.006405018522265276,0.005930490456869151,-0.007004885549096872,-0.007854855241064416,0.00435056702015373,-0.004293106828000922,-0.017717789629414192,0.0023671971910612863,0.006904839620704747,-0.0065078929595386555,0.005310243890913664,0.003444673256679878,0.01065624887769913,0.007121153075667025,-0.014466158377458616,0.03157574998742927,-0.003305213785772087,0.0023546389113422374,-0.0016247675388774351,0.0033807682570737557,0.0015576755012777447,0.0009022410626574412,-0.002035183089384337,0.0005533138934533782,-0.0028034337673707222,0.0014559347986103817,0.005470056830569876
5,2,-0.0173167742709143,-0.02407200187556967,-0.013565176669598689,-0.003950461400278225,-0.047471750760350366,-0.03033929695834404,-0.005186128231948554,0.018187909703184395,0.0011303543053985564,-0.013516705353113091,-0.0037742455262840323,0.0012791323374673753,-0.0132596668467244,-0.005943494088967155,0.0025614099579811967,-0.008571643327061357,-0.006312792402260992,0.004677444274627483,-0.0045523549792208726,-0.010915118115572123,0.0007654439660168006,-0.01168549216116979,-0.01619074674838556,-0.010623173242086895,-0.0179866988040642,-0.03958867259472702,-0.0009630088850165968,-0.011485618970754221,-0.013059222503343853,-0.038391342423747206,0.011648618084605931,-0.02581335397650275,0.005413014901997914,0.010876224174295712,-0.022960520708483204,0.0012186602547255843,-0.03229611668628759,-0.013615864052929541,-0.02195413697010855,-0.01452727971122213,-0.03415407688921096,-0.012444857442598137,0.004704551012920737,-0.02686175026849966,-0.00018152491977194932,-0.05196824890607377,-0.07101852130801375,-0.02359800598047029,-0.04042615460118262,-0.026680559884395907,0.005472898551597132,-0.016673296852396293,-0.029513819686318502,0.007021721336462756,-0.004272665181089005,-0.00021847635595754333,-0.0009727458379064108,0.0010750964688994063,-0.02963438239252495,7.276040337215469e-05,-0.004416302658771248
6,2,-0.007691822906546848,-0.024210804005590295,-0.005898634517937295,0.0006571502302175206,-0.04191150659088126,-0.02872575561506785,0.0027755544515498053,-0.005012113418337151,-0.014044339004231002,-0.009860140858194274,0.0003304327288194678,-0.009202347293335474,-0.013247638194866653,-0.004149924768693072,0.000377728871638076,0.0023030904888339332,-0.0013196227704041158,0.0007703979982616654,0.006454114876532115,-0.014164165942298433,0.006278423279037441,-0.011038045588883659,-0.0005786341886317457,-0.009304351558621264,-0.010464599940538838,-0.009515969828557569,-0.00408377850905476,-0.01815281591990317,-1.9679146865591167e-06,-0.032261292991027125,-0.01571263900385332,-0.010813354279239733,0.008103876066239848,-0.0064290268463229935,0.0013927036885848316,1.1626896359293796e-05,0.003519355681348001,-0.007889218916960662,-0.008212943790870626,-0.007339321890568284,-0.026591209129775823,-0.003301007202965795,-0.026875406129191818,-0.0025540686029390546,0.003845428520634048,0.003935344987466998,0.012733496701218205,0.006150593701476345,-0.018026147719457302,-0.01701213384164628,-0.0021442614264427923,0.012245069017489795,0.005380824537005191,0.0037945040567568668,0.00417564741742011,0.0005805331811824767,-0.00045279929424467353,0.0006226929501620617,-0.004516963384016681,0.0010726447922979638,0.008690895831857838
7,2,-0.010198222221114748,-0.01139933988550592,-0.007398063501401547,-0.022450240639534838,-0.04496712764691417,-0.03500661537463528,0.005288254739104747,-0.02457292885329409,-0.013369338603607664,-0.008513730383468063,-0.004181420505994816,-0.042846560981933665,-0.029471942778564197,-0.026646723908433315,0.0004863079092703817,-0.01619118209463315,0.00025037519095144064,0.008082728430799714,-0.0004641439681700525,-0.01939408468758065,0.024279113403947727,-0.013437798384222831,-0.010646788598251616,-0.008499336131859617,-0.004015771552989173,0.01969966599966747,-0.0024572622520806875,-0.010295712540510253,-0.009144836327473019,-0.02498328739305721,-0.015432045087835522,0.005702653313411788,0.007556425136889332,-0.008628772370708727,-0.0055667990535124496,0.005014162489212608,0.0009865600431271746,4.348027612428634e-05,-0.001979002731274941,-0.007258180063883421,-0.02847222281698734,-8.60006136390297e-05,-0.024290027779126238,0.008232060479727247,0.016155422089692985,0.0029757526119475954,0.005095327662231887,0.0012455689959253256,-0.01796940656753502,-0.022127286919700288,-0.005775498316614806,0.0032948446168227165,-0.0014060143799144186,0.006758274029764476,-0.0006367383602920425,0.0001085106888433747,-0.0008952914182710037,0.0011146588618946725,0.005296163095471266,0.0022010881275756275,-0.0015146814216803902
8,2,0.00464633398473626,-0.003392702730050908,0.0014904548514670022,0.005956049796829482,0.013623515513625844,0.022867188807385617,0.007050144024616194,-0.006140613737200816,0.003870450383700932,0.0031763303072600206,-0.0021884927850135284,0.0030455992408108057,0.013067491258077211,0.013971911486843316,0.005443908387945115,-0.00019168253647772752,0.0001277517208750727,0.00876161000792574,-0.0036767312672528504,-0.013637688655540645,0.006943078570731004,0.0031796444235821335,0.0030534046134136857,-0.008061918033851503,-0.012160782568519792,-0.0005060892325252635,-0.003926201723067347,-0.006612435492115799,-0.0014255197502248507,-0.0033624684380909506,0.002091566729582692,0.007286731200866474,-0.003421456931088493,0.00815143687235693,1.4697259018993183e-05,-0.0006559477022284341,-0.001432853479299649,-0.004076462744932047,-0.007481905747149141,-0.008234856739950574,-0.023574547139879456,-0.006170811000232825,0.007251728695375658,-0.00486894229284447,0.0029544909104739104,0.0072150337780314934,0.009930999883275685,0.00642801925059763,-0.015870163879140465,-0.008837058505274093,0.001295138976472317,0.015311079581930532,-0.001702368687165894,0.008607997179774618,0.010373443994282135,-0.0011368617415395768,-0.0021607515952787263,0.000641802572495472,-0.0070159549122660435,0.002189678635641806,0.006363492481983576
9,2,0.00609867676470979,-0.004684193273170345,-0.004186529166769195,0.004833127109831994,0.009378637494660686,0.014988344045589514,0.007172963967474923,-0.005233751111464716,0.005692262672087185,0.005853014924438997,-0.000899031857025076,0.008162838286702402,0.012971122992535677,0.011372649815679753,0.0040731634406050805,0.008142865224326314,-0.0013690925636588723,0.00551911901159822,0.002258082788828935,0.005863718112086607,-0.0030884643790379117,-0.015598393293628839,-0.003962987472968922,-0.012149776844758394,-0.005225617771595362,0.0073749237524383775,-0.0003188457721945251,0.006362820348625976,0.0046494090016693706,0.012978020766870844,-0.0029528103734517267,-0.0008366732484190433,-0.005979661124385542,-0.009551279333952889,-0.0023406918541243687,-0.003728887490129586,-0.002092556172594371,0.006830476261942076,-0.0011831361312409291,-0.010863471354344945,-0.02082200150962588,-0.0009110044820784649,0.00265135357661812,0.010827375499848427,0.003519491060580778,0.013877673198290289,0.011198842780407591,-0.0004510064407273085,-0.012544312629986317,-0.012506408815893497,-0.0011628813478607746,0.0067733565407549386,-0.0008609718053223193,0.008415483761963872,0.0033958684432745883,0.0016492441837622758,0.0009219178547437133,0.0006212920985080948,0.009047438991641723,0.0024269513063218434,0.002784936787230526
10,2,0.04633618248287029,0.036724218882307154,-0.00491396183164875,0.030236112511211995,0.009433826019917909,0.023778243126437545,0.008970824800103368,0.11433056976384702,0.036738393546464056,0.030193672165020353,0.013071504821616849,0.05774277820585113,0.004746510747205664,-0.00912299619283241,0.0017815840100277355,0.020038554595260185,-3.711993943160428e-06,0.07089819198499667,0.009882119099250844,-0.012741006116717683,0.025250024405020388,-0.009111555357525787,0.04521112628845874,0.02182985677765678,-0.008181763988911583,0.04891762040048044,-8.862138744845937e-05,0.026274707191989655,0.0022472906994475328,0.00885195091562717,0.02573805969296757,0.0047808716339185296,0.1010345323715705,0.05073994698755531,0.33272990037346356,0.004938770713202175,-0.01635608853096622,0.0008302524476255012,0.14537739116209605,0.03139112223668212,0.2732261737677204,0.08619520169147564,0.07050257941988018,0.0007629127351457751,0.02759548591745028,0.010491019193684939,0.04481538967972605,0.07842399587514744,0.17400551651096086,0.06700062222788755,0.010507337010918296,0.01449388546891188,0.04062500700817309,0.036286101794458854,-0.0036486425904985707,-0.0033583044052915532,-0.00069634077472781,0.0007635280617645313,0.045329805000235056,0.0015479044438522862,0.001782448274001581
