feature_name,feature_importance,rank
ela_meta.lin_simple.coef.min,0.038434854664502305,1
ic.eps.max,0.03368291742243313,2
ic.eps.s,0.032001105133604116,3
ela_level.lda_qda_25,0.02192888746149485,4
ela_level.mmce_mda_25,0.021171562835346436,5
ela_level.qda_mda_10,0.02110783596168671,6
disp.diff_median_05,0.02041851682530829,7
disp.diff_median_02,0.0199304123680716,8
ic.h.max,0.01926574575454697,9
ic.eps.ratio,0.01900623466094906,10
disp.ratio_mean_25,0.01846181665349353,11
disp.diff_median_25,0.01769973912087221,12
ela_meta.lin_simple.coef.max,0.017672879617094187,13
ela_meta.quad_w_interact.adj_r2,0.01676033950244143,14
ela_meta.lin_w_interact.adj_r2,0.016073596088872336,15
ela_level.mmce_lda_10,0.014861174731782898,16
ela_meta.lin_simple.coef.max_by_min,0.014672814153525672,17
pca.expl_var_PC1.cor_init,0.014419866847323446,18
ela_level.lda_mda_10,0.014224798142682618,19
ela_level.lda_mda_50,0.013980003611100592,20
ela_level.mmce_lda_50,0.013664070439835424,21
ela_level.lda_qda_50,0.013564271681396714,22
disp.diff_mean_05,0.013359161965553775,23
disp.diff_mean_25,0.01318490613624271,24
ela_meta.lin_simple.intercept,0.012961778799793676,25
ela_level.mmce_mda_50,0.01278835001580353,26
ela_meta.quad_simple.adj_r2,0.012672112182766293,27
ela_level.mmce_qda_50,0.012416835606320365,28
disp.ratio_median_05,0.012296811261519972,29
ela_level.mmce_qda_25,0.012075694098109527,30
disp.diff_mean_02,0.01181336915436095,31
disp.ratio_median_25,0.011170014344717384,32
disp.ratio_median_02,0.011094314854058393,33
ela_level.lda_qda_10,0.010957938781923587,34
nbc.nb_fitness.cor,0.010391332736875234,35
nbc.dist_ratio.coeff_var,0.010348504498440323,36
ela_distr.number_of_peaks,0.010149836878222839,37
disp.ratio_mean_02,0.00995738474888864,38
disp.ratio_mean_05,0.00982458548614277,39
disp.diff_median_10,0.009227076871242109,40
ela_meta.lin_simple.adj_r2,0.008794005664731947,41
ela_level.qda_mda_50,0.008769595700000387,42
ela_level.lda_mda_25,0.007572313980354771,43
ela_meta.quad_simple.cond,0.0074279188059034815,44
disp.diff_mean_10,0.0072904489286471745,45
ela_level.mmce_lda_25,0.007249409389741563,46
nbc.nn_nb.cor,0.007221078763211951,47
ela_level.mmce_qda_10,0.0070240605193250235,48
pca.expl_var_PC1.cov_init,0.006995281497015583,49
ela_level.mmce_mda_10,0.006720639791461146,50
ela_distr.skewness,0.005868749326706695,51
ela_distr.kurtosis,0.004971060603879899,52
disp.ratio_median_10,0.0046125696568835,53
disp.ratio_mean_10,0.0043892650173536175,54
ela_level.qda_mda_25,0.004157069504411922,55
nbc.nn_nb.mean_ratio,0.004070416334328023,56
nbc.nn_nb.sd_ratio,0.0027788617910335846,57
ic.m0,0.002741271201374775,58
pca.expl_var_PC1.cor_x,0.0022176513055183105,59
pca.expl_var.cor_init,0.0015586048624028704,60
pca.expl_var.cov_init,0.001373067254438375,61
