feature_name,feature_importance,rank
ic.eps.max,0.03664834895984454,1
ela_meta.quad_w_interact.adj_r2,0.03542520704756949,2
ela_meta.lin_simple.coef.min,0.03056422135448475,3
disp.ratio_mean_05,0.02516476589195263,4
disp.diff_mean_25,0.020203464058598495,5
ela_level.lda_qda_10,0.019919255740108915,6
ela_level.mmce_lda_10,0.019714284923789568,7
disp.diff_median_25,0.019689756613746667,8
disp.diff_mean_02,0.018821306042913776,9
ic.eps.ratio,0.018751425053636337,10
ela_level.lda_mda_25,0.018323028615441495,11
disp.diff_median_10,0.01652998841975919,12
disp.ratio_median_02,0.016493405295744317,13
ela_level.lda_qda_50,0.01640032518736608,14
disp.ratio_mean_02,0.016339695974762765,15
ela_meta.lin_w_interact.adj_r2,0.016033191976909784,16
ela_level.lda_qda_25,0.015986394107112913,17
ela_level.lda_mda_50,0.015544132766088325,18
ela_level.mmce_lda_50,0.015157477297317062,19
disp.ratio_median_05,0.015037330587779021,20
ela_level.qda_mda_50,0.014523292104810369,21
disp.diff_mean_05,0.01444480254400104,22
ela_level.mmce_mda_10,0.014091230529392701,23
ic.eps.s,0.013168314376875732,24
disp.diff_median_05,0.012934751131164247,25
ela_level.qda_mda_10,0.012898074455098904,26
ela_meta.lin_simple.coef.max_by_min,0.012706647314249003,27
ela_meta.quad_simple.adj_r2,0.012535745712796207,28
nbc.nn_nb.mean_ratio,0.012026813548173415,29
ela_level.mmce_lda_25,0.011743625608029731,30
disp.diff_median_02,0.010913026307348639,31
pca.expl_var_PC1.cor_init,0.010910871311714705,32
disp.ratio_mean_10,0.010910673282421707,33
ela_meta.lin_simple.adj_r2,0.010797392149239957,34
disp.diff_mean_10,0.010759318779421845,35
nbc.nb_fitness.cor,0.010429513898692047,36
disp.ratio_mean_25,0.01022150972302475,37
ic.h.max,0.009903606891352834,38
disp.ratio_median_10,0.009121118221165491,39
ela_meta.lin_simple.coef.max,0.008739186146409597,40
ela_meta.quad_simple.cond,0.008626592582838885,41
ela_level.mmce_mda_25,0.008410044225635188,42
ela_level.mmce_qda_50,0.008082722890431368,43
ela_meta.lin_simple.intercept,0.007612084431746342,44
disp.ratio_median_25,0.007357011565518288,45
nbc.nn_nb.sd_ratio,0.006875344943107993,46
pca.expl_var_PC1.cov_init,0.0066971749178539805,47
ela_distr.skewness,0.0065837041948351325,48
nbc.nn_nb.cor,0.0064267496494174224,49
ic.m0,0.006303895667327257,50
ela_distr.kurtosis,0.00617787518103333,51
ela_level.mmce_qda_25,0.005420791099927988,52
ela_level.mmce_mda_50,0.005398931470096468,53
ela_level.qda_mda_25,0.005342677022730267,54
nbc.dist_ratio.coeff_var,0.005105090761624953,55
pca.expl_var.cor_init,0.005076775611067101,56
ela_level.mmce_qda_10,0.004605786785789451,57
ela_level.lda_mda_10,0.004280315038280443,58
pca.expl_var_PC1.cor_x,0.003651822581677462,59
ela_distr.number_of_peaks,0.00307578998682842,60
pca.expl_var.cov_init,0.0011130291876002526,61
