feature_name,feature_importance,rank
ic.eps.ratio,0.06301307725822651,1
ela_meta.lin_simple.coef.min,0.05865054408949568,2
ela_level.lda_qda_10,0.053526278720774305,3
ela_level.mmce_qda_50,0.05332293549325164,4
disp.diff_median_25,0.04439857753213927,5
disp.diff_mean_05,0.044025924282357416,6
ic.eps.max,0.03788045966431411,7
disp.ratio_median_02,0.03635851564935289,8
ela_level.lda_mda_10,0.03482439280939948,9
ela_level.mmce_qda_25,0.034027273952817266,10
ela_meta.lin_simple.coef.max_by_min,0.031636897104876674,11
disp.ratio_median_25,0.030412653440258553,12
ic.eps.s,0.028867148886442266,13
ela_level.mmce_lda_10,0.026499439436846378,14
pca.expl_var_PC1.cor_init,0.02423967536002873,15
ela_meta.quad_w_interact.adj_r2,0.024120464424624972,16
nbc.dist_ratio.coeff_var,0.023431581020587774,17
nbc.nb_fitness.cor,0.022516753380916715,18
ela_level.mmce_mda_10,0.021330377300550835,19
pca.expl_var.cor_init,0.02025218456669801,20
ela_meta.lin_simple.adj_r2,0.020212167098347406,21
ela_meta.quad_simple.adj_r2,0.017176822914608005,22
ela_level.mmce_mda_25,0.017034336693872627,23
ela_level.qda_mda_10,0.01686892199536292,24
ela_level.qda_mda_50,0.016275456701498846,25
ela_level.mmce_lda_25,0.015729908825355438,26
ela_meta.lin_simple.intercept,0.014279170662736368,27
disp.ratio_mean_02,0.013764696629100947,28
disp.diff_median_10,0.013098829314578954,29
disp.ratio_mean_10,0.012391889112586532,30
ela_level.lda_mda_25,0.010351152318407763,31
ela_level.lda_qda_25,0.009884239309353345,32
ela_distr.skewness,0.008342183928278736,33
ela_meta.quad_simple.cond,0.008078866629612087,34
ela_distr.kurtosis,0.008048256626531802,35
disp.diff_median_02,0.007982857469062635,36
ela_meta.lin_w_interact.adj_r2,0.0078674286752562,37
ic.m0,0.007691876681949994,38
nbc.nn_nb.mean_ratio,0.007657968317417315,39
disp.diff_mean_25,0.0061226113529764875,40
nbc.nn_nb.sd_ratio,0.006053825949351863,41
ela_level.mmce_mda_50,0.0053058302122186785,42
disp.ratio_median_05,0.004831518742109752,43
ela_distr.number_of_peaks,0.004773869773151049,44
disp.diff_median_05,0.004428259461800466,45
ela_level.lda_mda_50,0.003891788866407389,46
ela_level.mmce_lda_50,0.003816680210378415,47
ela_level.lda_qda_50,0.003787787913416537,48
ic.h.max,0.0035900771143171036,49
disp.ratio_median_10,0.0029688231449738044,50
ela_level.qda_mda_25,0.002072158626432847,51
disp.ratio_mean_25,0.0020060896265205806,52
disp.diff_mean_10,0.001572328750179806,53
nbc.nn_nb.cor,0.0011304271161130335,54
ela_meta.lin_simple.coef.max,0.0008496242933071521,55
pca.expl_var_PC1.cov_init,0.0006988810113012356,56
disp.diff_mean_02,0.0004989708074143543,57
pca.expl_var_PC1.cor_x,0.00029702978048797414,58
disp.ratio_mean_05,0.00020981966021541733,59
ela_level.mmce_qda_10,3.3157644503521774e-05,60
pca.expl_var.cov_init,0.0,61
