feature_name,feature_importance,rank
ic.eps.ratio,0.18620360590760518,1
ic.eps.s,0.15873466667107125,2
nbc.nb_fitness.cor,0.09868631467828869,3
nbc.nn_nb.sd_ratio,0.08363996949140405,4
ela_level.mmce_lda_10,0.06218868027917921,5
ela_level.mmce_mda_10,0.061709241043337464,6
ela_level.mmce_lda_25,0.05431228717986936,7
ela_level.lda_qda_25,0.05163189181971909,8
ic.h.max,0.050040828272408334,9
pca.expl_var_PC1.cor_init,0.047883171846727274,10
pca.expl_var.cor_init,0.0457372752475849,11
ela_level.lda_mda_25,0.045419987396886075,12
ela_meta.quad_simple.adj_r2,0.043561925679739745,13
ela_level.lda_qda_10,0.042800375341540235,14
ic.eps.max,0.04277311051542935,15
ela_distr.kurtosis,0.04182496760834661,16
ela_level.mmce_lda_50,0.039630634821291075,17
ela_distr.skewness,0.03955661855439262,18
ela_meta.lin_simple.coef.max_by_min,0.03791673497835892,19
ela_level.lda_mda_10,0.036956298359188386,20
ela_level.mmce_qda_10,0.032526389858955,21
ela_distr.number_of_peaks,0.03181224647451714,22
pca.expl_var_PC1.cov_init,0.0315894144586254,23
pca.expl_var_PC1.cor_x,0.027660916973349076,24
ela_level.mmce_mda_50,0.027180220786236674,25
ela_meta.lin_simple.adj_r2,0.026169756920854267,26
ela_level.qda_mda_25,0.025891954746382825,27
ela_level.qda_mda_50,0.023796043394798527,28
ela_level.qda_mda_10,0.020903080207323243,29
ela_level.mmce_qda_50,0.01759432630512377,30
ic.m0,0.016798941913074874,31
disp.diff_median_25,0.016429079701273174,32
ela_level.mmce_mda_25,0.0162556602707337,33
nbc.nn_nb.cor,0.016199854169654308,34
disp.ratio_median_25,0.01619255832881328,35
ela_meta.lin_simple.intercept,0.015436132969446492,36
ela_meta.quad_w_interact.adj_r2,0.014908619615656307,37
nbc.dist_ratio.coeff_var,0.014236844127487968,38
disp.ratio_mean_25,0.013906541441781363,39
disp.diff_mean_25,0.013204108567799388,40
disp.diff_median_05,0.01247767802182428,41
disp.diff_median_10,0.012255961746924726,42
ela_meta.quad_simple.cond,0.011990547573433423,43
disp.ratio_median_05,0.011911945995650527,44
ela_meta.lin_simple.coef.max,0.0117137910164037,45
nbc.nn_nb.mean_ratio,0.01028039035587248,46
disp.ratio_median_10,0.01027457416189908,47
ela_meta.lin_w_interact.adj_r2,0.01010047185006569,48
disp.diff_median_02,0.009564570187409546,49
disp.ratio_median_02,0.009035330925184255,50
ela_level.mmce_qda_25,0.008989517770072765,51
disp.diff_mean_05,0.008619820847553238,52
disp.ratio_mean_05,0.008372686882257693,53
disp.ratio_mean_02,0.008314840915100334,54
disp.diff_mean_02,0.007997051238983552,55
ela_meta.lin_simple.coef.min,0.00776228029529177,56
ela_level.lda_qda_50,0.007301061829728902,57
pca.expl_var.cov_init,0.006648457587628231,58
disp.ratio_mean_10,0.006635603673177269,59
disp.diff_mean_10,0.0048635539807425675,60
ela_level.lda_mda_50,0.0026104863144817032,61
