feature_name,feature_importance,rank
ic.eps.ratio,0.23927873900887928,1
ic.eps.s,0.21719508876528348,2
nbc.nb_fitness.cor,0.13750972433419245,3
ela_level.mmce_lda_50,0.08555750365984298,4
ela_distr.kurtosis,0.0782620894658004,5
ic.eps.max,0.07589416252813848,6
pca.expl_var.cor_init,0.07169062500486943,7
ela_level.mmce_lda_25,0.07094000998670506,8
pca.expl_var_PC1.cor_init,0.06867712783441396,9
ela_meta.lin_w_interact.adj_r2,0.06584818892894109,10
ela_level.qda_mda_50,0.06410197564828189,11
ela_level.lda_mda_10,0.06343557352348626,12
ela_meta.lin_simple.coef.max_by_min,0.06246298674306869,13
ela_meta.quad_simple.adj_r2,0.0598622862313647,14
ela_level.mmce_mda_10,0.058430991280482264,15
ela_level.mmce_lda_10,0.05605774996922316,16
ela_level.lda_mda_25,0.05089228850469807,17
ela_level.qda_mda_25,0.04197798602028798,18
ela_level.mmce_qda_25,0.038919553660624724,19
ela_level.mmce_qda_50,0.038750317204600815,20
ela_distr.skewness,0.03802223208996693,21
ela_level.mmce_mda_50,0.03502459294715714,22
pca.expl_var_PC1.cov_init,0.03366044322675352,23
nbc.nn_nb.sd_ratio,0.030471446742150746,24
pca.expl_var_PC1.cor_x,0.02988136047743586,25
ela_level.lda_qda_50,0.02841380606452465,26
ela_level.qda_mda_10,0.028233127202598452,27
ela_level.lda_qda_10,0.0272476272009462,28
ic.m0,0.025366983296432388,29
ela_meta.lin_simple.adj_r2,0.024508690812174137,30
nbc.dist_ratio.coeff_var,0.024428985693175354,31
ela_level.lda_mda_50,0.022920191061750042,32
disp.ratio_mean_10,0.021082117317385272,33
disp.diff_mean_10,0.020557794089717037,34
nbc.nn_nb.mean_ratio,0.019845847895461753,35
disp.ratio_mean_05,0.01900132260594837,36
ela_meta.quad_w_interact.adj_r2,0.018992611321956385,37
disp.diff_mean_05,0.01852093366528097,38
ic.h.max,0.018360766070342607,39
ela_meta.quad_simple.cond,0.01824094622421976,40
disp.ratio_mean_25,0.017579685499511517,41
disp.ratio_mean_02,0.017422268031363482,42
disp.diff_mean_02,0.017354457053711702,43
disp.diff_mean_25,0.017307059916879905,44
disp.ratio_median_25,0.017019622823222384,45
ela_level.lda_qda_25,0.016817281899372614,46
disp.diff_median_25,0.016480913925935748,47
nbc.nn_nb.cor,0.0160041811592618,48
ela_level.mmce_mda_25,0.015972619338280186,49
disp.diff_median_05,0.015625553525546364,50
ela_distr.number_of_peaks,0.015595690659219516,51
disp.ratio_median_05,0.015519366410529764,52
ela_meta.lin_simple.intercept,0.01519201995803953,53
disp.ratio_median_02,0.014492058366406302,54
disp.diff_median_02,0.014348238184377894,55
disp.ratio_median_10,0.013215244014801217,56
disp.diff_median_10,0.013079630636292009,57
ela_meta.lin_simple.coef.max,0.010808423734991551,58
ela_level.mmce_qda_10,0.009618083631427564,59
pca.expl_var.cov_init,0.005152716166306123,60
ela_meta.lin_simple.coef.min,0.0033149288930761933,61
