feature_name,feature_importance,rank
ic.eps.ratio,0.1606956577830014,1
ic.eps.s,0.14247642546748637,2
nbc.nb_fitness.cor,0.10605605573078865,3
pca.expl_var.cor_init,0.07231220448892804,4
ela_level.mmce_lda_50,0.07019692777039573,5
ela_meta.lin_w_interact.adj_r2,0.05528249674024479,6
ic.eps.max,0.05279967198086042,7
ela_level.mmce_mda_10,0.04980819156726369,8
ela_level.mmce_mda_50,0.04979707984453433,9
ela_level.mmce_lda_10,0.04780164098407644,10
pca.expl_var_PC1.cor_init,0.04647616747518418,11
ela_level.qda_mda_50,0.04378937143792192,12
nbc.nn_nb.sd_ratio,0.04074976917023574,13
ela_meta.quad_simple.cond,0.04067418841896257,14
ela_distr.kurtosis,0.0378705223250488,15
ela_distr.number_of_peaks,0.03745161165224065,16
ela_level.lda_qda_10,0.03669457716502381,17
ela_distr.skewness,0.03590614973624109,18
ela_level.mmce_qda_50,0.03562508376739876,19
pca.expl_var_PC1.cor_x,0.03495333427333273,20
ela_level.lda_qda_25,0.03448218747291205,21
pca.expl_var_PC1.cov_init,0.03224657823620051,22
ela_level.mmce_lda_25,0.031936273623799784,23
ela_level.mmce_qda_10,0.028974486402077865,24
ela_level.lda_mda_25,0.027468285103828757,25
ela_meta.lin_simple.coef.max_by_min,0.027370168361919228,26
ic.h.max,0.02724222054249828,27
ela_meta.lin_simple.intercept,0.027129110046319797,28
ela_meta.quad_simple.adj_r2,0.02431801920956023,29
ela_meta.lin_simple.coef.min,0.024076869417219423,30
nbc.nn_nb.cor,0.0227760640106436,31
ela_meta.lin_simple.adj_r2,0.021825136521888073,32
ela_level.lda_mda_10,0.021480601833224866,33
ic.m0,0.02080894704488017,34
ela_meta.lin_simple.coef.max,0.02064342583186488,35
disp.diff_mean_25,0.01897323313936786,36
disp.diff_median_25,0.018221875976556993,37
disp.ratio_mean_25,0.017756816612203723,38
disp.ratio_median_25,0.016851349893583528,39
ela_level.qda_mda_10,0.016745415171901784,40
ela_level.qda_mda_25,0.016634644515705854,41
ela_level.mmce_mda_25,0.0164489363607154,42
ela_level.lda_qda_50,0.01631485452557795,43
ela_level.mmce_qda_25,0.014454774534383088,44
disp.ratio_median_10,0.01301045097404234,45
disp.diff_median_10,0.012601242315955432,46
pca.expl_var.cov_init,0.011944935886109198,47
disp.ratio_median_05,0.01175731399930085,48
ela_meta.quad_w_interact.adj_r2,0.011746987453900902,49
ela_level.lda_mda_50,0.011224350791010348,50
disp.diff_median_05,0.010787415441238297,51
nbc.nn_nb.mean_ratio,0.010112712143203362,52
disp.ratio_median_02,0.009656653767311865,53
disp.diff_median_02,0.009310154939698478,54
disp.ratio_mean_05,0.009180303098620763,55
disp.diff_mean_02,0.008802170911541679,56
nbc.dist_ratio.coeff_var,0.008788272663144261,57
disp.diff_mean_05,0.008534873262911972,58
disp.ratio_mean_02,0.008418091914563967,59
disp.diff_mean_10,0.007866635787046229,60
disp.ratio_mean_10,0.006828515656021351,61
