fold_number,mae_train,mae_test,mdae_train,mdae_test,r2_train,r2_test
1.0,0.08836648567069838,0.1344784987111435,0.04400160800339986,0.06783797320021503,0.9838414193341859,0.971283719126481
2.0,0.08367970699004539,0.15065871453714916,0.03637239879968629,0.09054341076487249,0.9834645355427536,0.9676895315031364
3.0,0.08825883860368143,0.2301671046002484,0.043117194377963325,0.12676803105986656,0.9796544895560012,0.893435313100141
4.0,0.08555824260914034,0.1928666673589002,0.04813024779736208,0.08426960228108993,0.981589890034297,0.9386745383781246
5.0,0.10390780536368742,0.2973465591225134,0.040720873966794136,0.22590278517269646,0.9756954397372323,0.8115512651331269
