f_id,i_id,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ic.eps.ratio,ela_meta.quad_simple.cond,ic.eps.s,ela_level.lda_qda_10,ela_level.lda_mda_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_10,ela_level.lda_mda_50,ela_level.qda_mda_10,nbc.nn_nb.cor,ela_level.lda_qda_25,nbc.nn_nb.sd_ratio,disp.ratio_mean_25,disp.diff_median_25,ela_level.qda_mda_25,disp.diff_mean_25,disp.ratio_mean_10,ela_meta.lin_simple.adj_r2,ic.h.max,disp.ratio_median_25,nbc.nb_fitness.cor,disp.ratio_median_10,disp.ratio_mean_05
11,2,0.0,0.01076610034099379,0.14904879801225368,0.013225106038897816,0.14779352942947538,0.06547520766330334,0.17580631647122213,0.5372106280948192,0.031764979769453805,-0.1943601734312208,0.029797617663392728,0.058452388295851865,0.06425646155139053,0.06273720983754827,-0.40497705980228765,0.039229961101454436,0.0,0.10111403461142243,0.0,0.05032832398612552,0.030942587729599236,0.0,0.03453240856809625,0.0426542497051729,0.01866861614632409,0.023926481754846574,0.03740692216749353,0.01613007506990316,0.045483986428886514,0.05943798795624233
12,2,0.07762264572118538,0.009996481671596572,0.05638951046158633,0.017758305038253097,0.06227570761932259,-0.05375753988943402,-0.008521581948791143,-0.01629320622402458,-0.00843565847842645,0.0032312560499868637,0.013400684305169427,0.005972141148418875,0.012527711190625943,0.008075554377114921,0.012572568269549306,-0.008082790100522624,0.009739016926576693,-0.00443587273788551,0.0,-0.010728971643037669,0.0,0.009440817385637512,-0.012703587493064786,-0.004562223170733792,0.0036106954815633696,0.03073160957175783,-0.009132999492885485,0.015907710467982283,0.0,-0.010153598087561666
13,2,-0.16189267034434973,-0.036239477681635074,-0.03339324566840712,0.013735088679532603,-0.04612928384595977,-0.030524580906380522,-0.010612610229564029,-0.015064167713031429,-0.008565873125209261,0.0068112854344745954,-0.025072127185602727,0.0,-0.029897538494963405,-0.01169294476143537,0.017547694496039656,-0.006970626487279558,0.015082416296044426,-0.005545391313111991,0.019337334940013343,0.0,0.0062556748033887055,0.0,0.005055098818316228,0.002462500004382681,0.00898682713571039,0.034462849851204874,0.0020318499052013606,-0.01755450293398997,0.005287075394903001,-0.0042020750221357095
14,2,-0.029404572380825,-0.044077444270615995,-0.07843210009537405,0.018496455813714285,-0.0661753913834317,-0.04451753044677953,-0.012831433211072274,-0.03360959194011692,-0.039139076629046865,0.026274766309433706,-0.021711146401688086,-0.0020912889922242717,-0.040170847030956525,-0.04472333540382256,0.018667874412655272,-0.012540915162291943,-0.001219998408300893,0.004126973317425842,-0.011740493849494549,-0.0377599881924644,-0.03538303166089879,0.0,-0.038837498828077244,-0.027604133863871283,-0.0013423930208682489,-0.04563878629439233,-0.03944167289457867,-0.03961910701754234,-0.036505505026525165,-0.031698974188164586
15,2,0.17400503199492368,-0.011228854782627133,-0.04512964542342846,0.009618505547400683,-0.031278319152038436,-0.03936026938978161,-0.010362014689494726,-0.020292866476340612,-0.1316785608016329,0.0,0.018879314464131543,-0.004278260722170739,0.013001239371207444,0.004818644630441023,0.014326182556948303,0.0034856021724825083,0.029238092136929246,0.002745310967448296,0.032450876459678306,0.012754749687546675,0.012610365413806713,-0.0014970692804659388,0.020001618317048074,0.01733688888974968,0.006783105124390863,-0.016232394341119262,0.019617515351104137,-0.04026159485267222,0.002805564074015981,0.0035076317502106547
16,2,0.03970685389095566,0.007633183124521992,-0.05198256471472354,0.01798403770308854,-0.05190498166697326,-0.04638721700727022,-0.012672858799910758,0.0,-0.002458765759722925,-0.013132105101892819,0.01713862432739019,0.06811777959305176,0.020324397266649363,0.016886170062822253,0.014755270861049247,-0.02962430347732925,-0.011754943717476207,0.0,-0.01863096147557862,0.02066994307508037,0.03829032167217955,-0.015446268819486686,0.027715598596056962,0.0467104633081932,0.03017885673875137,0.0186211664735193,0.04595497042109986,0.059103621442668675,0.048331637273066996,0.04871862245265279
17,2,0.08250145228341113,-0.029975486711849852,-0.08390891038926834,0.011912164597921049,-0.07211682545841197,-0.04695910508720652,-0.028063027776989324,-0.02530209649735221,0.04130487331590105,-0.0032330938341949,0.019072226944180704,-0.00901794053806193,0.016937845852282862,-0.023352306710367365,0.007199302472027436,-0.0502300680099359,-0.06967466856388627,-0.011249234298666366,-0.07597454627570543,-0.01794027542078186,-0.010107010289071794,-0.008021812734825773,-0.006337148570708828,-0.015975792964419144,-0.011868367889139364,-0.033538099350929496,-0.02094865500949028,-0.06192024461815826,-0.021553061885315306,-0.023043547281335952
18,2,0.07062250799545933,-0.03228930883136194,-0.07087587478232343,0.006273841733617114,-0.060364266852004966,-0.04935799944685437,-0.014367120790311494,-0.04052856042277858,0.005635159435368131,-0.003835189452095711,0.014111477276455564,-0.007851258248918191,0.0043857872227510974,-0.012971767650624022,0.012896110529834248,-0.02104466285459966,-0.07181078660656803,-0.011460232821076943,-0.056803342030876,-0.0222876917678152,-0.018861523534514313,-0.0029145304629359936,-0.02056805316743221,-0.0266331815723988,-0.003607281206484514,-0.029212390763336815,-0.02106032858233997,-0.04284977245077426,-0.024609801946787413,-0.02914341864862091
19,2,0.10400902632848084,0.0,-0.0549317311351884,0.018427482693393754,-0.045532526834870246,-0.023997550273895468,-0.017474780067378397,-0.019905919849311893,-0.0016571888945956098,0.00965181540544651,0.015027927710756409,0.011399392398016309,0.01780839262322545,-0.022767848575030322,0.012228968404926419,-0.03632109517824095,0.034549083909607196,-0.002695239328947316,0.03380355149941512,0.0027623465816132564,0.0,-0.014010051867720322,0.003827364854080438,-0.0014135065046450013,-0.025572981696946842,-0.027395388957339187,0.0,-0.08297430634291006,-0.002344176375645879,-0.007906817237232938
20,2,-0.1711701257333369,-0.011596694303989075,-0.01779712088818025,0.01419554975090409,-0.020935619505022596,-0.03964513058235469,-0.02245903618812084,-0.022040404908956035,-0.006038806215372394,-0.005591606074750399,-0.040675345842841104,-0.0010929476795007442,-0.032092029648877946,-0.00935783115732397,0.021517491344559353,-0.025145442878376473,0.01423618287706302,-0.005572227364305404,0.018905895602566586,-0.012850480429208055,-0.008120647808175618,-0.007936088054565416,-0.0072643777206964355,-0.012100435264030346,-0.01521208824355183,-0.029256839537100343,-0.005039531742609571,-0.02420103420850883,-0.019527725796846057,-0.01034698417790958
21,2,0.044383641894858356,0.006461918085530052,-0.06774929213437775,0.017741325745380676,-0.05805235406026721,-0.047585516463720376,-0.018141115883892084,-0.019561874038384136,0.00396518787826021,-0.009315012431325459,0.003818894233871814,0.01809746423179634,0.0037302348776117045,0.007849415234455398,0.016438567228627327,-0.023288310972911924,-0.043498329534362556,-0.014077155954390408,-0.03666590209699894,-0.016593558769627675,-0.01633222715831334,-0.008203173339246556,-0.015792230929757622,-0.01337146040790907,0.00626575771620963,-0.022065995135894467,-0.0196153809717034,0.05702962729988595,-0.008032100166515843,-0.01238280352131288
22,2,0.05130385020822846,-0.0011587423705182454,-0.07077125052478472,0.027365454026406277,-0.06721060176145874,-0.04646346772101609,-0.015729173606994357,-0.017914355204930885,-0.015557852903466424,-0.0048914560263484674,0.009944952323217071,0.032202601956378724,0.006261075692934798,0.003197162167694778,0.017642881247938363,-0.01789667181606122,-0.03465447216566521,-0.012001024061111643,-0.030239283282357837,-0.0161590711071265,-0.02730854589816467,0.0024860911976956335,-0.013769517653862917,-0.01400690379984218,0.007146946098320242,-0.015078975068899353,-0.017113604567868285,0.0335069600656169,-0.016821992142436487,-0.012688944015660786
23,2,0.021735181090442257,0.01049513667204563,-0.05305054816282201,0.02725560314139336,-0.05547122641442975,-0.040200817253979365,-0.015588513188963676,-0.023329279191185798,0.012307638694786321,-0.02277052118840056,0.012306380706271436,-0.20679747952831268,0.009368081694710248,0.007345287138144807,0.012253032034999334,-0.03609552126565499,-0.00714962863042129,-0.016751605657639515,-0.014439589374540207,0.011214738021154441,-0.002679764686526309,-0.0016155723203426509,0.011578760365413665,0.012787771032910455,0.002560049645850937,-0.007473491917069197,-0.004228271934956895,0.042657395988497576,0.008488236058074417,0.01701282565701595
24,2,0.09394527763132188,0.008082753380540209,-0.010382527793969754,0.0019764053780844115,0.0,0.0,-0.014229360300509586,0.0,-0.047188660608568245,0.16724929377379816,0.02493220800108298,0.018274430508228023,0.028606226604121765,0.0292749292579898,0.025233622385609777,0.0,0.03571459836584756,0.011816252461816168,0.030791453144288328,0.016038193446435867,0.026243670312510514,0.031560849026169846,0.02704511694881706,0.0019167047379157198,0.03360335332525033,0.16111416571784798,0.017192039447852414,0.23725116873317786,0.0044517561503596426,0.008157758394985226
