f_id,i_id,pca.expl_var.cor_init,ela_meta.quad_simple.cond,ic.eps.ratio,ela_level.lda_mda_25,ic.eps.s,ela_level.lda_qda_10,ela_level.qda_mda_50,pca.expl_var_PC1.cor_x,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_25,ela_level.mmce_lda_10,ela_level.lda_mda_50,ela_level.lda_qda_50,pca.expl_var.cov_init,ela_distr.skewness,ela_level.mmce_mda_10,ela_level.qda_mda_10,nbc.nn_nb.cor,ic.eps.max,ela_distr.kurtosis,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,disp.diff_median_25,disp.diff_median_05,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ic.h.max,ela_level.qda_mda_25,ela_level.lda_mda_10,disp.diff_mean_25
11,4,-0.1819186991267615,0.08473234427890111,0.32754170819202844,0.08866040639286737,0.30157310988636543,0.09955836563409418,0.0,-0.3943549210749474,-0.01805236537032387,0.1267565114585556,0.024442437185721533,-0.0959881936495867,-0.05330365548207541,0.1016537145657771,0.007626079643936787,0.0,0.0852012730850642,0.05549688400553543,-0.018130793128314865,-0.01316950194429177,0.05393549302592701,0.05196024651127312,0.10111358286108976,0.13797712797772133,-0.04441946633705657,-0.060500025296691795,0.04594788382995288,-0.3797897053221684,-0.123505539839997,0.060549835687516484
12,4,0.04600469656522669,0.030878742756265423,-0.008123469385057574,-0.03929170073329724,-0.004533776322315014,-0.05487262500566052,0.0058528652694444004,-0.010815982064474889,0.01670441399218597,-0.005538910735867222,0.00661997723963084,0.0,-0.021767872805867,0.006236048643847235,0.07432319498770047,0.01067287952131166,-0.012140271791519674,-0.010793728091827357,-0.10408693037869829,0.1586343455937493,-0.01254610497634114,-0.01982592372189127,-0.020503345962598576,-0.025031345280222883,0.016376274718145067,-0.014688515232382121,-0.05677175229182364,0.0444564505574717,0.03145523141928838,0.0
13,4,0.09146614418865869,0.0387301084761696,-0.029908284545322957,-0.04418798378061189,-0.03690005092519122,-0.04015604327964394,0.02667932911936221,-0.11609100823882705,0.008778927749367019,-0.018760457451686464,0.00925781849949762,-0.00963720760918324,-0.003629703936957192,0.01529672556912587,-0.011118277995770944,0.018777354159543264,-0.025593131368244645,0.042818356657489884,0.002913106349643496,-0.009004963249357355,0.037772307688438825,-0.0029605104074530153,0.02022982984582214,0.002558675489413864,0.019524130982757786,-0.01159252562398492,0.03466517408978271,-0.02642711811324973,0.0,0.0226497856686114
14,4,0.14786100943057714,0.034755170550412356,-0.06965695827408229,-0.09037996006868684,-0.05939953084104534,-0.04706138619667423,0.008517427186456459,0.009605205523113503,0.0029387821017568773,-0.012414857850125841,0.02201142023200295,-0.007415899240682348,-0.010454511059623181,0.004445841105876007,-0.013009798929480537,0.027032730020157485,-0.016277615114849032,0.020321198227876102,0.010844038568786683,-0.0030020829105031534,0.014166720224626086,-0.006831902378731342,-0.019959469425421747,-0.010871137402900079,0.019678975486963582,-0.002883580860715916,-0.025095580579103837,0.0449451184351473,0.023278585665881854,-0.028338703373153626
15,4,0.14412397893257775,0.04311420164121582,-0.05606643187467159,-0.05484127133827807,-0.04426290551587693,-0.05707065130772151,0.006085398750644708,-0.05899764687694059,0.0023211918776550877,-0.01707622214407461,0.0,-0.006583543720595619,-0.007299314376578162,0.01727233419423031,-0.016906374702979378,0.013414451339236024,-0.02202454411954275,0.03014312960914748,0.007671862132604533,-0.013984531028624441,0.03806495350768243,-0.018581020253761505,0.010882814704521206,-0.00321587198812618,0.005603452217450967,0.003010265225411219,-0.00892765001258269,0.019913344990305417,0.007114004505073761,0.004451843886452346
16,4,0.05129236427241221,0.024778388318028963,-0.05571274509665744,-0.05184057276898765,-0.040153791840000605,-0.05765142794539889,-0.0162665250309387,0.02191331126597723,0.0,-0.02982938141796218,0.007086487284522269,0.0,-0.007113100167118802,0.05253672792036672,0.0,0.019100602403748973,-0.017919675462477358,-0.008483176107853346,0.0006187904863341892,-0.0070092293227436014,-0.025832300683498913,0.061102996537372986,0.032134107370743625,0.06247624369098452,0.01716187430584712,0.07671186578610109,0.017340254420198778,0.05172524416988526,0.018583145817645752,0.03506077082942627
17,4,0.07686767629365573,0.04350181626996863,-0.08250948389534918,-0.07462632219846538,-0.0611435309018693,-0.07030476849719064,-0.01583991721429384,-0.04801163210864284,-0.007865520247857916,-0.037507376719839725,0.005287015237764314,-0.013328996073607657,-0.010558919588774501,0.0032224605080312663,-0.024650039559447168,0.0076330037247457905,-0.0393794605279546,-0.058423492172826774,0.007955091411677884,-0.011702284505419214,-0.0845463745973547,-0.05212826702576784,-0.03740408712873472,-0.03183182566267684,-0.01656584176584691,-0.0069506554511973295,-0.011991325406316727,0.007609051749412121,0.015836849171055545,-0.04395946083636437
18,4,0.07200265421045898,0.022340719274888565,-0.07227850258585056,-0.08828349514332856,-0.04276048014247452,-0.06512818309197899,-0.0010347199670834306,0.017272203406470732,-0.005880460775955165,-0.042879201353164365,-0.002781631348122704,-0.014588130013521161,-0.01848357720837626,0.002913675678104244,-0.021537175327811076,0.008534747739677828,-0.03337815945095918,-0.09834468349300196,0.004904402096646776,-0.013960804711702801,-0.09766318199230661,-0.04464083302103744,-0.04217010572835089,-0.04857403751842232,-0.00960262714266652,-0.008262861831071278,-0.009643097958548563,0.011241514230152572,0.016739749984117813,-0.047390334534269885
19,4,0.09426910966775601,0.023737804857127162,-0.05732541711300451,-0.07937984064204648,-0.05114390342010193,-0.05686757194239278,0.04142272113478006,0.08750653431839031,0.0020869835068209885,-0.0299769258192715,0.02763796900911636,0.0,-0.013129726208602949,0.028645559594690367,-0.02565910581907449,0.012786411843244597,-0.04501452653318436,0.035711154887633184,0.0,-0.0026652625493734095,0.010951157253493382,-0.05424994570506465,0.006848694161203428,-0.009012334585297405,0.01653090617493777,-0.13706827614942052,-0.021511563854797855,-0.03378621913050908,-0.022987551392032804,0.0134671978260813
20,4,-0.3366426850727763,0.04131219031003519,-0.011392883840290136,-0.06717104107559979,-0.010166189382318558,-0.09686743854785285,-0.010310267667993644,0.061161606199441,0.0,-0.01463180537245068,-0.03285286962291506,-0.008894141009459455,-0.015061043013688935,0.010153930009166867,-0.00924726144461846,-0.015286883451990418,-0.05140416825109717,0.013653373460282253,0.0053537114449496714,-0.012937134285827656,0.011286822842495325,-0.019231569263583936,-0.01229269110494935,-0.022885226624493493,-0.011984014814375943,-0.023846564580379426,-0.028651050659224575,0.019205397193293505,0.018202553532157217,-0.013020955055039307
21,4,0.048606115014103085,0.028274336189313687,-0.06333875128845312,-0.056099519104571394,-0.05116518282647356,-0.03760238927418938,-0.014852086769065548,0.04335839298874211,0.0,-0.04496276483403161,0.0036062904467444312,-0.006180077893971986,-0.02289530776341911,-0.07461824814641249,0.004555387837783947,0.006591271334814686,-0.027533380082275377,-0.05822656979529292,0.0032544274444640253,-0.0057850245582087845,-0.08084952839246942,0.06835878948206298,-0.048881964559936486,-0.03314915446559985,-0.020134908751679892,0.03162440937508573,-0.00890028564014178,0.012102390096479732,0.024203524488585204,-0.03333265925169815
22,4,0.0563119977416905,0.02914131026313109,-0.06990401804722024,-0.058668189477087754,-0.0571775823632259,-0.040305732403772054,-0.012954854194139595,0.03562274634600919,-0.0037627522565233246,-0.03426547715191777,0.015896054658757958,-0.009750280933158738,-0.013704438702635532,0.015133516324017424,0.02975108749612603,0.017945430242565077,-0.022822443681824678,-0.03605424769760375,0.003450449944097919,-0.0023332351452283046,-0.03448142129892588,0.04743925476438852,-0.038262386574962004,-0.019029261339571245,-0.009461598756423675,0.01485669782015012,-0.00898437930830516,0.0333162209878452,0.03693512213190703,-0.02971031168046817
23,4,0.04010851218140682,0.020071235284814637,-0.05083635535188985,-0.05914448102339123,-0.06481584455434994,-0.04813116378474863,-0.02134525676293142,0.006335451846773421,0.00910510420233987,-0.028022921597725597,0.012429128457172922,-0.011250965257514456,-0.016877858080428743,-0.22829522128853302,0.004673019692587543,0.0129626870172449,-0.02942991455318733,-0.0266661982034212,0.002203128195625348,-0.012106920569878499,-0.04724558522766087,0.04979340997333087,0.0,0.014342588563261705,0.0,0.03106375876372225,-0.020317952042064102,0.023993228669085126,0.03413056809471471,0.0
24,4,0.09897012113248588,0.02231910668433368,-0.011334506911148123,-0.0518943406704232,-0.011780477698218772,0.0,0.15348311541635884,0.06889221460961442,0.0,0.0,0.011407350695410434,0.0038980469096835946,0.0038641771857173546,0.04539247368779742,0.025182600541605205,0.03089081897253204,0.007328212461038486,0.03397120233682005,-0.010240954146558179,0.0,0.043279202527322036,0.07253895923758125,0.022371455694237707,0.0,0.0452134679582476,0.022605319726294315,0.05858582565331372,0.06306523285824006,0.08550618230949936,0.018850959252965982
