feature_name,feature_importance,rank
pca.expl_var.cor_init,0.09658739779144364,1
ela_level.lda_qda_10,0.06180243816780586,2
ic.eps.ratio,0.05924497055720742,3
ic.eps.s,0.05405636666124406,4
ela_meta.lin_simple.coef.max_by_min,0.04586823073414281,5
ela_level.lda_qda_50,0.04199758468472669,6
ela_meta.quad_simple.cond,0.041633288604877444,7
ela_level.lda_mda_25,0.03504816145770163,8
pca.expl_var_PC1.cor_x,0.03311939669279094,9
nbc.nb_fitness.cor,0.03311865401535769,10
nbc.nn_nb.sd_ratio,0.027921056500547395,11
nbc.nn_nb.cor,0.027592410474002165,12
ela_level.mmce_lda_10,0.02734640916505601,13
ela_level.mmce_mda_10,0.025987453603592486,14
ela_level.qda_mda_10,0.02464704808633429,15
ela_level.qda_mda_50,0.023474233880286303,16
ic.h.max,0.02323688589478744,17
ela_level.lda_mda_10,0.02321536543433496,18
disp.ratio_median_25,0.023007337416646147,19
disp.ratio_mean_25,0.022739918152005018,20
disp.ratio_mean_10,0.022360060996744296,21
disp.diff_mean_25,0.022185407793909224,22
pca.expl_var.cov_init,0.02171185352004626,23
disp.diff_median_25,0.02131922885171611,24
disp.ratio_mean_05,0.021189807692639243,25
ela_level.qda_mda_25,0.020769163972904302,26
ela_level.lda_qda_25,0.01905447518375326,27
ela_meta.lin_simple.adj_r2,0.01893862304290388,28
disp.ratio_median_10,0.018771697105748334,29
ela_level.lda_mda_50,0.017731253757282624,30
