f_id,i_id,pca.expl_var.cor_init,ela_meta.lin_simple.coef.max_by_min,ic.eps.ratio,ela_meta.quad_simple.cond,ic.eps.s,ela_level.lda_qda_10,ela_level.lda_mda_25,ela_level.lda_qda_50,pca.expl_var_PC1.cor_x,ela_level.qda_mda_50,ela_level.mmce_lda_10,pca.expl_var.cov_init,ela_level.mmce_mda_10,ela_level.lda_mda_10,ela_level.lda_mda_50,ela_level.qda_mda_10,nbc.nn_nb.cor,ela_level.lda_qda_25,nbc.nn_nb.sd_ratio,disp.ratio_mean_25,disp.diff_median_25,ela_level.qda_mda_25,disp.diff_mean_25,disp.ratio_mean_10,ela_meta.lin_simple.adj_r2,ic.h.max,disp.ratio_median_25,nbc.nb_fitness.cor,disp.ratio_median_10,disp.ratio_mean_05
6,1,-0.08917056508716659,0.023070105538329944,0.0,0.02244915719424767,-0.0020374618701247404,-0.06437625991450763,-0.02348310349375482,-0.027218562590959283,-0.00010806067175733736,0.003611363632346265,-0.034731001172931375,0.01074919701074678,-0.05323146765920023,-0.02346818804732348,0.0053560074355865905,-0.028210088678028378,-0.020512343619765783,-0.0043077463047132,-0.01991487097865613,-0.03241748144913398,-0.031137707004729676,0.011423252108420906,-0.021707400594116633,-0.024602326106814953,-0.032361632060089185,-0.011847369262619478,-0.012495772394491955,-0.0025173416179751495,-0.028993004544230483,-0.024244583111317608
6,3,-0.10911451176992132,0.01785900587260275,-0.00724819893036624,0.012108453398554875,-0.007415818073828462,-0.05556521595521968,-0.013629068232178743,-0.024247333342113014,0.0,-0.002372940465743989,-0.02863513469484069,0.007193069803979657,-0.030507894945103864,-0.019595836805555045,0.011478558784776133,-0.016709942614563766,-0.0244983498735471,-0.010649965800269778,-0.017736856839736526,-0.02435041059703963,-0.019779438850772657,0.01091440875853994,-0.016463247373300738,-0.022576955047626107,-0.025791232844765255,-0.01071550534580562,-0.015618988882727225,-0.023677098204784197,-0.015882299698164598,-0.019457833380322476
6,4,-0.10087080414691568,0.016520176359495542,-0.01005570173346565,0.02028201338489083,-0.0018297763375535459,-0.04436088255513024,-0.022044411224659888,-0.018639836314277736,0.010533229596034893,-0.001001160394658085,-0.056599165373497046,-0.003785636483955551,-0.055427085809830245,-0.02737230285521544,0.006380297899481385,-0.016869025179667874,-0.01593215659777114,0.0,-0.013480518569702338,-0.02431538630228136,-0.018787027703081605,0.024423365208834757,-0.03009502581742074,-0.025934710526114402,-0.02915696367109047,-0.007435929693029281,-0.02368868222860565,-0.015660864795824403,-0.024514993519862416,-0.026716289929856418
6,5,0.11109042300341895,0.02991535030970713,-0.0022435929218189293,0.02218163969888387,0.005441959077877867,-0.04873819511368235,-0.015184693113432832,-0.008289245798687242,0.09654540846047258,0.018740127627711017,-0.014637436274246726,0.0038401152800794647,-0.0024508255120531675,0.01532225808791729,-0.004768678768819687,-0.0060366365548145395,0.0,-0.008483596231085501,-0.001716492774854736,-0.01927827617409099,-0.015598089754391892,0.025705130759394568,-0.01873162095196533,-0.016751844210201934,-0.003056135104190283,-0.0038159501400491652,-0.017276226877188265,0.012361876932749372,0.009476942758268991,-0.015062857654698392
7,1,-0.004624579944282781,0.030500907985542947,-0.08877308751886703,0.027829668659735435,-0.08051860354065271,-0.002593878093797186,-0.014071658638503015,-0.020536315211331868,-0.01780501366177417,0.005219955495304018,0.01199179858912193,0.0029313356993129758,0.013071841966409703,0.0022684886603348553,0.006137622060935932,0.0,-0.01894691834454157,-0.005320530013419589,-0.01205566229161431,-0.02915051596984683,-0.03143771556864952,-0.005825969586984642,-0.03642509367735508,-0.027693160174714515,0.011515846439036581,-0.013975695157420559,-0.024864541402162293,-0.01516289366234519,-0.023771084372808005,-0.02627855568523918
7,3,0.02351961204306055,0.022430159277302908,-0.06482961625025585,0.020995850471050348,-0.06252987041936181,-0.03972188300714502,-0.031183684297262704,-0.0021752055079023447,-0.05431560792905077,0.011052284529094847,0.004376237877557809,-0.000908108436729449,0.004670456498936215,-0.01060682209334074,-0.0013075086048522921,-0.02287722153280214,-0.00815937205489764,-0.02189144074645455,-0.019106325796313328,-0.03579153714510375,-0.03769390591758487,-0.022498769923286865,-0.04669331345965755,-0.02862644932969921,-0.006609797955780317,-0.006925678132626956,-0.02869736981375237,-0.016245173232112692,-0.0326674682092766,-0.043513745958734584
7,4,0.06301707497919085,0.023331944101342372,-0.054748245808709795,0.01719577887285867,-0.036872297074332594,-0.09214562275830254,-0.042287182693803466,-0.06562429475887416,0.017094817445662325,-0.013757317450824424,-0.0069970201918336805,-7.720002872801945e-06,-0.0017502039197422326,-0.03801738490822881,-0.005509031240999551,-0.06351056349944628,-0.003968512482698694,-0.0377527371595161,0.014034291492737272,-0.03755266248131828,-0.035102049763781173,-0.02850058572708608,-0.04195179325783094,-0.041319295954577284,-0.009560956500631435,0.004990169999496696,-0.03337878633546737,-0.038700299114052705,-0.02547300946055081,-0.03583609855595682
7,5,-0.012421339716260499,0.030575245945779317,-0.05184027753682366,0.03736972283262624,-0.057320883285662594,-0.01205548934558387,-0.024526525319816334,-0.02878511537141587,-0.010948514344094079,0.0,-0.010780521263637599,-0.0038621747577415044,0.01619212793217084,-0.004262093800482064,0.00395371393861238,-0.016850154435919473,-0.009666863352489424,-0.010578860916259647,-0.011902212357989383,-0.025280808805379362,-0.01765157693717395,-0.01988497125316044,-0.011481691797057214,-0.013641813356858767,-0.011103411312450573,-0.006524433225219034,-0.029397966533909803,-0.01935769620114855,-0.020398780714324327,-0.03593064166890647
8,1,0.1328832967275223,0.021292836247633867,-0.011996700441173125,0.01942259862082263,0.0,-0.033547121379520095,-0.01285824165907895,-0.01186779745938732,0.0211636627378132,0.028860313187833636,0.05233498225411065,0.004018646762660227,0.03742159983655707,0.007333783017466677,0.008228811520935936,0.007604090096618499,0.04568411037990891,0.0,0.05833366649016866,0.0068411548729982175,0.013782201043702924,0.03209822714976751,0.00799755862033269,0.008398337707880954,0.025082023044061846,0.0,0.00517579137142779,-0.018052349240733567,0.00563665975203248,0.0
8,3,-0.13348345085593333,0.014491408738199537,0.01378559996439421,0.02053319671054788,0.01279260313803235,-0.03191028193210271,-0.023153395046770466,-0.016266664555230126,0.017540037119409213,0.004909406763984764,0.02651691724920438,0.0,0.017089640338669516,-0.004327025509037798,0.012697011415625696,-0.008231000868187262,0.03622162664094438,0.00372534030265424,0.03189933652201474,0.006787341336457101,0.005506766024437951,0.00838681019810839,0.004254030102986837,0.00418442120325317,-0.010325940258633442,-0.011664401301641075,0.004697788132586459,-0.012432167957035943,0.0016758632609435989,-0.0015618272979214575
8,4,0.07429589730164163,0.017550058281450134,-0.007567702782809256,0.021509681850665804,-0.0020248968637084,-0.025567446389089414,-0.0119547900054611,-0.019295260974366474,-0.14457052397837897,0.010171641926321882,0.018548231135564357,0.00446226644471847,0.008629692936429753,-0.0015139471207111371,0.0052119246755998,-0.006886372055682009,0.031629377324099595,-0.004556919510623807,0.02998824181742664,0.003186188661050783,0.006289756923685927,0.014104196779490976,0.005636628502951879,0.005432140144498625,0.0009242976022898648,-0.0005064340244796059,0.001798602116570052,-0.014094272955086647,0.001287745462620558,0.002286423125647842
8,5,-0.12019517636902625,0.017600153985439272,0.009667242516363785,0.01738723512396962,0.006822577811771811,-0.03417312045595659,-0.015122818757098373,-0.01894773971065391,0.016937168453879034,0.002287141774989882,0.023981835777458754,-0.005018845536747753,0.015083287977244998,-0.002970137316928286,0.0,-0.003788809382998082,0.029640622473399568,-0.0038988464583255525,0.0356002108040258,0.008023082187251604,0.01111210734515127,0.01316171458011363,0.013283680408693575,0.0010431925977790477,-0.007971187484947337,-0.012672188244455802,0.007223662563458327,-0.014687650152134732,0.003528168001581739,0.0014024250666617817
9,1,0.09339757408871793,0.013351972104015342,0.02611419392560181,0.015706534135801732,0.02040357436273378,-0.02987288189215688,-0.02582261403897504,-0.022202845571877794,0.040022835081035685,0.0243249692735963,0.015568817800600057,0.010657706639713271,0.019026697240281415,-0.014045714165282608,0.0012548379394025644,-0.030457539509313854,0.026097370572147213,-0.011096167174144286,0.01822892517946334,0.008403268283729518,0.0040743136208163805,-0.007161507195006828,0.0,0.004427585289561116,-0.0038430563615050872,-0.017195847298418526,0.002077297835043901,-0.05255320984782918,0.0009117949062200856,0.0008976228431172295
9,3,0.07933695051049677,0.01733244376212517,0.026179371563232412,0.018094176085323918,0.01702981493701889,-0.012148456482594008,-0.022022288893329182,-0.019444531465223923,-0.05243445437778734,0.0272667040327592,0.015816007652985756,0.008177253634954071,0.013447249560886415,0.003887876267973024,0.0,-0.01646751328752312,0.029038600246077073,-0.012044117219731733,0.030069993639922875,0.010966568997889087,0.006305036085412066,0.0015174022376501783,0.00685330867397986,-0.0026400214165456792,0.011180875740869026,-0.017301933343151034,0.003899718006875677,-0.041989762977987385,0.0025012809517531154,-0.0014785784657566636
9,4,0.0708471315115867,0.015852028876584295,0.02721133072266345,0.015514904202003285,0.016582045485661473,-0.015084823293494573,-0.02360169509209252,-0.018324271750893184,-0.0720753219005291,0.03679888378840784,0.01591422203527111,0.00701839807682425,0.017715802468667774,0.004672065625906274,0.0030113742205036542,-0.00756699908883391,0.026960313182390644,-0.007050491841572082,0.026567194851639053,0.007509522888614013,0.005433606769198497,0.002693418777007364,0.009592978497166602,0.0008192111160131021,0.006206315586070238,-0.010593667700863514,0.004598131349000806,-0.023023560071847013,-0.002192837287494205,-0.0022371391142494423
9,5,0.08275150075661955,0.01057304785845526,0.025291575502862026,0.014539467978627624,0.02114178716322431,-0.018557568118630192,-0.02942288691564593,-0.020529221590054283,-0.0050445126409621385,0.02542281768362553,0.016398888235823292,0.010609320841425865,0.012191766525868043,0.0010518066032123297,0.004512909997453102,-0.01864501257553447,0.025280703248828605,-0.003074628666646706,0.019223808314047908,0.008036969086206866,0.004837821253906235,-0.0012866709170481216,0.005359286190627421,-0.0022465114449033707,0.010562769552782944,-0.01981394807597503,0.0,-0.046872714360442214,-0.002808356414670074,0.0014447595854701345
10,1,0.008287937714031912,0.0890284335524969,0.5690216350130073,0.034521081323784175,0.5165078088788964,0.9165765526702634,0.028794129218687736,0.05285065301291492,0.007091097546839231,0.002229512386096033,0.06443922573714289,0.0,0.07118543211281025,0.04076445186903843,0.006594508547246747,0.22653586491922906,0.05674870100500429,0.0,0.04551611477401529,0.03900072960524881,0.05852347029789429,0.0,0.046091573924255114,0.04205941178495487,0.03235057076311376,0.07047134326280435,0.03258696532904981,0.040701539870581005,0.08361926477090575,0.07389245316499649
10,3,0.08461946456135028,0.04178885379007413,0.31759788307777015,0.05568105551802516,0.35733538708476664,0.049355926640098025,0.32942916960512547,0.3924709170997551,0.09887704287270416,0.052584600767554335,0.049994355526552514,0.0,0.11721753778971,0.15619722488791266,0.09100334403753396,0.04197106803453199,0.037184412740031814,0.30777086059551895,0.04026461466105047,0.09358633083244228,0.003643285879685765,0.007111642482064751,0.05646569549068614,0.11028220600832794,0.0,0.026742388232441128,0.05582555313439119,0.04206437091876891,0.0707321757322128,0.05620072577799551
10,4,0.0,0.05572650155683001,0.33303066768411704,0.04281546118199375,0.28358945386806367,1.341526660679936,0.04525989012372689,0.025876432570523855,0.013896361590101325,0.019608007980740583,0.09836426963936762,0.0,0.04539197254303562,0.05406437777900752,0.01629886833195404,0.23973706250117788,0.0014063900844734079,0.005343698560607679,0.0412321129859905,0.04881707613538655,0.039622201296989346,0.03315394424120166,0.08229243199623393,0.04193253963439214,0.07700096492161013,0.07549430302739202,0.05007663668344797,0.055897060840603086,0.03856438728203426,0.04997072733436969
10,5,0.07245429074764842,0.03332475400261892,0.2567320538089939,0.015032693989191825,0.2593152972306929,0.054134796017027975,0.3453462012000119,0.5642465453517787,0.0,0.029160572479420166,0.05992328232567967,0.0426521655633727,0.1021851215027465,0.08251458232378384,0.15539811261940883,0.05559702234977548,0.013286586221612051,0.2226005155674773,0.01978781138781338,0.0818920091381603,0.06787433285318434,0.0751170677590911,0.0596863301692061,0.12110649467968715,0.004547326746749736,0.01574870355503477,0.12957634021788422,0.026754453501011577,0.06680718039834188,0.11119545007167675
11,1,0.0543802926557202,0.07025272005818683,0.22640268641022643,0.0,0.0890418511274651,0.01486282853890164,0.23869842395781804,0.40349285139727065,0.02847986699495253,-0.3773091054587415,0.03988154912935882,0.06843421359546054,0.09812195081304709,0.0,-0.34630196931839324,0.07470301803313284,0.007434336449226753,0.13303431359214218,0.013809878112069685,0.028959044455739158,0.0,0.04230957623171194,0.0034096158574015156,0.16218514285788177,0.05725178778005302,-0.06366171420971578,0.013262952274591622,0.0,0.035931966271450455,0.07508266804101482
11,3,0.006376232748610766,0.0,0.18940129200405048,0.0614011419820889,0.19722548026320463,0.05421487777257683,0.20349648620923222,0.0,-0.052052460138564016,-0.040569456022633565,0.03042886932765465,0.08582429236521594,0.0,0.027416320123481386,0.0812773367530657,0.01784565426500062,0.0,0.0,0.04248328201549967,0.05193237641183779,0.057453303996579774,-0.17493475593123303,0.05502454108857391,0.05060455799628938,0.005550218667472295,0.0,0.10205203125439255,0.03482437320184606,0.0,0.12771063328364063
11,4,-0.08881041067271472,0.04283889288355647,0.2053336206330918,0.03547134769308402,0.1680255797925787,0.1432081531778162,0.05094334444886095,-0.04626834089325582,-0.11147035916223624,-0.03732468197172906,0.028022992652895207,0.011587794032752119,0.09033145905751161,0.0,0.016491522529986535,0.10231561262688893,-0.02573882929666982,-0.10414516012031705,0.05521492582075693,0.04508103690506582,0.11299030991057579,-0.019584267943574263,0.045616834060620226,0.08530501593403006,0.08310035423616124,0.007002653547822368,0.10393638822059414,0.024737017704664854,0.100373301565297,0.0904005222637696
11,5,0.05733856453830877,0.08103425963936939,0.1307029194759844,0.01878029005065962,0.10482049564534879,0.03794922529527933,0.18856775503113388,0.4686191030967587,0.0,-0.22017313143615896,0.020736102166397208,0.04587945815323491,0.04497870631873546,0.10299015823326174,-0.4113361445358747,0.03217138833876554,0.02768914382667681,0.09775119830075707,0.0,0.026258672557731844,0.010402485442746912,0.0,0.047730474009140544,0.038342049067282113,0.01364470148390362,0.04925558835324617,0.047746904949395985,0.020929395724751387,0.07199726277819729,0.03734371914293977
12,1,0.05983476815140386,0.029191166006488495,-0.003095330518286872,0.02283504649659901,-0.010795519565003173,-0.0334802900255049,-0.018688438940619452,-0.021070145765754743,0.01855954347215335,0.007210751567386896,0.012091289803980249,0.00435878064558215,0.0114996042979425,0.004167254952110372,0.011345850601206652,-0.001396493747561671,0.012372040253115356,-0.002345340451609959,0.011224057143810154,-0.0020596906712241347,-0.0037545528454431265,0.021055832542552694,-0.004579358778415636,-0.010532251316971435,-0.0017995955144426909,-0.013182805490688475,-0.002283631403763725,0.011420197947084446,-0.011092103057851535,-0.009003882477908065
