feature_name,feature_importance,rank
pca.expl_var.cor_init,0.07942709779142594,1
ela_level.lda_mda_25,0.05691905008000219,2
ic.eps.ratio,0.054426787428758366,3
ic.eps.s,0.04816915827950458,4
ela_level.lda_qda_10,0.042068805719052506,5
ela_level.lda_qda_25,0.039695806898524845,6
ela_level.lda_qda_50,0.03573649563831093,7
nbc.nb_fitness.cor,0.0344278644795426,8
ela_level.qda_mda_50,0.03357977670100095,9
pca.expl_var_PC1.cor_x,0.03210500585997616,10
ela_level.mmce_lda_10,0.030073102615715885,11
ela_meta.quad_simple.cond,0.029571477702120406,12
nbc.nn_nb.sd_ratio,0.028654507338268572,13
ela_level.mmce_mda_10,0.028643248534682086,14
ela_meta.lin_simple.coef.max_by_min,0.027445094764655818,15
pca.expl_var.cov_init,0.026533434451877558,16
nbc.nn_nb.cor,0.026110744139598175,17
ela_level.qda_mda_10,0.025530606200269923,18
disp.diff_median_25,0.023107531078507104,19
ic.h.max,0.02261439335821667,20
ela_level.lda_mda_10,0.022422139267348568,21
ela_level.lda_mda_50,0.021417472601477545,22
disp.diff_mean_25,0.021358491057834852,23
ela_level.mmce_lda_50,0.02064911781490563,24
ela_level.qda_mda_25,0.02035764968248871,25
disp.diff_median_05,0.02033947950432061,26
ela_distr.kurtosis,0.020187422467121175,27
ela_distr.skewness,0.018664398206812243,28
ela_meta.quad_simple.adj_r2,0.01853784242922748,29
ic.eps.max,0.014203951912572352,30
