f_id,i_id,pca.expl_var.cor_init,ic.eps.ratio,ela_level.lda_qda_10,ic.eps.s,ela_meta.quad_simple.cond,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_mda_25,ela_level.lda_qda_50,ela_level.qda_mda_50,ela_level.mmce_lda_10,ela_level.qda_mda_10,ela_level.mmce_mda_10,ela_distr.skewness,pca.expl_var_PC1.cor_x,pca.expl_var.cov_init,ela_level.lda_mda_50,ela_level.lda_qda_25,ela_level.lda_mda_10,nbc.nn_nb.sd_ratio,nbc.nb_fitness.cor,disp.diff_mean_25,disp.ratio_median_25,ela_distr.kurtosis,disp.diff_mean_02,disp.diff_median_25,disp.ratio_mean_25,disp.diff_mean_10,ic.eps.max,ela_meta.quad_simple.adj_r2,disp.ratio_mean_05
3,4,-0.11711921269619593,-0.006920047947693908,-0.029287568660529506,-0.004551871233115162,0.017489048331651498,0.06636684474425204,-0.009415645432345566,-0.016201388366946515,0.022945961823199315,0.03273019545269166,0.003729244074258585,0.02246288539854377,-0.018450082408184007,0.011100327633450008,-0.0024090439428784624,0.0037779186787754646,0.007234383804569054,-0.018632930562790955,0.026983471681669688,-0.025075790097943862,0.019545051759269697,0.022816893986367354,-0.010623165441253718,-0.003433571204569559,0.017910584323369855,0.023147146832043553,0.009017065810622102,0.01629992005921422,0.03763964810668933,0.0
3,5,0.09218853263169703,0.0,-0.009732600456968058,-0.010462034832148394,0.015336182781804597,0.008658688741019164,-0.012341963131919416,-0.022263455619989558,-0.03227563296403452,0.027777316147782605,-0.004113846793237456,0.014366696899503557,-0.01942443000792882,-0.05611178400650056,0.0060654370879495816,0.004668602276146343,-0.005760935667868332,-0.020862469718175354,0.026711707171044884,-0.060622362255971965,0.012284810016348334,0.010936704935211324,-0.015950002440552793,-0.008361179637805267,0.009984166493024155,0.014238392586037736,0.005764344943530755,0.012931383081817288,0.037855200693779845,0.005243104223329985
4,2,-0.032735318319427276,-0.003836707345527518,-0.023984481836831537,0.0,0.014285481843973213,0.1444344898368972,-0.014751848286319716,-0.016350373687394004,0.04812734856224413,0.02974878527824676,0.0,0.021799369679722208,-0.00909653095362331,0.018269108928958416,0.0034176514257564378,0.011678227970412222,-0.0034116240471711717,0.0,0.022636237117302532,-0.021049736574806105,-0.002520675633055691,0.002270795619664215,-0.012152920580559085,-0.007456454482110797,0.0022692287966829677,0.00514726375309274,-0.006841515431070019,0.011696257537117047,0.02366642441608982,-0.006463655090281489
4,3,-0.06635802765985134,0.0035700217383905497,-0.006144652259982578,0.005109990240119641,0.014017104517738063,0.11494712957653655,-0.011240598648961958,-0.018592387130110632,0.01347976071035381,0.02804195532290575,0.013974678070324043,0.026355970538111437,-0.010496267643036267,0.0002591154832213699,0.0,0.009581492558569937,0.0027579615953657183,0.0,0.027771516619037165,-0.018063591191429543,0.006329029166804445,0.012846593901554904,-0.009606209073668007,-0.007975092457388158,0.005970751407353425,0.004655947830999305,0.004891580532532497,0.010787046054295701,0.028140980389601958,0.002048904218408254
4,4,-0.03238940321312742,0.008742183411657362,0.0046387454699991365,0.0008200177781460122,0.015665196829851596,0.10568378207358603,-0.010284250393870209,-0.022861642884659625,0.016555019695582512,0.012270491073711587,0.029430722814987265,0.007974896159308686,-0.005788776945600649,0.011948675096636552,0.0005669408136682735,0.00666900365004465,0.003550651811078026,0.005914136650431001,0.0182507729028816,-0.030111569099940144,0.00936161439279845,0.002090236678562382,-0.012240574123956238,-0.004220907499268178,0.008574473206385824,0.004309042134377522,0.0,0.008180567781516476,0.029624067556315165,-0.005863409413307513
4,5,0.03469632319428124,0.0026225585279558566,-0.026356459328238192,0.0037674433446411026,0.017447487307283696,0.10447066921041406,-0.017569707511564614,-0.022630411761107562,0.008387351683923211,0.015812782781538484,-0.01505006536966444,0.01590823720208459,-0.009674493468916585,0.01636793161480502,0.0036488804389058493,0.009140096750043056,-0.006657979237639673,-0.02125991451363271,0.022503567330789648,-0.034345699093626926,0.014027320041598831,0.0066106219237851566,-0.003202090208935665,-0.010754355447095756,0.005715256318091277,0.008580607715678014,0.0005156984065967443,0.00907556157143953,0.05526348497312539,0.0
5,2,-0.055859462150866956,-0.05341407832590783,-0.01721345923597095,-0.038919657401125296,0.009041622652626924,-0.0038170805737545166,-0.03754017858933173,-0.019931848820610887,-0.01468164726557114,-0.17133020523865727,-0.014949395971891932,-0.12799716084971313,-0.0013292532119677514,0.0031698596860798567,-0.004078232207486376,0.010901110816851078,-0.021417534539070193,-0.004946229700012239,-0.011462241309069143,-0.01443402220038248,-0.025893061186037902,-0.0344744433861191,-0.01579539327238283,-0.008761756734202819,-0.022408516549600355,-0.027010732711738095,-0.027636509069224435,-0.00288836924643715,0.0,-0.028965250860785052
5,3,-0.053737242745200864,-0.043848447644922794,-0.034262356065489,-0.04631576577518304,0.017744997271850582,-0.0025611588663628226,-0.04628279637835675,-0.019058782221530235,-0.021939205030425013,-0.17288706745228888,-0.016203835165220504,-0.11211714922388982,-0.002141658381326794,0.0,-0.006466940209412908,0.005219336877437086,-0.01990824701784799,-0.007972478262248783,0.0060441426370553275,-0.007640371479723407,-0.03627397729871645,-0.029566477611662145,-0.013402278408552126,-0.016229402012214122,-0.03329678284097459,-0.030369828197792714,-0.026519636040952033,0.0,0.005995169971009018,-0.020044889879417993
5,4,-0.040394067486100804,-0.039291830628411406,-0.024707314957265913,-0.05245553119795793,0.012403690217078212,-0.0028571807069366906,-0.039944859117053366,-0.019632567121271483,-0.01739903091446393,-0.15707461780239468,-0.012915307076100224,-0.11651149726695953,-0.00736209748631983,0.005729443735558171,0.012002996135636879,0.0,-0.025945065973111303,-0.007431105345197697,-0.0208680389005218,-0.02636300980651224,-0.03642385996823544,-0.027756706217080707,-0.007811936452835566,-0.01736764459625928,-0.029903956256024156,-0.026449749658068122,-0.02757796990857142,0.0,0.0,-0.029920794912670523
5,5,-0.03598811569481042,-0.046026996570564194,-0.030587094719872532,-0.04007418131652146,0.012856180683134433,-0.002545761964008686,-0.031221130098987637,-0.023314057008385403,-0.024349190157359313,-0.17294944115688665,-0.0051137427976810645,-0.13137502852542493,-0.025344734291272764,0.004188886768697109,0.013936924936443773,0.0051603762309799794,-0.033778248789859244,-0.018488682701696457,-0.01899718168033332,-0.01568409142335614,-0.027049573406057903,-0.023760489319686884,-0.0036447137512437555,-0.012718797622941702,-0.021326861938934072,-0.022032515459458057,-0.025440751542128215,0.006513141938726874,-0.01156950749133262,-0.022534602264999815
6,2,-0.045294999143550174,-0.004082469014729695,-0.04992594930063915,0.001990572603847024,0.014870206788959256,-0.006930439106237141,-0.018176149273109732,-0.026788648293109285,-0.01843660708374978,-0.01912958263864062,-0.023927186852731597,-0.03208827921812657,-0.010874723646911277,-0.06608598844467872,-0.00393980642790015,0.0201781429336588,-0.00805871771735589,-0.01771215825917316,-0.020114209675187567,-0.025240540390489397,-0.017244638392446,-0.02058910111693152,-0.014450118533095246,-0.02030321503443333,-0.022975584471907257,-0.017692236313701398,-0.011660533528182276,0.009937745351034366,-0.00148066645597561,-0.016329298512714252
6,3,-0.06811176932964225,-0.012243106702829742,-0.05421958488775974,-0.009567994840141647,0.02188064426861494,-0.005244575985369149,-0.01967166352507188,-0.025278158631782177,0.0027826829454221103,-0.024952336839982436,-0.013224800877725873,-0.02088110078222219,-0.013667316018056541,-0.018804158086156486,-0.0035405588765450857,0.004984979011959295,-0.0043723977258398605,-0.004172791577591872,-0.02100660761233647,-0.01592690512539846,-0.014582960986884552,-0.022519079293604694,-0.022949935846842295,-0.030024607917189305,-0.024400309009295185,-0.020514226975949845,-0.023150144921533444,0.004339503133103717,-0.008208713502732112,-0.025307182648824256
6,4,-0.04152390688418295,-0.00780862696690704,-0.04915041260834585,0.0,0.02172016591130091,-0.011585907369643128,-0.011097583050803744,-0.007323926493311261,0.006124812203296276,-0.019354206161427162,-0.010661811050141329,-0.015871590068139985,-0.020297317564504175,-0.021806639567195835,0.0,0.018042581953884418,0.0,-0.00010484892855694428,-0.011055837829879706,-0.016593113017401406,-0.03683668770535217,-0.01319910449959466,-0.015983139263713947,-0.025069457369337744,-0.031992759665143145,-0.021307256152607146,-0.021295359721692997,-0.0019030208049428676,0.0,-0.017597297599666828
6,5,0.005438894102532288,-0.011410677624184518,-0.05789113291436049,-0.01549906207333912,0.016062712754094766,-0.012885224834500109,-0.02363568296065277,-0.022803115183744838,-0.010106714088079116,-0.025034830850124146,-0.017632466195594554,-0.030279244445619136,-0.028461717664232222,-0.08801488728139129,0.01164224953475601,0.006320593673795227,-0.014948364633227296,-0.012622098885454403,-0.020619156874324807,-0.013420941924433882,-0.03350722149687696,-0.038437214262714375,-0.011348661437102614,-0.03624655171983132,-0.026344903438438982,-0.023401863413144097,-0.018808678871637396,0.012512104124113244,-0.015233363726246674,-0.026467152996974885
7,2,-0.02490807321123345,-0.046528166833285145,-0.022207732938849256,-0.03993421733093688,0.020484651405237336,-0.005950855788250109,-0.005226373197107226,-0.03055999634945819,-0.001357416781443993,0.005022542428545079,-0.020308020781650615,0.003589100328152739,-0.012087518881150644,-0.013065490778481348,-0.0027959320735795323,0.006835727577060052,-0.008510371460842922,-0.01372921865714527,0.0033050853150407844,-0.020684240732731285,-0.03150170335230537,-0.022946114315180843,-0.01347087775534453,-0.01861182350591495,-0.014016004470973537,-0.019138144264468943,-0.013345982667450101,0.006042801864854369,-0.02080424420638194,-0.02314348511510428
7,3,0.00852271968683832,-0.03252547363291172,-0.02274910230009758,-0.04654767436534002,0.022356002704983793,0.005329645437544411,-0.008136651988147198,0.01732311481156963,0.006583090135243469,0.011335476655521703,-0.005048412505710198,0.007912831730957165,-0.004878067901577049,-0.02670043305770811,-0.0133128824314461,0.010321668712715448,0.005816329096931444,0.0027897461124545553,-0.01781441430691752,-0.020121076531534776,-0.02431317361429794,-0.022318818065755003,-0.013960204191871023,-0.014908899306345036,-0.026323193809278944,-0.02863973368458886,-0.027705848266038974,0.01191136964765771,-0.02729752191338372,-0.021575463836675468
7,4,0.0,-0.03575337709098686,-0.05441392690840771,-0.03376054826407682,0.01709876208583877,-0.010731720270432454,-0.02154242521041,-0.026103470371628745,-0.013049674804805178,0.005713448362023976,-0.03234927078512434,-0.014409271065525975,-0.026840265668222008,-0.0175112368005072,0.0,0.007436215255905376,-0.016979730656225545,-0.05071056382104355,-0.015030257064951424,-0.02944870452679066,-0.031145407696106298,-0.028281755617198867,-0.030426930567417354,-0.019023084550189973,-0.04084092282297508,-0.039969752401362024,-0.03073957781851888,0.0,-0.0179912144975089,-0.027919327418900575
7,5,0.01089383878380723,-0.031271737159349,-0.03896629876152777,-0.04065266399281156,0.02584472489852563,-0.0049477499455642115,-0.016621718761196724,-0.017924850227518413,0.01517155658251837,0.01037457947465914,-0.03638083179966656,-0.004082793926282635,-0.006956842923800138,-0.0006527323266485308,-0.003877995384465649,0.005416891166917098,-0.01827259877998008,-0.014272511070634042,-0.004246907217323848,-0.02571987340610596,-0.027177240847637285,-0.03148818190563868,-0.013217105790785333,-0.022512324515458787,-0.03492381229747635,-0.023511094744696703,-0.03188138260021739,0.010502358886489094,0.0,-0.02819679793851093
8,2,-0.10109543806790727,0.022100825606346578,-0.031141369768071872,0.017794467064901856,0.019953170864879837,0.0024303663659227927,-0.00696942197327025,-0.02277071004424072,-0.000906492107684783,0.026882024004288636,-0.00446331477005142,0.01741968391694921,-0.010994923088177318,0.03184700606566915,0.0,0.008647251040743285,0.0031189278454985076,-0.010289388849590011,0.032384082416090754,-0.015579488250437763,0.003958355283865443,0.003378260122144078,-0.010835636075515222,-0.005977445330508033,0.007829481325361338,0.012713744407696119,0.006389301491412341,0.01091930325301065,0.005872060677084177,-0.0013831330984626494
8,3,-0.09612489849853795,0.02137352216039406,-0.03761070155937442,0.014561799015093007,0.016777883593301245,-0.007335156063953855,-0.009915736444641306,-0.014820022336404769,-0.002986005603852327,0.02306291218909201,-0.004758072354647171,0.009773407937213525,-0.011250890703332772,0.008683805693822474,0.0018763282106340293,0.008828278664789201,0.0016263229156973842,-0.011012047818165472,0.06463190721278397,-0.014103518195174712,0.007721950970232652,0.003518446569750213,-0.010210736788092274,0.0024552734484469515,0.011077686968830646,0.008816811688909156,0.005525809371656235,0.009926850825020754,0.006615644897679842,0.0035477368273918626
8,4,0.03169148809175722,0.003212315055820765,-0.018210123590601958,-0.000955979599869948,0.010047084199324994,0.00793167057901037,-0.01053623182855964,-0.017940232979287363,0.0004029455019030209,0.014775721064717338,-0.003588414315072539,0.01140009232920843,-0.014168173889041085,-0.033998621358333876,0.006115979212133919,0.008953629727194334,-0.002219693241673728,-0.004380368237446593,0.03511325746120036,-0.01928795427993779,0.004610361064635483,0.007011988579142321,-0.013643216307806872,0.0007267653002847596,0.006520271121555048,0.007504906311578383,0.004307200520652253,0.013521320268422291,0.005422042806019281,0.0
8,5,-0.0972591910199237,0.028010863633352614,-0.031474399900127924,0.02176464493547676,0.012889299923825613,0.0008893923583763435,-0.015446859985122175,-0.028152970280225197,-0.003884575410535423,0.02336728741048851,-0.003473532544894309,0.01936730747568528,-0.008904634630910587,0.01493483897314089,-0.005705403168169176,0.013377598015834706,-0.0029439055626228,-0.008720938998261997,0.04596968196092147,-0.007398256143014717,0.007091856567216194,0.008734924957804088,-0.008775316629384727,0.0,0.007368834038529378,0.011930461890504132,0.006064344893956165,0.0015557849943929952,0.002720916435094248,0.006376538603155546
9,2,0.05919076864024177,0.031827017740543626,-0.014385336456597592,0.01169523473447305,0.01569787980491011,0.0007689523657642833,-0.01856306522430695,-0.007572296400499737,0.030923649227799,0.021656924753057846,-0.0025856823681345703,0.015612280717121757,-0.024244945471696533,0.011254377844852809,0.01074624904429218,0.01212410686761825,-0.005779141518119785,-0.0024941394034048853,0.031138071152234922,-0.03364767747204338,0.009397819937344815,0.008262427004863737,-0.005023267537818926,-0.00797056501831847,0.014894006545042526,0.014169858761256579,-0.004466663056755429,0.00738026750082843,0.0045608794273701014,-0.003083791632490507
9,3,0.060270056934651116,0.024405117425586403,-0.010498492462460693,0.009553756889405796,0.015688357426160593,0.007186827210976632,-0.019536222345605148,-0.017207769462710673,0.027942306224483557,0.02000718737758765,-0.007435884921824884,0.015651732139721722,-0.02627623537144061,0.010777224609726133,0.008443744821748825,0.010151170214746832,-0.0012343877864292307,0.0,0.03336162947681055,-0.03861789240037983,0.0003839794660897844,0.0,-0.006648006280088978,-0.008509511471569961,0.006768506061581664,0.010227664302089157,0.006662256884970651,0.012683543780084322,0.00901571139412885,-0.006351792264884248
9,4,0.05455140732392874,0.016785797780630385,-0.008649061521170426,0.007401147730196095,0.016223428061891337,0.002616863004264891,-0.018964492910942155,-0.013376667725306546,0.03265036414877827,0.016132005549190725,0.002122688572568837,0.014426332366554676,-0.019904580941397104,-0.011185773352212602,0.012985508749108185,0.00919837430014192,-0.004544534730672289,0.0035498241301651773,0.026119426720581332,-0.022333068425793995,0.007919894498164326,0.011339096651527103,-0.004990255881805586,-0.004252630891075512,0.010765659858896978,0.01055629095101028,0.005527589840761071,0.007165834564961726,0.01181396465103389,-0.002550703546746469
9,5,0.059943697403016416,0.03361342716690103,-0.01584071826223281,0.012810384439989365,0.01717718452299541,0.005276359818417994,-0.02060886573733456,-0.011048906781598616,0.025675017651799067,0.01932053164364017,-0.008650708396182386,0.017787186306961064,-0.020968411626561427,0.007928024612826753,0.009370597366357966,0.007656748364246804,-0.006600874795943387,-0.003454558460585691,0.02802177602645506,-0.045943565434187636,0.010261000278818433,0.004982103688604196,-0.007482400538373651,-0.0017896080319552976,0.002326108377285377,0.01233008253914615,-0.00169317554493785,0.0074153243766719446,0.007155631138221777,0.0018951857606943068
10,2,0.0,0.4031263425941596,0.7634306728410358,0.31465645754272575,0.008132251056520268,0.08459354487460313,0.0,0.049340257295298784,0.060319162092300704,0.09299107360235648,0.27281725149463454,0.03996443580913245,0.03056367280163208,0.2593676239231444,0.0,0.0,0.0366820242404966,0.0026738938098833653,0.10950220972773206,0.05751242712482818,0.05170887242680622,0.07654065501268925,0.014946040939065153,0.13463543549718038,0.04950250824317903,0.05364336837602535,0.10428908484322186,0.031166392188866965,0.0,0.09968409444329707
10,3,0.011931033973461957,0.33480900147353543,0.027286071162689884,0.31504671868075684,0.030828154816162856,0.0,0.34592465977260667,0.36896701745486205,0.048278271631795544,0.08773573061937023,0.12326561365513133,0.06698049874440448,0.0329441996598252,0.09557290799799412,0.026313214564547494,0.13927863007869368,0.2466592048553069,0.1747571490052322,0.0481417662413226,0.06668045074212126,0.08856669966719988,0.038138713041639516,0.0,0.1017620817073639,0.02762600393623904,0.039937020597554884,0.10714025163877539,0.008534993348077613,0.08830281138200768,0.06852482654500447
10,4,0.06366140403562026,0.303154248472673,1.262325384058694,0.2830727601094858,0.023877267397298896,0.06881282138602884,0.0,0.0,0.0036687682785547793,0.06546801584296857,0.3049050021799182,0.07174425594751543,0.00899536702991055,0.09367597976092612,0.012621838282799391,0.012385787473529364,0.03874217971388205,0.05218622649487292,0.05245732995789876,0.045560156664402385,0.050156369141642454,0.06017073022341002,0.023346016686326188,0.08891317467571036,0.040224412124215014,0.045766816194560134,0.050046102560318495,0.004495566248691629,0.019574850670195598,0.05178092118876432
10,5,0.04299156958805872,0.343414670587491,0.02595793594809459,0.3578960290963291,0.02525836827748673,0.037418847150270995,0.37990273016362197,0.6150759622717592,0.05906311650062501,0.0,0.030722256465576248,0.08640401445848811,-0.05505860602238499,0.0,0.011780749985017325,0.08863131430815074,0.23077814843926592,0.14178578177043377,0.03649555352701617,0.013414330210184122,0.05947347077260923,0.09144135171355994,0.0,0.08037819774632915,0.06139004612471388,0.07514700110700945,0.09587973724292165,0.011075467517461357,0.08961197442959135,0.12360367761400326
11,2,0.0,0.14221392667691968,0.0,0.1538129630860206,0.007770734907509014,0.021964497427818586,0.2393840594515695,0.4387719627656573,-0.270773702426592,0.0002941489480368098,0.04289355641432313,0.036556914829631526,0.0,0.0521711001050687,0.03312907813618515,-0.46735395081287484,0.12283971747182254,0.06418150824092883,0.027593003476533817,0.05708921495198571,0.061018313073377684,0.06241945254134418,0.01339197094994915,0.09711978343537508,0.04492228758078998,0.02028016279263356,0.09777805895224245,0.005032100981497756,0.012701760930083017,0.05642632504272238
11,3,0.021575901627416516,0.2135542629910897,0.010653066007964007,0.21299773456983617,0.04322148870606246,0.061067792830971857,0.2659960609920836,0.0,-0.046817784074994595,0.01966891262659387,0.03181786009545606,0.029613248534764325,-0.014415811012889912,-0.11364544505049218,0.060184627079206576,0.08035157306777663,-0.11893209102033575,0.017328134926200667,0.018921533805995483,0.05790163378217461,0.07127140110706187,0.0,0.03061678129230805,0.10315343435278357,0.04189280918703764,0.04583911334365531,0.059930586731231306,0.008864692830777399,0.0,0.0183107135227496
11,4,-0.015221464181674693,0.17725721941693373,0.14585297620347404,0.1661438042099288,0.07239265436530429,0.044776920360999894,0.04413950881204287,-0.03162244083241428,0.0,0.035266031609527015,0.08724952306287381,0.0,0.027806204053045125,-0.14931327898635172,0.030442754241196468,0.00938541685497618,-0.032558601812278654,0.0,0.08664357055703009,0.030585147786976297,0.03601658278530784,0.052339205718848425,-0.016967506691148104,0.10900303086693408,0.06929638712400155,0.06094973961445971,0.1272533300114137,0.05987065234472999,-0.05915072151379669,0.0630855868701452
11,5,0.015768999704912412,0.16353083637093224,0.037671909939980264,0.1964957553008413,0.027293337554210373,0.05976053856384239,0.2062570343282103,0.458444711856564,-0.2689990630366097,0.0,0.12317446865765735,0.03239966663988225,0.027830362014350296,0.1054167271589389,0.031664045077766934,-0.5272709279525397,0.16688410994831615,0.05995226016189836,-0.041803013309605286,0.00353172654552536,0.08973281785799869,0.0640594755137307,-0.05854041532420062,0.07492134200723971,0.0,0.06363054512189337,0.02608314495489117,0.0,0.010891707397317374,0.02484684687661498
12,2,0.06460617104941457,-0.0060118548288921915,-0.02925977332041385,0.0033989184306877224,0.015877952155525062,0.013181392626531695,-0.008013405828458463,-0.020519967127076655,0.016750821718535737,0.007809879867199428,0.005466324296021244,0.0080923523294881,0.09604517491372912,0.032803265600228525,0.010178510723378456,0.008532944837961097,0.008019093874730591,0.020201696143737527,0.00994928831656871,0.017936581206765556,-0.011698225246039553,-0.006367224554791235,0.05456618306483522,0.0020699865863400974,-0.0030312157801784985,-0.002952112056723478,-0.005189978668161101,-0.2585407881409314,0.009737150107844206,-0.0074580308060331335
12,3,0.03559475828830647,-0.03329905951382559,-0.0198379946157016,-0.048193571966083815,0.028167897065327567,0.007488131836986038,-0.016677207882876174,-0.019640110124291107,-0.003693213622670964,0.00831911056120873,0.014167816391616177,-0.009797612786439494,0.08039175323557696,-0.01228222924384393,0.011748689841955116,0.010182655530404025,0.010816212170374422,0.014061272293729991,0.007652739271173853,0.00624180376453724,-0.011607859839338288,-0.01406008905953796,0.16848813593722778,-0.015890852469021423,-0.012128977863268477,-0.01669975303811805,-0.0022282223785967774,-0.11017054706590124,-0.000917532646930775,-0.016017819796764518
12,4,0.04791011056728112,-0.017906819820262224,-0.031435645814748815,-0.027448276179632282,0.012660867683130073,0.006542020927328404,-0.00998056634052047,-0.01267254357347082,0.009917522683175806,0.006024377388596458,0.0,0.0,0.04933161665835282,0.028163867241867008,0.020988386222164944,0.0011779543760196964,0.011821908216856886,0.016709792629130013,0.02036871268786869,0.0,-0.010208896296564143,0.0,0.1602981245717599,0.0,0.0,0.0,0.0,-0.10978352806685654,-0.008800995639603626,0.0
