f_id,i_id,pca.expl_var.cor_init,ela_level.lda_qda_10,ic.eps.ratio,ela_meta.lin_simple.coef.max_by_min,ic.eps.s,ela_meta.quad_simple.cond,ela_level.mmce_lda_10,ela_level.qda_mda_50,ela_level.qda_mda_10,pca.expl_var_PC1.cor_x,ela_level.mmce_mda_10,pca.expl_var.cov_init,ic.eps.max,ic.h.max,ela_level.lda_qda_25,ela_level.lda_mda_25,disp.ratio_mean_25,ela_distr.skewness,disp.diff_median_25,nbc.nn_nb.sd_ratio,disp.diff_mean_25,ela_level.lda_mda_50,ela_meta.quad_simple.adj_r2,disp.ratio_median_25,nbc.nb_fitness.cor,ela_level.mmce_lda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.diff_mean_10,disp.diff_median_02
3,3,-0.07819712399281242,-0.04266994742117797,-0.013347759045729019,0.0387322685646313,-0.008556851172581842,0.021151079540588286,-0.07219621203693305,-0.01061655607339873,-0.009394656623409381,-0.027505322498090068,-0.08526323664002866,0.011821792456454538,0.0059800786413543305,-0.033259166927322836,0.010456051325441501,-0.01208502377059159,-0.0036795107576625963,-0.024406980442594983,-0.00699850422373105,0.0,0.0018608848465432315,0.00442038812171669,0.022843549332833307,-0.004682629809654254,-0.024773592423985358,-0.00536274442668816,-0.00777579017524091,-0.013735741751463137,-0.012989436671981214,-0.022679765285344933
3,4,-0.11946861323822416,-0.027863910499960624,-0.008603616809258738,0.07412378431055928,-0.00731040687956426,0.02000846199647456,0.020723299922142988,-0.003925191775565377,-0.004541325364599488,0.0032549149981495815,0.020268074692937288,0.010082001865504425,0.003939505942472277,0.0041229056682793586,0.007260004852443387,0.0,0.023373198295257608,-0.024198480536902454,0.02372958522207902,0.02347575829777332,0.029337627813551703,0.0027676099024943612,0.03470169905158392,0.02341987810657846,-0.013301606220808067,-0.0019897607761912156,0.0062049945137986895,-0.007193331256520372,0.01824696497539683,-0.015947336601882384
4,1,0.11479323815544984,-0.02756661021572604,0.006232210408560923,0.029579902783200385,0.004762805501607403,0.020828723174442842,0.017814325340614223,0.02379282971579466,0.004246336165473041,0.04870274049566109,0.021951749825699862,0.018075989578105578,0.012735044675049934,0.015129284991353853,0.005547032287127607,-0.004390733710288142,0.027206516310537665,0.005739155494953907,0.024888456180960694,0.06780716714055957,0.032936249385511374,0.008572547715902878,0.04346051881588375,0.018379536119097817,-0.00754353558301335,0.009971408236214313,0.006317444105738257,-0.007018784072702622,0.015621763346999329,0.00019430838522960237
4,2,-0.046163447137802155,-0.03677511546386608,-0.0020683071729256652,0.10478329677669929,0.0,0.028841949996623817,0.017386813482447527,0.011973603561907784,-0.0025591003248530697,0.0429809512947051,0.018248319162576326,0.008710106924756406,0.01302745396212715,0.03791237537229654,0.0021071644225705843,-0.0075094023093188605,0.0031703807996106836,-0.004276248059136539,0.0,0.023704354013991374,0.005621713313027438,0.007123538120089007,0.024753584209760357,0.0025770295441424063,-0.01460463617852438,0.0,-0.0032934111569361824,-0.013683309909645572,0.0,-0.007574412784531193
4,3,-0.0778305946850354,-0.027085967336887604,0.003103586730487086,0.08114171533553527,-0.003646636398746503,0.0245887207556722,0.016268539131922805,-0.0028047054500989488,0.0039254752691956635,0.00970586390716803,0.013071803359131884,0.008111283957850227,0.009882619504084991,0.005500603480157171,0.012604906472078903,-0.0028044328511294264,0.003930523519900572,-0.010368635109446356,0.005881113430635021,0.02459300818025187,0.003871602742265598,0.005842040730952104,0.021654937114420986,0.01070675613221158,-0.010732327734567018,0.0,0.007036930151076627,-0.011905788565600206,0.0027467775836172367,-0.012293028889104468
4,4,-0.048287285711333464,-0.02531022521589714,-0.007339028690016715,0.04258903015671995,-0.008856313348463547,0.02636670577951214,0.01886448758183791,-0.0024852525750028442,0.0,-0.021170568630724175,0.012584313199908673,0.008459985145865843,0.00917159410617853,0.05252759420368365,0.007980169282021873,-0.010815143962355514,0.010131294893980881,-0.010404268874630702,0.004910503608874822,0.016408210123969105,0.009658650071474664,0.006616798396562068,0.02184845734614148,0.004505403984734251,-0.016571938439747746,0.0017934536443438148,0.0017957595354981884,-0.007222268528613428,0.0029243346701369258,-0.008844301119810827
5,1,-0.03792317999032713,-0.02271659657946762,-0.0537436990230854,0.007055550573651481,-0.03587652117238127,0.021942293066653518,-0.16157337941181837,-0.026453382374987067,-0.0203400712212104,-0.015874675800856664,-0.13973586600525373,-0.004815094479504567,0.0,-0.023830544187377067,-0.01599590089487457,-0.03354171010812845,-0.0192897077323283,-0.01617846255087607,-0.026850139520487037,-0.007927069018399624,-0.022168487286984895,-0.012395525458047452,-0.009947984023216894,-0.01985508364267552,-0.005154803879982406,-0.014654853000142909,-0.014811917273124142,-0.016451514540434142,-0.014818201150471666,-0.005057111995537156
5,2,-0.02661577541107224,-0.03446460107710492,-0.05793786145488988,0.0,-0.04080253010757218,0.012004729973986383,-0.18549633707906787,-0.03107723945983537,0.005978491209323034,-0.01069542291696629,-0.11306721689026716,0.004267368340743094,0.0,-0.020156867395309586,-0.025544764291011268,-0.02753773355122724,-0.018537813572125583,-0.005787240336380006,-0.023026299751248758,0.0,-0.022009615560516504,-0.002109955797631291,-0.021206313807450416,-0.027446697477384985,-0.009904106836978899,-0.009817951399042624,-0.012894672770357107,-0.02697120229195593,-0.022700650737068284,-0.014864431042137749
5,3,-0.03380865139584688,-0.014429771036630956,-0.04954512500564545,0.0,-0.04270795323250781,0.017502183536124816,-0.19645297207167367,-0.021410666692216973,-0.016477624754409004,-0.010506458596851453,-0.12470198453457837,0.0,0.007574399290298461,-0.012505199909011278,-0.025254676499020023,-0.034947504693620735,-0.016280443092979713,-0.013145313669220116,-0.023380689840010016,-0.01006387645151241,-0.03311599043562019,0.0,0.0,-0.028187140812819256,-0.013066649845580536,-0.0010681321782100017,-0.00727387876190827,-0.015988593272188045,-0.024266892265279005,-0.024913105269633085
5,4,-0.03673176267549749,-0.007241353849425314,-0.05379737192280848,0.008145096845360078,-0.042925397040339486,0.01678182865742056,-0.19329881100537188,-0.032905941761634694,-0.013067637619469663,-0.007445411282486936,-0.13550778483906556,0.007087914670440509,0.0,0.0,-0.011518772297859914,-0.03813922887955856,-0.03589762180324274,0.0,-0.023835382137330996,-0.01855493700261529,-0.03789576086932572,0.006390360487522173,0.0,-0.027240938449652807,-0.01809427650470008,0.0,0.0,-0.025724439922977627,-0.0276668620737065,-0.02030784874645286
6,1,-0.06412389997584089,-0.0469040291440809,-0.010118431957772955,-0.009691042263855476,-0.003990641006132889,0.006359451164386631,-0.05431417868224514,-0.02247891071839017,-0.02020471999488216,0.0025721539524356796,-0.05570780397730163,0.013793851768325677,0.009639817777975346,-0.008189247029246172,0.0046279584345612634,-0.017116058022365876,-0.027646077753686882,-0.020024339226759225,-0.020737851598938484,-0.03578910135973723,-0.028942203457872406,0.018732415269155117,0.001882378161374737,-0.02289662156231942,-0.013268495623170729,0.004281644055111139,0.004326488653099175,-0.026856677107751636,-0.030928844693652535,-0.031166220218740492
6,2,-0.10640178971649761,-0.05930546906280337,-0.015762541262316188,-0.005010540398755398,-0.00835258876477854,0.02165052251283711,-0.04953585058611765,0.0035484736727180166,-0.0235794680603173,-0.04830640920756088,-0.02938765212519326,0.009176315669468693,0.009449155448244262,-0.017632959781547858,0.00470929304493678,-0.014190089491304125,-0.012125785678195639,-0.016376853581714257,-0.021419320030769573,-0.004863908030413422,-0.019602610414683336,0.017034675053794274,-0.007576813632279467,-0.017837495927258917,-0.014322638528458664,0.0,0.0030867155359937393,-0.015288129715470056,-0.018172622610987288,-0.02053837753696769
6,3,-0.08131047921059481,-0.048856259738521896,-0.0410501381583116,-0.002889806300675951,-0.022567606932680645,0.024335602458051026,-0.03740999778769319,0.00226799978899786,-0.027386664867331018,-0.021028707004470237,-0.03370656598136107,0.00360123035486401,-0.010043003052591315,-0.0038602543831783853,0.0023790080109792056,-0.01726243222178414,-0.021681519990091158,-0.011477647512950495,-0.015300365618908629,-0.014455712717786506,-0.01824171981554365,0.004147423275866174,0.010290253852141884,-0.014774290864064926,-0.02299095853017663,0.0039348476772689545,-0.004338307985526313,-0.014337253581717474,-0.010250400127751025,-0.02686683580789012
6,4,-0.056948464984580505,-0.050705181703969926,-0.010708940185222754,0.004731728808947039,-0.01344359019182989,0.02174207532219058,-0.04982212641791983,-0.008966873867428948,-0.023947550157932596,-0.03255504444322313,-0.048910364918444305,0.006330477260620415,0.017527917022418488,-0.011627958497791635,-0.006435923084775863,-0.007892386587333544,-0.023341892726187002,-0.016066689428257952,-0.017944037956375725,-0.022468440287345848,-0.028374909441660434,-0.0018349227649692157,0.0,-0.0286021442581679,-0.014634731303314497,-0.007221523013153319,-0.0031688266368256335,-0.0244812001060076,-0.014311608201352494,-0.030796103388424423
7,1,0.028100261661715267,0.010023348688437295,-0.07799678382203881,0.01576345578701352,-0.06672577216840328,0.02572275402731382,0.01697078318341716,0.0,0.0,-0.011701205966054215,0.012421031312547862,0.007187397715712848,0.007119024030358023,-0.005027135104629293,0.009827348362851068,-0.014869909047007746,-0.02794772430161327,-0.02511234274740573,-0.028127794948467885,-0.003550319912968211,-0.026696810902485213,0.0,0.009399437002241232,-0.023986999880467083,-0.024151394838095766,0.0070496394097465664,-0.006673357163572091,-0.026016371082106166,-0.014915318321656823,-0.015049579274008545
7,2,0.012615923260030831,-0.014216193435904495,-0.04620811186932364,0.002074949903216161,-0.04532646219263084,0.031065666289431235,0.0022576255965481296,0.002555840270418941,-0.0013480020096677536,0.00259652109607858,-0.007194774265377346,0.014909726589883598,0.007408529689162127,-0.0074031600368958395,0.008569202600418838,0.004738723221334604,-0.019735988348613343,-0.017109203201403522,-0.020912844815756615,-0.002814526532993994,-0.02293572799161031,0.0,-0.013485198601968423,-0.018588352032343602,-0.02540939068214343,-0.010714684624800686,-0.007843479981193238,-0.019670911784150646,-0.02048102303929067,-0.016359011370080168
7,3,-0.009601574138134311,-0.01739811272909586,-0.04139008507392161,0.012561181843841002,-0.048940629731207635,0.012243107669016345,0.017396747574891375,-0.0011808161614223628,-0.0015801365873971962,0.0,0.007896299422422051,0.0050747893089963525,-0.0026736415928352297,-0.006324873158498362,0.016213004878294413,0.007716443559234065,-0.0230310066875693,-0.030349417950155874,-0.05105016953332628,-0.008723324398616866,-0.0364658472012358,0.011363892816061677,-0.020937089953424665,-0.024571815577947687,-0.009098850226792507,-0.01447540088399596,0.01921451549786571,-0.02621864543857766,-0.0015893902748411876,-0.013133790287024494
7,4,0.04499781854573709,-0.08637080174318001,-0.03728687657608298,0.0036814575396219573,-0.04197392047877138,0.01873094021970867,0.004063622005822554,-0.0055040912295108435,-0.07381453078691194,0.0023913189135360557,0.0,0.0,0.00618524929050307,0.0050890215372594305,-0.030337522233671754,-0.029391153427436423,-0.04285097681932226,-0.024514742071425344,-0.03572340211905661,-0.0034323946269115,-0.04706117347377542,-0.008102386235628423,-0.010135422311997822,-0.04434479903734018,-0.011495920867823362,-0.010945924722425004,-0.04682314781352359,-0.035483548410916166,-0.04829456681352351,-0.030355701286692738
8,1,0.08793962521949429,-0.03393910228587622,-0.009266776661669661,0.009039196491502775,-0.007933064967066177,0.018604655791057974,0.04399875196746578,-0.007552772237843421,-0.01010209105860236,-0.01863358662311837,0.03222285070586993,0.015785090991037882,0.013815857003283888,-0.017874360418847983,0.006241105416718358,-0.008339982444325367,-0.004803911396452355,-0.0165473336089655,-0.001428526704310068,0.048633474184559634,0.004577095380561155,0.007783046520571945,-0.03994965586076881,0.0023008728247544737,-0.057195669197890195,-0.0042453994673356844,0.0027897929850172407,-0.010183715993438964,0.0,0.003021580492795141
8,2,-0.08900504302589882,-0.040499056592196,0.006550135161023714,0.01544546072079414,0.008825006570982508,0.024408619473839002,0.049308203877327275,-0.003964416000916682,-0.011084277687318407,0.033167731896550624,0.054123731138985644,0.00565159992295261,0.008904819400932004,-0.00973710188225331,0.013403588104160945,-0.008176139942002628,0.007695604684450089,-0.011857528219773199,-0.0015007683851096451,0.03118066586027582,0.008126338721240536,0.006256384902890599,0.006093363460537779,0.008839309240841135,-0.012731596684192006,0.0,0.0009535652692419794,-0.002233292057833236,0.0028905401078001963,-0.003488822145848558
8,3,-0.10268802228851379,-0.0429520398762924,0.02907969813534663,0.0,0.02724035411918216,0.01762308398939995,0.04192163723966327,-0.008585113468908473,-0.02632716135342246,0.020510601503637954,0.030643948741992194,0.003886180628367472,0.012138125250399048,-0.005995339134646775,0.006531464500578746,-0.005227357854214229,0.010439928603391768,-0.005181935069140463,0.010754124367928934,0.04618953436141154,0.008214634824680905,0.005506996608514551,0.002331723803672886,0.008009467309526765,-0.0024773412281592216,0.002200039123672698,0.0033247668338598005,0.004241403462024063,0.009936998520246064,-0.0037437757627155066
8,4,0.05273464007528164,-0.02990709493946109,0.0006665144342709664,0.014956914438148582,-0.0049338323539487305,0.025039020338842498,0.02140047920960962,-0.002247700823825839,-0.005073842781201293,-0.058769667207502596,0.017968798503758363,0.005137520130319668,0.01219766790610051,-0.012186079329012209,0.006796951679898033,-0.004022485425986981,0.01233108676487487,-0.014894462057163497,0.0026539539878003664,0.030107517973768184,0.006728426752938443,0.005296383187331569,0.008412385340436188,0.0041028409748292555,-0.028768416880751893,-0.003235733564547899,0.0,-0.006442240188642808,0.005699446165438195,-0.00201919802069115
9,1,0.09257314235130407,-0.03047986083840848,0.03828558096139244,0.00494819743232483,0.03556981094832512,0.019071480573993937,0.018686644691286003,0.01991091104619551,-0.01175029869179077,0.02392927723545442,0.014322612015426991,0.016598156474000772,0.013424911849098678,-0.021131769085144858,-0.003264049278780004,-0.011391566084195281,0.013220238437529702,-0.013125529453174398,0.00966697517916873,0.018841700724109622,0.017289849502341095,0.002019521324997678,0.020930955163428855,0.010955125030131005,-0.04233631873005658,-0.06280289590428059,-0.011691377793539584,0.007761278726533927,0.0,0.006839446072100075
9,2,0.07130032453213901,-0.02501901004020418,0.03691802010580872,0.01100896441267779,0.014150182081142715,0.01871101537240963,0.013602890250920055,0.030004926281961247,-0.006490214852132609,0.002411839799368945,0.013496191783846923,0.01239464344997318,0.007748216047680043,-0.006565336396289409,0.005458817142226416,-0.009423166720672768,0.015976146940795702,-0.01181902517177276,0.01579392833963482,0.023553328839805848,0.01159614131455819,0.003092616346818719,0.010351506501205088,0.011284460540757962,-0.030142373613718382,-0.030166252217546388,-0.005524868771412256,-0.005168757629628248,0.002454373364661838,-0.0038849115637769327
9,3,0.07294124007622817,-0.029287797192371415,0.029168074239917796,0.009836455841147992,0.02422168226694893,0.023323734349030373,0.015631910233847926,0.021014270292400702,-0.005664146461570541,0.008005257279038308,0.010559648985730724,0.01568720645499004,0.01201025827654667,-0.009908575823658186,0.007806571662053063,-0.010326662719113366,0.011368753929601322,-0.013850186001060097,0.013116130856800134,0.03619064184229516,0.010158210715322163,0.002676788547291864,0.015278758541071302,0.007955482729270782,-0.03790365053780348,-0.026295237724560563,-0.005796781507093868,-0.004537681726022202,0.0031672182847472807,-0.009442959239788107
9,4,0.06329780578480393,-0.024087067814084456,0.01588241135019075,0.007894938888183975,0.00829701921388272,0.01733985085959097,0.015176719739290578,0.03293711232897839,-0.0049589262804064504,-0.004191710670359838,0.010240262994811997,0.014989088703704523,0.013046682787013097,-0.013643432938286404,0.005163195972660475,-0.011306226182008008,0.018603366243150926,-0.009495928604893886,0.016913618621357096,0.029917297613673566,0.018639062438832843,0.0025661487796247023,0.009686990306091589,0.015848783560001578,-0.028724205147886803,-0.020826954970120687,-0.002979770483005531,-0.006294965069580549,0.0,-0.005211022536167953
10,1,0.029042586195464182,0.7730665550855416,0.5113548281953608,0.0644758970031758,0.47976779569055084,0.06284044402708977,0.11713745447863544,0.0,0.19414986948201918,0.03708669526561115,0.09110552629043278,0.023940690086103444,0.03815559507997346,0.08455183338887728,0.010884367449160326,0.0,0.04397949037769755,0.004376489185463406,0.05885522929018716,0.05825625032390036,0.007087485518070924,0.02373732196539935,0.03409537572912025,0.04704602117791046,0.03622973446430233,0.13390609474968196,0.07514412768131762,0.031082575632564113,0.06593124966813568,0.08783225617694512
10,2,0.0,0.5470027660219869,0.4182953828798137,0.09036945160832732,0.32752514771289665,0.0602071456764377,0.1673320148439954,0.0,0.2949508991340435,0.2708464470953995,0.12217715194127265,0.05549493747990031,0.06968196920452319,0.040751432912819574,0.10112915081123774,0.046703139021011975,0.059972359733721614,0.047252080683541475,0.07416739301698949,0.03699728823652548,0.06561674886685953,0.03065787676081677,0.0,0.03665450471969156,0.037955682164548143,0.06909090416335917,0.0,0.07420562820000387,0.03570953821455847,0.04437279855441156
10,3,-0.059549542797433075,0.049514096613975545,0.29187555351816785,0.0639740467196841,0.2871179324394604,0.04058386160181637,0.06903373557529857,-0.05175569590866902,0.0940260787441336,0.13373585945492517,0.05962675614809099,0.09228464190766195,-0.012177309679670123,0.05653652297135148,0.17892685916256013,0.2512167953660518,0.05729275750963703,-0.023890041951614815,0.07785276624075133,0.062024807851644326,0.0565516797841108,0.04284201961637768,0.0,0.07490311500107527,0.0813607113626027,0.0,-0.07821883092517756,0.1070388351146605,0.05538654764140294,0.1102075868369683
10,4,0.05044033508112933,1.2931002303160337,0.3399635720755243,0.02797273502884412,0.32232847415381394,0.06730103451345282,0.05967269341156323,0.007572051274697067,0.23928901413884196,0.042275044290696506,0.04589371181641044,0.011400265294236656,0.02079501033977249,0.10545526674199812,0.03203680489802996,0.04988583360033827,0.057388979325548206,0.055573734969851074,0.0031642980601609416,0.03988657566750775,0.07722706662708179,0.0295282569403712,0.02271287997186211,0.01876531450230101,0.02309924666269003,0.16648486401879348,0.017747516702732336,0.01213550503674199,0.007577406718773716,0.0408727600519212
11,1,0.030051062598647094,0.052771488999600824,0.19402338619293236,0.011321342902480436,0.1619808825292206,0.04227357179905944,0.03283614726145051,-0.09842410081854736,0.019940014937275374,0.0,0.11656090473899217,0.02709214442930552,0.0,-0.034621802758351194,0.12170260304083658,0.1603907961063315,0.0,-0.01606223882235136,0.1192673544480275,-0.027870176202927033,0.044575569128011805,-0.2164785085344167,0.03087480862415065,0.017893670591790645,0.05401327824255475,-0.03856007468901734,0.12638889134149345,0.027212132903377872,0.08308016002288313,0.10754157564797562
11,2,0.03700909384659756,0.07347766985856408,0.13014559390090086,0.01638385323983571,0.11269521589753284,0.017983044636617707,0.01172521981050334,-0.03752325411755075,0.04054578389269725,0.007891077273627811,0.020817253400497004,0.053291519723287384,0.0,0.0,0.09163386661011141,0.21711873589721897,0.04825530578253723,0.01160819073469499,0.0,0.031020017594057148,0.0,-0.22898049572007462,0.00921118734887616,0.050831097809097336,0.038823076471627915,-0.028364627001716936,0.24620355804627425,0.057910404213410205,0.0653611556119944,0.054701339899567714
11,3,-0.019064018279185635,0.06669815734570483,0.20791492405407108,0.039150294886583725,0.20177153941694104,0.10698779206423054,0.03671264525508389,0.05587503837415908,0.03253813934828553,-0.1361776559706347,0.04647660425857436,0.08137233981960623,0.02684885176773355,0.10814256066606576,-0.3276398607521981,0.29017650919060467,0.06422701859812718,0.04830237624435074,0.10727778043815761,0.06733928390090105,0.0840600591478815,-0.013508732870949947,0.010933490114783728,0.027605757775467477,-0.043194550009310384,-0.025141713245442454,0.0,0.027629709021039228,0.04217655692361688,0.031051751330045674
11,4,-0.05173625864128617,0.2040939614290871,0.25053396942274797,0.012410877159282352,0.195834570614419,0.03356417508667675,0.034676892417401906,-0.02330374074412156,0.10204844115116274,-0.11248735230253065,0.06564905293201995,0.06085433693235354,0.0,0.05244230682895201,-0.32722177570979577,0.024948222850748603,0.040795900563661,0.017052179849951554,0.0514835989519169,0.05612291477731013,0.06619416661539046,0.052685170273601145,0.01871244573217279,0.008048236951020915,0.03088549095662796,0.05960741507916445,0.03511433732103686,0.07490787673127874,0.1013470021805647,0.11127823340347942
12,1,0.045306637013861166,-0.024137088530928726,-0.03384576138702025,0.01755127681538745,-0.039079356740155384,0.02381530206247645,0.01596606483568668,0.0,0.009479642418305418,0.003797735454792908,0.012459924697906855,0.019239775277445317,-0.16869293698887003,-0.03758736943852211,0.00912081661167604,-0.01572525192300373,-0.008300702881049546,0.11616545737244527,-0.0032897211102874066,0.018515500593575897,-0.003094688488004378,0.0179869962487021,-0.02436889617597296,-0.010183058802979046,-0.005606496459119124,0.00714637400712842,0.003185434302386228,-0.012165010250277497,-0.011662427206213959,-0.010357147988543508
12,2,0.0494549931544368,-0.03148406317341243,0.01201595897048291,0.017302680439977527,0.02700730400868767,0.016845025128004287,-0.006216271222897668,-0.0011888439522792782,-0.0047617579955180345,-0.004427589366389761,-0.006866748732519884,0.0049613375946650495,-0.35660666229202054,-0.02795053049832888,0.011694481207752752,-0.008919553559144394,-0.0038847948210194577,0.06633123001318016,-0.00493162324753163,0.005941089120580431,-0.010263986182225598,0.003857241901802838,0.0,-0.011987038434989966,0.00888682685461259,0.01486173448709252,0.004709478067947789,-0.01090452291063565,-0.014363632021001105,-0.008731652078283747
12,3,0.0075700004569806065,-0.011387345374929435,-0.002963871369612875,0.019790274900293864,0.004225685446729591,0.017329833383754663,-0.008527302964838168,-0.013259918979265595,0.0023732377455510864,0.01626595997127716,-0.0017155213948896117,0.013616778314430283,-0.19354053002490354,-0.03913019775886081,0.01241096239673551,-0.017517249941901736,-0.020156070377968544,0.12256118394960897,-0.005640587566238794,-0.0051842377956202446,-0.019247937609985874,0.01739087379874775,-0.008571392048996568,-0.0067832409532865845,0.022439971370367878,0.02120711268669917,0.009754826232283895,-0.0218255130917136,-0.03818246683284761,-0.0254263274765259
