feature_name,feature_importance,rank
ela_level.qda_mda_10,0.07332580953945454,1
ela_meta.lin_simple.coef.min,0.06271805600412565,2
ic.eps.max,0.052602581566203184,3
ela_meta.quad_w_interact.adj_r2,0.03745467784856577,4
ela_meta.lin_w_interact.adj_r2,0.03466232600079246,5
ela_meta.lin_simple.adj_r2,0.0295933002936853,6
ic.eps.s,0.02844091137178885,7
pca.expl_var_PC1.cor_init,0.024987103000057926,8
disp.diff_mean_25,0.023791541589678666,9
disp.diff_median_02,0.02362337801640252,10
disp.ratio_mean_05,0.02186497736263636,11
ela_level.lda_qda_10,0.02097114303943272,12
ela_level.qda_mda_50,0.020915836292782018,13
ela_level.lda_mda_50,0.020713090883167504,14
disp.diff_mean_05,0.019966522294783864,15
ic.eps.ratio,0.019792448544856903,16
ela_meta.quad_simple.adj_r2,0.019748110157030863,17
ela_level.mmce_qda_50,0.019698722341683957,18
disp.diff_median_10,0.019011323927140975,19
disp.ratio_median_25,0.018719119721451977,20
disp.ratio_mean_10,0.018557958483355477,21
disp.diff_mean_10,0.01666373059652433,22
disp.ratio_median_02,0.016633981211340864,23
disp.ratio_mean_25,0.016436160081570197,24
disp.ratio_mean_02,0.0162278023070771,25
ela_level.mmce_mda_10,0.016013087003115673,26
disp.diff_median_25,0.015613200831912678,27
ela_meta.lin_simple.coef.max_by_min,0.014008216255439935,28
ela_meta.lin_simple.intercept,0.011701159436064819,29
pca.expl_var_PC1.cov_init,0.00928326333864553,30
