f_id,i_id,ela_level.qda_mda_10,ela_level.lda_qda_10,ela_meta.lin_w_interact.adj_r2,disp.diff_median_02,disp.ratio_mean_25,ela_meta.quad_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ic.eps.max,ic.eps.ratio,ela_level.mmce_mda_50,ela_level.lda_mda_25,disp.diff_mean_25,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_50,ela_level.mmce_mda_10,disp.ratio_mean_05,ela_level.mmce_mda_25,ela_level.lda_mda_50,ela_meta.quad_simple.cond,disp.ratio_median_02,ela_level.qda_mda_25,disp.ratio_median_05,nbc.nn_nb.cor,disp.ratio_median_10,nbc.nb_fitness.cor,ela_distr.skewness,ela_level.mmce_lda_50,ela_meta.lin_simple.adj_r2,disp.diff_median_05,ela_level.qda_mda_50
11,3,0.22594288123723,0.03243250810058622,0.20123224287283925,0.02972274907614364,0.06172844967000772,0.038463377623185344,0.012331074035082223,0.025527958608261875,0.03614819143901403,0.0845855725068339,0.18464165145179426,0.031177196982633753,0.014771599363658718,0.004452626875016649,0.030118164397722722,0.02535274372619604,0.02482964434905706,-0.015894394601370574,0.002085079301027312,0.014485321216380664,0.027204341023897707,0.040843201061462706,-0.028159790124307756,0.002398806446181851,0.024943589118855136,0.05123115840828464,-0.006672733167478788,0.02187186012747332,0.07399946490781463,0.017071702432213492
12,3,-0.05316809503904178,-0.03412643016503038,-0.0022741468140657674,-0.005209309718336121,-0.056450371811539196,0.023430224485701378,0.012238209190975824,0.0685401788938036,0.04997018620889975,-0.01452810265322249,-0.015025561811610069,-0.030191812001230205,-0.0010136070678562208,-0.0002616545201593403,-0.0363889499426837,0.01969416606032675,-0.010067396642629513,-0.007659649308030115,-0.006278893110353426,0.016932483250240125,-0.0009011632677847934,0.0076817636724059325,0.006078689522492843,-0.01793033718992587,0.012831053492581358,0.011417814855649026,-0.02893333771222006,0.01949686299619055,-0.00790954146227469,-0.019286340982787788
13,3,-0.030622080735566756,-0.030717433873916136,-0.06274627854319093,0.025627570707105182,0.008571332519637112,0.02881536100370045,0.02459319550863478,-0.0003374491605831994,0.019946370527628994,-0.007788464148886121,-0.018189069728719694,0.01706847866222556,-0.009374100804337916,-0.0004887863252799863,0.015109876702688178,0.015897186076198007,0.002162747473850106,-0.01781255510004055,0.0157477273853444,0.032366178020640624,0.02098826603235071,0.022302527879478524,0.009404252092019111,0.009446221911950428,-0.01228497615720413,-0.013552304651395503,0.004172700476162093,0.011748717770113454,0.00037003809745765463,-0.00013550429218810482
14,3,-0.05103325483649297,-0.03589916788664685,0.005178769509865239,0.0037598372533169935,-0.04873358043406292,0.028884012548008847,0.013587826822197195,-0.030017218291098047,0.004625616471694394,-0.008768676616513744,-0.026533150266758766,-0.043407653944325976,0.0016485510471461828,-0.00118881630219686,0.014244798222961394,-0.04631411834844279,0.0033241888672557542,-0.017788527337894027,-0.010019326186622386,0.017546431985727806,0.0248356033010153,-0.038458942608917406,0.006134064391143926,-0.019653137645415243,0.01010567184982969,0.014978320192004096,-0.0011961925672588991,0.0038066540229526984,-0.06279235663537999,0.003243511154361749
15,3,-0.038541160440011255,-0.033022183509569494,0.010009310857219872,0.020574265813800136,-0.039023973104612156,0.04399938818633177,0.012991932536229042,0.008676598508651467,0.014704799044654332,-0.014599109294586958,-0.005652167065573993,-0.017469343650155546,0.0015065681998690402,-0.004630946867802593,-0.058102293573148715,0.01867219957883408,-0.01190585246891801,-0.00930194441807881,-0.004059403383936481,0.02410058139203429,-0.009341469116084945,0.025956057201684868,0.011776091765674764,0.008410238095002869,0.0077368475354321785,0.028188173747317413,-0.03396752965836142,0.008462247937189377,-0.0059922198455646825,-0.016733877708860537
16,3,-0.029632097389113328,-0.027752925784493426,-0.011532080634428978,0.016562982392162775,0.020824392871002673,0.03680069248849121,0.012712780164568218,-0.02121394854899614,0.019888738320105234,0.018599513259981035,-0.013445043374331068,0.015255997086411278,-0.0032208705277324244,-0.006427730501478572,0.01623306713985768,0.00967377290608432,0.0007520571728430132,0.002099251980508945,-0.0116994806712835,-0.007390527093147991,-0.0029310704446706332,0.013572555295836298,0.002611205433271409,-0.009341723342440548,0.031008104432345796,-0.005196610711247664,0.033222063458806544,0.020994600901735123,0.03760292373437141,-0.010601218529090083
17,3,-0.03436812927346578,-0.029275224413764303,-0.036253740883549934,-0.06253460934170145,-0.044741441651365205,0.028048665945174647,0.011444089338953285,-0.041240691008875875,-0.02253352055366382,-0.02284623828529687,-0.012938226727202167,-0.026785831960727025,-0.0036126293111444574,-0.010628023538557255,0.01632571383529451,-0.027421143256907053,0.0032588162461801577,-0.008642297517229164,0.004987943616219189,-0.05299701062801067,-0.0034873647871316842,-0.030609025410598383,0.0021168639478507663,-0.012009328944033924,0.0020816789011397973,0.010414878319846997,-0.023306286762263418,-0.03317125137201606,-0.05803954309739473,-0.017410465739228713
18,3,-0.0323108338902301,-0.029514375644907633,-0.032858930138824946,-0.059494406602707425,-0.029524350933080083,0.031986016324733274,0.013211943390207771,-0.023354315692013725,-0.0037609236566796675,-0.020852620099066216,-0.012416057218709258,-0.025372436941483993,0.0005972273026696412,-0.011498295847235624,0.01599353987065514,-0.02329685049515399,0.0010993768155457104,-0.005087962202722996,0.005278738054690697,-0.04828671275570661,-0.0028859321096288693,-0.032235586541583816,-0.013652435795991229,-0.0017822796942772454,0.0005864457223559055,0.012633501532390732,-0.022320492330577764,-0.029341395344160467,-0.04497052781023934,-0.017227877953877653
19,3,-0.042465196411645256,-0.03528308587554519,0.0014685578411868575,0.009890386910182946,0.007934440421679286,0.003406157839461885,0.014119838553406174,-0.04667655281517455,-0.04002806827540392,-0.004633165926466952,-0.01890457079966019,0.007628772748104491,-0.012608662648901108,0.009100791092914529,0.006827981993151918,0.014375045645025912,0.003144619813908214,-0.003773178617776395,-0.0015069193675277103,0.023594523647720984,-0.010892247018896399,-0.010433374107938967,0.00966701428392848,0.007958391189358682,-0.0024279688638132466,0.0077172268771444575,0.0028681119628232335,0.013526063658444257,-0.005536103364143931,0.0047588609225265605
20,3,-0.0598550269549179,-0.04479784784375845,-0.06315239271144109,0.0002455039271281282,-0.001864224186484315,-0.14469041645249062,0.000672763416887547,0.0011595969130286472,-0.00824153682449241,-0.02543326922455791,-0.0318739916985603,-0.0006785671727954261,-0.012073113665709241,-0.0017811758075209454,-0.013387889071708533,0.005088999850398862,-0.0004845144822615371,-0.0068415749760504475,-0.006531973916568752,0.004223856375350799,-0.003476573280258334,0.004242532805587024,0.003526878109238567,0.0034577828805221816,-0.01527613044003563,-0.012222275648521004,-0.03332549171691721,-0.04949495045141113,-0.006529572522146474,-0.0056028043883648475
