f_id,i_id,ic.eps.max,ela_level.qda_mda_10,ela_meta.lin_simple.coef.min,ic.eps.s,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_level.lda_mda_50,disp.ratio_mean_25,ela_meta.lin_simple.intercept,ela_meta.quad_simple.adj_r2,disp.diff_mean_05,disp.ratio_mean_02,disp.ratio_median_02,pca.expl_var_PC1.cor_init,disp.ratio_mean_05,disp.ratio_mean_10,ela_meta.lin_simple.coef.max_by_min,ela_level.lda_qda_10,disp.diff_median_25,ic.eps.ratio,pca.expl_var_PC1.cov_init,ela_level.qda_mda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_10,disp.diff_mean_25,disp.diff_median_10,ela_meta.lin_simple.adj_r2,disp.ratio_median_25,disp.diff_mean_10,disp.diff_median_02
5,4,-0.11056141835336453,-0.05503528912578046,-0.06129222513394074,-0.04180874699684156,-0.07902507557026889,-0.008429581895244398,-0.011078578318320913,-0.017100637642488578,-0.003926791118167376,-0.07613024837970325,-0.0206471212424568,-0.00789681463299289,-0.006867094735357453,-0.04514441952364182,-0.03297495795181147,-0.017984708924708995,0.0008212486270578279,-0.011935332607352231,0.0042409270054317725,-0.023912260722859787,-0.009003598559076897,-0.031976414836760204,0.01868082904416984,-0.01465582251694388,0.006358566433944938,-0.02232767574863596,-0.040229525933335286,-0.00435165693496356,-0.017228508307991528,-0.03847624883239252
5,5,-0.11216182756284741,-0.055794682424195385,-0.06124646959460878,-0.04206528164136865,-0.07785300002250561,-0.009697967674643893,-0.010980941255865372,-0.016376942468144466,-0.00580207024582938,-0.07527053165149945,-0.020343952780673503,-0.008022147206743059,-0.0058975888049818195,-0.04494387281448707,-0.03326219409623127,-0.019247734566766744,0.0009425944419877163,-0.012169088402808387,0.004955453770119753,-0.024135358342649474,-0.009236304441354556,-0.02988503371863219,0.01993731118155044,-0.014698963611035148,0.0054429602746999045,-0.022319908830157165,-0.040492933493188464,-0.0025205274719731167,-0.017421486771454754,-0.03736365086025597
6,2,0.010327135100479534,-0.02934473806415038,-0.03905602006072654,0.006925127200031982,0.015302811626858861,-0.054920474655252134,-0.010299314440170737,-0.014311899166570635,-0.005294968743519229,-0.0018122391166493928,-0.028179752964074947,-0.022279963109522398,-0.010705822292884321,-0.024815335228794293,-0.03982551678853402,-0.0242106897170568,-0.009925114913611381,-0.013867559544742891,-0.0030851826478289768,0.0007602641754922195,0.009828453964577027,-0.00890079574340809,-0.02173493971525274,-0.011160733132583851,-0.016224327936394133,-0.029794523935528193,-0.03631120271100185,-0.020585344302968347,-0.02877905628659144,-0.039513405798322424
6,3,0.019389693184654444,-0.027741082617759153,0.005675298437423229,0.009019471177948752,0.02164999007989129,-0.049260304366707114,-0.008515852796795013,-0.02183652107715328,-0.00025709950234967336,-0.002649161958666015,-0.029543356134020173,-0.026711374103028807,-0.010044732151459438,-0.02195678334284707,-0.030888112170621745,-0.013281705706684202,0.06693381882331569,-0.012346890850419118,-0.015237522133303672,0.0016698934736845627,0.013689576170626726,-0.008980292679213901,-0.013025972347386379,-0.003156608410593999,-0.017165357517460303,-0.025262086517947913,-0.03206103830301425,-0.023932386168509505,-0.02640869646308663,-0.03826796287513861
6,4,0.006982260955979556,-0.04907993514437839,-0.0412980133034702,0.006201270993256213,0.023815652801845805,-0.015116012752070744,-0.007861209776517516,-0.023181283614088978,-0.00038455980593749017,-0.0002757370467077835,-0.024198209988606813,-0.011831500594583403,-0.005936345502957865,-0.024037359799997174,-0.03558328042894741,-0.018477871991913548,-0.007705933325385506,-0.012032696668439457,-0.015397704463716235,0.0015365987776437418,0.013868790991312229,-0.006997280747985115,-0.008401442071602252,-0.006782172278505392,-0.01805473170924498,-0.02172121420319231,-0.02219696935974652,-0.025338769228730237,-0.02324852687520235,-0.04333652250338154
6,5,0.008155789526083618,-0.025497329444499745,-0.03999534717941391,0.0054306591428168625,0.0231468992425428,-0.041660211448024315,-0.013913055785502572,-0.027329489259241987,-0.006216444715982458,0.00419559451612289,-0.03016154980264206,-0.022819400106014614,-0.004438910526367175,-0.014023946958742897,-0.04003080404720949,-0.028014015713711076,-0.002350751050589904,-0.01400627670984807,-0.02337582733243172,0.005151959297361483,0.009725518527951067,-0.012216112460226254,-0.01636685811325348,-0.012040446512121111,-0.02422263905300199,-0.03266748304802407,-0.0050014727526449055,-0.029840782918244605,-0.028626553169603355,-0.04252512513278732
7,2,-0.012394233649889936,0.0982120563213478,-0.03318931265112366,0.0007830192576163361,0.007859195286028213,-0.04198140861604442,-0.008947675507883742,-0.019334232251497257,-0.01976191405868179,0.003454341051540351,-0.024374609200901454,-0.011333742776944062,0.000917875009726795,0.007047770788744875,-0.031192269474818082,-0.019854793844090966,-0.011046811425717347,-0.01649076991036183,-0.027170632958969973,0.0046702504475623205,0.009923842799163035,-0.004206339507586157,-0.01149802998896357,0.1370829766453836,-0.0457693695054392,-0.017846937635271957,-0.010551097783664205,-0.03550217525542623,-0.026749634107982628,-0.029663211725310206
7,3,0.006797387146218789,0.00073242595872077,-0.03246211005145975,0.0018926469829486441,0.018905438470917628,-0.043443193793621056,-0.008431476654848075,-0.020218632807834837,0.001978794772735752,0.009093158249924852,-0.02818052220431347,-0.010958515566350895,-0.0026543154609234205,0.016553762995796403,-0.03857272281688849,-0.02007184467514354,-0.001385103689369302,-0.0162306414629204,-0.018305456483034586,0.0014950453473857898,0.009771881191863317,0.03588012613966715,-0.013015652414185565,0.0009124692482199001,-0.03218389902156763,-0.020505104507197936,0.014031916880510349,-0.021897346630144657,-0.02603838672697515,-0.03456152936096381
7,4,0.011876112358042512,-0.05125556934869967,-0.031054562835224064,-0.0008353471294898247,0.0190835805347971,-0.05135061686500475,-0.012115278729877296,-0.026374736292432834,0.0045174722127856995,0.005027306372250686,-0.03483763028394798,-0.02475875473067307,-0.010327903957221019,0.000639459771358044,-0.050402656097794554,-0.02715134752478589,-0.010393221801872743,-0.013622531164381715,-0.023104178069525107,-0.0001620238041764158,0.007608874484002923,0.008135279875689018,-0.022347060958450196,-0.00764557903442657,-0.02082223426471132,-0.031228600795646846,0.0036564859142556743,-0.0259534177574804,-0.034255828280003904,-0.04530132427014997
7,5,0.006996769352959923,-0.0018312576622952555,-0.031209704799825953,0.0009324746804744221,0.017940201480364234,-0.05276042955861681,-0.011821689882835983,-0.024697188307043504,0.00199364251589171,0.0027401681163577453,-0.031308507651361964,-0.020490349142440228,-0.005407912466786243,-0.013280677094046817,-0.03810209783962121,-0.02231670015292572,-0.01176159646734343,-0.01730617097625205,-0.01235344686252432,0.0020078917119058927,0.010887681534858902,-0.010609085443819425,-0.014509381512225953,-0.0028144395442818446,-0.03526582969793128,-0.03000560973826086,-0.02623604869918239,-0.028090459468618455,-0.031189128813790518,-0.03676413548170617
8,2,0.014972333220785023,-0.019783431443322935,-0.03364990103308626,0.010239827206863823,0.019602868514065806,0.023889555269843057,-0.009318965117032618,-0.0010066935267270985,-0.004831079115579328,-0.004447385623560087,0.018532899303969577,0.01945992979482117,0.013380002324809636,-0.004527625932233648,0.00172355983410419,0.01748630629600167,-0.015271831220882414,-0.010915919124438376,-0.00034606450799753676,0.01052430386387604,0.009779781708801637,-0.014863216994146639,0.0018578966671377094,-0.00687887436849352,-0.010121211754117815,0.014206296130672758,0.0016494802853571763,-0.00012990073976567012,0.005521656207008287,0.02642476423722507
8,3,0.013812803002812863,-0.01836616216494716,-0.03363219748074328,0.008742231998086368,0.0194162603140458,0.019703867165734596,-0.01288720384148987,-0.0018786501448304115,-0.0043364486037886655,-0.0024857767035649093,0.018987503598714824,0.016722470660963756,0.01337073375525184,0.009028492957470598,0.0015524053587383099,0.01877452027385839,-0.01242332819753184,-0.009381124969834363,-0.00025826377916678844,0.010177204805948742,0.009866991212541722,-0.01624765063752203,-0.0005991698979289443,-0.007739591571398256,-0.00790883219037049,0.018439619280209048,0.0034940231052443317,0.0038424995186166757,0.009351680259500592,0.02721004090614005
8,4,0.014261072343451336,-0.022626974028199624,-0.03575253403312079,0.008295190236814517,0.020021989228330095,0.021671908971220066,-0.013787356377768392,-0.0005133955951600912,-0.004076148779214599,0.000837306717172718,0.01965193539902204,0.013237435070614976,0.014608621556063512,0.00820796363421406,-0.0006505784130904597,0.016708208951422672,-0.01820541207501322,-0.010693912611849318,0.0020977262765843347,0.008391376343898376,0.009505790217439263,-0.0159639262662387,0.005508448734468063,-0.007781137158701564,-0.005685463473136906,0.013205572801362938,0.010592750495107533,-0.00212859967444345,0.005683620330283984,0.023998806520832663
8,5,0.014522073259865521,-0.024825125016194553,-0.035677563556219066,0.007347183056179669,0.02053420337909735,0.01915655634038106,-0.00021823778791815282,-0.0026898621740032123,-0.006780589485689643,-0.007157925306977282,0.01617119144176899,0.01776294711442433,0.013753772738017717,-0.015640405820444295,-0.0036150528446139006,0.014420029816763798,-0.016861581157800527,-0.013409072860158626,-0.001652128955883326,0.007885296998877423,0.009118440987305397,-0.017367099885388305,0.008218233553871902,-0.009333606413258729,-0.006586882015463659,0.012306280830420138,-0.0007965535439550859,-0.001966346026395303,0.00609360237058176,0.021703839002112677
9,2,0.006113055093933776,-0.026115065090723415,-0.027874323770427353,0.010128765351495992,0.03017179554617448,0.027124406875572146,-0.014200089864091079,-0.005595295823367557,-0.006673673688466062,0.01427705299475143,0.01920780855925059,0.016540054445523752,0.015338998088652911,0.025859153920133375,0.0013690586245381677,0.014545862966658852,-0.016917715714835566,-0.004573648748388787,-0.002793147480813575,0.010906390049903503,0.004202321698854813,0.008477124318375108,-0.006070418939374972,-0.0026483429218088646,-0.0049867143952808815,0.007001754662313984,0.03253001115030201,0.0047745800189299865,0.006702612495967074,0.024148368338014384
9,3,0.006282709144829781,-0.026714930329696702,-0.029792308649261377,0.010582773594922278,0.02400876158530766,0.025458942372796764,-0.015074794666347549,-0.006199270028383617,-0.008590596791455836,0.010627694801423431,0.017114699087101795,0.017931507876476276,0.015319858614552827,0.024976284444270563,0.00014143393038556367,0.013697822605546039,-0.01592621482177411,-0.006084399266326321,-0.002629815364354295,0.008747817048651328,0.004552547764867762,0.006284982649487022,-0.006442005947547001,-0.002872354811771009,-0.006462866487974563,0.005701743235160759,0.028512927977072253,0.0021190833876788564,0.006640873227640389,0.025145875783564756
9,4,0.0060024223192741534,-0.027649273419114453,-0.028623037617339933,0.009201902571628475,0.027863917536294785,0.025544803966052822,-0.01716493713852061,-0.0068614828569888925,-0.006688459652815504,0.011198596886450737,0.01674566999878497,0.01555919193250493,0.014722422993686974,0.025391267923289572,0.0011184312808776222,0.013710416767152135,-0.01695420619515568,-0.004422703397633164,-0.0035411711296693986,0.010190096161341203,0.004366857109582259,0.008571019142000202,-0.007252478798046185,-0.002761550523033134,-0.006192125934828966,0.006679972066884702,0.03280821198774227,0.004391832990718436,0.006197165436175779,0.023271213718555395
9,5,0.00548146869604465,-0.02813070545002492,-0.028849627021522828,0.010137219460764981,0.027906193889834074,0.025509387326351097,-0.013112732312714273,-0.007091062142746015,-0.007254894021924682,0.011497272605878135,0.01919235914705099,0.01590639147289222,0.016138527502826582,0.021621475156142992,0.0013372685797705837,0.013755765077055315,-0.012080886647931121,-0.005938788663191247,-0.0034348914180704956,0.011257336897285178,0.0047622915880790725,0.008681326541587866,-0.009666355697285522,-0.0030201235673797335,-0.00561651591811433,0.006306121528347348,0.034803173373559274,0.003908479358665064,0.005673812563694899,0.023325420903651105
10,2,0.196063770771384,0.6190442465844993,0.4633472699113768,0.165550638576862,0.03314612172634145,0.0974407583628248,-0.0051109900754784734,0.0035408587174889255,0.07197087424593732,0.007992046236158873,0.0014597126801387812,0.03972758565249875,0.0544655609865562,-0.004330668244509701,0.0655821728457751,0.013869997825643977,0.04021052022944815,0.1695061733743727,0.035947077411880635,0.06471629608016548,0.006883307716659014,-0.019407551407735885,0.09510144794454505,0.2037863833442201,0.07796108125888182,0.008456049207423181,-0.020425538529104507,0.052116064711077645,0.05591853848762146,0.003904441067926869
10,3,0.17901063902337322,0.2106807361991239,0.3986382815338656,0.1599013601422441,0.04154321742282071,0.05058761134516347,0.1264060727927817,0.06529595422868587,0.09175445670013135,0.012472434995874044,0.013848062861050468,0.032551234473034964,0.07519800670108699,0.004235100586373713,0.062380490372365364,0.04488698316161918,-0.010087984090548398,-0.0010417495113161919,0.10647250273674899,0.06998953907253963,0.012255063011329514,0.05452306063855626,0.10578368946244102,0.15337371828049395,0.13686956024080607,0.030870922980315525,0.005953135157815873,0.07026151172834637,0.09574843660339032,0.013169784278887257
10,4,0.17047494420308718,0.6248292322720114,0.4360853302677583,0.1815552622158228,0.03378314384090633,0.11738908910690954,0.00457800225474492,0.01343777849023059,0.08614086869811738,0.008670624840285246,-0.006357172711425335,0.04497402588906676,0.05963360453063479,-0.018957755927656732,-0.016182427723910358,-0.00747341491654332,-0.006379442001283862,0.4049552905885161,0.039481418649866123,0.07464131532651322,0.008553080410522185,-0.0009680301158184274,0.07479844146158533,-0.022389013151231978,0.05626805600560518,-0.014732752284794938,-0.014975201454060809,0.056485851196948204,0.014611118982446374,-0.0031929296719763675
10,5,0.17371965277319695,0.27455129702888725,0.39102906451270464,0.15323861599916755,0.0402871402400853,0.04451183555905835,0.24180064575321883,0.08007467075465748,-0.002268925020812897,0.01494645178544264,0.015798875945027942,0.039660900472342275,0.0759480381506627,0.02114198615951775,0.054598916486082276,0.04646530006925339,0.012658764350730678,-0.00024311805593074247,0.11382075866769337,0.06751460776869665,0.012269536993804576,0.016580349174878436,0.110574729696152,0.049952907541902965,0.13646330902895856,0.03085341751840108,0.03285405770174737,0.06675408934663363,0.09288988619415817,0.004658632557745588
11,2,0.08509229169197771,0.1984688292623363,0.005135602284948091,0.098082687273768,0.022632619501685537,-0.03884653041724749,0.20026349785802497,0.04086972082866639,-0.02462316996815735,0.029740803065380995,-0.008081338595862794,-0.007417324762243702,-0.010574839836130782,0.023860062219405048,0.03743650424052304,0.0038822791075081805,-0.009316725919621351,0.015424315193294827,0.04792300235912449,0.03733708761729838,0.022272624676176377,-0.010701424812419291,0.07387269893413677,-0.009511355356421352,0.07314861447407067,0.019742887642348,0.04208733386058374,0.05575171688467188,0.03344390271939182,-0.015911027810160017
11,3,0.07704648471502655,0.21610004278176703,0.29968363225622857,0.1133606914267902,0.04003242944934724,0.07500385838956732,-0.013147301133657795,0.02460743069718108,-0.008622063038036318,0.014006644097792505,-0.023012466704896893,-0.024867732996307547,-0.005835784854401354,0.005770143246514632,0.04137237618576102,0.0072400385797242554,-0.008518993481388749,0.029127320565057117,0.06239742151247482,0.05433938301320088,0.020445671151500904,0.0342821854452973,0.08011224655079423,-0.018593244470281597,0.052384758871392774,0.035898576814749526,0.017683375253365885,0.06447665704707838,0.030478082549761268,0.0016488114690697562
11,4,0.0979660454204504,0.24867323213442005,0.2905134256905897,0.12223077914238024,0.04198368627637384,0.08454237862534633,-0.020796448770904995,0.039796327536731506,0.05629383387863737,0.008766601505048835,-0.021389382760180625,-0.02641055447654761,-0.012631378357073498,-0.0060071129652272395,0.045437974770002505,0.02227353980828146,-0.007499603227839872,0.03896587091723004,0.05701128154929044,0.05049228718995512,0.02026217834685339,-0.008062731401255246,0.07101697738436367,-0.01582925256555456,0.038842559929243625,0.03165210872110166,-0.003105663300909129,0.06187525447512373,0.031156359887069444,-0.0008899846296232812
11,5,0.07664640440530543,0.19251114134842695,0.16173077420916945,0.1050293794225342,0.02342345505316251,-0.013168501292078298,0.2000389939340737,0.04189174247403367,-0.018776903510441447,0.02400634229116993,-0.008279926626341024,-0.014778976958536468,-0.010029519923151079,0.020904000302592343,0.03938569112489742,0.0026772548175235415,-0.008101474057911158,0.015264957970576797,0.043468283677037305,0.02808675017970576,0.01930961013498269,-0.007745208961968976,0.07611036748061702,-0.01387877582797103,0.07206609490661965,0.018809048922972114,0.03914271791692866,0.06035528512653072,0.03183367105573297,-0.007099057188861909
