feature_name,feature_importance,rank
ela_level.qda_mda_10,0.07127896575746409,1
ela_level.lda_qda_10,0.0530332982241263,2
ela_meta.quad_w_interact.adj_r2,0.04447759139336552,3
ic.eps.max,0.03433580671564218,4
ela_meta.lin_w_interact.adj_r2,0.0327459246207917,5
disp.diff_median_02,0.030753322304343644,6
disp.diff_median_05,0.029601555853769123,7
disp.ratio_median_02,0.02823869736633525,8
ic.eps.ratio,0.02647300225799741,9
disp.ratio_median_05,0.02601518387094599,10
disp.ratio_mean_25,0.025620532859767148,11
ela_level.lda_mda_25,0.025445943644986133,12
ela_meta.lin_simple.adj_r2,0.024250331736852204,13
ela_level.mmce_mda_10,0.023522096538059815,14
ela_level.mmce_mda_50,0.02285024839763858,15
ela_meta.quad_simple.adj_r2,0.02186944579179716,16
disp.ratio_mean_05,0.021325427460898053,17
ela_distr.skewness,0.02058057856717808,18
disp.diff_mean_25,0.01896509412030509,19
ela_level.mmce_lda_50,0.015071804287525426,20
ela_level.qda_mda_50,0.014814740375083688,21
ela_meta.lin_simple.coef.max_by_min,0.013467730545325475,22
ela_level.lda_mda_50,0.012828188100298047,23
nbc.nb_fitness.cor,0.012633245907593073,24
disp.ratio_median_10,0.010977879061056633,25
nbc.nn_nb.cor,0.009789873135012502,26
ela_meta.quad_simple.cond,0.00978464506978388,27
ela_level.qda_mda_25,0.009586085987975964,28
ela_level.lda_qda_50,0.009158200794868546,29
ela_level.mmce_mda_25,0.0074245279790391035,30
