f_id,i_id,ic.eps.max,ela_meta.quad_w_interact.adj_r2,ela_meta.lin_simple.coef.min,disp.ratio_mean_05,disp.diff_mean_25,ela_level.lda_qda_10,ela_level.mmce_lda_10,disp.diff_median_25,disp.diff_mean_02,ic.eps.ratio,ela_level.lda_mda_25,disp.diff_median_10,disp.ratio_median_02,ela_level.lda_qda_50,disp.ratio_mean_02,ela_meta.lin_w_interact.adj_r2,ela_level.lda_qda_25,ela_level.lda_mda_50,ela_level.mmce_lda_50,disp.ratio_median_05,ela_level.qda_mda_50,disp.diff_mean_05,ela_level.mmce_mda_10,ic.eps.s,disp.diff_median_05,ela_level.qda_mda_10,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,nbc.nn_nb.mean_ratio,ela_level.mmce_lda_25
4,1,0.029309002899169722,0.00027215785181555145,-0.019360824639018056,0.02938059132956062,0.016584306405247946,0.004020134120232898,-0.00025923501767283983,-0.009926213136439615,0.01983040552387822,0.02314288078480724,0.005689705854971221,0.014728755531135613,0.00017770092299367057,-0.015490685498789217,-0.026730906308999276,0.02447911935373625,-0.02087852717650468,-0.010368608443286898,0.016789526030390734,0.05541772131510658,0.009027384560220458,0.05121208065982871,-0.011249210221939372,-0.0014408672164651988,0.04572571957853595,-0.015499724871204101,-0.008398370478550993,-0.021263006024090397,0.006360464220706393,0.009857392990537447
4,2,0.046736698462046734,0.02505960883938672,-0.028928202337662638,0.030102452307104295,0.0143617279094815,0.001206124627438348,0.0014464844756145619,-0.030551549527491173,0.031630336078670475,0.01818637243070918,0.008400778193155444,0.01537637952478316,-0.006541966314479412,-0.0029060460175870857,-0.02970313156840223,0.019695980606026463,-0.02423443585198977,-0.010413643950306339,-0.022114681993078547,0.04673915007265802,-0.01933675492041838,0.03186743650045762,-0.004546588327442863,-0.007936015863854728,0.04622451135087908,-0.01964298870406594,-0.008364755675366122,-0.037622454631379615,-0.023205693176042475,0.00365208856356256
4,3,0.04169446094511512,0.006255618590636753,-0.018760070153834053,0.031116229264054687,0.017503406075747747,0.0030717972779526225,-0.0018754833958247463,-0.03279414606208431,0.021602120606271487,0.01961570168778757,0.0021047343921059844,0.011455220119979482,0.015925621099755174,-0.012399933876524166,-0.023506544128237133,0.01822423297977054,-0.025459790764021356,-0.009591609217266282,0.014739539856326917,0.05335480496112274,-0.02238537551612148,0.040994101820686434,-0.003141663475587447,-0.003948288816533013,0.04288989675267939,-0.0008123201471212484,-0.010313927749594462,-0.02407299580838441,0.007756510720394766,0.0040712465058282245
4,5,0.027975111990799852,0.011567085997191145,-0.024122257786469127,0.029883647248940354,0.016950087155749093,0.0032839891696196262,-0.0020584259127998206,-0.03342396638636769,0.029072843127192393,0.021080289397435864,0.005796308892135118,0.015832431199845415,-0.015865283817114644,-0.015566431870772661,-0.02559615524376466,0.013248581764487451,-0.01814085326605806,-0.011476153155241739,0.015491827935841557,0.05056246469363828,-0.022892669727933745,0.043763693579821766,-0.01117062841601111,-0.008380393974598778,0.03780483079734572,-0.004298988700499959,-0.010493174374866758,-0.015946036017442218,0.006739169757868476,0.01151705334028913
5,1,-0.05180519648370178,-0.12676113649358864,-0.08110862991041178,-0.027934851970887496,-0.008112308193028963,-0.022081097179468785,-0.009189536624090652,-0.024584492570068117,-0.023073484235822485,-0.01569870140920996,0.0013968257430584355,-0.018015313748375762,-0.0006667111270732247,-0.016708368255190287,-0.03611373782901853,0.022535673223082208,-0.023565211397161053,-0.0023791793697648723,-0.03903991201672085,0.006389912592068841,-0.007932930859122627,-0.05263818767417245,-0.0077319728857728415,-0.03806632071290301,-0.01770259691211889,-0.029008374244419412,-0.00033453761112421285,-0.11996525269292145,-0.02018123831341646,-0.015395557129158827
5,2,-0.05181984865591131,-0.1268227099210459,-0.08111359451735974,-0.027899983175196465,-0.008173640893180944,-0.022131759556963077,-0.00917654310996121,-0.02455885608815873,-0.02309922089317174,-0.015696963400129053,0.001397095914261728,-0.0179711882807747,-0.0006341816135653792,-0.016704458626029803,-0.036119109323524703,0.022533127853177858,-0.02355665504210139,-0.002375283050977165,-0.03903340859525111,0.006399169425868155,-0.007930539858478362,-0.052253206025928874,-0.007737019404077858,-0.037733985471513916,-0.017627541985598093,-0.029382459217020557,-0.00035400333613999266,-0.12008312898192351,-0.020178955064892274,-0.015428356356973302
5,3,-0.0518156138944147,-0.1267454616866557,-0.08111843120513706,-0.027882558827119066,-0.008195157677467096,-0.022131996623248804,-0.009163076228665459,-0.02454847188479014,-0.02308528897009806,-0.01569870140920996,0.0014459373106957799,-0.017944201105674254,-0.0006372488037065241,-0.016685350630523503,-0.0361267932380797,0.022551359179519993,-0.02347447109358348,-0.0023273495618312203,-0.03900473567650299,0.006391675775850014,-0.007927365550627735,-0.05229160980353314,-0.007706954154287887,-0.03772383788044444,-0.017695847676025216,-0.02937327807409542,-0.00034068730144338143,-0.12007434905756921,-0.02016498533870088,-0.015413646615327042
5,5,-0.05172715841946155,-0.12682616005391345,-0.08106154020324709,-0.027871536997890755,-0.008037663390745095,-0.022017747783393375,-0.00915614135130473,-0.024574677960403322,-0.015136548663825466,-0.014411955976360809,0.0014798075081412074,0.0022487443831896077,-0.0006211251472086699,-0.016553546901586474,-0.036100152223955004,0.018417045895405486,-0.02274915176657991,-0.0023270040782974984,-0.03897089345423519,0.006525104843633249,0.01184096672352815,-0.05264107618666992,-0.0077086347037582355,-0.036434313435627995,-0.019015619072566832,-0.028955825524355407,8.773959321505613e-05,-0.1198955742551464,-0.020189693337128736,-0.0009761730053473409
6,1,0.01860229894728822,0.0042335378699125785,-0.0435274332249583,-0.04093610566539012,-0.015225608442680554,-0.014470587082682616,-0.012883530689465955,-0.05335810718671943,-0.04361795283692047,0.009841440869140253,-0.00014287321067722955,-0.02475120997952382,-0.016695022783208557,-0.014359177865143813,-0.03820876132815498,-0.04549433272389155,-0.024152584775629826,-0.010130916361444892,-0.04149482135586624,-0.02726384239448207,-0.00033722862600482975,-0.049542722771343105,-0.0019397741081912353,-0.018142327367159997,-0.018480363553727584,-0.023956154777985465,-0.009029650407386246,-0.018155508642814316,-0.01916704197673117,-0.016937644193476657
6,2,0.01816072758205375,-0.014650539595635217,-0.03845640995924026,-0.05217452404575515,-0.011241106505582094,-0.021712888079273004,-0.029083630870907453,-0.06021588223860724,-0.050565934348743624,0.010808792386780697,-0.0029797060453543678,-0.02542662722072226,-0.022653164685292163,-0.007469358423312623,-0.0322443190450926,-0.05585328041563456,-0.019530499224948844,-0.009876235975408048,-0.05024570344343902,-0.023976029918259582,0.004309708283978487,-0.0510457107354211,0.001184833967857411,-0.021311315953058914,-0.024567779251009173,-0.02069579816762396,-0.012694020132625161,-0.01061176554221344,0.005061391993120968,-0.01525254347889039
6,3,0.029222332100592396,-0.023874353511291396,0.07972242372655358,-0.02752206030293804,-0.008919490505401802,-0.014132074168458662,-0.014699052966967685,-0.05315725828920508,-0.09729947767332538,0.009400579560471698,0.0018058898732624513,-0.018697334785077416,-0.01592980031800759,0.0004133340891720237,-0.0220594261182594,-0.05634762853954538,-0.02169736923115724,-0.011558542971006476,-0.05792909494667538,-0.03239355294429435,0.0033465626917598273,-0.04300501665819441,-0.001252556421076992,-0.01277789756475842,-0.01221931776673786,-0.011597898974681086,0.07740182113528284,-0.01623835612727658,0.005687464926632222,-0.01529827303082871
6,5,0.02002623494940038,-0.006709921479689707,-0.05022873717404117,-0.03927181824196718,-0.005917160155795481,-0.004074792754560781,-0.026972623064043553,-0.05446054076290522,-0.028056713890212703,0.011051615780358685,-0.002556607282535853,-0.02811148236639231,-0.03238760229878663,-0.008442457356509387,-0.0345908351650044,-0.055760426585291865,-0.02469441024953666,-0.010393676292465555,-0.03477791206719524,-0.017923810493752357,-0.002771457480550531,-0.059577366391834946,-0.0016215028988553204,-0.01336006043174202,-0.021059819779272633,-0.025890848843975665,-0.005354547434128761,0.010687561387629134,0.00682705922965155,-0.012436296791257257
7,1,0.02872331963663734,0.013151332379640725,-0.0658088277462786,-0.020722794113152157,-0.013277540984127822,-0.018847877742721477,0.031166053210155822,-0.054963014333350727,-0.02714700104375842,0.0052177463750372665,0.006458484959162064,-0.003817270016963348,-0.01179055532731444,-0.0017188169296743173,-0.0279521503862596,-0.049073031539351865,-0.019582760090598603,0.0021279200948280904,-0.03876582207720581,-0.01494386091410388,-0.0009152979726745126,-0.03016227243343128,-0.005772522431943654,-0.004200772571357184,-0.009697247399014416,-0.025196535822015937,-0.010930024881383312,-0.005553256873527685,-0.011938514721336007,0.004121273690039156
7,2,-0.016067587908860346,0.011912609329302026,-0.06166581982945623,-0.03217692726458951,-0.011872477738427107,-0.020864943572080227,0.024905027538163118,-0.12424710085189809,-0.05207722147531152,0.006346472385965537,0.010015665063380265,-0.0035016462854017085,-0.025596395118499975,0.013728281914816901,-0.03542613595782289,-0.05319333744265199,0.06054844921701338,0.0011676752674294577,-0.02044491861024634,-0.008480498875254318,0.008329510882633782,-0.03803498226663203,0.051995766082847165,-0.05561636008672534,-0.006676133701252077,-0.029635462949983878,-0.0117961962070448,0.012079250183693475,0.00522113540572813,0.008699960400288094
7,3,-0.019291444892259448,0.010767245507850994,-0.06185817084196032,-0.03421059979679867,-0.011778619957785376,-0.0218475849083698,0.031472841176051654,-0.053533170011128624,-0.03996034401493588,0.010193882403701383,0.005937418909010437,-0.0012337348139298701,-0.018942740850887155,0.156798071161468,-0.026281232840116818,-0.05584534168405254,0.06559903598212932,0.0032862635103283605,0.011646757633994337,-0.010586805575561043,0.006078300850701268,-0.047188929740334305,-0.014150615134750823,-0.056033252088888374,-0.006908520681664706,-0.029090582937563537,-0.01357757816022589,0.03135292172836623,0.0014300800448998256,0.004729382463396142
7,5,-0.01655201998842641,0.0037159093901732027,-0.05328907847208998,-0.04051955819802076,-0.013732208286469302,-0.022320875057375927,0.0242913901194881,-0.05450854023218259,-0.06743977236542303,0.0002752636372431909,0.0040484534567440805,-0.011929359977329638,-0.030924409406837123,0.008989873338246893,-0.03544482677804842,-0.07379431037143079,0.05788444732528167,-0.00660500777197421,-0.025100321260528784,-0.022603001202838972,0.002547628159371339,-0.051687373302869384,-0.004770715169661017,-0.059557303781608034,-0.009909983980618061,-0.02716301089859586,-0.011063321624887896,0.006087156489174032,0.0020107911214725304,0.0006695933173163117
8,1,0.03724360689123718,0.030761289154013275,-0.030347720623057652,0.009371257068680559,0.012700180041574777,0.000700448569167443,0.0005280621861347294,-0.021219861737148116,0.004862550357071489,0.024654395109742905,0.0005672715926899565,0.003999142124094756,-0.005931038278413765,-0.011354035497228512,-0.02813494071183138,0.02095085083452191,-0.021476966648014708,-0.010543433433096052,0.011985519340610491,0.01621587285373314,-0.0014165785752708157,0.030516341571849515,0.007042888528358079,-0.007508772661777922,0.025591830801230092,-0.0036977786818873375,-0.010182664803983882,-0.048139700026474636,0.013027010241604828,0.002633304932654694
8,2,0.03678567389143408,0.025128992423134433,-0.030374421184721494,0.0062718141755995944,0.014186291298194358,-0.0042449065972422345,-0.0027063602279040525,-0.026908891002397645,0.008435265398636817,0.026153329612195,0.0036032849287156513,0.0032825438833197895,-0.012067795559919934,-0.011231890602596809,-0.015672387209805728,0.009590821148500545,-0.02162264964139984,-0.010642657188568674,0.013789218709104944,0.015310776434166503,-0.002256161741716373,0.03685436300092296,0.0003930422715982418,-0.007590226498817738,0.026257954092154395,-0.0023754602025382048,-0.0064786101330425025,-0.05132321402965643,0.01229767974867242,0.004426285478731994
8,3,0.03781973292483739,0.031102032389436523,-0.030994854928987153,0.010076087097935801,0.014125799255650804,-0.0042108776382965545,0.0024537688701164856,-0.03236171451117974,0.0076697144908506685,0.021873569373533394,0.004438275509456691,0.004035477238373674,-0.011742732778943924,-0.010419683772879372,-0.015725265803098146,0.014326337815287755,-0.021244593253857975,-0.012561385119096652,0.012700366468425442,0.01749829791070755,-0.002310763755763543,0.036472872129068655,0.00032805169463234914,-0.007230526138677993,0.024755918943894832,-0.0025389617653953337,-0.007686902783477765,-0.046244983644738606,0.00920666730857186,0.004479827354661271
8,5,0.03392325130020471,0.0311476404306102,-0.03137602541833468,0.004747814096940852,0.01191769314938173,0.0011046629673715095,0.0002594060854260202,-0.03425502236339481,0.002400615394214798,0.02162778429078816,-0.003086579149412058,0.0030348875329572135,-0.0131173149491842,-0.011056963636272872,-0.027880339638140562,0.00996525416754296,-0.027175727319316383,-0.010481280722990706,0.012204713454340658,0.014247307592974854,-0.001841804647532075,0.029270157262429763,0.009373956324275037,-0.008055631592235006,0.024103901189800082,-0.004134145752557142,-0.007952799430475006,-0.0496753132500108,0.011854479752932747,0.004614829057355968
9,1,0.026516018019739334,0.04729601538483247,-0.02901650425528819,0.0012835126083533077,-0.0022670420817888478,0.00512183246872458,0.0003747317496703186,-0.02214897711527399,0.014945060265930872,0.021906582317898948,-0.00013286692336024624,0.011379341990313296,-0.011662290555858115,0.0030364208545268505,-0.02126303626734709,0.03166633724051895,-0.024732003210125655,-0.002001389896877671,0.025972874041038034,-0.010103806726260205,-0.00752097160399125,0.03973875645821272,-0.01784722502156391,-0.007754533019011798,-0.011109928879838799,-0.012843238173985716,-0.005610201263307291,0.012611554392467677,0.015133944196330006,0.0013451135005326323
9,2,0.02582129727835112,0.05259327634642886,-0.02693197107126142,0.01269172116099805,0.0034283791613483727,0.003575527554512401,0.0010323273726335746,-0.02094818659559695,0.01832030134889435,0.018000750791605544,0.0013150805668697553,0.01202106039467648,-0.011321082136080312,0.0033239074157726347,-0.011359792537624798,0.0320078400569743,-0.01840839104294359,-0.011821792539924596,0.030311799327384252,-0.009508702328286149,-0.000465561487078059,0.048250874160358226,-0.018408593432455798,-0.007806072148152498,-0.015147159435868912,-0.011321362468898618,-0.015418049669489182,0.022124665123690462,0.013609837477390125,0.0014879871226444585
9,3,0.02640700943225865,0.048089761243157746,-0.028159549675267875,0.006488143885630992,-0.000422594674032322,0.005463579059607895,0.00031039845506419117,-0.022144657877338592,0.014307405483213414,0.019114295766939463,0.0007562881179130825,0.011318015829960835,-0.011649192686464003,0.004067516085260515,-0.02113588771450729,0.03163991552642908,-0.018855594523106024,-0.002001389896877671,0.026325668709164963,-0.010098625048296849,0.0021856087972955563,0.03953133176742772,-0.0178197993370715,-0.007653467966701137,-0.011048765087540352,-0.013044367922272664,-0.011662929125210962,0.013752895462752227,0.014723011476283639,0.0013015176257112106
9,5,0.025542204667647502,0.05108052098598666,-0.02730481747810181,0.008232397424651558,0.0014107410871437502,0.0038998273106150808,0.0001541129142973914,-0.022478986569275303,0.017521332865804533,0.016768942124407892,0.0008542025982379526,0.010367292122352946,-0.012292195682840915,0.003302750750849777,-0.011422871337407275,0.030863228882355237,-0.019726140543374654,-0.005449120218143599,0.032112076366399685,-0.013330706407857683,8.91210527006552e-05,0.04534262286376849,-0.021246217371960828,-0.007762496601392063,-0.01495676554887443,-0.011666851662623118,-0.008652538030317944,0.015527232672605858,0.013492428083860815,0.0005243524968533753
10,1,0.10817401702633145,0.027455987168353756,0.6674314061210699,-0.03976753468208367,-0.006374832832231098,0.4830624708075894,0.03554419714073166,0.09157656122663814,-0.03284560679512695,0.02683050470955156,0.005446239351261845,-0.006555727419738128,0.11815483820078168,-0.004663339250555766,0.11403016221244743,0.08707887797305124,0.2501639149341251,0.0037576726369075667,0.03601528788376075,0.0787301935991357,0.0009459240460651774,-0.020672448308986457,-0.004552531717028591,0.16951612848613254,-0.014196375449177066,0.4798462380721945,0.0003958443140963761,0.02179882484548069,0.007149738690179058,-0.007540632258132745
10,2,0.1317267950824239,0.027481743177351723,0.6440466290675113,0.0548703286108713,0.007057846268164028,0.46630072084810575,0.03481291768986099,0.10385523701853232,0.05559153479582465,0.09456884452292313,0.0057933440654302564,0.0006455952523893042,0.11453031488168672,-0.005582062456455693,0.11400681750307015,0.029076910416572267,0.23761742261457575,0.0011743851213652204,0.03620322904899294,0.07331122073434819,-0.005392840984696805,-0.0035138395677322505,0.05470975515323203,0.234478683699997,-0.013680452177082433,0.4434010794196351,0.034231088342832325,0.004482054479374668,0.008893233473571361,0.0029472301921141682
10,3,0.12656966068804318,0.0206423947722383,0.6061501741093085,0.03850743868171221,0.006444010645926314,0.03147510873911212,0.027465330334695868,0.18754667988297302,0.07373290210931618,0.09288392117339932,0.08084775172007927,-0.0029315767163631754,0.1479589019839397,0.14601911250410832,0.04819955754055945,-0.023089141130245287,0.4418356288899977,0.11999260402972048,-0.005065267360309643,-0.02834615772655956,0.003791151728534421,-0.0015562375709263175,0.1589470385791406,0.23369508526130808,-0.014388160987557162,-0.018866860217417434,-0.0600561558445683,0.016891780734096626,0.00856514941965836,0.0043003490203617056
10,5,0.1307268672912036,0.02108658881819347,0.6118639239862066,0.04033758358248293,0.008806354591189133,0.027231314845679092,0.04343948602801337,0.17444301212494007,0.07839731853395593,0.09246327329238227,0.07894622134306309,-0.001836598363958701,0.1498370401418173,0.14738931355704618,0.11481602731521524,-0.01742393201873282,0.344584645669713,0.12699595957019402,0.022562198825667276,0.06920795250753808,0.0016112676425102308,-0.00045246811782220005,-0.01230769744203096,0.23554007360672166,-0.010002270725963255,-0.01766881130183612,0.040345938511505225,0.027936966375301495,0.00931601857169806,0.004699538088412381
11,1,-0.004648658098148441,0.028484066118524744,0.3327854353687425,0.06481026554800107,-0.03687753917583841,-0.013937686252491846,-0.026003829793871676,0.02837505218658067,-0.02427346771610795,0.05836795123065371,0.003012551750277667,-0.002303236157664704,0.10172703678729697,0.09924735068614564,0.02687262041604444,-0.0006928064877158582,0.3116637316894873,0.09305089314889856,0.02274092297429039,-0.022842842155201302,0.051255947070316915,0.043104811634492195,-0.03621156523075316,0.1338578078639044,-0.009271677137561787,-0.022631355296156105,-0.0306664544742931,0.03181994664932725,-0.03781993837276692,0.0018566743645909024
11,2,0.0016320542007154028,0.038780062842870645,0.013428896504269988,0.05165982827528603,-0.0427226808907449,-0.018363631336129945,-0.02108689380485106,0.051400515143925955,-0.026963833474938956,0.05767272316364268,0.0018716391611144233,-0.0032675298416974907,0.10092434422366417,0.09872156045206973,0.05113219180444056,0.007220351978013897,0.2971549773282234,0.09900851090824601,0.04064761920148319,-0.02314712625764993,0.04943781287099312,0.06505313689654899,-0.03676730652432353,0.13237061146199694,-0.02003619006563892,-0.031436298607790875,-0.020228309993532853,0.03139958099181691,-0.015521855623999322,0.0014413265699132587
11,3,-0.006307129453418934,0.0329739899299905,0.5168105997639096,0.06341953380163676,-0.04471279048839928,0.03346050923413881,-0.02720843837347164,0.0244311492544464,0.015284702531162292,0.05938851369076524,0.015075799263322517,-0.0014054763730246551,0.10132846304595468,0.0016616460297758876,-0.006760026124801237,-0.026676612485243625,0.3268287565266883,-0.01343454225800369,-0.03284795392754444,-0.01768997493515542,0.00489082879380385,0.001268680436121773,-0.0360118485672842,0.13543270844962724,-0.010260131506916516,-0.02488767211140316,-0.06085291397902077,0.019008591938031363,-0.035760169207287924,0.003916401219019862
11,5,-0.005441493750578279,0.028514728809753188,0.34472259151589013,0.06546909018426356,-0.03687753917583841,-0.01501178989025669,-0.026622967911836302,0.027809905630397914,-0.023422402407531268,0.05951488421286122,0.0024627816362799942,-0.00033435289382285845,0.10012337419878323,0.0992749256411794,0.028716983196138152,-0.0020054264983391046,0.3102847989231635,0.06700619103235937,0.024191012190001745,-0.022614649891205853,0.049807217628741324,0.043104811634492195,-0.03628069170601447,0.13345021502870746,-0.0075729390514982075,-0.02391493475858383,-0.013338597696028623,0.03005367225016722,-0.0395129702806071,0.0018566743645909024
