f_id,i_id,ic.eps.ratio,ela_meta.lin_simple.coef.min,ela_level.lda_qda_10,ela_level.mmce_qda_50,disp.diff_median_25,disp.diff_mean_05,ic.eps.max,disp.ratio_median_02,ela_level.lda_mda_10,ela_level.mmce_qda_25,ela_meta.lin_simple.coef.max_by_min,disp.ratio_median_25,ic.eps.s,ela_level.mmce_lda_10,pca.expl_var_PC1.cor_init,ela_meta.quad_w_interact.adj_r2,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_level.mmce_mda_10,pca.expl_var.cor_init,ela_meta.lin_simple.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_mda_25,ela_level.qda_mda_10,ela_level.qda_mda_50,ela_level.mmce_lda_25,ela_meta.lin_simple.intercept,disp.ratio_mean_02,disp.diff_median_10,disp.ratio_mean_10
3,3,0.016836749442400965,-0.040651416731177475,-0.01610814757960477,-0.017687432600463526,0.04604560815352546,-0.007552968047399397,0.023351155285605222,-0.019837956326463166,-0.004596840484239044,0.03177610535340913,0.0012743504731626526,-0.009881562887471933,0.022986167208583104,-0.051872039743198116,-0.047446835320125155,0.01923173896985943,0.019029826770088784,-0.002646212397607162,-0.010715091061405654,-0.0019882307428404846,-0.0561416141006844,0.00605529403970046,-0.020195861894813674,0.001435722803648573,0.010752951935012942,-0.02668383003476778,0.012228097573018407,0.014993320155249375,0.013972755668512297,-0.022689738184335225
3,4,0.018399683299880676,-0.03130015177331503,-0.03628542589051034,-0.030191353474237813,0.02704393284797671,0.010157301428547292,0.02561404278483375,0.012897832422138331,-0.01771831549805599,-0.004839350457874818,-0.02732020576543923,-0.021626824280948236,-0.005807750544121995,0.006581787552097744,0.022403583972832906,0.019353542730894697,0.001124405578003834,-0.005934959449191476,-0.010984460449030441,-0.012659478540527194,0.022013447110130042,-0.03424189415939404,-0.022244529747613852,-0.007656713154818587,-0.001452531667632683,-0.02360182340534487,0.021232809097757432,0.012325487854246428,0.07184415471460166,0.015362254109374399
4,1,0.009507131133229532,-0.047268601200029216,-0.0213681976240189,0.002138176723256246,0.026241621118337784,0.014560881162008708,0.031278940702433686,0.015028882437469972,0.009769326117326208,0.005955103466740631,-0.013836054034005122,0.01052912342354914,0.02585645795317562,0.012537320592829864,0.03751016256019447,0.02531615342190541,0.018633359223161866,0.0017665507292463222,0.0016620545640228745,0.0033226903139139427,0.04670431408863925,-0.007088273399846668,0.016634636863067907,-0.04025367442190031,-0.00036861440456698545,-0.0015453089276394327,0.01830842644212577,0.01146514878096236,0.05916975625598923,0.01567165093922816
4,2,0.0064207667012844034,-0.031544361031695736,-0.02072860185928897,-0.011624624626967575,0.03306993044122788,0.013048718799738394,0.021354747203331078,0.00212889313099243,-0.007134511923781464,-0.00566424391057878,-0.015145860667594718,-0.016564884162719486,0.029319908993595923,0.009760363544354297,0.025595240926252226,0.021433785256130166,0.004995376406353894,0.013277487146902342,-0.011791765239666636,-0.01046593938058587,0.010988860535025981,-0.010614107525972529,-0.020347930425183233,-0.03497161018715695,0.023728445717311576,-0.0211996366303058,0.025712590769160763,0.012904964759002395,0.07315363684908313,0.01955687617787899
4,3,0.014732030329068986,-0.04043933139656201,-0.018913964861970146,-0.00011060860198135964,0.028274859153157295,0.011980099823394194,0.030684567606680674,0.016762876275815203,-0.005177458755340331,-0.002094995771270011,-0.029124396699406644,-0.025150529571824405,0.024448722059149296,0.013027340771409662,0.03548208676232658,0.025966473041687345,0.002017185395602835,0.007515287567600557,0.000735696337238461,-0.010232823552893714,0.03247229209468492,-0.013129680978599909,-0.017643560610179267,-0.03083812885701297,-0.008913014558344404,-0.011939044390820094,0.022562582089255323,0.015801097264330627,0.07039983700669739,0.015365403400094324
4,4,0.01464007246511116,-0.04764404165100373,-0.022635174830903087,0.0005986219871110082,0.02605794582420707,0.0144697840119984,0.029963982804856997,0.01120502431958499,0.012268105029636683,-0.0022094132913375295,-0.02055330971400325,-0.023823306263891265,0.03175380409913514,-0.010856286161362586,0.031011959238938867,0.024252136211219365,0.006496431987958641,0.011979357131386585,0.00036670033792918097,-0.010607415135769696,0.037258863662266724,-0.014212542439403201,-0.01825413176666878,-0.032517899810520993,-0.001469158368440708,0.0018987620130873329,0.01944115284919485,0.012168799297943457,0.06788548516090903,0.016481571703326557
5,1,-0.027933068783922307,-0.05597930762942432,-0.04207932756021437,0.028830649734694125,-0.005924640595582831,-0.009382141824873649,-0.04348236455151531,-0.020546096966958343,-0.06679248644819691,0.03038268848572208,-0.00610726150992016,-0.05136660306012318,-0.039526780663943065,-0.05273567108155964,-0.09373430517628051,-0.03653163082463586,-0.004486218485885838,-0.003365461850507031,-0.009427431759010549,-0.001900501199604924,-0.03972954203702685,-0.04409324324823856,-0.03982145411746674,-0.04848543581088497,-0.005707865396533042,-0.039092189525155294,0.0005326123406583145,-0.016392640625071876,-0.021307033667332134,-0.030420718221009946
5,2,-0.029447419023719525,-0.05596135581502682,-0.03727722105935118,0.028871358771190347,-0.00579758484935485,-0.009367202536603066,-0.042861858457346434,-0.020540305122814705,-0.0682684947451501,0.030392446953389315,-0.006006105026884354,-0.049011156927313976,-0.03951612013721133,-0.052559787493971714,-0.0923375021411808,-0.038171042351471944,-0.004512437065891456,-0.0031750515515613273,-0.0094431283556047,-0.001900501199604924,-0.03993033710461339,-0.055608666559961335,-0.03918293383860782,-0.048482235242413255,0.0009682623924287221,-0.03924923357567288,0.0010840986658821378,-0.016458142473319243,-0.02282486627457241,-0.030311760551934068
5,3,-0.029401157498071866,-0.055973849270137176,-0.03618963293836458,0.028837799225123292,-0.005904034999592923,-0.009372474743128112,-0.04337397347114101,-0.020546096966958343,-0.06678274481848145,0.030328095742135533,-0.0059990144559820754,-0.05136938746947045,-0.03988944653338766,-0.053046990061181375,-0.09549232707138398,-0.037807780235575524,-0.004488747234462966,-0.003201208865456271,-0.009476128244109022,-0.001900501199604924,-0.0398384196399338,-0.04401197975221236,-0.0391538239140266,-0.048485463265104355,-0.005707494332577209,-0.03958437532092422,0.0005196706013193574,-0.016386900480123222,-0.022464662525766375,-0.030316579853381997
5,4,-0.02796586559162916,-0.05595229624158458,-0.042715113033238335,0.042867505537641924,-0.0024177715353523345,-0.009379505053918373,-0.0430140744786155,-0.019595737117191606,-0.03653972574530945,0.03035646890535202,-0.008133343181163509,-0.048392509553692134,-0.03952408812033999,-0.051120554824118515,-0.09576686678265009,-0.03668668981725572,-0.0048007263558423035,-0.003367351925218439,-0.009097737157264755,-0.001900501199604924,-0.03982506007962095,-0.055668342254017456,-0.03990024302105835,-0.047175879871721525,0.004251790062649878,-0.06328763922145796,0.0009021051677539702,-0.016332847224971747,-0.021703748985040423,-0.030504937154111993
6,1,0.009627190281063886,-0.042646119606727616,-0.04378601175376629,-0.006535565581948381,-0.011422554095893628,-0.02063960696676163,0.013035373115854109,-0.03205953223321095,-0.049997450691376795,0.04222771356496894,-0.0051087346598708986,-0.03312663487903419,0.004684844864113812,-0.07442589674158269,-0.089856929373807,0.02080678666438749,-0.016434786753125714,-0.00013492403782482424,-0.009857477512419178,-0.002660617050647137,-0.07976659595114576,0.0071187850230530715,-0.036115559377648924,-0.012181831112086816,-0.008464945194583925,-0.027449334655989553,0.002838678495881598,-0.028594492627702413,-0.040150087472361685,-0.03267524766724237
6,2,0.0046978920009682484,-0.03862799084326641,-0.03949196989437668,-0.01567478685047732,0.02214785753610906,-0.009503716680196877,0.000191389669027524,-0.02871243598448711,-0.021502569916410974,0.029720867253009705,-0.012164592840624669,-0.021772539914109757,-0.007554234130483151,-0.0694278422798593,-0.06680794341343796,0.01119371066521648,0.0038231365289964703,-0.004129837201640312,-0.010335880616393362,-0.003344173476639443,-0.08151973387888076,0.0006834118347150756,-0.022199848991196546,-0.029458193735456297,-0.002961834832908876,-0.03611688771436051,-0.00878392877505053,-0.030294582481884772,-0.04237905359294453,-0.029561559035529785
6,3,0.012323790270291525,0.005433925156813313,-0.03599360629940181,-0.002539011598062788,0.004532456953341675,0.0023314545914318663,0.005564623513094599,-0.028140158517935086,-0.057088170836488726,0.03102654747598864,0.10283356092891142,-0.051892318493050184,0.00017550339255905772,-0.06354166240578861,-0.07237252112390849,0.021944682656082338,0.012687122555748076,-0.004015024555808087,-0.0030937513210927002,-0.0025267790193391616,-0.07354081190864864,0.004106446299825648,-0.025198813710186098,-0.033745714713986755,-0.0004194757131285971,-0.015099149722135467,0.0021722999699796157,-0.015866603375742555,-0.033838586120802525,-0.023524556368531898
6,4,0.025248871913394692,-0.05144200545516275,-0.027182989159270643,0.0013594738711854596,0.00960190869405722,-0.01952712505830279,0.005494991887905899,-0.02427155505736262,-0.045424795458790655,0.04670056998104492,-0.004776082008897562,-0.037408982146292964,3.6176499803791914e-05,-0.06063502726046146,-0.08555997359728298,0.02250046498709221,0.012685071910095227,-0.004107654129556542,-0.010182772145851055,-0.0023689373417261107,-0.06782863668058188,0.011906988359839636,-0.02959595741884381,-0.04471007994027251,-0.003835770534360671,-0.01971389547067196,0.0023829332233240084,-0.01856209685968151,-0.03534946070610614,-0.0314768535314025
7,1,0.012086595033403565,-0.05628344998227764,-0.03327127315154455,-0.005911424575334062,-0.0037461849853385716,-0.020318871578787825,0.015247518284910057,-0.02589769765311939,-0.04665697736339159,0.08378524583008101,0.00010264015796704562,-0.042379900748825104,0.015865403481550043,0.028837720236707394,-0.06997626670706208,-0.009849944371784634,-0.008453382293433363,0.0037203625036753805,-0.004850567710331535,-0.0015908319522367682,-0.05918472639813083,0.013386096603482677,-0.011387071024402999,-0.019347165223621787,-0.0075379903623220765,-0.011449570185771082,0.009769449279989783,-0.01208617582127544,-0.030686439036569563,-0.03561908542170145
7,2,0.02656110335938052,-0.05751068449463902,-0.03208494751241449,-0.020446344949148175,-0.008677292423958444,-0.027119695536702255,0.012137137810445871,-0.026932092337239057,-0.02172212447114357,0.0645590967447796,-0.012076467368521153,-0.05743337692588344,-0.03880282695004331,0.009175205213225032,0.024595424742362076,0.0029191806233369315,0.0031011115728863162,-0.009500775328944389,0.0227395461801078,-0.0026582300152894977,0.025391725350273918,0.02034253839555792,-0.027421231294926362,-0.029752013352392907,-0.00396023222781617,-0.0218500299824375,0.0198881683022646,-0.013023123133796114,-0.0341799626385986,-0.03330825550288627
7,3,0.025235402855399866,-0.055742585372318264,-0.027073139597009195,-0.020124160681480402,-0.010015970025048466,-0.009128154790462039,0.010596756929188461,-0.017379820195691467,-0.019672544884799817,-0.014041882433690448,0.0055322506073177185,-0.0647482170056302,-0.01388664761311155,-0.007578171402325389,0.043526784155528776,0.011677632902696035,0.0033599920692007528,9.799268588356097e-06,0.007123349637637491,0.002570384859785408,0.06075629351178641,0.02001308004580448,-0.01432457246758018,-0.03908573978970935,-0.0010310393805438578,0.0019118519033359945,0.001406818580188082,-0.01731647906979737,-0.05359793885056345,-0.03188659266477249
7,4,0.0027872822212273544,-0.04795260232758441,-0.027531555101036633,-0.011149122384189615,-0.0007667460279844295,-0.016836357049058864,0.029959290645717514,-0.03628348090306439,-0.054181920572890674,-0.02259020195454756,-0.004466901602084308,-0.04598045590649512,-0.02448925406839141,-0.015164721880015216,0.0038530229865722868,0.013670391901547752,0.004057265711784573,-0.012030592715649716,-0.011173811761518273,0.0031537686180945507,0.017230512552323923,0.019445419610756767,-0.029975400198778146,-0.044191658246085355,0.0015665072548891974,-0.016475346093456432,-0.002641853042550506,-0.023728262682866003,-0.08288435527398184,-0.03382139425343077
8,1,0.009002897419421405,-0.03289671573490925,-0.02217803620718606,-0.0008644163762617939,0.042018162173175236,0.012151771141015772,0.013654368042478026,0.0149511688342629,-0.004306578579753754,-0.002996202325261189,-0.01093303422258967,-0.01525406037164051,-0.001691779959338868,-0.016376688417644454,0.03932604215102876,0.02633861735162955,-0.000256661692542902,0.002688070552403348,-0.01191714144971663,0.010432473847402876,0.032867747694671226,-0.012521520402027834,-0.015062961932036757,-0.03488393270132979,0.0013825005833608514,-0.012708866928649172,0.0034911537613778647,0.018289102075959265,0.07050526722789019,0.011329811429921776
8,2,0.0038443877708890105,-0.03309413842814856,-0.01825842750440235,-0.0035939689248918145,0.02969790566151433,0.012634562551469984,0.0010896955919659803,0.018649832072664983,-0.012127058528140899,-0.004071863872020138,-0.0186866163788062,0.016453218309443837,0.007822854663340416,-0.024987506453085836,0.03126281499860544,0.021121718161251815,0.017843861256624263,0.00017710471691618568,-0.012639406090406206,-0.01206107127370818,0.021483210043556123,-0.021535769069666078,-0.02225868496486294,-0.030340061230202393,0.0018482490295121368,-0.014307902138196644,0.010463346811333195,0.020910659702025422,0.08190735557880705,0.015468706646209767
8,3,0.007328843674098486,-0.033008112853543964,-0.017962982445193874,-0.0035490281822350917,0.029607758866759693,0.012484637049277577,0.0014211445882603968,0.016770800455741523,-0.010421696715098829,-0.004075677464340162,-0.010216607843931377,0.0019717878377303235,0.009631055366755887,-0.023382921350703204,0.030983646291586526,0.019510248595799945,0.016414250552797133,0.0004950468328518858,-0.012347203349368868,-0.012156476146639787,0.03111817159893595,-0.02100509673168868,-0.021746072860228418,-0.030037202382215467,0.0013326539620556114,-0.0143570224426465,0.0032733725808352858,0.018321760199832088,0.07801819669980853,0.014531942605979732
8,4,0.009708549333853357,-0.03297560557697297,-0.022189476059338863,-0.001240270852651959,0.03129730770392665,0.012078664308704147,0.013162934022071826,0.016395897738212,-0.004338103321575282,-0.002598114140509284,-0.01961880673414765,-0.014328360806797788,0.01059538360378312,-0.01649204576358568,0.03436341746844721,0.021946675850565155,-0.0002499680639207525,0.0023654015677226433,-0.01220318512617334,0.010432473847402876,0.03127848944892556,-0.022015351202850975,-0.01538626262296914,-0.033168653590176095,0.0051556046275324134,-0.013409672252588123,0.010055748939137799,0.02060420468953205,0.08033040549186449,0.011338015822949623
9,1,0.012299255492023148,-0.04824234573949324,-0.022206957746704552,0.0006653868610779453,0.024880324377302875,0.01895248696595834,0.010519791574138487,0.009999474815431062,0.000966624758129156,0.005200666251552932,0.0118348410293768,-0.009613286834688909,0.0029814283591652183,0.008680431890220074,0.0243938957724652,0.0023022637766871475,-0.0034746275368008287,6.135120202901544e-05,-0.002148850663697877,0.003628212245649056,0.03370384138444929,0.0229699025172137,0.01867989485015641,-0.05071780491950845,0.002941807163738423,-0.002689900662289655,0.0059879153282683326,-0.0012079539537028664,0.03761408994924926,0.009297010312471108
9,2,0.012622695453577292,-0.048073408807629246,-0.02525841496039266,0.002505707035802792,0.024364035443064005,0.011764934566030219,0.010305018862120152,0.011083776277715176,0.008419864295758908,-0.002367103791998746,-0.015262517170129561,-0.005012153679224817,0.005352335241268021,0.009406801390555641,0.03124152623691126,0.015335474577129716,-0.004368302982229736,0.0008883649190496966,-0.0021105656914732138,0.0035139399091182887,0.0419887170129147,0.023554422707390218,0.031152524278787865,-0.06012659007090068,0.0029657483347276764,0.0007342750467331813,0.006574436395561448,0.0031278617941476127,0.04665779339462127,0.01046870210934594
9,3,0.010955127079438255,-0.04924031618013509,-0.026309697680058128,0.001257484484130915,0.021220714333812687,0.010588180094344627,0.010678804875936681,0.011160061658957844,0.0012080781094107053,-0.0022245236444452445,-0.01210341523642058,-0.005769456177938221,0.00448447059896189,0.008680431890220074,0.027780023092390353,0.0010363696513181022,-0.0039485674812152465,0.0007748591624665959,-0.002148628504816388,0.003628212245649056,0.032054773025945456,0.023084035289338885,0.01446567291696379,-0.05716312225153536,0.002932934883801915,-0.0030199281250242833,0.005546356995758648,-0.0006001880039565121,0.0381673342790243,0.012048039257915715
9,4,0.010798316608791226,-0.04852614230641502,-0.026290110783020133,0.0011685487640075564,0.026407043195132932,0.01009376368970506,0.009082819895364955,0.010501287571219929,0.0061741162273957935,0.004938629266967796,-0.011574630187984596,-0.006141277345221097,0.005155531671508782,0.009165971876681014,0.02926821568016711,0.0166887834414755,-0.0045092166334429855,2.1905595855732933e-05,-0.0021654012312031746,0.0035292399456971564,0.04105677218011986,0.021925933163703202,0.018665297173304642,-0.05328207991512572,0.002932934883801915,-0.0025904276433075437,0.004901404055541467,-0.0007970021177905048,0.04450284049106578,0.012048039257915715
10,1,0.029446210288610972,0.5299507098590559,0.9272582823918978,0.030916357671772327,0.0059633687708416745,-0.010962186872992326,0.15183589567373862,-0.010590289059472643,-0.03629401048025188,0.04840332973470645,-0.0033824352484834825,-0.02425774940299308,0.2464739710124124,0.014709797731582278,-0.061909437247539105,0.013087576549642597,-0.0029072986586016563,0.03440166103308847,0.03570053566932851,-0.0017496569807029373,-0.03679820810571792,0.04058130464517009,-0.0175024980044359,0.9809340289442674,0.05873699221776258,-0.014403558394288443,0.000724930127375867,-0.007280698494098915,-0.020101321836390976,-0.013612239016075773
10,2,0.02513156946357025,0.504961862217534,0.7527818672688518,0.025201593342948532,0.0007560301927100996,-0.014966247685862051,0.14638891895477318,-0.007964286645130877,-0.045567085988643084,0.048450251236901894,0.04138934370981209,-0.04105551688524843,0.15934975853228406,0.008998924751136414,-0.05357716966487491,0.007717017953500877,-0.0027635270027369092,0.04635258227634121,0.12261562382352476,-0.0032530778137607446,-0.05218526103547284,0.03863751845165305,-0.019987986051088927,0.8316754558405376,-0.047336409385118156,-0.008608268172911946,-0.006310344846389646,-0.006662672737056825,-0.019206042679570844,-0.01972974880350827
10,3,0.06526694883631085,0.5619199102978446,0.034202988456125176,0.11255644257644858,0.05152979030837413,0.017882791914902902,-0.0016883182889543306,0.024519227515033458,0.4856975475393098,0.10873826251581084,-0.012241683990075688,0.07842256699475289,0.2284728133268254,0.021787923039321117,0.01959304856753544,0.040115080754255836,-0.003686072858894014,0.029965475233360007,0.11753849693592727,0.0031325271307812604,0.047112363510891875,0.03289751218826564,-0.022224963491722455,-0.02689034612516145,0.05565411065470408,0.10639629177740471,0.0066069469917188865,-0.011606158013867326,-0.0372504573008837,-0.03130900305232193
10,4,0.029432414496934508,0.4456682309723052,0.9217079169686836,0.025163083320651296,-0.002488280587805588,-0.007979860600158291,0.15204982865515423,-0.011652361396084814,-0.03661734158179405,0.02728026516709466,-0.005663627397488375,-0.03028369878273841,0.15630684941929318,-0.031017589230135763,-0.047890579373997086,-0.0001638374814458347,-0.0036920169636693967,0.046858258184318116,-0.061449474239627565,-0.001747146992780104,-0.03757758815497044,0.036754660296897536,-0.018390892066316777,1.2263726286980117,-0.04828073741862221,-0.01639584715973803,0.0004976115385589879,-0.008924467338008913,-0.01865611319943212,-0.013416966988991882
11,1,-0.022864496038865863,0.256711863154076,0.013475540024629331,0.10437783936813104,-0.008357107832211002,-0.000688168933113905,0.02592655547757067,0.01439516793020266,0.06563692571018619,0.10185019277870401,0.004554384441776237,0.044926748173150906,0.07655558868582864,0.04671559770132042,0.035072822420762956,0.010891892764658184,0.00203641636758224,0.02611719125491262,0.01256525515303888,0.0032291772795865746,0.05297221328831042,0.07225509084716375,-0.019488315114584265,-0.003930830976837244,0.03949640831314014,-9.586861895959813e-05,0.0001910485300126802,0.042653819893390205,0.009979384138463712,-0.00047936278529616544
11,2,0.018536080301407985,0.024241118194591054,0.008511643006791794,0.10446462384207647,-0.00850666425544026,-0.0002886321050410678,0.032497195190947334,0.035511052936750255,0.05229211622287624,0.09944612510534875,0.004575568982934745,0.07433663929808555,0.054164309841359184,0.04619669252096854,0.046995326231346515,0.01467334398734153,-0.0027598646043401963,0.013575967366804218,-0.0015285901691521903,0.0039054920256849086,0.052198912427140004,0.09389897944612667,-0.03483327619155688,0.01193044136861856,0.03726015395330638,0.00015396909547743247,0.00151944090323845,0.0414687095263988,0.01898004185170651,0.02752743899229079
11,3,-0.024083539580647354,0.3337679332426846,0.013920937263699949,0.14162600272783363,0.008725128720193253,-0.011942830370931523,0.028064839516355397,0.012991251376484199,0.053334827599563706,0.1420283932528897,0.0008916155440296527,0.04490060840422811,0.2133598652519768,0.0676307845961485,0.0374439988835553,0.06292686163115774,0.0025216686878432766,0.056779830851496065,0.03294258300426214,0.0032291651038435835,0.039745338108278086,0.028491979866978642,-0.01458601292582133,-0.007274451186306437,0.05862119971170451,0.16880618635849598,0.018753549113531495,0.04426796393148944,0.00938532809901225,-0.001860324894244131
11,4,0.02599135895911213,0.3715939037163112,0.016635047108682178,0.053203002780924526,0.01333285401612429,-0.011025723665088668,0.036714420581677856,0.013266217720527898,0.04760541354614359,0.07616992761396825,-0.00700352504496759,0.047398186944564255,0.1839572210572741,0.0059119922389645465,0.02662907429168402,0.04285558248149912,0.004427336641110122,0.058699940491065146,0.03621404479588503,-0.0020718781012853443,0.026475200344992345,0.042607037108227504,-0.01485770270896668,0.5287742637675025,0.0560095439283181,0.17237706718779902,0.021300763809839654,0.044642946239205145,-0.004594661937428815,-0.000581368575658378
