budget,f_id,i_id,log_precision
100,17,1,0.8397336910814787
100,17,2,0.7974881617127936
100,17,3,0.855691394710286
100,17,4,0.8868419275139526
100,17,5,0.8035655560917047
100,18,1,1.4166044858513573
100,18,2,1.3785360891501233
100,18,3,1.399509567857124
100,18,4,1.3653515082890895
100,18,5,1.319596980792726
100,19,1,0.9519394302815877
100,19,2,0.9672738397562545
100,19,3,0.9429142659891776
100,19,4,0.9365472792429008
100,19,5,0.9359965614046393
100,20,1,1.7156385678963808
100,20,2,1.8031145874836
100,20,3,2.658173042205491
100,20,4,2.4027370800918932
100,20,5,2.522045048494169
100,21,1,1.4451269590475297
100,21,2,1.4678279656239952
100,21,3,1.531148443599369
100,21,4,1.4865780381269125
100,21,5,1.4606802476878091
100,22,1,1.4866617247350138
100,22,2,1.6675732789608564
100,22,3,1.5778951686985272
100,22,4,1.544471021252761
100,22,5,1.4669584839170577
100,23,1,0.7167250787202315
100,23,2,0.6931440123736707
100,23,3,0.699852821174909
100,23,4,0.7316525767247777
100,23,5,0.6938151939307141
100,24,1,2.059846583168656
100,24,2,2.076190301861206
100,24,3,2.0807901021977075
100,24,4,2.0735931876669667
100,24,5,2.071348103778881
300,1,1,0.30454586744894835
300,1,2,0.5231979969226742
300,1,3,0.5807620752233973
300,1,4,0.46124534459187183
300,1,5,0.5196432879631037
300,2,1,4.106666674499456
300,2,2,3.8686846011104654
300,2,3,4.1380675574481804
300,2,4,3.81412962371107
300,2,5,4.033600501295207
300,3,1,1.781616765934552
300,3,2,1.8349409608843716
300,3,3,1.8254146715921908
300,3,4,1.8026830853568805
300,3,5,1.8118107847538913
300,4,1,1.946287066437509
300,4,2,1.9818780527016702
300,4,3,1.9075118450918047
300,4,4,2.047344215498047
300,4,5,1.949947088847657
300,5,1,1.2697878550832538
300,5,2,1.1503178505015266
300,5,3,1.1142218240096005
300,5,4,1.103823924443776
300,5,5,1.2299357441738747
300,6,1,1.8261606979682994
300,6,2,1.730404176567419
300,6,3,2.0463425026693436
300,6,4,1.864965755147703
300,6,5,1.9753742170442385
300,7,1,1.3765554906715045
300,7,2,1.3454585995229855
300,7,3,1.3431612949734386
300,7,4,1.3260204562063993
300,7,5,1.353760591601592
300,8,1,2.2279389362111037
300,8,2,2.4619194187526783
300,8,3,2.597276677363637
300,8,4,2.7568192322584157
300,8,5,2.7030730663473235
300,9,1,2.079367885334284
300,9,2,2.1862700360038043
300,9,3,2.2776955605056846
300,9,4,2.2243495508820867
300,9,5,2.4971088464961166
300,10,1,4.393976391364687
300,10,2,4.390892661423842
300,10,3,4.3386672159922
300,10,4,4.435079122513014
300,10,5,4.402915089996436
300,11,1,2.05466491554153
300,11,2,2.0494065207418077
300,11,3,2.0678691417940454
300,11,4,2.1896682398134133
300,11,5,2.1700987907746874
300,12,1,6.150530629706727
300,12,2,6.058770323783943
300,12,3,6.4488404925946305
300,12,4,6.246985278558243
300,12,5,6.002524622263999
300,13,1,2.3649419441298396
300,13,2,2.5764905657755377
300,13,3,2.480584526892013
300,13,4,2.37168680184752
300,13,5,2.4206765415347213
300,14,1,0.4789806111906922
300,14,2,0.6821396908530156
300,14,3,0.5709893975418362
300,14,4,0.6081791055923677
300,14,5,0.46269556335162787
300,15,1,1.9589368685878177
300,15,2,1.9195932992135956
300,15,3,1.9693982846580296
300,15,4,1.9124203113245961
300,15,5,1.9030190071211028
300,16,1,1.3355121783276291
300,16,2,1.2900910824723337
300,16,3,1.289684122665451
300,16,4,1.2955355358397505
300,16,5,1.276376580262334
300,17,1,0.6389967438418696
300,17,2,0.6279170462814735
300,17,3,0.5867373057435805
300,17,4,0.6645019861658836
300,17,5,0.5918461128277572
300,18,1,1.0661927161742686
300,18,2,1.1022856598940953
300,18,3,1.1685407817965212
300,18,4,1.1539624870912428
300,18,5,1.113691579982091
300,19,1,0.821732651161746
300,19,2,0.8063146575698159
300,19,3,0.768922853704501
300,19,4,0.7785092687795006
300,19,5,0.7993115318452185
300,20,1,0.5082914460123139
300,20,2,0.5106734102975174
300,20,3,0.5155985385959749
300,20,4,0.5621937847070964
300,20,5,0.525210181462484
300,21,1,0.9158508556912704
300,21,2,0.9706678027853095
300,21,3,0.8624252574449611
300,21,4,1.007849077003086
300,21,5,1.0197073819778042
300,22,1,1.0336822219063662
300,22,2,1.1013196247590724
300,22,3,1.0783910124598706
300,22,4,1.0519752199811319
300,22,5,1.0551585406598403
300,23,1,0.6271608677031539
300,23,2,0.6054333930882274
300,23,3,0.622524315468463
300,23,4,0.6592007474210293
300,23,5,0.6232627670826327
300,24,1,1.9413956610753722
300,24,2,1.8913631886139817
300,24,3,1.9349231266752138
300,24,4,1.938053017577228
300,24,5,1.9119748425397822
500,1,1,0.2643878392492026
500,1,2,0.43668752211521755
500,1,3,0.5108714923978679
500,1,4,0.3563514633844649
500,1,5,0.43677682543855223
500,2,1,3.7882906164876786
500,2,2,3.7318605924675663
500,2,3,3.9845462763592696
500,2,4,3.7046690555920128
500,2,5,3.938434552064962
500,3,1,1.599852682175205
500,3,2,1.669072256217278
500,3,3,1.6773534389843503
500,3,4,1.6456752209055516
500,3,5,1.6840680255674687
500,4,1,1.828145322661136
500,4,2,1.8525998109312276
500,4,3,1.8187437346900623
500,4,4,1.9292681832809484
500,4,5,1.836260179427148
500,5,1,1.1564985144458453
500,5,2,1.1015119585188362
500,5,3,1.0182814700567742
500,5,4,1.010840320701194
500,5,5,1.1266361061980874
500,6,1,1.7880690426964776
500,6,2,1.6521299606224014
500,6,3,1.9790098609307716
500,6,4,1.7771207259572877
500,6,5,1.8276894735251699
500,7,1,1.3509142460675316
500,7,2,1.2886297825451893
500,7,3,1.2805109931605476
500,7,4,1.2775206148944072
500,7,5,1.2808568879897388
500,8,1,2.0820967869069977
500,8,2,2.288793563999614
500,8,3,2.4640308762388967
500,8,4,2.5409234212145897
500,8,5,2.537754165593468
500,9,1,1.98449189871487
500,9,2,2.0875081465695398
500,9,3,2.145106802005394
500,9,4,2.012653324799262
500,9,5,2.4007130408512203
500,10,1,4.160979746486479
500,10,2,4.157204766268821
500,10,3,4.149383869421009
500,10,4,4.281535652686722
500,10,5,4.252740764488278
500,11,1,2.0260963700755883
500,11,2,1.985890412677513
500,11,3,2.020153391799266
500,11,4,2.1156198123169143
500,11,5,2.111784223227677
500,12,1,5.969533306627774
500,12,2,5.937802683596536
500,12,3,6.396545129067875
500,12,4,6.04447010289788
500,12,5,5.8873370080743745
500,13,1,2.297887608923193
500,13,2,2.4951894419179634
500,13,3,2.4216638446545264
500,13,4,2.3264824020917905
500,13,5,2.3629591455308248
500,14,1,0.3898444233227798
500,14,2,0.5772913482476243
500,14,3,0.5435226864859853
500,14,4,0.5977493683784364
500,14,5,0.43356082512698263
500,15,1,1.887075620751227
500,15,2,1.840106210869858
500,15,3,1.9302565097249622
500,15,4,1.8672714091685492
500,15,5,1.8863784607706744
500,16,1,1.2068758324818518
500,16,2,1.233064884602508
500,16,3,1.2049847258333857
500,16,4,1.2731271744374437
500,16,5,1.2145819026994265
500,17,1,0.5875685649517184
500,17,2,0.5578835670909507
500,17,3,0.5234817301752711
500,17,4,0.6078470901432292
500,17,5,0.49459479493292746
500,18,1,0.9993242484869086
500,18,2,0.9396000082877248
500,18,3,1.0781886143388972
500,18,4,1.029798673153953
500,18,5,1.0151219933667697
500,19,1,0.7617637503725098
500,19,2,0.7630157964267299
500,19,3,0.7580117423583652
500,19,4,0.7609121173489134
500,19,5,0.7709724074461572
500,20,1,0.44629445157397096
500,20,2,0.43957922703722196
500,20,3,0.45429596303349007
500,20,4,0.4832437169994204
500,20,5,0.4395882340728485
500,21,1,0.8743705090949109
500,21,2,0.9338409099683466
500,21,3,0.5798067153796167
500,21,4,0.9290397665141958
500,21,5,0.9911309746112806
500,22,1,0.9984624669750854
500,22,2,1.0442998531206615
500,22,3,1.025414569029785
500,22,4,1.0240448957767851
500,22,5,1.0036536807826293
500,23,1,0.5977563287988197
500,23,2,0.5627682538908763
500,23,3,0.5723607159417895
500,23,4,0.5882041240979667
500,23,5,0.6101240463087689
500,24,1,1.883239724023008
500,24,2,1.8632167206463974
500,24,3,1.9069137821393851
500,24,4,1.9126376689209468
500,24,5,1.8927294197471154
1000,1,1,0.23412650806727284
1000,1,2,0.4078229494517361
1000,1,3,0.5006255660186587
1000,1,4,0.3410159479821776
1000,1,5,0.40566495440083167
1000,2,1,3.6570127484444375
1000,2,2,3.6958594772083138
1000,2,3,3.833872471355069
1000,2,4,3.685541849739866
1000,2,5,3.889846459638379
1000,3,1,1.5932960517592505
1000,3,2,1.6495160070447423
1000,3,3,1.6399030212499996
1000,3,4,1.6188847148582068
1000,3,5,1.652364463016992
1000,4,1,1.8035093096789303
1000,4,2,1.846298959600047
1000,4,3,1.7486922118324222
1000,4,4,1.9201535366565448
1000,4,5,1.8113084438946299
1000,5,1,1.1112304360824619
1000,5,2,1.0123523194235668
1000,5,3,0.9088888651756221
1000,5,4,0.977260063567
1000,5,5,1.0635869246228526
1000,6,1,1.6971767561333024
1000,6,2,1.6325066591180477
1000,6,3,1.9372527436172475
1000,6,4,1.739871225729788
1000,6,5,1.7118843974500861
1000,7,1,1.3509142460675316
1000,7,2,1.27952984026799
1000,7,3,1.2805109931605476
1000,7,4,1.2593439816779306
1000,7,5,1.2772510915793267
1000,8,1,2.0634978136433855
1000,8,2,2.240766497247092
1000,8,3,2.372522472677898
1000,8,4,2.5176358256439353
1000,8,5,2.4599103615627596
1000,9,1,1.9763473695779246
1000,9,2,2.0678799536179495
1000,9,3,2.1194674749858438
1000,9,4,1.9932623523012523
1000,9,5,2.30537725908684
1000,10,1,4.021214808314849
1000,10,2,3.9519676232362877
1000,10,3,4.021301822755845
1000,10,4,4.0284842282881534
1000,10,5,3.9795339788173187
1000,11,1,1.9326624700858561
1000,11,2,1.8754924840735816
1000,11,3,1.9105293234473903
1000,11,4,2.0722128319543747
1000,11,5,2.0457613193942734
1000,12,1,5.944571309951144
1000,12,2,5.846141356910894
1000,12,3,6.3516407382894045
1000,12,4,6.026090888737295
1000,12,5,5.778629460597566
1000,13,1,2.2641239852288173
1000,13,2,2.4885132108687498
1000,13,3,2.3862041041527
1000,13,4,2.321530971719942
1000,13,5,2.327384364179247
1000,14,1,0.37994284648367216
1000,14,2,0.5718436206921303
1000,14,3,0.5245925118235903
1000,14,4,0.5523572071744011
1000,14,5,0.42304514249279845
1000,15,1,1.756276596181027
1000,15,2,1.6525766065709133
1000,15,3,1.7881594351260777
1000,15,4,1.73738056802639
1000,15,5,1.7408985109341866
1000,16,1,0.8142359874654096
1000,16,2,0.9839102049085405
1000,16,3,0.9515857435842396
1000,16,4,1.0959844115251987
1000,16,5,0.9464309072522233
1000,17,1,0.494478451430968
1000,17,2,0.45997872531991035
1000,17,3,0.46326732284804395
1000,17,4,0.5123197375305895
1000,17,5,0.4039328640782967
1000,18,1,0.856665268851874
1000,18,2,0.7694013188028471
1000,18,3,0.9595578482597902
1000,18,4,0.9036026184203235
1000,18,5,0.8878490145570732
1000,19,1,0.7177458283563677
1000,19,2,0.6704678134245068
1000,19,3,0.6813606015270338
1000,19,4,0.699304975534762
1000,19,5,0.7082974175821968
1000,20,1,0.43945981226292985
1000,20,2,0.43482485262824794
1000,20,3,0.4476620621302681
1000,20,4,0.4718856638592974
1000,20,5,0.42273164702364363
1000,21,1,0.7976810177384754
1000,21,2,0.9319335146328953
1000,21,3,0.545336290490068
1000,21,4,0.8795657767875783
1000,21,5,0.9870653783478338
1000,22,1,0.9938497269301241
1000,22,2,1.0357774038206957
1000,22,3,1.0030797161910292
1000,22,4,1.019107399449296
1000,22,5,1.0030517212573877
1000,23,1,0.5812172242765608
1000,23,2,0.5394077211136978
1000,23,3,0.5291385771748688
1000,23,4,0.5602035139930919
1000,23,5,0.5553727514928033
1000,24,1,1.8471321640187839
1000,24,2,1.8283811025106416
1000,24,3,1.8584699499922868
1000,24,4,1.8563970274929282
1000,24,5,1.8310806887880422
3000,1,1,0.22964240198459238
3000,1,2,0.4013945469899258
3000,1,3,0.4855947558684315
3000,1,4,0.3287022087946251
3000,1,5,0.40104622823809977
3000,2,1,3.516939354351065
3000,2,2,3.6865573455490996
3000,2,3,3.793229164764873
3000,2,4,3.657012324738565
3000,2,5,3.888674765629586
3000,3,1,1.593058513615673
3000,3,2,1.6492751334276903
3000,3,3,1.6392420868703925
3000,3,4,1.6181827426179551
3000,3,5,1.652317378441597
3000,4,1,1.8034607946806702
3000,4,2,1.8459596248299055
3000,4,3,1.746346657525545
3000,4,4,1.919556200455597
3000,4,5,1.8110695355892477
3000,5,1,1.0968085110105168
3000,5,2,0.9938936318489672
3000,5,3,0.8943757247529278
3000,5,4,0.9081775844550312
3000,5,5,1.0504943931973685
3000,6,1,1.6497140393478207
3000,6,2,1.611327936398632
3000,6,3,1.9266731080646604
3000,6,4,1.6966206931717362
3000,6,5,1.7004954269014003
3000,7,1,1.3509142460675316
3000,7,2,1.27952984026799
3000,7,3,1.2802108717728478
3000,7,4,1.2593439816779306
3000,7,5,1.2772510915793267
3000,8,1,2.061929781814231
3000,8,2,2.1696561117183024
3000,8,3,2.371194906049745
3000,8,4,2.5141048674342366
3000,8,5,2.45868422787821
3000,9,1,1.9762667595916454
3000,9,2,2.065681831352774
3000,9,3,2.1193453555765167
3000,9,4,1.9918502295334488
3000,9,5,2.2753497966807017
3000,10,1,3.9729302076646245
3000,10,2,3.9252292832997844
3000,10,3,3.924630290996582
3000,10,4,3.99417458652242
3000,10,5,3.8136563644638266
3000,11,1,1.8158775437080557
3000,11,2,1.7322726060916578
3000,11,3,1.8378153923914757
3000,11,4,1.9272508118477123
3000,11,5,1.8938401170534271
3000,12,1,5.919409010532805
3000,12,2,5.845808264016627
3000,12,3,6.349163897856982
3000,12,4,6.0140941235874
3000,12,5,5.774950753739554
3000,13,1,2.261860233228734
3000,13,2,2.4842359919318096
3000,13,3,2.3843128807371454
3000,13,4,2.318975268803507
3000,13,5,2.3097360543042202
3000,14,1,0.37927399808917245
3000,14,2,0.5716062249339143
3000,14,3,0.5014899452846536
3000,14,4,0.5474153987955765
3000,14,5,0.422651834360565
3000,15,1,1.6390176060384658
3000,15,2,1.5955896256449864
3000,15,3,1.740276928250644
3000,15,4,1.6468113033938263
3000,15,5,1.648419911546073
3000,16,1,0.5846273988377984
3000,16,2,0.551556037106847
3000,16,3,0.5717544534232194
3000,16,4,0.5793728674258157
3000,16,5,0.6002310355024302
3000,17,1,0.46567292449888537
3000,17,2,0.42267821579930925
3000,17,3,0.44372347202202256
3000,17,4,0.5002397053547467
3000,17,5,0.396805452741991
3000,18,1,0.844775729267566
3000,18,2,0.7510738307030381
3000,18,3,0.9385698407254536
3000,18,4,0.868867662587375
3000,18,5,0.7787736162685213
3000,19,1,0.6135310088303381
3000,19,2,0.6407314173970948
3000,19,3,0.633153437469255
3000,19,4,0.6410708618902172
3000,19,5,0.6390314178034349
3000,20,1,0.4345579746227412
3000,20,2,0.43479494576719496
3000,20,3,0.44606775124402825
3000,20,4,0.4717565749565526
3000,20,5,0.4226500035374578
3000,21,1,0.7935117818349353
3000,21,2,0.9317437307922096
3000,21,3,0.5351210950979237
3000,21,4,0.8693723805817238
3000,21,5,0.9869408139301781
3000,22,1,0.9924673899012769
3000,22,2,1.0355945891447422
3000,22,3,1.0021226961100946
3000,22,4,1.017359951497486
3000,22,5,1.0027056747195566
3000,23,1,0.49829005222901673
3000,23,2,0.4870360234934227
3000,23,3,0.48141814720317744
3000,23,4,0.4926238899203826
3000,23,5,0.5101858027691509
3000,24,1,1.806396525418222
3000,24,2,1.780289196122727
3000,24,3,1.7935507650595477
3000,24,4,1.7601837410814738
3000,24,5,1.7629588107335479
5000,1,1,0.22938606610768847
5000,1,2,0.4013740808360788
5000,1,3,0.4855942498448432
5000,1,4,0.32870196142550284
5000,1,5,0.4010220027723363
5000,2,1,3.5167640599489842
5000,2,2,3.686548934369819
5000,2,3,3.79322252316644
5000,2,4,3.6512957699008637
5000,2,5,3.8886643340601
5000,3,1,1.5930571840476133
5000,3,2,1.6492745024059907
5000,3,3,1.6392409520720872
5000,3,4,1.618179962567934
5000,3,5,1.6523173662317867
5000,4,1,1.8034607926315414
5000,4,2,1.8459531854337832
5000,4,3,1.746316474230038
5000,4,4,1.9194974592217766
5000,4,5,1.8110695354247686
5000,5,1,1.096808355504918
5000,5,2,0.9934793695747941
5000,5,3,0.8940948122593625
5000,5,4,0.8910809710252879
5000,5,5,1.0504562462973257
5000,6,1,1.6493394414929285
5000,6,2,1.6061982064729066
5000,6,3,1.9266730135246604
5000,6,4,1.6933957841988074
5000,6,5,1.7004953038873554
5000,7,1,1.3509142460675316
5000,7,2,1.27952984026799
5000,7,3,1.2802108717728478
5000,7,4,1.2593439816779306
5000,7,5,1.2772510915793267
5000,8,1,2.0619046628743263
5000,8,2,2.169655039357204
5000,8,3,2.3711469438082005
5000,8,4,2.514100067836386
5000,8,5,2.4586828973694086
5000,9,1,1.9762659889376717
5000,9,2,2.0656144514438726
5000,9,3,2.119344816639051
5000,9,4,1.9918496616578019
5000,9,5,2.2753196535814375
5000,10,1,3.9627923489437338
5000,10,2,3.925222295260156
5000,10,3,3.9246302342440806
5000,10,4,3.9941739066567936
5000,10,5,3.8136529166663844
5000,11,1,1.745279429070415
5000,11,2,1.632252233145024
5000,11,3,1.7186994965914801
5000,11,4,1.8551241451491562
5000,11,5,1.777731707826615
5000,12,1,5.919327793135455
5000,12,2,5.845802064085735
5000,12,3,6.349163023109917
5000,12,4,6.0137609190596555
5000,12,5,5.739949648301136
5000,13,1,2.2617918805286723
5000,13,2,2.4842358223279875
5000,13,3,2.3839997049057877
5000,13,4,2.317258266550036
5000,13,5,2.3096756298077903
5000,14,1,0.37927398893158587
5000,14,2,0.5716061760417699
5000,14,3,0.5014882228960377
5000,14,4,0.5473991138992629
5000,14,5,0.4224669595579789
5000,15,1,1.6390175511900709
5000,15,2,1.5955675764626995
5000,15,3,1.7402769275152392
5000,15,4,1.6468039454165608
5000,15,5,1.6484166433936513
5000,16,1,0.5714358702157436
5000,16,2,0.4713467559448878
5000,16,3,0.5658794097695349
5000,16,4,0.557476133898008
5000,16,5,0.5260500219953667
5000,17,1,0.4656720217485686
5000,17,2,0.4224987604964458
5000,17,3,0.4437234585724304
5000,17,4,0.5002396619487102
5000,17,5,0.396804379721481
5000,18,1,0.8447616370817819
5000,18,2,0.7510377042431265
5000,18,3,0.9385697317601146
5000,18,4,0.8686746740526373
5000,18,5,0.7777547252383062
5000,19,1,0.6087990409765113
5000,19,2,0.6150204120128571
5000,19,3,0.5881078886471419
5000,19,4,0.6193346485215365
5000,19,5,0.6182661202560122
5000,20,1,0.43455520007184706
5000,20,2,0.4347946820056711
5000,20,3,0.4460672186216036
5000,20,4,0.471756396386576
5000,20,5,0.4226460869702329
5000,21,1,0.7932551300618305
5000,21,2,0.9317066184410872
5000,21,3,0.5351117090222421
5000,21,4,0.8690506757467145
5000,21,5,0.9869408019913891
5000,22,1,0.9924663872937377
5000,22,2,1.0355940320893413
5000,22,3,1.0021223286643515
5000,22,4,1.0172528752058174
5000,22,5,1.002700770518086
5000,23,1,0.47724581766068697
5000,23,2,0.4678383210725465
5000,23,3,0.4659948886093073
5000,23,4,0.4547697782277007
5000,23,5,0.47968524387564176
5000,24,1,1.7966718100096966
5000,24,2,1.7222268844266178
5000,24,3,1.7796915491233578
5000,24,4,1.7492852171197502
5000,24,5,1.7405794327056736
10000,1,1,0.2292151018572766
10000,1,2,0.40137227357816824
10000,1,3,0.48559424755891595
10000,1,4,0.3287014384434126
10000,1,5,0.4010219676959582
10000,2,1,3.516756939577505
10000,2,2,3.6865489119955197
10000,2,3,3.793222393618608
10000,2,4,3.650733758262352
10000,2,5,3.888663696334275
10000,3,1,1.5930571788998293
10000,3,2,1.6492743769145481
10000,3,3,1.639240737869317
10000,3,4,1.618179960090101
10000,3,5,1.6523173662187949
10000,4,1,1.8034607926315114
10000,4,2,1.8459463237663876
10000,4,3,1.7463141394037427
10000,4,4,1.919497371655479
10000,4,5,1.8110695354189756
10000,5,1,1.0968083469112195
10000,5,2,0.993473956295123
10000,5,3,0.8939586469538784
10000,5,4,0.8910785718600102
10000,5,5,1.0504562223868015
10000,6,1,1.6493394413330011
10000,6,2,1.6061934886618499
10000,6,3,1.9266730116460227
10000,6,4,1.6933859633743142
10000,6,5,1.7004952930215116
10000,7,1,1.3509142460675316
10000,7,2,1.27952984026799
10000,7,3,1.2802108717728478
10000,7,4,1.2593439816779306
10000,7,5,1.2772510915793267
10000,8,1,2.061903866430864
10000,8,2,2.1696550339936316
10000,8,3,2.3709479506270617
10000,8,4,2.514099728347236
10000,8,5,2.458682897341799
10000,9,1,1.9762659888947647
10000,9,2,2.065608935867405
10000,9,3,2.1193448067296905
10000,9,4,1.9918496562357322
10000,9,5,2.275319646224071
10000,10,1,3.962792348872233
10000,10,2,3.9252222350923835
10000,10,3,3.9246302342389416
10000,10,4,3.9941738999354106
10000,10,5,3.813652913429991
10000,11,1,1.497592005431059
10000,11,2,1.4697859685294945
10000,11,3,1.5035060406599985
10000,11,4,1.7540380153147495
10000,11,5,1.528201995661277
10000,12,1,5.919311440108932
10000,12,2,5.845799695325207
10000,12,3,6.349163017007268
10000,12,4,6.013700297056258
10000,12,5,5.736443443660351
10000,13,1,2.2617918710903053
10000,13,2,2.4842358221875047
10000,13,3,2.3839996632252416
10000,13,4,2.3172582473112464
10000,13,5,2.309675495747839
10000,14,1,0.37927398885377434
10000,14,2,0.5716061760407951
10000,14,3,0.5014881992280195
10000,14,4,0.547399067861775
10000,14,5,0.42246598022161735
10000,15,1,1.639017549579639
10000,15,2,1.5955674660430412
10000,15,3,1.7402769274959895
10000,15,4,1.6468038534144118
10000,15,5,1.6484166433258165
10000,16,1,0.5714358699183938
10000,16,2,0.4713467171106888
10000,16,3,0.5621410973228068
10000,16,4,0.5574761000383794
10000,16,5,0.48570836214369884
10000,17,1,0.46567201872546293
10000,17,2,0.42248126758958005
10000,17,3,0.44372345856402357
10000,17,4,0.5002396547043473
10000,17,5,0.39680431240295055
10000,18,1,0.8447579297360578
10000,18,2,0.7510181466410414
10000,18,3,0.9385697317098908
10000,18,4,0.8686434027214497
10000,18,5,0.7775623986365207
10000,19,1,0.5769030278345245
10000,19,2,0.5802636706988965
10000,19,3,0.5630326416327658
10000,19,4,0.5828074734370426
10000,19,5,0.5571095832518861
10000,20,1,0.4345552000295152
10000,20,2,0.43479468115006553
10000,20,3,0.4460672178765279
10000,20,4,0.47175634050804416
10000,20,5,0.42264608645049456
10000,21,1,0.7932550105221261
10000,21,2,0.9317066049694083
10000,21,3,0.5351116953175247
10000,21,4,0.8690506678763211
10000,21,5,0.9869408019866038
10000,22,1,0.9924663868707052
10000,22,2,1.0355940320833164
10000,22,3,1.0021223286556469
10000,22,4,1.0172528206556115
10000,22,5,1.0027007677396653
10000,23,1,0.41478090863653433
10000,23,2,0.42584222909872177
10000,23,3,0.4302630115684308
10000,23,4,0.41939681684864344
10000,23,5,0.44953002530666164
10000,24,1,1.7011088112074333
10000,24,2,1.7025843560767997
10000,24,3,1.7333237085084765
10000,24,4,1.7343738198557455
10000,24,5,1.6680546080345684
50000,1,1,0.22921510185700172
50000,1,2,0.4013722735737449
50000,1,3,0.48559424755891595
50000,1,4,0.3287014384364087
50000,1,5,0.4010219676948971
50000,2,1,3.5167569307352142
50000,2,2,3.6865489119869657
50000,2,3,3.793222393212848
50000,2,4,3.6507076076490192
50000,2,5,3.8886636769764453
50000,3,1,1.5930571788998262
50000,3,2,1.6492743769091582
50000,3,3,1.6392407378511866
50000,3,4,1.6181799600513969
50000,3,5,1.6523173662187949
50000,4,1,1.8034607926315114
50000,4,2,1.8459463237661053
50000,4,3,1.7463141393978574
50000,4,4,1.919497371655479
50000,4,5,1.8110695354186717
50000,5,1,1.096808346910029
50000,5,2,0.9934739562948148
50000,5,3,0.8939585827917089
50000,5,4,0.8910785718600102
50000,5,5,1.0504562223867875
50000,6,1,1.6493394413330011
50000,6,2,1.6061934886618499
50000,6,3,1.926673011530114
50000,6,4,1.6933859633557868
50000,6,5,1.7004952930215116
50000,7,1,1.3509142460675316
50000,7,2,1.27952984026799
50000,7,3,1.2802108717728478
50000,7,4,1.2593439816779306
50000,7,5,1.2772510915793267
50000,8,1,2.0619038664044904
50000,8,2,2.1696550339919027
50000,8,3,2.370947947702573
50000,8,4,2.514099728327747
50000,8,5,2.45868289733063
50000,9,1,1.9762659888947647
50000,9,2,2.0656089358649097
50000,9,3,2.1193448067281833
50000,9,4,1.9918496562355943
50000,9,5,2.275319646224071
50000,10,1,3.9627923488478847
50000,10,2,3.9252222350870323
50000,10,3,3.9246302340912456
50000,10,4,3.994173899935348
50000,10,5,3.813652913429991
50000,11,1,1.1567384097909588
50000,11,2,1.299562013874259
50000,11,3,1.071485068111018
50000,11,4,1.3619721613526619
50000,11,5,1.215225550106042
50000,12,1,5.919311440066959
50000,12,2,5.845799695321042
50000,12,3,6.349163017007265
50000,12,4,6.013700296999886
50000,12,5,5.736337375267227
50000,13,1,2.261791871089784
50000,13,2,2.4842358221875047
50000,13,3,2.383999663224756
50000,13,4,2.3172582473112397
50000,13,5,2.309675495747839
50000,14,1,0.37927398885377434
50000,14,2,0.5716061760407951
50000,14,3,0.5014881931866366
50000,14,4,0.547399067861775
50000,14,5,0.42246598022161735
50000,15,1,1.639017549579638
