feature_name,feature_importance,rank
ic.eps.max,0.39147506793626924,1
ela_meta.lin_simple.intercept,0.17994534700136364,2
ic.eps.ratio,0.13545281264982137,3
ela_meta.lin_simple.coef.max,0.13188829083402118,4
ela_meta.quad_w_interact.adj_r2,0.04726271742845456,5
ela_distr.skewness,0.03446341122080212,6
ic.eps.s,0.02980534725067216,7
pca.expl_var_PC1.cov_init,0.026368840335840676,8
ela_level.mmce_lda_10,0.02506526428314856,9
ela_level.mmce_mda_10,0.020857519621188,10
nbc.nn_nb.cor,0.01709877032566536,11
ela_meta.lin_simple.coef.min,0.017017240997181195,12
nbc.nn_nb.mean_ratio,0.014970262237725606,13
nbc.nb_fitness.cor,0.01455616835573318,14
ela_level.lda_mda_25,0.01242543756836541,15
ela_meta.lin_simple.coef.max_by_min,0.012289537392408683,16
disp.diff_median_25,0.011568212516131314,17
pca.expl_var_PC1.cor_init,0.009488863084284394,18
disp.ratio_mean_02,0.009388622155019533,19
ela_distr.kurtosis,0.008535230461134235,20
disp.diff_mean_02,0.00842168379472216,21
nbc.nn_nb.sd_ratio,0.008174244843100439,22
ic.h.max,0.008135763390533166,23
ela_level.qda_mda_10,0.007770999238467405,24
disp.ratio_mean_10,0.0059619786744909515,25
disp.diff_median_05,0.005879462821487856,26
disp.diff_mean_05,0.005604278090251867,27
disp.ratio_median_02,0.005322749722925027,28
nbc.dist_ratio.coeff_var,0.0052967220573774095,29
ela_level.qda_mda_25,0.004745790877715697,30
disp.ratio_mean_25,0.0046798700244297525,31
disp.diff_mean_25,0.004562930133511801,32
ela_meta.quad_simple.adj_r2,0.004503981681337661,33
disp.ratio_mean_05,0.004483169655100058,34
ela_meta.lin_w_interact.adj_r2,0.0035339671143057856,35
disp.diff_median_02,0.003146381994259725,36
ela_level.qda_mda_50,0.0030726387034524815,37
ela_meta.quad_simple.cond,0.0028881943745390176,38
disp.diff_median_10,0.0028514806061842486,39
ela_level.mmce_qda_25,0.0026633594122841588,40
ela_distr.number_of_peaks,0.0025761250806478047,41
ela_level.mmce_qda_50,0.002569228941744465,42
ela_level.lda_qda_25,0.002352271547374732,43
ela_level.lda_qda_50,0.002311642513944914,44
pca.expl_var_PC1.cor_x,0.0022946477683478783,45
disp.ratio_median_25,0.0021596878295463673,46
ela_meta.lin_simple.adj_r2,0.0021202200287714894,47
ela_level.mmce_lda_50,0.0018025085219545791,48
ela_level.mmce_qda_10,0.0016679038565225032,49
disp.diff_mean_10,0.0016321561084004785,50
disp.ratio_median_10,0.0015645325850672529,51
ela_level.lda_mda_10,0.001562809595160668,52
ela_level.mmce_lda_25,0.001306960639411852,53
ela_level.lda_qda_10,0.0012589032737235755,54
ela_level.lda_mda_50,0.0012573476091445538,55
disp.ratio_median_05,0.0012519005923233987,56
ela_level.mmce_mda_50,0.0011170867626237974,57
ic.m0,0.0009622983736907448,58
ela_level.mmce_mda_25,0.00029619493679638916,59
pca.expl_var.cov_init,0.00022392142254936645,60
pca.expl_var.cor_init,3.535283693116535e-05,61
