feature_name,feature_importance,rank
ic.eps.max,0.6047301706279217,1
ela_meta.lin_simple.intercept,0.11898715408822312,2
ic.eps.ratio,0.11156410706055682,3
ela_meta.lin_simple.coef.max,0.09926907817514989,4
ela_meta.quad_w_interact.adj_r2,0.0879810382070169,5
ela_distr.skewness,0.08220815737966132,6
nbc.dist_ratio.coeff_var,0.023594469916545402,7
ela_level.mmce_lda_10,0.018895020071060878,8
ic.h.max,0.014045588354092864,9
nbc.nn_nb.sd_ratio,0.012998547562952682,10
disp.diff_mean_10,0.011893906728009947,11
nbc.nn_nb.cor,0.011633824848610063,12
ela_distr.kurtosis,0.009625169952853929,13
ela_level.qda_mda_25,0.009362608392929949,14
ela_level.lda_mda_25,0.008772652482577472,15
ic.eps.s,0.008767604323229037,16
nbc.nb_fitness.cor,0.008658017908469226,17
ela_level.qda_mda_10,0.008427340178517153,18
disp.diff_mean_02,0.00598159583655673,19
nbc.nn_nb.mean_ratio,0.005825417570637044,20
ela_meta.quad_simple.adj_r2,0.005674433921025679,21
disp.ratio_median_02,0.005411108118466648,22
ela_level.mmce_mda_10,0.004799499652589225,23
ela_level.lda_mda_50,0.004750067577286974,24
disp.ratio_median_10,0.004386672345357942,25
ela_meta.quad_simple.cond,0.00431605595152378,26
disp.ratio_mean_02,0.003813343978646846,27
disp.diff_median_05,0.0037882811347298797,28
disp.ratio_mean_05,0.0037663426544623773,29
ela_meta.lin_simple.coef.max_by_min,0.003735087965045174,30
disp.ratio_median_25,0.003511593175699492,31
ela_level.lda_mda_10,0.0032153459824899107,32
ela_meta.lin_simple.coef.min,0.0031830883276836954,33
ela_level.qda_mda_50,0.0029133428037981537,34
disp.ratio_median_05,0.0027117694171255903,35
disp.diff_median_10,0.002563030950498931,36
ela_level.lda_qda_25,0.002445988199686966,37
ela_meta.lin_w_interact.adj_r2,0.0023001953470489145,38
ela_level.mmce_qda_25,0.002211270103065901,39
ela_level.mmce_lda_25,0.002108853764917939,40
ela_level.lda_qda_10,0.0021042833512911496,41
pca.expl_var_PC1.cor_x,0.0021022337410970975,42
disp.diff_median_25,0.0020496762883510386,43
disp.ratio_mean_10,0.0020158232569037235,44
ela_level.mmce_mda_50,0.0020068424445019977,45
pca.expl_var_PC1.cov_init,0.0019587650220212285,46
ela_distr.number_of_peaks,0.0017849122608590516,47
ela_level.mmce_qda_10,0.0017624548929917937,48
disp.diff_median_02,0.0016748395864166152,49
disp.diff_mean_05,0.0015997973285827973,50
ela_level.lda_qda_50,0.001574912337720083,51
ic.m0,0.0014909498150652454,52
disp.ratio_mean_25,0.001164891566063899,53
ela_level.mmce_mda_25,0.0011450657979033673,54
ela_level.mmce_lda_50,0.0011413518951313287,55
disp.diff_mean_25,0.0010981308240491153,56
ela_meta.lin_simple.adj_r2,0.0009258509280980451,57
pca.expl_var_PC1.cor_init,0.0007353983916881385,58
ela_level.mmce_qda_50,0.0005545862577853474,59
pca.expl_var.cor_init,0.00040123111665995225,60
pca.expl_var.cov_init,0.00014730501055457143,61
