feature_name,feature_importance,rank
ic.eps.max,0.45654981360076546,1
ela_meta.lin_simple.intercept,0.19666264757744667,2
ic.eps.ratio,0.1592775108964858,3
ela_meta.lin_simple.coef.max,0.06564195183954326,4
ela_distr.skewness,0.041981056859300946,5
ela_meta.quad_w_interact.adj_r2,0.04058126191211794,6
ela_level.mmce_mda_10,0.03768348383387024,7
ela_level.mmce_lda_10,0.03420355219121319,8
nbc.nn_nb.sd_ratio,0.016133516745426617,9
ela_meta.lin_simple.coef.min,0.01431641988679507,10
nbc.nn_nb.cor,0.0125329321995548,11
disp.ratio_mean_02,0.011918448104181337,12
nbc.dist_ratio.coeff_var,0.01129820544985863,13
ela_meta.lin_simple.coef.max_by_min,0.010847322175299002,14
ic.h.max,0.010060232235282367,15
ic.eps.s,0.00888767839246229,16
nbc.nn_nb.mean_ratio,0.008233274176609642,17
ela_level.lda_mda_50,0.008168721287186143,18
ela_level.qda_mda_10,0.007536149508553309,19
disp.diff_median_02,0.007515660218213715,20
disp.ratio_median_10,0.006082723849145772,21
disp.diff_mean_02,0.005993889770797872,22
ela_level.mmce_qda_50,0.0059562568839712044,23
disp.ratio_mean_10,0.005151534691916588,24
ela_level.lda_qda_10,0.004883499417585666,25
disp.diff_mean_10,0.004878306577041631,26
disp.ratio_median_05,0.004875389564650307,27
ela_level.lda_mda_10,0.004874100535973238,28
nbc.nb_fitness.cor,0.004859674652009453,29
disp.ratio_mean_05,0.004752921190961016,30
ela_distr.kurtosis,0.004433989321653284,31
ela_level.lda_mda_25,0.004029431373339471,32
ela_level.lda_qda_25,0.00395599670045571,33
ela_level.qda_mda_25,0.003910834398595966,34
disp.ratio_median_02,0.0038279730278665686,35
ela_meta.quad_simple.adj_r2,0.0035636885701321643,36
ela_distr.number_of_peaks,0.003527813988501292,37
ela_level.mmce_mda_25,0.003422970334356231,38
ela_level.lda_qda_50,0.0032752514671642945,39
disp.ratio_median_25,0.0030776176906773963,40
disp.diff_mean_05,0.0030750398318533864,41
pca.expl_var_PC1.cor_x,0.003044021224313545,42
ic.m0,0.0029383344812271297,43
disp.diff_median_10,0.00290073693494741,44
ela_level.mmce_mda_50,0.0028909858868032337,45
ela_level.mmce_lda_50,0.002579395765146376,46
pca.expl_var_PC1.cor_init,0.0023748318251116366,47
disp.diff_mean_25,0.0022842376936190244,48
ela_level.mmce_qda_10,0.002216553797095086,49
disp.diff_median_25,0.002196986821023105,50
disp.diff_median_05,0.0021492502621677976,51
disp.ratio_mean_25,0.00201864205489775,52
ela_level.qda_mda_50,0.001827080866572292,53
ela_meta.quad_simple.cond,0.0016724409744545991,54
ela_level.mmce_lda_25,0.0014398943728662532,55
pca.expl_var_PC1.cov_init,0.0014189983461511933,56
ela_level.mmce_qda_25,0.001271532698157514,57
ela_meta.lin_w_interact.adj_r2,0.0011693869332396174,58
ela_meta.lin_simple.adj_r2,0.0010357363998451349,59
pca.expl_var.cor_init,0.0009272220721441615,60
pca.expl_var.cov_init,7.42486766214274e-05,61
