f_id,i_id,ic.eps.s,ela_level.mmce_lda_50,ic.eps.ratio,ela_level.lda_mda_10,ela_level.qda_mda_50,ela_level.lda_qda_10,ela_level.qda_mda_25,ela_meta.quad_simple.adj_r2,ela_meta.lin_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,nbc.nn_nb.cor,ela_meta.quad_w_interact.adj_r2,pca.expl_var.cor_init,ela_distr.number_of_peaks,ela_meta.quad_simple.cond
9,3,0.12463856690646968,-0.3278170421023019,0.13462010329367952,0.052880509658824876,0.18942743081605543,-0.025480462555556707,-0.03641174016643883,0.0810285809440186,-0.019997883975748074,-0.15392985446791035,-0.007379045789040868,0.04438885249178471,0.03541988535464817,0.032537168215888354,0.017798898390651935
9,4,0.13623960774349708,-0.3232293598691944,0.15506712527062028,0.07277975605646311,0.21790963846998285,-0.0349230548861527,-0.0637482529795857,0.0764047090624044,-0.016945545441303833,-0.15176635250253528,0.026051068728275256,0.032448668135730774,0.033281539799316626,0.04543040272161619,0.01845630868315501
9,5,0.11605184460165352,-0.3093953741079477,0.121865568054762,0.03411313483762485,0.1670510107505584,-0.01960151651790461,-0.06537705826621754,0.07333876477070232,-0.022973805360835417,-0.14457036234590323,-0.055644156780366855,0.04202409344796007,0.03575119711740348,0.039721824809618105,0.017902686648118837
10,1,0.5261694629821563,0.29223359678468186,0.5177883235949741,0.05440857268537358,0.0,1.0534375646985596,0.052849063608255475,0.04865621411296317,0.13173969033908062,0.14886380323486592,0.07319356669874355,0.027114144694418973,0.12283348521204829,0.0,0.1106335561420666
10,3,0.5469319183044397,0.07462028024954526,0.5693841566826947,0.4603022124036562,0.2168503739029206,0.149627975126287,0.05476941069484642,0.25595217477504306,0.07822409179053746,0.23075401489979686,0.0848914081285903,0.02769680494239002,0.19503872633581376,0.008711019756873162,0.04273132052734141
10,4,0.47866116814789383,0.2846662267244706,0.49984667949491723,0.07323678445337078,0.00892585982448213,1.1476531987290828,0.018240540575979347,0.038809350795173225,0.12756470901449113,0.11403912614286082,0.08003163311228079,0.026854212086307783,0.14124303354374934,0.02065744202507802,0.08392125959349706
10,5,0.5947297026475689,-0.03136243876743361,0.6329188278300601,0.35899608858201604,0.13502290881964463,0.19363194763403757,0.1265456589073135,0.3608147270149633,0.11692967492517203,0.2144014433434822,0.08082486565009206,0.027648491473199144,0.17096602321583299,0.042944921246233836,0.05819235792816135
11,1,0.30596754562220524,0.02629711034322524,0.32632675226473296,0.18735391492718212,-0.3395017107926812,0.12202128180970562,0.1017681910847491,0.1603696295429009,0.09333661997413978,0.07612228018802414,0.027804945035573403,0.006506843728675271,0.058580219000467726,-0.0747026400085884,0.02797807026859056
11,3,0.445141179104922,0.09258002252206121,0.45505681415760035,0.188632248338085,0.12710555163059456,0.20860806865011017,-0.4035123065598896,0.09219873488040298,-0.009550213452261813,0.15129123316816928,0.02922898079210756,-0.006624908466834611,0.03634449291361619,-0.18172553507673583,0.044027169942705724
11,4,0.4008275078060002,0.13588508780046626,0.4017658301674145,-0.0070034120962044755,0.029096083974858022,0.31045869533451154,-0.3625811010067412,0.06016053877011984,0.009664897788688398,0.10764950158476116,0.08524534587666688,-0.00949174872045555,-0.022632028907227486,-0.03385437274104752,0.04747337000276919
11,5,0.31839574277467386,0.02311052040692596,0.33374953655280293,0.19094852697515574,-0.3892459388050665,0.12276113962013668,0.0987187631425861,0.16255801139197734,0.09483556900914508,0.07664634525826397,0.04073856626227035,0.015884066275448583,0.059897938064335965,-0.055629736291591014,0.034428264737268455
12,1,0.12274068870558723,-0.01773203407632264,0.11822100614092142,-0.09019795955814106,-0.06323158569602741,-0.06282865759814638,0.026761954234787083,0.139137532191202,0.03598702378444177,-0.0031836416232167673,0.027848919368364096,0.08639010175261155,-0.013432369631530439,-0.4104628771329436,0.020503977798851436
12,3,0.05213361293935989,-0.029136799911258796,0.07260236863643912,-0.0748542453912032,-0.0893089468996733,-0.04861766768418488,0.015101718078640566,0.08813319362749349,0.013101095005390806,0.012312956954488696,0.03399923523455399,0.07086297976285899,0.0,-0.3360605511178677,0.008531595161477667
12,4,0.07550750777962793,-0.011397933194457963,0.0904787246816376,-0.06485445620297071,-0.04111238011780756,-0.03807644166121258,0.023026665491775282,0.0960385156363911,0.021193931211387497,0.011291381898801453,0.017714711476823856,0.07516353049522392,0.0026404930810292465,-0.29637577099511003,0.013471707417278045
12,5,0.1454724798441512,0.0015248151311809954,0.12664788680738945,-0.07472643060273326,-0.038297528491946564,-0.041801295466084895,0.029409921411071224,0.1428955308686619,0.04434704401250544,0.03246027425879708,0.04968199066568624,0.11422195746612926,-0.004308328341935105,-0.29125080559823047,0.01523421269645342
13,1,-0.029378192953661668,0.18399382946929654,0.009404867333711153,0.059613445826557136,0.03700620879544717,-0.12447497786112799,-0.02721536740906054,-0.06314504443948202,0.05406912196182741,-0.11065520801003935,0.1161649707665347,-0.12504778255662827,-0.23717884572017883,0.11889767937308515,0.024329919350940976
13,3,-0.036498727236951876,0.04006561879881036,0.014806273208398127,-0.11351226329223271,0.13777146642610913,-0.10242555052426684,-0.28631304486338915,0.02824168652372927,0.029426170000692947,-0.002520886497106651,0.21117090162227278,-0.16757599152946437,0.14218661060241491,0.1977336278513948,0.018488300029022547
13,4,-0.033529517630243366,0.010350668342908854,0.017622970573377555,-0.10839373065941127,0.12073673591763914,-0.10455522501294506,-0.25731927251319564,0.02816383448194354,0.023082093239224263,0.005766768783955753,0.24537721253182973,-0.163725665335699,0.13577032876035744,0.1879769943475677,0.01756856954931532
13,5,-0.044099019421681325,0.003292518124475688,0.011464964099117486,-0.06297801606159545,0.1703622168795655,-0.08579747808139426,-0.3455080614754478,0.00688072171285805,0.00393513593342831,0.01424424688129591,0.16802694761300221,-0.16417681297586806,0.15912461462536673,0.16359478508391356,0.017567886344985323
14,1,-0.11031720337276957,0.12536832180010538,-0.12093378284273709,-0.05172381779631097,-0.06619044773852123,-0.15903319710014963,0.013709362940508896,0.045380948261513065,0.028010324532783737,-0.20211416897185852,0.0397131060663774,-0.09117824217730142,-0.12315470909093601,-0.054975848176848086,0.020011267714693526
14,3,-0.15587572649307013,0.051090888740860485,-0.1601545693557217,-0.14987246072172344,0.042586421410084285,-0.16844331134673207,-0.27467272058097064,0.06493685777789865,-0.03098037052302488,-0.04734681918451811,0.1301833576130384,-0.11356884601092881,0.11504150279297037,-0.022292393919060127,0.011866117149256117
14,4,-0.14796089715035404,0.06429047065792376,-0.17224225377241964,-0.19446518081311792,0.006163613082988073,-0.17617002079044752,-0.20037312306992594,0.04505511232440004,-0.04581150880335588,-0.07558209647408853,0.07146348622250975,-0.051877917134476315,0.1161760327427532,0.03927432860972552,0.014858024073801213
14,5,-0.08484779736833137,0.11192704327623343,-0.10548007149583305,-0.07133544102231104,-0.12999490808296688,-0.1474064584536529,0.0,0.05209345465790788,0.011229627867313963,-0.19477372531126952,0.06693796780459454,-0.08735889523818052,-0.13058981765123578,-0.013642995890101095,0.01656115356149257
15,1,0.027548788060995477,0.14536949367034901,0.03620637833225171,-0.06764394090775172,0.05038414998355201,-0.03226084804352769,-0.06662680308496377,0.09651132477682933,0.029335506297713587,0.02749122525589126,0.2164756752646635,-0.009545967638509012,0.16853370250453342,0.11142085093348258,0.021710143266439275
15,3,0.09765676297135811,0.31365932102118493,0.0704705479531551,-0.14786172616871207,-0.07572878907684943,-0.06485689717048998,0.03284527841046103,0.08850345288023104,0.031891577842992846,-0.009653373101322249,0.1219733046797643,0.05242763252877247,0.17758302873835424,0.13761010290210912,0.030843984192462592
15,4,0.003233970695994265,0.2321169798886457,0.017155256347661907,-0.08271304563992388,0.012741387769670043,-0.09259934045386703,-0.07761190020459308,0.060501868477183196,0.06819068608460283,-0.0033813562994622903,0.21215686801714195,-0.066512444946211,0.19538223951925415,0.1785483122447578,0.025440304874406405
15,5,0.020968589007467897,-0.02032535579422068,0.007659009884910806,-0.011335352508839158,0.13478191572274933,0.0,-0.14390525226819617,0.1356646071686733,-0.012584594544487848,0.044160283331730055,0.2422913484761816,0.04932355929198634,0.13837695798779864,0.09365302013792398,0.024569665677345198
16,1,-0.1057979306466165,-0.060453615216614,-0.09323032140573331,0.04688823141281227,-0.06701525121862698,0.007371269932015381,0.10317797984889289,0.02890094514406205,0.030811814420987696,0.12657036983351488,-0.13579687061620643,0.2607988124951795,0.01416848928621696,0.006293571449408675,0.013660841418892955
16,3,-0.10591174966754971,-0.0620878957103545,-0.09618601319836115,0.0491384727655885,-0.06949642158641478,0.010350587223369012,0.10347086439549025,0.031428504536775065,0.0330844339024193,0.1238873074968752,-0.1338975383020658,0.2672002765969698,0.00848105297541879,0.006827302546240796,0.011834279016164184
16,4,-0.10326501492737108,-0.06255324042118132,-0.08933276696208574,0.04654897012692373,-0.05572383550184553,0.005734516509492138,0.10065388186184156,0.03070361906772072,0.030248530095705328,0.12784027771542894,-0.14503532923182394,0.2568246811965921,0.008723713830848245,0.00780656259810987,0.01511952140235906
16,5,-0.10673786855997808,-0.06851576950578803,-0.09106193106688588,0.04706022567916454,-0.06626821882143644,0.007197249294866856,0.10232529921696487,0.032195114541149594,0.025982113181362496,0.1240882430355884,-0.1289075283305304,0.2638255680970407,0.0179485597230732,0.00743574169408362,0.014023969092934352
17,1,-0.0747004356785756,0.1242354330558717,-0.10459853110236639,-0.1380799018607014,-0.2629227005398771,-0.04178989020509008,0.11331076604125417,0.009858853316748739,-0.02306123180959596,-0.04813413018450369,-0.15966560620072479,0.009313175800471918,0.07138907146840986,-0.12235910918153728,0.010822851286971358
17,3,-0.16758602236075337,0.08191137196331219,-0.18527236000585112,-0.03292579813351515,-0.18186387941234583,0.015386213982932384,0.11504810810418892,0.05479438965339606,-0.017722930913794677,-0.1766731847963699,-0.03478325076461841,-0.011467106799182614,-0.11466946908637998,-0.0068879140376889025,0.01237471022952874
17,4,-0.1885767220396634,0.030800469824492083,-0.2516816520827333,-0.004935029337824859,-0.13049514599899598,0.0,0.13472515680040284,0.0,-0.03205547257337704,-0.02708288756753413,-0.3688269542372237,0.020669258224359055,0.060860528884395526,0.06000803986458708,0.012436781637776173
17,5,-0.19594546681763902,-0.07843736994947292,-0.3057534117376328,0.11480368933774016,-0.09187940222255575,-0.016380784393830228,0.1034933754323985,-0.04311447978292349,-0.0320446655186038,-0.010964183316274245,-0.3683401271656665,0.016259341398159377,0.012074975061448612,0.023884376410960195,0.01002473152909844
18,1,0.015177216859734055,0.11336477179455454,-0.01278766907557155,-0.12155071348077118,-0.2895897336530178,-0.04347681518266783,0.1155634139118337,0.021141096791580327,-0.019987786624644455,-0.04571375827552937,-0.22526267888962037,0.008607295977472118,0.07183338357916025,-0.06649804714701521,0.014725993649558178
18,3,-0.08245251637483886,0.06942153105317495,-0.09013312709060173,-0.043398570723169494,-0.18096131660337822,-0.0010224317447038167,0.116231740316527,0.04712440955860059,-0.01878582595050987,-0.16246261241885065,-0.16555522215828505,-0.004974161367516106,-0.07417507390059919,0.014655644506924026,0.01660734351459714
18,4,-0.08940002349805665,0.03048152646216601,-0.1411458247743157,-0.007746856732561036,-0.14616297023580893,-0.018116596643288074,0.12289769591460858,0.009494388518350994,-0.024784385398931214,-0.024706462306060772,-0.4042086039258602,0.025636718377898715,0.0597775061709144,0.046813368825381146,0.014819744206767127
18,5,-0.09438931704959885,-0.10329368328993632,-0.1944909618123698,0.11724919596113725,-0.0630204503559775,-0.010350397729444821,0.07476152572140893,0.003947268360652012,-0.02710291945649293,0.003140672616650325,-0.16826482870968046,0.032733428415985366,0.03563389954545365,0.03813290159811775,0.014381408184839906
19,1,-0.09393155898430766,-0.3860052643404057,-0.09968980537394735,0.05113097066040958,0.260144216808571,0.04941661912354117,-0.05881014090706296,0.05331355080400699,-0.0599891163824269,-0.007525600056997574,0.08641454024675586,0.05601673211656956,0.025945407335975113,0.030888892707707796,0.014562659709648693
19,3,-0.08659898419920306,-0.39145386132329096,-0.0908026827551956,0.039766837912328344,0.23649020604459628,0.05010616338958463,-0.06258672982284302,0.0543553150818309,-0.06178631459597072,-0.019310491755197112,0.0893790726052659,0.05013217074044014,0.031305898055646875,0.032224076382480094,0.01187587784337274
19,4,-0.09472834827067352,-0.38141875325432667,-0.10282210264763614,0.056602939710244826,0.26064219034905234,0.051853443762565746,-0.06374105736544104,0.04615359612951323,-0.06022286403678179,-0.0024628875708026868,0.08179129363168039,0.06094693466042624,0.019590024240331412,0.026657601286001417,0.014105709607126315
19,5,-0.09801002084872824,-0.3844713384074281,-0.11011376314744258,0.05372997571399537,0.2831054775872027,0.053085626543470085,-0.08647723526621091,0.04714825432100084,-0.05470659572788081,-0.0021682827392736567,0.07345620453151651,0.04871994768294718,0.023232731957790034,0.03276147526802352,0.012649311169873959
20,1,0.12156194941496046,0.09439848997697015,0.11481846555701544,-0.10241041160569164,-0.04196560323187265,-0.15660884163254096,-0.046323525932594645,-0.18614334456528603,-0.04474475057577432,-0.04468210361368807,0.0533328650973558,-0.12385110830796464,-0.22299100375269512,0.045928751501171816,0.02342930807298471
20,3,0.12576459965762551,0.09491994652081967,0.11680386410032978,-0.09754680913600133,-0.026939800774287176,-0.1575060414639241,-0.03824302157567505,-0.1762059475574056,-0.046963976443832295,-0.045632564771335676,0.04290141568071126,-0.12080508940978935,-0.213565024519094,0.05097883230228756,0.02611889444769694
20,4,0.12068011196668008,0.09784854372364377,0.10946972057403545,-0.1047633061027885,-0.03427003407128504,-0.15425630198157225,-0.04354678725903438,-0.19353631505007024,-0.049088445497270594,-0.0412921649418371,0.06488186089442424,-0.12557533921569825,-0.23242417881043298,0.04759465108570518,0.02359203853753733
20,5,0.1246943141534218,0.09198018620889051,0.11667165046914188,-0.09978340930729812,-0.03435221427098467,-0.15263872717505017,-0.056700966049277046,-0.17508232214040342,-0.04632725281212058,-0.04637152068916278,0.036510967226560054,-0.12272455105228813,-0.21095945793469123,0.043288800797738614,0.02300191946546326
21,1,-0.2204304080639127,-0.1220344127876781,-0.2474950859683151,0.0449547053743424,-0.010557499566020645,0.003732593390607608,0.1323873898167446,-0.0324030463790633,0.0,0.12187614338226727,-0.1907236586784603,0.22166466212327468,0.006528981660460564,0.0037784612929971095,0.011950632972975717
21,3,-0.2113893829907146,-0.1437692814153018,-0.24235415789960948,0.04230129647688716,0.025348769151564893,0.0018962183973017799,0.1336816725305528,-0.027563883370358755,-0.002877948356941981,0.11729250371016403,-0.2105518137061681,0.19330627284568838,0.004111060234020469,0.004409712782354011,0.01230597982967091
21,4,-0.21907145407538747,-0.10405678176924171,-0.2539855799057481,0.04679909497289966,-0.019836054009349458,0.0,0.12699649300222512,-0.028731082929816826,-0.00667652916910369,0.12971635442792973,-0.2564582826368971,0.20323517770376634,0.0,0.0,0.01296208562174661
21,5,-0.21350346268700157,-0.12570797598834885,-0.2437274440246522,0.045658855027441755,0.01832862920509422,0.0038634112522607233,0.13951154001551744,-0.02823126047838964,-0.002584522740795084,0.11910184501679016,-0.2147766671066091,0.19369280631022368,0.005124754441320767,0.002967359991168095,0.012035144564629674
22,1,-0.22723612552776998,-0.08903969236635452,-0.29889260604598744,0.08901718853375049,0.08891748385449497,0.03448529044586722,0.10706602469938944,-0.05097147198276736,-0.010736294245532088,0.12836236453428584,-0.22000549803649308,0.20721444863989633,-0.0015088168378648847,-0.00785567473300379,0.013790429374009205
22,3,-0.220966701101175,-0.08724909411279481,-0.28938214573079646,0.09822893853301362,0.04237417392959715,0.043320783061362736,0.0710833508448056,-0.0328689878656212,-0.0023020839794475056,0.13491006849192289,-0.16416792769246066,0.2669807643125765,0.0,0.002508892430127835,0.012151148884030433
22,4,-0.24069709325075972,-0.07484472881097565,-0.3059441750160046,0.0955041815965248,0.02003871629351535,0.03767852969443712,0.10050345724151079,-0.04882829207661568,-0.017760486744480317,0.13508903044323814,-0.16481286908644432,0.23022135602126267,0.0,-0.020540784474797624,0.015191998065045342
22,5,-0.21103118899462323,-0.11395170767512423,-0.26463330181720535,0.09195356038180873,0.054592300710858944,0.047286558524036945,0.10290367877412539,-0.02002748108759411,-0.004333647994216626,0.14238216677646903,-0.0837168468278326,0.2559805187553137,0.0035684079675648676,0.0041008916780978615,0.015549598273173072
23,1,-0.21043557082623393,-0.07439131928807535,-0.1936097499559319,0.03210597835985346,-0.07659411240132108,0.00249549567725732,0.07908411480291612,-0.003296569375580455,0.012875835303074207,0.1030548663278536,-0.1769199343109534,0.22181367474671443,0.007468566938970356,0.0,0.008104988329319718
23,3,-0.22192215352243277,-0.08341533801529222,-0.20026989328066855,0.029361809252490018,-0.07344917926245711,0.0028251095499380457,0.08383707249878944,0.011279409186972372,0.019050728671526643,0.11321999804237785,-0.1700191265331888,0.2288672665593138,0.004716313623174359,-0.006602112010347702,0.011277340151022497
23,4,-0.21837318439964148,-0.08328302381594181,-0.19642832312513242,0.031284754846185786,-0.07417369807440767,-0.005069615238882816,0.08564432891847748,0.0018084224891260214,0.016244134329220672,0.1098120543599426,-0.16555145226991935,0.22753207967685674,0.00537518624102859,-0.0040975221570084125,0.01335336791926156
23,5,-0.2190163979694688,-0.0821653287856663,-0.1966396313909748,0.032500475585305805,-0.08052903517281279,0.001833443508006835,0.07921202919495282,0.0032906511231299423,0.014132961251500709,0.11279970792995979,-0.1612505082785971,0.23608655174035037,0.010460742114639501,-0.0058377278914413105,0.013143348789004194
24,1,-0.06262411588154126,-0.13467472999531055,-0.03550394944377444,0.06911477997724408,0.43010210535241594,0.07451165119604475,0.11549974625730752,0.06085289107891945,0.010447711724527076,0.04211565971899195,0.10074606278256237,-0.0019803036880901015,0.06534229720538598,0.08551796527644728,0.02132070536753994
