f_id,i_id,ela_level.qda_mda_50,pca.expl_var.cor_init,ic.eps.s,ela_level.mmce_lda_50,ic.eps.ratio,ela_level.lda_qda_10,ic.h.max,ela_level.lda_mda_10,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_25,ela_level.mmce_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_10
11,4,0.07131984291145005,-0.09203628932598029,0.2413576648458653,0.11987485433579348,0.1384627858110523,0.49158106577240956,-0.026859792581007458,-0.24708716033913108,0.011891056178241044,0.06963430415439387,0.07203339601881342,0.13769562549373604,0.03893598482204086,-0.03636222543469253,0.3676704317997421
11,5,-0.5661615855931157,0.08497172606399517,0.259234774889497,0.006174386981912139,0.2099396312661052,0.11684275316806225,0.012294599042237397,0.13049584981626727,0.02610249863733688,0.020373741888580543,0.07373459773786739,0.3217605338161113,0.01897449110684757,0.18636109200469853,0.23148616535775135
12,1,-0.07603511103911424,-0.008616997769297367,0.017523191504921,-0.03210642791406861,-0.08163452379412259,-0.08707824702364307,-0.1394875916164242,0.024446381508219716,0.007112585506686614,0.005585954868512807,0.0,0.17261234283894386,0.04180135485356727,0.10805633336124675,-0.031059752740836596
12,2,-0.0932398164405897,-0.023723366687185443,0.012917391669303613,-0.01820091778094035,-0.14299084098150078,-0.11631052045663193,-0.07100474458014408,0.023801767926202033,0.0,-0.07742863124389465,-0.0021755171726992317,0.15644715433843773,-0.027811187382370872,0.045237982712698716,-0.059915155191760106
12,4,-0.044306074976137796,-0.010057972030058676,0.05121333931696856,-0.03419692244333811,-0.028814027512446966,-0.08488258900179926,-0.10286085327648967,0.05581321943759483,0.006786673745725655,-0.005359881121406361,0.0,0.15613973947191884,0.03221211400341188,0.09042263330645833,-0.04105490578268224
12,5,-0.050801937665452046,-0.005332650227119096,0.08869895512215217,-0.018035208005674902,-0.018718239495702893,-0.073563316292948,-0.07297179064748442,0.06273504573008509,0.0070582797639154315,0.01819266123865465,0.0018165868606639657,0.17349646884473224,0.06823671228999811,0.11784495824117247,-0.042228560207531074
13,1,0.08052991548246634,-0.15751825648448597,-0.018948644671051007,0.28685445160803535,0.04207996254364912,-0.0861365782751924,0.029012514346206747,0.0951260636476234,0.00836204121057997,-0.0642916486668158,0.020885238727810534,-0.13200825207772526,-0.28072801751553933,-0.022182309158191957,0.037074554304050045
13,2,0.0692958019800617,-0.14893880143058336,-0.01276929895125739,0.35010852162741146,0.04459299629369455,-0.07800267946237101,0.04328874473708491,0.11516481238923881,0.007441627511567704,-0.12095260736441547,0.02383862767178703,-0.1373794701168421,-0.28353575481130405,-0.01067062275859837,0.04141556012931291
13,4,0.2651242547689769,0.12225653920761179,-0.04969109814679776,-0.08958565390491585,0.05263176648822802,-0.08220477750473086,0.005413643909421312,0.0,0.021347606674584824,0.05043539888292865,0.02192064633200222,-0.0011788066977519093,-0.191629568813617,-0.030552648764007984,0.03507097151857855
13,5,0.29016718215083537,0.15070067511224505,-0.043283464792504694,-0.10193992584212595,0.05129826419796055,-0.06684612006172826,-0.04237891364134838,-0.022609951099727618,0.02711460541271172,0.07935883351221332,0.0282361047151094,-0.0220422445138595,-0.10763006799929012,-0.030933484962353687,0.032147599531555326
14,1,-0.05059738325566154,-0.12694555208427916,-0.11395704180539262,0.24546071776697304,-0.053305656701456594,-0.12204809553842533,-0.05790783377054881,0.004836994484796298,-0.001911076254431543,-0.12826439649013321,0.006244825144973043,0.025299313558676872,-0.32416585533133147,-0.004824470959503113,0.0
14,2,-0.3009449341515755,-0.06848682573984388,-0.09639106428615474,0.20917958323774072,-0.05135341695530482,-0.13690723329741333,-0.057947357416675116,-0.022739831531202404,-0.013493146201573603,-0.1268267733066114,0.004236505137240276,0.049911297153535816,-0.27613738435000457,-0.013334113896888267,-0.0010852159385590365
14,4,0.051698205221865634,0.13042223997231583,-0.17699660568723335,0.0242042545456036,-0.09997387804042146,-0.13113696299204267,-0.03184434242963374,-0.08664058477690972,0.001836068155525311,0.0110215754867595,0.011630528941540152,0.07832214252641101,-0.24591889036895495,-0.03886780409238519,0.049912617086162014
14,5,-0.13080991854456464,-0.10727700121956601,-0.08957244282854615,0.2011655784048485,-0.03754854281485742,-0.10544766759243851,-0.04930451048758583,0.005509804418068309,-0.0019719577923890674,-0.12091599739174355,0.006866448997396912,0.047691604520782194,-0.3065077519718039,-0.015869883856723943,0.0
15,1,0.0980899262185696,0.1697997835564533,0.03299529803692458,0.09760288624478802,0.08677989919747303,-0.027397450239122323,0.053521711757517576,0.022048377631801175,0.033386670847821764,0.08354927637440834,0.020435839299968728,0.07935803479517267,-0.02801833799121045,-0.003543692395500897,0.0425639592051954
15,2,0.033006576687647615,0.1655801953942873,0.060445815209124454,0.2529787404678996,0.08077063451709848,-0.0544715586411407,0.02354340012672007,0.0,0.028098540724577015,0.002134770559473309,0.031558671302131136,0.11087417138033959,-0.1399299552689544,0.0,0.08001832887560223
15,4,0.044019980191988495,0.18641151563125508,0.006671220944218514,0.25421290493138293,0.0802814807089337,-0.05335849212048216,0.04999928696293643,0.05117548084797907,0.02380030953187423,0.047683124538046295,0.0288436933512633,0.030979295018473296,-0.15186427366913116,0.00281184972686771,0.08621056015850037
15,5,0.23237537203683262,0.14998954942306159,0.012799568318499044,-0.14872296809822838,0.04733167330242166,-0.016595814360095773,0.041847638355062,-0.0032453836394128466,0.035328859117597367,0.10824382070643901,0.0,0.13182290972030491,0.08028678479104029,0.01068133482423883,0.026489370064353035
16,1,-0.072840082934288,0.007772577382699264,-0.06737795526401344,-0.13849832417484897,-0.03622693179771648,-0.01644028017484689,0.048328590897016105,0.0,0.0022341230561404857,0.07418585617645512,0.08983902313913877,0.1338285300254134,0.18640555506711787,0.060679547725626864,-0.06341485217421527
16,2,-0.07112119434913923,0.01350652568486245,-0.06313633740282909,-0.14274527006880106,-0.037849151790696145,-0.01760453769513773,0.046738723963945294,-0.00850103684079409,0.0036939437716412282,0.07570953250910965,0.08301621922024316,0.1394078623588456,0.18604105738117901,0.060612811962191704,-0.061991056462767036
16,4,-0.06742487171463955,0.010625334479186094,-0.061263349452553434,-0.1415952582778357,-0.0373310120613802,-0.019721863636312315,0.04334042593926471,0.0,0.006316646841573903,0.07241851117808742,0.08299158642116507,0.14025682283921964,0.18091323670441545,0.061488677423533006,-0.06534563839199004
16,5,-0.07426064065914252,0.014105535471038932,-0.0650986820070348,-0.13680142957082392,-0.03749348093669046,-0.012846064125661832,0.04643461253101483,-0.005249234285407245,0.006482581747424304,0.07120218873213469,0.08026101063688348,0.14030805866957163,0.18333791197251487,0.05926236414497968,-0.06423508652103088
17,1,-0.2943638524093991,0.07821552586811129,-0.07551385801788463,0.1656432817319444,-0.013998906438701025,-0.04469700047774117,-0.09964457530158677,-0.018793625596908003,-0.003657390188417098,-0.19984953453714938,0.011144962578830186,0.04193571270886759,-0.0906388264594169,-0.02504269411049731,-0.06228925175149813
17,2,-0.08066192666526065,0.06377578022022778,-0.2035230687572852,-0.10356198966906333,-0.14100802722411226,-0.05757604069006311,-0.012387068605461349,-0.057109812347174105,-0.06422051329496772,0.09867167473331945,-0.08178698174352866,0.08590641977440544,0.0754130084925238,-0.009735598725860273,-0.18409329909585942
17,4,-0.14604887817013223,0.0736973415375668,-0.1974934345302926,-0.04505305219357736,-0.11302380650439203,-0.06334490285886152,-0.006118853144751468,-0.04277650021927554,-0.03877943990302335,0.034155911518740395,-0.07700515164387955,0.08748807847239498,-0.029417215012658537,-0.026531138142473043,-0.20140949797529994
17,5,-0.08218134255041123,0.022437619052558533,-0.1666108946319681,-0.20451448404012862,-0.14758124532586503,-0.050004725240161696,-0.01774038176012721,-0.026691977078470264,-0.049931543777554044,0.13104074982082303,-0.11664958370072487,0.09207660618505054,0.032830206346184665,0.006726224098429601,-0.1787077349632803
18,1,-0.3174615265158347,0.0643807589011775,0.02764000917397086,0.15583747138598206,0.0513896006188517,-0.05866202563365311,-0.08360692646038553,-0.016596280104443417,0.0,-0.20853931627458014,0.011267777824870456,0.053697591912758524,-0.1045387355698931,-0.020602685870071608,-0.07972529165520892
18,2,-0.04789681166532517,0.06757190533466231,-0.11011237600014065,-0.1259904937627625,-0.06457757718379982,-0.058184751074962085,-0.007587610481109078,-0.06911025556473568,0.001215332416435913,0.10972421687957898,-0.08370761807733862,0.10156785881372596,0.0888864805896395,0.008702894600425767,-0.1746609243945132
18,4,-0.15632670319115335,0.09023918355546923,-0.08566453077663391,-0.02948692457883309,-0.029189952550567777,-0.06170105705928683,0.00687013834413408,-0.040949940878842295,0.006448264038944523,0.05193683696079619,-0.07411821091011692,0.10612012859501188,-0.028998759184745745,-0.020711539768163215,-0.14709213097458695
18,5,-0.05543004564734155,0.031071013597918085,-0.08877385361509296,-0.21182754004993365,-0.08013034449117212,-0.05496436246405262,-0.01569990902543783,-0.04071363836929581,-0.005869726084702986,0.14012348821855186,-0.11186194067777308,0.0939350623993924,0.04048168779990845,0.015215087977138025,-0.19154337818072165
19,1,0.373137400612349,0.04333948890583282,-0.11515409654932,-0.40880427338334846,-0.0737097082928995,-0.011061264696227466,-0.005343244651858585,-0.03394034209895754,-0.017035382891146672,0.02630403380431856,-0.06272977264771948,0.042328067207617885,0.2020326929462865,0.034406963418326976,-0.09859765654968802
19,2,0.3586133173693074,0.03855584572468357,-0.10949923646081096,-0.3881983019341359,-0.06686104963005116,-0.011255799648351196,-0.003281129900982241,-0.038549781359558805,-0.023840205774148186,0.02773209661188903,-0.06033781177711303,0.03966530012336934,0.1937333191795624,0.0355176993115851,-0.11645025080554047
19,4,0.3675554830477365,0.04515241759737332,-0.11908223284326196,-0.4087482921275347,-0.07155563999528394,-0.00638257131741176,-0.007480798468516545,-0.03330824218891483,-0.0225271879886699,0.024919853955339775,-0.06250242149424463,0.042469936277950114,0.20146845577706582,0.0308483323459365,-0.10442759860873496
19,5,0.37904140197775626,0.04580972785800935,-0.11694014924364962,-0.4104917393646968,-0.07067286028092216,-0.005425845550230068,-0.002120992254334375,-0.03197158777430526,-0.01676089506990532,0.026496852422880402,-0.05613488641445835,0.04038003124251616,0.19932967840227955,0.03976413897520987,-0.10070767480696896
20,1,-0.016565002547781482,-0.1588366694984358,0.11272281852986826,0.12094586712305147,0.021374439637985937,-0.1252461692666968,-0.0037530196742301958,-0.034699461746330484,0.011110678234715538,0.04806451254526087,0.008042208852568344,-0.211731404219913,-0.17888131615686087,-0.12057650398164887,0.004735380219369922
20,2,-0.02062218539013097,-0.1610603591799942,0.10986277422607185,0.11656975732039807,0.020288315149021074,-0.12224217890508299,-0.0068038660971573295,-0.05064409698270833,0.007528976834446838,0.03788874281640223,0.006355519741828131,-0.21631747195052525,-0.18004870123399264,-0.12230722658079474,0.011418540629452467
20,4,-0.010498648910417019,-0.15688896318260642,0.11008288810461173,0.12342292935006838,0.018685107144217256,-0.12017018149699338,-0.00675754077362184,-0.04077911622336794,0.010140615155426191,0.03614918008810139,0.003979795003833608,-0.21592388942027685,-0.18623517293435685,-0.12337738692565378,0.005379958454933442
20,5,-0.005735803628567182,-0.15650353978548578,0.1170383146195314,0.12045945926864024,0.025103250157713863,-0.12524985544042666,-0.006762113919893786,-0.030034088879482113,0.012903596471955603,0.044265459127491,0.004267784195704116,-0.21042470642137512,-0.17544533600749576,-0.12278157957664956,0.005675798956608413
21,1,-0.010829708613687303,0.010337860298477358,-0.12650500228885658,-0.1708373889992555,-0.09706477249825325,-0.019129039436312334,-0.029972995477612258,-0.016307731770589473,-0.02347348229716356,0.10505465583702138,-0.06309399559964007,0.07286676208448872,0.1696676887581799,0.038313724145690786,-0.07558012893745286
21,2,0.008614555042365399,0.008093713065603053,-0.12837106729892275,-0.1783148095610529,-0.09872756561651308,-0.01688581118379527,-0.020422849575000332,-0.014222335450242152,-0.037186777186515724,0.10290106631363725,-0.06458778591277,0.07129146695802498,0.16414061715779762,0.032104280181001164,-0.0761348531376923
21,4,-0.016487671400666648,0.009412694066579574,-0.1334724151173649,-0.16750076742377684,-0.1001408310597261,-0.021762331712871938,-0.026206252289238424,-0.020291060797756402,-0.03313597197245788,0.10958957824276033,-0.06565360559091063,0.0642602617546533,0.17724909358786942,0.03051689394427412,-0.08455165354724997
21,5,0.01801339164603523,0.011172803209574964,-0.1211889397572138,-0.18246367616250392,-0.09611300571391602,-0.018633245853769104,-0.026016367156610334,-0.015497797252763998,-0.04665734505711086,0.09545994004388561,-0.06516515529801947,0.06013098058935346,0.17333594871756192,0.03364407425885151,-0.07513398418245931
22,1,0.05049786846646188,0.010635163844119,-0.16368865116321116,-0.1497915242431962,-0.13991690376675497,-0.014202857125498555,0.002490124414231798,-0.009538457779838902,0.020077008762508314,0.0968695326555932,-0.0489933278507865,0.026844008969324526,0.1544870849243042,0.011783094356200959,-0.079827520559794
22,2,0.00855858522172459,0.01143437668570145,-0.1616543662605602,-0.1373057448705778,-0.14351225530588746,-0.016608949358586714,0.0211832176996996,-0.012546598248683163,0.038994465554772734,0.09560908804771398,-0.04973461932240372,0.023087486421572864,0.15520535643709696,0.0,-0.0806272962397637
22,4,0.01279737293422177,0.01190666120221455,-0.17352130548312827,-0.14173247631443953,-0.14191834546834847,-0.02241598677808708,0.010752577835230037,-0.013521324733522064,0.028568783096156514,0.09963268592640591,-0.05053613450011826,0.024365260820267062,0.14264396411068334,0.0035772868428872173,-0.08187274990693935
22,5,0.028318230750235665,0.012264246772137468,-0.13733542698575227,-0.13937102989297392,-0.11493685891088418,-0.008639121835324401,0.028200997509207654,-0.0033709066349556158,0.08910762712431139,0.139183789980924,-0.03729429282853308,0.04498645453276219,0.16347269347868912,0.02279715396444553,-0.06222998500100063
23,1,-0.0664311811508684,0.0031482362475010184,-0.09592051462851721,-0.127190858810343,-0.05675204257924399,-0.01736900141702752,-0.024997600938172576,-0.01141588837612266,-0.12044869471778653,0.06220838525893403,0.009199373819460038,0.09187518162278628,0.13522060479471115,0.03340034038949963,-0.06320820320524156
23,2,-0.07552454061905957,0.005657456056642446,-0.09046115403093827,-0.1251968589896288,-0.06335485852863029,-0.01803424874431578,-0.022537638446744612,-0.007542158725480391,-0.1264503667427912,0.060958235637760795,0.011861112403523388,0.08714969972816956,0.13567988124596997,0.0354191988375213,-0.05726127362903466
23,4,-0.06539788223618957,0.004758598923824783,-0.09214180124314247,-0.12842837819307562,-0.05885911384029502,-0.02084973895712569,-0.03256023134479914,-0.01250240948411463,-0.12261273650597318,0.06143524690850646,0.01413083504911783,0.08134732654693172,0.13656193521515544,0.037224628931691595,-0.05303029737050877
23,5,-0.059525998685361195,0.004118012727600567,-0.0940456357446068,-0.12769272122994027,-0.06286024744820069,-0.014649402932185362,-0.027080496679396007,-0.008163877132986663,-0.1266179388892455,0.0630458008450381,0.0035161564807914963,0.0857718769544033,0.13471005510098907,0.034516792148752584,-0.055371432168713014
24,1,0.5937465019803649,0.08659058243895285,-0.08596767848822107,-0.22420490903952456,-0.004903500776225089,0.021280500563155003,0.027710929796761485,-0.017106341879037368,0.033903909869827775,0.07813569576943502,0.002033494647915246,0.03759803844794529,0.257323315849281,0.08647318775937407,-0.06545386247798102
