f_id,i_id,ela_level.qda_mda_50,pca.expl_var.cor_init,ic.eps.s,ela_level.mmce_lda_50,ic.eps.ratio,ela_level.lda_qda_10,ic.h.max,ela_level.lda_mda_10,pca.expl_var_PC1.cov_init,ela_level.mmce_mda_25,ela_level.mmce_qda_50,ela_meta.quad_simple.adj_r2,ela_meta.lin_w_interact.adj_r2,ela_meta.lin_simple.adj_r2,ela_level.qda_mda_10
11,3,0.13100761902582825,0.10764123742538334,0.21885378372372832,0.07676592789804138,0.05957043093496517,0.3089424702544049,-0.04021409955008515,-0.07980628034742132,0.0322005981075939,0.08177961405690992,0.06446058002902011,0.18551979383536343,-0.020633978443715284,0.0,0.35327381276364567
12,3,-0.12769307974643654,0.00243863580788279,0.0486119927816387,-0.017455667291979705,-0.023749069240783866,-0.060361076679463326,-0.09097123984087158,0.04583777806351931,0.008069267705364834,-0.07679391247926695,-0.008823132739273022,0.19982162368684891,0.039425272327647115,0.10449473809314207,-0.03550812793724885
13,3,0.22757201038570044,0.15079729561008304,-0.03210741486831578,-0.09626962984692004,0.0683968476738433,-0.051286397998633465,0.0038567895945276764,-0.008394947227734928,0.02146919491321045,0.09391107538701664,0.012811718871152983,-0.003820455260814176,-0.12601052172044902,-0.017184219552179233,0.027814511749109927
14,3,0.06806430893916394,0.18904702657320507,-0.16584097538142642,-0.056824152504487975,-0.06550015765948528,-0.08610979144345429,0.010172488687320298,-0.043290273563612036,0.009236856814210645,0.07032405250764331,0.0035087931320975096,0.08418571555418164,-0.09391198060693567,-0.01725630118641988,0.053289715056510034
15,3,-0.13100891398090947,0.17806254539400462,0.12330017514469022,0.3959672542766574,0.12170365178561543,-0.01900037482770045,-0.032022324459521245,-0.00761567807787128,0.024798463122268855,-0.025244750893527512,0.031136587755324296,0.11654337013594285,-0.05319542007337685,0.026513090575181808,0.040987043297794123
16,3,-0.08927412817168277,0.005431886601235614,-0.060769432420980124,-0.13304984564215522,-0.03600054525398359,0.003095117985714352,0.0399055112666995,-0.006181392422405008,0.003245149026188221,0.08991027233284374,0.080645497313934,0.14592468602729325,0.21132734282457977,0.07804960712316869,-0.06003492636436325
17,3,-0.2467111090652634,-0.10342805953192441,-0.14804765732888703,0.22061995254985423,-0.051790728402943575,-0.04630605026303386,-0.0023547541566703023,-0.04150793891417692,-0.04286365542014586,-0.016560323367608376,-0.010282106078327191,0.03609651986405099,-0.1755057443610597,-0.038385726232598366,-0.15404150578567832
18,3,-0.25038093626141633,-0.10088948620502919,-0.062082778039148856,0.2059050995671838,0.008785848911811833,-0.05202275262480968,-0.003815922350432155,-0.04375622263937301,-0.005655582306560131,0.0,-0.013522197758468496,0.05157972475822575,-0.17356333060080548,-0.03859086301338949,-0.16458924778476663
19,3,0.34089534901776675,0.048994012241012415,-0.11485062505090513,-0.42377790246149605,-0.06351951377747292,0.006358605359091123,0.0055113262397880475,-0.03337822836015444,-0.02616698349307629,0.04066367008899037,-0.06578863151721909,0.04646987386817543,0.24804753439684957,0.06314071209529297,-0.10173262987732494
20,3,-0.040083101729341014,-0.17966252082438605,0.12425897849046644,0.10515946697586426,0.032439572756703255,-0.08638640289448249,0.013619218280055245,-0.02951895100606211,0.009932831178208007,0.07873356994814301,-0.0018682788383097004,-0.22534840389602923,-0.11626117374415945,-0.10071192517081015,-0.006516016373516953
21,3,0.0,0.0,-0.12405915994278675,-0.18973569462889803,-0.09293309160000204,-0.00605498020303237,-0.01934852466365125,-0.013324716519553234,-0.050083518327124876,0.10963319861842181,-0.06898437208651019,0.07371844356348817,0.2001419523098807,0.05699363459036472,-0.07748309708311446
22,3,0.008897345932295617,0.009480353132327729,-0.14302247330375104,-0.13186162629100792,-0.11184560659376198,0.0,0.027701566438796704,0.0,0.07282240893181452,0.1691197734033133,-0.03698540494330495,0.061778536950236954,0.1793351875388948,0.04117818279633771,-0.06303389791935468
23,3,-0.08114074139586011,0.0,-0.09748873952841958,-0.12385427705965699,-0.051564506085829645,-0.012922627856926383,-0.028149411481307562,-0.007501884281924137,-0.12400536214140492,0.08211341614259932,0.008144997362711556,0.09530118207235697,0.15917620438663715,0.05586864508992747,-0.0585687023248935
24,3,0.5441055943612382,0.09387126592351469,-0.07576587702190085,-0.2442770666759827,0.0027847280636548177,0.048611235943669784,0.03162992201857473,-0.022406392201988146,0.027356462057998188,0.10305943569663323,-0.012880093067972775,0.030954247446612237,0.32311076749375056,0.12767517060270273,-0.06128341841935514
